lgbm,xgb,lasso,ridge,rmse,mae,r2_pred,c_pred,r2_adp,c_adp
0.261,0.257,0.221,0.26,9.99,7.55,0.44,0.664,0.12,0.346
0.261,0.258,0.221,0.261,10.01,7.57,0.429,0.655,0.12,0.346
0.258,0.26,0.221,0.261,10.02,7.56,0.427,0.654,0.12,0.346
0.259,0.259,0.219,0.263,10.03,7.63,0.444,0.666,0.12,0.346
0.259,0.259,0.221,0.261,10.03,7.61,0.419,0.647,0.12,0.346
0.26,0.255,0.221,0.264,10.04,7.6,0.434,0.659,0.12,0.346
0.258,0.262,0.221,0.258,10.04,7.63,0.417,0.646,0.12,0.346
0.257,0.259,0.222,0.261,10.05,7.59,0.423,0.65,0.12,0.346
0.26,0.256,0.222,0.262,10.09,7.59,0.418,0.646,0.12,0.346
0.259,0.258,0.221,0.261,10.14,7.7,0.431,0.657,0.12,0.346
lgbm,xgb,lasso,ridge,rmse,mae,r2_pred,c_pred,r2_adp,c_adp
0.261,0.267,0.207,0.265,1.01,0.8,0.503,0.709,0.149,0.386
0.25,0.258,0.229,0.263,1.03,0.8,0.49,0.7,0.149,0.386
0.26,0.265,0.21,0.265,1.04,0.8,0.509,0.713,0.149,0.386
0.252,0.254,0.231,0.264,1.04,0.8,0.502,0.708,0.149,0.386
0.256,0.253,0.229,0.263,1.04,0.8,0.502,0.708,0.149,0.386
0.257,0.263,0.212,0.268,1.04,0.8,0.494,0.703,0.149,0.386
0.261,0.264,0.211,0.265,1.05,0.82,0.499,0.706,0.149,0.386
0.254,0.267,0.213,0.267,1.05,0.8,0.495,0.704,0.149,0.386
0.257,0.263,0.212,0.267,1.05,0.81,0.495,0.704,0.149,0.386
0.255,0.265,0.213,0.267,1.05,0.81,0.492,0.701,0.149,0.386
0.256,0.265,0.213,0.267,1.05,0.81,0.492,0.702,0.149,0.386
0.254,0.251,0.231,0.264,1.05,0.81,0.491,0.701,0.149,0.386
0.255,0.262,0.214,0.269,1.05,0.81,0.49,0.7,0.149,0.386
0.257,0.262,0.213,0.268,1.05,0.81,0.489,0.7,0.149,0.386
0.256,0.262,0.214,0.268,1.05,0.81,0.489,0.699,0.149,0.386
0.261,0.26,0.212,0.266,1.05,0.81,0.488,0.699,0.149,0.386
0.261,0.262,0.213,0.264,1.05,0.82,0.488,0.698,0.149,0.386
0.26,0.263,0.211,0.266,1.05,0.82,0.487,0.698,0.149,0.386
0.254,0.259,0.233,0.254,1.05,0.82,0.487,0.698,0.149,0.386
0.256,0.263,0.214,0.268,1.05,0.82,0.485,0.697,0.149,0.386
0.257,0.246,0.232,0.265,1.05,0.8,0.484,0.696,0.149,0.386
0.26,0.26,0.213,0.267,1.05,0.81,0.48,0.693,0.149,0.386
0.258,0.265,0.213,0.265,1.06,0.81,0.496,0.704,0.149,0.386
0.258,0.266,0.214,0.262,1.06,0.82,0.493,0.702,0.149,0.386
0.262,0.259,0.213,0.266,1.06,0.82,0.492,0.701,0.149,0.386
0.253,0.266,0.215,0.266,1.06,0.82,0.489,0.699,0.149,0.386
0.258,0.261,0.213,0.268,1.06,0.82,0.485,0.697,0.149,0.386
0.257,0.262,0.212,0.268,1.06,0.81,0.484,0.696,0.149,0.386
0.261,0.261,0.214,0.264,1.06,0.83,0.482,0.694,0.149,0.386
0.258,0.262,0.215,0.265,1.06,0.82,0.478,0.692,0.149,0.386
0.255,0.262,0.215,0.268,1.06,0.81,0.473,0.688,0.149,0.386
0.255,0.26,0.217,0.268,1.06,0.81,0.466,0.683,0.149,0.386
0.259,0.257,0.216,0.268,1.06,0.82,0.462,0.68,0.149,0.386
0.262,0.26,0.213,0.266,1.07,0.83,0.495,0.704,0.149,0.386
0.256,0.26,0.217,0.268,1.07,0.82,0.488,0.698,0.149,0.386
0.259,0.266,0.215,0.26,1.07,0.83,0.487,0.698,0.149,0.386
0.261,0.264,0.215,0.26,1.07,0.83,0.485,0.696,0.149,0.386
0.257,0.267,0.216,0.26,1.07,0.83,0.482,0.694,0.149,0.386
0.259,0.261,0.214,0.266,1.07,0.83,0.481,0.693,0.149,0.386
0.262,0.26,0.213,0.264,1.07,0.83,0.48,0.693,0.149,0.386
0.26,0.261,0.216,0.263,1.07,0.83,0.476,0.69,0.149,0.386
0.256,0.264,0.216,0.263,1.07,0.83,0.475,0.689,0.149,0.386
0.257,0.262,0.216,0.265,1.07,0.83,0.47,0.685,0.149,0.386
0.257,0.256,0.218,0.269,1.07,0.82,0.465,0.682,0.149,0.386
0.263,0.261,0.214,0.263,1.08,0.84,0.49,0.7,0.149,0.386
0.263,0.257,0.217,0.264,1.08,0.83,0.473,0.688,0.149,0.386
0.258,0.261,0.218,0.262,1.08,0.83,0.47,0.685,0.149,0.386
0.26,0.258,0.218,0.264,1.08,0.83,0.47,0.686,0.149,0.386
0.263,0.256,0.217,0.264,1.08,0.83,0.467,0.683,0.149,0.386
0.258,0.259,0.218,0.265,1.09,0.84,0.474,0.688,0.149,0.386
lgbm,xgb,lasso,ridge,rmse,mae,r2_pred,c_pred,r2_adp,c_adp
0.253,0.257,0.232,0.258,0.25,0.2,0.323,0.568,0.308,0.555
0.254,0.256,0.233,0.258,0.25,0.2,0.321,0.566,0.308,0.555
0.258,0.254,0.232,0.257,0.25,0.2,0.318,0.564,0.308,0.555
0.254,0.256,0.232,0.257,0.25,0.2,0.317,0.563,0.308,0.555
0.257,0.255,0.231,0.257,0.25,0.2,0.313,0.56,0.308,0.555
0.255,0.257,0.232,0.257,0.25,0.2,0.311,0.558,0.308,0.555
0.254,0.257,0.232,0.258,0.25,0.2,0.31,0.557,0.308,0.555
0.25,0.257,0.234,0.259,0.25,0.2,0.307,0.554,0.308,0.555
0.252,0.257,0.233,0.258,0.25,0.2,0.306,0.553,0.308,0.555
0.257,0.256,0.23,0.257,0.26,0.2,0.32,0.566,0.308,0.555
0.255,0.257,0.231,0.257,0.26,0.2,0.319,0.565,0.308,0.555
0.249,0.257,0.235,0.259,0.26,0.2,0.317,0.563,0.308,0.555
0.257,0.256,0.231,0.256,0.26,0.2,0.317,0.563,0.308,0.555
0.25,0.256,0.234,0.26,0.26,0.2,0.316,0.562,0.308,0.555
0.256,0.256,0.231,0.256,0.26,0.2,0.315,0.561,0.308,0.555
0.254,0.258,0.232,0.256,0.26,0.2,0.312,0.559,0.308,0.555
0.255,0.255,0.232,0.258,0.26,0.2,0.312,0.559,0.308,0.555
0.256,0.255,0.232,0.257,0.26,0.2,0.311,0.558,0.308,0.555
0.254,0.255,0.233,0.258,0.26,0.2,0.31,0.557,0.308,0.555
0.254,0.257,0.233,0.256,0.26,0.2,0.309,0.556,0.308,0.555
0.253,0.255,0.233,0.259,0.26,0.2,0.308,0.555,0.308,0.555
0.253,0.256,0.234,0.258,0.26,0.2,0.307,0.554,0.308,0.555
0.251,0.255,0.234,0.26,0.26,0.2,0.306,0.553,0.308,0.555
0.253,0.254,0.233,0.259,0.26,0.2,0.304,0.551,0.308,0.555
0.252,0.258,0.234,0.257,0.26,0.2,0.304,0.551,0.308,0.555
0.256,0.256,0.232,0.257,0.26,0.2,0.304,0.551,0.308,0.555
0.254,0.254,0.233,0.259,0.26,0.2,0.304,0.552,0.308,0.555
0.255,0.255,0.233,0.258,0.26,0.2,0.304,0.551,0.308,0.555
0.249,0.258,0.234,0.259,0.26,0.2,0.302,0.55,0.308,0.555
0.255,0.254,0.234,0.258,0.26,0.2,0.302,0.55,0.308,0.555
0.251,0.256,0.234,0.259,0.26,0.2,0.301,0.549,0.308,0.555
0.255,0.255,0.233,0.257,0.26,0.2,0.301,0.549,0.308,0.555
0.252,0.257,0.233,0.257,0.26,0.2,0.301,0.549,0.308,0.555
0.251,0.256,0.234,0.259,0.26,0.2,0.3,0.548,0.308,0.555
0.251,0.254,0.235,0.26,0.26,0.2,0.299,0.547,0.308,0.555
0.253,0.256,0.234,0.257,0.26,0.2,0.297,0.545,0.308,0.555
0.249,0.256,0.235,0.26,0.26,0.2,0.297,0.545,0.308,0.555
0.258,0.253,0.232,0.258,0.26,0.2,0.297,0.545,0.308,0.555
0.251,0.256,0.234,0.259,0.26,0.2,0.296,0.544,0.308,0.555
0.252,0.256,0.235,0.257,0.26,0.21,0.294,0.542,0.308,0.555
0.25,0.254,0.236,0.26,0.26,0.2,0.294,0.542,0.308,0.555
0.254,0.254,0.234,0.258,0.26,0.2,0.294,0.542,0.308,0.555
0.254,0.251,0.235,0.26,0.26,0.2,0.294,0.542,0.308,0.555
0.255,0.253,0.234,0.258,0.26,0.2,0.293,0.541,0.308,0.555
0.254,0.252,0.234,0.26,0.26,0.2,0.292,0.54,0.308,0.555
0.255,0.252,0.234,0.259,0.26,0.2,0.291,0.54,0.308,0.555
0.252,0.255,0.235,0.258,0.26,0.2,0.289,0.538,0.308,0.555
0.253,0.253,0.234,0.26,0.26,0.2,0.286,0.535,0.308,0.555
0.249,0.255,0.236,0.26,0.26,0.2,0.284,0.533,0.308,0.555
0.25,0.252,0.237,0.261,0.26,0.2,0.276,0.525,0.308,0.555
