player,pos,season,pred_ppg,avg_pick,raw_year_exp,capped_year_exp,threshold,experience_cohort,projection_tier,played_games,active_ppg,season_points,managed_points_above_waiver,forecast_managed_points,managed_residual_points,managed_miss_30,managed_upside_20,boom_weeks,pred_salary,pred_salary_raw,actual_salary,actual_salary_observed,training_through_year,data_rolling_origin,normalization_uses_target_actuals,method_version
Sean Tucker,RB,2025,4.664550449307123,226.52,2.0,3.0,7.0,threshold_or_below,fringe,12,8.0,96.0,40.6,0.0,40.6,False,True,6,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Tahj Brooks,RB,2025,5.103111042369287,211.99,0.0,0.0,7.0,threshold_or_below,depth,5,0.7,3.5,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Tank Bigsby,RB,2025,7.892904666207592,120.9,2.0,2.0,7.0,threshold_or_below,starter,9,3.9777777777777774,35.8,8.1,14.28647465932147,-6.186474659321471,True,False,0,9.645859683672994,9.032402196236571,9.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Tony Pollard,RB,2025,10.480951227108632,68.71,6.0,6.0,7.0,threshold_or_below,starter,15,10.586666666666668,158.8,62.30000000000001,55.695219633738105,6.604780366261906,False,False,2,27.24733810492088,26.633880617484454,27.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Travis Etienne,RB,2025,8.8904949456469,97.86,4.0,4.0,7.0,threshold_or_below,starter,15,15.76,236.4,134.8,30.247919130350397,104.55208086964961,False,True,10,11.002973351928556,10.389515864492134,10.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Treveyon Henderson,RB,2025,12.09644417932749,47.32,0.0,0.0,7.0,threshold_or_below,elite,15,11.546666666666669,173.20000000000002,90.5,81.54310686923984,8.956893130760164,False,False,3,44.48887737870228,43.87541989126586,43.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Trevor Etienne,RB,2025,4.332201153279883,257.6,0.0,0.0,7.0,threshold_or_below,fringe,8,1.5250000000000001,12.200000000000001,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Trey Benson,RB,2025,7.234901783949838,137.53,1.0,1.0,7.0,threshold_or_below,depth,4,7.225,28.9,1.9000000000000004,3.758428543197411,-1.8584285431974106,True,False,0,3.9243094935423133,3.310852006105891,1.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Ty Johnson,RB,2025,4.627031592167842,269.12,6.0,6.0,7.0,threshold_or_below,fringe,15,4.353333333333334,65.30000000000001,12.600000000000001,0.0,12.600000000000001,False,True,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Tyjae Spears,RB,2025,7.678086312884299,137.39,2.0,2.0,7.0,threshold_or_below,starter,11,7.672727272727273,84.4,23.4,10.84938100614879,12.55061899385121,False,True,2,4.395898074408472,3.78244058697205,3.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Tyler Allgeier,RB,2025,6.227721143511413,160.2,3.0,3.0,7.0,threshold_or_below,depth,15,7.953333333333334,119.30000000000001,43.60000000000001,0.0,43.60000000000001,False,True,7,1.6134574874364223,1.0,1.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Tyrone Tracy,RB,2025,10.645678883035652,84.17,1.0,1.0,7.0,threshold_or_below,starter,13,8.9,115.7,41.7,58.33086212857043,-16.630862128570428,False,False,1,21.4744677807601,20.86101029332368,12.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Will Shipley,RB,2025,5.3548718436711225,188.88,1.0,1.0,7.0,threshold_or_below,depth,9,1.3888888888888888,12.5,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,1.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Woody Marks,RB,2025,6.0674307824075004,191.71,0.0,1.0,7.0,threshold_or_below,depth,14,8.87857142857143,124.30000000000001,50.300000000000004,0.0,50.300000000000004,False,True,5,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Zach Charbonnet,RB,2025,8.17420513205561,102.02,2.0,2.0,7.0,threshold_or_below,starter,14,9.714285714285714,136.0,53.900000000000006,18.787282112889756,35.11271788711025,False,True,5,7.385684609352968,6.772227121916546,7.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Aj Barner,TE,2025,4.787603155262423,279.36,1.0,1.0,8.0,threshold_or_below,depth,15,7.54,113.1,56.7,0.0,56.7,False,True,7,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Austin Hooper,TE,2025,3.7800894756939982,351.32,9.0,9.0,8.0,above_threshold,fringe,11,3.7,40.7,4.800000000000001,0.0,4.800000000000001,False,True,1,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Brenton Strange,TE,2025,6.391329059205476,164.72,2.0,2.0,8.0,threshold_or_below,starter,10,7.590000000000001,75.9,32.7,22.261264947287614,10.438735052712389,False,True,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Brock Bowers,TE,2025,11.609368730123498,19.06,1.0,1.0,8.0,threshold_or_below,elite,12,12.600000000000001,151.20000000000002,93.0,105.74989968197596,-12.749899681975961,False,False,2,21.0,21.0,21.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Cade Otton,TE,2025,6.27974666199626,181.5,3.0,3.0,8.0,threshold_or_below,starter,13,5.269230769230769,68.5,21.4,20.475946591940158,0.9240534080598408,False,False,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Chigoziem Okonkwo,TE,2025,6.205427050841763,176.62,3.0,3.0,8.0,threshold_or_below,starter,15,5.5200000000000005,82.80000000000001,23.600000000000005,19.28683281346821,4.313167186531796,False,True,1,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Cole Kmet,TE,2025,4.932512283249936,236.88,5.0,5.0,8.0,threshold_or_below,depth,14,4.178571428571429,58.5,13.899999999999999,0.0,13.899999999999999,False,True,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Colston Loveland,TE,2025,7.717226698962161,114.51,0.0,0.0,8.0,threshold_or_below,elite,14,7.328571428571429,102.60000000000001,47.00000000000001,43.47562718339458,3.5243728166054282,False,False,3,4.22732186376465,3.6138643763282277,3.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Dallas Goedert,TE,2025,7.359023645101134,140.56,7.0,7.0,8.0,threshold_or_below,elite,14,11.271428571428572,157.8,94.39999999999999,37.74437832161814,56.65562167838185,False,True,6,1.6134574874364223,1.0,2.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Dalton Kincaid,TE,2025,7.5016020488680955,129.83,2.0,2.0,8.0,threshold_or_below,elite,11,9.754545454545456,107.30000000000001,59.90000000000001,40.02563278188953,19.874367218110486,False,True,5,1.6134574874364223,1.0,1.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Dalton Schultz,TE,2025,5.6939950945698605,213.75,7.0,7.0,8.0,threshold_or_below,depth,15,8.466666666666667,127.0,59.9,11.103921513117768,48.79607848688223,False,True,6,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Daniel Bellinger,TE,2025,3.309772005027975,360.84,3.0,3.0,8.0,threshold_or_below,fringe,10,3.8200000000000003,38.2,14.5,0.0,14.5,False,True,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Darren Waller,TE,2025,5.965309527623145,226.92,9.0,7.0,8.0,above_threshold,depth,7,11.742857142857144,82.2,50.0,15.444952441970315,34.555047558029685,False,True,4,1.6134574874364223,1.0,1.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
David Njoku,TE,2025,8.196919472838749,104.88,8.0,8.0,8.0,threshold_or_below,elite,11,6.709090909090909,73.8,29.799999999999997,51.15071156541998,-21.350711565419985,True,False,2,6.79429199656703,6.180834509130608,8.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Dawson Knox,TE,2025,3.9380528886337203,326.12,6.0,6.0,8.0,threshold_or_below,fringe,14,5.128571428571429,71.80000000000001,26.099999999999998,0.0,26.099999999999998,False,True,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Elijah Arroyo,TE,2025,5.966101771321653,201.28,0.0,0.0,8.0,threshold_or_below,depth,13,2.338461538461538,30.4,6.300000000000001,15.457628341146446,-9.157628341146445,True,False,1,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Evan Engram,TE,2025,7.323385253451216,96.25,8.0,8.0,8.0,threshold_or_below,starter,14,4.9071428571428575,68.7,18.200000000000003,37.17416405521945,-18.974164055219447,True,False,1,6.521669030780244,5.908211543343822,3.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Foster Moreau,TE,2025,3.8614177729889554,360.07,6.0,6.0,8.0,threshold_or_below,fringe,7,1.342857142857143,9.4,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
George Kittle,TE,2025,10.544712840764896,38.46,8.0,8.0,8.0,threshold_or_below,elite,10,13.559999999999999,135.6,90.7,88.71540545223834,1.9845945477616596,False,False,4,35.18567106668211,34.57221357924569,40.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Harold Fannin,TE,2025,4.81726060847505,243.18,0.0,0.0,8.0,threshold_or_below,depth,15,9.826666666666666,147.4,76.30000000000001,0.0,76.30000000000001,False,True,9,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Hunter Henry,TE,2025,6.6106099631344755,155.61,9.0,9.0,8.0,above_threshold,starter,15,9.020000000000001,135.3,71.00000000000001,25.769759410151607,45.23024058984841,False,True,4,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Isaiah Likely,TE,2025,6.510178283785854,171.79,3.0,3.0,8.0,threshold_or_below,starter,9,4.533333333333333,40.8,13.999999999999998,24.162852540573667,-10.162852540573668,True,False,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Ja'Tavion Sanders,TE,2025,5.430047102211299,216.4,1.0,1.0,8.0,threshold_or_below,depth,11,3.6818181818181817,40.5,8.5,6.880753635380785,1.6192463646192152,False,True,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Jake Ferguson,TE,2025,7.354305213014458,133.4,3.0,3.0,8.0,threshold_or_below,starter,15,9.6,144.0,78.19999999999997,37.66888340823132,40.53111659176865,False,True,6,1.6134574874364223,1.0,1.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Jeremy Ruckert,TE,2025,3.0995415300033673,360.72,3.0,3.0,8.0,threshold_or_below,fringe,12,2.8833333333333333,34.6,3.0,0.0,3.0,False,True,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Johnny Mundt,TE,2025,3.0238450136847024,359.42,6.0,1.0,8.0,threshold_or_below,fringe,9,1.5,13.5,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Jonnu Smith,TE,2025,6.448205758480423,153.0,8.0,8.0,8.0,threshold_or_below,starter,15,4.206666666666667,63.1,17.900000000000002,23.17129213568677,-5.2712921356867675,False,False,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Juwan Johnson,TE,2025,5.744074040186,228.29,4.0,5.0,8.0,threshold_or_below,depth,15,8.486666666666668,127.30000000000001,59.800000000000004,11.905184642975996,47.89481535702401,False,True,6,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Kyle Pitts,TE,2025,7.307952148493805,136.47,4.0,4.0,8.0,threshold_or_below,starter,15,10.76,161.4,92.4,36.92723437590088,55.472765624099125,False,True,5,1.6134574874364223,1.0,4.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Luke Musgrave,TE,2025,3.8893652982851927,318.86,2.0,2.0,8.0,threshold_or_below,fringe,13,2.8615384615384616,37.2,2.500000000000001,0.0,2.500000000000001,False,True,1,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Mark Andrews,TE,2025,9.053144808278223,87.18,7.0,7.0,8.0,threshold_or_below,elite,15,7.053333333333333,105.8,52.0,64.85031693245156,-12.850316932451562,False,False,3,9.589246528962015,8.975789041525593,4.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Mason Taylor,TE,2025,6.1988507982303105,183.02,0.0,0.0,8.0,threshold_or_below,starter,13,5.06923076923077,65.9,20.700000000000003,19.181612771684968,1.518387228315035,False,False,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Michael Mayer,TE,2025,4.395307764566631,308.74,2.0,2.0,8.0,threshold_or_below,fringe,10,3.7700000000000005,37.7,10.3,0.0,10.3,False,True,1,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Mike Gesicki,TE,2025,5.719971688690017,194.38,7.0,7.0,8.0,threshold_or_below,depth,10,5.07,50.7,21.1,11.519547019040274,9.580452980959727,False,True,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Noah Gray,TE,2025,4.505375349116903,253.39,4.0,4.0,8.0,threshold_or_below,depth,11,2.1,23.1,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Pat Freiermuth,TE,2025,5.967775160258264,201.02,4.0,4.0,8.0,threshold_or_below,starter,13,6.438461538461539,83.7,36.2,15.484402564132225,20.715597435867778,False,True,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Sam Laporta,TE,2025,9.514071103176974,64.95,2.0,2.0,8.0,threshold_or_below,elite,9,9.988888888888889,89.9,47.80000000000001,72.22513765083158,-24.425137650831573,True,False,3,16.95263713842708,16.33917965099066,14.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Terrance Ferguson,TE,2025,4.440889106794857,274.26,0.0,0.0,8.0,threshold_or_below,fringe,10,3.62,36.2,13.8,0.0,13.8,False,True,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Theo Johnson,TE,2025,5.871491269066831,227.25,1.0,1.0,8.0,threshold_or_below,depth,15,7.3533333333333335,110.3,51.2,13.943860305069293,37.25613969493071,False,True,6,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Tj Hockenson,TE,2025,8.522141591841454,77.93,6.0,6.0,8.0,threshold_or_below,elite,15,6.02,90.3,30.599999999999998,56.35426546946326,-25.75426546946326,True,False,1,12.675879654781678,12.062422167345256,10.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Tommy Tremble,TE,2025,3.3610958543349803,364.13,4.0,4.0,8.0,threshold_or_below,fringe,13,3.0,39.0,10.5,0.0,10.5,False,True,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Travis Kelce,TE,2025,9.217435798346742,76.41,12.0,10.0,8.0,above_threshold,elite,15,9.96,149.4,82.4,67.47897277354787,14.92102722645214,False,True,4,12.42354632920989,11.810088841773467,11.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Trey Mcbride,TE,2025,10.481395933158154,26.37,3.0,3.0,8.0,threshold_or_below,elite,15,15.82,237.3,162.60000000000002,87.70233493053047,74.89766506946955,False,True,6,48.3232254792178,47.709767991781376,32.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Tucker Kraft,TE,2025,7.5006478321914045,114.08,2.0,2.0,8.0,threshold_or_below,elite,8,13.649999999999999,109.19999999999999,71.80000000000001,40.01036531506247,31.78963468493754,False,True,4,2.3040108438126428,1.6905533563762207,1.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Tyler Conklin,TE,2025,4.377438909849265,273.49,7.0,7.0,8.0,threshold_or_below,fringe,5,2.54,12.7,1.2000000000000002,0.0,1.2000000000000002,False,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Tyler Higbee,TE,2025,4.952887855929331,251.02,9.0,9.0,8.0,above_threshold,depth,8,5.375,43.0,13.5,0.0,13.5,False,True,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Tyler Warren,TE,2025,8.924869517912022,99.14,0.0,0.0,8.0,threshold_or_below,elite,15,9.573333333333334,143.60000000000002,73.00000000000001,62.79791228659235,10.202087713407664,False,False,5,7.8790640797478355,7.265606592311413,8.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Will Dissly,TE,2025,4.158843641215329,302.35,7.0,7.0,8.0,threshold_or_below,fringe,6,1.8666666666666665,11.2,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Zach Ertz,TE,2025,6.442678014569028,158.49,12.0,10.0,8.0,above_threshold,starter,13,8.03076923076923,104.4,51.1,23.082848233104443,28.01715176689556,False,True,5,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Adam Thielen,WR,2025,6.396834160891649,170.66,11.0,9.0,9.0,above_threshold,starter,12,1.6583333333333332,19.9,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,1.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Adonai Mitchell,WR,2025,5.344918459003258,233.87,1.0,1.0,9.0,threshold_or_below,depth,14,5.05,70.7,25.700000000000003,0.0,25.700000000000003,False,True,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Aj Brown,WR,2025,13.13946232289354,20.74,6.0,6.0,9.0,threshold_or_below,elite,14,13.0,182.0,101.69999999999999,98.23139716629663,3.4686028337033576,False,False,4,65.14603487788362,64.5325773904472,56.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Alec Pierce,WR,2025,5.746184339559335,201.53,3.0,3.0,9.0,threshold_or_below,depth,13,10.584615384615384,137.6,59.5,0.0,59.5,False,True,8,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Allen Lazard,WR,2025,3.858174986379259,326.48,6.0,6.0,9.0,threshold_or_below,fringe,9,2.111111111111111,19.0,2.3000000000000007,0.0,2.3000000000000007,False,True,1,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Amon Ra St Brown,WR,2025,14.325608429955249,9.95,4.0,4.0,9.0,threshold_or_below,elite,15,16.76,251.4,155.70000000000002,117.20973487928399,38.49026512071603,False,True,4,79.58214223917255,78.96868475173613,83.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Andrei Iosivas,WR,2025,5.603472750396514,226.92,2.0,2.0,9.0,threshold_or_below,depth,13,5.176923076923076,67.3,18.200000000000003,0.0,18.200000000000003,False,True,4,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Arian Smith,WR,2025,3.751164450277108,325.24,0.0,0.0,9.0,threshold_or_below,fringe,10,0.8800000000000001,8.8,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Ben Skowronek,WR,2025,3.2941633029152544,297.0195855619739,4.0,4.0,9.0,threshold_or_below,fringe,6,2.65,15.9,2.6999999999999993,0.0,2.6999999999999993,False,True,1,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Bo Melton,WR,2025,3.491851030921719,308.88897437119596,3.0,2.0,9.0,threshold_or_below,fringe,0,0.0,0.0,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Brandin Cooks,WR,2025,4.137609157154987,297.3,11.0,9.0,9.0,above_threshold,fringe,12,2.316666666666667,27.8,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Brandon Aiyuk,WR,2025,6.45863963007484,137.34,5.0,5.0,9.0,threshold_or_below,starter,0,0.0,0.0,0.0,0.0,0.0,True,True,0,1.8610207447025267,1.2475632572661044,2.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Brian Thomas,WR,2025,14.352008507507586,14.16,1.0,1.0,9.0,threshold_or_below,elite,12,8.791666666666666,105.5,31.900000000000006,117.63213612012137,-85.73213612012137,True,False,0,13.0,13.0,13.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Calvin Austin,WR,2025,5.719936724489094,249.95,3.0,3.0,9.0,threshold_or_below,depth,13,4.592307692307693,59.7,15.000000000000002,0.0,15.000000000000002,False,True,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Calvin Ridley,WR,2025,9.73118272691013,59.69,7.0,7.0,9.0,threshold_or_below,starter,7,5.4,37.800000000000004,7.800000000000002,43.69892363056209,-35.89892363056209,True,False,1,22.161495385039743,21.54803789760332,43.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Cedric Tillman,WR,2025,7.037061182582608,160.7,2.0,2.0,9.0,threshold_or_below,starter,10,4.4,44.0,10.899999999999999,0.5929789213217305,10.307021078678268,False,True,1,1.6134574874364223,1.0,1.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Ceedee Lamb,WR,2025,15.5628713845798,5.08,5.0,5.0,9.0,threshold_or_below,elite,11,14.945454545454545,164.4,87.4,137.0059421532768,-49.6059421532768,True,False,0,89.04595913806735,88.43250165063093,82.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Chris Godwin,WR,2025,7.849020532691304,98.03,8.0,8.0,9.0,threshold_or_below,starter,7,6.271428571428571,43.9,7.300000000000001,13.584328523060861,-6.284328523060861,True,False,0,10.318095208985168,9.704637721548746,7.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Chris Olave,WR,2025,9.607065646789316,74.5,3.0,3.0,9.0,threshold_or_below,starter,15,13.873333333333333,208.1,105.6,41.713050348629054,63.88694965137094,False,True,4,14.644319455224252,14.03086196778783,12.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Christian Kirk,WR,2025,6.391055163869197,135.91,7.0,7.0,9.0,threshold_or_below,depth,9,4.844444444444445,43.6,9.300000000000002,0.0,9.300000000000002,False,True,1,2.169783451461382,1.5563259640249598,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Cooper Kupp,WR,2025,7.911760167301947,97.09,8.0,8.0,9.0,threshold_or_below,starter,14,6.414285714285714,89.8,18.4,14.588162676831146,3.8118373231688523,False,True,2,9.519773135930862,8.90631564849444,10.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Courtland Sutton,WR,2025,9.803756960847814,50.6,7.0,7.0,9.0,threshold_or_below,starter,15,12.180000000000001,182.70000000000002,91.5,44.86011137356502,46.63988862643498,False,True,6,14.0,14.0,14.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Curtis Samuel,WR,2025,4.008644812195792,301.88,8.0,8.0,9.0,threshold_or_below,fringe,5,3.72,18.6,3.5999999999999996,0.0,3.5999999999999996,False,True,1,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Darius Slayton,WR,2025,5.028878864634889,218.13,6.0,6.0,9.0,threshold_or_below,depth,12,5.608333333333333,67.3,11.100000000000003,0.0,11.100000000000003,False,True,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Darnell Mooney,WR,2025,6.888145408196758,129.71,5.0,5.0,9.0,threshold_or_below,starter,13,4.561538461538462,59.300000000000004,10.200000000000001,0.0,10.200000000000001,False,True,1,3.278232165144455,2.664774677708033,2.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Davante Adams,WR,2025,11.209158142683496,40.2,11.0,9.0,9.0,above_threshold,elite,14,14.85,207.9,113.1,67.34653028293593,45.753469717064064,False,True,6,49.0,49.0,49.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Deandre Hopkins,WR,2025,5.119902252936008,195.54,12.0,9.0,9.0,above_threshold,depth,15,3.8666666666666667,58.0,11.9,0.0,11.9,False,True,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Deebo Samuel,WR,2025,8.901326640232003,78.9,6.0,6.0,9.0,threshold_or_below,starter,14,10.342857142857143,144.8,63.4,30.421226243712056,32.97877375628794,False,True,5,11.222277012043346,10.608819524606924,7.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Demarcus Robinson,WR,2025,3.5467580822348497,287.66,9.0,9.0,9.0,threshold_or_below,fringe,12,3.1916666666666664,38.3,3.3000000000000007,0.0,3.3000000000000007,False,True,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Demario Douglas,WR,2025,6.83733351746605,163.85,2.0,2.0,9.0,threshold_or_below,starter,14,5.635714285714286,78.9,22.8,0.0,22.8,False,True,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Devaughn Vele,WR,2025,4.8849151770934975,270.64,1.0,1.0,9.0,threshold_or_below,fringe,9,6.199999999999999,55.8,16.5,0.0,16.5,False,True,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Devonta Smith,WR,2025,10.61581670939836,53.58,4.0,4.0,9.0,threshold_or_below,elite,15,10.606666666666666,159.1,69.2,57.85306735037375,11.346932649626254,False,False,3,23.86372772435768,23.25027023692126,25.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Dj Moore,WR,2025,10.406799031523633,48.04,7.0,7.0,9.0,threshold_or_below,elite,15,9.72,145.8,64.2,54.50878450437813,9.691215495621876,False,False,4,28.26036136807206,27.646903880635637,26.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Dk Metcalf,WR,2025,10.32887965253242,51.2,6.0,6.0,9.0,threshold_or_below,elite,15,11.113333333333333,166.7,72.7,53.26207444051872,19.437925559481286,False,True,3,28.40775887399272,27.7943013865563,41.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Dontayvion Wicks,WR,2025,5.2037917825374125,266.05,2.0,2.0,9.0,threshold_or_below,depth,12,5.133333333333334,61.6,20.0,0.0,20.0,False,True,1,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Donte Thornton,WR,2025,5.484425439090443,194.71,0.0,1.0,9.0,threshold_or_below,depth,9,1.8111111111111111,16.3,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,1.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Drake London,WR,2025,13.628818216657576,17.59,3.0,3.0,9.0,threshold_or_below,elite,10,16.02,160.2,96.4,106.06109146652122,-9.661091466521214,False,False,4,64.87979824834264,64.26634076090622,62.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Dyami Brown,WR,2025,5.446669924496492,219.78,4.0,4.0,9.0,threshold_or_below,depth,10,3.94,39.4,9.399999999999999,0.0,9.399999999999999,False,True,1,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Elic Ayomanor,WR,2025,4.979667642218282,227.31,0.0,0.0,9.0,threshold_or_below,depth,14,5.771428571428572,80.80000000000001,15.800000000000002,0.0,15.800000000000002,False,True,3,1.6134574874364223,1.0,1.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
