lock_version,model_run_id,player_key,season,position,history_depth,limited_history,is_rookie,year_exp,has_prior_outcome,projection_provider_count,projection_trajectory_prior_year_available,adp_median,actual,method,prediction,residual,pred_resid_5,pred_resid_10,pred_resid_25,pred_resid_50,pred_resid_75,pred_resid_90,pred_resid_95,resid_calibration_available,resid_calibration_pool,resid_calibration_rows
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,447b185a-9ecd-51f6-8921-30a0206a573c,2018,RB,second_year,1,0.0,1.0,1,3.0,1,14.3,12.9,production,14.72669328644965,-1.8266932864496503,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,44f1bc7d-46d6-5373-aaea-0e5de8ac6221,2018,TE,veteran_with_history,0,0.0,5.0,1,3.0,1,107.3,8.25,production,8.18946280414371,0.06053719585628947,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,451bad9d-7998-5455-a9bd-753ab7f06469,2018,WR,veteran_with_history,0,0.0,3.0,1,4.0,1,403.0,5.742857142857143,production,4.414779834124592,1.328077308732551,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,4527ffb1-be49-5b94-9d8d-1ee1f3d09fdc,2018,WR,veteran_with_history,0,0.0,4.0,1,4.0,1,260.695,7.62,production,5.179933169011302,2.440066830988698,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,45b40e8a-3f58-5522-820e-8a525ab57eea,2018,WR,veteran_with_history,0,0.0,8.0,1,4.0,1,5.64,19.446666666666665,production,16.1698531016369,3.276813565029766,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,45ca6310-112b-5893-8029-6f054e2cf1b7,2018,WR,veteran_with_history,0,0.0,3.0,1,4.0,1,177.3,8.642857142857144,production,7.72356232032277,0.9192948225343738,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,470bce8b-05ac-5a15-9774-e2d825f72d9e,2018,RB,rookie,1,1.0,0.0,0,3.0,0,7.07,22.40666666666667,production,15.10484886328072,7.3018178033859495,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,472b401d-e21c-5b01-b55b-be7517c0a454,2018,WR,veteran_with_history,0,0.0,2.0,1,3.0,1,,2.2416666666666667,production,3.740439004294952,-1.498772337628285,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,474b1396-f1a6-5524-ad86-cb4ff26aeebc,2018,RB,veteran_with_history,0,0.0,2.0,1,3.0,1,317.5,8.058333333333334,production,4.25495201731787,3.8033813160154635,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,47936ecf-b5e9-5bec-b92e-3261aa87123b,2018,WR,veteran_with_history,0,0.0,3.0,1,4.0,1,94.8,7.492857142857143,production,9.626815294938114,-2.1339581520809707,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,49a8da27-9e9a-5ba9-b99a-ec4455f95b92,2018,WR,veteran_with_history,0,0.0,2.0,1,4.0,1,404.0,4.707692307692308,production,4.172164900182981,0.5355274075093268,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,4a9dc78f-de46-54fc-bef9-4cb9f10d32a8,2018,WR,veteran_with_history,0,0.0,4.0,1,2.0,1,,6.885714285714286,production,3.692188518997657,3.193525766716629,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,4afd7f79-475b-5a1a-8488-d353d4212281,2018,RB,veteran_with_history,0,0.0,2.0,1,3.0,1,28.04,10.273333333333333,production,12.63417444043497,-2.3608411071016366,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,4b13d7c3-ee67-519c-b53e-cbf18e931b09,2018,TE,veteran_with_history,0,0.0,5.0,1,3.0,1,135.32,8.100000000000001,production,7.200039666288401,0.8999603337116007,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,4b2b193e-ad85-597b-8fa9-349c81e80317,2018,RB,veteran_with_history,0,0.0,3.0,1,3.0,1,44.9,10.475,production,11.38105143732568,-0.9060514373256812,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,4b8ee4fc-9f09-534c-81af-6e57c43b3e75,2018,WR,veteran_with_history,0,0.0,7.0,1,3.0,1,461.0,5.123076923076923,production,3.9670248125280856,1.156052110548837,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,4c7d9699-fea7-531d-a994-de6c4823c9c5,2018,RB,veteran_with_history,0,0.0,5.0,1,3.0,1,138.0,6.43076923076923,production,7.689615783962561,-1.2588465531933313,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,4cd0cec0-03a3-53c0-938f-69fbb97ec406,2018,WR,other_no_history,1,0.0,2.0,0,3.0,1,,3.125,production,3.7150929649447826,-0.5900929649447826,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,4d6c81fb-b03b-51ed-af40-6990966fa6c9,2018,TE,veteran_with_history,0,0.0,4.0,1,2.0,1,200.47,4.909090909090909,production,5.196673006287127,-0.28758209719621775,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,4d73d775-53e0-5562-925f-8e6c5ecb4b68,2018,TE,veteran_with_history,0,0.0,3.0,1,2.0,1,,1.4000000000000001,production,5.583793945326716,-4.183793945326715,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,4d926599-817c-586f-b6a9-c31001e1c372,2018,RB,veteran_with_history,0,0.0,2.0,1,3.0,1,296.65,8.053333333333335,production,5.034147366332545,3.01918596700079,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,4dc33eee-39d1-5137-a408-937a10138f2e,2018,TE,veteran_with_history,0,0.0,9.0,1,3.0,1,162.7,11.020000000000001,production,6.698164111522733,4.321835888477269,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,4dedaa1f-11aa-595b-b15e-db1b343c959c,2018,RB,veteran_with_history,0,0.0,13.0,1,3.0,1,226.3,10.379999999999999,production,5.938489381035747,4.441510618964252,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,4e3e8591-b3ae-5ad0-a5c4-f5f8737095f7,2018,TE,veteran_with_history,0,0.0,3.0,1,2.0,1,,3.1833333333333336,production,2.9484577813517574,0.23487555198157617,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,4fc95a3b-67b1-59d4-b918-86c430fb01d5,2018,WR,veteran_with_history,0,0.0,6.0,1,4.0,1,51.7,10.35,production,10.870345988564111,-0.5203459885641113,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,5163f846-acc1-5cf6-bcc3-d55e251cb911,2018,WR,veteran_with_history,0,0.0,7.0,1,4.0,1,283.72,5.928571428571429,production,5.054861161948286,0.8737102666231431,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,51e5c640-4717-5521-8688-545abc3169e5,2018,RB,veteran_with_history,0,0.0,5.0,1,2.0,1,407.0,0.525,production,3.6146817704934953,-3.0896817704934953,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,52037b3c-0c8d-582c-b62a-a8c7f3241df6,2018,WR,second_year,1,0.0,1.0,1,4.0,1,281.595,2.7777777777777777,production,4.986416959324181,-2.2086391815464035,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,527837ff-b6f4-5019-966e-54084241912a,2018,WR,veteran_with_history,0,0.0,3.0,1,3.0,1,,1.9200000000000002,production,4.138958999462901,-2.2189589994629006,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,52d05d43-27cf-59f5-9168-ba117226f44a,2018,TE,second_year,1,0.0,1.0,0,1.0,1,446.0,4.0,production,3.3107011562021804,0.6892988437978196,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,567d5748-0794-500d-be04-33d6524f437c,2018,TE,rookie,1,1.0,0.0,0,2.0,0,277.33,5.72,production,4.481481619657267,1.2385183803427324,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,56968010-f97c-5d6f-89b1-d60254e72209,2018,RB,veteran_with_history,0,0.0,2.0,1,3.0,1,36.5,11.780000000000001,production,11.57469185249198,0.2053081475080205,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,5752ed3a-eba0-5ad0-aee6-aca61c4b38f2,2018,WR,second_year,1,0.0,1.0,0,2.0,1,476.0,5.027272727272727,production,3.9394935765505585,1.0877791507221688,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,576419ae-8b54-5215-9594-31fd3176d3da,2018,WR,second_year,1,0.0,1.0,0,2.0,1,360.5,7.0307692307692315,production,4.080064548258522,2.9507046825107093,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,57780914-ba09-5ff4-b961-dd3b3d37eacb,2018,WR,rookie,1,1.0,0.0,0,4.0,0,135.0,8.16,production,8.174119586397929,-0.01411958639792843,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,57cebc14-e14d-54ba-ad1d-9879e816230a,2018,RB,veteran_with_history,0,0.0,4.0,1,3.0,1,117.0,15.280000000000001,production,8.374234237868784,6.905765762131217,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,582b2772-f12f-56f5-bf20-9dccef914f97,2018,WR,second_year,1,0.0,1.0,1,4.0,1,164.7,9.733333333333333,production,8.003367980073973,1.7299653532593595,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,585ab83f-8d79-5a09-9b84-9f2f90ffa9b9,2018,TE,veteran_with_history,0,0.0,2.0,1,2.0,1,,1.14,production,3.3425757075605085,-2.2025757075605084,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,58fe21e7-e3c0-5df8-b736-c9f6cc72f488,2018,RB,rookie,1,1.0,0.0,0,1.0,0,,2.1666666666666665,production,3.762792690052976,-1.5961260233863093,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,59765be4-7b66-585a-b23d-3093d80dceee,2018,WR,veteran_with_history,0,0.0,2.0,1,4.0,1,113.0,9.593333333333334,production,9.012069362320407,0.5812639710129268,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,5986da6a-c917-59c6-813d-60f45c90f255,2018,WR,veteran_with_history,0,0.0,7.0,1,4.0,1,61.6,5.878571428571429,production,10.412760730866287,-4.534189302294858,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,5b491d22-a455-54d1-9e80-4a692cf75c1c,2018,WR,veteran_with_history,0,0.0,10.0,1,4.0,1,103.0,8.207142857142857,production,8.69849766389889,-0.49135480675603205,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,5bf8ff66-c7f1-59fe-b775-a947ec25668d,2018,TE,veteran_with_history,0,0.0,6.0,1,2.0,1,,3.5923076923076924,production,3.276626266212739,0.31568142609495364,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,5c429e82-39f8-5ccc-890b-9c486d14c534,2018,TE,veteran_with_history,0,0.0,4.0,1,3.0,1,159.42,13.514285714285714,production,6.93247639695062,6.581809317335094,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,5da38c13-0137-5bfb-bb86-2e5e44079eac,2018,TE,veteran_with_history,0,0.0,3.0,1,2.0,1,,2.45,production,3.0380903315133563,-0.5880903315133561,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,5e365b44-59a1-5d78-a6a5-1c82c2cf5c85,2018,RB,rookie,1,1.0,0.0,0,3.0,0,86.74,6.209090909090909,production,8.910589163115855,-2.701498254024946,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,5f75f821-b099-5514-afb2-ea5f3b57c5c6,2018,RB,veteran_with_history,0,0.0,5.0,1,2.0,1,318.0,3.75,production,4.473917959006428,-0.7239179590064282,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,5f8b3504-136b-5118-a571-1b7b75cd3071,2018,TE,veteran_with_history,0,0.0,5.0,1,3.0,1,246.3,1.52,production,4.713021157338702,-3.1930211573387024,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,5ffe5bdf-465d-57e1-b7d2-7374f8c90e65,2018,RB,veteran_with_history,0,0.0,5.0,1,3.0,1,98.725,7.466666666666667,production,8.959192159879981,-1.4925254932133143,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,60afdaef-53e9-55fe-9396-15a7f227eaa9,2018,WR,second_year,1,0.0,1.0,1,3.0,1,,7.583333333333333,production,3.7801232877729625,3.8032100455603706,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,60ca5001-d255-503d-8012-e65330795a48,2018,TE,veteran_with_history,0,0.0,5.0,1,3.0,1,37.0,15.486666666666668,production,10.643267086922362,4.843399579744306,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,611dae26-1a4e-5b3e-8051-be1bc373e750,2018,RB,rookie,1,1.0,0.0,0,3.0,0,315.42,6.7846153846153845,production,4.219680046557396,2.564935338057989,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,618ffe29-4991-56c4-9eb5-1a335cf76ab5,2018,WR,rookie,1,1.0,0.0,0,2.0,0,481.0,8.05,production,3.6731131623869335,4.376886837613068,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,61d0b949-1814-527f-8b26-2b02b1e53822,2018,TE,rookie,1,1.0,0.0,0,2.0,0,408.0,2.566666666666667,production,3.8778385513969185,-1.3111718847302516,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,625fcd4e-389b-5d89-af50-5aec820b69ca,2018,TE,rookie,1,1.0,0.0,0,3.0,0,296.84000000000003,2.5833333333333335,production,4.410374128487564,-1.8270407951542302,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,63cbf6ff-6b74-570b-abed-45e50b3c2407,2018,WR,veteran_with_history,0,0.0,5.0,1,4.0,1,32.9,17.44,production,11.788164457863806,5.651835542136196,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,63e55381-2e9b-514a-aad5-b542b3f5b244,2018,RB,veteran_with_history,0,0.0,6.0,1,3.0,1,127.26,4.71,production,8.01302168487407,-3.3030216848740706,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,6418018b-62ce-5d9b-8283-88e9f0b12ba9,2018,RB,veteran_with_history,0,0.0,5.0,1,3.0,1,134.91,7.172727272727273,production,8.17757363450492,-1.0048463617776475,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,6429f4a7-53b8-5a3c-bc96-2654857d6205,2018,RB,veteran_with_history,0,0.0,8.0,1,3.0,1,162.3,5.666666666666667,production,6.87389867562499,-1.2072320089583233,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,64a0679f-d611-511a-9bef-a14dedbbc0d5,2018,WR,veteran_with_history,0,0.0,6.0,1,4.0,1,160.85,0.9800000000000001,production,8.326336047500257,-7.346336047500257,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,64fe750c-ea12-541a-89dd-90428466d5a8,2018,TE,veteran_with_history,0,0.0,2.0,1,2.0,1,,1.2200000000000002,production,3.287675050015851,-2.067675050015851,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,654683ca-12f1-5c78-80a0-be8919375a3e,2018,WR,rookie,1,1.0,0.0,0,4.0,0,178.16500000000002,7.753333333333333,production,7.340142954672239,0.41319037866109376,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,66189aed-5c9e-5bc5-8c40-c7301396498e,2018,RB,veteran_with_history,0,0.0,11.0,1,3.0,1,67.3,12.583333333333334,production,9.965843532649147,2.6174898006841865,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,677b8fa5-8879-5913-8a35-9a71859ab8a3,2018,RB,second_year,1,0.0,1.0,1,3.0,1,167.0,10.961538461538462,production,7.0625494130545095,3.8989890484839522,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,691b5959-0337-5618-923c-05dab7352ad7,2018,WR,veteran_with_history,0,0.0,8.0,1,4.0,1,79.7,14.31,production,9.088916670726457,5.221083329273544,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,69a0b8b6-a21b-5df7-9c7f-72844361a769,2018,TE,veteran_with_history,0,0.0,6.0,1,3.0,1,231.75,4.25,production,5.152416657113708,-0.902416657113708,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402
