scope,candidate_method,baseline_method,period,metric,cluster_type,n,clusters,candidate_minus_baseline,bootstrap_p025,bootstrap_p975,probability_candidate_better
all,height_weight_w050_all,production,all_2017_2025,plus5_brier_row,season,1620,9,0.00011669442387810512,-0.00043694482168483284,0.0006280858425021541,0.347
all,height_weight_w050_all,production,all_2017_2025,impact_brier_row,season,1620,9,-0.00023566372437805485,-0.0007502945514232372,0.00023330545109529873,0.8195
all,height_weight_w050_all,production,all_2017_2025,zero_brier_row,season,1620,9,-7.571080169989971e-05,-0.0002629391951643989,9.923196407675393e-05,0.784
all,height_weight_w050_all,production,all_2017_2025,extended_absence_brier_row,season,1620,9,6.437159993204093e-05,-0.0005397809212092188,0.0005948507466852787,0.384
all,height_weight_w050_all,production,all_2017_2025,ppg_crps,player,1620,519,-0.001565178304359157,-0.004388931723783426,0.0012664073599138064,0.8545
all,height_weight_w050_all,production,all_2017_2025,contribution_crps,player,1620,519,-0.022658756137102696,-0.06183680854089302,0.01418529945099375,0.875
all,height_weight_w050_all,production,all_2017_2025,played_crps,player,1620,519,-0.0043618312947756,-0.009439253273680694,0.001225439928330766,0.9395
all,height_weight_w050_all,production,all_2017_2025,plus3_brier_row,player,1620,519,9.174640213781205e-05,-0.0007211162631376664,0.0009345077413687853,0.375
all,height_weight_w050_all,production,all_2017_2025,plus5_brier_row,player,1620,519,0.00011669442387810512,-0.0002923613714011281,0.0005371480767832139,0.287
all,height_weight_w050_all,production,all_2017_2025,impact_brier_row,player,1620,519,-0.00023566372437805485,-0.0008890637046037239,0.00040551132717239383,0.7475
all,height_weight_w050_all,production,all_2017_2025,zero_brier_row,player,1620,519,-7.571080169989971e-05,-0.0002997209502517983,0.00013280224386488053,0.757
all,height_weight_w050_all,production,all_2017_2025,extended_absence_brier_row,player,1620,519,6.437159993204093e-05,-0.0005353083466279713,0.0006780598685941617,0.411
all,height_weight_w050_all,production,development_2017_2022,ppg_crps,season,1080,6,-0.000655469514755067,-0.0019821425969584394,0.0006273475529094429,0.8255
all,height_weight_w050_all,production,development_2017_2022,contribution_crps,season,1080,6,-0.020988941979344904,-0.0639161996020278,0.02540012709088692,0.807
all,height_weight_w050_all,production,development_2017_2022,played_crps,season,1080,6,-0.004314935662208896,-0.011150826342947052,0.0022736402731891128,0.8875
all,height_weight_w050_all,production,development_2017_2022,plus3_brier_row,season,1080,6,0.0004931537988056431,-0.0005446436507564007,0.0015315286113213738,0.1835
all,height_weight_w050_all,production,development_2017_2022,plus5_brier_row,season,1080,6,0.00010643378052245776,-0.0005627132587489948,0.0007654476024169278,0.3875
all,height_weight_w050_all,production,development_2017_2022,impact_brier_row,season,1080,6,0.00016884486341865236,-0.000178623173784264,0.0005163129006215687,0.191
all,height_weight_w050_all,production,development_2017_2022,zero_brier_row,season,1080,6,-0.00019420043774082612,-0.00039075210068396585,1.876434845274972e-05,0.9645
all,height_weight_w050_all,production,development_2017_2022,extended_absence_brier_row,season,1080,6,-0.00013456742821585382,-0.0010251914553705776,0.0006074709770332103,0.6095
all,height_weight_w050_all,production,development_2017_2022,ppg_crps,player,1080,408,-0.000655469514755067,-0.003963791585480212,0.0026261307088787044,0.6515
all,height_weight_w050_all,production,development_2017_2022,contribution_crps,player,1080,408,-0.020988941979344904,-0.06530637040455434,0.02265938882321783,0.824
all,height_weight_w050_all,production,development_2017_2022,played_crps,player,1080,408,-0.004314935662208896,-0.010887239897887011,0.0025085928502432547,0.8915
all,height_weight_w050_all,production,development_2017_2022,plus3_brier_row,player,1080,408,0.0004931537988056431,-0.0003660512762370943,0.0013637834052842445,0.128
all,height_weight_w050_all,production,development_2017_2022,plus5_brier_row,player,1080,408,0.00010643378052245776,-0.00043612856380819814,0.0007125040958277496,0.3425
all,height_weight_w050_all,production,development_2017_2022,impact_brier_row,player,1080,408,0.00016884486341865236,-0.0004486529560127597,0.0008671393186900828,0.2815
all,height_weight_w050_all,production,development_2017_2022,zero_brier_row,player,1080,408,-0.00019420043774082612,-0.00048135192676612443,5.671056073983423e-05,0.919
all,height_weight_w050_all,production,development_2017_2022,extended_absence_brier_row,player,1080,408,-0.00013456742821585382,-0.0009216499189047936,0.0006953248241197217,0.623
all,height_weight_w050_all,production,temporal_2023_2025,ppg_crps,season,540,3,-0.0033845958835673363,-0.0074663245871651115,0.002423939010144121,0.956
all,height_weight_w050_all,production,temporal_2023_2025,contribution_crps,season,540,3,-0.025998384452618293,-0.08349208196226383,0.019767227054438705,0.8475
all,height_weight_w050_all,production,temporal_2023_2025,played_crps,season,540,3,-0.0044556225599090065,-0.008587677161215295,0.0017858785105572237,0.967
all,height_weight_w050_all,production,temporal_2023_2025,plus3_brier_row,season,540,3,-0.00071106839119785,-0.002403597248519133,0.0004852798470986585,0.7645
all,height_weight_w050_all,production,temporal_2023_2025,plus5_brier_row,season,540,3,0.00013721571058940009,-0.000847203884387257,0.0010755156131730154,0.401
all,height_weight_w050_all,production,temporal_2023_2025,impact_brier_row,season,540,3,-0.0010446808999714687,-0.0014719059455624297,-0.0003655088709456749,1.0
all,height_weight_w050_all,production,temporal_2023_2025,zero_brier_row,season,540,3,0.00016126847038195322,2.6815487593470824e-05,0.00025045941760307817,0.0
all,height_weight_w050_all,production,temporal_2023_2025,extended_absence_brier_row,season,540,3,0.00046224965622783024,0.0002805498799040948,0.0007740421683063506,0.0
all,height_weight_w050_all,production,temporal_2023_2025,ppg_crps,player,540,269,-0.0033845958835673363,-0.008699729293981506,0.0017200515171453754,0.897
all,height_weight_w050_all,production,temporal_2023_2025,contribution_crps,player,540,269,-0.025998384452618293,-0.0974437545210368,0.04951653571701007,0.754
all,height_weight_w050_all,production,temporal_2023_2025,played_crps,player,540,269,-0.0044556225599090065,-0.014470920113785448,0.006070386747185075,0.7985
all,height_weight_w050_all,production,temporal_2023_2025,plus3_brier_row,player,540,269,-0.00071106839119785,-0.0024449793730943322,0.000898864784540797,0.8075
all,height_weight_w050_all,production,temporal_2023_2025,plus5_brier_row,player,540,269,0.00013721571058940009,-0.000577973671732378,0.0008078852901858628,0.3565
all,height_weight_w050_all,production,temporal_2023_2025,impact_brier_row,player,540,269,-0.0010446808999714687,-0.0023619088691095437,0.00022443060256985696,0.9475
all,height_weight_w050_all,production,temporal_2023_2025,zero_brier_row,player,540,269,0.00016126847038195322,-0.00014872696733552574,0.0005055545574828154,0.183
all,height_weight_w050_all,production,temporal_2023_2025,extended_absence_brier_row,player,540,269,0.00046224965622783024,-0.0005271271471689776,0.001549586020413151,0.1755
