PID,Player,Pos,Team,FF Pts,ADP,Pass Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,BYE,Pa1D,Ru1D,Rec1D,Fum,XP,FG,Health,C
tutenb1,Bhayshul Tuten,RB,JAX,65.889,139,0.000,0.000,0.000,0.000,0.000,107.541,394.480,1.530,12.874,99.105,0.450,8,0.000,19.763,4.547,0.893,0.000,0.000,C,-
demere1,Emari Demercado,RB,ARI,65.208,,0.000,0.000,0.000,0.000,0.000,39.363,308.475,2.244,20.405,95.905,0.329,8,0.000,15.455,4.491,0.435,0.000,0.000,C,-
huntk1,Kareem Hunt,RB,KC,61.469,203,0.000,0.000,0.000,0.000,0.000,84.709,309.852,2.176,14.739,85.064,0.476,10,0.000,15.524,3.945,0.652,0.000,0.000,C,-
monank1,Kyle Monangai,RB,CHI,56.808,241,0.000,0.000,0.000,0.000,0.000,91.143,340.051,2.975,5.211,38.913,0.000,5,0.000,17.037,1.787,0.772,0.000,0.000,C,-
gidded1,DJ Giddens,RB,IND,55.654,208,0.000,0.000,0.000,0.000,0.000,67.405,261.648,1.720,17.435,95.382,0.396,11,0.000,13.109,4.434,0.731,0.000,0.000,C,-
corumb1,Blake Corum,RB,LAR,55.326,197,0.000,0.000,0.000,0.000,0.000,97.031,344.470,1.738,7.314,58.954,0.396,8,0.000,17.258,2.701,0.739,0.000,0.000,A,-
moster1,Raheem Mostert,RB,LV,51.017,225,0.000,0.000,0.000,0.000,0.000,84.600,311.160,2.227,7.774,41.278,0.000,8,0.000,15.589,1.921,0.738,0.000,0.000,B,-
ogunbd1,Dare Ogunbowale,RB,HOU,49.942,,0.000,0.000,0.000,0.000,0.000,29.127,115.788,0.735,20.279,169.536,1.275,6,0.000,5.801,7.759,0.395,0.000,0.000,A,-
lloydm1,MarShawn Lloyd,RB,GB,48.470,194,0.000,0.000,0.000,0.000,0.000,83.401,276.794,0.536,13.080,77.002,0.790,5,0.000,13.867,3.568,0.703,0.000,0.000,C,-
vidalk1,Kimani Vidal,RB,LAC,48.235,,0.000,0.000,0.000,0.000,0.000,70.394,268.940,1.500,8.525,77.048,0.269,12,0.000,13.474,3.518,0.620,0.000,0.000,C,-
perins1,Samaje Perine,RB,CIN,43.921,,0.000,0.000,0.000,0.000,0.000,19.491,87.714,0.000,28.743,204.161,0.179,10,0.000,4.394,9.392,0.356,0.000,0.000,A,-
gibsoa1,Antonio Gibson,RB,NE,43.687,,0.000,0.000,0.000,0.000,0.000,37.632,167.535,0.793,13.255,133.354,0.510,14,0.000,8.394,6.072,0.424,0.000,0.000,A,-
akersc1,Cam Akers,RB,NO,42.623,,0.000,0.000,0.000,0.000,0.000,55.039,246.312,1.890,6.006,34.459,0.197,11,0.000,12.340,1.598,0.490,0.000,0.000,A,-
etient2,Trevor Etienne,RB,CAR,42.381,280,0.000,0.000,0.000,0.000,0.000,53.973,196.240,1.820,10.182,65.294,0.222,14,0.000,9.832,3.015,0.558,0.000,0.000,C,-
guerei1,Isaac Guerendo,RB,SF,41.664,147,0.000,0.000,0.000,0.000,0.000,46.437,252.923,1.510,3.518,46.307,0.276,14,0.000,12.671,2.096,0.367,0.000,0.000,C,-
juszck1,Kyle Juszczyk,RB,SF,40.682,,0.000,0.000,0.000,0.000,0.000,4.059,22.993,0.906,15.831,162.075,1.518,14,0.000,1.152,7.377,0.142,0.000,0.000,A,-
mcintk1,Kenny McIntosh,RB,SEA,39.406,,0.000,0.000,0.000,0.000,0.000,43.857,256.581,1.820,3.398,19.432,0.000,8,0.000,12.855,0.902,0.407,0.000,0.000,C,-
mclauj1,Jaleel McLaughlin,RB,DEN,38.992,,0.000,0.000,0.000,0.000,0.000,51.523,220.938,0.197,10.947,73.760,0.616,12,0.000,11.069,3.400,0.415,0.000,0.000,A,-
singld1,Devin Singletary,RB,NYG,36.649,,0.000,0.000,0.000,0.000,0.000,44.048,176.490,0.931,9.550,83.068,0.208,14,0.000,8.842,3.797,0.458,0.000,0.000,A,-
edwarc1,Clyde Edwards-Helaire,RB,NO,34.955,,0.000,0.000,0.000,0.000,0.000,63.388,235.116,1.260,3.003,34.459,0.000,11,0.000,11.779,1.564,0.532,0.000,0.000,C,-
chestj1,Julius Chestnut,RB,TEN,34.919,,0.000,0.000,0.000,0.000,0.000,51.481,234.075,1.492,3.181,18.290,0.000,10,0.000,11.727,0.848,0.430,0.000,0.000,C,-
reynoc2,Craig Reynolds,RB,DET,34.074,,0.000,0.000,0.000,0.000,0.000,52.413,227.871,1.314,3.873,22.227,0.000,8,0.000,11.416,1.031,0.378,0.000,0.000,C,-
ingola1,Alec Ingold,RB,MIA,30.238,,0.000,0.000,0.000,0.000,0.000,6.020,17.997,1.254,12.207,112.075,0.643,12,0.000,0.902,5.115,0.127,0.000,0.000,C,-
huntej2,Jarquez Hunter,RB,LAR,29.412,247,0.000,0.000,0.000,0.000,0.000,58.324,217.560,0.790,3.657,19.651,0.000,8,0.000,10.900,0.914,0.439,0.000,0.000,C,-
mccors1,Sincere McCormick,RB,LV,28.963,,0.000,0.000,0.000,0.000,0.000,31.449,165.952,0.328,9.718,61.917,0.000,8,0.000,8.314,2.860,0.325,0.000,0.000,C,-
washic4,Carlos Washington,RB,ATL,26.247,,0.000,0.000,0.000,0.000,0.000,50.158,185.895,0.792,3.201,20.385,0.000,5,0.000,9.313,0.942,0.367,0.000,0.000,C,-
dallad1,DeeJay Dallas,RB,ARI,25.984,,0.000,0.000,0.000,0.000,0.000,27.763,148.068,1.309,3.710,19.181,0.000,8,0.000,7.418,0.894,0.225,0.000,0.000,C,-
mitche1,Elijah Mitchell,RB,KC,22.188,264,0.000,0.000,0.000,0.000,0.000,41.112,154.926,0.680,2.106,21.266,0.000,10,0.000,7.762,0.968,0.282,0.000,0.000,C,-
neald1,Devin Neal,RB,NO,20.434,283,0.000,0.000,0.000,0.000,0.000,39.875,156.744,0.900,0.000,0.000,0.000,11,0.000,7.853,0.000,0.320,0.000,0.000,C,-
luepkh1,Hunter Luepke,RB,DAL,19.913,,0.000,0.000,0.000,0.000,0.000,11.616,37.676,0.000,11.706,106.328,0.000,10,0.000,1.888,4.854,0.170,0.000,0.000,C,-
smithb3,Brashard Smith,RB,KC,19.732,244,0.000,0.000,0.000,0.000,0.000,9.136,34.428,0.000,8.422,85.064,0.634,10,0.000,1.725,3.873,0.116,0.000,0.000,C,-
stronp1,Pierre Strong Jr.,RB,CLE,18.899,,0.000,0.000,0.000,0.000,0.000,47.291,195.830,0.000,0.000,0.000,0.000,9,0.000,9.811,0.000,0.342,0.000,0.000,C,-
davisi1,Isaiah Davis,RB,NYJ,18.685,,0.000,0.000,0.000,0.000,0.000,11.981,73.968,0.326,7.000,61.616,0.000,9,0.000,3.706,2.816,0.165,0.000,0.000,C,-
goodst1,Tyler Goodson,RB,IND,16.754,,0.000,0.000,0.000,0.000,0.000,13.791,68.256,0.000,8.718,47.691,0.198,11,0.000,3.420,2.217,0.194,0.000,0.000,C,-
brookc2,Chris Brooks,RB,GB,16.408,,0.000,0.000,0.000,0.000,0.000,29.960,168.483,0.000,0.000,0.000,0.000,5,0.000,8.441,0.000,0.220,0.000,0.000,C,-
boonem1,Mike Boone,RB,MIA,15.409,,0.000,0.000,0.000,0.000,0.000,34.525,134.978,0.396,0.000,0.000,0.000,12,0.000,6.762,0.000,0.232,0.000,0.000,C,-
dilloa1,A.J. Dillon,RB,PHI,14.148,,0.000,0.000,0.000,0.000,0.000,20.391,82.473,0.000,5.010,37.553,0.000,9,0.000,4.132,1.724,0.180,0.000,0.000,C,-
hamc1,C.J. Ham,RB,MIN,14.047,,0.000,0.000,0.000,0.000,0.000,3.764,17.331,1.410,3.653,21.354,0.000,6,0.000,0.868,0.990,0.054,0.000,0.000,C,-
vaughd2,Deuce Vaughn,RB,DAL,13.646,,0.000,0.000,0.000,0.000,0.000,33.499,141.285,0.000,0.000,0.000,0.000,10,0.000,7.078,0.000,0.241,0.000,0.000,C,-
riverr1,Ronnie Rivers,RB,LAR,13.397,,0.000,0.000,0.000,0.000,0.000,22.277,99.715,0.000,3.657,19.651,0.000,8,0.000,4.996,0.914,0.184,0.000,0.000,C,-
chandt1,Ty Chandler,RB,MIN,12.736,,0.000,0.000,0.000,0.000,0.000,17.373,51.993,0.141,5.480,42.708,0.000,6,0.000,2.605,1.959,0.160,0.000,0.000,C,-
haskih1,Hassan Haskins,RB,LAC,11.756,,0.000,0.000,0.000,0.000,0.000,18.125,57.630,0.450,3.410,19.262,0.000,12,0.000,2.887,0.894,0.169,0.000,0.000,C,-
ouztsr1,Robbie Ouzts,RB,SEA,11.055,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.796,77.728,0.000,8,0.000,0.000,3.529,0.058,0.000,0.000,C,-
mixonj1,Joe Mixon,RB,HOU,9.297,86,0.000,0.000,0.000,0.000,0.000,21.852,96.490,0.000,0.000,0.000,0.000,6,0.000,4.834,0.000,0.176,0.000,0.000,A,-
steelc2,Carson Steele,RB,KC,8.641,,0.000,0.000,0.000,0.000,0.000,18.347,60.249,0.476,0.000,0.000,0.000,10,0.000,3.018,0.000,0.120,0.000,0.000,C,-
vakis1,Sione Vaki,RB,DET,8.244,,0.000,0.000,0.000,0.000,0.000,14.921,43.404,0.000,3.873,22.227,0.000,8,0.000,2.175,1.031,0.128,0.000,0.000,C,-
blackr1,Raheem Blackshear,RB,CAR,6.113,,0.000,0.000,0.000,0.000,0.000,5.692,29.436,0.000,3.394,16.324,0.000,14,0.000,1.475,0.763,0.080,0.000,0.000,C,-
alir1,Rasheen Ali,RB,BAL,6.076,,0.000,0.000,0.000,0.000,0.000,18.542,63.384,0.000,0.000,0.000,0.000,7,0.000,3.176,0.000,0.131,0.000,0.000,C,-
whitez1,Zamir White,RB,LV,4.891,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.831,20.639,0.000,8,0.000,0.000,0.983,0.044,0.000,0.000,C,-
mullik1,Kalel Mullings,RB,TEN,4.482,,0.000,0.000,0.000,0.000,0.000,12.730,46.815,0.000,0.000,0.000,0.000,10,0.000,2.345,0.000,0.100,0.000,0.000,C,-
graye1,Eric Gray,RB,NYG,2.502,,0.000,0.000,0.000,0.000,0.000,8.517,26.474,0.000,0.000,0.000,0.000,14,0.000,1.326,0.000,0.073,0.000,0.000,C,-
chasej1,Ja'Marr Chase,WR,CIN,265.872,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,106.128,1383.755,12.674,10,0.000,0.000,67.747,0.806,0.000,0.000,A,-
jeffej1,Justin Jefferson,WR,MIN,240.061,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,98.631,1452.072,7.844,6,0.000,0.000,67.512,0.763,0.000,0.000,A,+
lambc1,CeeDee Lamb,WR,DAL,239.038,5,0.000,0.000,0.000,0.000,0.000,16.553,84.771,0.000,101.452,1297.196,8.642,10,0.000,3.518,64.061,0.868,0.000,0.000,A,-
naberm1,Malik Nabers,WR,NYG,236.451,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,105.050,1308.321,9.152,14,0.000,0.000,65.378,0.909,0.000,0.000,A,+
collin1,Nico Collins,WR,HOU,233.694,13,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,82.958,1292.712,10.710,6,0.000,0.000,58.740,0.658,0.000,0.000,B,-
stbra1,Amon-Ra St. Brown,WR,DET,222.082,8,0.000,0.000,0.000,0.000,0.000,8.393,32.553,0.000,104.571,1133.552,9.135,8,0.000,1.351,60.454,0.812,0.000,0.000,A,+
nacuap1,Puka Nacua,WR,LAR,215.858,11,0.000,0.000,0.000,0.000,0.000,15.255,63.455,1.422,102.396,1238.026,4.620,8,0.000,2.633,62.705,0.870,0.000,0.000,B,-
thomab1,Brian Thomas Jr.,WR,JAX,211.877,14,0.000,0.000,0.000,0.000,0.000,7.561,59.172,0.000,80.924,1189.260,7.988,8,0.000,2.456,55.333,0.678,0.000,0.000,A,+
londod1,Drake London,WR,ATL,207.856,16,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.827,1161.945,8.414,5,0.000,0.000,55.682,0.618,0.000,0.000,A,-
browna5,A.J. Brown,WR,PHI,204.942,18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.820,1201.696,7.905,9,0.000,0.000,54.521,0.534,0.000,0.000,B,-
higgit1,Tee Higgins,WR,CIN,200.523,28,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81.807,998.118,10.175,10,0.000,0.000,50.344,0.621,0.000,0.000,C,-
mcconl1,Ladd McConkey,WR,LAC,198.979,23,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81.840,1117.196,7.936,12,0.000,0.000,53.616,0.638,0.000,0.000,A,+
wilsog1,Garrett Wilson,WR,NYJ,198.782,33,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.000,1078.280,8.400,9,0.000,0.000,53.157,0.723,0.000,0.000,A,+
smithj10,Jaxon Smith-Njigba,WR,SEA,196.178,29,0.000,0.000,0.000,0.000,0.000,5.199,28.509,0.000,88.348,1088.192,6.990,8,0.000,1.183,54.651,0.803,0.000,0.000,A,-
moored4,D.J. Moore,WR,CHI,186.944,45,0.000,0.000,0.000,0.000,0.000,15.012,80.012,0.000,92.061,992.282,5.913,5,0.000,3.320,53.067,0.897,0.000,0.000,A,-
harrim7,Marvin Harrison Jr.,WR,ARI,186.612,38,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72.345,1035.774,7.994,8,0.000,0.000,48.716,0.551,0.000,0.000,A,-
hillt1,Tyreek Hill,WR,MIA,186.233,30,0.000,0.000,0.000,0.000,0.000,6.815,44.993,0.000,79.346,1008.675,7.068,12,0.000,1.867,49.942,0.607,0.000,0.000,A,-
mclaut1,Terry McLaurin,WR,WAS,182.968,43,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.930,867.623,10.952,12,0.000,0.000,41.462,0.486,0.000,0.000,A,+
adamsd2,Davante Adams,WR,LAR,180.751,40,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.312,1002.211,7.656,8,0.000,0.000,47.506,0.531,0.000,0.000,A,-
smithd4,DeVonta Smith,WR,PHI,180.467,52,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81.830,863.719,9.053,9,0.000,0.000,46.668,0.569,0.000,0.000,B,+
ridlec1,Calvin Ridley,WR,TEN,172.713,60,0.000,0.000,0.000,0.000,0.000,6.944,46.815,0.471,63.620,1042.530,5.053,10,0.000,1.943,46.449,0.588,0.000,0.000,A,-
worthx1,Xavier Worthy,WR,KC,172.426,48,0.000,0.000,0.000,0.000,0.000,16.471,86.070,2.312,65.273,765.576,6.974,10,0.000,3.572,39.325,0.546,0.000,0.000,A,-
evansm1,Mike Evans,WR,TB,171.952,36,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.707,874.264,8.943,9,0.000,0.000,41.863,0.493,0.000,0.000,A,-
huntet1,Travis Hunter,WR,JAX,170.603,65,0.000,0.000,0.000,0.000,0.000,15.511,98.620,0.000,77.245,931.587,5.063,8,0.000,4.093,47.239,0.709,0.000,0.000,C,-
suttoc1,Courtland Sutton,WR,DEN,170.202,50,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.156,922.000,7.238,12,0.000,0.000,45.265,0.502,0.000,0.000,A,-
metcad1,DK Metcalf,WR,PIT,167.930,49,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.724,960.512,7.076,5,0.000,0.000,43.388,0.470,0.000,0.000,A,-
flowez1,Zay Flowers,WR,BAL,166.413,57,0.000,0.000,0.000,0.000,0.000,6.928,47.538,0.000,76.751,1045.679,3.308,7,0.000,1.973,50.226,0.566,0.000,0.000,A,-
willij14,Jameson Williams,WR,DET,165.184,54,0.000,0.000,0.000,0.000,0.000,10.090,54.255,0.876,56.159,933.513,5.670,8,0.000,2.252,41.365,0.474,0.000,0.000,A,+
mcmilt1,Tetairoa McMillan,WR,CAR,160.504,53,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.183,946.763,5.661,14,0.000,0.000,44.545,0.615,0.000,0.000,C,-
odunzr1,Rome Odunze,WR,CHI,158.867,73,0.000,0.000,0.000,0.000,0.000,4.021,20.003,0.000,66.006,1011.738,3.978,5,0.000,0.830,46.276,0.589,0.000,0.000,A,-
jennij1,Jauan Jennings,WR,SF,156.745,91,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.601,902.987,5.520,14,0.000,0.000,44.026,0.487,0.000,0.000,A,+
egbuke1,Emeka Egbuka,WR,TB,156.574,84,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.637,831.617,6.935,9,0.000,0.000,41.237,0.508,0.000,0.000,C,-
meyerj1,Jakobi Meyers,WR,LV,156.482,78,0.000,0.000,0.000,0.000,0.000,3.074,31.116,0.000,71.910,908.116,4.622,8,0.000,1.291,45.096,0.564,0.000,0.000,A,-
ricer2,Rashee Rice,WR,KC,155.586,59,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.590,808.108,6.657,10,0.000,0.000,42.266,0.481,0.000,0.000,B,-
pickeg1,George Pickens,WR,DAL,154.867,55,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.383,914.417,5.364,10,0.000,0.000,43.153,0.475,0.000,0.000,A,-
samued1,Deebo Samuel,WR,WAS,154.819,80,0.000,0.000,0.000,0.000,0.000,49.694,207.960,1.464,55.738,616.976,6.216,12,0.000,8.630,32.573,0.812,0.000,0.000,B,-
diggss1,Stefon Diggs,WR,NE,154.126,79,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81.421,781.071,6.120,14,0.000,0.000,44.289,0.706,0.000,0.000,B,-
waddlj1,Jaylen Waddle,WR,MIA,151.462,63,0.000,0.000,0.000,0.000,0.000,2.257,8.999,0.000,67.139,963.845,3.598,12,0.000,0.373,45.282,0.490,0.000,0.000,A,-
jeudyj1,Jerry Jeudy,WR,CLE,150.467,71,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.052,993.072,3.271,9,0.000,0.000,45.496,0.496,0.000,0.000,A,-
goldem1,Matthew Golden,WR,GB,149.948,89,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.130,827.772,6.162,5,0.000,0.000,40.146,0.433,0.000,0.000,C,-
reedj6,Jayden Reed,WR,GB,149.558,102,0.000,0.000,0.000,0.000,0.000,14.682,132.380,0.612,50.685,731.519,5.846,5,0.000,5.494,34.291,0.461,0.000,0.000,A,-
pearsr1,Ricky Pearsall,WR,SF,149.447,81,0.000,0.000,0.000,0.000,0.000,7.036,68.979,0.000,56.288,879.833,4.554,14,0.000,2.863,39.930,0.451,0.000,0.000,C,-
kuppc1,Cooper Kupp,WR,SEA,146.535,93,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.261,718.984,7.107,8,0.000,0.000,38.326,0.568,0.000,0.000,C,-
colemk1,Keon Coleman,WR,BUF,144.834,110,0.000,0.000,0.000,0.000,0.000,1.316,11.323,0.000,44.759,802.660,6.946,7,0.000,0.470,34.575,0.310,0.000,0.000,C,-
downsj1,Josh Downs,WR,IND,142.674,108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.432,747.159,4.455,11,0.000,0.000,44.487,0.744,0.000,0.000,A,-
godwic1,Chris Godwin,WR,TB,141.637,154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.707,746.323,6.023,9,0.000,0.000,38.357,0.493,0.000,0.000,B,-
addisj1,Jordan Addison,WR,MIN,141.248,83,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.795,747.390,6.660,6,0.000,0.000,35.881,0.424,0.000,0.000,A,-
shaher1,Rashid Shaheed,WR,NO,139.732,119,0.000,0.000,0.000,0.000,0.000,17.678,89.568,0.000,43.544,792.557,5.122,11,0.000,3.717,33.956,0.492,0.000,0.000,B,-
olavec1,Chris Olave,WR,NO,138.127,75,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.565,844.246,3.743,11,0.000,0.000,41.282,0.519,0.000,0.000,B,-
shakik1,Khalil Shakir,WR,BUF,137.895,94,0.000,0.000,0.000,0.000,0.000,2.962,11.323,0.000,72.303,762.527,4.228,7,0.000,0.470,41.218,0.505,0.000,0.000,A,-
tillmc1,Cedric Tillman,WR,CLE,135.882,160,0.000,0.000,0.000,0.000,0.000,2.455,9.792,0.000,61.438,798.352,4.220,9,0.000,0.406,39.145,0.486,0.000,0.000,C,-
mimsm1,Marvin Mims,WR,DEN,130.268,136,0.000,0.000,0.000,0.000,0.000,12.291,48.030,0.000,40.139,626.960,7.238,12,0.000,1.993,28.462,0.364,0.000,0.000,A,-
allenk1,Keenan Allen,WR,LAC,129.681,141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.150,597.122,7.532,12,0.000,0.000,30.739,0.399,0.000,0.000,C,-
mooned1,Darnell Mooney,WR,ATL,127.593,122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.415,795.015,4.260,5,0.000,0.000,34.831,0.338,0.000,0.000,A,-
thiela1,Adam Thielen,WR,CAR,122.740,158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.698,636.617,5.217,14,0.000,0.000,33.662,0.536,0.000,0.000,B,-
doubsr1,Romeo Doubs,WR,GB,117.398,173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.320,635.267,4.740,5,0.000,0.000,32.113,0.364,0.000,0.000,B,-
pittmm2,Michael Pittman Jr.,WR,IND,117.054,106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.740,667.674,2.772,11,0.000,0.000,37.898,0.608,0.000,0.000,A,-
robinw1,Wan'Dale Robinson,WR,NYG,116.524,162,0.000,0.000,0.000,0.000,0.000,2.839,17.649,0.000,72.580,623.010,2.912,14,0.000,0.732,37.473,0.652,0.000,0.000,A,-
batemr1,Rashod Bateman,WR,BAL,115.694,140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.559,615.105,5.985,7,0.000,0.000,27.412,0.253,0.000,0.000,A,-
thornd1,Dont'e Thornton,WR,LV,115.668,230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.475,660.448,4.029,8,0.000,0.000,32.847,0.394,0.000,0.000,C,-
kirkc1,Christian Kirk,WR,HOU,115.534,127,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.462,720.528,2.933,6,0.000,0.000,34.771,0.424,0.000,0.000,C,-
hopkid1,DeAndre Hopkins,WR,BAL,111.746,201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.926,574.098,6.143,7,0.000,0.000,25.829,0.242,0.000,0.000,A,-
higgij4,Jayden Higgins,WR,HOU,110.520,124,0.000,0.000,0.000,0.000,0.000,2.788,19.298,0.000,51.618,614.568,3.698,6,0.000,0.801,31.349,0.432,0.000,0.000,C,-
brownm6,Hollywood Brown,WR,KC,109.658,149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.640,574.182,4.438,10,0.000,0.000,30.530,0.354,0.000,0.000,C,-
wilsom2,Michael Wilson,WR,ARI,108.104,220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.085,575.430,4.380,8,0.000,0.000,29.846,0.381,0.000,0.000,A,-
slaytd1,Darius Slayton,WR,NYG,107.301,221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.840,664.544,3.120,14,0.000,0.000,31.094,0.397,0.000,0.000,A,-
locket1,Tyler Lockett,WR,TEN,105.052,251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.896,585.280,3.655,10,0.000,0.000,30.344,0.427,0.000,0.000,A,-
palmej3,Joshua Palmer,WR,BUF,104.900,186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.873,601.995,4.379,7,0.000,0.000,27.141,0.255,0.000,0.000,A,-
willik7,Kyle Williams,WR,NE,102.035,188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.444,571.515,3.825,14,0.000,0.000,28.434,0.394,0.000,0.000,C,-
mclour1,Ray-Ray McCloud,WR,ATL,95.903,296,0.000,0.000,0.000,0.000,0.000,8.403,65.610,0.000,48.015,591.165,1.172,5,0.000,2.723,29.695,0.407,0.000,0.000,A,-
brownn1,Noah Brown,WR,WAS,92.189,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.748,597.696,1.628,12,0.000,0.000,29.518,0.361,0.000,0.000,C,-
austic1,Calvin Austin III,WR,PIT,91.578,229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.960,497.408,4.392,5,0.000,0.000,22.613,0.247,0.000,0.000,A,-
harrit1,Tre' Harris,WR,LAC,90.869,177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.215,500.812,3.632,12,0.000,0.000,24.746,0.306,0.000,0.000,C,-
pierca2,Alec Pierce,WR,IND,85.260,207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.153,476.910,4.158,11,0.000,0.000,20.419,0.228,0.000,0.000,A,-
bryanp1,Pat Bryant,WR,DEN,80.437,232,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.315,405.680,3.542,12,0.000,0.000,21.886,0.270,0.000,0.000,C,-
atwelt1,Tutu Atwell,WR,LAR,80.237,287,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.056,471.629,2.112,8,0.000,0.000,24.745,0.313,0.000,0.000,A,-
dougld2,Demario Douglas,WR,NE,80.068,172,0.000,0.000,0.000,0.000,0.000,1.757,9.308,0.000,35.977,419.111,3.315,14,0.000,0.386,21.597,0.326,0.000,0.000,A,-
aiyukb1,Brandon Aiyuk,WR,SF,79.985,129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.939,463.070,2.622,14,0.000,0.000,23.072,0.262,0.000,0.000,B,-
lazara1,Allen Lazard,WR,NYJ,79.709,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.000,415.908,4.100,9,0.000,0.000,19.267,0.241,0.000,0.000,C,-
bechj1,Jack Bech,WR,LV,76.268,235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.096,412.780,3.318,8,0.000,0.000,20.051,0.233,0.000,0.000,C,-
hortot1,Tory Horton,WR,SEA,76.086,195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.582,466.368,2.447,8,0.000,0.000,21.375,0.262,0.000,0.000,C,-
iosiva1,Andrei Iosivas,WR,CIN,76.065,253,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.954,385.637,3.749,10,0.000,0.000,19.268,0.235,0.000,0.000,A,-
legetx1,Xavier Legette,WR,CAR,75.862,163,0.000,0.000,0.000,0.000,0.000,7.590,29.436,0.000,39.031,342.794,3.330,14,0.000,1.222,20.364,0.428,0.000,0.000,A,-
frankt1,Troy Franklin,WR,DEN,75.862,236,0.000,0.000,0.000,0.000,0.000,2.458,9.606,0.000,36.490,387.240,3.080,12,0.000,0.399,20.868,0.274,0.000,0.000,A,-
nailoj1,Jalen Nailor,WR,MIN,75.323,299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.051,363.018,3.996,6,0.000,0.000,18.675,0.240,0.000,0.000,A,-
brownd12,Dyami Brown,WR,JAX,73.976,245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.462,455.883,1.463,8,0.000,0.000,23.865,0.311,0.000,0.000,A,-
