PID,Player,Pos,Team,FF Pts,ADP,Pass Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,BYE,Pa1D,Ru1D,Rec1D,Fum,XP,FG,Health,C
mitchk1,Keaton Mitchell,RB,LAC,53.187,163,0.000,0.000,0.000,0.000,0.000,69.660,372.220,1.136,9.017,42.227,0.263,7,0.000,18.648,1.978,0.580,0.000,0.000,C,-
connej2,James Conner,RB,ARI,50.329,184,0.000,0.000,0.000,0.000,0.000,68.014,241.650,1.536,14.332,91.698,0.356,14,0.000,12.107,4.235,0.762,0.000,0.000,B,-
holang1,George Holani,RB,SEA,48.094,219,0.000,0.000,0.000,0.000,0.000,71.378,257.028,2.567,6.580,40.330,0.137,11,0.000,12.877,1.866,0.578,0.000,0.000,C,-
singld1,Devin Singletary,RB,NYG,46.657,,0.000,0.000,0.000,0.000,0.000,80.952,294.723,1.890,4.512,31.364,0.308,8,0.000,14.766,1.444,0.698,0.000,0.000,A,-
jordaj1,Jawhar Jordan,RB,HOU,46.461,,0.000,0.000,0.000,0.000,0.000,66.815,275.115,0.760,14.708,81.846,0.000,8,0.000,13.783,3.802,0.575,0.000,0.000,C,-
jamesj3,Jordan James,RB,SF,45.091,186,0.000,0.000,0.000,0.000,0.000,61.664,222.550,1.467,11.226,68.390,0.426,8,0.000,11.150,3.164,0.487,0.000,0.000,C,-
juszck1,Kyle Juszczyk,RB,SF,43.923,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.452,227.965,1.704,8,0.000,0.000,10.378,0.162,0.000,0.000,A,-
millek2,Kendre Miller,RB,NO,42.150,,0.000,0.000,0.000,0.000,0.000,72.116,267.792,1.034,6.950,56.286,0.203,8,0.000,13.416,2.578,0.577,0.000,0.000,C,-
mafahp1,Phil Mafah,RB,DAL,41.701,,0.000,0.000,0.000,0.000,0.000,42.306,166.408,1.179,12.123,89.936,0.620,14,0.000,8.337,4.131,0.394,0.000,0.000,C,-
brookc2,Chris Brooks,RB,GB,40.009,,0.000,0.000,0.000,0.000,0.000,44.894,181.179,1.034,15.152,81.190,0.137,11,0.000,9.077,3.778,0.415,0.000,0.000,A,-
brookt2,Tahj Brooks,RB,CIN,39.618,,0.000,0.000,0.000,0.000,0.000,66.599,207.012,1.470,8.998,45.797,0.352,6,0.000,10.371,2.136,0.547,0.000,0.000,C,-
riverr1,Ronnie Rivers,RB,LAR,38.043,,0.000,0.000,0.000,0.000,0.000,63.869,297.136,0.842,3.791,22.315,0.000,11,0.000,14.887,1.034,0.425,0.000,0.000,C,-
blackk1,Kaelon Black,RB,SF,36.711,182,0.000,0.000,0.000,0.000,0.000,51.798,186.942,1.467,7.484,45.593,0.284,8,0.000,9.366,2.110,0.395,0.000,0.000,C,-
davism4,Malik Davis,RB,DAL,36.488,,0.000,0.000,0.000,0.000,0.000,35.638,187.209,1.179,8.082,44.968,0.465,14,0.000,9.379,2.089,0.317,0.000,0.000,C,-
fordj2,Jerome Ford,RB,WAS,34.654,,0.000,0.000,0.000,0.000,0.000,65.886,215.388,1.092,6.630,36.837,0.122,7,0.000,10.791,1.711,0.584,0.000,0.000,B,-
singln1,Nicholas Singleton,RB,TEN,34.295,215,0.000,0.000,0.000,0.000,0.000,61.551,232.572,0.861,6.598,36.964,0.000,9,0.000,11.652,1.716,0.562,0.000,0.000,C,-
gordoo1,Ollie Gordon,RB,MIA,33.734,238,0.000,0.000,0.000,0.000,0.000,74.041,171.378,1.340,7.923,32.858,0.465,6,0.000,8.586,1.549,0.740,0.000,0.000,A,-
sander1,Raheim Sanders,RB,CLE,32.941,,0.000,0.000,0.000,0.000,0.000,46.982,159.596,0.000,11.488,100.473,0.370,11,0.000,7.996,4.592,0.515,0.000,0.000,C,-
randaa1,Adam Randall,RB,BAL,32.852,285,0.000,0.000,0.000,0.000,0.000,48.473,198.184,0.462,7.523,55.805,0.296,13,0.000,9.929,2.564,0.428,0.000,0.000,C,-
mcnicj1,Jeremy McNichols,RB,WAS,32.482,,0.000,0.000,0.000,0.000,0.000,28.816,155.558,0.624,9.945,73.674,0.244,7,0.000,7.793,3.384,0.311,0.000,0.000,A,-
mcgows1,Seth McGowan,RB,IND,31.510,,0.000,0.000,0.000,0.000,0.000,41.617,160.800,1.452,7.028,39.523,0.000,13,0.000,8.056,1.835,0.374,0.000,0.000,C,-
goodst1,Tyler Goodson,RB,ATL,31.113,,0.000,0.000,0.000,0.000,0.000,52.355,153.256,1.480,7.036,42.495,0.000,11,0.000,7.678,1.967,0.430,0.000,0.000,C,-
jennit1,Terrell Jennings,RB,NE,30.962,,0.000,0.000,0.000,0.000,0.000,53.443,166.913,1.261,7.118,40.793,0.000,11,0.000,8.362,1.892,0.467,0.000,0.000,C,-
guerei1,Isaac Guerendo,RB,SF,28.709,,0.000,0.000,0.000,0.000,0.000,46.865,169.138,1.386,3.742,22.797,0.000,8,0.000,8.474,1.055,0.336,0.000,0.000,C,-
johnsr5,Roschon Johnson,RB,CHI,27.354,,0.000,0.000,0.000,0.000,0.000,23.307,173.978,0.346,6.806,40.829,0.138,10,0.000,8.716,1.890,0.217,0.000,0.000,C,-
sayloj1,Jacob Saylors,RB,DET,26.078,,0.000,0.000,0.000,0.000,0.000,24.239,135.849,1.400,4.232,23.850,0.000,6,0.000,6.806,1.107,0.204,0.000,0.000,C,-
johnsk5,Kaleb Johnson,RB,PIT,23.922,,0.000,0.000,0.000,0.000,0.000,53.856,163.183,0.765,3.787,19.760,0.000,9,0.000,8.175,0.921,0.428,0.000,0.000,C,-
brownb3,Brittain Brown,RB,CHI,23.523,,0.000,0.000,0.000,0.000,0.000,11.758,81.190,2.595,0.000,0.000,0.000,10,0.000,4.068,0.000,0.083,0.000,0.000,C,-
allenl1,LeQuint Allen,RB,JAX,22.237,280,0.000,0.000,0.000,0.000,0.000,23.996,103.155,0.000,10.209,57.929,0.259,7,0.000,5.168,2.688,0.265,0.000,0.000,A,-
luepkh1,Hunter Luepke,RB,DAL,20.466,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.123,89.936,0.930,14,0.000,0.000,4.131,0.085,0.000,0.000,C,-
stronp1,Pierre Strong Jr.,RB,GB,20.150,,0.000,0.000,0.000,0.000,0.000,41.778,161.048,0.159,3.367,20.298,0.000,11,0.000,8.069,0.940,0.311,0.000,0.000,C,-
shiplw1,Will Shipley,RB,PHI,18.068,,0.000,0.000,0.000,0.000,0.000,33.101,114.175,0.000,7.838,33.476,0.000,10,0.000,5.720,1.576,0.308,0.000,0.000,C,-
pattej1,Jaret Patterson,RB,LAC,16.263,,0.000,0.000,0.000,0.000,0.000,22.447,80.480,0.781,3.607,21.114,0.000,7,0.000,4.032,0.979,0.193,0.000,0.000,C,-
allenk4,Kaytron Allen,RB,WAS,16.125,214,0.000,0.000,0.000,0.000,0.000,35.627,143.592,0.390,0.000,0.000,0.000,7,0.000,7.194,0.000,0.287,0.000,0.000,C,-
carten1,Nathan Carter,RB,ATL,14.364,,0.000,0.000,0.000,0.000,0.000,14.725,95.785,0.833,0.000,0.000,0.000,11,0.000,4.799,0.000,0.106,0.000,0.000,C,-
johnse2,Emmett Johnson,RB,KC,14.192,177,0.000,0.000,0.000,0.000,0.000,12.236,36.976,0.474,7.710,40.737,0.000,5,0.000,1.852,1.897,0.139,0.000,0.000,C,-
mclauj1,Jaleel McLaughlin,RB,DEN,12.891,,0.000,0.000,0.000,0.000,0.000,4.024,20.189,0.000,7.622,56.457,0.262,10,0.000,1.011,2.594,0.078,0.000,0.000,B,-
etient2,Trevor Etienne,RB,CAR,11.148,,0.000,0.000,0.000,0.000,0.000,11.128,58.629,0.354,3.381,17.070,0.000,5,0.000,2.937,0.796,0.118,0.000,0.000,C,-
matlos1,Scott Matlock,RB,LAC,11.038,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.410,21.114,1.052,7,0.000,0.000,0.999,0.045,0.000,0.000,C,-
millej1,Jam Miller,RB,NE,10.960,,0.000,0.000,0.000,0.000,0.000,21.109,77.893,0.582,0.000,0.000,0.000,11,0.000,3.902,0.000,0.161,0.000,0.000,C,-
larisl1,Lan Larison,RB,NE,9.310,,0.000,0.000,0.000,0.000,0.000,18.093,66.765,0.485,0.000,0.000,0.000,11,0.000,3.345,0.000,0.138,0.000,0.000,C,-
heidee1,Eli Heidenreich,RB,PIT,9.223,,0.000,0.000,0.000,0.000,0.000,25.344,95.990,0.000,0.000,0.000,0.000,9,0.000,4.809,0.000,0.188,0.000,0.000,C,-
laubed1,Dylan Laube,RB,LV,7.505,,0.000,0.000,0.000,0.000,0.000,12.069,35.992,0.000,3.320,18.802,0.100,13,0.000,1.803,0.873,0.117,0.000,0.000,C,-
piercd1,Dameon Pierce,RB,PHI,6.506,,0.000,0.000,0.000,0.000,0.000,23.171,68.505,0.000,0.000,0.000,0.000,10,0.000,3.432,0.000,0.172,0.000,0.000,C,-
cartem2,Michael Carter,RB,TEN,5.178,,0.000,0.000,0.000,0.000,0.000,10.628,38.762,0.246,0.000,0.000,0.000,9,0.000,1.942,0.000,0.087,0.000,0.000,C,-
gorejf1,Frank Gore Jr.,RB,BUF,4.458,,0.000,0.000,0.000,0.000,0.000,10.245,38.882,0.118,0.000,0.000,0.000,7,0.000,1.948,0.000,0.069,0.000,0.000,C,-
claibd1,Demond Claiborne,RB,MIN,3.831,224,0.000,0.000,0.000,0.000,0.000,10.888,39.850,0.000,0.000,0.000,0.000,6,0.000,1.996,0.000,0.077,0.000,0.000,C,-
nwangk1,Kene Nwangwu,RB,NYJ,3.640,,0.000,0.000,0.000,0.000,0.000,10.003,38.042,0.000,0.000,0.000,0.000,13,0.000,1.906,0.000,0.082,0.000,0.000,C,-
brookb1,British Brooks,RB,HOU,2.661,,0.000,0.000,0.000,0.000,0.000,6.536,27.512,0.000,0.000,0.000,0.000,8,0.000,1.378,0.000,0.045,0.000,0.000,C,-
willij15,Josh Williams,RB,TB,1.888,,0.000,0.000,0.000,0.000,0.000,6.615,19.835,0.000,0.000,0.000,0.000,10,0.000,0.994,0.000,0.048,0.000,0.000,C,-
vakis1,Sione Vaki,RB,DET,1.873,,0.000,0.000,0.000,0.000,0.000,4.761,19.407,0.000,0.000,0.000,0.000,6,0.000,0.972,0.000,0.034,0.000,0.000,C,-
chestj1,Julius Chestnut,RB,TEN,1.852,,0.000,0.000,0.000,0.000,0.000,5.290,19.381,0.000,0.000,0.000,0.000,9,0.000,0.971,0.000,0.043,0.000,0.000,C,-
chasej1,Ja'Marr Chase,WR,CIN,263.906,3,0.000,0.000,0.000,0.000,0.000,3.293,15.924,0.049,114.725,1419.707,10.736,6,0.000,0.661,71.149,0.865,0.000,0.000,A,-
nacuap1,Puka Nacua,WR,LAR,261.158,4,0.000,0.000,0.000,0.000,0.000,11.659,95.508,1.029,117.521,1495.072,6.500,11,0.000,3.964,74.000,0.917,0.000,0.000,A,+
smithj10,Jaxon Smith-Njigba,WR,SEA,255.132,5,0.000,0.000,0.000,0.000,0.000,5.757,32.129,0.000,100.345,1492.210,9.009,11,0.000,1.333,69.094,0.764,0.000,0.000,A,+
stbra1,Amon-Ra St. Brown,WR,DET,231.306,7,0.000,0.000,0.000,0.000,0.000,2.381,9.704,0.000,110.032,1287.900,8.030,6,0.000,0.403,66.218,0.825,0.000,0.000,A,-
londod1,Drake London,WR,ATL,217.771,19,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.709,1296.098,7.449,11,0.000,0.000,60.730,0.694,0.000,0.000,B,-
browna5,A.J. Brown,WR,NE,197.697,21,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.416,1121.808,7.367,11,0.000,0.000,54.748,0.697,0.000,0.000,A,-
jeffej1,Justin Jefferson,WR,MIN,196.589,12,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88.862,1211.015,5.400,6,0.000,0.000,58.161,0.672,0.000,0.000,A,-
lambc1,CeeDee Lamb,WR,DAL,186.883,11,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80.820,1169.168,5.115,14,0.000,0.000,54.754,0.567,0.000,0.000,B,+
collin1,Nico Collins,WR,HOU,182.923,22,0.000,0.000,0.000,0.000,0.000,1.333,9.171,0.380,68.025,1104.921,6.052,8,0.000,0.381,49.397,0.545,0.000,0.000,A,-
pickeg1,George Pickens,WR,DAL,182.771,24,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.759,1101.716,6.045,14,0.000,0.000,51.202,0.525,0.000,0.000,A,+
naberm1,Malik Nabers,WR,NYG,180.326,27,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.705,940.920,8.200,8,0.000,0.000,47.343,0.659,0.000,0.000,B,-
ricer2,Rashee Rice,WR,KC,179.599,25,0.000,0.000,0.000,0.000,0.000,11.471,36.976,0.000,84.810,875.846,7.905,5,0.000,1.535,47.838,0.759,0.000,0.000,C,+
olavec1,Chris Olave,WR,NO,179.150,29,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,78.188,956.862,7.613,8,0.000,0.000,48.197,0.654,0.000,0.000,A,-
smithd4,DeVonta Smith,WR,PHI,178.695,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,78.375,1037.756,6.162,10,0.000,0.000,50.466,0.620,0.000,0.000,A,-
higgit1,Tee Higgins,WR,CIN,178.240,37,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.735,915.940,8.800,6,0.000,0.000,44.699,0.511,0.000,0.000,A,-
mcconl1,Ladd McConkey,WR,LAC,177.866,43,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73.943,1034.562,6.444,7,0.000,0.000,49.132,0.613,0.000,0.000,A,-
mcmilt1,Tetairoa McMillan,WR,CAR,177.132,40,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.311,1007.130,7.140,5,0.000,0.000,47.079,0.538,0.000,0.000,A,-
wilsog1,Garrett Wilson,WR,NYJ,176.557,38,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.575,1009.877,5.145,13,0.000,0.000,53.693,0.794,0.000,0.000,B,-
waddlj1,Jaylen Waddle,WR,DEN,176.554,44,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80.031,959.769,6.943,10,0.000,0.000,48.794,0.548,0.000,0.000,A,-
flowez1,Zay Flowers,WR,BAL,175.249,33,0.000,0.000,0.000,0.000,0.000,8.377,56.624,0.308,70.712,1060.286,4.588,13,0.000,2.350,48.929,0.587,0.000,0.000,A,-
egbuke1,Emeka Egbuka,WR,TB,170.190,34,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.418,963.487,7.101,10,0.000,0.000,44.507,0.487,0.000,0.000,A,-
watsoc1,Christian Watson,WR,GB,168.343,62,0.000,0.000,0.000,0.000,0.000,4.896,20.131,0.000,55.556,933.685,7.672,11,0.000,0.835,41.200,0.424,0.000,0.000,B,-
mclaut1,Terry McLaurin,WR,WAS,168.305,45,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.985,865.670,8.540,7,0.000,0.000,41.424,0.497,0.000,0.000,B,-
adamsd2,Davante Adams,WR,LAR,168.007,48,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.656,781.008,10.075,11,0.000,0.000,38.450,0.436,0.000,0.000,A,+
burdel1,Luther Burden,WR,CHI,161.688,46,0.000,0.000,0.000,0.000,0.000,10.079,57.993,0.519,62.956,877.824,5.775,10,0.000,2.407,41.749,0.568,0.000,0.000,A,-
willij14,Jameson Williams,WR,DET,160.581,55,0.000,0.000,0.000,0.000,0.000,4.761,19.407,0.000,59.248,1001.700,4.964,6,0.000,0.805,44.101,0.469,0.000,0.000,A,-
evansm1,Mike Evans,WR,SF,153.189,59,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.872,866.267,6.248,8,0.000,0.000,40.566,0.431,0.000,0.000,B,-
moored4,D.J. Moore,WR,BUF,151.269,56,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.618,797.880,6.275,7,0.000,0.000,41.432,0.489,0.000,0.000,A,-
waship1,Parker Washington,WR,JAX,148.361,67,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.463,810.999,5.439,7,0.000,0.000,42.310,0.552,0.000,0.000,A,-
odunzr1,Rome Odunze,WR,CHI,148.053,60,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.150,796.166,6.875,10,0.000,0.000,37.599,0.444,0.000,0.000,B,-
tatec1,Carnell Tate,WR,TEN,144.953,65,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.681,850.172,4.945,9,0.000,0.000,40.914,0.537,0.000,0.000,C,-
metcad1,DK Metcalf,WR,PIT,144.482,76,0.000,0.000,0.000,0.000,0.000,3.168,19.198,0.973,53.018,790.380,5.340,9,0.000,0.797,36.560,0.432,0.000,0.000,A,-
godwic1,Chris Godwin,WR,TB,144.332,92,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73.620,786.520,4.997,10,0.000,0.000,42.245,0.556,0.000,0.000,C,-
thomab1,Brian Thomas Jr.,WR,JAX,143.604,70,0.000,0.000,0.000,0.000,0.000,2.802,20.631,0.570,54.448,830.309,4.792,7,0.000,0.856,38.056,0.443,0.000,0.000,A,-
johnsq2,Quentin Johnston,WR,LAC,139.877,88,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.087,738.973,7.364,7,0.000,0.000,32.922,0.374,0.000,0.000,B,-
tysonj1,Jordyn Tyson,WR,NO,139.712,75,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67.763,844.290,3.756,8,0.000,0.000,42.182,0.567,0.000,0.000,C,-
lemonm1,Makai Lemon,WR,PHI,139.255,97,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.565,769.948,5.570,10,0.000,0.000,37.840,0.471,0.000,0.000,C,-
wilsom2,Michael Wilson,WR,ARI,137.746,93,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.911,770.259,5.214,14,0.000,0.000,38.227,0.510,0.000,0.000,A,-
reedj6,Jayden Reed,WR,GB,137.050,105,0.000,0.000,0.000,0.000,0.000,7.616,70.459,0.477,55.556,690.115,5.206,11,0.000,2.924,34.526,0.442,0.000,0.000,B,-
downsj1,Josh Downs,WR,IND,136.873,94,0.000,0.000,0.000,0.000,0.000,2.601,10.720,0.000,70.280,750.937,4.451,13,0.000,0.445,40.331,0.569,0.000,0.000,A,-
robinw1,Wan'Dale Robinson,WR,TEN,134.345,102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75.877,757.762,3.655,9,0.000,0.000,42.092,0.650,0.000,0.000,A,-
pittmm2,Michael Pittman Jr.,WR,PIT,133.484,90,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.166,652.064,5.874,9,0.000,0.000,37.028,0.525,0.000,0.000,A,-
suttoc1,Courtland Sutton,WR,DEN,132.968,81,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.260,715.122,5.764,10,0.000,0.000,35.128,0.379,0.000,0.000,A,+
pierca2,Alec Pierce,WR,IND,130.012,82,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.411,849.745,4.244,13,0.000,0.000,34.643,0.316,0.000,0.000,A,-
harrim7,Marvin Harrison Jr.,WR,ARI,129.330,66,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.371,696.901,6.044,14,0.000,0.000,32.692,0.405,0.000,0.000,B,-
diggss1,Stefon Diggs,WR,WAS,128.612,117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.615,736.740,3.538,7,0.000,0.000,39.755,0.549,0.000,0.000,A,-
doubsr1,Romeo Doubs,WR,NE,125.221,124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.165,693.481,4.865,11,0.000,0.000,34.508,0.450,0.000,0.000,A,-
meyerj1,Jakobi Meyers,WR,JAX,122.869,110,0.000,0.000,0.000,0.000,0.000,4.904,20.631,0.000,57.851,656.523,4.533,7,0.000,0.856,34.251,0.485,0.000,0.000,A,-
goldem1,Matthew Golden,WR,GB,122.315,116,0.000,0.000,0.000,0.000,0.000,11.990,60.393,0.318,53.872,669.818,3.562,11,0.000,2.506,33.496,0.461,0.000,0.000,A,-
higgij4,Jayden Higgins,WR,HOU,122.299,127,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.640,634.307,5.805,8,0.000,0.000,31.334,0.391,0.000,0.000,A,-
addisj1,Jordan Addison,WR,MIN,120.384,107,0.000,0.000,0.000,0.000,0.000,3.403,29.888,0.000,54.405,722.703,3.132,6,0.000,1.240,35.095,0.435,0.000,0.000,A,-
worthx1,Xavier Worthy,WR,KC,120.168,118,0.000,0.000,0.000,0.000,0.000,14.503,92.440,0.000,50.115,631.424,3.953,5,0.000,3.836,31.388,0.497,0.000,0.000,A,-
shaher1,Rashid Shaheed,WR,SEA,118.853,135,0.000,0.000,0.000,0.000,0.000,12.872,107.095,0.000,39.480,604.950,4.778,11,0.000,4.444,27.673,0.380,0.000,0.000,A,-
shakik1,Khalil Shakir,WR,BUF,118.833,128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.222,658.251,3.471,7,0.000,0.000,36.651,0.465,0.000,0.000,A,-
cokerj2,Jalen Coker,WR,CAR,118.388,131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.406,631.590,4.973,5,0.000,0.000,32.037,0.406,0.000,0.000,C,-
concek1,KC Concepcion,WR,CLE,109.368,125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.824,669.820,3.145,11,0.000,0.000,32.077,0.448,0.000,0.000,C,-
tucket1,Tre Tucker,WR,LV,105.739,153,0.000,0.000,0.000,0.000,0.000,15.619,71.984,0.000,41.500,582.862,3.400,13,0.000,2.987,27.636,0.448,0.000,0.000,A,-
mitcha1,Adonai Mitchell,WR,NYJ,100.817,170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.300,554.442,3.675,13,0.000,0.000,28.769,0.414,0.000,0.000,A,-
flourr1,Ryan Flournoy,WR,DAL,99.531,191,0.000,0.000,0.000,0.000,0.000,3.046,20.801,0.000,44.451,517.132,4.030,14,0.000,0.863,26.665,0.334,0.000,0.000,C,-
bostod1,Denzel Boston,WR,CLE,98.792,146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.080,602.838,2.960,11,0.000,0.000,28.628,0.396,0.000,0.000,C,-
thornt1,Tyquan Thornton,WR,KC,94.992,277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.913,549.950,4.335,5,0.000,0.000,23.196,0.235,0.000,0.000,C,-
teslai1,Isaac TeSlaa,WR,DET,93.914,198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.856,477.000,4.964,6,0.000,0.000,22.587,0.249,0.000,0.000,A,-
samued1,Deebo Samuel,WR,SF,93.213,129,0.000,0.000,0.000,0.000,0.000,25.159,106.824,0.815,37.420,478.727,1.988,8,0.000,4.433,23.636,0.435,0.000,0.000,A,-
noelj1,Jaylin Noel,WR,HOU,92.532,237,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.124,511.538,3.335,8,0.000,0.000,26.419,0.347,0.000,0.000,A,-
jennij1,Jauan Jennings,WR,MIN,86.375,169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.338,507.845,2.268,6,0.000,0.000,26.659,0.343,0.000,0.000,A,-
jeudyj1,Jerry Jeudy,WR,CLE,83.924,161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.772,552.602,1.665,11,0.000,0.000,26.040,0.356,0.000,0.000,A,-
batemr1,Rashod Bateman,WR,BAL,82.745,221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.604,446.436,3.552,13,0.000,0.000,21.960,0.256,0.000,0.000,B,-
nailoj1,Jalen Nailor,WR,LV,82.287,152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.180,470.050,2.800,13,0.000,0.000,23.612,0.304,0.000,0.000,A,-
washim2,Malik Washington,WR,MIA,81.928,175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.951,410.725,3.162,6,0.000,0.000,24.171,0.546,0.000,0.000,A,-
coopeo1,Omar Cooper Jr.,WR,NYJ,81.359,167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.250,455.435,2.730,13,0.000,0.000,23.793,0.345,0.000,0.000,C,-
bernag2,Germie Bernard,WR,PIT,81.202,261,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47.338,454.469,2.136,9,0.000,0.000,25.759,0.365,0.000,0.000,C,-
iosiva1,Andrei Iosivas,WR,CIN,79.487,293,0.000,0.000,0.000,0.000,0.000,3.293,15.924,0.000,40.491,435.072,2.464,6,0.000,0.661,23.303,0.321,0.000,0.000,A,-
bechj1,Jack Bech,WR,LV,78.971,240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.840,488.852,1.800,13,0.000,0.000,24.594,0.317,0.000,0.000,C,-
mcmilj1,Jalen McMillan,WR,TB,78.638,147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.129,491.575,2.236,10,0.000,0.000,22.782,0.250,0.000,0.000,C,-
bellc1,Chris Bell,WR,MIA,75.076,282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.690,443.583,2.604,6,0.000,0.000,21.062,0.376,0.000,0.000,C,-
huntet1,Travis Hunter,WR,JAX,74.958,168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.732,405.500,2.849,7,0.000,0.000,21.155,0.276,0.000,0.000,C,-
ridlec1,Calvin Ridley,WR,TEN,74.281,164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.743,462.050,2.688,9,0.000,0.000,19.615,0.212,0.000,0.000,B,-
dulina1,Ashton Dulin,WR,IND,73.704,,0.000,0.000,0.000,0.000,0.000,6.936,64.320,0.000,33.383,375.469,2.277,13,0.000,2.669,19.672,0.314,0.000,0.000,C,-
legetx1,Xavier Legette,WR,CAR,72.995,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.191,358.470,3.188,5,0.000,0.000,20.276,0.288,0.000,0.000,A,-
kuppc1,Cooper Kupp,WR,SEA,72.966,183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.190,463.795,1.502,11,0.000,0.000,22.881,0.260,0.000,0.000,A,-
turpik1,KaVontae Turpin,WR,DAL,70.932,,0.000,0.000,0.000,0.000,0.000,16.364,93.605,0.000,28.287,359.744,2.015,14,0.000,3.885,17.808,0.318,0.000,0.000,A,-
kirkc1,Christian Kirk,WR,SF,69.893,229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.678,433.134,1.704,8,0.000,0.000,21.335,0.242,0.000,0.000,C,-
bryanp1,Pat Bryant,WR,DEN,68.890,228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.110,432.837,1.179,10,0.000,0.000,22.572,0.261,0.000,0.000,C,-
stribd1,De'Zhaun Stribling,WR,SF,68.651,150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.936,455.930,1.420,8,0.000,0.000,20.907,0.215,0.000,0.000,C,-
douglc1,Caleb Douglas,WR,MIA,68.275,279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.106,394.296,2.418,6,0.000,0.000,19.267,0.358,0.000,0.000,C,-
lanej4,Ja'Kobi Lane,WR,BAL,68.188,255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.081,390.632,2.664,13,0.000,0.000,18.316,0.200,0.000,0.000,C,-
