PID,Player,Pos,Team,FF Pts,ADP,Pass Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,BYE,Pa1D,Ru1D,Rec1D,Fum,XP,FG,Health,C
trauta1,Adam Trautman,TE,DEN,25.407,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.244,131.733,0.786,10,0.000,0.000,7.584,0.105,0.000,0.000,C,-
sinnob1,Ben Sinnott,TE,WAS,25.192,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.603,128.930,1.098,7,0.000,0.000,6.830,0.091,0.000,0.000,C,-
school1,Luke Schoonmaker,TE,DAL,24.183,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.144,134.904,0.620,14,0.000,0.000,7.504,0.099,0.000,0.000,A,-
bellid1,Daniel Bellinger,TE,TEN,24.140,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.897,154.089,0.645,9,0.000,0.000,7.453,0.087,0.000,0.000,C,-
kacmaw1,Will Kacmarek,TE,MIA,22.154,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.676,115.003,0.744,6,0.000,0.000,6.508,0.148,0.000,0.000,C,-
aliecm1,Mo Alie-Cox,TE,IND,20.500,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.299,94.795,0.828,13,0.000,0.000,5.695,0.097,0.000,0.000,C,-
hillj7,Julian Hill,TE,NE,20.454,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.677,101.983,0.834,11,0.000,0.000,5.670,0.087,0.000,0.000,C,-
thomai1,Ian Thomas,TE,LV,19.782,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.960,112.812,0.600,13,0.000,0.000,5.942,0.079,0.000,0.000,C,-
allend3,Davis Allen,TE,LAR,19.627,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.582,110.133,0.813,11,0.000,0.000,5.418,0.055,0.000,0.000,A,-
mallow1,Will Mallory,TE,IND,19.425,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.785,113.754,0.621,13,0.000,0.000,5.767,0.069,0.000,0.000,C,-
whylej1,Josh Whyle,TE,GB,18.852,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.101,81.190,0.959,11,0.000,0.000,4.800,0.071,0.000,0.000,B,-
delpo1,Oscar Delp,TE,NO,18.772,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.425,93.810,0.711,8,0.000,0.000,5.324,0.087,0.000,0.000,C,-
spannb1,Brevyn Spann-Ford,TE,DAL,18.558,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.082,89.936,0.930,14,0.000,0.000,4.762,0.057,0.000,0.000,C,-
jolyj1,Justin Joly,TE,DEN,18.192,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.433,94.095,0.524,10,0.000,0.000,5.514,0.078,0.000,0.000,C,-
traors1,Seydou Traore,TE,MIA,17.848,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.507,98.574,0.558,6,0.000,0.000,5.335,0.111,0.000,0.000,C,-
sampld1,Drew Sample,TE,CIN,17.690,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.248,68.696,0.880,6,0.000,0.000,4.544,0.083,0.000,0.000,C,-
boerkn1,Nate Boerkircher,TE,JAX,17.667,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.806,96.548,0.777,7,0.000,0.000,4.778,0.053,0.000,0.000,C,-
farrel1,Luke Farrell,TE,SF,17.137,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.355,91.186,0.568,8,0.000,0.000,5.036,0.067,0.000,0.000,C,-
nowakr1,Riley Nowakowski,TE,PIT,17.075,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.361,98.798,0.267,9,0.000,0.000,5.675,0.088,0.000,0.000,C,-
latuk1,Keleki Latu,TE,BUF,16.990,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.188,119.682,0.000,7,0.000,0.000,6.236,0.072,0.000,0.000,C,-
stovec1,Cade Stover,TE,HOU,16.417,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.193,81.846,0.618,8,0.000,0.000,4.662,0.072,0.000,0.000,C,-
mitchj1,James Mitchell,TE,CAR,15.159,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.993,102.420,0.000,5,0.000,0.000,5.564,0.079,0.000,0.000,C,-
batesj1,John Bates,TE,WAS,12.448,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.630,55.256,0.610,7,0.000,0.000,3.223,0.052,0.000,0.000,C,-
hibnem1,Matthew Hibner,TE,BAL,12.096,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.018,55.805,0.592,13,0.000,0.000,3.134,0.045,0.000,0.000,C,-
saubee1,Eric Saubert,TE,SEA,10.931,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.580,60.495,0.273,11,0.000,0.000,3.407,0.047,0.000,0.000,C,-
reimat1,Tip Reiman,TE,ARI,10.859,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.166,73.358,0.000,14,0.000,0.000,3.987,0.060,0.000,0.000,C,-
ogleta1,Andrew Ogletree,TE,IND,10.736,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.271,37.918,0.725,13,0.000,0.000,2.341,0.042,0.000,0.000,C,-
raride1,Eli Raridon,TE,NE,10.495,289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.898,61.190,0.000,11,0.000,0.000,3.847,0.073,0.000,0.000,C,-
durhap1,Payne Durham,TE,TB,10.196,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.522,58.989,0.263,10,0.000,0.000,3.163,0.042,0.000,0.000,C,-
gransk1,Kylen Granson,TE,TEN,10.089,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.598,68.484,0.000,9,0.000,0.000,3.705,0.058,0.000,0.000,B,-
woernc1,Charlie Woerner,TE,ATL,9.838,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.036,63.743,0.000,11,0.000,0.000,3.609,0.054,0.000,0.000,C,-
ruckej1,Jeremy Ruckert,TE,NYJ,9.088,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.025,39.603,0.525,13,0.000,0.000,2.180,0.035,0.000,0.000,C,-
conklt1,Tyler Conklin,TE,DET,8.608,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.232,47.700,0.292,6,0.000,0.000,2.516,0.030,0.000,0.000,B,-
whiteb3,Blake Whiteheart,TE,CLE,8.242,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.308,33.491,0.463,11,0.000,0.000,2.005,0.040,0.000,0.000,C,-
adkinn1,Nate Adkins,TE,DEN,8.155,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.717,37.638,0.262,10,0.000,0.000,2.410,0.039,0.000,0.000,C,-
calcag1,Grant Calcaterra,TE,PHI,7.798,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.703,33.476,0.356,10,0.000,0.000,2.075,0.037,0.000,0.000,C,-
wileyj1,Jared Wiley,TE,KC,7.500,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.855,40.737,0.255,5,0.000,0.000,2.192,0.031,0.000,0.000,C,-
roushs1,Sam Roush,TE,CHI,7.331,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.403,40.065,0.275,10,0.000,0.000,2.086,0.027,0.000,0.000,C,-
matavm1,Moliki Matavao,TE,NO,6.315,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.213,37.524,0.000,8,0.000,0.000,2.316,0.044,0.000,0.000,C,-
simsb2,Ben Sims,TE,MIA,5.949,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.169,32.858,0.186,6,0.000,0.000,1.778,0.037,0.000,0.000,C,-
yurosb1,Ben Yurosek,TE,MIN,5.693,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.627,39.065,0.000,6,0.000,0.000,2.089,0.027,0.000,0.000,C,-
culpd1,Devin Culp,TE,TB,3.664,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.841,19.663,0.132,10,0.000,0.000,1.054,0.014,0.000,0.000,C,-
royerj1,Joe Royer,TE,CLE,3.085,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.872,16.746,0.000,11,0.000,0.000,1.131,0.026,0.000,0.000,C,-
manhec1,Chris Manhertz,TE,NYG,2.307,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.504,15.682,0.000,8,0.000,0.000,0.847,0.013,0.000,0.000,C,-
aubreb1,Brandon Aubrey,K,DAL,158.100,230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14,0.000,0.000,0.000,0.000,44.100,38.000,,-
fairbk1,Ka'imi Fairbairn,K,HOU,156.900,241,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8,0.000,0.000,0.000,0.000,39.900,39.000,,-
dickec1,Cameron Dicker,K,LAC,156.000,242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7,0.000,0.000,0.000,0.000,40.500,38.500,,-
myersj1,Jason Myers,K,SEA,145.500,240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11,0.000,0.000,0.000,0.000,45.000,33.500,,-
mevish1,Harrison Mevis,K,LAR,134.600,249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11,0.000,0.000,0.000,0.000,51.200,27.800,,-
boswec1,Chris Boswell,K,PIT,133.600,299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9,0.000,0.000,0.000,0.000,40.600,31.000,,-
mclauc1,Chase McLaughlin,K,TB,132.600,266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10,0.000,0.000,0.000,0.000,39.600,31.000,,-
borrea1,Andres Borregales,K,NE,132.400,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11,0.000,0.000,0.000,0.000,47.200,28.400,,-
santoc1,Cairo Santos,K,CHI,132.400,263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10,0.000,0.000,0.000,0.000,44.800,29.200,,-
lutzw1,Wil Lutz,K,DEN,132.100,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10,0.000,0.000,0.000,0.000,43.600,29.500,,-
pineie1,Eddy Pineiro,K,SF,132.000,251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8,0.000,0.000,0.000,0.000,44.700,29.100,,-
batesj2,Jake Bates,K,DET,131.700,247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6,0.000,0.000,0.000,0.000,49.200,27.500,,-
loopt1,Tyler Loop,K,BAL,131.400,250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13,0.000,0.000,0.000,0.000,45.000,28.800,,-
littlc1,Cam Little,K,JAX,130.400,246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7,0.000,0.000,0.000,0.000,44.900,28.500,,-
mcphee1,Evan McPherson,K,CIN,129.300,296,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6,0.000,0.000,0.000,0.000,45.000,28.100,,-
reichw1,Will Reichard,K,MIN,126.100,298,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6,0.000,0.000,0.000,0.000,37.600,29.500,,-
folkn1,Nick Folk,K,ATL,123.700,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11,0.000,0.000,0.000,0.000,37.600,28.700,,-
butkeh1,Harrison Butker,K,KC,122.300,260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5,0.000,0.000,0.000,0.000,41.300,27.000,,-
basst1,Tyler Bass,K,BUF,122.300,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7,0.000,0.000,0.000,0.000,50.300,24.000,,-
fitzgr1,Ryan Fitzgerald,K,CAR,120.700,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5,0.000,0.000,0.000,0.000,37.300,27.800,,-
slyej1,Joey Slye,K,TEN,119.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9,0.000,0.000,0.000,0.000,33.800,28.400,,-
rylanc1,Chad Ryland,K,ARI,116.100,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14,0.000,0.000,0.000,0.000,33.300,27.600,,-
szmyta1,Andre Szmyt,K,CLE,115.700,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11,0.000,0.000,0.000,0.000,32.900,27.600,,-
ellioj1,Jake Elliott,K,PHI,115.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10,0.000,0.000,0.000,0.000,43.000,24.000,,-
gonzaz1,Zane Gonzalez,K,MIA,104.760,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6,0.000,0.000,0.000,0.000,29.700,25.020,,-
shrads1,Spencer Shrader,K,IND,99.150,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13,0.000,0.000,0.000,0.000,33.675,21.825,,-
smackt1,Trey Smack,K,GB,96.600,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11,0.000,0.000,0.000,0.000,32.475,21.375,,-
gaym1,Matt Gay,K,LV,93.840,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13,0.000,0.000,0.000,0.000,26.640,22.400,,-
smythc1,Charlie Smyth,K,NO,85.400,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8,0.000,0.000,0.000,0.000,25.340,20.020,,-
sandej1,Jason Sanders,K,NYJ,70.800,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13,0.000,0.000,0.000,0.000,20.040,16.920,,-
zvadad1,Dominic Zvada,K,NYG,62.300,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8,0.000,0.000,0.000,0.000,20.750,13.850,,-
saulsb2,Ben Sauls,K,NYG,62.300,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8,0.000,0.000,0.000,0.000,20.750,13.850,,-
moodyj1,Jake Moody,K,WAS,61.550,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7,0.000,0.000,0.000,0.000,20.000,13.850,,-
steved1,Drew Stevens,K,WAS,61.550,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7,0.000,0.000,0.000,0.000,20.000,13.850,,-
yorkc1,Cade York,K,NYJ,47.200,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13,0.000,0.000,0.000,0.000,13.360,11.280,,-
brownt4,Tanner Brown,K,NO,36.600,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8,0.000,0.000,0.000,0.000,10.860,8.580,,-
grupeb1,Blake Grupe,K,IND,33.050,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13,0.000,0.000,0.000,0.000,11.225,7.275,,-
matsuk1,Kansei Matsuzawa,K,LV,23.460,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13,0.000,0.000,0.000,0.000,6.660,5.600,,-
patter1,Riley Patterson,K,MIA,11.640,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6,0.000,0.000,0.000,0.000,3.300,2.780,,-
