scope,candidate_method,baseline_method,period,metric,cluster_type,n,clusters,candidate_minus_baseline,bootstrap_p025,bootstrap_p975,probability_candidate_better
qb,height_weight_w025_all,production,all_2017_2025,extended_absence_brier_row,player,216,58,0.00043261608526953555,-0.00016856970150045726,0.001181153806324984,0.0885
qb,height_weight_w025_all,production,development_2017_2022,ppg_crps,season,144,6,-0.0005264102237764683,-0.007971701171518457,0.00927816551042409,0.592
qb,height_weight_w025_all,production,development_2017_2022,contribution_crps,season,144,6,0.047164248783892436,-0.04160775236068345,0.15938494970307204,0.2005
qb,height_weight_w025_all,production,development_2017_2022,played_crps,season,144,6,-0.007883049375097618,-0.014245252341948234,-0.002610237467651873,1.0
qb,height_weight_w025_all,production,development_2017_2022,plus3_brier_row,season,144,6,-0.00019076800113729215,-0.001906119607494827,0.0014013153782615304,0.5935
qb,height_weight_w025_all,production,development_2017_2022,plus5_brier_row,season,144,6,0.00013777840009726632,-0.00030327562672660295,0.0005617724688345937,0.2815
qb,height_weight_w025_all,production,development_2017_2022,impact_brier_row,season,144,6,-0.0004020595250628294,-0.001791300148923458,0.0008254442406407026,0.723
qb,height_weight_w025_all,production,development_2017_2022,zero_brier_row,season,144,6,-9.497517389504556e-05,-0.000259923861194305,8.495566763984792e-05,0.8565
qb,height_weight_w025_all,production,development_2017_2022,extended_absence_brier_row,season,144,6,-0.0002718028775167346,-0.0004973968721824542,1.783023016129854e-07,0.972
qb,height_weight_w025_all,production,development_2017_2022,ppg_crps,player,144,47,-0.0005264102237764683,-0.006137905066960071,0.00510009203664907,0.571
qb,height_weight_w025_all,production,development_2017_2022,contribution_crps,player,144,47,0.047164248783892436,-0.04383375117797244,0.13605755421692747,0.1445
qb,height_weight_w025_all,production,development_2017_2022,played_crps,player,144,47,-0.007883049375097618,-0.015881945938210525,-0.00028094980880256145,0.979
qb,height_weight_w025_all,production,development_2017_2022,plus3_brier_row,player,144,47,-0.00019076800113729215,-0.0023537722463189323,0.0019217023835825684,0.587
qb,height_weight_w025_all,production,development_2017_2022,plus5_brier_row,player,144,47,0.00013777840009726632,-0.0006023225120745157,0.0008334051516902318,0.358
qb,height_weight_w025_all,production,development_2017_2022,impact_brier_row,player,144,47,-0.0004020595250628294,-0.0013843922078603734,0.0006503741941991138,0.7885
qb,height_weight_w025_all,production,development_2017_2022,zero_brier_row,player,144,47,-9.497517389504556e-05,-0.0003231545728188146,8.859060771077483e-05,0.8105
qb,height_weight_w025_all,production,development_2017_2022,extended_absence_brier_row,player,144,47,-0.0002718028775167346,-0.0006934189620264168,9.262642252861479e-05,0.9255
qb,height_weight_w025_all,production,temporal_2023_2025,ppg_crps,season,72,3,-0.006375449850206139,-0.016499320384818623,0.006857381171040677,0.851
qb,height_weight_w025_all,production,temporal_2023_2025,contribution_crps,season,72,3,-0.08550991642874031,-0.2796795920480191,0.0828425845021706,0.851
qb,height_weight_w025_all,production,temporal_2023_2025,played_crps,season,72,3,0.02184815450653199,-0.0004101719502672731,0.04452682038837091,0.034
qb,height_weight_w025_all,production,temporal_2023_2025,plus3_brier_row,season,72,3,-0.003101812189496058,-0.005153469171448403,-0.0011589178215868742,1.0
qb,height_weight_w025_all,production,temporal_2023_2025,plus5_brier_row,season,72,3,-0.0013925615781352563,-0.0038549268776864993,0.0005753271953258678,0.851
qb,height_weight_w025_all,production,temporal_2023_2025,impact_brier_row,season,72,3,-0.0003641616845303639,-0.002468362770348929,0.0020245211119705093,0.606
qb,height_weight_w025_all,production,temporal_2023_2025,zero_brier_row,season,72,3,0.0005075296400034169,4.5313394187793577e-05,0.0012538895198226947,0.0
qb,height_weight_w025_all,production,temporal_2023_2025,extended_absence_brier_row,season,72,3,0.0018414540108420761,0.00013345652634679536,0.004160612623297459,0.0
qb,height_weight_w025_all,production,temporal_2023_2025,ppg_crps,player,72,33,-0.006375449850206139,-0.018672850835452615,0.006334810353890299,0.8255
qb,height_weight_w025_all,production,temporal_2023_2025,contribution_crps,player,72,33,-0.08550991642874031,-0.22005792624908366,0.05271709735136122,0.877
qb,height_weight_w025_all,production,temporal_2023_2025,played_crps,player,72,33,0.02184815450653199,0.000996949791477211,0.04609858173641288,0.0185
qb,height_weight_w025_all,production,temporal_2023_2025,plus3_brier_row,player,72,33,-0.003101812189496058,-0.007175740459503507,0.0005614031814718164,0.944
qb,height_weight_w025_all,production,temporal_2023_2025,plus5_brier_row,player,72,33,-0.0013925615781352563,-0.004152675427109882,0.00022938758163007936,0.9135
qb,height_weight_w025_all,production,temporal_2023_2025,impact_brier_row,player,72,33,-0.0003641616845303639,-0.001880130991787279,0.0012080039246926617,0.673
qb,height_weight_w025_all,production,temporal_2023_2025,zero_brier_row,player,72,33,0.0005075296400034169,-4.9270336439842986e-05,0.0012980145214191434,0.042
qb,height_weight_w025_all,production,temporal_2023_2025,extended_absence_brier_row,player,72,33,0.0018414540108420761,0.0003110569668212762,0.003936247991744557,0.004
qb,height_weight_w050_all,production,all_2017_2025,ppg_crps,season,216,9,-0.003731066064446113,-0.011397591516304302,0.005770175757853966,0.814
qb,height_weight_w050_all,production,all_2017_2025,contribution_crps,season,216,9,0.020940469448346724,-0.1161956951101972,0.16290220261899832,0.383
qb,height_weight_w050_all,production,all_2017_2025,played_crps,season,216,9,-0.00108647421695147,-0.015131396636089221,0.017713939471385384,0.5845
qb,height_weight_w050_all,production,all_2017_2025,plus3_brier_row,season,216,9,-0.0022357700061784148,-0.005563078537789424,0.0010144078471919734,0.905
qb,height_weight_w050_all,production,all_2017_2025,plus5_brier_row,season,216,9,-0.00046260760690905445,-0.0014756150751823395,0.0006189667333523503,0.8045
qb,height_weight_w050_all,production,all_2017_2025,impact_brier_row,season,216,9,0.00038910627097160953,-0.0011085153511524641,0.0019346231433733793,0.3015
qb,height_weight_w050_all,production,all_2017_2025,zero_brier_row,season,216,9,0.00013354984186147417,-0.0003036994152647336,0.0006517094288196238,0.315
qb,height_weight_w050_all,production,all_2017_2025,extended_absence_brier_row,season,216,9,0.0002722592452785856,-0.0010321329586808039,0.002067669647858422,0.4055
qb,height_weight_w050_all,production,all_2017_2025,ppg_crps,player,216,58,-0.003731066064446113,-0.010284078226929562,0.0029514079656616627,0.8655
qb,height_weight_w050_all,production,all_2017_2025,contribution_crps,player,216,58,0.020940469448346724,-0.08276312737514005,0.122920849735961,0.342
qb,height_weight_w050_all,production,all_2017_2025,played_crps,player,216,58,-0.00108647421695147,-0.015929636598062194,0.015201475661180647,0.5505
qb,height_weight_w050_all,production,all_2017_2025,plus3_brier_row,player,216,58,-0.0022357700061784148,-0.005113249020185857,0.0005818918921399565,0.9325
qb,height_weight_w050_all,production,all_2017_2025,plus5_brier_row,player,216,58,-0.00046260760690905445,-0.001695934119959518,0.0007028807349311846,0.787
qb,height_weight_w050_all,production,all_2017_2025,impact_brier_row,player,216,58,0.00038910627097160953,-0.0007155455255729522,0.0014633061978141179,0.233
qb,height_weight_w050_all,production,all_2017_2025,zero_brier_row,player,216,58,0.00013354984186147417,-0.0002501727265737299,0.0006372316924296746,0.283
qb,height_weight_w050_all,production,all_2017_2025,extended_absence_brier_row,player,216,58,0.0002722592452785856,-0.0009462541527395102,0.0014575352046919193,0.3165
qb,height_weight_w050_all,production,development_2017_2022,ppg_crps,season,144,6,-0.0021862912816231097,-0.01315106846334425,0.011851149213106768,0.6435
qb,height_weight_w050_all,production,development_2017_2022,contribution_crps,season,144,6,0.05620497208092745,-0.10888065812836775,0.22409439020292338,0.27
qb,height_weight_w050_all,production,development_2017_2022,played_crps,season,144,6,-0.008798923226505393,-0.021512805815665927,0.0028219400506663776,0.9315
qb,height_weight_w050_all,production,development_2017_2022,plus3_brier_row,season,144,6,-0.00039582874040570656,-0.005023945629521023,0.003382821802867044,0.5585
qb,height_weight_w050_all,production,development_2017_2022,plus5_brier_row,season,144,6,-0.0006948800918607781,-0.0016680494636477589,0.00022059374536544517,0.922
qb,height_weight_w050_all,production,development_2017_2022,impact_brier_row,season,144,6,0.0001941962430734484,-0.0017686749154563698,0.001987316057153303,0.437
qb,height_weight_w050_all,production,development_2017_2022,zero_brier_row,season,144,6,5.576111238199544e-05,-6.449879022810313e-05,0.0001924132223114232,0.195
qb,height_weight_w050_all,production,development_2017_2022,extended_absence_brier_row,season,144,6,-0.00023196860165264026,-0.0010926510166391079,0.00068433854476125,0.702
qb,height_weight_w050_all,production,development_2017_2022,ppg_crps,player,144,47,-0.0021862912816231097,-0.009458511618524264,0.005295974239384406,0.733
qb,height_weight_w050_all,production,development_2017_2022,contribution_crps,player,144,47,0.05620497208092745,-0.0663117258542065,0.171227369053239,0.169
qb,height_weight_w050_all,production,development_2017_2022,played_crps,player,144,47,-0.008798923226505393,-0.02103032888935181,0.003151359266338917,0.922
qb,height_weight_w050_all,production,development_2017_2022,plus3_brier_row,player,144,47,-0.00039582874040570656,-0.0037527675409162005,0.002923889152785781,0.5785
qb,height_weight_w050_all,production,development_2017_2022,plus5_brier_row,player,144,47,-0.0006948800918607781,-0.002144166577927546,0.0006151872364640419,0.8455
qb,height_weight_w050_all,production,development_2017_2022,impact_brier_row,player,144,47,0.0001941962430734484,-0.001217024650316198,0.0015615587206697056,0.3985
qb,height_weight_w050_all,production,development_2017_2022,zero_brier_row,player,144,47,5.576111238199544e-05,-0.00020245583707615482,0.0003850373685243072,0.399
qb,height_weight_w050_all,production,development_2017_2022,extended_absence_brier_row,player,144,47,-0.00023196860165264026,-0.001181491008965374,0.0006800993791138214,0.6985
qb,height_weight_w050_all,production,temporal_2023_2025,ppg_crps,season,72,3,-0.0068206156300921195,-0.010459248183550707,-0.0009012643547771001,1.0
qb,height_weight_w050_all,production,temporal_2023_2025,contribution_crps,season,72,3,-0.04958853581681474,-0.32291288435944293,0.12630161969966372,0.692
qb,height_weight_w050_all,production,temporal_2023_2025,played_crps,season,72,3,0.014338423802156377,-0.01360644867902941,0.06014542192001428,0.2885
qb,height_weight_w050_all,production,temporal_2023_2025,plus3_brier_row,season,72,3,-0.005915652537723831,-0.008489895020399102,-0.0028179031313895265,1.0
qb,height_weight_w050_all,production,temporal_2023_2025,plus5_brier_row,season,72,3,1.937362994392823e-06,-0.0028559307288682037,0.002364749913412246,0.3445
qb,height_weight_w050_all,production,temporal_2023_2025,impact_brier_row,season,72,3,0.0007789263267679321,-0.0015718761941794278,0.003513193376648004,0.243
qb,height_weight_w050_all,production,temporal_2023_2025,zero_brier_row,season,72,3,0.0002891273008204318,-0.001096017818030513,0.0017949209709492231,0.3655
qb,height_weight_w050_all,production,temporal_2023_2025,extended_absence_brier_row,season,72,3,0.001280714939141037,-0.0018626660223852569,0.006230985175910292,0.2885
qb,height_weight_w050_all,production,temporal_2023_2025,ppg_crps,player,72,33,-0.0068206156300921195,-0.02239565484694014,0.008940693929332721,0.8045
qb,height_weight_w050_all,production,temporal_2023_2025,contribution_crps,player,72,33,-0.04958853581681474,-0.2399910874716097,0.14120792747359864,0.6845
qb,height_weight_w050_all,production,temporal_2023_2025,played_crps,player,72,33,0.014338423802156377,-0.02368340323818593,0.052258341053761974,0.2465
qb,height_weight_w050_all,production,temporal_2023_2025,plus3_brier_row,player,72,33,-0.005915652537723831,-0.01209093011737003,-0.0005695334409743472,0.9855
qb,height_weight_w050_all,production,temporal_2023_2025,plus5_brier_row,player,72,33,1.937362994392823e-06,-0.002521949925103897,0.0018530332757349622,0.456
qb,height_weight_w050_all,production,temporal_2023_2025,impact_brier_row,player,72,33,0.0007789263267679321,-0.0012528825502375485,0.0031990545186354924,0.2525
qb,height_weight_w050_all,production,temporal_2023_2025,zero_brier_row,player,72,33,0.0002891273008204318,-0.0006637319991135148,0.0015458746294459602,0.324
qb,height_weight_w050_all,production,temporal_2023_2025,extended_absence_brier_row,player,72,33,0.001280714939141037,-0.00209574356322167,0.004373774403874116,0.2225
qb,height_weight_w025_skill,production,all_2017_2025,ppg_crps,season,216,9,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,all_2017_2025,contribution_crps,season,216,9,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,all_2017_2025,played_crps,season,216,9,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,all_2017_2025,plus3_brier_row,season,216,9,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,all_2017_2025,plus5_brier_row,season,216,9,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,all_2017_2025,impact_brier_row,season,216,9,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,all_2017_2025,zero_brier_row,season,216,9,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,all_2017_2025,extended_absence_brier_row,season,216,9,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,all_2017_2025,ppg_crps,player,216,58,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,all_2017_2025,contribution_crps,player,216,58,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,all_2017_2025,played_crps,player,216,58,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,all_2017_2025,plus3_brier_row,player,216,58,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,all_2017_2025,plus5_brier_row,player,216,58,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,all_2017_2025,impact_brier_row,player,216,58,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,all_2017_2025,zero_brier_row,player,216,58,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,all_2017_2025,extended_absence_brier_row,player,216,58,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,development_2017_2022,ppg_crps,season,144,6,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,development_2017_2022,contribution_crps,season,144,6,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,development_2017_2022,played_crps,season,144,6,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,development_2017_2022,plus3_brier_row,season,144,6,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,development_2017_2022,plus5_brier_row,season,144,6,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,development_2017_2022,impact_brier_row,season,144,6,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,development_2017_2022,zero_brier_row,season,144,6,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,development_2017_2022,extended_absence_brier_row,season,144,6,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,development_2017_2022,ppg_crps,player,144,47,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,development_2017_2022,contribution_crps,player,144,47,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,development_2017_2022,played_crps,player,144,47,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,development_2017_2022,plus3_brier_row,player,144,47,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,development_2017_2022,plus5_brier_row,player,144,47,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,development_2017_2022,impact_brier_row,player,144,47,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,development_2017_2022,zero_brier_row,player,144,47,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,development_2017_2022,extended_absence_brier_row,player,144,47,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,temporal_2023_2025,ppg_crps,season,72,3,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,temporal_2023_2025,contribution_crps,season,72,3,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,temporal_2023_2025,played_crps,season,72,3,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,temporal_2023_2025,plus3_brier_row,season,72,3,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,temporal_2023_2025,plus5_brier_row,season,72,3,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,temporal_2023_2025,impact_brier_row,season,72,3,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,temporal_2023_2025,zero_brier_row,season,72,3,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,temporal_2023_2025,extended_absence_brier_row,season,72,3,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,temporal_2023_2025,ppg_crps,player,72,33,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,temporal_2023_2025,contribution_crps,player,72,33,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,temporal_2023_2025,played_crps,player,72,33,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,temporal_2023_2025,plus3_brier_row,player,72,33,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,temporal_2023_2025,plus5_brier_row,player,72,33,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,temporal_2023_2025,impact_brier_row,player,72,33,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,temporal_2023_2025,zero_brier_row,player,72,33,0.0,0.0,0.0,0.0
qb,height_weight_w025_skill,production,temporal_2023_2025,extended_absence_brier_row,player,72,33,0.0,0.0,0.0,0.0
rb,height_w025_all,production,all_2017_2025,ppg_crps,season,540,9,0.000545488290238903,-0.001252918397112779,0.0022880476815462115,0.287
rb,height_w025_all,production,all_2017_2025,contribution_crps,season,540,9,0.0009024643018847102,-0.009659767124870489,0.012883764870236203,0.4805
rb,height_w025_all,production,all_2017_2025,played_crps,season,540,9,0.0003301478332960301,-0.0029432037853230437,0.0032919058925746686,0.4035
rb,height_w025_all,production,all_2017_2025,plus3_brier_row,season,540,9,-0.0006630080232932152,-0.0014919371577536403,0.00014778478162886938,0.9435
rb,height_w025_all,production,all_2017_2025,plus5_brier_row,season,540,9,-0.00022732302729723883,-0.0008650005881680921,0.0003582749912014793,0.752
rb,height_w025_all,production,all_2017_2025,impact_brier_row,season,540,9,-9.915269009320325e-06,-0.0005827029509156011,0.00047529936505992553,0.506
rb,height_w025_all,production,all_2017_2025,zero_brier_row,season,540,9,2.509261558706277e-05,-0.0007082526077389363,0.00087221393670271,0.494
rb,height_w025_all,production,all_2017_2025,extended_absence_brier_row,season,540,9,-5.1520588682558715e-05,-0.00041399731664422694,0.0003269357343778036,0.5815
rb,height_w025_all,production,all_2017_2025,ppg_crps,player,540,189,0.000545488290238903,-0.0019463136231673316,0.00298010175962762,0.325
rb,height_w025_all,production,all_2017_2025,contribution_crps,player,540,189,0.0009024643018847102,-0.02666677411920273,0.02855279606807209,0.489
rb,height_w025_all,production,all_2017_2025,played_crps,player,540,189,0.0003301478332960301,-0.003750227719908884,0.004706198825121192,0.4485
rb,height_w025_all,production,all_2017_2025,plus3_brier_row,player,540,189,-0.0006630080232932152,-0.0014322177477778851,0.00010025191975347725,0.9525
rb,height_w025_all,production,all_2017_2025,plus5_brier_row,player,540,189,-0.00022732302729723883,-0.0007089673789919127,0.00023056651636101883,0.825
rb,height_w025_all,production,all_2017_2025,impact_brier_row,player,540,189,-9.915269009320325e-06,-0.0010224512013813746,0.0009551758068203842,0.4995
rb,height_w025_all,production,all_2017_2025,zero_brier_row,player,540,189,2.509261558706277e-05,-0.0005221833767847175,0.0007324327918923208,0.5155
rb,height_w025_all,production,all_2017_2025,extended_absence_brier_row,player,540,189,-5.1520588682558715e-05,-0.0005149718492193249,0.0003982625550742618,0.5825
rb,height_w025_all,production,development_2017_2022,ppg_crps,season,360,6,0.0006618027330201683,-0.001590457328529913,0.0027282868300002767,0.264
rb,height_w025_all,production,development_2017_2022,contribution_crps,season,360,6,0.00043835709143364,-0.014555126956868752,0.017381581789635166,0.5025
rb,height_w025_all,production,development_2017_2022,played_crps,season,360,6,0.0002605092597506261,-0.004304247089586209,0.004566935717575166,0.4315
rb,height_w025_all,production,development_2017_2022,plus3_brier_row,season,360,6,-0.0005998547990568624,-0.0015594078030367875,0.0003284722231033007,0.881
rb,height_w025_all,production,development_2017_2022,plus5_brier_row,season,360,6,-0.0005336653460992181,-0.0012812235075667826,0.0002289741118105955,0.9055
rb,height_w025_all,production,development_2017_2022,impact_brier_row,season,360,6,-9.300707859216773e-05,-0.0008887643969779014,0.0006369339685432354,0.589
rb,height_w025_all,production,development_2017_2022,zero_brier_row,season,360,6,-0.0005737753650370301,-0.0011441744372290993,-0.00013953944493546314,1.0
rb,height_w025_all,production,development_2017_2022,extended_absence_brier_row,season,360,6,-5.048157517440652e-05,-0.0004991021246096299,0.00037533417572022896,0.5955
rb,height_w025_all,production,development_2017_2022,ppg_crps,player,360,147,0.0006618027330201683,-0.0021297411132561762,0.0033442638378483195,0.3295
rb,height_w025_all,production,development_2017_2022,contribution_crps,player,360,147,0.00043835709143364,-0.028568032647685045,0.03176910185761318,0.496
rb,height_w025_all,production,development_2017_2022,played_crps,player,360,147,0.0002605092597506261,-0.005067924051725287,0.0056920424328378615,0.4535
rb,height_w025_all,production,development_2017_2022,plus3_brier_row,player,360,147,-0.0005998547990568624,-0.0015064504380441946,0.0002658483879101564,0.9035
rb,height_w025_all,production,development_2017_2022,plus5_brier_row,player,360,147,-0.0005336653460992181,-0.001167002392065626,-9.416385821872505e-06,0.976
rb,height_w025_all,production,development_2017_2022,impact_brier_row,player,360,147,-9.300707859216773e-05,-0.0016848020321077845,0.0013495013766429867,0.5435
rb,height_w025_all,production,development_2017_2022,zero_brier_row,player,360,147,-0.0005737753650370301,-0.0011164300386568263,-0.00017057950864314718,0.9995
rb,height_w025_all,production,development_2017_2022,extended_absence_brier_row,player,360,147,-5.048157517440652e-05,-0.000590758660731993,0.0005050845274313138,0.58
rb,height_w025_all,production,temporal_2023_2025,ppg_crps,season,180,3,0.00031285940467637257,-0.0026946318693530885,0.004384410230901018,0.4135
rb,height_w025_all,production,temporal_2023_2025,contribution_crps,season,180,3,0.0018306787227868504,-0.006637858929907766,0.014886360966895692,0.305
rb,height_w025_all,production,temporal_2023_2025,played_crps,season,180,3,0.00046942498038683814,-0.003223574708834968,0.0031726050243711446,0.3625
rb,height_w025_all,production,temporal_2023_2025,plus3_brier_row,season,180,3,-0.0007893144717659209,-0.0025945746787285665,0.000522535957908842,0.8445
rb,height_w025_all,production,temporal_2023_2025,plus5_brier_row,season,180,3,0.0003853616103067196,-5.896982632628746e-05,0.0007921529137406452,0.045
rb,height_w025_all,production,temporal_2023_2025,impact_brier_row,season,180,3,0.00015626835015637464,-0.00012744269234345548,0.0005629519841921965,0.261
rb,height_w025_all,production,temporal_2023_2025,zero_brier_row,season,180,3,0.0012228285768352486,4.527744226212246e-05,0.0026611365336693025,0.0
rb,height_w025_all,production,temporal_2023_2025,extended_absence_brier_row,season,180,3,-5.359861569886338e-05,-0.0006058517777221587,0.0008346269252417682,0.6225
rb,height_w025_all,production,temporal_2023_2025,ppg_crps,player,180,90,0.00031285940467637257,-0.0038843972635606255,0.004764414048198921,0.448
rb,height_w025_all,production,temporal_2023_2025,contribution_crps,player,180,90,0.0018306787227868504,-0.05534622041656204,0.05786623942639302,0.4805
rb,height_w025_all,production,temporal_2023_2025,played_crps,player,180,90,0.00046942498038683814,-0.006247281040317944,0.0070344761126229765,0.4535
rb,height_w025_all,production,temporal_2023_2025,plus3_brier_row,player,180,90,-0.0007893144717659209,-0.0020987191133491887,0.0005088776938097304,0.8755
rb,height_w025_all,production,temporal_2023_2025,plus5_brier_row,player,180,90,0.0003853616103067196,-0.0004153483291871292,0.0012216039366106353,0.177
rb,height_w025_all,production,temporal_2023_2025,impact_brier_row,player,180,90,0.00015626835015637464,-0.0006015309383435004,0.0009592913317831391,0.3365
rb,height_w025_all,production,temporal_2023_2025,zero_brier_row,player,180,90,0.0012228285768352486,0.00010960624309627967,0.003091704130895784,0.0085
rb,height_w025_all,production,temporal_2023_2025,extended_absence_brier_row,player,180,90,-5.359861569886338e-05,-0.0009366556400261686,0.000827312997708024,0.5355
rb,weight_w025_all,production,all_2017_2025,ppg_crps,season,540,9,-0.00010374117469216237,-0.0020415307945629625,0.0020117587570410655,0.536
rb,weight_w025_all,production,all_2017_2025,contribution_crps,season,540,9,-0.007727729317705122,-0.025197651191112967,0.010006588990227725,0.8085
rb,weight_w025_all,production,all_2017_2025,played_crps,season,540,9,-0.00572237987933245,-0.008516794456388381,-0.0036455499367203372,1.0
rb,weight_w025_all,production,all_2017_2025,plus3_brier_row,season,540,9,-0.00034688449472227546,-0.0011269311644077989,0.0004755635085086013,0.7935
rb,weight_w025_all,production,all_2017_2025,plus5_brier_row,season,540,9,0.00020920225610209173,-0.00029833482282735023,0.0007407815785840057,0.223
rb,weight_w025_all,production,all_2017_2025,impact_brier_row,season,540,9,0.00019245915853560708,-0.0005115686295412701,0.0010796000278154138,0.3735
rb,weight_w025_all,production,all_2017_2025,zero_brier_row,season,540,9,-0.00012877095920685303,-0.0005914313630840865,0.00030851065793639147,0.707
rb,weight_w025_all,production,all_2017_2025,extended_absence_brier_row,season,540,9,-0.00043248664173330326,-0.0009368151038551757,0.00013419678841301893,0.938
rb,weight_w025_all,production,all_2017_2025,ppg_crps,player,540,189,-0.00010374117469216237,-0.002505990698266295,0.0023913420096896326,0.5355
rb,weight_w025_all,production,all_2017_2025,contribution_crps,player,540,189,-0.007727729317705122,-0.042763135271859376,0.02933375860725716,0.6575
rb,weight_w025_all,production,all_2017_2025,played_crps,player,540,189,-0.00572237987933245,-0.010516897118192916,-0.0004833197131896098,0.9855
rb,weight_w025_all,production,all_2017_2025,plus3_brier_row,player,540,189,-0.00034688449472227546,-0.0011266435466703772,0.00040316865277980593,0.799
rb,weight_w025_all,production,all_2017_2025,plus5_brier_row,player,540,189,0.00020920225610209173,-0.00031013975806099697,0.0007466642084461482,0.2395
rb,weight_w025_all,production,all_2017_2025,impact_brier_row,player,540,189,0.00019245915853560708,-0.0005640776530326195,0.0010411836425371238,0.35
rb,weight_w025_all,production,all_2017_2025,zero_brier_row,player,540,189,-0.00012877095920685303,-0.00048494281519429074,0.0001731827743708434,0.77
rb,weight_w025_all,production,all_2017_2025,extended_absence_brier_row,player,540,189,-0.00043248664173330326,-0.0009764625465107801,0.00012076621731247493,0.929
rb,weight_w025_all,production,development_2017_2022,ppg_crps,season,360,6,0.00018817043507374787,-0.002189879933094972,0.0026683394153277497,0.4295
rb,weight_w025_all,production,development_2017_2022,contribution_crps,season,360,6,-0.006151870807408081,-0.02880918782187104,0.01686003735276464,0.672
rb,weight_w025_all,production,development_2017_2022,played_crps,season,360,6,-0.004435730149375738,-0.00580498310421696,-0.0029095702536533416,1.0
rb,weight_w025_all,production,development_2017_2022,plus3_brier_row,season,360,6,2.5508068292154697e-05,-0.001070837691466055,0.0009980797491259978,0.4595
rb,weight_w025_all,production,development_2017_2022,plus5_brier_row,season,360,6,-0.00015297109321015277,-0.0006386338884260725,0.0002713758927758651,0.717
rb,weight_w025_all,production,development_2017_2022,impact_brier_row,season,360,6,0.0006189925300402352,-0.00031908380908382517,0.001636461578601388,0.1205
rb,weight_w025_all,production,development_2017_2022,zero_brier_row,season,360,6,-0.00046497682769285325,-0.0009225117839004181,-2.4205627959146162e-05,0.988
rb,weight_w025_all,production,development_2017_2022,extended_absence_brier_row,season,360,6,-0.0007405078311810843,-0.0010643166883810052,-0.00035996346462222056,1.0
rb,weight_w025_all,production,development_2017_2022,ppg_crps,player,360,147,0.00018817043507374787,-0.0027163138017838916,0.003106343765265468,0.457
rb,weight_w025_all,production,development_2017_2022,contribution_crps,player,360,147,-0.006151870807408081,-0.04727769297797794,0.03432787372578054,0.6165
rb,weight_w025_all,production,development_2017_2022,played_crps,player,360,147,-0.004435730149375738,-0.01047096739545303,0.002210808818783104,0.9145
rb,weight_w025_all,production,development_2017_2022,plus3_brier_row,player,360,147,2.5508068292154697e-05,-0.0008278912083181508,0.0008737357135184128,0.456
rb,weight_w025_all,production,development_2017_2022,plus5_brier_row,player,360,147,-0.00015297109321015277,-0.0007457659708636295,0.00045093101717231973,0.704
