scope,period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,height_weight,weight_weight,positions,primary,recency_half_life,total_match_weight,qb_feature_count,rb_feature_count,wr_feature_count,te_feature_count
qb,all_2017_2025,weight_w025_all,216.0,2.3941297094882428,3.394583623393083,-1.427042898303239,0.7731481481481481,0.6300830910471205,0.23226300153783147,23.815221800612452,32.85991036993935,-14.34716329400918,0.7731481481481481,0.6117236228320487,0.17959487432586518,0.375,0.194065409202472,0.26704871193838625,0.5260173754000914,0.17592592592592593,0.08595146775563288,0.1513684731222948,0.6240390301596689,0.16666666666666666,0.09368574231871961,0.14264635910523038,0.5990740740740741,0.027777777777777776,0.03846440567363834,0.022679147224257783,0.8920634920634921,0.37306690675067883,-0.08133938246466377,0.5408641325557896,59.913840903711375,0.050000000000000024,1.330676403473052,2.0503037052951982,0.34891750217410916,0.8981481481481481,0.125,0.10533248586275049,0.08755577687120863,0.6643151087595532,6.806706029415512,0.232180838173607,0.24254608105012473,0.0,0.25,"QB,RB,WR,TE",0,12.0,59.25,14,17,14,14
qb,development_2017_2022,height_w025_all,144.0,2.4783369397339063,3.500846864537481,-2.0425473502870948,0.75,0.6673935393660165,0.3001809784511701,25.59628460310791,34.695501450659386,-19.633153506313942,0.7430555555555556,0.6481528221582062,0.2528125767441361,0.4236111111111111,0.18493376589593263,0.2958331036094508,0.5800908552241754,0.2152777777777778,0.08413560261741113,0.18205017560415415,0.6331715672280902,0.1875,0.08203539254990753,0.15653835382518258,0.6682494460272238,0.013888888888888888,0.033330825036275394,0.015615706896713856,0.7535211267605634,0.42005550208167375,-0.01698014629049112,0.8838895192946433,58.2080174307399,0.05000000000000002,1.1133938926026272,1.7683737124687098,0.04367424283491918,0.9236111111111112,0.08333333333333333,0.09706084055836633,0.05964065702492394,0.7809343434343434,5.6481115308402146,0.2798795889885219,0.11601553604794305,0.25,0.0,"QB,RB,WR,TE",0,12.0,59.25,14,17,14,14
qb,development_2017_2022,height_weight_w025_all,144.0,2.477012280235237,3.500784831490913,-2.041880092677206,0.75,0.667112468342999,0.29934611839420455,25.624031153028582,34.73540740249913,-19.609741628046947,0.7361111111111112,0.6492683456070067,0.25239981815797335,0.4236111111111111,0.18678050115300976,0.2948659207973404,0.5745605372308907,0.2152777777777778,0.08442265946931862,0.18208210871394245,0.6308878104481873,0.1875,0.08249524874153484,0.15610519171765821,0.6736308958531181,0.013888888888888888,0.0331208916778328,0.015574129435516433,0.7676056338028169,0.4276553887465205,-0.021718511373683788,0.8669910010298154,58.88937827659203,0.05000000000000002,1.109720850376565,1.7601131499084066,0.038568984222706555,0.9305555555555556,0.08333333333333333,0.09742132853383961,0.05964027672384436,0.7872474747474747,5.651828829414906,0.2809406655765825,0.11694199449887514,0.25,0.25,"QB,RB,WR,TE",1,12.0,60.25,15,18,15,15
qb,development_2017_2022,height_weight_w025_skill,144.0,2.4775386904590126,3.500871885106466,-2.0423993100673936,0.7430555555555556,0.6667749576047025,0.30370428508333686,25.57686690424469,34.7089944174776,-19.552549817354006,0.75,0.6481662007870633,0.2508642766697987,0.4236111111111111,0.1862950551417402,0.2950566887984777,0.5802883665810784,0.2152777777777778,0.08490347665757456,0.18194433031384516,0.6374536111904082,0.1875,0.08297198958587931,0.15650725124272105,0.6682494460272238,0.013888888888888888,0.0336022804411675,0.01566910460941148,0.7676056338028169,0.4210883793280332,-0.017060525681215338,0.8908151995193292,57.5224433748854,0.05000000000000002,1.1176038997516626,1.7738435890491586,0.04553605600914818,0.9236111111111112,0.08333333333333333,0.09657007553526772,0.0599120796013611,0.7765151515151515,5.6575228989869215,0.2777544756022803,0.11567951547105076,0.25,0.25,"RB,WR,TE",0,12.0,59.75,13,18,15,15
qb,development_2017_2022,height_weight_w050_all,144.0,2.4753523991773903,3.4996436206976043,-2.0408606561518443,0.75,0.667522249556577,0.296882082512925,25.633071876325616,34.737311645312666,-19.624301753967078,0.7361111111111112,0.6505109773591601,0.24822860808618302,0.4236111111111111,0.18850186637708327,0.29466086005807196,0.5715978668773455,0.2152777777777778,0.0847486173779376,0.18124945022198438,0.6420211247502141,0.1875,0.08357595211125919,0.15670144748579448,0.665400443178221,0.013888888888888888,0.03257192685438255,0.015724865721793473,0.7077464788732394,0.42897160391454653,-0.007125632987701953,0.8398806423054612,59.13837471323541,0.050000000000000024,1.1088049765251573,1.757395175167572,0.030524195018201458,0.9236111111111112,0.08333333333333333,0.09782246300385228,0.059680110999708456,0.7758838383838383,5.639007005038733,0.2854350054674828,0.11793733172825721,0.5,0.5,"QB,RB,WR,TE",0,12.0,62.25,15,18,15,15
qb,development_2017_2022,production,144.0,2.4775386904590126,3.500871885106466,-2.0423993100673936,0.7430555555555556,0.6667749576047025,0.30370428508333686,25.57686690424469,34.7089944174776,-19.552549817354006,0.75,0.6481662007870633,0.2508642766697987,0.4236111111111111,0.1862950551417402,0.2950566887984777,0.5802883665810784,0.2152777777777778,0.08490347665757456,0.18194433031384516,0.6374536111904082,0.1875,0.08297198958587931,0.15650725124272105,0.6682494460272238,0.013888888888888888,0.0336022804411675,0.01566910460941148,0.7676056338028169,0.4210883793280332,-0.017060525681215338,0.8908151995193292,57.5224433748854,0.05000000000000002,1.1176038997516626,1.7738435890491586,0.04553605600914818,0.9236111111111112,0.08333333333333333,0.09657007553526772,0.0599120796013611,0.7765151515151515,5.6575228989869215,0.2777544756022803,0.11567951547105076,0.0,0.0,,0,12.0,58.25,13,16,13,13
qb,development_2017_2022,weight_w025_all,144.0,2.478325582775894,3.5010446589405047,-2.0421887490795347,0.75,0.6668386092810779,0.30633707561190554,25.634855580583476,34.75246049380042,-19.588721584804833,0.7430555555555556,0.6478145550099131,0.2559523190656609,0.4236111111111111,0.18689930653349152,0.29454702875707434,0.5781157416551451,0.2152777777777778,0.0844301457693619,0.18211760408730315,0.6363117328004567,0.1875,0.08231743919722022,0.15612120600520094,0.6729977841088952,0.013888888888888888,0.03315547576240537,0.015560979540008945,0.7711267605633803,0.43451980250831745,0.006273611446025239,0.8729999326885247,58.496276649648706,0.050000000000000024,1.1145708120590048,1.7724564589345908,0.041965624921174886,0.9305555555555556,0.08333333333333333,0.09725025320722576,0.05988349102718352,0.7771464646464646,5.65366342008598,0.28000947345704147,0.116398165740109,0.0,0.25,"QB,RB,WR,TE",0,12.0,59.25,14,17,14,14
qb,recent_2020_2025,height_w025_all,144.0,2.3934456690712063,3.4318209597569647,-1.019608017846525,0.7986111111111112,0.599037173718539,0.18070403736362406,23.179884303979634,33.06193410276065,-9.81716313327592,0.7708333333333334,0.5744842738167552,0.1171498773619229,0.3402777777777778,0.20553357621075247,0.24271029177294917,0.5312567132116004,0.1736111111111111,0.09032564776529722,0.14621774781794838,0.6752941176470588,0.1527777777777778,0.10443227506950656,0.13009874245587344,0.6093517138599106,0.034722222222222224,0.04131162668592619,0.02618601681576998,0.9510791366906475,0.37345417285437627,-0.0925608873884736,0.11677357657751876,60.31032991380823,0.05000000000000002,1.500016634329011,2.2050282727155723,0.6499492845962911,0.875,0.1527777777777778,0.11306298710625552,0.10210528740283546,0.6602086438152012,7.800270316006195,0.1610823770356242,0.33824067292854776,0.25,0.0,"QB,RB,WR,TE",0,12.0,59.25,14,17,14,14
qb,recent_2020_2025,height_weight_w025_all,144.0,2.3913342279184335,3.4321900122874993,-1.018854382942809,0.8263888888888888,0.596159064257852,0.1833519298030628,23.178015684843686,33.08001722146128,-9.76673176214197,0.7847222222222222,0.5741754743921327,0.11759229898935464,0.3402777777777778,0.20862742620121136,0.2420126439388035,0.5389903329752954,0.1736111111111111,0.09091122886915472,0.1463379995634182,0.6625210084033614,0.1527777777777778,0.10546738912886772,0.1305912381474961,0.5974292101341282,0.034722222222222224,0.04196995559242783,0.02641965708053794,0.9482014388489208,0.3905029842236929,-0.07732095490716182,0.09187928116763189,61.11670050804398,0.05000000000000002,1.5014596701240914,2.201859160396661,0.6496744584645631,0.8819444444444444,0.1527777777777778,0.11276929679859575,0.1024051102158347,0.662816691505216,7.783460291070016,0.16379536413702725,0.3375460302208892,0.25,0.25,"QB,RB,WR,TE",1,12.0,60.25,15,18,15,15
qb,recent_2020_2025,height_weight_w025_skill,144.0,2.3918512650189805,3.4318227605249896,-1.0196164073399068,0.7986111111111112,0.5986740288381758,0.18078766527468604,23.186665543147157,33.083164832491406,-9.763852324819293,0.7708333333333334,0.5737838796154942,0.11815855658450314,0.3402777777777778,0.20605674528862206,0.2432901885663329,0.5316863587540279,0.1736111111111111,0.09037565902613702,0.14673640885213524,0.6574789915966387,0.1527777777777778,0.10565832914242923,0.13069155483168762,0.6002235469448585,0.034722222222222224,0.04134484976962464,0.02617482074114055,0.9453237410071943,0.3814038543462453,-0.09004099348926935,0.12710560809596905,59.60726126197986,0.05000000000000002,1.4945593324808912,2.1966002890178675,0.6569287735507737,0.8819444444444444,0.1527777777777778,0.11231526406481983,0.10171592686079071,0.6825633383010432,7.81516019647948,0.15860538900857332,0.33892083317194666,0.25,0.25,"RB,WR,TE",0,12.0,59.75,13,18,15,15
qb,recent_2020_2025,height_weight_w050_all,144.0,2.391170689877809,3.431271469146416,-1.0188797726722563,0.8194444444444444,0.5972568705687312,0.17949067290091308,23.205181302596056,33.12827179013437,-9.7805801497449,0.7708333333333334,0.5742830520302642,0.12535675173633465,0.3402777777777778,0.20944375163639206,0.24096893494140614,0.5469387755102041,0.1736111111111111,0.09074022070440568,0.14672565647868405,0.6447058823529411,0.1527777777777778,0.10522416146538009,0.13152914967211535,0.589418777943368,0.034722222222222224,0.04137239403085541,0.026323542529330838,0.9467625899280575,0.3760625364985739,-0.09448195482678241,0.056436127456793966,61.49364120690359,0.050000000000000024,1.4990082604424062,2.200573680326971,0.6416420542045409,0.8819444444444444,0.1527777777777778,0.1131692306576311,0.10216214348453073,0.6780923994038748,7.748461660797523,0.16964173766091073,0.3359052445264632,0.5,0.5,"QB,RB,WR,TE",0,12.0,62.25,15,18,15,15
qb,recent_2020_2025,production,144.0,2.3918512650189805,3.4318227605249896,-1.0196164073399068,0.7986111111111112,0.5986740288381758,0.18078766527468604,23.186665543147157,33.083164832491406,-9.763852324819293,0.7708333333333334,0.5737838796154942,0.11815855658450314,0.3402777777777778,0.20605674528862206,0.2432901885663329,0.5316863587540279,0.1736111111111111,0.09037565902613702,0.14673640885213524,0.6574789915966387,0.1527777777777778,0.10565832914242923,0.13069155483168762,0.6002235469448585,0.034722222222222224,0.04134484976962464,0.02617482074114055,0.9453237410071943,0.3814038543462453,-0.09004099348926935,0.12710560809596905,59.60726126197986,0.05000000000000002,1.4945593324808912,2.1966002890178675,0.6569287735507737,0.8819444444444444,0.1527777777777778,0.11231526406481983,0.10171592686079071,0.6825633383010432,7.81516019647948,0.15860538900857332,0.33892083317194666,0.0,0.0,,0,12.0,58.25,13,16,13,13
qb,recent_2020_2025,weight_w025_all,144.0,2.391712550041911,3.4322117895114186,-1.018706617367776,0.8055555555555556,0.5965886901587663,0.1824049209265597,23.220679288217113,33.10523515803659,-9.777759380885515,0.7777777777777778,0.5728523290596841,0.12168153608835841,0.3402777777777778,0.20714954703595298,0.24224325783503714,0.5456498388829216,0.1736111111111111,0.09071331139306138,0.1469249448031809,0.6591596638655463,0.1527777777777778,0.10489939216004965,0.13074606528281987,0.598919523099851,0.034722222222222224,0.04142592368440716,0.02614517967969807,0.9496402877697842,0.39565540670730054,-0.06790450928381964,0.10135140776242231,60.606071090586724,0.050000000000000024,1.4994617491236568,2.205857357410416,0.6540297694631906,0.8819444444444444,0.1527777777777778,0.11260666846463994,0.10215454670580176,0.6702682563338301,7.797619548479351,0.16275827702447396,0.3389222865497685,0.0,0.25,"QB,RB,WR,TE",0,12.0,59.25,14,17,14,14
qb,temporal_2023_2025,height_w025_all,72.0,2.229746748740694,3.1805817824119322,-0.19714309610957795,0.8055555555555556,0.5595300971947135,0.12851280723946648,20.15260480074985,29.062983686443843,-3.855706481646825,0.8194444444444444,0.5422557383902119,0.1171498773619229,0.2777777777777778,0.2082013876033597,0.21211056637634956,0.4182692307692308,0.09722222222222222,0.08836198633533848,0.08923267480246835,0.6263736263736264,0.125,0.11573943078042194,0.1143468785831048,0.47971781305114636,0.05555555555555555,0.048646545838128386,0.036937131784667544,0.9485294117647058,0.2498271462143025,-0.2542607241623256,-0.11463333221266854,62.53009017633579,0.05000000000000002,1.7629793302469565,2.6057799260404013,0.9543593891864046,0.8333333333333334,0.20833333333333334,0.1222322838869981,0.14296358667346687,0.5134502923976608,9.118386290493895,0.1342187270199354,0.4942248220767682,0.25,0.0,"QB,RB,WR,TE",0,12.0,59.25,14,17,14,14
qb,temporal_2023_2025,height_weight_w025_all,72.0,2.2233355111707684,3.181238878866858,-0.19676526682264384,0.8611111111111112,0.5548392824587055,0.11370184004914058,20.095795859419567,29.051185949999358,-3.801342474685484,0.8472222222222222,0.5400091504085461,0.11759229898935464,0.2777777777777778,0.21074744091066253,0.21125004537266293,0.4576923076923077,0.09722222222222222,0.08980733606823393,0.08854971285539609,0.6285714285714286,0.125,0.11721250253607092,0.11486898834968429,0.4638447971781305,0.05555555555555555,0.04960118055259858,0.037360703281953504,0.9411764705882353,0.26855976031867673,-0.2196604283233649,-0.1382615591312957,63.19508796937225,0.05000000000000002,1.7745014812727795,2.620007160045069,0.9606520694056486,0.8333333333333334,0.20833333333333334,0.12117374252676788,0.14378252330189178,0.504093567251462,9.08858972105519,0.13712694948062698,0.4920287332597306,0.25,0.25,"QB,RB,WR,TE",1,12.0,60.25,15,18,15,15
qb,temporal_2023_2025,height_weight_w025_skill,72.0,2.2297109610209747,3.180649850330629,-0.1975704630563616,0.8194444444444444,0.5592565366936226,0.11740536741915908,20.18130577584831,29.044623147177365,-3.8615923400740946,0.8194444444444444,0.541002083568864,0.10988080719899013,0.2777777777777778,0.20722113466862582,0.214351857562159,0.4125,0.09722222222222222,0.08709977729248292,0.08994227443353135,0.5626373626373626,0.125,0.1165143039631778,0.11523315003421465,0.4708994708994709,0.05555555555555555,0.04817122749944844,0.03685317364195009,0.9411764705882353,0.26830248836531195,-0.20914528265483312,-0.10373141642804079,61.98562324034908,0.05000000000000002,1.7526533267662476,2.590935325717793,0.9645919804479419,0.8472222222222222,0.20833333333333334,0.12146955906772046,0.14194106929104972,0.5450292397660819,9.132370787159154,0.13350790530846812,0.496149052663412,0.25,0.25,"RB,WR,TE",0,12.0,59.75,13,18,15,15
qb,temporal_2023_2025,height_weight_w050_all,72.0,2.222890345390883,3.1800380169269595,-0.1972087220879138,0.8611111111111112,0.5555267911999398,0.12076823787393298,20.13171724003149,29.13023924934079,-3.8193980232508418,0.8194444444444444,0.5392567002325735,0.11841230729189023,0.2777777777777778,0.210203058666171,0.20843620502443516,0.5230769230769231,0.09722222222222222,0.08983142763774841,0.08994421179652574,0.5692307692307692,0.125,0.11480872512645451,0.11601207636098262,0.4497354497354497,0.05555555555555555,0.04930188910840421,0.03714230094277052,0.9522058823529411,0.2332009462281025,-0.23972602739726032,-0.17692425072120285,63.41513796044066,0.05000000000000002,1.7669917505684039,2.6166396067591973,0.9556204713894425,0.8472222222222222,0.20833333333333334,0.12162203233161259,0.14322178423019075,0.5298245614035088,9.037880469485852,0.14298441974915732,0.48768088429077927,0.5,0.5,"QB,RB,WR,TE",0,12.0,62.25,15,18,15,15
qb,temporal_2023_2025,production,72.0,2.2297109610209747,3.180649850330629,-0.1975704630563616,0.8194444444444444,0.5592565366936226,0.11740536741915908,20.18130577584831,29.044623147177365,-3.8615923400740946,0.8194444444444444,0.541002083568864,0.10988080719899013,0.2777777777777778,0.20722113466862582,0.214351857562159,0.4125,0.09722222222222222,0.08709977729248292,0.08994227443353135,0.5626373626373626,0.125,0.1165143039631778,0.11523315003421465,0.4708994708994709,0.05555555555555555,0.04817122749944844,0.03685317364195009,0.9411764705882353,0.26830248836531195,-0.20914528265483312,-0.10373141642804079,61.98562324034908,0.05000000000000002,1.7526533267662476,2.590935325717793,0.9645919804479419,0.8472222222222222,0.20833333333333334,0.12146955906772046,0.14194106929104972,0.5450292397660819,9.132370787159154,0.13350790530846812,0.496149052663412,0.0,0.0,,0,12.0,58.25,13,16,13,13
qb,temporal_2023_2025,weight_w025_all,72.0,2.2257379629129397,3.181661552298239,-0.196751196750647,0.8194444444444444,0.5565720545792058,0.1145076613882875,20.17595424067041,29.074810122217215,-3.86404671241787,0.8333333333333334,0.5395417584763202,0.10853512185961917,0.2777777777777778,0.208397614540433,0.2120520783010101,0.4480769230769231,0.09722222222222222,0.0889941117281748,0.08987021119227798,0.5824175824175825,0.125,0.11642234856171843,0.11569666530528933,0.4514991181657848,0.05555555555555555,0.04908226549610428,0.03691548259275544,0.9411764705882353,0.2679005009381794,-0.2355778506656377,-0.12340746770968049,62.748969411836725,0.05000000000000002,1.7628875863011464,2.6059981980164126,0.9628212566799778,0.8333333333333334,0.20833333333333334,0.12149695117379987,0.14290034855925882,0.5216374269005848,9.112791248074577,0.1365235676067382,0.49484191167015623,0.0,0.25,"QB,RB,WR,TE",0,12.0,59.25,14,17,14,14
rb,all_2017_2025,height_w025_all,540.0,2.308116818239748,3.1471863053424225,-1.0004281228880354,0.8296296296296296,0.5762132891277001,0.1314104321914601,26.85070345369604,36.696804030231874,-11.035711071047832,0.8092592592592592,0.5715599590162382,0.12598409982902603,0.2777777777777778,0.21969658132518227,0.20405710063766153,0.5314871794871795,0.15,0.12225592862618116,0.12598827197442997,0.6123887140590119,0.15185185185185185,0.11354834086849969,0.1182456088477059,0.7501863883267653,0.03518518518518519,0.04808263038687661,0.034167298971141825,0.6705222749772705,0.6078553194013688,0.07644234414765178,0.6073351549138122,61.76642722789302,0.050000000000000024,1.6440425170255903,2.5327076832115107,-0.0808440500217832,0.9185185185185185,0.14814814814814814,0.15740089231709256,0.12513751682829027,0.5829619565217391,5.5433569114187575,0.37711790409642465,0.1664258247941727,0.25,0.0,"QB,RB,WR,TE",0,12.0,59.25,14,17,14,14
rb,all_2017_2025,height_weight_w025_all,540.0,2.309130782513913,3.1469833810095382,-1.0003769854504692,0.8314814814814815,0.5768662201675746,0.13160662945776525,26.84453429571221,36.655453521874925,-11.002291715518913,0.8074074074074075,0.5719067523905776,0.12570709867014823,0.2777777777777778,0.21910857534658407,0.20406477006923698,0.5363760683760683,0.15,0.12241721330261533,0.1260075918256519,0.6126576831006751,0.15185185185185185,0.11353051731679606,0.11855612324871424,0.7473373096176377,0.03518518518518519,0.04853088335685467,0.03439690798800253,0.6584503485200526,0.6090611117087442,0.07936561282217475,0.6237668527814522,62.142627934286956,0.050000000000000024,1.6400024228634378,2.5254705109816373,-0.07145324300493346,0.9203703703703704,0.14814814814814814,0.1569504592227679,0.12485626970964761,0.5837228260869565,5.547073408033625,0.37677800901377245,0.16668535411030144,0.25,0.25,"QB,RB,WR,TE",1,12.0,60.25,15,18,15,15
rb,all_2017_2025,height_weight_w025_skill,540.0,2.309130782513913,3.1469833810095382,-1.0003769854504692,0.8314814814814815,0.5768662201675746,0.13160662945776525,26.84453429571221,36.655453521874925,-11.002291715518913,0.8074074074074075,0.5719067523905776,0.12570709867014823,0.2777777777777778,0.21910857534658407,0.20406477006923698,0.5363760683760683,0.15,0.12241721330261533,0.1260075918256519,0.6126576831006751,0.15185185185185185,0.11353051731679606,0.11855612324871424,0.7473373096176377,0.03518518518518519,0.04853088335685467,0.03439690798800253,0.6584503485200526,0.6090611117087442,0.07936561282217475,0.6237668527814522,62.142627934286956,0.050000000000000024,1.6400024228634378,2.5254705109816373,-0.07145324300493346,0.9203703703703704,0.14814814814814814,0.1569504592227679,0.12485626970964761,0.5837228260869565,5.547073408033625,0.37677800901377245,0.16668535411030144,0.25,0.25,"RB,WR,TE",0,12.0,59.75,13,18,15,15
rb,all_2017_2025,height_weight_w050_all,540.0,2.3082903041085037,3.1470189212017305,-1.0000636518730868,0.8314814814814815,0.5771080917380994,0.13429206817830247,26.821217321460466,36.64402810265964,-11.014592930800552,0.8111111111111111,0.5726747584003237,0.12672685036282233,0.2777777777777778,0.2210781587977769,0.204115940540158,0.5348034188034188,0.15,0.1228584032512798,0.12647352483059252,0.6097528174507114,0.15185185185185185,0.11412040761942234,0.11842490094305409,0.7480029822132283,0.03518518518518519,0.04943429752864992,0.034680394664540024,0.6447115870289928,0.607947495219582,0.07582101904784767,0.6468448737876143,62.195132426489145,0.050000000000000024,1.6402150560948758,2.521589379864562,-0.06600400261777443,0.9222222222222223,0.14814814814814814,0.1568502675212596,0.12503274305306084,0.5821467391304348,5.5516218360205665,0.3763695828713823,0.16691163324024116,0.5,0.5,"QB,RB,WR,TE",0,12.0,62.25,15,18,15,15
rb,all_2017_2025,production,540.0,2.307571329949509,3.1470276143490943,-1.0006479899171612,0.8314814814814815,0.5771101939839717,0.12944238680882564,26.849800989394154,36.69141099997815,-11.002726943563744,0.8055555555555556,0.5718436190723502,0.12151140216705375,0.2777777777777778,0.21744699311919463,0.20472010866095475,0.5251794871794871,0.15,0.12118397735549591,0.12621559500172722,0.6071169208424111,0.15185185185185185,0.1130731869867775,0.11825552411671521,0.7523964213441261,0.03518518518518519,0.04761887855409654,0.03414220635555476,0.6668350338418022,0.6049658608981464,0.06924074956818554,0.5942652876357004,61.173116055104764,0.050000000000000024,1.6437123691922941,2.5302889277724416,-0.0753335141362022,0.9185185185185185,0.14814814814814814,0.1564571206362991,0.12518903741697282,0.5791847826086957,5.551953758311127,0.376398991925103,0.16715507785159314,0.0,0.0,,0,12.0,58.25,13,16,13,13
rb,all_2017_2025,weight_w025_all,540.0,2.307467588774817,3.147103666354679,-1.0007230060814702,0.8314814814814815,0.5772545071015047,0.1314721337107592,26.842073260076454,36.67324619779914,-11.011127619345334,0.8,0.5723180088738078,0.12508904510545493,0.2777777777777778,0.21837749748868368,0.20437322416623246,0.5301025641025641,0.15,0.12141504739263063,0.1264247972578293,0.6060410446757578,0.15185185185185185,0.11308759663160693,0.11844798327525083,0.75,0.03518518518518519,0.04813925453311788,0.03401343539634791,0.677290635417719,0.6079077136758803,0.07737726581138253,0.6121065203230676,61.69044691602112,0.050000000000000024,1.637989989312962,2.521096067983893,-0.06837896262435512,0.9203703703703704,0.14814814814814814,0.15644086985716207,0.12475655077523953,0.5848369565217392,5.552766136956114,0.37599273080962686,0.16697432013198196,0.0,0.25,"QB,RB,WR,TE",0,12.0,59.25,14,17,14,14
rb,development_2017_2022,height_w025_all,360.0,2.223524461153161,2.993060660855745,-1.016616812929392,0.8638888888888889,0.5794901957082578,0.15138621983018355,26.0453684319042,35.281459578003826,-9.954686789282144,0.8416666666666667,0.572296380866758,0.14332632727324002,0.25833333333333336,0.2236840007198206,0.19196703310577162,0.5452861342676493,0.1361111111111111,0.12974240905656345,0.11455957980058522,0.6425618478902815,0.14722222222222223,0.12501418355990396,0.112500949128226,0.7709421670456641,0.027777777777777776,0.04435628765612409,0.027720731028918828,0.6522857142857142,0.6311765273672646,0.08586588888288746,0.569470222434055,61.74814479723591,0.05000000000000002,1.6715702917057524,2.5343113391908814,0.03179013163291111,0.9138888888888889,0.1527777777777778,0.15927508220866404,0.13087868231308267,0.5101639344262295,5.130041486056127,0.39888146749573344,0.1241524446567679,0.25,0.0,"QB,RB,WR,TE",0,12.0,59.25,14,17,14,14
rb,development_2017_2022,height_weight_w025_all,360.0,2.2247596621946637,2.992854279630655,-1.0165707234482673,0.8638888888888889,0.5794571306498706,0.14689341972612657,26.04998171915674,35.22994187705765,-9.910904534368056,0.8388888888888889,0.5728659079081954,0.1452252413541274,0.25833333333333336,0.22271632355225462,0.19235438467135763,0.5429906165679996,0.1361111111111111,0.13008327417405027,0.1143975466062569,0.6528643611785551,0.14722222222222223,0.12512951843096642,0.11320813300144365,0.7628295740888698,0.027777777777777776,0.044986055329259145,0.02788415826082968,0.6427142857142857,0.6345699827453606,0.08963623690512015,0.5895776817914514,62.1288662525593,0.050000000000000024,1.6682339887339679,2.529397212280393,0.04611024488582262,0.9138888888888889,0.1527777777777778,0.1583693900528458,0.13044405598569966,0.5083755588673622,5.1261186004806465,0.3994734739396601,0.12395919808412664,0.25,0.25,"QB,RB,WR,TE",1,12.0,60.25,15,18,15,15
rb,development_2017_2022,height_weight_w025_skill,360.0,2.2247596621946637,2.992854279630655,-1.0165707234482673,0.8638888888888889,0.5794571306498706,0.14689341972612657,26.04998171915674,35.22994187705765,-9.910904534368056,0.8388888888888889,0.5728659079081954,0.1452252413541274,0.25833333333333336,0.22271632355225462,0.19235438467135763,0.5429906165679996,0.1361111111111111,0.13008327417405027,0.1143975466062569,0.6528643611785551,0.14722222222222223,0.12512951843096642,0.11320813300144365,0.7628295740888698,0.027777777777777776,0.044986055329259145,0.02788415826082968,0.6427142857142857,0.6345699827453606,0.08963623690512015,0.5895776817914514,62.1288662525593,0.050000000000000024,1.6682339887339679,2.529397212280393,0.04611024488582262,0.9138888888888889,0.1527777777777778,0.1583693900528458,0.13044405598569966,0.5083755588673622,5.1261186004806465,0.3994734739396601,0.12395919808412664,0.25,0.25,"RB,WR,TE",0,12.0,59.75,13,18,15,15
rb,development_2017_2022,height_weight_w050_all,360.0,2.2239431605447115,2.9928130662491976,-1.016318973020792,0.8694444444444445,0.5795250575174825,0.14915413128956867,26.03498553584341,35.252575641867246,-9.916960632036211,0.8444444444444444,0.573454225878009,0.14763159100139195,0.25833333333333336,0.22502721870797243,0.19216964059653507,0.5421448995207604,0.1361111111111111,0.13092269507261897,0.11507225935471245,0.639740140429162,0.14722222222222223,0.12578558155520614,0.11311440063858964,0.7628295740888698,0.027777777777777776,0.04584558971174894,0.02779292097409381,0.6717142857142857,0.6279154047888071,0.07779149530474772,0.6143639120748807,62.18445061693609,0.050000000000000024,1.6659966672473925,2.5211888568453737,0.05509685756981055,0.9166666666666666,0.1527777777777778,0.15788004503036118,0.13046128757984346,0.514575260804769,5.128376484687667,0.39894417425127765,0.12400874769413527,0.5,0.5,"QB,RB,WR,TE",0,12.0,62.25,15,18,15,15
rb,development_2017_2022,production,360.0,2.2228626584201403,2.9928766559111004,-1.0168326102381577,0.8638888888888889,0.579911807008579,0.1482732127882924,26.04493007481277,35.27706134187187,-9.932359080114633,0.8388888888888889,0.572632941271969,0.14189345262795244,0.25833333333333336,0.22182015010691028,0.1925668879048285,0.538762031331803,0.1361111111111111,0.12874823940122024,0.11509324514668443,0.6250410131898418,0.14722222222222223,0.12487592529548716,0.11259395620681817,0.7727244791346568,0.027777777777777776,0.04420754795457204,0.028294506393955858,0.6195714285714286,0.625734164152589,0.07877401317396997,0.5516967566875561,61.09589216373603,0.050000000000000024,1.6713097824460015,2.534725457419155,0.031347223055283875,0.9138888888888889,0.1527777777777778,0.1592297951467389,0.13092916388825707,0.5062891207153503,5.141621304618337,0.3979157912856765,0.12531917818397798,0.0,0.0,,0,12.0,58.25,13,16,13,13
