player,player_key,pos,pred_fp_per_game,stored_pred_salary,pred_salary_raw,base_salary_observed,salary_resid_5,salary_resid_10,salary_resid_25,salary_resid_75,salary_resid_90,salary_resid_95,espn_source_salary,salary_model_matched,espn_source_matched,raw_point_salary,point_salary,year
Robert Woods,robertwoods,WR,9.394623756408691,9.67112825033435,9.631140241477706,1.0,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,3.0,True,True,9.631140241477706,9.781144,2022
Romeo Doubs,romeodoubs,WR,6.200881004333496,1.0,1.0,0.0,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,,True,False,1.0,1.0,2022
Ronald Jones,ronaldjones,RB,8.02818489074707,1.0,1.0,0.0,-6.975817670876205,-5.574979072898117,-3.4456933081651884,2.3008523519487705,8.015352039139007,12.91116845542167,,True,False,1.0,1.0,2022
Rondale Moore,rondalemoore,WR,8.650434494018555,1.0,1.0,0.0,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,,True,False,1.0,1.0,2022
Russell Gage,russellgage,WR,9.137816429138184,5.48233515072036,5.461664293072908,1.0,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,2.0,True,True,5.461664293072908,5.5392056,2022
Russell Wilson,russellwilson,QB,17.49730682373047,9.343951945095176,9.305472751310097,1.0,-9.401793839503004,-7.850336119540361,-5.483688619270591,1.3983746658523726,6.729552821369761,11.203231144300279,4.0,True,True,9.305472751310097,9.449817,2022
Ryan Tannehill,ryantannehill,QB,16.46894645690918,4.244516571197436,4.229554071089152,0.0,-9.401793839503004,-7.850336119540361,-5.483688619270591,1.3983746658523726,6.729552821369761,11.203231144300279,,True,False,4.229554071089152,4.2856817,2022
Samaje Perine,samajeperine,RB,6.716385841369629,1.0,1.0,0.0,-6.975817670876205,-5.574979072898117,-3.4456933081651884,2.3008523519487705,8.015352039139007,12.91116845542167,,True,False,1.0,1.0,2022
Sam Darnold,samdarnold,QB,14.219817161560059,1.0,1.0,0.0,-9.401793839503004,-7.850336119540361,-5.483688619270591,1.3983746658523726,6.729552821369761,11.203231144300279,,True,False,1.0,1.0,2022
Sam Howell,samhowell,QB,9.01168441772461,,,,-9.401793839503004,-7.850336119540361,-5.483688619270591,1.3983746658523726,6.729552821369761,11.203231144300279,,False,False,1.0,1.0,2022
Sammy Watkins,sammywatkins,WR,7.669113636016846,1.0,1.0,0.0,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,,True,False,1.0,1.0,2022
Skyy Moore,skyymoore,WR,6.791190147399902,7.589366821237067,7.558979119521647,1.0,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,2.0,True,True,7.558979119521647,7.6729703,2022
Snoop Conner,snoopconner,RB,5.6263017654418945,1.0,1.0,0.0,-6.975817670876205,-5.574979072898117,-3.4456933081651884,2.3008523519487705,8.015352039139007,12.91116845542167,,True,False,1.0,1.0,2022
Sony Michel,sonymichel,RB,7.476176738739014,1.0,1.0,0.0,-6.975817670876205,-5.574979072898117,-3.4456933081651884,2.3008523519487705,8.015352039139007,12.91116845542167,,True,False,1.0,1.0,2022
Sterling Shepard,sterlingshepard,WR,7.847631454467773,,,,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,,False,False,1.0,1.0,2022
Taysom Hill,taysomhill,TE,6.353593826293945,1.0,1.0,0.0,-9.401793839503004,-7.850336119540361,-5.483688619270591,1.3983746658523726,6.729552821369761,11.203231144300279,,True,False,1.0,1.0,2022
Tee Higgins,teehiggins,WR,12.06070327758789,54.40862222463267,54.16232158221541,1.0,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,54.0,True,True,54.16232158221541,55.08625,2022
Terrace Marshall,terracemarshall,WR,7.741174697875977,1.0,1.0,0.0,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,,True,False,1.0,1.0,2022
Tim Patrick,timpatrick,WR,8.374190330505371,,,,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,,False,False,1.0,1.0,2022
Tj Hockenson,tjhockenson,TE,8.68368911743164,11.853623181055406,11.803570319725164,1.0,-9.401793839503004,-7.850336119540361,-5.483688619270591,1.3983746658523726,6.729552821369761,11.203231144300279,7.0,True,True,11.803570319725164,11.99133,2022
Tom Brady,tombrady,QB,18.037158966064453,10.296209649734156,10.253338998640688,1.0,-9.401793839503004,-7.850336119540361,-5.483688619270591,1.3983746658523726,6.729552821369761,11.203231144300279,5.0,True,True,10.253338998640688,10.414157,2022
Tommy Tremble,tommytremble,TE,6.090648174285889,1.0,1.0,0.0,-9.401793839503004,-7.850336119540361,-5.483688619270591,1.3983746658523726,6.729552821369761,11.203231144300279,,True,False,1.0,1.0,2022
Tony Pollard,tonypollard,RB,9.786819458007812,16.917869933593348,16.844462655381438,1.0,-6.975817670876205,-5.574979072898117,-3.4456933081651884,2.3008523519487705,8.015352039139007,12.91116845542167,5.0,True,True,16.844462655381438,17.11983,2022
Travis Etienne,travisetienne,RB,12.984338760375977,47.02712115514153,46.81486124209888,1.0,-6.975817670876205,-5.574979072898117,-3.4456933081651884,2.3008523519487705,8.015352039139007,12.91116845542167,33.0,True,True,46.81486124209888,47.611095,2022
Travis Kelce,traviskelce,TE,12.347939491271973,53.52249905230156,53.28028487940018,1.0,-9.401793839503004,-7.850336119540361,-5.483688619270591,1.3983746658523726,6.729552821369761,11.203231144300279,60.0,True,True,53.28028487940018,54.188885,2022
Trequan Smith,trequansmith,WR,7.430888652801514,,,,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,,False,False,1.0,1.0,2022
Trevor Lawrence,trevorlawrence,QB,15.155564308166504,5.13182065108609,5.112766235556793,1.0,-9.401793839503004,-7.850336119540361,-5.483688619270591,1.3983746658523726,6.729552821369761,11.203231144300279,0.0,True,True,5.112766235556793,5.1842437,2022
Treylon Burks,treylonburks,WR,10.40697193145752,3.7756315129231917,3.7628313357931535,1.0,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,0.0,True,True,3.7628313357931535,3.8108478,2022
Trey Mcbride,treymcbride,TE,6.334550380706787,2.188789428523842,2.183307175139496,0.0,-9.401793839503004,-7.850336119540361,-5.483688619270591,1.3983746658523726,6.729552821369761,11.203231144300279,,True,False,2.183307175139496,2.2038724,2022
Trey Sermon,treysermon,RB,7.594449996948242,,,,-6.975817670876205,-5.574979072898117,-3.4456933081651884,2.3008523519487705,8.015352039139007,12.91116845542167,,False,False,1.0,1.0,2022
Tua Tagovailoa,tuatagovailoa,QB,14.909993171691895,6.276920675616981,6.252585485936878,1.0,-9.401793839503004,-7.850336119540361,-5.483688619270591,1.3983746658523726,6.729552821369761,11.203231144300279,0.0,True,True,6.252585485936878,6.3438725,2022
Tyler Allgeier,tylerallgeier,RB,7.5465922355651855,1.0,1.0,0.0,-6.975817670876205,-5.574979072898117,-3.4456933081651884,2.3008523519487705,8.015352039139007,12.91116845542167,,True,False,1.0,1.0,2022
Tyler Badie,tylerbadie,RB,6.366406440734863,,,,-6.975817670876205,-5.574979072898117,-3.4456933081651884,2.3008523519487705,8.015352039139007,12.91116845542167,,False,False,1.0,1.0,2022
Tyler Boyd,tylerboyd,WR,8.99085807800293,5.5737130647104145,5.552620806210797,1.0,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,2.0,True,True,5.552620806210797,5.6317425,2022
Tyler Conklin,tylerconklin,TE,6.406230926513672,1.0,1.0,0.0,-9.401793839503004,-7.850336119540361,-5.483688619270591,1.3983746658523726,6.729552821369761,11.203231144300279,,True,False,1.0,1.0,2022
Tyler Higbee,tylerhigbee,TE,7.4669084548950195,5.035049985028163,5.016441839711884,1.0,-9.401793839503004,-7.850336119540361,-5.483688619270591,1.3983746658523726,6.729552821369761,11.203231144300279,0.0,True,True,5.016441839711884,5.086245,2022
Tyler Lockett,tylerlockett,WR,9.709057807922363,12.777375554067689,12.723062691385035,1.0,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,9.0,True,True,12.723062691385035,12.926803,2022
Tyquan Thornton,tyquanthornton,WR,5.941856384277344,,,,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,,False,False,1.0,1.0,2022
Tyreek Hill,tyreekhill,WR,12.849662780761719,64.25525330561987,63.96354367379463,1.0,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,67.0,True,True,63.96354367379463,65.057816,2022
Tyrion Davis Price,tyriondavisprice,RB,6.039455890655518,1.0,1.0,0.0,-6.975817670876205,-5.574979072898117,-3.4456933081651884,2.3008523519487705,8.015352039139007,12.91116845542167,,True,False,1.0,1.0,2022
Van Jefferson,vanjefferson,WR,7.853517532348633,1.0,1.0,0.0,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,,True,False,1.0,1.0,2022
Velus Jones,velusjones,WR,4.6203789710998535,1.0,1.0,0.0,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,,True,False,1.0,1.0,2022
Wandale Robinson,wandalerobinson,WR,6.915561676025391,1.0,1.0,0.0,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,,True,False,1.0,1.0,2022
Zach Ertz,zachertz,TE,8.784605979919434,7.461591248775812,7.431792800335829,1.0,-9.401793839503004,-7.850336119540361,-5.483688619270591,1.3983746658523726,6.729552821369761,11.203231144300279,5.0,True,True,7.431792800335829,7.5435734,2022
Zach Wilson,zachwilson,QB,14.604364395141602,1.4255335376089557,1.4235711356723852,0.0,-9.401793839503004,-7.850336119540361,-5.483688619270591,1.3983746658523726,6.729552821369761,11.203231144300279,,True,False,1.4235711356723852,1.4309325,2022
Zack Moss,zackmoss,RB,7.496358871459961,1.0,1.0,0.0,-6.975817670876205,-5.574979072898117,-3.4456933081651884,2.3008523519487705,8.015352039139007,12.91116845542167,,True,False,1.0,1.0,2022
Zamir White,zamirwhite,RB,6.538808822631836,1.0,1.0,0.0,-6.975817670876205,-5.574979072898117,-3.4456933081651884,2.3008523519487705,8.015352039139007,12.91116845542167,,True,False,1.0,1.0,2022
Zay Jones,zayjones,WR,7.65068244934082,1.0,1.0,0.0,-9.896173065358282,-8.718112828807245,-6.497728967271914,0.030018627134109365,4.638892883487749,7.868024679712576,,True,False,1.0,1.0,2022
Aaron Jones,aaronjones,RB,10.746862411499023,46.75077379764178,49.80645497172982,1.0,-6.412416465892234,-4.186295200258182,-2.175757357060176,7.615864904473888,14.379681497085505,18.010113212693973,42.0,True,True,49.80645497172982,46.671192,2023
Aaron Rodgers,aaronrodgers,QB,17.180652618408203,3.76773396107805,3.952590125416548,1.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,1.0,True,True,3.952590125416548,3.7629194,2023
Adam Thielen,adamthielen,WR,8.487951278686523,4.451991037245444,4.682548537153243,1.0,-5.842078111959682,-5.06183939169928,-3.537753914350449,-0.03471491562466526,0.8652336445885848,1.3807762181969427,2.0,True,True,4.682548537153243,4.4459863,2023
Adam Trautman,adamtrautman,TE,5.3618364334106445,1.0,1.0,0.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,,True,False,1.0,1.0,2023
Aidan Oconnell,aidanoconnell,QB,8.450491905212402,,,,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,,False,False,1.0,1.0,2023
Aj Dillon,ajdillon,RB,8.58859920501709,15.223263842056017,16.17323159010967,1.0,-6.386719550803084,-5.2994669055000845,-3.1104798618928684,3.128263540911465,9.19781734456873,11.969814409288434,5.0,True,True,16.17323159010967,15.198523,2023
Alec Pierce,alecpierce,WR,8.219001770019531,1.0,1.0,1.0,-5.553911227329718,-4.7776308685667725,-3.287451200383972,0.02597094724396798,0.7748232944642666,1.2187418769614222,0.0,True,True,1.0,1.0,2023
Alexander Mattison,alexandermattison,RB,10.026390075683594,32.34662814408276,34.440260525355164,1.0,-6.3963835172789825,-4.689792473607853,-2.5982834205193273,5.580931995520335,12.024366619683706,15.267630835287068,18.0,True,True,34.440260525355164,32.292103,2023
Allen Lazard,allenlazard,WR,8.512755393981934,3.866838196532183,4.058313504579354,1.0,-5.688866202046832,-4.912323421930609,-3.4059867369678303,0.002831524105367671,0.8136680115047741,1.2864853122611555,0.0,True,True,4.058313504579354,3.8618515,2023
Allen Robinson,allenrobinson,WR,7.616559982299805,1.0,1.0,0.0,-5.553911227329718,-4.7776308685667725,-3.287451200383972,0.02597094724396798,0.7748232944642666,1.2187418769614222,,True,False,1.0,1.0,2023
Alvin Kamara,alvinkamara,RB,10.115866661071777,28.893050288827787,30.756019187068706,1.0,-6.394434410781777,-4.8127565173413,-2.7015873189978934,5.086258091974577,11.454285424706814,14.602500690378752,23.0,True,True,30.756019187068706,28.84453,2023
Andrei Iosivas,andreiiosivas,WR,5.024960994720459,,,,-5.553911227329718,-4.7776308685667725,-3.287451200383972,0.02597094724396798,0.7748232944642666,1.2187418769614222,,False,False,1.0,1.0,2023
Andy Dalton,andydalton,QB,14.39787483215332,,,,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,,False,False,1.0,1.0,2023
Anthony Richardson,anthonyrichardson,QB,12.099981307983398,,,,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,1.0,False,True,1.0,1.0,2023
Antoine Green,antoinegreen,WR,4.386680603027344,,,,-5.553911227329718,-4.7776308685667725,-3.287451200383972,0.02597094724396798,0.7748232944642666,1.2187418769614222,,False,False,1.0,1.0,2023
Antonio Gibson,antoniogibson,RB,9.320935249328613,15.48921541571257,16.45694599375541,1.0,-6.386869646721544,-5.289997745601365,-3.1025246816372887,3.166357166886812,9.241717901402971,12.021034453005013,4.0,True,True,16.45694599375541,15.464012,2023
At Perry,atperry,WR,6.7162699699401855,,,,-5.553911227329718,-4.7776308685667725,-3.287451200383972,0.02597094724396798,0.7748232944642666,1.2187418769614222,,False,False,1.0,1.0,2023
Austin Ekeler,austinekeler,RB,14.939591407775879,101.05965091261348,107.74260654811476,1.0,-6.448516164874907,-3.9406813164183943,-1.9584493412493007,8.347456058148172,15.277559527413349,19.10548370724173,102.0,True,True,107.74260654811476,100.8856,2023
Austin Hooper,austinhooper,TE,5.956119060516357,1.0,1.0,0.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,,True,False,1.0,1.0,2023
Baker Mayfield,bakermayfield,QB,15.231505393981934,1.0,1.0,0.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,,True,False,1.0,1.0,2023
Bijan Robinson,bijanrobinson,RB,16.009550094604492,90.22147324542858,96.18055007604842,1.0,-6.448516164874907,-3.9406813164183943,-1.9584493412493007,8.347456058148172,15.277559527413349,19.10548370724173,90.0,True,True,96.18055007604842,90.06628,2023
Brandin Cooks,brandincooks,WR,9.083133697509766,13.773275635034178,14.626399083001374,1.0,-9.475099803603971,-8.514242238284647,-6.721142226624129,-0.674687143372988,2.408893611330997,4.123812139913308,6.0,True,True,14.626399083001374,13.751057,2023
Brandon Aiyuk,brandonaiyuk,WR,9.112099647521973,22.978460045611385,24.446395143143718,1.0,-10.236188842647996,-9.08512159137081,-7.126650163328319,-0.17562876580317313,3.495881890284194,5.830082089195651,11.0,True,True,24.446395143143718,22.94023,2023
Breece Hall,breecehall,RB,11.854406356811523,40.84493927695157,43.506171442549125,1.0,-6.401179735617926,-4.387211571830159,-2.344080762492286,6.798189262573376,13.42718061981969,16.9043343214066,26.0,True,True,43.506171442549125,40.77563,2023
Brenton Strange,brentonstrange,TE,3.8659462928771973,,,,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,,False,False,1.0,1.0,2023
Brian Robinson,brianrobinson,RB,8.960616111755371,15.89523403407958,16.890082480203972,1.0,-6.387098792714543,-5.2755415227397595,-3.090379796567339,3.2245133235677037,9.308739288741712,12.09923023540471,5.0,True,True,16.890082480203972,15.869324,2023
Brock Purdy,brockpurdy,QB,15.404240608215332,2.6675395598839744,2.778914052973907,0.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,,True,False,2.778914052973907,2.664639,2023
Bryce Ford Wheaton,brycefordwheaton,WR,4.920840740203857,,,,-5.553911227329718,-4.7776308685667725,-3.287451200383972,0.02597094724396798,0.7748232944642666,1.2187418769614222,,False,False,1.0,1.0,2023
Bryce Young,bryceyoung,QB,9.550597190856934,1.0,1.0,0.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,,True,False,1.0,1.0,2023
Cade Otton,cadeotton,TE,5.96702766418457,1.0,1.0,0.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,,True,False,1.0,1.0,2023
Calvin Ridley,calvinridley,WR,10.837173461914062,42.65363865016348,45.43567333264859,1.0,-11.031070804226221,-9.414391096800296,-7.158526023086937,0.8287706776345598,5.3693789322639045,8.699869992481807,39.0,True,True,45.43567333264859,42.581184,2023
Cam Akers,camakers,RB,10.583456039428711,27.429329674150065,29.194537088701587,1.0,-6.393608326216804,-4.864872037309358,-2.745370332474648,4.876601781762465,11.212669444960447,14.32060036979831,14.0,True,True,29.194537088701587,27.383356,2023
Cameron Latu,cameronlatu,TE,3.889636993408203,,,,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,,False,False,1.0,1.0,2023
Cedric Tillman,cedrictillman,WR,6.563782215118408,,,,-5.553911227329718,-4.7776308685667725,-3.287451200383972,0.02597094724396798,0.7748232944642666,1.2187418769614222,,False,False,1.0,1.0,2023
Charlie Jones,charliejones,WR,7.3112897872924805,,,,-5.553911227329718,-4.7776308685667725,-3.287451200383972,0.02597094724396798,0.7748232944642666,1.2187418769614222,,False,False,1.0,1.0,2023
Chase Brown,chasebrown,RB,6.255080223083496,1.4489426539999801,1.4789274062172983,0.0,-6.39434041843262,-5.581837736500089,-3.3516523876160713,2.0021483886882003,7.901288269506533,10.469651309998044,,True,False,1.4789274062172983,1.4481617,2023
Chase Claypool,chaseclaypool,WR,7.938508033752441,1.0,1.0,1.0,-5.553911227329718,-4.7776308685667725,-3.287451200383972,0.02597094724396798,0.7748232944642666,1.2187418769614222,0.0,True,True,1.0,1.0,2023
Chase Edmonds,chaseedmonds,RB,7.976466178894043,1.0,1.0,0.0,-6.39434041843262,-5.581837736500089,-3.3516523876160713,2.0021483886882003,7.901288269506533,10.469651309998044,,True,False,1.0,1.0,2023
Chigoziem Okonkwo,chigoziemokonkwo,TE,7.6160502433776855,2.879678676254243,3.005221880611169,1.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,0.0,True,True,3.005221880611169,2.876409,2023
Chris Godwin,chrisgodwin,WR,11.012168884277344,28.805542080708978,30.662666330609966,1.0,-10.487344171650118,-9.202259304868104,-7.140342621660484,0.14500442910453637,4.072161181848562,6.719497024154957,30.0,True,True,30.662666330609966,28.757175,2023
Chris Olave,chrisolave,WR,12.541829109191895,51.82955117259423,55.224442443557756,1.0,-11.060545009105265,-9.35354966475243,-7.105762346714831,0.8980292616313521,5.520540386417473,8.878716356976891,56.0,True,True,55.224442443557756,51.741135,2023
Chris Rodriguez,chrisrodriguez,RB,6.7665839195251465,1.0,1.0,0.0,-6.39434041843262,-5.581837736500089,-3.3516523876160713,2.0021483886882003,7.901288269506533,10.469651309998044,,True,False,1.0,1.0,2023
Christian Kirk,christiankirk,WR,9.871798515319824,17.88046532461749,19.007906804196104,1.0,-9.981145856935553,-8.946112253795395,-7.080697881924155,-0.46059219206389185,2.962857651849496,4.980613227425392,7.0,True,True,19.007906804196104,17.851103,2023
Christian Mccaffrey,christianmccaffrey,RB,16.125547409057617,103.07198720511303,109.88934620944306,1.0,-6.448516164874907,-3.9406813164183943,-1.9584493412493007,8.347456058148172,15.277559527413349,19.10548370724173,100.0,True,True,109.88934620944306,102.89443,2023
Christian Watson,christianwatson,WR,10.768820762634277,29.674420225950406,31.589576600132705,1.0,-10.524794026503107,-9.2197257483862,-7.14238430868802,0.1928141517094762,4.158090379168866,6.852117981674139,33.0,True,True,31.589576600132705,29.624542,2023
Chuba Hubbard,chubahubbard,RB,7.974308490753174,2.026412823075434,2.0949666436990286,0.0,-6.39434041843262,-5.581837736500089,-3.3516523876160713,2.0021483886882003,7.901288269506533,10.469651309998044,,True,False,2.0949666436990286,2.0246274,2023
Cj Stroud,cjstroud,QB,9.39209270477295,1.0,1.0,0.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,,True,False,1.0,1.0,2023
Cj Uzomah,cjuzomah,TE,5.415210247039795,1.0,1.0,0.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,,True,False,1.0,1.0,2023
Clayton Tune,claytontune,QB,8.413466453552246,,,,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,,False,False,1.0,1.0,2023
Clyde Edwards Helaire,clydeedwardshelaire,RB,7.98009729385376,2.3184569111454927,2.4065162733773335,1.0,-6.39434041843262,-5.581837736500089,-3.3516523876160713,2.0021483886882003,7.901288269506533,10.469651309998044,0.0,True,True,2.4065162733773335,2.3161635,2023
Cole Kmet,colekmet,TE,7.386777877807617,3.9281314307035737,4.123700496434164,1.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,4.0,True,True,4.123700496434164,3.923038,2023
Cooper Rush,cooperrush,QB,14.775192260742188,,,,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,,False,False,1.0,1.0,2023
Cordarrelle Patterson,cordarrellepatterson,RB,7.416801452636719,1.0,1.0,1.0,-6.39434041843262,-5.581837736500089,-3.3516523876160713,2.0021483886882003,7.901288269506533,10.469651309998044,0.0,True,True,1.0,1.0,2023
Corey Davis,coreydavis,WR,7.540045261383057,,,,-5.553911227329718,-4.7776308685667725,-3.287451200383972,0.02597094724396798,0.7748232944642666,1.2187418769614222,,False,False,1.0,1.0,2023
Courtland Sutton,courtlandsutton,WR,8.89570426940918,11.613587293952763,12.322465771661554,1.0,-8.832572827876131,-7.911353925322532,-6.145494947131487,-0.6408533776612664,2.0423002175066682,3.5341058891603234,6.0,True,True,12.322465771661554,11.595125,2023
Curtis Samuel,curtissamuel,WR,7.972531318664551,1.0,1.0,1.0,-5.553911227329718,-4.7776308685667725,-3.287451200383972,0.02597094724396798,0.7748232944642666,1.2187418769614222,0.0,True,True,1.0,1.0,2023
Dak Prescott,dakprescott,QB,16.456096649169922,8.886104367791337,9.412815036339538,1.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,2.0,True,True,9.412815036339538,8.872387,2023
Dallas Goedert,dallasgoedert,TE,8.287275314331055,14.14700005783057,15.025084453739039,1.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,9.0,True,True,15.025084453739039,14.124131,2023
Dalton Kincaid,daltonkincaid,TE,6.433394432067871,7.210199859502635,7.624977342435274,1.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,0.0,True,True,7.624977342435274,7.1993976,2023
Dalton Schultz,daltonschultz,TE,7.380171298980713,4.56740186084505,4.805667616847471,1.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,2.0,True,True,4.805667616847471,4.5611963,2023
Dalvin Cook,dalvincook,RB,9.564289093017578,20.26545705554449,21.552191454731055,1.0,-6.389565229100917,-5.119940486000815,-2.959657081093833,3.8504830778340278,10.030130862005755,12.940898555441475,7.0,True,True,21.552191454731055,20.231945,2023
Dameon Pierce,dameonpierce,RB,10.876877784729004,38.81240066485432,41.33788015444112,1.0,-6.400032625467034,-4.45957975846523,-2.4048783385823604,6.507058194593043,13.09167000173475,16.512884422705476,26.0,True,True,41.33788015444112,38.746628,2023
Damien Harris,damienharris,RB,8.36984634399414,4.6771459502053965,4.922741482733764,1.0,-6.39434041843262,-5.581837736500089,-3.3516523876160713,2.0021483886882003,7.901288269506533,10.469651309998044,0.0,True,True,4.922741482733764,4.6707497,2023
Dandre Swift,dandreswift,RB,10.620529174804688,22.079699792531308,23.487606948295866,1.0,-6.390589138928456,-5.055344686339174,-2.9053892014130596,4.1103464931959355,10.32960743697448,13.290306498486624,5.0,True,True,23.487606948295866,22.043032,2023
Daniel Bellinger,danielbellinger,TE,5.741109371185303,1.0,1.0,0.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,,True,False,1.0,1.0,2023
Daniel Jones,danieljones,QB,16.666793823242188,5.125250668561927,5.400774987824229,1.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,2.0,True,True,5.400774987824229,5.118075,2023
Darius Slayton,dariusslayton,WR,8.161535263061523,1.0,1.0,0.0,-5.553911227329718,-4.7776308685667725,-3.287451200383972,0.02597094724396798,0.7748232944642666,1.2187418769614222,,True,False,1.0,1.0,2023
Darnell Mooney,darnellmooney,WR,8.007694244384766,4.152498715106054,4.363053207969798,1.0,-5.750407359945039,-4.973588973259323,-3.458982983700518,-0.013558923580160118,0.8317369942552533,1.3223273689935024,2.0,True,True,4.363053207969798,4.147015,2023
Darnell Washington,darnellwashington,TE,3.983086109161377,1.0,1.0,0.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,,True,False,1.0,1.0,2023
Darren Waller,darrenwaller,TE,8.03610610961914,17.387646504779905,18.482172755499775,1.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,12.0,True,True,18.482172755499775,17.35914,2023
Davante Adams,davanteadams,WR,14.709924697875977,68.48450296854928,72.99177373463004,1.0,-11.060537878664892,-9.353491829386067,-7.105723244277902,0.8980199606966945,5.520494780020269,8.878607496318356,81.0,True,True,72.99177373463004,68.36712,2023
David Bell,davidbell,WR,7.365524768829346,1.0,1.0,0.0,-5.553911227329718,-4.7776308685667725,-3.287451200383972,0.02597094724396798,0.7748232944642666,1.2187418769614222,,True,False,1.0,1.0,2023
David Montgomery,davidmontgomery,RB,9.76021957397461,23.96363232303497,25.49736679687232,1.0,-6.3916523798019504,-4.988267593602076,-2.8490367509896557,4.380191939842825,10.640587687965832,13.6531361115804,9.0,True,True,25.49736679687232,23.923687,2023
David Njoku,davidnjoku,TE,8.287044525146484,7.273036791320443,7.692011135063402,1.0,-8.76034998670701,-7.06972548014366,-4.711972135934043,1.679877270881669,7.514738420516809,11.610619395960008,4.0,True,True,7.692011135063402,7.262125,2023
