league,template_id,template_local_id,player,pos,team,season,avg_proj_points,preseason_proj_ppg,validation_pred_fp_per_game,builder_historical_pred_fp_per_game,builder_historical_projection_source,legacy_historical_pred_fp_per_game,legacy_historical_projection_source,v2_historical_pred_fp_per_game,v2_point_center_source,v2_template_center_available,v2_template_center_unavailable_reason,v2_template_center_position,v2_template_center_position_mismatch,v2_template_center_position_mismatch_reason,historical_center_policy,v2_recenter_promoted,validation_ensemble_sources,avg_pick,year_exp,source_year_exp,year_exp_source,year_exp_uncapped_delta,year_exp_bucket,exp_bucket,qb_team_rank,qb_team_rank_bucket,projection_rank_pct,projection_decile,projection_tier,active_games,played_games,active_ppg,active_ppg_resid,season_points,profile_total,managed_profile_total,template_eligible,template_exclusion_reason,match_projection_rank_pct,match_projection_ppg_scaled,year_exp_scaled,projection_x_exp,adp_rank_pct,market_projection_gap,projection_disagreement_frac,rank_disagreement_scaled,rush_proj_rank_pct,rec_proj_rank_pct,pass_proj_rank_pct,rush_share_of_own_points,rec_share_of_own_points,rb_rush_share_of_room,rb_rec_share_of_room,rb_combined_share_of_room,rb_room_rank_scaled,rb_gap_to_next_share,rb_room_concentration,team_rec_share,pass_catcher_rank_scaled,pass_catcher_gap_to_next_share,pass_catcher_room_concentration,team_qb_proj_points,qb_room_share,team_qb1_proj_points,team_qb2_proj_points,qb1_over_qb2_gap_pct,team_qb_pass_points,team_qb_pass_proj_rank_pct,avg_proj_rush_points,avg_proj_rec_points,avg_proj_pass_points,qb_avg_proj_pass_points,std_proj_points,std_pos_rank,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,managed_week_1,managed_week_2,managed_week_3,managed_week_4,managed_week_5,managed_week_6,managed_week_7,managed_week_8,managed_week_9,managed_week_10,managed_week_11,managed_week_12,managed_week_13,managed_week_14,managed_week_15,managed_week_16,played_week_1,played_week_2,played_week_3,played_week_4,played_week_5,played_week_6,played_week_7,played_week_8,played_week_9,played_week_10,played_week_11,played_week_12,played_week_13,played_week_14,played_week_15,played_week_16,production_oos_pred_fp_per_game,production_validation_y_act,historical_pred_fp_per_game,historical_projection_source,observed_ppg,observed_residual,observed_contribution,observed_total,observed_zero_contribution,observed_plus3,observed_plus5,impact_threshold,observed_impact,experience_group,preseason_pos_rank
beta,1003663,3663,Tj Hockenson,TE,DET,2020,133.15,8.321875,9.151454985784412,9.151454985784412,validation_ensemble,9.151454985784412,validation_ensemble,8.080260382284647,v2_conditional_ppg_2026_candidate_beta_v1,1,,TE,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",128.26,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.782608695652174,8,elite,15,15,9.466666666666667,0.31521168088225515,142.0,15.0,15.0,1,,0.782608695652174,0.7637768343430907,0.1,0.0782608695652174,0.6956521739130435,-0.08695652173913049,0.026135936913255726,0.02043478260869565,0.717391304347826,0.6521739130434783,0.8260869565217391,0.0,0.833533608711979,0.0,0.0,0.0,0.0,0.0,0.0,0.15897810532648635,0.2857142857142857,-0.12736440271302002,0.18386116769479383,0.0,0.0,270.66,0.0,1.0,257.9812,0.8478260869565217,0.0,110.98500000000001,0.0,257.9812,3.48,0.94,1.5950704225352115,0.8661971830985915,0.7711267605633804,0.9612676056338028,0.0,1.0246478873239435,1.6267605633802817,1.056338028169014,1.415492957746479,0.24295774647887322,0.9295774647887325,1.204225352112676,1.2570422535211268,1.5105633802816902,0.08450704225352111,0.4542253521126761,1.5950704225352115,0.8661971830985915,0.7711267605633804,0.9612676056338028,0.0,1.0246478873239435,1.6267605633802817,1.056338028169014,1.415492957746479,0.24295774647887322,0.9295774647887325,1.204225352112676,1.2570422535211268,1.5105633802816902,0.08450704225352111,0.4542253521126761,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,7.637768343430907,9.466666666666667,7.637768343430907,final_validations_resid_oos,9.466666666666667,1.8288983232357596,74.6,142.0,0,0,0,67.3,0,0-2,11
beta,1003646,3646,Jared Cook,TE,NO,2020,145.25,9.078125,9.278123136711525,9.278123136711525,validation_ensemble,9.278123136711525,validation_ensemble,8.07224381160865,v2_conditional_ppg_2026_candidate_beta_v1,1,,TE,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",108.23,11.0,10.0,draft_name_match,1.0,11,veteran,-1,non_qb,0.7608695652173914,8,elite,14,14,7.328571428571428,-1.9495517081400964,102.6,14.000000000000002,14.000000000000002,1,,0.7608695652173914,0.7604076669467519,1.1,0.8369565217391306,0.782608695652174,0.021739130434782594,0.028777969018932873,0.022391304347826088,0.391304347826087,0.782608695652174,0.45652173913043476,0.0,0.8659690189328745,0.0,0.0,0.0,0.0,0.0,0.0,0.1789120929451893,0.4,-0.15929010949621503,0.2197424675635913,0.0,0.0,281.92,29.41,0.8956796254256527,274.01959999999997,0.9782608695652174,0.0,125.78200000000001,0.0,274.01959999999997,4.18,1.03,1.432748538011696,1.2690058479532165,0.4230019493177388,0.0,1.8011695906432748,0.0,1.5964912280701753,1.9922027290448345,0.2729044834307992,0.0,0.1500974658869396,0.0,1.5419103313840157,1.6647173489278753,0.5321637426900585,1.3235867446393763,1.432748538011696,1.2690058479532165,0.4230019493177388,0.0,1.8011695906432748,0.0,1.5964912280701753,1.9922027290448345,0.2729044834307992,0.0,0.1500974658869396,0.0,1.5419103313840157,1.6647173489278753,0.5321637426900585,1.3235867446393763,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,7.604076669467519,7.328571428571428,7.604076669467519,final_validations_resid_oos,7.328571428571428,-0.2755052408960905,52.5,102.60000000000001,0,0,0,67.3,0,9+,12
beta,1003629,3629,Dallas Goedert,TE,PHI,2020,142.07,8.879375,8.793105106854366,8.793105106854366,validation_ensemble,8.793105106854366,validation_ensemble,7.2046630325319745,v2_conditional_ppg_2026_candidate_beta_v1,1,,TE,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",133.7,2.0,2.0,draft_team_match,0.0,2,young,-1,non_qb,0.7391304347826086,8,starter,11,11,8.854545454545455,0.061440347691089414,97.4,11.0,11.0,1,,0.7391304347826086,0.7429550799527147,0.2,0.14782608695652175,0.6739130434782609,-0.06521739130434778,0.082776096290561,0.051304347826086956,0.08695652173913043,0.717391304347826,0.08695652173913043,0.0,0.8227634264799044,0.0,0.0,0.0,0.0,0.0,0.0,0.14054937985847668,0.3333333333333333,-0.06706185783939446,0.13360012815673153,0.0,0.0,286.94,34.62,0.8793475988011431,254.78719999999998,0.7391304347826086,0.0,116.89000000000001,0.0,254.78719999999998,11.76,2.36,2.495893223819302,0.5646817248459959,0.13552361396303902,0.0,0.0,0.0,0.0,0.22587268993839835,0.0,0.5985626283367557,1.9425051334702257,2.032854209445585,1.0277207392197125,0.7114989733059547,0.6663244353182751,0.5985626283367557,2.495893223819302,0.5646817248459959,0.13552361396303902,0.0,0.0,0.0,0.0,0.22587268993839835,0.0,0.5985626283367557,1.9425051334702257,2.032854209445585,1.0277207392197125,0.7114989733059547,0.6663244353182751,0.5985626283367557,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,7.4295507995271475,8.854545454545455,7.4295507995271475,final_validations_resid_oos,8.854545454545455,1.424994655018308,49.199999999999996,97.4,0,0,0,67.3,0,0-2,13
beta,1003657,3657,Mike Gesicki,TE,MIA,2020,147.99,9.249375,9.067419231194261,9.067419231194261,validation_ensemble,9.067419231194261,validation_ensemble,7.809041127611827,v2_conditional_ppg_2026_candidate_beta_v1,1,,TE,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",122.54,2.0,2.0,draft_team_match,0.0,2,young,-1,non_qb,0.717391304347826,8,starter,14,14,9.471428571428572,0.40400934023431034,132.6,14.0,14.0,1,,0.717391304347826,0.740614599966593,0.2,0.14347826086956522,0.717391304347826,0.0,0.03479964862490709,0.01608695652173913,0.6086956521739131,0.7608695652173914,0.6956521739130435,0.0,0.8275424015136158,0.0,0.0,0.0,0.0,0.0,0.0,0.22566136054998373,0.16666666666666666,-0.09423501078851018,0.21520211359120855,0.0,0.0,140.89,129.88,0.07814607140322231,124.29520000000001,0.021739130434782608,0.0,122.46800000000002,0.0,124.29520000000001,5.15,0.74,0.4751131221719457,2.6395173453996983,0.9502262443438914,0.21116138763197587,1.22473604826546,0.0,0.0,0.13725490196078433,0.6018099547511312,0.5279034690799397,0.665158371040724,1.2141779788838611,2.143288084464555,2.4283559577677223,0.0,0.7812971342383107,0.4751131221719457,2.6395173453996983,0.9502262443438914,0.21116138763197587,1.22473604826546,0.0,0.0,0.13725490196078433,0.6018099547511312,0.5279034690799397,0.665158371040724,1.2141779788838611,2.143288084464555,2.4283559577677223,0.0,0.7812971342383107,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,7.406145999665929,9.471428571428572,7.406145999665929,final_validations_resid_oos,9.471428571428572,2.0652825717626424,74.8,132.6,0,0,0,67.3,0,0-2,14
beta,1003627,3627,Austin Hooper,TE,CLE,2020,139.68,8.73,8.839894695609832,8.839894695609832,validation_ensemble,8.839894695609832,validation_ensemble,8.043003526991301,v2_conditional_ppg_2026_candidate_beta_v1,1,,TE,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",114.14,4.0,4.0,draft_name_match,0.0,4,prime,-1,non_qb,0.6956521739130435,7,starter,12,12,6.816666666666667,-2.023228028943165,81.80000000000001,12.0,12.0,1,,0.6956521739130435,0.7255301837318744,0.4,0.2782608695652174,0.7608695652173914,0.0652173913043479,0.018256013745704465,0.021521739130434783,0.043478260869565216,0.6956521739130435,0.043478260869565216,0.0,0.8366552119129438,0.0,0.0,0.0,0.0,0.0,0.0,0.1631511127429697,0.2857142857142857,-0.0999632831816031,0.17885762071093428,0.0,0.0,251.61,14.64,0.9418147132466914,229.33280000000002,0.3695652173913043,0.0,116.86399999999999,0.0,229.33280000000002,2.55,0.99,0.3667481662591687,0.46943765281173594,0.5867970660146699,1.8924205378973105,1.2029339853300731,1.1295843520782396,0.0,0.0,0.0,0.23471882640586797,0.7041564792176039,1.3643031784841075,0.49877750611246946,0.0,1.9951100244498778,1.5550122249388754,0.3667481662591687,0.46943765281173594,0.5867970660146699,1.8924205378973105,1.2029339853300731,1.1295843520782396,0.0,0.0,0.0,0.23471882640586797,0.7041564792176039,1.3643031784841075,0.49877750611246946,0.0,1.9951100244498778,1.5550122249388754,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,7.255301837318744,6.816666666666667,7.255301837318744,final_validations_resid_oos,6.816666666666667,-0.438635170652077,32.300000000000004,81.80000000000001,0,0,0,67.3,0,3-5,15
beta,1003667,3667,Tyler Higbee,TE,LAR,2020,157.98,9.87375,8.920662399162477,8.920662399162477,validation_ensemble,8.920662399162477,validation_ensemble,8.065790816121611,v2_conditional_ppg_2026_candidate_beta_v1,1,,TE,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",92.36,4.0,4.0,draft_team_match,0.0,4,prime,-1,non_qb,0.6739130434782609,7,starter,14,14,7.414285714285714,-1.5063766848767637,103.8,14.000000000000004,14.000000000000004,1,,0.6739130434782609,0.7252265752740892,0.4,0.26956521739130435,0.8695652173913043,0.19565217391304346,0.040764653753639704,0.012391304347826086,0.782608695652174,0.8260869565217391,0.9130434782608695,0.0,0.8284909482212939,0.0,0.0,0.0,0.0,0.0,0.0,0.15955845153268028,0.25,-0.07649565095483944,0.1610216624476467,0.0,0.0,268.15,0.0,1.0,255.2016,0.8043478260869565,0.0,130.885,0.0,255.2016,6.44,0.57,0.741811175337187,3.897880539499037,0.7013487475915222,0.4720616570327553,0.2967244701348748,0.9576107899807323,0.0,0.323699421965318,0.0,1.0115606936416186,0.5394990366088632,0.1483622350674374,1.5375722543352603,0.5934489402697496,2.117533718689788,0.6608863198458576,0.741811175337187,3.897880539499037,0.7013487475915222,0.4720616570327553,0.2967244701348748,0.9576107899807323,0.0,0.323699421965318,0.0,1.0115606936416186,0.5394990366088632,0.1483622350674374,1.5375722543352603,0.5934489402697496,2.117533718689788,0.6608863198458576,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,7.252265752740891,7.414285714285714,7.252265752740891,final_validations_resid_oos,7.414285714285714,0.16201996154482234,46.3,103.8,0,0,0,67.3,0,3-5,16
beta,1003634,3634,Eric Ebron,TE,PIT,2020,122.92,7.6825,7.68449319209958,7.68449319209958,validation_ensemble,7.68449319209958,validation_ensemble,7.0873584082068115,v2_conditional_ppg_2026_candidate_beta_v1,1,,TE,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",147.56,6.0,6.0,draft_name_match,0.0,6,prime,-1,non_qb,0.6521739130434783,7,starter,15,15,7.8,0.11550680790042023,117.0,15.0,15.0,1,,0.6521739130434783,0.6426011483994939,0.6,0.391304347826087,0.6304347826086957,-0.021739130434782594,0.04645297754637162,0.022391304347826088,0.17391304347826086,0.6086956521739131,0.1956521739130435,0.0,0.8545069964204359,0.0,0.0,0.0,0.0,0.0,0.0,0.12758173364233968,0.2222222222222222,-0.10268995875056483,0.1420803051701534,0.0,0.0,257.22,0.0,1.0,247.1056,0.6521739130434783,0.0,105.03599999999999,0.0,247.1056,5.71,1.03,0.2948717948717949,0.7435897435897436,1.8846153846153846,0.0,0.6153846153846154,0.24358974358974358,1.0256410256410258,1.7692307692307694,1.3717948717948718,0.6153846153846155,1.6153846153846154,1.1410256410256412,1.3205128205128207,0.5384615384615385,0.0,1.8205128205128205,0.2948717948717949,0.7435897435897436,1.8846153846153846,0.0,0.6153846153846154,0.24358974358974358,1.0256410256410258,1.7692307692307694,1.3717948717948718,0.6153846153846155,1.6153846153846154,1.1410256410256412,1.3205128205128207,0.5384615384615385,0.0,1.8205128205128205,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,6.426011483994939,7.8,6.426011483994939,final_validations_resid_oos,7.8,1.3739885160050607,54.0,117.0,0,0,0,67.3,0,6-8,17
beta,1003645,3645,Jack Doyle,TE,IND,2020,134.54,8.40875,7.6269055273470645,7.6269055273470645,validation_ensemble,7.6269055273470645,validation_ensemble,6.826699207103605,v2_conditional_ppg_2026_candidate_beta_v1,1,,TE,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",150.97,7.0,4.0,debut_fallback,3.0,7,veteran,-1,non_qb,0.6304347826086957,7,starter,12,12,4.366666666666666,-3.2602388606803983,52.4,12.000000000000002,12.000000000000002,1,,0.6304347826086957,0.6407315350598102,0.7,0.44130434782608696,0.6086956521739131,-0.021739130434782594,0.028616024973985434,0.02391304347826087,0.3695652173913043,0.6739130434782609,0.43478260869565216,0.0,0.8252638620484615,0.0,0.0,0.0,0.0,0.0,0.0,0.17850270010433866,0.3333333333333333,-0.10055738384889061,0.1813044083897682,0.0,0.0,246.54,0.0,1.0,244.338,0.6086956521739131,0.0,111.031,0.0,244.338,3.85,1.1,1.4656488549618323,0.0,0.0,0.38931297709923673,0.0,2.152671755725191,0.0,2.2442748091603058,0.0,0.0,1.8549618320610688,0.0,0.38931297709923673,1.351145038167939,0.5496183206106872,1.603053435114504,1.4656488549618323,0.0,0.0,0.38931297709923673,0.0,2.152671755725191,0.0,2.2442748091603058,0.0,0.0,1.8549618320610688,0.0,0.38931297709923673,1.351145038167939,0.5496183206106872,1.603053435114504,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,6.407315350598102,4.366666666666666,6.407315350598102,final_validations_resid_oos,4.366666666666666,-2.040648683931436,16.6,52.400000000000006,0,0,0,67.3,0,6-8,18
beta,1003650,3650,Jonnu Smith,TE,TEN,2020,126.82,7.92625,7.612755637814228,7.612755637814228,validation_ensemble,7.612755637814228,validation_ensemble,7.007200230781856,v2_conditional_ppg_2026_candidate_beta_v1,1,,TE,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",135.96,3.0,3.0,draft_team_match,0.0,3,prime,-1,non_qb,0.6086956521739131,7,starter,13,13,9.8,2.1872443621857727,127.4,13.0,13.0,1,,0.6086956521739131,0.634141321344097,0.3,0.1826086956521739,0.6521739130434783,0.04347826086956519,0.046207222835514906,0.04630434782608695,0.9782608695652174,0.6304347826086957,0.5434782608695652,0.0026651947642327713,0.8530594543447407,0.0,0.0,0.0,0.0,0.0,0.0,0.16496091927382736,0.2857142857142857,-0.13706005592981022,0.18043822121650388,0.0,0.0,254.49,0.0,1.0,221.06520000000003,0.30434782608695654,0.338,108.18500000000002,0.0,221.06520000000003,5.86,2.13,1.2857142857142856,2.4897959183673466,0.8775510204081634,0.0,2.0918367346938775,0.18367346938775508,0.14285714285714285,0.3979591836734694,1.1428571428571428,0.9693877551020408,1.1224489795918366,0.0,0.0,0.33673469387755095,0.7857142857142857,1.173469387755102,1.2857142857142856,2.4897959183673466,0.8775510204081634,0.0,2.0918367346938775,0.18367346938775508,0.14285714285714285,0.3979591836734694,1.1428571428571428,0.9693877551020408,1.1224489795918366,0.0,0.0,0.33673469387755095,0.7857142857142857,1.173469387755102,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,6.341413213440969,9.8,6.341413213440969,final_validations_resid_oos,9.8,3.4585867865590316,72.0,127.4,0,1,0,67.3,1,3-5,19
beta,1003639,3639,Greg Olsen,TE,SEA,2020,115.02,7.18875,7.393573910350604,7.393573910350604,validation_ensemble,7.393573910350604,validation_ensemble,6.2959260879974055,v2_conditional_ppg_2026_candidate_beta_v1,1,,TE,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",186.74,13.0,10.0,draft_name_match,3.0,13,veteran,-1,non_qb,0.5869565217391305,6,starter,11,11,3.9000000000000004,-3.4935739103506034,42.900000000000006,10.999999999999998,10.999999999999998,1,,0.5869565217391305,0.6199889175574554,1.3,0.7630434782608697,0.5217391304347826,-0.0652173913043479,0.08015997217875152,0.024999999999999998,0.2391304347826087,0.5869565217391305,0.30434782608695654,0.0,0.8435750304294904,0.0,0.0,0.0,0.0,0.0,0.0,0.13568641709435175,0.2222222222222222,-0.13594652421373538,0.18498522125022213,0.0,0.0,309.83,0.0,1.0,260.92280000000005,0.8695652173913043,0.0,97.02799999999999,0.0,260.92280000000005,9.22,1.15,2.923076923076923,0.0,2.2051282051282053,1.5384615384615383,0.641025641025641,0.0,0.7179487179487178,0.0,0.5897435897435896,1.1025641025641026,0.7692307692307692,0.0,0.0,0.0,0.0,0.5128205128205128,2.923076923076923,0.0,2.2051282051282053,1.5384615384615383,0.641025641025641,0.0,0.7179487179487178,0.0,0.5897435897435896,1.1025641025641026,0.7692307692307692,0.0,0.0,0.0,0.0,0.5128205128205128,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,6.199889175574555,3.9000000000000004,6.199889175574555,final_validations_resid_oos,3.9000000000000004,-2.2998891755745543,11.000000000000002,42.9,0,0,0,67.3,0,9+,20
beta,1003643,3643,Irv Smith,TE,MIN,2020,103.18,6.44875,7.3403932079706555,7.3403932079706555,validation_ensemble,7.3403932079706555,validation_ensemble,6.480001495146417,v2_conditional_ppg_2026_candidate_beta_v1,1,,TE,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",173.2,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.5652173913043478,6,starter,11,11,7.5181818181818185,0.177788610211163,82.7,10.999999999999998,10.999999999999998,1,,0.5652173913043478,0.6080917100489955,0.1,0.05652173913043478,0.5652173913043478,0.0,0.08063578212831944,0.035217391304347825,0.32608695652173914,0.5217391304347826,0.391304347826087,0.0,0.8226012793176972,0.0,0.0,0.0,0.0,0.0,0.0,0.12174781179265177,0.5714285714285714,-0.163561147880071,0.1831114799230888,0.0,0.0,252.38,0.0,1.0,238.0704,0.5434782608695652,0.0,84.876,0.0,238.0704,8.32,1.62,0.2128174123337364,0.1064087061668682,0.0,0.0,1.117291414752116,1.0241837968561063,0.0,0.279322853688029,2.128174123337364,0.0,0.43893591293833134,0.0,0.0,2.035066505441354,0.6916565900846433,2.966142684401451,0.2128174123337364,0.1064087061668682,0.0,0.0,1.117291414752116,1.0241837968561063,0.0,0.279322853688029,2.128174123337364,0.0,0.43893591293833134,0.0,0.0,2.035066505441354,0.6916565900846433,2.966142684401451,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,6.080917100489955,7.5181818181818185,6.080917100489955,final_validations_resid_oos,7.5181818181818185,1.4372647176918631,44.9,82.7,0,0,0,67.3,0,0-2,21
beta,1003633,3633,Dawson Knox,TE,BUF,2020,99.44,6.215,7.181593405325483,7.181593405325483,validation_ensemble,7.181593405325483,validation_ensemble,6.047897834195897,v2_conditional_ppg_2026_candidate_beta_v1,1,,TE,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",217.23,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.5434782608695652,6,starter,10,10,5.39,-1.7915934053254832,53.9,10.000000000000002,10.000000000000002,1,,0.5434782608695652,0.6075922066969677,0.1,0.05434782608695652,0.4782608695652174,-0.06521739130434778,0.03147626709573612,0.008913043478260869,0.15217391304347827,0.5,0.17391304347826086,0.0,0.85119670152856,0.0,0.0,0.0,0.0,0.0,0.0,0.13498647631441293,0.5,-0.16880844847603377,0.20079242611880915,0.0,0.0,298.92,0.0,1.0,204.024,0.13043478260869565,0.0,84.643,0.0,204.024,3.13,0.41,0.6679035250463823,0.3896103896103896,0.0,0.48237476808905383,0.3710575139146568,0.0,0.0,0.0,0.0,0.48237476808905383,0.0,1.4285714285714286,2.170686456400742,0.6307977736549166,2.1521335807050095,1.2244897959183676,0.6679035250463823,0.3896103896103896,0.0,0.48237476808905383,0.3710575139146568,0.0,0.0,0.0,0.0,0.48237476808905383,0.0,1.4285714285714286,2.170686456400742,0.6307977736549166,2.1521335807050095,1.2244897959183676,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,6.075922066969676,5.39,6.075922066969676,final_validations_resid_oos,5.39,-0.6859220669696766,17.599999999999998,53.89999999999999,0,0,0,67.3,0,0-2,22
beta,1003642,3642,Ian Thomas,TE,CAR,2020,116.15,7.259375,7.46373973514427,7.46373973514427,validation_ensemble,7.46373973514427,validation_ensemble,6.380181052625596,v2_conditional_ppg_2026_candidate_beta_v1,1,,TE,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",169.93,2.0,2.0,draft_team_match,0.0,2,young,-1,non_qb,0.5217391304347826,6,starter,12,12,2.591666666666667,-4.8720730684776035,31.1,12.0,12.0,1,,0.5217391304347826,0.6031264507660511,0.2,0.10434782608695653,0.5869565217391305,0.0652173913043479,0.024451140766250535,0.026956521739130435,0.30434782608695654,0.5652173913043478,0.3695652173913043,0.0,0.8246663796814463,0.0,0.0,0.0,0.0,0.0,0.0,0.21827309374223788,0.5,-0.2165412197406291,0.31318771123548717,0.0,0.0,227.44,0.0,1.0,212.67680000000001,0.17391304347826086,0.0,95.785,0.0,212.67680000000001,2.84,1.24,1.0032154340836013,0.0,0.540192926045016,3.2797427652733115,0.0,0.540192926045016,0.617363344051447,1.659163987138264,0.5016077170418006,0.46302250803858525,0.0,0.3472668810289389,0.0,1.35048231511254,1.6977491961414792,0.0,1.0032154340836013,0.0,0.540192926045016,3.2797427652733115,0.0,0.540192926045016,0.617363344051447,1.659163987138264,0.5016077170418006,0.46302250803858525,0.0,0.3472668810289389,0.0,1.35048231511254,1.6977491961414792,0.0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,6.031264507660511,2.591666666666667,6.031264507660511,final_validations_resid_oos,2.591666666666667,-3.4395978409938444,3.5,31.1,0,0,0,67.3,0,0-2,23
beta,1003660,3660,Oj Howard,TE,TB,2020,77.75,4.859375,6.954359557876194,6.954359557876194,validation_ensemble,6.954359557876194,validation_ensemble,6.044299887292322,v2_conditional_ppg_2026_candidate_beta_v1,1,,TE,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",173.43,3.0,3.0,draft_team_match,0.0,3,prime,-1,non_qb,0.5,5,depth,4,4,8.525,1.570640442123806,34.1,3.9999999999999996,3.9999999999999996,1,,0.5,0.5797569497196543,0.3,0.15,0.5434782608695652,0.04347826086956519,0.1430225080385852,0.06391304347826086,0.6521739130434783,0.3695652173913043,0.7608695652173914,0.0,0.8394212218649518,0.0,0.0,0.0,0.0,0.0,0.0,0.0880705049834425,0.375,-0.18983906705854092,0.20187287959796502,0.0,0.0,276.02,0.0,1.0,265.1468,0.9130434782608695,0.0,65.265,0.0,265.1468,11.12,2.94,1.478005865102639,0.187683284457478,0.750733137829912,1.5835777126099706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.478005865102639,0.187683284457478,0.750733137829912,1.5835777126099706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.797569497196543,8.525,5.797569497196543,final_validations_resid_oos,8.525,2.7274305028034576,17.5,34.099999999999994,0,0,0,67.3,0,3-5,24
beta,1003653,3653,Kyle Rudolph,TE,MIN,2020,101.67,6.354375,6.7735252555901315,6.7735252555901315,validation_ensemble,6.7735252555901315,validation_ensemble,6.0759195421927155,v2_conditional_ppg_2026_candidate_beta_v1,1,,TE,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",219.36,9.0,9.0,draft_team_match,0.0,9,veteran,-1,non_qb,0.4782608695652174,5,depth,12,12,4.366666666666667,-2.4068585889234644,52.400000000000006,11.999999999999998,11.999999999999998,1,,0.4782608695652174,0.5760718775693444,0.9,0.43043478260869567,0.45652173913043476,-0.02173913043478265,0.03373659880003935,0.03304347826086956,0.5217391304347826,0.5434782608695652,0.6086956521739131,0.0,0.8441428149896725,0.0,0.0,0.0,0.0,0.0,0.0,0.12310764172784468,0.42857142857142855,-0.1622013179448781,0.1831114799230888,0.0,0.0,252.38,0.0,1.0,238.0704,0.5652173913043478,0.0,85.824,0.0,238.0704,3.43,1.52,0.8702290076335878,0.0,2.0839694656488548,0.8473282442748091,0.34351145038167935,1.4198473282442747,0.0,0.3893129770992366,1.2595419847328242,1.4427480916030535,0.984732824427481,2.3587786259541983,0.0,0.0,0.0,0.0,0.8702290076335878,0.0,2.0839694656488548,0.8473282442748091,0.34351145038167935,1.4198473282442747,0.0,0.3893129770992366,1.2595419847328242,1.4427480916030535,0.984732824427481,2.3587786259541983,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,5.760718775693444,4.366666666666667,5.760718775693444,final_validations_resid_oos,4.366666666666667,-1.3940521090267772,12.400000000000002,52.4,0,0,0,67.3,0,9+,25
