player,player_id,position,player_game_count,team_name,targets,deep_targets,deep_receptions,deep_drops,deep_yards,deep_catchable,deep_touchdowns,target_rate,drop_rate,catch_rate
Hakeem Nicks,4952,WR,15,NYG,98,20,7,1,266,8,0,20.4,12.5,35.0
Michael Floyd,7019,WR,16,ARZ,107,26,9,0,286,9,2,24.3,0.0,34.6
Greg Jennings,2997,WR,15,MIN,101,18,6,0,175,6,2,17.8,0.0,33.3
Shane Vereen,6208,HB,8,NE,66,3,1,0,50,1,0,4.5,0.0,33.3
David Nelson,5862,WR,12,NYJ,56,9,3,0,82,3,0,16.1,0.0,33.3
Ricardo Lockette,6622,WR,8,SEA,7,3,1,0,33,1,0,42.9,0.0,33.3
Kendall Wright,7026,WR,16,TEN,134,12,4,0,118,4,0,9.0,0.0,33.3
Andre Johnson,1319,WR,16,HST,176,24,8,4,293,12,2,13.6,33.3,33.3
Brian Quick,7037,WR,16,STR,34,6,2,1,101,3,0,17.6,33.3,33.3
Stephen Hill,7047,WR,12,NYJ,51,15,5,0,186,5,1,29.4,0.0,33.3
Ryan Broyles,7057,WR,6,DET,14,3,1,1,22,2,0,21.4,50.0,33.3
Nick Toon,7122,WR,8,NO,10,3,1,1,35,2,0,30.0,50.0,33.3
Kevin Ogletree,5387,WR,10,DET,25,6,2,1,63,3,1,24.0,33.3,33.3
Julian Edelman,5156,WR,16,NE,146,15,5,2,148,7,0,10.3,28.6,33.3
Rishard Matthews,7211,WR,16,MIA,62,6,2,0,48,2,0,9.7,0.0,33.3
Brandon Pettigrew,4943,TE,14,DET,60,3,1,0,18,1,1,5.0,0.0,33.3
Griff Whalen,7351,WR,8,IND,39,3,1,0,25,1,0,7.7,0.0,33.3
Fred Davis,4362,TE,10,WAS,16,3,1,1,23,2,1,18.8,50.0,33.3
Robert Woods,7822,WR,14,BUF,81,21,7,1,225,8,2,25.9,12.5,33.3
Marquise Goodwin,7859,WR,12,BUF,32,15,5,1,190,6,3,46.9,16.7,33.3
Ace Sanders,7883,WR,15,JAX,79,6,2,1,59,3,0,7.6,33.3,33.3
Marques Colston,3197,WR,15,NO,107,12,4,0,97,4,2,11.2,0.0,33.3
Jaron Brown,8128,WR,16,ARZ,17,3,1,0,32,1,0,17.6,0.0,33.3
Jerricho Cotchery,1829,WR,16,PIT,74,12,4,1,93,5,2,16.2,20.0,33.3
Greg Salas,6264,WR,8,NYJ,12,3,1,0,30,1,0,25.0,0.0,33.3
Justin Hunter,7815,WR,14,TEN,41,16,5,1,188,6,3,39.0,16.7,31.3
Jason Avant,3054,WR,16,PHI,71,16,5,0,120,5,1,22.5,0.0,31.3
Robert Meachem,3643,WR,15,NO,29,13,4,0,162,4,2,44.8,0.0,30.8
Steve Smith,837,WR,15,CAR,103,13,4,0,124,4,1,12.6,0.0,30.8
Kris Durham,6259,WR,16,DET,82,13,4,1,133,5,0,15.9,20.0,30.8
Austin Pettis,6230,WR,16,STR,58,10,3,0,84,3,1,17.2,0.0,30.0
Delanie Walker,3120,TE,15,TEN,79,10,3,1,84,4,1,12.7,25.0,30.0
Rod Streater,7416,WR,16,OAK,94,17,5,1,150,6,1,18.1,16.7,29.4
Dwayne Bowe,3639,WR,15,KC,101,7,2,1,44,3,0,6.9,33.3,28.6
Tyler Eifert,7802,TE,15,CIN,56,7,2,1,93,3,1,12.5,33.3,28.6
Charles Clay,6326,TE,16,MIA,98,7,2,2,85,4,0,7.1,50.0,28.6
Santana Moss,786,WR,16,WAS,77,7,2,0,54,2,0,9.1,0.0,28.6
Calvin Johnson,3618,WR,14,DET,148,36,10,0,371,10,4,24.3,0.0,27.8
Steve Johnson,4538,WR,12,BUF,95,11,3,0,74,3,1,11.6,0.0,27.3
Chris Givens,7096,WR,16,STR,77,15,4,3,114,7,0,19.5,42.9,26.7
Larry Fitzgerald,1724,WR,16,ARZ,129,15,4,0,112,4,3,11.6,0.0,26.7
Rueben Randle,7065,WR,16,NYG,76,19,5,2,132,7,2,25.0,28.6,26.3
T.J. Graham,7071,WR,16,BUF,55,19,5,2,192,7,1,34.5,28.6,26.3
Emmanuel Sanders,5606,WR,16,PIT,108,23,6,1,212,7,1,21.3,14.3,26.1
Harry Douglas,4398,WR,16,ATL,125,12,3,0,123,3,1,9.6,0.0,25.0
Andre Ellington,7968,HB,15,ARZ,57,4,1,0,36,1,1,7.0,0.0,25.0
Brandon LaFell,5602,WR,16,CAR,83,20,5,1,167,6,4,24.1,16.7,25.0
Coby Fleener,7038,TE,16,IND,84,4,1,0,31,1,1,4.8,0.0,25.0
Justin Blackmon,7011,WR,4,JAX,46,4,1,0,39,1,0,8.7,0.0,25.0
Josh Boyce,7884,WR,9,NE,19,4,1,0,30,1,0,21.1,0.0,25.0
Brittan Golden,7481,WR,5,ARZ,10,4,1,0,53,1,0,40.0,0.0,25.0
Logan Paulsen,5795,TE,16,WAS,45,4,1,0,27,1,0,8.9,0.0,25.0
Ted Ginn Jr.,3625,WR,16,CAR,62,16,4,2,160,6,3,25.8,33.3,25.0
Sean McGrath,7515,TE,16,KC,38,4,1,0,22,1,0,10.5,0.0,25.0
Damian Williams,5601,WR,9,TEN,23,4,1,0,25,1,0,17.4,0.0,25.0
Dexter McCluster,5561,WR,15,KC,78,8,2,1,56,3,1,10.3,33.3,25.0
Torrey Smith,6210,WR,16,BLT,127,41,10,3,432,13,0,32.3,23.1,24.4
Jerrel Jernigan,6235,WR,15,NYG,42,9,2,0,44,2,2,21.4,0.0,22.2
Dez Bryant,5549,WR,16,DAL,156,27,6,2,243,8,1,17.3,25.0,22.2
Cordarrelle Patterson,7810,WR,16,MIN,72,14,3,1,84,4,0,19.4,25.0,21.4
Cecil Shorts,6266,WR,13,JAX,117,20,4,1,92,5,1,17.1,20.0,20.0
Andre Caldwell,4411,WR,14,DEN,29,10,2,0,64,2,1,34.5,0.0,20.0
Aldrick Robinson,6330,WR,15,WAS,46,15,3,1,148,4,2,32.6,25.0,20.0
Earl Bennett,4384,WR,15,CHI,42,5,1,0,17,1,1,11.9,0.0,20.0
Mike Brown,7698,WR,11,JAX,50,5,1,0,29,1,1,10.0,0.0,20.0
Andre Roberts,5612,WR,16,ARZ,73,10,2,0,66,2,1,13.7,0.0,20.0
Deonte Thompson,7513,WR,6,BLT,18,5,1,0,33,1,0,27.8,0.0,20.0
Travis Benjamin,7100,WR,8,CLV,12,5,1,1,20,2,0,41.7,50.0,20.0
Keenan Allen,7857,WR,15,SD,101,10,2,1,65,3,2,9.9,33.3,20.0
Pierre Garcon,4519,WR,16,WAS,174,21,4,0,144,4,1,12.1,0.0,19.0
Clyde Gates,6263,WR,6,NYJ,23,6,1,0,34,1,0,26.1,0.0,16.7
Mike Wallace,5007,WR,16,MIA,137,36,6,2,261,8,1,26.3,25.0,16.7
Benjamin Watson,1753,TE,15,NO,28,6,1,0,32,1,0,21.4,0.0,16.7
LaVon Brazill,7191,WR,10,IND,25,6,1,1,29,2,1,24.0,50.0,16.7
Jacoby Ford,5632,WR,14,OAK,24,6,1,0,22,1,0,25.0,0.0,16.7
Jacoby Jones,3689,WR,12,BLT,63,18,3,1,127,4,1,28.6,25.0,16.7
Vincent Brown,6234,WR,16,SD,65,14,2,0,83,2,0,21.5,0.0,14.3
Greg Olsen,3647,TE,16,CAR,97,14,2,2,51,4,0,14.4,50.0,14.3
Aaron Dobson,7840,WR,12,NE,71,15,2,3,101,5,1,21.1,60.0,13.3
Darrius Heyward-Bey,4930,WR,16,IND,58,11,1,4,27,5,0,19.0,80.0,9.1
Marlon Brown,8179,WR,14,BLT,83,12,1,2,35,3,0,14.5,66.7,8.3
Mohamed Sanu,7084,WR,16,CIN,73,13,1,3,24,4,0,17.8,75.0,7.7
Greg Little,6211,WR,16,CLV,88,14,1,0,47,1,0,15.9,0.0,7.1
Maurice Jones-Drew,3005,HB,15,JAX,53,1,0,0,0,0,0,1.9,,0.0
Anthony Fasano,2998,TE,9,KC,32,2,0,2,0,2,0,6.3,100.0,0.0
Konrad Reuland,6469,TE,4,NYJ,3,1,0,0,0,0,0,33.3,,0.0
Chris Hogan,6468,WR,11,BUF,16,2,0,0,0,0,0,12.5,,0.0
Darren Sproles,2347,HB,15,NO,84,1,0,0,0,0,0,1.2,,0.0
Patrick Peterson,6157,CB,10,ARZ,7,1,0,0,0,0,0,14.3,,0.0
Dallas Clark,1340,TE,12,BLT,51,1,0,0,0,0,0,2.0,,0.0
Alex Smith,2288,TE,12,CIN,5,1,0,0,0,0,0,20.0,,0.0
Jonathan Baldwin,6178,WR,6,SF,8,3,0,0,0,0,0,37.5,,0.0
Stephen Burton,6388,WR,4,JAX,12,1,0,0,0,0,0,8.3,,0.0
MarQueis Gray,8286,TE,8,CLV,7,2,0,0,0,0,0,28.6,,0.0
Ed Dickson,5595,TE,15,BLT,43,3,0,0,0,0,0,7.0,,0.0
DeVier Posey,7070,WR,12,HST,21,3,0,0,0,0,0,14.3,,0.0
Darius Johnson,8418,WR,10,ATL,40,5,0,0,0,0,0,12.5,,0.0
Kevin Ogletree,5387,WR,4,TB,20,3,0,0,0,0,0,15.0,,0.0
Antone Smith,5440,HB,6,ATL,3,1,0,1,0,1,0,33.3,100.0,0.0
Will Ta'ufo'ou,5226,FB,16,JAX,14,1,0,0,0,0,0,7.1,,0.0
Chris Ogbonnaya,5135,HB,16,CLV,68,1,0,0,0,0,0,1.5,,0.0
Bear Pascoe,5108,TE,16,NYG,18,1,0,0,0,0,0,5.6,,0.0
Louis Murphy,5048,WR,14,NYG,13,1,0,0,0,0,0,7.7,,0.0
Marvin McNutt,7182,WR,1,CAR,1,1,0,0,0,0,0,100.0,,0.0
Bilal Powell,6278,HB,16,NYJ,49,1,0,0,0,0,0,2.0,,0.0
Bryce Brown,7213,HB,16,PHI,12,1,0,0,0,0,0,8.3,,0.0
Kenny Britt,4953,WR,12,TEN,33,7,0,1,0,1,0,21.2,100.0,0.0
Garrett Celek,7274,TE,8,SF,4,1,0,0,0,0,0,25.0,,0.0
Chris Owusu,7276,WR,9,TB,18,1,0,0,0,0,0,5.6,,0.0
Brian Tyms,7321,WR,6,CLV,5,1,0,0,0,0,0,20.0,,0.0
Michael Crabtree,4933,WR,5,SF,30,2,0,0,0,0,0,6.7,,0.0
Saalim Hakim,7334,WR,1,NYJ,1,1,0,0,0,0,0,100.0,,0.0
Doug Martin,7035,HB,6,TB,24,2,0,0,0,0,0,8.3,,0.0
Davone Bess,4694,WR,14,CLV,83,2,0,0,0,0,0,2.4,,0.0
Derek Moye,7397,WR,6,PIT,6,4,0,1,0,1,0,66.7,100.0,0.0
Danny Noble,7445,TE,7,JAX,3,1,0,1,0,1,0,33.3,100.0,0.0
Patrick Edwards,7463,WR,4,DET,11,4,0,1,0,1,0,36.4,100.0,0.0
Josh Morgan,4488,WR,14,WAS,31,1,0,0,0,0,0,3.2,,0.0
Gary Barnidge,4455,TE,16,CLV,16,2,0,0,0,0,0,12.5,,0.0
Jacob Tamme,4441,TE,12,DEN,24,2,0,0,0,0,0,8.3,,0.0
Chase Ford,7528,TE,8,MIN,15,2,0,1,0,1,0,13.3,100.0,0.0
Damaris Johnson,7530,WR,9,PHI,3,1,0,0,0,0,0,33.3,,0.0
Mario Manningham,4409,WR,6,SF,20,2,0,0,0,0,0,10.0,,0.0
Jamize Olawale,7572,FB,13,OAK,8,1,0,0,0,0,0,12.5,,0.0
Jermichael Finley,4405,TE,6,GB,34,4,0,1,0,1,0,11.8,100.0,0.0
Brandon Bostick,7605,TE,8,GB,14,1,0,0,0,0,0,7.1,,0.0
Dennis Pitta,5638,TE,4,BLT,31,2,0,0,0,0,0,6.5,,0.0
Larry Donnell,7638,TE,13,NYG,6,3,0,0,0,0,0,50.0,,0.0
Andrew Quarless,5677,TE,16,GB,46,1,0,0,0,0,0,2.2,,0.0
Ray Rice,4369,HB,15,BLT,70,1,0,0,0,0,0,1.4,,0.0
David Reed,5679,WR,5,IND,3,1,0,0,0,0,0,33.3,,0.0
Kerry Taylor,6760,WR,7,JAX,29,2,0,0,0,0,0,6.9,,0.0
Kyle Williams,5729,WR,9,SF,27,4,0,0,0,0,0,14.8,,0.0
Da'Rick Rogers,8444,WR,5,IND,22,4,0,0,0,0,0,18.2,,0.0
Jeff Maehl,6706,WR,14,PHI,8,1,0,0,0,0,0,12.5,,0.0
Lestar Jean,6705,WR,8,HST,7,1,0,0,0,0,0,14.3,,0.0
Le'Veon Bell,7829,HB,13,PIT,61,1,0,0,0,0,0,1.6,,0.0
Dorin Dickerson,5750,TE,4,DET,5,1,0,1,0,1,0,20.0,100.0,0.0
Montee Ball,7839,HB,15,DEN,27,1,0,1,0,1,0,3.7,100.0,0.0
Skye Dawson,8453,WR,7,TB,7,4,0,0,0,0,0,57.1,,0.0
Markus Wheaton,7860,WR,12,PIT,12,3,0,0,0,0,0,25.0,,0.0
Brandon Stokley,498,WR,6,BLT,19,2,0,0,0,0,0,10.5,,0.0
Stedman Bailey,7873,WR,10,STR,23,1,0,0,0,0,0,4.3,,0.0
Darren McFadden,4318,HB,9,OAK,23,1,0,0,0,0,0,4.3,,0.0
Dane Sanzenbacher,6570,WR,9,CIN,8,1,0,0,0,0,0,12.5,,0.0
Johnathan Franklin,7907,HB,5,GB,5,1,0,0,0,0,0,20.0,,0.0
Scott Chandler,3745,TE,16,BUF,79,3,0,0,0,0,0,3.8,,0.0
Michael Campbell,6516,WR,3,NYJ,2,1,0,0,0,0,0,50.0,,0.0
Weslye Saunders,6496,TE,6,IND,8,1,0,0,0,0,0,12.5,,0.0
Stephen Williams,5880,WR,2,JAX,2,2,0,0,0,0,0,100.0,,0.0
Luke Willson,7940,TE,16,SEA,26,1,0,0,0,0,0,3.8,,0.0
Nick Kasa,7954,TE,8,OAK,4,1,0,0,0,0,0,25.0,,0.0
Miles Austin,3211,WR,11,DAL,46,3,0,0,0,0,0,6.5,,0.0
Theo Riddick,7980,HB,11,DET,7,1,0,0,0,0,0,14.3,,0.0
Stephen Williams,5880,WR,3,SEA,2,1,0,1,0,1,0,50.0,100.0,0.0
Marlon Moore,5887,WR,8,MIA,10,1,0,0,0,0,0,10.0,,0.0
