player,player_id,position,player_game_count,team_name,targets,deep_targets,deep_receptions,deep_drops,deep_yards,deep_catchable,deep_touchdowns,target_rate,drop_rate,catch_rate
Calvin Johnson,3618,WR,15,DET,89,21,6,1,197,7,1,23.6,14.3,28.6
John Broussard,3845,WR,8,JAX,10,7,2,0,103,2,1,70.0,0.0,28.6
Visanthe Shiancoe,1406,TE,16,MIN,38,7,2,1,100,3,0,18.4,33.3,28.6
Ted Ginn Jr.,3625,WR,16,MIA,65,11,3,0,111,3,1,16.9,0.0,27.3
Chris Henry,2300,WR,8,CIN,36,11,3,1,139,4,2,30.6,25.0,27.3
Drew Carter,1881,WR,16,CAR,73,22,6,2,187,8,1,30.1,25.0,27.3
Brandon Marshall,3064,WR,16,DEN,167,22,6,1,237,7,3,13.2,14.3,27.3
Justin Gage,1452,WR,16,TEN,83,22,6,0,215,6,1,26.5,0.0,27.3
David Patten,221,WR,16,NO,84,19,5,1,160,6,2,22.6,16.7,26.3
Roy Williams,1728,WR,12,DET,101,19,5,0,163,5,0,18.8,0.0,26.3
Kellen Winslow,1727,TE,16,CLV,136,8,2,0,54,2,1,5.9,0.0,25.0
Rashied Davis,2554,WR,16,CHI,30,4,1,0,36,1,0,13.3,0.0,25.0
Keenan McCardell,19,WR,9,WAS,31,4,1,0,20,1,0,12.9,0.0,25.0
Devard Darling,1803,WR,13,BLT,35,12,3,1,95,4,1,34.3,25.0,25.0
Zach Miller,3654,TE,16,OAK,63,4,1,0,28,1,0,6.3,0.0,25.0
Bryan Gilmore,727,WR,9,SF,18,4,1,0,42,1,0,22.2,0.0,25.0
Greg Estandia,3597,TE,9,JAX,16,4,1,1,30,2,0,25.0,50.0,25.0
Demetrius Williams,3056,WR,9,BLT,46,12,3,0,81,3,0,26.1,0.0,25.0
Michael Jenkins,1750,WR,15,ATL,81,4,1,0,29,1,0,4.9,0.0,25.0
Ernest Wilford,1841,WR,16,JAX,71,12,3,0,72,3,1,16.9,0.0,25.0
Hines Ward,380,WR,13,PIT,107,12,3,0,64,3,1,11.2,0.0,25.0
Derek Hagan,3027,WR,16,MIA,59,17,4,0,86,4,2,28.8,0.0,23.5
Chris Chambers,821,WR,6,MIA,60,13,3,0,70,3,0,21.7,0.0,23.1
Laurent Robinson,3691,WR,15,ATL,69,13,3,0,140,3,1,18.8,0.0,23.1
Bernard Berrian,1799,WR,16,CHI,121,22,5,0,200,5,3,18.2,0.0,22.7
Keary Colbert,1783,WR,12,CAR,63,9,2,0,81,2,0,14.3,0.0,22.2
Roscoe Parrish,2272,WR,16,BUF,56,9,2,0,89,2,1,16.1,0.0,22.2
Devin Hester,3002,WR,15,CHI,37,9,2,1,136,3,2,24.3,33.3,22.2
Matt Jones,2238,WR,12,JAX,49,9,2,1,85,3,1,18.4,33.3,22.2
Plaxico Burress,586,WR,16,NYG,136,38,8,2,282,10,4,27.9,20.0,21.1
Steve Smith,837,WR,15,CAR,139,25,5,2,248,7,2,18.0,28.6,20.0
Eric Moulds,165,WR,16,TEN,47,5,1,2,46,3,0,10.6,66.7,20.0
Marcedes Lewis,2973,TE,16,JAX,53,5,1,1,24,2,0,9.4,50.0,20.0
Mark Bradley,2256,WR,15,CHI,17,5,1,1,19,2,1,29.4,50.0,20.0
Delanie Walker,3120,TE,16,SF,41,5,1,0,21,1,1,12.2,0.0,20.0
Brad Smith,3048,WR,16,NYJ,63,10,2,2,42,4,1,15.9,50.0,20.0
Vernon Davis,2951,TE,14,SF,77,11,2,2,48,4,0,14.3,50.0,18.2
Kris Wilson,1782,FB,16,KC,45,6,1,0,30,1,0,13.3,0.0,16.7
Marty Booker,487,WR,15,MIA,99,12,2,0,39,2,1,12.1,0.0,16.7
Justin McCareins,872,WR,16,NYJ,40,6,1,2,51,3,0,15.0,66.7,16.7
Bryant Johnson,1333,WR,16,ARZ,83,12,2,0,52,2,0,14.5,0.0,16.7
Amani Toomer,169,WR,16,NYG,99,12,2,3,63,5,0,12.1,60.0,16.7
Darrell Jackson,639,WR,15,SF,97,25,4,3,95,7,1,25.8,42.9,16.0
Jeff Webb,3135,WR,16,KC,55,13,2,1,58,3,1,23.6,33.3,15.4
Joe Jurevicius,365,WR,16,CLV,80,7,1,0,17,1,1,8.8,0.0,14.3
Drew Bennett,941,WR,14,STR,69,15,2,0,39,2,2,21.7,0.0,13.3
Robert Ferguson,811,WR,15,MIN,57,16,2,2,69,4,0,28.1,50.0,12.5
Ben Obomanu,3194,WR,13,SEA,28,8,1,0,17,1,1,28.6,0.0,12.5
Ashley Lelie,1026,WR,13,SF,25,9,1,0,47,1,0,36.0,0.0,11.1
Troy Williamson,2224,WR,11,MIN,37,9,1,1,60,2,1,24.3,50.0,11.1
Nate Burleson,1386,WR,16,SEA,91,16,1,2,20,3,0,17.6,66.7,6.3
Bubba Franks,592,TE,8,GB,31,1,0,0,0,0,0,3.2,,0.0
Bo Scaife,2396,TE,16,TEN,72,7,0,1,0,1,0,9.7,100.0,0.0
Maurice Stovall,3035,WR,13,TB,13,1,0,0,0,0,0,7.7,,0.0
Joe Horn,199,WR,12,ATL,47,3,0,0,0,0,0,6.4,,0.0
Joseph Kowalewski,3386,TE,13,NYJ,8,1,0,0,0,0,0,12.5,,0.0
Biren Ealy,4252,WR,3,TEN,3,2,0,1,0,1,0,66.7,100.0,0.0
Derek Stanley,3865,WR,1,STR,1,1,0,0,0,0,0,100.0,,0.0
Kyle Brady,118,TE,14,NE,15,1,0,0,0,0,0,6.7,,0.0
Aaron Moorehead,1665,WR,6,IND,23,5,0,1,0,1,0,21.7,100.0,0.0
Travis Taylor,588,WR,1,STR,3,1,0,0,0,0,0,33.3,,0.0
Garrett Mills,3051,TE,1,MIN,3,1,0,0,0,0,0,33.3,,0.0
Craphonso Thorpe,2333,WR,4,IND,19,4,0,0,0,0,0,21.1,,0.0
Selvin Young,4109,HB,15,DEN,41,2,0,2,0,2,0,4.9,100.0,0.0
Reggie Bush,2947,HB,12,NO,92,1,0,0,0,0,0,1.1,,0.0
Michael Bennett,797,HB,7,TB,9,1,0,1,0,1,0,11.1,100.0,0.0
LenDale White,2990,HB,16,TEN,29,2,0,0,0,0,0,6.9,,0.0
Will Heller,1623,TE,15,SEA,24,2,0,1,0,1,0,8.3,100.0,0.0
Eddie Kennison,161,WR,7,KC,25,5,0,1,0,1,0,20.0,100.0,0.0
Chad Owens,2402,WR,1,JAX,1,1,0,0,0,0,0,100.0,,0.0
Maurice Jones-Drew,3005,HB,15,JAX,50,1,0,0,0,0,0,2.0,,0.0
Quinn Sypniewski,3111,TE,14,BLT,47,3,0,0,0,0,0,6.4,,0.0
Leonard Pope,3017,TE,13,ARZ,34,3,0,0,0,0,0,8.8,,0.0
Sinorice Moss,2989,WR,13,NYG,33,3,0,0,0,0,0,9.1,,0.0
John Owens,1133,TE,5,DET,2,1,0,0,0,0,0,50.0,,0.0
Dante' Hall,677,WR,6,STR,11,2,0,1,0,1,0,18.2,100.0,0.0
Mike Furrey,726,WR,16,DET,88,6,0,0,0,0,0,6.8,,0.0
Skyler Green,3070,WR,2,CIN,4,1,0,0,0,0,0,25.0,,0.0
Steven Jackson,1745,HB,12,STR,47,1,0,1,0,1,0,2.1,100.0,0.0
Ben Troupe,1761,TE,14,TEN,10,2,0,0,0,0,0,20.0,,0.0
Dane Looker,755,WR,13,STR,13,1,0,0,0,0,0,7.7,,0.0
Justin Griffith,1433,FB,16,OAK,33,1,0,0,0,0,0,3.0,,0.0
Steve Breaston,3758,WR,7,ARZ,14,2,0,0,0,0,0,14.3,,0.0
Legedu Naanee,3788,WR,11,SD,12,1,0,0,0,0,0,8.3,,0.0
Miles Austin,3211,WR,8,DAL,10,1,0,0,0,0,0,10.0,,0.0
Tim Carter,1053,WR,16,CLV,19,4,0,0,0,0,0,21.1,,0.0
Michael Matthews,4218,TE,16,NYG,13,1,0,0,0,0,0,7.7,,0.0
Steve Smith,3667,WR,5,NYG,14,3,0,1,0,1,0,21.4,100.0,0.0
Mike Williams,2227,WR,2,TEN,2,1,0,0,0,0,0,50.0,,0.0
Mike Williams,2227,WR,6,OAK,20,1,0,0,0,0,0,5.0,,0.0
Aundrae Allison,3762,WR,10,MIN,18,5,0,0,0,0,0,27.8,,0.0
Leon Washington,3062,HB,16,NYJ,49,1,0,1,0,1,0,2.0,100.0,0.0
Troy Bienemann,4195,TE,16,ARZ,10,1,0,0,0,0,0,10.0,,0.0
Kenneth Darby,3862,HB,1,TB,3,1,0,0,0,0,0,33.3,,0.0
D.J. Hackett,1876,WR,6,SEA,45,3,0,0,0,0,0,6.7,,0.0
Todd Yoder,772,TE,15,WAS,10,1,0,0,0,0,0,10.0,,0.0
Johnnie Lee Higgins,3715,WR,15,OAK,7,1,0,0,0,0,0,14.3,,0.0
Michael Gaines,1946,TE,15,BUF,35,1,0,1,0,1,0,2.9,100.0,0.0
Ben Patrick,3831,TE,8,ARZ,9,1,0,0,0,0,0,11.1,,0.0
Craig Davis,3646,WR,13,SD,30,3,0,0,0,0,0,10.0,,0.0
Jeff King,3100,TE,16,CAR,74,2,0,0,0,0,0,2.7,,0.0
Vonta Leach,2100,FB,16,HST,32,1,0,0,0,0,0,3.1,,0.0
Courtney Taylor,3813,WR,6,SEA,6,1,0,0,0,0,0,16.7,,0.0
Javon Walker,1027,WR,8,DEN,49,4,0,0,0,0,0,8.2,,0.0
Lance Moore,2718,WR,16,NO,47,6,0,0,0,0,0,12.8,,0.0
Alge Crumpler,805,TE,14,ATL,67,2,0,0,0,0,0,3.0,,0.0
Reche Caldwell,1055,WR,8,WAS,19,1,0,0,0,0,0,5.3,,0.0
Cedrick Wilson,901,WR,16,PIT,30,1,0,1,0,1,0,3.3,100.0,0.0
Antonio Chatman,946,WR,12,CIN,28,1,0,0,0,0,0,3.6,,0.0
Marshawn Lynch,3628,HB,13,BUF,23,1,0,0,0,0,0,4.3,,0.0
Justin Jenkins,2081,WR,9,BUF,1,1,0,0,0,0,0,100.0,,0.0
Kevin Faulk,470,HB,16,NE,56,2,0,0,0,0,0,3.6,,0.0
Glenn Martinez,2112,WR,12,DEN,24,2,0,0,0,0,0,8.3,,0.0
Brandon Williams,3029,WR,3,STR,1,1,0,0,0,0,0,100.0,,0.0
Justin Fargas,1410,HB,13,OAK,30,1,0,0,0,0,0,3.3,,0.0
Jerious Norwood,3024,HB,15,ATL,35,1,0,0,0,0,0,2.9,,0.0
Peerless Price,473,WR,4,BUF,11,1,0,0,0,0,0,9.1,,0.0
Michael Pittman,382,HB,10,TB,33,2,0,0,0,0,0,6.1,,0.0
Brandon Lloyd,1436,WR,8,WAS,9,6,0,0,0,0,0,66.7,,0.0
Vernand Morency,2290,HB,13,GB,37,1,0,0,0,0,0,2.7,,0.0
Billy Miller,534,TE,16,NO,38,2,0,0,0,0,0,5.3,,0.0
Brandon Jones,2313,WR,8,TEN,34,6,0,2,0,2,0,17.6,100.0,0.0
Sean Morey,538,WR,8,ARZ,16,2,0,0,0,0,0,12.5,,0.0
