player,player_id,position,player_game_count,team_name,targets,deep_targets,deep_receptions,deep_drops,deep_yards,deep_catchable,deep_touchdowns,target_rate,drop_rate,catch_rate
Aldrick Robinson,6330,WR,13,WAS,18,6,2,1,117,3,2,33.3,33.3,33.3
Dwayne Allen,7066,TE,16,IND,64,3,1,0,27,1,0,4.7,0.0,33.3
Brad Smith,3048,WR,14,BUF,20,3,1,0,35,1,1,15.0,0.0,33.3
Eddie Royal,4356,WR,10,SD,42,6,2,0,51,2,0,14.3,0.0,33.3
Clay Harbor,5648,TE,14,PHI,38,3,1,0,11,1,1,7.9,0.0,33.3
Kendall Wright,7026,WR,15,TEN,95,9,3,0,96,3,1,9.5,0.0,33.3
Earl Bennett,4384,WR,12,CHI,47,3,1,1,28,2,0,6.4,50.0,33.3
C.J. Spiller,5534,HB,16,BUF,55,3,1,0,30,1,0,5.5,0.0,33.3
Benjamin Watson,1753,TE,16,CLV,74,3,1,0,17,1,1,4.1,0.0,33.3
Jarius Wright,7118,WR,7,MIN,36,6,2,0,119,2,0,16.7,0.0,33.3
Jabar Gaffney,1040,WR,3,MIA,11,3,1,1,30,2,0,27.3,50.0,33.3
Randy Moss,342,WR,16,SF,47,9,3,0,104,3,1,19.1,0.0,33.3
Chris Givens,7096,WR,15,STR,77,25,8,2,318,10,3,32.5,20.0,32.0
Andre Johnson,1319,WR,16,HST,159,25,8,5,335,13,1,15.7,38.5,32.0
Michael Floyd,7019,WR,16,ARZ,79,16,5,1,157,6,1,20.3,16.7,31.3
James Jones,3694,WR,16,GB,93,16,5,1,158,6,3,17.2,16.7,31.3
Jacoby Jones,3689,WR,16,BLT,50,16,5,0,159,5,1,32.0,0.0,31.3
Kevin Walter,1549,WR,16,HST,64,10,3,1,111,4,2,15.6,25.0,30.0
Kenny Britt,4953,WR,14,TEN,85,20,6,0,230,6,1,23.5,0.0,30.0
Torrey Smith,6210,WR,16,BLT,104,44,13,2,425,15,5,42.3,13.3,29.5
Steve Johnson,4538,WR,16,BUF,144,17,5,0,179,5,1,11.8,0.0,29.4
A.J. Green,6156,WR,16,CIN,158,41,12,1,474,13,4,25.9,7.7,29.3
Jacob Tamme,4441,TE,16,DEN,80,7,2,0,55,2,0,8.8,0.0,28.6
Laurent Robinson,3691,WR,7,JAX,40,7,2,0,58,2,0,17.5,0.0,28.6
Austin Pettis,6230,WR,14,STR,46,7,2,0,59,2,0,15.2,0.0,28.6
Brandon Lloyd,1436,WR,16,NE,128,32,9,3,257,12,3,25.0,25.0,28.1
Hakeem Nicks,4952,WR,13,NYG,96,18,5,0,166,5,1,18.8,0.0,27.8
Robert Meachem,3643,WR,12,SD,32,11,3,1,105,4,2,34.4,25.0,27.3
Davone Bess,4694,WR,13,MIA,96,11,3,0,88,3,0,11.5,0.0,27.3
Dennis Pitta,5638,TE,16,BLT,90,11,3,0,94,3,1,12.2,0.0,27.3
Alshon Jeffery,7048,WR,10,CHI,48,19,5,1,185,6,2,39.6,16.7,26.3
Josh Gordon,7618,WR,16,CLV,89,23,6,2,259,8,4,25.8,25.0,26.1
Julian Edelman,5156,WR,9,NE,31,4,1,0,56,1,1,12.9,0.0,25.0
Kris Durham,6259,WR,4,DET,20,8,2,0,52,2,1,40.0,0.0,25.0
Jamar Newsome,6603,WR,6,KC,14,4,1,1,28,2,0,28.6,50.0,25.0
Michael Jenkins,1750,WR,16,MIN,66,8,2,0,53,2,0,12.1,0.0,25.0
Kyle Rudolph,6195,TE,16,MIN,86,4,1,0,15,1,1,4.7,0.0,25.0
Jeff Cumberland,5861,TE,15,NYJ,52,8,2,0,64,2,1,15.4,0.0,25.0
Marcel Reece,4702,FB,16,OAK,71,4,1,0,26,1,0,5.6,0.0,25.0
Riley Cooper,5682,WR,11,PHI,44,8,2,1,37,3,1,18.2,33.3,25.0
Damian Williams,5601,WR,13,TEN,45,4,1,0,27,1,0,8.9,0.0,25.0
Anthony Fasano,2998,TE,16,MIA,61,4,1,0,22,1,0,6.6,0.0,25.0
Armanti Edwards,5613,WR,15,CAR,9,4,1,1,82,2,0,44.4,50.0,25.0
Tony Moeaki,5617,TE,15,KC,49,4,1,0,20,1,0,8.2,0.0,25.0
Deion Branch,1072,WR,10,NE,28,4,1,0,25,1,0,14.3,0.0,25.0
Chaz Schilens,4540,WR,14,NYJ,41,4,1,0,25,1,1,9.8,0.0,25.0
Kellen Davis,4472,TE,16,CHI,43,8,2,1,46,3,1,18.6,33.3,25.0
Daniel Fells,3309,TE,11,NE,9,4,1,0,35,1,0,44.4,0.0,25.0
DeSean Jackson,4363,WR,11,PHI,75,24,6,0,231,6,2,32.0,0.0,25.0
Donnie Avery,4347,WR,16,IND,112,25,6,4,223,10,0,22.3,40.0,24.0
Devery Henderson,1771,WR,15,NO,44,17,4,1,157,5,1,38.6,20.0,23.5
Dwayne Bowe,3639,WR,13,KC,107,22,5,1,157,6,2,20.6,16.7,22.7
Travis Benjamin,7100,WR,14,CLV,36,9,2,0,91,2,2,25.0,0.0,22.2
Miles Austin,3211,WR,16,DAL,115,19,4,1,119,5,2,16.5,20.0,21.1
Louis Murphy,5048,WR,16,CAR,55,15,3,0,140,3,0,27.3,0.0,20.0
Justin Blackmon,7011,WR,16,JAX,129,20,4,0,210,4,1,15.5,0.0,20.0
Devin Aromashodu,3178,WR,15,MIN,21,5,1,0,26,1,0,23.8,0.0,20.0
Percy Harvin,4945,WR,9,MIN,81,5,1,0,23,1,0,6.2,0.0,20.0
Aaron Hernandez,5637,TE,10,NE,80,5,1,0,23,1,1,6.3,0.0,20.0
Darrius Heyward-Bey,4930,WR,15,OAK,77,20,4,2,181,6,1,26.0,33.3,20.0
Tony Gonzalez,237,TE,16,ATL,120,5,1,0,17,1,1,4.2,0.0,20.0
Coby Fleener,7038,TE,12,IND,45,5,1,0,26,1,1,11.1,0.0,20.0
Mike Wallace,5007,WR,15,PIT,116,31,6,2,263,8,4,26.7,25.0,19.4
Antonio Brown,5718,WR,13,PIT,98,16,3,1,117,4,1,16.3,25.0,18.8
Jason Witten,1384,TE,16,DAL,146,11,2,2,61,4,0,7.5,50.0,18.2
LaVon Brazill,7191,WR,14,IND,24,11,2,1,67,3,1,45.8,33.3,18.2
Denarius Moore,6300,WR,15,OAK,110,22,4,1,136,5,2,20.0,20.0,18.2
Jonathan Baldwin,6178,WR,15,KC,46,17,3,0,86,3,0,37.0,0.0,17.6
Lestar Jean,6705,WR,14,HST,11,6,1,1,24,2,0,54.5,50.0,16.7
Tony Scheffler,3006,TE,15,DET,83,18,3,2,124,5,0,21.7,40.0,16.7
Andrew Hawkins,6125,WR,14,CIN,74,6,1,1,24,2,0,8.1,50.0,16.7
Marvin Jones Jr.,7158,WR,10,CIN,31,6,1,2,23,3,0,19.4,66.7,16.7
Stephen Hill,7047,WR,11,NYJ,46,12,2,1,60,3,1,26.1,33.3,16.7
Jerome Simpson,4360,WR,12,MIN,48,7,1,1,33,2,0,14.6,50.0,14.3
Derek Hagan,3027,WR,13,OAK,34,7,1,1,38,2,0,20.6,50.0,14.3
T.J. Graham,7071,WR,15,BUF,58,14,2,0,92,2,0,24.1,0.0,14.3
Santonio Holmes,2970,WR,4,NYJ,39,7,1,0,38,1,0,17.9,0.0,14.3
Greg Jennings,2997,WR,8,GB,58,8,1,1,27,2,0,13.8,50.0,12.5
Antonio Gates,1609,TE,15,SD,76,10,1,1,33,2,0,13.2,50.0,10.0
Larry Fitzgerald,1724,WR,16,ARZ,148,26,2,0,61,2,1,17.6,0.0,7.7
Jermaine Kearse,7428,WR,7,SEA,6,2,0,2,0,2,0,33.3,100.0,0.0
Taylor Thompson,7140,TE,16,TEN,12,2,0,0,0,0,0,16.7,,0.0
Keshawn Martin,7121,WR,14,HST,26,3,0,0,0,0,0,11.5,,0.0
Dallas Clark,1340,TE,16,TB,69,3,0,0,0,0,0,4.3,,0.0
Mewelde Moore,1840,HB,9,IND,8,1,0,1,0,1,0,12.5,100.0,0.0
Ronnie Brown,2219,HB,14,SD,56,1,0,0,0,0,0,1.8,,0.0
Braylon Edwards,2220,WR,3,NYJ,18,3,0,0,0,0,0,16.7,,0.0
Braylon Edwards,2220,WR,10,SEA,16,4,0,0,0,0,0,25.0,,0.0
Alex Smith,2288,TE,11,CLV,16,1,0,1,0,1,0,6.3,100.0,0.0
Darren Sproles,2347,HB,13,NO,92,1,0,1,0,1,0,1.1,100.0,0.0
Mike McNeill,6787,TE,13,STR,7,1,0,0,0,0,0,14.3,,0.0
David Gilreath,6782,WR,2,PIT,2,1,0,0,0,0,0,50.0,,0.0
Steve Smith,3667,WR,9,STR,23,1,0,0,0,0,0,4.3,,0.0
Armon Binns,6590,WR,3,MIA,11,1,0,1,0,1,0,9.1,100.0,0.0
Armon Binns,6590,WR,8,CIN,29,2,0,0,0,0,0,6.9,,0.0
Kris Adams,6557,WR,3,IND,7,1,0,0,0,0,0,14.3,,0.0
Kyle Adams,6556,TE,15,CHI,8,1,0,0,0,0,0,12.5,,0.0
Travaris Cadet,7457,HB,6,NO,8,1,0,0,0,0,0,12.5,,0.0
Legedu Naanee,3788,WR,4,MIA,5,1,0,0,0,0,0,20.0,,0.0
Dwayne Harris,6328,WR,13,DAL,27,5,0,0,0,0,0,18.5,,0.0
Matt Willis,4283,WR,15,DEN,19,1,0,0,0,0,0,5.3,,0.0
Jordan Cameron,6254,TE,14,CLV,31,3,0,0,0,0,0,9.7,,0.0
Shane Vereen,6208,HB,13,NE,10,1,0,0,0,0,0,10.0,,0.0
Chris Johnson,4338,HB,16,TEN,44,1,0,0,0,0,0,2.3,,0.0
Damaris Johnson,7530,WR,13,PHI,28,1,0,0,0,0,0,3.6,,0.0
Lex Hilliard,4518,FB,11,NYJ,7,1,0,0,0,0,0,14.3,,0.0
Donald Jones,6000,WR,12,BUF,62,8,0,1,0,1,0,12.9,100.0,0.0
Logan Paulsen,5795,TE,16,WAS,34,1,0,0,0,0,0,2.9,,0.0
Dorin Dickerson,5750,FB,7,BUF,15,1,0,1,0,1,0,6.7,100.0,0.0
Anthony Armstrong,4855,WR,4,MIA,9,1,0,0,0,0,0,11.1,,0.0
Brandon Pettigrew,4943,TE,14,DET,95,2,0,2,0,2,0,2.1,100.0,0.0
Mike Thomas,5030,WR,9,DET,13,1,0,0,0,0,0,7.7,,0.0
Mike Thomas,5030,WR,7,JAX,24,1,0,1,0,1,0,4.2,100.0,0.0
James Casey,5076,FB,16,HST,41,1,0,0,0,0,0,2.4,,0.0
Chris Ogbonnaya,5135,HB,12,CLV,29,1,0,0,0,0,0,3.4,,0.0
Charly Martin,5366,WR,4,SEA,6,1,0,0,0,0,0,16.7,,0.0
Jordan Norwood,5358,WR,2,CLV,18,2,0,0,0,0,0,11.1,,0.0
Marcus Thigpen,5488,HB,3,MIA,2,1,0,0,0,0,0,50.0,,0.0
Mohamed Massaquoi,4973,WR,9,CLV,32,6,0,0,0,0,0,18.8,,0.0
Danny Woodhead,4914,HB,16,NE,50,1,0,0,0,0,0,2.0,,0.0
Evan Moore,4771,TE,11,SEA,6,1,0,0,0,0,0,16.7,,0.0
Jonathan Dwyer,5711,HB,13,PIT,24,1,0,0,0,0,0,4.2,,0.0
Evan Moore,4771,TE,1,PHI,2,1,0,0,0,0,0,50.0,,0.0
Darius Reynaud,4661,HB,12,TEN,8,2,0,0,0,0,0,25.0,,0.0
Josh Morgan,4488,WR,16,WAS,69,5,0,0,0,0,0,7.2,,0.0
Steve Maneri,6028,TE,13,KC,10,1,0,0,0,0,0,10.0,,0.0
Early Doucet,4395,WR,12,ARZ,51,1,0,0,0,0,0,2.0,,0.0
Richard Goodman,6039,WR,4,SD,1,1,0,1,0,1,0,100.0,100.0,0.0
Matt Forte,4358,HB,15,CHI,59,1,0,0,0,0,0,1.7,,0.0
Rob Housler,6221,TE,15,ARZ,65,5,0,1,0,1,0,7.7,100.0,0.0
Jerrel Jernigan,6235,WR,8,NYG,5,1,0,0,0,0,0,20.0,,0.0
Dante Rosario,3771,TE,12,SD,17,2,0,0,0,0,0,11.8,,0.0
D.J. Williams Jr.,6293,TE,12,GB,14,1,0,0,0,0,0,7.1,,0.0
Jason Hill,3692,WR,3,NYJ,3,1,0,1,0,1,0,33.3,100.0,0.0
Ryan Whalen,6319,WR,7,CIN,12,2,0,0,0,0,0,16.7,,0.0
Adrian Peterson,3623,HB,16,MIN,48,1,0,0,0,0,0,2.1,,0.0
Ben Obomanu,3194,WR,8,SEA,8,2,0,0,0,0,0,25.0,,0.0
Mike Preston,6413,WR,4,TEN,7,2,0,0,0,0,0,28.6,,0.0
Weslye Saunders,6496,TE,9,IND,4,1,0,0,0,0,0,25.0,,0.0
Antonio Cromartie,2964,CB,4,NYJ,2,1,0,0,0,0,0,50.0,,0.0
Reggie Bush,2947,HB,16,MIA,48,1,0,0,0,0,0,2.1,,0.0
Robert Griffin III,7008,QB,1,WAS,1,1,0,0,0,0,0,100.0,,0.0
Heath Miller,2247,TE,15,PIT,93,4,0,0,0,0,0,4.3,,0.0
Terrance Copper,2016,WR,8,KC,12,2,0,0,0,0,0,16.7,,0.0
Isaiah Pead,7053,HB,13,STR,4,1,0,0,0,0,0,25.0,,0.0
Mohamed Sanu,7084,WR,8,CIN,24,1,0,0,0,0,0,4.2,,0.0
Robert Turbin,7106,HB,16,SEA,23,2,0,1,0,1,0,8.7,100.0,0.0
Vick Ballard,7162,HB,16,IND,24,1,0,0,0,0,0,4.2,,0.0
Plaxico Burress,586,WR,3,PIT,7,1,0,0,0,0,0,14.3,,0.0
Chris Owusu,7276,WR,3,TB,3,1,0,0,0,0,0,33.3,,0.0
Jarrett Boykin,7363,WR,10,GB,6,1,0,0,0,0,0,16.7,,0.0
Nathan Palmer,7277,WR,3,IND,4,1,0,0,0,0,0,25.0,,0.0
Jordan White,7226,WR,2,NYJ,3,1,0,0,0,0,0,33.3,,0.0
Kevin Elliott,7367,WR,9,JAX,29,3,0,0,0,0,0,10.3,,0.0
Toney Clemons,7215,WR,4,JAX,9,1,0,0,0,0,0,11.1,,0.0
Will Johnson,7639,FB,16,PIT,22,1,0,0,0,0,0,4.5,,0.0
Marvin McNutt,7182,WR,4,PHI,2,1,0,0,0,0,0,50.0,,0.0
Juron Criner,7160,WR,12,OAK,29,2,0,1,0,1,0,6.9,100.0,0.0
