player,player_id,position,player_game_count,team_name,targets,deep_targets,deep_receptions,deep_drops,deep_yards,deep_catchable,deep_touchdowns,target_rate,drop_rate,catch_rate
Andre Johnson,1319,WR,16,HST,152,21,6,0,225,6,1,13.8,0.0,28.6
Roy Williams,1728,WR,16,DET,148,39,11,1,280,12,5,26.4,8.3,28.2
Donald Driver,533,WR,16,GB,165,30,8,0,268,8,3,18.2,0.0,26.7
Roddy White,2244,WR,15,ATL,64,23,6,2,267,8,0,35.9,25.0,26.1
Carlyle Holiday,2640,WR,4,GB,14,4,1,0,35,1,0,28.6,0.0,25.0
Drew Carter,1881,WR,14,CAR,51,12,3,1,116,4,2,23.5,25.0,25.0
Troy Walters,682,WR,15,ARZ,35,4,1,1,26,2,0,11.4,50.0,25.0
Brian Westbrook,1094,HB,15,PHI,106,4,1,0,29,1,0,3.8,0.0,25.0
Malcom Floyd,2044,WR,12,SD,31,8,2,0,77,2,2,25.8,0.0,25.0
Braylon Edwards,2220,WR,16,CLV,121,28,7,2,284,9,3,23.1,22.2,25.0
Joe Jurevicius,365,WR,13,CLV,60,4,1,0,52,1,0,6.7,0.0,25.0
Keenan McCardell,19,WR,14,SD,49,4,1,1,25,2,0,8.2,50.0,25.0
Matt Jones,2238,WR,14,JAX,69,21,5,1,138,6,1,30.4,16.7,23.8
Brandon Jones,2313,WR,16,TEN,52,17,4,2,121,6,1,32.7,33.3,23.5
Todd Heap,801,TE,16,BLT,112,9,2,0,49,2,1,8.0,0.0,22.2
Bethel Johnson,1361,WR,11,MIN,17,9,2,0,75,2,0,52.9,0.0,22.2
Greg Lewis,1650,WR,16,PHI,37,9,2,0,72,2,1,24.3,0.0,22.2
Tim Carter,1053,WR,16,NYG,45,9,2,1,49,3,0,20.0,33.3,22.2
Ernest Wilford,1841,WR,16,JAX,66,18,4,0,118,4,1,27.3,0.0,22.2
Ashley Lelie,1026,WR,15,ATL,66,23,5,1,176,6,0,34.8,16.7,21.7
Antwaan Randle El,1069,WR,16,WAS,59,14,3,1,88,4,1,23.7,25.0,21.4
Torry Holt,441,WR,16,STR,177,38,8,1,256,9,2,21.5,11.1,21.1
Mike Williams,2227,WR,8,DET,18,5,1,1,21,2,1,27.8,50.0,20.0
Jerramy Stevens,1035,TE,11,SEA,41,5,1,0,22,1,1,12.2,0.0,20.0
Keyshawn Johnson,153,WR,16,CAR,116,21,4,1,104,5,1,18.1,20.0,19.0
Bernard Berrian,1799,WR,15,CHI,99,32,6,1,285,7,3,32.3,14.3,18.8
Michael Jenkins,1750,WR,16,ATL,79,17,3,5,65,8,3,21.5,62.5,17.6
Koren Robinson,2864,WR,3,GB,15,6,1,1,24,2,0,40.0,50.0,16.7
Randy Moss,342,WR,13,OAK,90,26,4,1,137,5,2,28.9,20.0,15.4
Anquan Boldin,1369,WR,16,ARZ,146,20,3,0,136,3,1,13.7,0.0,15.0
Cedrick Wilson,901,WR,15,PIT,68,14,2,0,58,2,1,20.6,0.0,14.3
Alvis Whitted,411,WR,14,OAK,56,14,2,2,54,4,0,25.0,50.0,14.3
Chris Chambers,821,WR,16,MIA,141,31,4,3,139,7,2,22.0,42.9,12.9
Randy McMichael,1114,TE,16,MIA,91,8,1,0,24,1,0,8.8,0.0,12.5
Dennis Northcutt,605,WR,13,CLV,42,9,1,1,43,2,0,21.4,50.0,11.1
Greg Jennings,2997,WR,14,GB,103,29,3,1,114,4,1,28.2,25.0,10.3
Rod Smith,111,WR,16,DEN,90,11,1,2,16,3,1,12.2,66.7,9.1
Troy Williamson,2224,WR,14,MIN,73,20,1,4,46,5,0,27.4,80.0,5.0
David Givens,1210,WR,5,TEN,20,4,0,0,0,0,0,20.0,,0.0
Mack Strong,66,FB,16,SEA,43,1,0,0,0,0,0,2.3,,0.0
John Gilmore,1176,TE,15,CHI,8,1,0,0,0,0,0,12.5,,0.0
William Henderson,134,FB,11,GB,18,1,0,0,0,0,0,5.6,,0.0
Kassim Osgood,1676,WR,9,SD,2,1,0,0,0,0,0,50.0,,0.0
Keary Colbert,1783,WR,11,CAR,11,3,0,0,0,0,0,27.3,,0.0
Ben Hartsock,1789,TE,6,TEN,13,1,0,0,0,0,0,7.7,,0.0
Reuben Droughns,640,HB,14,CLV,33,1,0,0,0,0,0,3.0,,0.0
Najeh Davenport,1131,HB,12,PIT,20,1,0,0,0,0,0,5.0,,0.0
Joshua Cribbs,2544,WR,14,CLV,15,2,0,1,0,1,0,13.3,100.0,0.0
Adam Bergen,2494,TE,14,ARZ,24,1,0,0,0,0,0,4.2,,0.0
Chris Baker,1091,TE,16,NYJ,44,1,0,0,0,0,0,2.3,,0.0
Anthony Becht,602,TE,16,TB,23,1,0,0,0,0,0,4.3,,0.0
Clarence Moore,1915,WR,8,BLT,6,2,0,0,0,0,0,33.3,,0.0
Andre' Davis,1054,WR,11,BUF,5,1,0,0,0,0,0,20.0,,0.0
Eric Moulds,165,WR,16,HST,72,3,0,0,0,0,0,4.2,,0.0
Bobby Engram,177,WR,7,SEA,36,4,0,0,0,0,0,11.1,,0.0
Bubba Franks,592,TE,16,GB,50,3,0,0,0,0,0,6.0,,0.0
Maurice Morris,1061,HB,16,SEA,17,1,0,0,0,0,0,5.9,,0.0
Doug Jolley,1062,TE,10,TB,2,1,0,0,0,0,0,50.0,,0.0
Michael Gaines,1946,TE,16,CAR,26,3,0,1,0,1,0,11.5,100.0,0.0
Antonio Chatman,946,WR,3,CIN,5,1,0,0,0,0,0,20.0,,0.0
Brandon Stokley,498,WR,4,IND,11,2,0,2,0,2,0,18.2,100.0,0.0
Itula Mili,284,TE,8,SEA,16,2,0,0,0,0,0,12.5,,0.0
Michael Clayton,1736,WR,12,TB,60,8,0,2,0,2,0,13.3,100.0,0.0
Earnest Graham,1613,HB,7,TB,3,1,0,0,0,0,0,33.3,,0.0
Donald Lee,1465,TE,14,GB,21,1,0,1,0,1,0,4.8,100.0,0.0
Courtney Roby,2285,WR,10,TEN,6,2,0,0,0,0,0,33.3,,0.0
Travis Henry,825,HB,14,TEN,22,1,0,0,0,0,0,4.5,,0.0
Jerome Harrison,3090,HB,9,CLV,12,2,0,0,0,0,0,16.7,,0.0
Travis Wilson,3023,WR,4,CLV,6,1,0,0,0,0,0,16.7,,0.0
Eddie Drummond,1237,WR,6,DET,10,2,0,0,0,0,0,20.0,,0.0
Taye Biddle,3231,WR,2,CAR,5,1,0,0,0,0,0,20.0,,0.0
Devale Ellis,3303,WR,8,DET,9,1,0,0,0,0,0,11.1,,0.0
Johnnie Morant,1855,WR,9,OAK,13,2,0,0,0,0,0,15.4,,0.0
Az-Zahir Hakim,383,WR,6,DET,24,1,0,0,0,0,0,4.2,,0.0
Roydell Williams,2353,WR,14,TEN,20,5,0,0,0,0,0,25.0,,0.0
Jason Avant,3054,WR,7,PHI,12,2,0,0,0,0,0,16.7,,0.0
Martin Nance,3440,WR,1,MIN,7,1,0,0,0,0,0,14.3,,0.0
Brad Cieslak,2533,TE,7,BUF,8,1,0,0,0,0,0,12.5,,0.0
Jerry Porter,617,WR,4,OAK,4,1,0,0,0,0,0,25.0,,0.0
Adam Jennings,3129,WR,5,ATL,1,1,0,0,0,0,0,100.0,,0.0
Derek Hagan,3027,WR,16,MIA,36,3,0,1,0,1,0,8.3,100.0,0.0
Taylor Jacobs,1360,WR,7,SF,10,3,0,0,0,0,0,30.0,,0.0
Stephen Alexander,362,TE,16,DEN,34,2,0,0,0,0,0,5.9,,0.0
Reggie Bush,2947,HB,16,NO,109,2,0,0,0,0,0,1.8,,0.0
Kris Mangum,292,TE,14,CAR,31,2,0,0,0,0,0,6.5,,0.0
Dominique Byrd,3038,TE,4,STR,3,1,0,0,0,0,0,33.3,,0.0
Kris Wilson,1782,TE,15,KC,22,1,0,0,0,0,0,4.5,,0.0
Chris Francies,3313,WR,7,GB,6,1,0,0,0,0,0,16.7,,0.0
Nate Burleson,1386,WR,16,SEA,37,7,0,0,0,0,0,18.9,,0.0
Jim Kleinsasser,469,TE,16,MIN,14,2,0,0,0,0,0,14.3,,0.0
Robert Ferguson,811,WR,4,GB,13,5,0,0,0,0,0,38.5,,0.0
Edgerrin James,439,HB,16,ARZ,52,1,0,0,0,0,0,1.9,,0.0
B.J. Askew,1400,FB,12,NYJ,11,1,0,0,0,0,0,9.1,,0.0
Ben Utecht,2199,TE,15,IND,50,3,0,0,0,0,0,6.0,,0.0
Troy Brown,56,WR,16,NE,71,8,0,2,0,2,0,11.3,100.0,0.0
Brian Kozlowski,62,TE,3,WAS,2,1,0,0,0,0,0,50.0,,0.0
Fred McCrary,142,FB,12,ATL,4,1,0,0,0,0,0,25.0,,0.0
Sinorice Moss,2989,WR,6,NYG,10,3,0,0,0,0,0,30.0,,0.0
Rod Gardner,785,WR,13,KC,9,2,0,0,0,0,0,22.2,,0.0
Richard Owens,2141,TE,16,MIN,8,1,0,0,0,0,0,12.5,,0.0
Kevin Walter,1549,WR,16,HST,21,2,0,0,0,0,0,9.5,,0.0
Todd Devoe,1596,WR,1,DEN,1,1,0,0,0,0,0,100.0,,0.0
Casey Fitzsimmons,1607,TE,8,DET,10,1,0,0,0,0,0,10.0,,0.0
Cortez Hankton,1618,WR,11,JAX,10,3,0,0,0,0,0,30.0,,0.0
Arlen Harris,1621,HB,9,DET,26,2,0,0,0,0,0,7.7,,0.0
Marcedes Lewis,2973,TE,14,JAX,22,4,0,0,0,0,0,18.2,,0.0
David Martin,916,TE,11,GB,32,2,0,0,0,0,0,6.3,,0.0
