player,player_id,position,player_game_count,team_name,targets,deep_targets,deep_receptions,deep_drops,deep_yards,deep_catchable,deep_touchdowns,target_rate,drop_rate,catch_rate
Joshua Cribbs,2544,WR,16,CLV,63,8,3,0,103,3,2,12.7,0.0,37.5
Hakeem Nicks,4952,WR,15,NYG,128,38,14,1,505,15,3,29.7,6.7,36.8
Demaryius Thomas,5547,WR,11,DEN,65,19,7,1,246,8,1,29.2,12.5,36.8
Dez Bryant,5549,WR,15,DAL,100,19,7,0,216,7,5,19.0,0.0,36.8
Mohamed Massaquoi,4973,WR,14,CLV,69,11,4,1,138,5,0,15.9,20.0,36.4
Ben Obomanu,3194,WR,16,SEA,56,11,4,2,144,6,0,19.6,33.3,36.4
Julio Jones,6158,WR,13,ATL,91,22,8,2,295,10,2,24.2,20.0,36.4
Steve Breaston,3758,WR,16,KC,96,14,5,1,141,6,0,14.6,16.7,35.7
Jabar Gaffney,1040,WR,16,WAS,110,28,10,0,266,10,1,25.5,0.0,35.7
DeSean Jackson,4363,WR,15,PHI,95,26,9,4,375,13,2,27.4,30.8,34.6
Brandon Lloyd,1436,WR,11,STR,112,29,10,1,276,11,3,25.9,9.1,34.5
Denarius Moore,6300,WR,13,OAK,73,29,10,0,404,10,4,39.7,0.0,34.5
Vincent Jackson,2278,WR,16,SD,110,38,13,3,464,16,6,34.5,18.8,34.2
Davone Bess,4694,WR,16,MIA,79,9,3,0,80,3,1,11.4,0.0,33.3
Kellen Davis,4472,TE,16,CHI,31,3,1,0,24,1,0,9.7,0.0,33.3
Matthew Slater,4467,WR,5,NE,3,3,1,1,46,2,0,100.0,50.0,33.3
Andre Caldwell,4411,WR,13,CIN,63,3,1,0,49,1,1,4.8,0.0,33.3
Jermichael Finley,4405,TE,16,GB,91,15,5,2,161,7,0,16.5,28.6,33.3
Earl Bennett,4384,WR,11,CHI,40,9,3,1,90,4,0,22.5,25.0,33.3
Louis Murphy,5048,WR,10,OAK,34,9,3,0,98,3,0,26.5,0.0,33.3
Dustin Keller,4344,TE,16,NYJ,109,9,3,0,103,3,0,8.3,0.0,33.3
Sam Hurd,3362,WR,12,CHI,14,3,1,0,21,1,0,21.4,0.0,33.3
David Anderson,3196,WR,4,WAS,12,3,1,0,23,1,0,25.0,0.0,33.3
Delanie Walker,3120,TE,15,SF,29,3,1,0,26,1,1,10.3,0.0,33.3
Jason Avant,3054,WR,16,PHI,80,9,3,0,77,3,0,11.3,0.0,33.3
David Nelson,5862,WR,16,BUF,94,6,2,0,56,2,0,6.4,0.0,33.3
Danario Alexander,6106,WR,10,STR,54,15,5,1,179,6,2,27.8,16.7,33.3
Heath Miller,2247,TE,16,PIT,74,3,1,0,30,1,0,4.1,0.0,33.3
Titus Young,6196,WR,16,DET,80,18,6,3,242,9,2,22.5,33.3,33.3
Braylon Edwards,2220,WR,9,SF,32,3,1,0,21,1,0,9.4,0.0,33.3
Jerheme Urban,1709,WR,6,KC,13,3,1,0,24,1,1,23.1,0.0,33.3
Visanthe Shiancoe,1406,TE,16,MIN,65,6,2,1,70,3,0,9.2,33.3,33.3
Anquan Boldin,1369,WR,14,BLT,102,15,5,1,170,6,1,14.7,16.7,33.3
Antonio Brown,5718,WR,16,PIT,120,28,9,0,231,9,0,23.3,0.0,32.1
Dwayne Bowe,3639,WR,16,KC,130,25,8,2,243,10,1,19.2,20.0,32.0
Mike Williams,5625,WR,16,TB,119,13,4,1,111,5,0,10.9,20.0,30.8
Greg Little,6211,WR,16,CLV,113,13,4,0,177,4,1,11.5,0.0,30.8
Torrey Smith,6210,WR,16,BLT,90,36,11,2,414,13,5,40.0,15.4,30.6
Bernard Berrian,1799,WR,5,MIN,20,7,2,0,50,2,0,35.0,0.0,28.6
Kevin Walter,1549,WR,15,HST,56,7,2,0,67,2,0,12.5,0.0,28.6
Jerome Simpson,4360,WR,16,CIN,96,14,4,0,143,4,0,14.6,0.0,28.6
Vincent Brown,6234,WR,14,SD,38,14,4,0,110,4,2,36.8,0.0,28.6
Brandon Gibson,5118,WR,15,STR,65,7,2,1,65,3,1,10.8,33.3,28.6
Sidney Rice,3660,WR,9,SEA,56,22,6,1,223,7,1,39.3,14.3,27.3
Chad Johnson,806,WR,15,NE,31,11,3,1,116,4,1,35.5,25.0,27.3
Santonio Holmes,2970,WR,16,NYJ,98,15,4,1,88,5,4,15.3,20.0,26.7
Eric Decker,5611,WR,16,DEN,91,27,7,0,248,7,5,29.7,0.0,25.9
Steve Smith,3667,WR,9,PHI,20,4,1,1,20,2,0,20.0,50.0,25.0
Cecil Shorts,6266,WR,9,JAX,12,4,1,0,25,1,0,33.3,0.0,25.0
Matt Willis,4283,WR,16,DEN,33,4,1,2,23,3,0,12.1,66.7,25.0
Santana Moss,786,WR,12,WAS,90,12,3,2,87,5,3,13.3,40.0,25.0
Charles Clay,6326,TE,14,MIA,24,4,1,1,46,2,0,16.7,50.0,25.0
Patrick Turner,5010,WR,13,NYJ,15,4,1,0,25,1,0,26.7,0.0,25.0
Early Doucet,4395,WR,16,ARZ,89,4,1,0,27,1,0,4.5,0.0,25.0
Austin Pettis,6230,WR,12,STR,46,4,1,0,35,1,0,8.7,0.0,25.0
Owen Daniels,3043,TE,15,HST,79,4,1,0,34,1,0,5.1,0.0,25.0
Donte' Stallworth,1020,WR,11,WAS,32,4,1,0,51,1,0,12.5,0.0,25.0
Plaxico Burress,586,WR,16,NYJ,90,16,4,1,80,5,3,17.8,20.0,25.0
Mario Manningham,4409,WR,12,NYG,73,24,6,2,157,8,2,32.9,25.0,25.0
Jacoby Jones,3689,WR,16,HST,58,17,4,1,164,5,2,29.3,20.0,23.5
Legedu Naanee,3788,WR,15,CAR,74,17,4,1,89,5,1,23.0,20.0,23.5
Pierre Garcon,4519,WR,16,IND,123,26,6,1,216,7,3,21.1,14.3,23.1
Ed Dickson,5595,TE,16,BLT,85,13,3,1,53,4,2,15.3,25.0,23.1
Greg Olsen,3647,TE,16,CAR,85,13,3,0,116,3,1,15.3,0.0,23.1
Roy Williams,1728,WR,15,CHI,60,9,2,2,42,4,1,15.0,50.0,22.2
Brad Smith,3048,WR,14,BUF,41,9,2,1,57,3,1,22.0,33.3,22.2
Devery Henderson,1771,WR,16,NO,48,9,2,0,110,2,1,18.8,0.0,22.2
Lavelle Hawkins,4440,WR,16,TEN,74,9,2,0,48,2,1,12.2,0.0,22.2
Devin Hester,3002,WR,14,CHI,53,9,2,1,74,3,1,17.0,33.3,22.2
Reggie Wayne,800,WR,16,IND,121,19,4,1,118,5,1,15.7,20.0,21.1
Mike Williams,2227,WR,12,SEA,35,5,1,0,55,1,0,14.3,0.0,20.0
Donald Jones,6000,WR,8,BUF,45,10,2,0,77,2,0,22.2,0.0,20.0
Jason Hill,3692,WR,10,JAX,53,10,2,0,92,2,2,18.9,0.0,20.0
Chaz Schilens,4540,WR,15,OAK,34,5,1,1,30,2,0,14.7,50.0,20.0
Jonathan Baldwin,6178,WR,11,KC,51,11,2,1,59,3,1,21.6,33.3,18.2
Roddy White,2244,WR,16,ATL,175,23,4,1,120,5,1,13.1,20.0,17.4
Lee Evans,1734,WR,9,BLT,24,12,2,1,53,3,0,50.0,33.3,16.7
Damian Williams,5601,WR,15,TEN,89,24,4,2,133,6,1,27.0,33.3,16.7
Devin Aromashodu,3178,WR,16,MIN,78,24,4,2,106,6,1,30.8,33.3,16.7
Deion Branch,1072,WR,15,NE,85,7,1,0,31,1,0,8.2,0.0,14.3
Tony Gonzalez,237,TE,16,ATL,113,7,1,0,30,1,0,6.2,0.0,14.3
Andre Roberts,5612,WR,16,ARZ,91,7,1,0,40,1,0,7.7,0.0,14.3
Darrius Heyward-Bey,4930,WR,15,OAK,106,22,3,0,132,3,0,20.8,0.0,13.6
Derek Hagan,3027,WR,4,BUF,22,8,1,0,29,1,0,36.4,0.0,12.5
Harry Douglas,4398,WR,16,ATL,60,8,1,0,21,1,0,13.3,0.0,12.5
Anthony Armstrong,4855,WR,13,WAS,25,9,1,1,50,2,1,36.0,50.0,11.1
Golden Tate,5585,WR,16,SEA,54,10,1,0,11,1,1,18.5,0.0,10.0
Brian Robiskie,4959,WR,6,CLV,8,3,0,0,0,0,0,37.5,,0.0
Weslye Saunders,6496,TE,14,PIT,7,1,0,0,0,0,0,14.3,,0.0
LaQuan Williams,6511,WR,7,BLT,12,1,0,0,0,0,0,8.3,,0.0
Josh Baker,6514,FB,7,NYJ,4,1,0,0,0,0,0,25.0,,0.0
Dane Sanzenbacher,6570,WR,14,CHI,53,1,0,0,0,0,0,1.9,,0.0
Danny Woodhead,4914,HB,15,NE,29,1,0,0,0,0,0,3.4,,0.0
David Reed,5679,WR,3,BLT,2,1,0,0,0,0,0,50.0,,0.0
Hines Ward,380,WR,15,PIT,60,3,0,0,0,0,0,5.0,,0.0
Henry Hynoski,6666,FB,11,NYG,13,1,0,0,0,0,0,7.7,,0.0
Taylor Price,5614,WR,3,NE,1,1,0,0,0,0,0,100.0,,0.0
Taylor Price,5614,WR,2,JAX,4,1,0,0,0,0,0,25.0,,0.0
Michael Robinson,3045,FB,12,SEA,13,1,0,0,0,0,0,7.7,,0.0
Joe Webb III,5722,QB,8,MIN,4,1,0,0,0,0,0,25.0,,0.0
Kyle Williams,5729,WR,13,SF,26,1,0,0,0,0,0,3.8,,0.0
Marc Mariani,5745,WR,15,TEN,12,1,0,0,0,0,0,8.3,,0.0
Dave Thomas,3031,TE,5,NO,9,1,0,0,0,0,0,11.1,,0.0
Emmanuel Sanders,5606,WR,11,PIT,41,6,0,1,0,1,0,14.6,100.0,0.0
Logan Paulsen,5795,TE,16,WAS,18,2,0,0,0,0,0,11.1,,0.0
Fred Jackson,3368,HB,10,BUF,48,3,0,0,0,0,0,6.3,,0.0
Micheal Spurlock,3517,WR,9,TB,6,2,0,0,0,0,0,33.3,,0.0
Todd Heap,801,TE,10,ARZ,32,1,0,0,0,0,0,3.1,,0.0
Ted Ginn Jr.,3625,WR,14,SF,30,2,0,0,0,0,0,6.7,,0.0
C.J. Spiller,5534,HB,16,BUF,52,1,0,0,0,0,0,1.9,,0.0
Chastin West,5944,WR,12,JAX,24,2,0,0,0,0,0,8.3,,0.0
Chad Hall,5523,WR,7,PHI,7,1,0,0,0,0,0,14.3,,0.0
Preston Parker,5950,WR,16,TB,60,2,0,1,0,1,0,3.3,100.0,0.0
Jeremiah Johnson,5484,HB,6,DEN,9,1,0,0,0,0,0,11.1,,0.0
Kevin Ogletree,5387,WR,13,DAL,26,4,0,0,0,0,0,15.4,,0.0
Seyi Ajirotutu,6035,WR,7,CAR,2,1,0,0,0,0,0,50.0,,0.0
Greg Camarillo,2523,WR,11,MIN,23,1,0,0,0,0,0,4.3,,0.0
Richard Goodman,6039,WR,5,SD,2,1,0,0,0,0,0,50.0,,0.0
Darren Sproles,2347,HB,16,NO,107,1,0,0,0,0,0,0.9,,0.0
Emmanuel Arceneaux,6129,WR,3,MIN,2,1,0,1,0,1,0,50.0,100.0,0.0
Bryan Walters,6139,WR,2,SD,4,1,0,1,0,1,0,25.0,100.0,0.0
Colin Cloherty,5308,TE,4,JAX,8,1,0,0,0,0,0,12.5,,0.0
Roscoe Parrish,2272,WR,2,BUF,4,1,0,0,0,0,0,25.0,,0.0
Mike Sims-Walker,3695,WR,2,JAX,5,1,0,0,0,0,0,20.0,,0.0
Randall Cobb,6216,WR,15,GB,31,2,0,1,0,1,0,6.5,100.0,0.0
Rob Housler,6221,TE,12,ARZ,24,2,0,0,0,0,0,8.3,,0.0
Tiquan Underwood,5177,WR,6,NE,6,2,0,1,0,1,0,33.3,100.0,0.0
Cameron Morrah,5172,TE,8,SEA,13,2,0,1,0,1,0,15.4,100.0,0.0
Julian Edelman,5156,WR,10,NE,8,1,0,0,0,0,0,12.5,,0.0
Jordan Cameron,6254,TE,6,CLV,13,2,0,0,0,0,0,15.4,,0.0
Luke Stocker,6256,TE,14,TB,17,1,0,1,0,1,0,5.9,100.0,0.0
Patrick Crayton,1932,WR,14,SD,32,1,0,0,0,0,0,3.1,,0.0
Clyde Gates,6263,WR,14,MIA,10,5,0,0,0,0,0,50.0,,0.0
Greg Salas,6264,WR,6,STR,35,1,0,0,0,0,0,2.9,,0.0
Chansi Stuckey,3851,WR,9,ARZ,8,1,0,0,0,0,0,12.5,,0.0
Danny Ware,4095,HB,16,NYG,34,1,0,0,0,0,0,2.9,,0.0
Julius Thomas,6281,TE,4,DEN,5,1,0,0,0,0,0,20.0,,0.0
Jamie Harper,6282,HB,7,TEN,6,1,0,0,0,0,0,16.7,,0.0
Donnie Avery,4347,WR,8,TEN,11,1,0,1,0,1,0,9.1,100.0,0.0
Derrick Mason,271,WR,5,NYJ,20,2,0,0,0,0,0,10.0,,0.0
Zach Miller,5104,TE,3,JAX,7,1,0,0,0,0,0,14.3,,0.0
Jacob Tamme,4441,TE,15,IND,28,1,0,0,0,0,0,3.6,,0.0
Eddie Royal,4356,WR,12,DEN,45,11,0,0,0,0,0,24.4,,0.0
Kassim Osgood,1676,WR,11,JAX,9,1,0,0,0,0,0,11.1,,0.0
Matt Forte,4358,HB,12,CHI,70,3,0,0,0,0,0,4.3,,0.0
Evan Royster,6329,HB,6,WAS,13,1,0,0,0,0,0,7.7,,0.0
Deon Butler,5014,WR,5,SEA,7,1,0,0,0,0,0,14.3,,0.0
Derrick Mason,271,WR,7,HST,13,1,0,0,0,0,0,7.7,,0.0
Ramses Barden,5008,WR,8,NYG,19,1,0,1,0,1,0,5.3,100.0,0.0
Josh Johnson,4474,QB,1,TB,2,2,0,0,0,0,0,100.0,,0.0
Dallas Clark,1340,TE,11,IND,62,1,0,0,0,0,0,1.6,,0.0
Martellus Bennett,4375,TE,14,DAL,24,1,0,0,0,0,0,4.2,,0.0
