league,method,match_rank,player,season,year_exp,avg_pick,template_distance,template_sample_prob,managed_residual,centered_managed_residual,distance_overall_log_adp
beta,add_log_adp,18,Mark Andrews,2023,5.0,37.22,1.1180523124239483,0.01998191566862638,1.4268461792017568,1.1289229721378826,0.10335754948404274
beta,add_log_adp,19,Trey Mcbride,2024,2.0,47.3,1.1183961725794869,0.02115686723316721,0.6520686037586056,0.3541453966947314,0.1443479379671102
beta,add_log_adp,20,Antonio Gates,2008,2.0,45.09,1.16855262357006,0.007676387430707586,-0.3973214285714288,-0.695244635635303,0.13614617761125491
beta,add_log_adp,21,Travis Kelce,2018,5.0,27.18,1.1948428765962826,0.013067129735028875,4.528788500255057,4.230865293191183,0.04999088681339592
beta,add_log_adp,22,Zach Ertz,2018,5.0,38.28,1.1966988878540765,0.013025518369014333,4.6747900617272276,4.376866854663353,0.10814817978032387
beta,add_log_adp,23,Darren Waller,2020,4.0,64.11,1.2087808225284997,0.014321844128244984,5.110622358545305,4.81269915148143,0.19664640630959396
beta,add_log_adp,24,Dalton Kincaid,2024,1.0,52.5,1.2128881884277578,0.017918975963567084,-3.118812438308363,-3.4167356453722375,0.16225379560828512
beta,add_log_adp,25,Jordan Reed,2017,4.0,47.86,1.2512880533978905,0.01121712831007735,-2.992671101604076,-3.2905943086679503,0.14636661452772348
beta,add_log_adp,26,Sam Laporta,2024,1.0,34.48,1.2581913499381638,0.016617823886952994,-2.2420918503345764,-2.540015057398451,0.09033054097059778
beta,add_log_adp,27,Julius Thomas,2014,3.0,28.62,1.2643334580624719,0.009233647960690884,-0.10624999999999929,-0.40417320706387355,0.05871830811087164
beta,add_log_adp,28,Darren Waller,2021,5.0,23.44,1.2649824859388035,0.013820273469048634,-2.386560927990235,-2.6844841350541095,0.025055558556176027
beta,add_log_adp,29,Antonio Gates,2010,4.0,42.48,1.2896285038995954,0.007037089543941946,5.807499999999997,5.509576792936123,0.12593766880761614
beta,add_log_adp,30,Jermichael Finley,2010,2.0,50.56,1.3152989156256225,0.0067593668255657505,0.7937500000000011,0.4958267929361268,0.15578571962752363
beta,add_log_adp,31,Jimmy Graham,2013,3.0,20.32,1.3383257602454615,0.007759533989208527,3.920416666666666,3.622493459602792,0.0011386895391657381
beta,add_log_adp,32,George Kittle,2022,5.0,50.5,1.3446381701872008,0.012926057468843141,1.980166493719743,1.6822432866558688,0.1555818171176494
beta,add_log_adp,33,Evan Engram,2018,1.0,66.39,1.3616384880335968,0.010002224412318576,-0.8007640167030736,-1.0986872237669478,0.20267371242954457
beta,add_log_adp,34,Rob Gronkowski,2012,2.0,18.62,1.3680644944146907,0.007005885545483598,2.129999999999999,1.8320767929361248,0.013412962186281963
beta,add_log_adp,35,Travis Kelce,2016,3.0,62.81,1.4048367446479315,0.008370715965560055,2.4370833333333337,2.1391601262694593,0.19311458122766056
beta,add_log_adp,36,Rob Gronkowski,2015,5.0,9.48,1.4079111948005965,0.007866667811063034,2.516071428571429,2.2181482215075548,0.12322625168920875
beta,add_log_adp,37,Vernon Davis,2010,4.0,51.68,1.4100444239224927,0.00587566147306472,-1.1708333333333343,-1.4687565403972085,0.15954895812767578
beta,add_log_adp,38,Greg Olsen,2009,2.0,72.53,1.4156573888986843,0.005502398605399954,-1.3841666666666654,-1.6820898737305396,0.21794347193871888
beta,add_log_adp,39,Sam Laporta,2025,2.0,65.06,1.430652863029712,0.01357985176629826,0.6160699491231956,0.3181467420593213,0.19918304195344316
beta,add_log_adp,40,Rob Gronkowski,2013,3.0,44.84,1.4371350277174315,0.006729893194486336,4.390178571428573,4.092255364364698,0.13519372093693205
beta,add_log_adp,41,Jimmy Graham,2014,4.0,9.97,1.4533113961921735,0.006975775984344553,-1.4941964285714295,-1.7921196356353037,0.11522411887931427
beta,add_log_adp,42,Rob Gronkowski,2016,6.0,12.43,1.4884050600102499,0.007477547137004763,-2.858107742597312,-3.1560309496611865,0.07979301440457076
beta,add_log_adp,43,Antonio Gates,2009,3.0,48.47,1.4959594478724603,0.0049426641397388275,2.6374999999999993,2.339576792936125,0.1485393696250693
beta,add_log_adp,44,Rob Gronkowski,2014,4.0,28.88,1.4963026931140428,0.006594782506907192,5.082916666666668,4.784993459602793,0.060248763083568524
beta,add_log_adp,45,Kyle Pitts,2021,0.0,50.38,1.5207488435273087,0.0095827477719569,-1.3799763443743913,-1.6778995514382655,0.15517329845856231
beta,add_log_adp,46,Zach Ertz,2019,6.0,28.77,1.5254863550890074,0.008487614771392323,-0.0214103976675748,-0.31933360473144906,0.05960289453018186
beta,add_log_adp,47,Oj Howard,2019,2.0,57.33,1.5280127846783866,0.008461380489122487,-3.888241261223743,-4.186164468287617,0.1773901219461569
beta,add_log_adp,48,Mark Andrews,2024,6.0,51.05,1.5436931861317,0.011082120887307562,-0.8312235458258215,-1.1291467528896957,0.15744209610536175
beta,add_log_adp,49,Noah Fant,2021,2.0,93.62,1.5448020333335362,0.009306544678731191,-1.1019129001077115,-1.3998361071715857,0.26210398449366223
beta,add_log_adp,50,Vernon Davis,2011,5.0,62.3,1.5679966215724535,0.0050822153381905434,-1.6649999999999991,-1.9629232070638734,0.1917093292726475
beta,add_log_adp,51,Kyle Pitts,2024,3.0,64.8,1.5723811980638576,0.010714319083286076,-3.2025845903134122,-3.5005077973772867,0.19849244882978134
beta,add_log_adp,52,Kellen Winslow,2008,4.0,51.73,1.5921315468021855,0.004157406675978843,-3.7699999999999996,-4.067923207063874,0.15971508872778872
beta,add_log_adp,53,Aaron Hernandez,2012,2.0,50.17,1.5951779107445079,0.005220143342483943,0.03402777777777821,-0.26389542928609605,0.1544560895961995
beta,add_log_adp,54,Jimmy Graham,2012,2.0,16.88,1.6006648157691572,0.005188314745864811,-4.596428571428573,-4.894351778492448,0.029675613667386247
beta,add_log_adp,55,Antonio Gates,2011,5.0,38.29,1.641883044595893,0.00468414254912886,-0.6729166666666639,-0.9708398737305381,0.10819275614621182
beta,add_log_adp,56,George Kittle,2023,6.0,47.89,1.6579384850388488,0.009213889324948182,2.143708071102049,1.8457848640381747,0.14647410399551497
beta,add_log_adp,57,Evan Engram,2020,3.0,77.91,1.6881818669334234,0.007517078474590582,-1.736943514117077,-2.0348667211809515,0.23030935563007104
beta,add_log_adp,58,Tj Hockenson,2023,4.0,48.18,1.693572695257623,0.008892572027051987,2.3618332729758933,2.063910065912019,0.1475097813939823
beta,add_log_adp,59,Pat Freiermuth,2023,2.0,96.18,1.7751703350787817,0.008256198222378532,-2.0865278412569985,-2.384451048320873,0.26677895165347854
beta,add_log_adp,60,Tj Hockenson,2022,3.0,82.78,1.7753344870771748,0.0077917243509675795,2.4127879255134417,2.1148647184495672,0.24079654911030135
beta,add_log_adp,61,Jermichael Finley,2011,3.0,48.4,1.7952389334183099,0.004059293608612008,-1.0404166666666654,-1.3383398737305396,0.1482914019964784
beta,add_log_adp,62,Zach Ertz,2020,7.0,48.42,1.8325871327946068,0.006626401797359168,-5.272579589713963,-5.570502796777838,0.1483622857264263
beta,add_log_adp,63,Dallas Goedert,2021,3.0,97.77,1.8440148008734827,0.00695929980065647,0.9779151974804883,0.6799919904166141,0.26962094331065223
beta,add_log_adp,64,Rob Gronkowski,2018,8.0,21.57,1.8525290035073958,0.005814696077661891,-4.246304066118618,-4.544227273182493,0.011116225607561758
beta,add_log_adp,65,Zach Ertz,2017,4.0,85.61,1.8589173562907004,0.005462376293932127,3.8941170397829126,3.596193832719038,0.24661414676507998
beta,add_log_adp,66,Tyler Warren,2025,0.0,100.5,1.8647801312882106,0.00863372949106009,1.0044094531722187,0.7064862461083445,0.27439552207312445
beta,add_log_adp,67,Travis Kelce,2019,6.0,14.32,1.8665328473067109,0.006097168399679157,-0.08518870160041381,-0.38311190866428807,0.056735517412370706
beta,add_log_adp,68,George Kittle,2025,8.0,36.4,1.8865968092335104,0.008499804040358886,2.347623371453773,2.0497001643898987,0.0995595437787512
beta,add_log_adp,69,Greg Olsen,2015,8.0,56.39,1.8950758360959203,0.004742230191779925,2.2179166666666674,1.9199934596027932,0.17454506874858633
beta,add_log_adp,70,Zach Ertz,2016,3.0,96.43,1.9311697402774817,0.004904216679326652,0.3240384615384606,0.026115254474586347,0.2672288729030936
beta,add_log_adp,71,Noah Fant,2020,1.0,115.82,1.9317110569783407,0.00617676056243916,0.021065219450965955,-0.2768579876129083,0.2990128562414097
beta,add_log_adp,72,Kyle Rudolph,2014,3.0,86.62,1.9364141614048194,0.004354413745623875,-2.1450892857142865,-2.443012492778161,0.24864446779142746
beta,add_log_adp,73,Dallas Goedert,2022,4.0,81.07,1.9383919461661252,0.006903452394384981,1.4278127324752194,1.1298895254113452,0.23718530010658878
beta,add_log_adp,74,Rob Gronkowski,2017,7.0,19.63,1.9413595130533374,0.005161972401968329,2.988468267765409,2.6905450607015347,0.004622573517761852
beta,add_log_adp,75,Cole Kmet,2022,2.0,118.61,1.9418844943258085,0.00688810864403833,-1.4395105681476803,-1.7374337752115545,0.3031460255083308
beta,add_log_adp,76,Mark Andrews,2019,1.0,131.74,1.949165544360065,0.005765647046574912,4.960443717828261,4.662520510764387,0.3213856207854432
beta,add_log_adp,77,John Carlson,2010,2.0,142.44,1.9523398984651288,0.003421483933530906,-4.847115384615385,-5.14503859167926,0.33496157602367993
beta,add_log_adp,78,Travis Kelce,2020,7.0,17.96,1.9562202016973338,0.006081731463873888,4.814245005246928,4.5163217981830535,0.019405151072722115
beta,add_log_adp,79,Jason Witten,2008,5.0,41.37,1.9629514076893506,0.0030283178871458693,-0.18392857142857366,-0.4818517784924479,0.12140902365798789
beta,add_log_adp,80,Darren Waller,2023,7.0,58.26,1.9891218513141862,0.007091219818566238,-1.5329891800766458,-1.83091238714052,0.18016014270497993
