lock_version,model_run_id,forecast_origin,position,history_group,prior_rows,primary_rmse,projection_only_rmse,selected_source
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2022,RB,limited_history,203,3.8786015657180153,3.955116929863245,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2022,WR,limited_history,269,3.1249147996792708,3.1226474112316507,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2022,TE,limited_history,108,2.220415854006974,2.2478733743676247,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2023,QB,limited_history,61,4.718525054984038,4.596565609172015,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2023,RB,limited_history,241,3.789293883964098,3.8640921758688216,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2023,WR,limited_history,314,3.1095843583070324,3.098823947854148,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2023,TE,limited_history,137,2.17095902843673,2.1721651681931005,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2024,QB,limited_history,74,4.525598422987878,4.423423685419935,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2024,RB,limited_history,279,3.8674458045747047,3.9534042444739197,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2024,WR,limited_history,369,3.1565421057505723,3.1611785400126275,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2024,TE,limited_history,164,2.1749695016078627,2.198451212442691,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2025,QB,limited_history,84,4.403021179847098,4.325492731370941,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2025,RB,limited_history,313,3.8113217248329083,3.8863594705799844,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2025,WR,limited_history,421,3.156367674759161,3.166028848895564,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2025,TE,limited_history,189,2.2530005840354312,2.2479581667625665,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2026,QB,limited_history,97,4.2794854471922585,4.207203183348214,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2026,RB,limited_history,349,3.775366886106653,3.830729730103642,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2026,WR,limited_history,473,3.112532494439194,3.1080747272695333,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260828T211340Z_2b29a4a7,2026,TE,limited_history,206,2.270454865823332,2.2705602334772683,conditional_ppg_primary_blend
