player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties
Carey Davis,2029,FB,12,PIT,6,5,83.3,27,0,58.4,29.4,46.3,24.0,51.7,5.4,26,5.2,14,1,1,0,1,1,85.4,0,0
Jordan Kent,3826,WR,5,SEA,6,0,0.0,0,0,43.1,43.2,27.9,,,,0,,0,0,1,0,0,0,39.6,0,0
Ernest Wilford,1841,WR,6,MIA,6,3,50.0,25,0,58.3,58.2,70.5,65.8,,8.3,13,4.3,15,2,0,0,0,0,61.1,1,0
Will Heller,1623,TE,12,SEA,6,4,66.7,29,0,61.3,39.4,72.1,18.7,75.8,7.3,10,2.5,14,2,0,0,1,0,77.8,2,0
John Kuhn,2686,FB,16,GB,6,4,66.7,21,2,79.8,50.6,42.1,73.5,82.8,5.3,12,3.0,13,3,1,0,0,0,111.8,0,0
Brandon London,3997,WR,10,MIA,6,3,50.0,30,0,60.0,59.5,70.5,65.8,,10.0,9,3.0,14,2,0,0,0,0,64.6,1,0
Charles Ali,4187,FB,9,CLV,6,4,66.7,13,0,71.7,55.3,42.1,67.0,76.6,3.3,12,3.0,12,1,1,0,0,1,70.1,0,0
Darcy Johnson,3377,TE,8,NYG,6,4,66.7,46,2,89.0,81.3,72.1,67.0,73.3,11.5,4,1.0,26,4,0,0,0,0,129.2,0,0
Jameel Cook,904,FB,4,TB,5,3,60.0,24,0,58.5,47.9,36.2,65.8,75.6,8.0,16,5.3,12,2,1,0,0,0,72.1,0,0
Daniel Wilcox,1002,TE,13,BLT,5,5,100.0,19,2,76.0,75.0,73.4,68.0,77.9,3.8,6,1.2,8,2,0,0,0,0,122.1,0,0
Stephen Spach,2789,TE,9,ARZ,5,2,40.0,15,0,61.1,40.3,68.3,64.0,77.9,7.5,12,6.0,8,1,0,0,0,0,47.9,3,0
Martin Rucker,4425,TE,4,CLV,5,2,40.0,17,0,53.6,53.8,29.9,64.0,73.0,8.5,1,0.5,9,2,1,1,0,0,10.0,0,0
Mario Manningham,4409,WR,5,NYG,5,4,80.0,26,0,58.1,58.7,41.6,68.3,,6.5,22,5.5,11,2,1,0,0,1,88.3,0,0
Ahmad Bradshaw,3866,HB,10,NYG,5,5,100.0,42,1,47.9,71.1,73.4,55.1,31.7,8.4,51,10.2,18,2,0,0,0,0,141.3,1,0
Yamon Figurs,3690,WR,7,BLT,5,1,20.0,43,1,59.2,58.6,64.7,61.2,,43.0,2,2.0,43,1,0,1,0,0,62.9,0,0
Ben Hartsock,1789,TE,11,ATL,5,3,60.0,26,0,76.4,37.6,70.5,65.8,45.1,8.7,14,4.7,17,1,0,1,0,0,34.2,2,0
Jacoby Jones,3689,WR,6,HST,5,3,60.0,81,0,65.3,67.3,36.8,67.4,,27.0,34,11.3,45,2,1,0,0,0,104.2,0,0
Clifton Smith,4854,HB,7,TB,5,4,80.0,24,0,39.9,38.6,41.6,14.7,72.9,6.0,6,1.5,13,1,1,0,1,1,86.7,0,0
Tony Richardson,110,FB,16,NYJ,5,1,20.0,4,0,73.7,28.6,25.2,73.6,69.0,4.0,3,3.0,4,0,3,0,0,0,39.6,0,0
Jeb Putzier,1174,TE,3,SEA,4,0,0.0,0,0,30.4,28.8,25.6,,,,0,,0,0,2,0,0,0,39.6,0,0
Roy Hall,3785,WR,1,IND,4,1,25.0,9,0,62.7,59.3,64.7,61.2,,9.0,3,3.0,9,1,0,0,0,0,39.6,0,0
Jacob Tamme,4441,TE,2,IND,4,3,75.0,12,0,66.1,61.7,70.5,65.8,74.5,4.0,5,1.7,6,1,0,0,0,0,77.1,0,0
Ryan Moats,2294,HB,4,HST,4,3,75.0,14,0,54.7,60.6,70.5,79.4,78.7,4.7,17,5.7,5,0,0,0,0,0,79.2,0,0
Steve Sanders,4189,WR,5,CLV,4,1,25.0,18,0,55.2,54.9,64.7,61.2,,18.0,0,0.0,18,1,0,0,0,0,45.8,0,0
Pierre Garcon,4519,WR,4,IND,4,4,100.0,23,0,60.1,59.9,72.1,67.0,,5.8,11,2.8,12,2,0,0,0,0,90.6,0,0
Dan Kreider,749,FB,11,STR,4,0,0.0,0,0,42.9,28.9,25.5,61.9,49.8,,0,,0,0,2,0,0,0,39.6,0,0
P.J. Pope,3467,HB,2,DEN,4,3,75.0,24,1,63.2,78.8,70.5,76.7,73.0,8.0,24,8.0,16,2,0,0,0,0,129.2,0,0
Terrelle Smith,651,FB,15,ARZ,4,2,50.0,24,0,62.4,42.0,29.9,64.0,82.8,12.0,15,7.5,18,1,1,0,0,0,68.8,1,0
Zak Keasey,2674,FB,6,SF,4,3,75.0,25,0,50.4,33.5,72.1,15.0,70.0,8.3,24,8.0,12,1,0,0,1,0,90.6,0,0
Billy Bajema,2466,TE,16,SF,4,2,50.0,34,0,72.5,57.0,68.3,64.0,55.6,17.0,16,8.0,29,1,0,0,0,0,79.2,3,0
Tim Castille,3906,FB,14,ARZ,4,4,100.0,11,0,50.3,49.6,72.1,67.0,79.3,2.8,12,3.0,5,0,0,0,0,0,79.2,0,0
Aveion Cason,945,HB,6,DET,4,4,100.0,27,0,48.4,57.2,73.8,71.4,20.3,6.8,20,5.0,15,0,0,0,0,0,94.8,0,0
Logan Payne,4037,WR,2,SEA,4,3,75.0,39,0,50.4,54.1,70.5,14.2,,13.0,4,1.3,22,3,0,0,1,0,105.2,1,0
Sean McHugh,1955,FB,12,PIT,4,3,75.0,24,0,77.1,59.9,70.5,65.8,30.8,8.0,15,5.0,15,1,0,0,0,0,89.6,1,0
Joey Haynos,4711,TE,5,MIA,4,2,50.0,22,1,48.9,41.7,68.3,17.1,73.6,11.0,0,0.0,19,1,0,0,1,0,106.3,0,0
Glenn Martinez,2112,WR,2,DEN,4,3,75.0,32,0,66.0,65.3,70.5,65.8,,10.7,1,0.3,12,2,0,0,0,0,97.9,0,0
Nate Lawrie,1899,TE,6,CIN,4,2,50.0,11,0,56.0,46.9,68.3,64.0,68.2,5.5,7,3.5,7,0,0,0,0,0,56.3,1,0
Robert Ferguson,811,WR,4,MIN,4,3,75.0,25,0,69.6,69.6,70.5,65.8,,8.3,5,1.7,9,2,0,0,0,0,90.6,0,0
Najeh Davenport,1131,HB,1,IND,4,4,100.0,54,0,59.0,78.1,72.1,74.4,69.6,13.5,29,7.3,33,2,0,0,0,2,118.8,0,0
Brandon Middleton,2123,WR,7,DET,3,1,33.3,23,0,51.6,51.7,28.8,61.2,,23.0,2,2.0,23,1,1,0,0,0,61.8,0,0
Chris Davis,3744,WR,4,TEN,3,2,66.7,31,0,69.8,69.3,68.3,64.0,,15.5,16,8.0,21,2,0,0,0,0,100.7,0,0
Mark Jones,1922,WR,4,CAR,3,2,66.7,32,0,62.8,59.7,68.3,64.0,,16.0,3,1.5,19,2,0,0,0,0,102.1,0,0
Deon Anderson,3811,FB,14,DAL,3,2,66.7,7,1,65.8,41.5,29.9,67.8,27.9,3.5,4,2.0,6,1,0,0,0,0,109.7,0,0
Deshawn Wynn,3844,HB,3,GB,3,3,100.0,37,0,51.1,33.6,70.5,21.3,80.1,12.3,31,10.3,23,1,0,0,1,0,118.1,0,0
Nick Goings,956,HB,7,CAR,3,3,100.0,1,0,32.9,56.9,70.5,73.7,16.2,0.3,5,1.7,3,0,0,0,0,1,79.2,0,0
Jason Davis,3285,FB,5,CHI,3,1,33.3,12,0,42.7,36.7,28.8,64.6,53.7,12.0,8,8.0,12,1,1,0,0,1,46.5,1,0
Andre Hall,3333,HB,8,DEN,3,3,100.0,25,0,43.7,58.1,72.1,23.7,31.5,8.3,39,13.0,11,2,0,0,0,0,101.4,2,0
Montell Owens,3452,FB,7,JAX,3,2,66.7,17,0,59.3,53.1,68.3,66.2,75.8,8.5,9,4.5,10,1,0,0,0,0,81.3,0,0
Michael Matthews,4218,TE,16,NYG,3,2,66.7,26,0,64.1,49.2,68.3,64.0,59.5,13.0,2,1.0,13,2,0,0,0,0,93.8,2,0
George Wrighster,1417,TE,5,JAX,3,2,66.7,35,0,66.7,70.0,68.3,64.0,73.9,17.5,19,9.5,27,1,0,0,0,1,106.3,1,0
Buck Ortega,3448,TE,8,NO,3,1,33.3,3,0,56.9,42.7,64.7,61.2,55.4,3.0,3,3.0,3,0,0,1,0,0,2.8,0,0
Rashard Mendenhall,4337,HB,3,PIT,3,2,66.7,17,0,54.2,44.5,29.9,77.1,13.0,8.5,14,7.0,11,1,1,0,0,1,81.3,0,0
Corey McIntyre,1278,FB,9,BUF,3,2,66.7,-1,0,51.5,36.6,29.9,64.0,39.3,-0.5,3,1.5,0,0,1,0,0,0,70.1,0,0
Darian Barnes,1216,FB,3,BUF,3,2,66.7,34,0,32.3,28.7,29.9,17.1,80.6,17.0,33,16.5,25,1,1,0,1,1,104.9,0,0
Marcus Smith,4420,WR,5,BLT,3,0,0.0,0,0,42.7,44.3,28.0,,,,0,,0,0,1,1,0,0,0.0,1,1
Jerome Simpson,4360,WR,4,CIN,3,1,33.3,2,0,46.4,47.6,64.7,61.2,,2.0,3,3.0,2,1,0,1,0,0,2.8,0,0
Matt Schobel,1074,TE,4,PHI,3,2,66.7,10,0,53.1,47.1,68.3,64.0,73.0,5.0,0,0.0,5,0,0,0,0,0,71.5,0,0
Kregg Lumpkin,4714,HB,1,GB,3,3,100.0,22,0,69.4,78.0,70.5,67.4,,7.3,22,7.3,12,1,0,0,0,0,97.2,0,0
Olaniyi Sobomehin,4782,FB,1,NO,3,2,66.7,8,0,44.0,27.4,68.3,13.6,73.1,4.0,11,5.5,10,1,0,0,1,0,70.1,0,0
Heath Evans,843,FB,12,NE,3,3,100.0,59,0,61.1,56.1,70.5,74.6,44.2,19.7,49,16.3,28,3,0,0,0,0,118.8,0,0
Chad Simpson,4692,HB,3,IND,3,3,100.0,30,0,54.1,59.2,70.5,28.6,,10.0,31,10.3,15,1,0,0,0,0,108.3,0,0
Paul Williams,3696,WR,3,TEN,3,1,33.3,7,0,53.7,53.9,64.7,61.2,,7.0,0,0.0,7,1,0,0,0,0,42.4,0,0
Kelley Washington,1380,WR,1,NE,2,1,50.0,3,0,61.2,56.5,64.7,61.2,,3.0,6,6.0,3,1,0,0,0,0,56.3,0,0
Jeff Dugan,1936,FB,9,MIN,2,2,100.0,12,0,52.3,48.0,68.3,70.0,70.7,6.0,14,7.0,9,1,0,0,0,0,91.7,1,0
Casey Cramer,1942,FB,6,MIA,2,2,100.0,3,1,74.5,70.3,68.3,64.0,31.2,1.5,0,0.0,2,1,0,0,0,0,118.8,0,0
Jesse Chatman,2861,HB,2,NYJ,2,2,100.0,5,0,56.6,67.7,68.3,70.9,71.3,2.5,8,4.0,3,0,0,0,0,1,79.2,0,0
Dantrell Savage,4822,HB,2,KC,2,2,100.0,0,0,54.0,53.8,68.3,75.9,49.2,0.0,4,2.0,2,0,0,0,0,0,79.2,0,0
Jerame Tuman,513,TE,3,ARZ,2,2,100.0,31,0,70.2,63.9,68.3,64.0,56.0,15.5,8,4.0,18,1,0,0,0,0,118.8,0,0
Matthew Slater,4467,WR,4,NE,2,0,0.0,0,0,52.2,52.9,,,,,0,,0,0,0,0,0,0,39.6,0,0
David Clowney,3773,WR,2,NYJ,2,1,50.0,26,0,89.1,83.4,64.7,61.2,,26.0,6,6.0,26,1,0,0,0,0,95.8,0,0
Marc Bulger,684,QB,15,STR,2,2,100.0,17,0,56.3,75.9,68.3,68.4,80.4,8.5,0,0.0,11,0,0,0,5,2,102.1,1,0
Kevin Jones,1751,HB,8,CHI,2,2,100.0,5,0,54.8,59.0,70.5,80.5,56.1,2.5,11,5.5,3,0,0,0,0,0,79.2,0,0
Isaiah Stanback,3719,WR,3,DAL,2,2,100.0,24,0,66.3,62.6,68.3,64.0,,12.0,6,3.0,15,0,0,0,0,0,116.7,0,0
Dallas Baker,3843,WR,5,PIT,2,1,50.0,6,0,43.4,44.9,28.8,61.2,,6.0,2,2.0,6,0,1,0,0,0,56.3,0,0
Craig Stevens,4399,TE,6,TEN,2,1,50.0,9,0,49.3,34.8,64.7,61.2,26.6,9.0,1,1.0,9,0,0,0,0,0,62.5,1,1
Sean Ryan,1865,FB,1,NO,2,2,100.0,7,0,62.8,57.3,70.5,65.8,39.8,3.5,3,1.5,5,0,0,0,0,0,81.3,0,0
Cliff Russell,1090,WR,2,DEN,2,0,0.0,0,0,41.2,45.2,,,,,0,,0,0,0,0,0,0,39.6,0,0
Sean Ryan,1865,FB,5,SF,2,1,50.0,8,0,62.8,57.3,70.5,65.8,39.8,8.0,9,9.0,8,0,0,0,0,0,60.4,0,0
Eddie Kennison,161,WR,3,STR,2,0,0.0,0,0,49.2,49.9,,,,,0,,0,0,0,0,0,0,39.6,0,0
Troy Smith,3790,QB,3,BLT,2,1,50.0,36,0,77.5,94.8,67.6,74.5,60.9,36.0,39,39.0,36,1,0,0,0,0,95.8,0,0
Thomas Tapeh,1880,FB,1,MIN,2,1,50.0,7,0,55.7,60.1,64.7,61.2,,7.0,4,4.0,7,0,0,0,0,0,58.3,0,0
Brian Clark,3271,WR,3,TB,2,1,50.0,12,0,62.3,61.8,64.7,61.2,,12.0,4,4.0,12,1,0,0,0,0,68.8,0,0
Felix Jones,4336,HB,6,DAL,2,2,100.0,10,0,61.6,54.0,68.3,80.1,35.5,5.0,8,4.0,7,0,0,0,0,0,87.5,0,0
DeDe Dorsey,3299,HB,3,CIN,2,2,100.0,49,0,54.4,73.3,68.3,70.9,70.7,24.5,57,28.5,36,2,0,0,0,1,118.8,0,0
Adam Jennings,3129,WR,2,ATL,1,0,0.0,0,0,40.1,42.4,27.9,,,,0,,0,0,1,0,0,0,39.6,0,0
Marques Hagans,3089,QB,2,KC,1,1,100.0,7,0,73.9,74.8,64.7,68.7,,7.0,10,10.0,7,1,0,0,0,0,95.8,0,0
Chad Jackson,2981,WR,4,DEN,1,1,100.0,19,0,59.9,59.6,64.7,61.2,,19.0,20,20.0,19,1,0,0,0,0,118.8,0,0
John Madsen,3408,TE,2,OAK,1,0,0.0,0,0,32.8,39.6,27.9,,,,0,,0,0,1,0,0,0,39.6,0,0
Darrell Reid,2758,DI,16,IND,1,0,0.0,0,0,82.0,55.6,,,74.3,,0,,0,0,0,0,0,0,39.6,2,0
JaMarcus Russell,3617,QB,15,OAK,1,0,0.0,0,0,53.5,41.6,27.9,28.8,80.0,,0,,0,0,1,0,12,2,39.6,4,0
Levi Brown,3621,T,16,ARZ,1,1,100.0,4,0,73.1,44.8,67.6,62.3,62.9,4.0,14,14.0,4,0,0,0,0,0,83.3,8,0
Sam Gado,2599,HB,1,STR,1,1,100.0,-1,0,47.1,63.2,64.7,68.2,70.7,-1.0,2,2.0,0,0,0,0,0,0,79.2,0,0
Lorenzo Alexander,2476,DI,15,WAS,1,0,0.0,0,0,73.4,52.5,,,68.4,,0,,0,0,0,0,0,0,39.6,1,0
Ryan Fitzpatrick,2467,QB,12,CIN,1,1,100.0,-3,0,53.9,,,29.7,,-3.0,3,3.0,0,0,0,0,9,2,79.2,1,0
Alvin Pearman,2344,HB,1,JAX,1,1,100.0,23,1,66.2,81.5,64.7,61.2,,23.0,2,2.0,23,1,0,0,0,0,158.3,0,0
Todd Herremans,2343,G,16,PHI,1,1,100.0,1,1,85.1,89.0,64.7,61.2,83.1,1.0,0,0.0,1,1,0,0,0,0,118.8,5,0
Mark Bradley,2256,WR,1,CHI,1,0,0.0,0,0,59.2,57.0,48.9,76.7,,,0,,0,0,0,0,0,0,39.6,2,1
Antrel Rolle,2225,S,16,ARZ,1,1,100.0,9,0,81.3,76.0,68.3,64.0,,9.0,11,11.0,9,1,0,0,0,0,104.2,5,0
Lance Ball,4808,HB,1,IND,1,1,100.0,5,0,52.3,56.8,64.7,22.9,,5.0,8,8.0,5,0,0,0,0,0,87.5,0,0
Jason Rader,2154,TE,6,ATL,1,1,100.0,26,0,52.5,30.1,64.7,21.7,71.7,26.0,9,9.0,26,1,0,0,1,0,118.8,1,0
Terrance Copper,2016,WR,2,BLT,1,0,0.0,0,0,64.9,61.2,,,,,0,,0,0,0,0,0,0,39.6,0,0
Tyler Thigpen,3833,QB,14,KC,1,1,100.0,37,1,65.4,90.7,64.7,84.3,61.3,37.0,0,0.0,37,1,0,0,3,5,158.3,2,0
Jackie Battle,3885,HB,1,KC,1,1,100.0,-2,0,64.3,64.1,64.7,61.2,76.6,-2.0,1,1.0,0,0,0,0,0,0,79.2,0,0
Gary Russell,4059,HB,7,PIT,1,1,100.0,-2,0,59.6,55.5,64.7,79.2,79.7,-2.0,6,6.0,0,0,0,0,0,0,79.2,0,0
Eric Weems,4097,WR,3,ATL,1,1,100.0,4,0,63.7,57.3,64.7,61.2,,4.0,7,7.0,4,0,0,0,0,0,83.3,0,0
Edgar Jones,4280,ED,2,BLT,1,1,100.0,25,0,85.0,90.4,64.7,61.2,,25.0,6,6.0,25,1,0,0,0,0,118.8,0,0
Dominique Rodgers-Cromartie,4330,CB,16,ARZ,1,0,0.0,0,0,56.4,57.8,,,,,0,,0,0,0,0,0,0,39.6,3,1
Joe Flacco,4332,QB,16,BLT,1,1,100.0,43,0,66.6,93.2,64.7,67.6,,43.0,17,17.0,43,1,0,0,6,0,118.8,4,0
Rock Cartwright,1211,HB,5,WAS,1,1,100.0,-7,0,43.5,57.8,64.7,70.3,0.0,-7.0,0,0.0,0,0,0,0,0,0,79.2,0,0
David Garrard,1109,QB,16,JAX,1,1,100.0,-6,0,76.3,,,62.7,,-6.0,0,0.0,0,0,0,0,6,6,79.2,3,0
Tyson DeVree,4890,TE,2,NE,1,0,0.0,0,0,52.9,53.4,,,68.6,,0,,0,0,1,0,0,0,39.6,0,0
T.J. Duckett,1025,HB,12,SEA,1,0,0.0,0,0,56.3,50.2,,84.3,78.3,,0,,0,0,0,0,0,0,39.6,0,0
Earl Bennett,4384,WR,4,CHI,1,0,0.0,0,0,51.8,52.4,,,,,0,,0,0,0,0,0,0,39.6,0,0
Drew Bennett,941,WR,1,STR,1,1,100.0,4,0,59.0,59.2,64.7,61.2,,4.0,0,0.0,4,0,0,0,0,0,83.3,0,0
Michael Bennett,797,HB,1,TB,1,1,100.0,2,0,39.7,65.4,64.7,72.5,,2.0,5,5.0,2,0,0,0,0,0,79.2,0,0
Gary Barnidge,4455,TE,4,CAR,1,0,0.0,0,0,60.0,49.4,,,,,0,,0,0,0,0,0,0,39.6,0,0
Shaun Alexander,597,HB,2,WAS,1,1,100.0,9,0,58.3,74.6,64.7,74.5,70.7,9.0,7,7.0,9,0,0,0,0,0,104.2,0,0
Mike Hart,4516,HB,2,IND,1,1,100.0,18,0,42.3,26.2,64.7,18.0,,18.0,15,15.0,18,1,0,0,1,0,118.8,0,0
Chauncey Washington,4527,HB,2,JAX,1,1,100.0,9,0,66.2,63.4,68.3,70.0,,9.0,6,6.0,9,1,0,0,0,0,104.2,0,0
Dan Campbell,488,TE,1,DET,1,1,100.0,21,0,77.9,85.0,64.7,61.2,,21.0,9,9.0,21,1,0,0,0,0,118.8,0,0
Allen Rossum,377,CB,1,SF,1,1,100.0,4,0,68.7,60.8,64.7,64.6,,4.0,7,7.0,4,0,0,0,0,0,83.3,0,0
Pete Kendall,163,G,16,WAS,1,1,100.0,-9,0,86.6,36.2,67.6,15.5,79.6,-9.0,-3,-3.0,0,0,0,0,1,0,79.2,3,1
Todd Watkins,3163,WR,7,OAK,1,0,0.0,0,0,51.1,49.4,64.7,61.2,,,0,,0,0,0,0,0,0,39.6,1,0
Charlie Johnson,3144,G,16,IND,1,1,100.0,-2,0,75.6,39.1,67.6,62.3,60.3,-2.0,2,2.0,0,0,0,0,0,0,79.2,2,0
Mike Bell,3225,HB,2,NO,1,1,100.0,14,0,52.3,67.3,64.7,74.9,28.1,14.0,21,21.0,14,1,0,0,0,1,118.8,0,0
