player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties
Jeff King,3100,TE,16,ARZ,33,27,81.8,271,3,89.5,89.9,86.5,75.9,51.0,10.0,138,5.1,48,13,0,0,0,6,131.2,2,1
Kyle Rudolph,6195,TE,15,MIN,33,26,78.8,249,3,78.2,67.9,75.5,75.9,80.5,9.6,103,4.0,41,14,1,0,0,1,128.4,1,0
Andrew Hawkins,6125,WR,13,CIN,33,23,69.7,263,0,82.7,79.3,84.9,76.7,,11.4,155,6.7,26,12,0,1,0,3,80.7,0,0
Matt Willis,4283,WR,16,DEN,33,18,54.5,267,1,62.7,60.5,35.7,74.4,,14.8,103,5.7,42,15,3,1,0,1,78.7,1,0
Jordan Norwood,5358,WR,13,CLV,33,23,69.7,268,1,66.7,66.1,73.0,75.1,,11.7,71,3.1,51,15,1,0,0,1,104.1,2,1
Todd Heap,801,TE,10,ARZ,32,24,75.0,283,1,70.9,62.8,62.5,75.3,75.3,11.8,111,4.6,28,9,2,1,0,2,98.8,2,0
Braylon Edwards,2220,WR,9,SF,32,15,46.9,181,0,59.7,60.6,51.2,73.0,,12.1,48,3.2,24,9,2,1,0,3,51.7,3,1
Jacoby Ford,5632,WR,8,OAK,32,19,59.4,283,1,72.7,74.5,69.6,25.5,,14.9,148,7.8,41,14,1,4,2,3,59.2,2,0
Patrick Crayton,1932,WR,14,SD,32,23,71.9,248,1,56.4,56.5,40.0,28.9,68.2,10.8,110,4.8,26,17,4,2,1,1,78.6,2,0
Donte' Stallworth,1020,WR,11,WAS,32,22,68.8,309,2,68.1,68.4,60.3,75.6,65.7,14.0,110,5.0,51,16,1,1,0,3,107.4,1,0
Brandon Lloyd,1436,WR,4,DEN,32,19,59.4,283,0,82.3,83.0,58.9,59.2,,14.9,46,2.4,44,15,0,3,1,0,49.3,2,0
Randall Cobb,6216,WR,15,GB,31,25,80.6,375,1,65.1,65.6,54.9,27.3,,15.0,193,7.7,61,15,4,1,0,4,114.4,1,0
Jason Snelling,3860,HB,15,ATL,31,26,83.9,179,1,62.1,61.4,65.0,83.8,77.9,6.9,163,6.3,21,6,2,0,0,4,101.5,0,0
Kellen Davis,4472,TE,16,CHI,31,18,58.1,206,5,78.6,66.3,43.8,73.9,68.8,11.4,68,3.8,32,13,2,3,0,4,78.2,3,0
Chad Johnson,806,WR,15,NE,31,15,48.4,276,1,65.1,65.1,66.7,73.3,,18.4,47,3.1,53,13,1,1,0,0,76.8,2,0
Javon Ringer,5097,HB,12,TEN,31,28,90.3,187,0,65.4,77.3,87.6,59.5,67.1,6.7,202,7.2,18,13,1,0,1,6,91.8,0,0
Riley Cooper,5682,WR,15,PHI,31,16,51.6,315,1,59.0,59.7,30.0,73.6,,19.7,54,3.4,58,13,4,3,0,1,58.6,2,0
Leonard Pope,3017,TE,16,KC,31,24,77.4,247,1,61.2,59.9,32.2,75.3,70.6,10.3,124,5.2,39,12,5,0,0,1,110.6,10,0
Ted Ginn Jr.,3625,WR,14,SF,30,19,63.3,220,0,64.9,62.5,40.7,77.0,,11.6,47,2.5,26,11,3,1,0,0,71.5,1,0
Peyton Hillis,4541,HB,10,CLV,30,22,73.3,130,0,65.8,56.5,74.9,61.5,63.2,5.9,128,5.8,52,5,1,2,1,1,53.5,0,0
Earnest Graham,1613,HB,7,TB,30,26,86.7,163,0,69.1,55.9,66.0,27.5,85.5,6.3,144,5.5,19,8,2,0,0,1,89.3,0,0
Justin Forsett,4547,HB,16,SEA,30,23,76.7,128,0,64.6,67.4,73.0,83.9,61.6,5.6,166,7.2,18,6,1,0,0,3,83.8,0,0
Danny Woodhead,4914,HB,15,NE,30,18,60.0,159,0,60.8,50.1,69.7,87.1,49.5,8.8,143,7.9,16,8,1,1,0,1,60.3,0,0
Frank Gore,2282,HB,16,SF,29,17,58.6,114,0,62.8,30.0,27.3,75.7,68.3,6.7,105,6.2,13,5,7,0,0,3,67.3,2,0
Chris Ogbonnaya,5135,HB,11,CLV,29,22,75.9,157,0,54.2,63.1,72.1,37.4,58.6,7.1,146,6.6,19,7,1,0,0,3,87.9,0,0
Delanie Walker,3120,TE,15,SF,29,19,65.5,198,3,66.0,55.7,49.1,75.9,64.1,10.4,68,3.6,29,9,2,0,0,2,119.6,4,0
Brian Leonard,3668,HB,13,CIN,29,22,75.9,210,0,69.7,73.8,72.8,79.5,68.9,9.5,198,9.0,37,10,1,0,0,4,95.5,0,0
Jacob Tamme,4441,TE,15,IND,28,19,67.9,177,1,64.7,63.8,83.2,74.1,55.7,9.3,89,4.7,29,10,0,0,0,1,96.9,1,0
Kevin Smith,4378,HB,7,DET,28,22,78.6,179,3,65.0,37.9,38.7,60.6,83.7,8.1,185,8.4,28,9,4,0,1,4,129.0,1,0
Daniel Fells,3309,TE,16,DEN,28,19,67.9,256,3,64.4,50.5,60.3,18.1,68.3,13.5,88,4.6,32,14,0,1,2,1,117.6,2,1
Jerricho Cotchery,1829,WR,12,PIT,27,16,59.3,237,2,74.0,69.6,68.7,74.3,,14.8,67,4.2,36,13,1,0,0,2,112.7,0,0
Kyle Williams,5729,WR,13,SF,26,20,76.9,241,3,75.1,73.4,70.5,75.1,68.1,12.1,102,5.1,56,14,1,0,0,2,143.3,1,0
Lance Ball,4808,HB,16,DEN,26,16,61.5,148,1,65.0,49.4,54.8,51.0,50.2,9.3,133,8.3,34,8,3,0,1,2,89.9,0,0
Kevin Ogletree,5387,WR,13,DAL,26,15,57.7,173,0,62.1,62.5,81.7,24.0,,11.5,65,4.3,33,11,0,2,1,2,45.8,2,0
Toby Gerhart,5576,HB,16,MIN,26,23,88.5,190,3,77.0,66.7,73.5,75.7,69.7,8.3,184,8.0,42,8,1,2,0,4,103.5,0,0
Naaman Roosevelt,5799,WR,10,BUF,26,16,61.5,257,1,57.6,57.0,53.1,73.3,,16.1,131,8.2,60,11,2,2,0,3,75.3,0,0
Anthony Armstrong,4855,WR,13,WAS,25,7,28.0,103,2,51.9,49.5,28.8,71.5,,14.7,7,1.0,50,4,3,3,0,1,31.3,0,0
Jacquizz Rodgers,6297,HB,16,ATL,25,21,84.0,188,1,62.8,55.3,60.7,57.1,74.1,9.0,125,6.0,31,7,2,0,0,5,111.3,1,0
Kenny Britt,4953,WR,3,TEN,25,17,68.0,289,3,89.5,88.1,82.2,23.2,,17.0,137,8.1,80,14,0,1,1,4,129.8,0,0
Martellus Bennett,4375,TE,14,DAL,24,17,70.8,144,0,77.6,58.5,54.3,73.6,73.8,8.5,104,6.1,15,7,2,2,0,1,51.4,3,0
Michael Turner,1873,HB,16,ATL,24,17,70.8,168,0,71.5,39.3,30.0,67.3,75.5,9.9,147,8.6,32,8,4,0,0,3,90.3,1,0
Brandon Myers,5126,TE,16,OAK,24,16,66.7,151,0,68.5,69.7,67.7,73.6,57.5,9.4,68,4.3,24,8,1,0,0,1,83.9,1,0
Chastin West,5944,WR,12,JAX,24,13,54.2,163,2,67.2,68.2,80.6,72.7,,12.5,53,4.1,23,9,0,0,0,1,103.3,2,0
Charles Clay,6326,TE,14,MIA,24,16,66.7,233,3,70.9,67.1,40.1,73.3,67.5,14.6,80,5.0,46,12,3,0,0,0,137.7,0,0
Rashard Mendenhall,4337,HB,15,PIT,24,18,75.0,154,0,81.5,65.3,70.7,82.8,76.0,8.6,166,9.2,35,5,1,0,0,6,91.3,0,0
Rob Housler,6221,TE,12,ARZ,24,12,50.0,133,0,52.6,47.0,27.8,21.7,72.6,11.1,57,4.8,21,5,6,1,1,2,49.5,0,0
DeAngelo Williams,2972,HB,16,CAR,24,16,66.7,135,0,68.9,49.1,53.1,90.3,55.4,8.4,162,10.1,32,6,3,1,0,2,63.7,1,0
Lee Evans,1734,WR,9,BLT,24,4,16.7,74,0,53.1,52.1,28.6,67.0,,18.5,11,2.8,32,4,2,3,0,1,0.3,0,0
Anthony McCoy,5708,TE,16,SEA,24,13,54.2,146,0,48.6,42.0,27.0,72.3,39.4,11.2,72,5.5,31,7,5,1,0,1,55.2,3,0
LeGarrette Blount,5863,HB,14,TB,23,15,65.2,148,0,71.0,40.6,67.7,28.5,66.2,9.9,153,10.2,35,6,1,1,2,5,65.1,2,0
Ryan Grant,2609,HB,15,GB,23,19,82.6,268,1,68.1,64.4,57.1,72.6,65.9,14.1,278,14.6,80,10,2,0,0,2,129.7,1,0
James Casey,5076,FB,14,HST,23,18,78.3,260,1,73.5,80.0,83.2,74.5,80.9,14.4,163,9.1,62,11,0,1,0,1,110.1,1,0
Greg Camarillo,2523,WR,12,MIN,23,9,39.1,121,0,58.4,58.0,56.7,70.6,68.1,13.4,16,1.8,23,6,1,1,0,0,38.5,0,0
Chester Taylor,1182,HB,12,ARZ,23,14,60.9,91,0,56.9,38.2,29.3,79.0,70.8,6.5,92,6.6,17,3,4,0,0,3,69.3,0,0
Terrence Austin,5742,WR,11,WAS,23,12,52.2,137,0,54.9,53.6,45.7,20.9,,11.4,27,2.3,32,7,2,0,1,1,70.4,1,0
Vonta Leach,2100,FB,16,BLT,22,15,68.2,69,0,72.6,58.8,67.7,77.8,79.8,4.6,74,4.9,11,3,1,0,0,1,72.0,2,0
Alex Smith,2288,TE,14,CLV,22,14,63.6,131,1,68.4,65.1,38.1,73.0,60.2,9.4,59,4.2,20,9,3,0,0,3,95.1,3,0
Derek Hagan,3027,WR,4,BUF,22,13,59.1,138,1,62.4,62.6,51.6,75.3,74.4,10.6,27,2.1,29,7,1,2,0,0,54.7,2,1
Darren McFadden,4318,HB,7,OAK,22,19,86.4,154,1,78.7,89.1,84.1,70.2,59.7,8.1,169,8.9,26,7,0,1,0,3,92.0,1,0
Kahlil Bell,5243,HB,7,CHI,22,19,86.4,133,1,68.0,67.6,83.6,26.9,72.6,7.0,133,7.0,25,4,0,0,1,2,107.0,0,0
Kendall Hunter,6267,HB,15,SF,22,16,72.7,195,0,75.8,65.8,52.8,88.9,41.9,12.2,178,11.1,44,10,2,0,0,0,99.6,0,0
Mike Sims-Walker,3695,WR,4,STR,21,11,52.4,139,0,56.4,55.6,47.7,72.3,,12.6,35,3.2,33,7,2,0,0,0,73.3,1,1
Brandon Jacobs,2327,HB,14,NYG,21,15,71.4,128,1,70.2,64.3,51.2,43.4,66.5,8.5,116,7.7,40,6,2,0,0,3,102.9,0,0
Joseph Addai,2975,HB,12,IND,21,15,71.4,93,0,65.5,51.9,51.5,70.8,67.1,6.2,103,6.9,12,5,2,1,0,0,60.2,0,0
Cedric Benson,2221,HB,15,CIN,21,15,71.4,82,0,67.6,35.4,29.5,49.6,78.8,5.5,96,6.4,11,3,3,0,0,1,77.9,0,0
Adrian Peterson,3623,HB,12,MIN,21,18,85.7,131,1,83.7,60.2,68.7,81.1,60.9,7.3,123,6.8,22,5,1,0,0,2,108.5,2,0
Bernard Berrian,1799,WR,5,MIN,20,7,35.0,91,0,55.9,54.0,54.5,70.1,,13.0,4,0.6,30,3,1,0,0,1,50.2,0,0
Derrick Mason,271,WR,5,NYJ,20,13,65.0,115,0,56.8,55.5,29.2,74.1,,8.8,41,3.2,30,7,1,2,0,1,40.6,0,0
Leonard Hankerson,6231,WR,4,WAS,20,13,65.0,163,0,74.4,73.7,80.6,72.7,,12.5,40,3.1,23,8,0,2,0,0,50.6,0,0
Isaac Redman,5233,HB,16,PIT,20,18,90.0,78,0,81.5,64.4,68.7,50.6,65.6,4.3,125,6.9,12,6,1,0,0,4,82.9,0,0
Steve Smith,3667,WR,9,PHI,20,11,55.0,124,1,56.8,56.2,29.9,71.5,67.5,11.3,33,3.0,20,5,3,2,0,2,50.8,0,0
Montario Hardesty,5584,HB,10,CLV,20,14,70.0,122,0,51.3,44.8,28.1,63.8,45.3,8.7,119,8.5,27,8,5,0,0,4,85.8,0,0
Cadillac Williams,2222,HB,11,STR,19,14,73.7,93,0,65.0,41.0,38.4,64.5,72.9,6.6,98,7.0,16,6,3,0,1,0,83.9,0,0
Le'Ron McClain,3753,FB,16,KC,19,14,73.7,82,1,66.8,66.0,52.6,78.1,78.7,5.9,70,5.0,14,6,2,0,0,0,99.0,1,1
Ramses Barden,5008,WR,8,NYG,19,9,47.4,94,0,58.7,58.2,57.0,70.6,62.3,10.4,28,3.1,26,5,1,0,0,0,62.2,0,0
Josh Morgan,4488,WR,5,SF,19,15,78.9,220,1,72.2,72.9,81.1,73.0,,14.7,99,6.6,30,12,0,1,0,0,110.5,1,0
Clay Harbor,5648,TE,16,PHI,19,13,68.4,163,1,69.6,69.8,64.4,72.7,63.1,12.5,47,3.6,27,8,1,1,0,1,90.5,3,0
T.J. Houshmandzadeh,921,WR,9,OAK,19,11,57.9,146,1,60.9,60.8,60.2,71.5,,13.3,29,2.6,40,5,1,0,0,0,99.9,0,0
Darrel Young,5438,FB,13,WAS,19,15,78.9,146,0,67.7,62.6,65.9,75.5,50.2,9.7,113,7.5,27,7,1,0,0,2,98.7,1,0
Logan Paulsen,5795,TE,16,WAS,18,11,61.1,138,0,62.5,61.4,78.7,71.5,54.3,12.5,61,5.5,24,7,0,0,0,1,85.0,4,0
Deji Karim,5703,HB,12,JAX,18,14,77.8,120,0,57.2,48.7,36.0,85.1,53.2,8.6,147,10.5,20,4,2,1,0,1,71.3,0,0
Derek Hagan,3027,WR,6,OAK,18,11,61.1,114,0,62.4,62.6,51.6,75.3,74.4,10.4,16,1.5,25,8,2,0,0,0,79.4,2,1
John Kuhn,2686,FB,16,GB,18,15,83.3,77,2,59.7,48.5,38.6,81.0,71.1,5.1,70,4.7,11,5,3,0,0,1,121.5,1,0
Luke Stocker,6256,TE,14,TB,17,12,70.6,92,0,68.2,55.1,48.0,72.3,69.7,7.7,42,3.5,24,5,2,0,0,0,83.5,2,0
Ricky Williams,440,HB,16,BLT,17,13,76.5,83,0,61.5,60.1,51.2,47.9,50.0,6.4,71,5.5,18,5,2,0,0,1,86.2,0,0
Ben Tate,5583,HB,15,HST,17,13,76.5,98,0,75.1,60.2,64.4,33.6,67.5,7.5,82,6.3,14,4,1,0,0,0,89.8,1,0
Donald Brown,4950,HB,13,IND,17,16,94.1,86,0,68.9,50.0,66.7,90.0,79.5,5.4,94,5.9,17,3,1,0,0,2,87.7,1,0
Jacob Hester,4383,FB,15,SD,16,12,75.0,48,1,51.7,30.9,63.2,24.1,54.1,4.0,56,4.7,11,3,1,0,2,0,97.9,2,0
Joe McKnight,5636,HB,12,NYJ,16,13,81.3,139,0,73.3,81.5,80.0,82.7,79.1,10.7,122,9.4,27,7,0,0,0,1,102.9,0,0
Willis McGahee,1339,HB,14,DEN,16,12,75.0,51,1,77.2,45.4,64.4,50.2,61.8,4.3,48,4.0,12,2,1,0,1,2,98.7,1,0
LaRod Stephens-Howling,5164,HB,13,ARZ,16,13,81.3,234,2,62.6,82.2,65.6,82.8,82.8,18.0,214,16.5,73,7,1,1,0,2,132.3,0,0
Bernard Scott,5133,HB,16,CIN,16,13,81.3,38,0,63.2,39.5,42.4,89.1,32.7,2.9,59,4.5,14,1,2,0,0,0,79.2,0,0
John Phillips,5132,TE,14,DAL,16,15,93.8,101,1,61.1,61.4,81.1,73.0,43.4,6.7,93,6.2,12,4,0,0,0,1,113.8,1,0
Bear Pascoe,5108,TE,16,NYG,15,12,80.0,136,0,65.0,59.5,79.4,71.9,63.4,11.3,96,8.0,22,7,0,0,0,2,104.4,5,0
Ruvell Martin,2111,WR,7,BUF,15,7,46.7,82,0,56.5,56.2,52.1,69.5,,11.7,31,4.4,28,5,1,1,0,1,36.0,0,0
Patrick Turner,5010,WR,14,NYJ,15,8,53.3,96,1,65.3,63.8,56.7,70.6,39.2,12.0,27,3.4,25,6,1,0,0,1,95.4,1,1
Leon Washington,3062,HB,16,SEA,14,10,71.4,48,0,61.1,49.5,43.8,84.1,83.3,4.8,52,5.2,9,2,2,0,0,1,75.9,2,0
Beanie Wells,4954,HB,14,ARZ,14,10,71.4,52,0,56.5,32.4,29.5,47.9,64.5,5.2,24,2.4,10,1,3,0,0,0,77.1,1,0
Knowshon Moreno,4935,HB,6,DEN,14,11,78.6,101,1,65.5,60.3,61.8,42.3,45.1,9.2,108,9.8,28,3,1,0,0,3,120.5,0,0
Craig Stevens,4399,TE,14,TEN,14,9,64.3,166,1,68.1,57.9,77.3,70.6,71.4,18.4,79,8.8,58,6,0,0,0,1,128.9,3,0
Daniel Thomas,6214,HB,13,MIA,14,12,85.7,72,1,55.6,67.9,79.4,60.5,84.0,6.0,66,5.5,12,5,0,0,0,3,111.9,0,0
Sam Hurd,3362,WR,12,CHI,14,8,57.1,109,0,55.3,54.9,54.9,70.1,,13.6,32,4.0,28,5,1,1,1,0,52.4,0,0
Mewelde Moore,1840,HB,12,PIT,14,11,78.6,104,1,68.9,56.2,62.1,22.4,81.5,9.5,100,9.1,24,5,1,0,1,3,121.4,1,0
David Johnson,5165,TE,16,PIT,14,12,85.7,91,1,77.1,52.0,63.2,72.3,67.9,7.6,65,5.4,25,5,1,0,0,3,117.6,2,0
Tashard Choice,4436,HB,5,BUF,14,7,50.0,51,0,47.3,43.4,44.9,24.8,72.5,7.3,74,10.6,15,1,3,0,0,1,58.9,0,0
Tim Hightower,4463,HB,5,WAS,13,10,76.9,78,1,68.0,59.8,58.9,86.9,86.5,7.8,82,8.2,19,6,1,0,0,0,116.8,0,0
Jerheme Urban,1709,WR,6,KC,13,4,30.8,35,1,54.2,50.7,72.1,68.3,81.0,8.8,6,1.5,24,1,0,2,0,0,26.3,0,0
Michael Robinson,3045,FB,13,SEA,13,9,69.2,74,1,52.2,76.2,78.0,22.2,80.5,8.2,67,7.4,19,4,0,0,0,0,109.1,0,0
Derrick Mason,271,WR,7,HST,13,6,46.2,55,0,56.8,55.5,29.2,74.1,,9.2,7,1.2,16,4,4,1,0,0,26.1,0,0
BenJarvus Green-Ellis,4599,HB,16,NE,13,9,69.2,159,0,73.5,56.2,38.4,90.5,66.5,17.7,145,16.1,53,7,2,0,0,2,110.7,0,0
Michael Hoomanawanui,5655,TE,8,STR,13,7,53.8,83,0,66.4,47.4,52.1,69.5,76.1,11.9,62,8.9,27,4,1,1,0,0,41.5,1,0
Bruce Miller,6363,FB,13,SF,13,11,84.6,83,1,63.0,59.9,78.7,22.7,38.8,7.5,54,4.9,30,3,0,0,0,2,118.9,4,0
Michael Palmer,5784,TE,15,ATL,13,10,76.9,72,1,67.3,50.9,41.8,71.1,77.6,7.2,47,4.7,11,3,2,0,0,0,114.9,0,0
Billy Bajema,2466,TE,16,STR,13,9,69.2,71,0,53.9,39.1,38.4,70.6,56.6,7.9,19,2.1,19,2,2,0,0,0,82.5,2,0
Cameron Morrah,5172,TE,8,SEA,13,6,46.2,74,0,53.8,45.0,28.3,70.3,77.8,12.3,38,6.3,21,4,3,0,0,0,64.3,1,1
Jordan Cameron,6254,TE,6,CLV,13,6,46.2,33,0,56.2,54.9,49.7,68.8,72.6,5.5,16,2.7,15,1,1,0,0,0,53.0,0,0
Evan Royster,6329,HB,6,WAS,13,9,69.2,68,0,73.0,62.7,77.3,84.1,83.2,7.6,78,8.7,16,4,0,0,0,1,81.6,0,0
Henry Hynoski,6666,FB,11,NYG,13,12,92.3,83,0,71.3,75.0,79.4,71.9,84.9,6.9,81,6.8,14,6,0,0,0,1,93.3,3,0
Jed Collins,4743,FB,16,NO,13,11,84.6,50,2,75.5,54.1,47.7,74.2,68.9,4.5,51,4.6,14,6,2,0,0,2,122.3,4,0
Donald Lee,1465,TE,9,CIN,13,11,84.6,115,0,67.4,68.0,78.7,71.5,63.9,10.5,72,6.5,26,5,0,0,0,0,103.5,3,0
Mossis Madu,6730,HB,5,TB,12,10,83.3,72,0,67.0,66.6,78.0,77.3,41.9,7.2,45,4.5,15,1,0,0,0,1,91.7,0,0
Cecil Shorts,6266,WR,9,JAX,12,2,16.7,30,1,46.7,47.1,27.3,64.0,65.5,15.0,4,2.0,25,2,3,2,0,0,27.8,1,0
Will Heller,1623,TE,16,DET,12,6,50.0,42,0,62.6,49.7,74.6,68.8,78.3,7.0,22,3.7,12,3,0,1,0,0,23.6,1,0
LaQuan Williams,6511,WR,7,BLT,12,4,33.3,46,0,55.5,57.7,72.1,67.0,65.7,11.5,8,2.0,15,3,0,0,0,1,45.8,2,1
Jake O'Connell,5161,TE,8,KC,12,7,58.3,52,0,58.5,53.5,75.6,69.5,53.8,7.4,25,3.6,15,4,0,0,0,0,68.8,5,2
Marc Mariani,5745,WR,15,TEN,12,5,41.7,24,0,50.3,47.9,45.8,69.1,,4.8,20,4.0,6,0,1,0,0,1,49.3,0,0
David Anderson,3196,WR,4,WAS,12,6,50.0,70,1,57.2,56.4,31.8,69.5,,11.7,10,1.7,23,4,1,0,0,1,95.8,0,0
Ahmard Hall,3336,FB,12,TEN,12,9,75.0,46,0,56.2,69.6,77.3,22.8,51.3,5.1,52,5.8,10,1,0,0,0,2,80.6,2,0
Eric Weems,4097,WR,15,ATL,12,11,91.7,90,0,58.7,56.1,78.7,71.5,70.9,8.2,32,2.9,18,5,0,0,0,2,97.9,2,1
Mark Ingram II,6180,HB,10,NO,12,11,91.7,46,0,69.1,67.7,78.7,70.5,79.6,4.2,43,3.9,9,3,0,0,0,3,82.6,1,0
Tashard Choice,4436,HB,6,DAL,12,11,91.7,71,0,47.3,43.4,44.9,24.8,72.5,6.5,79,7.2,18,1,0,0,0,0,91.3,0,0
Terrance Copper,2016,WR,11,KC,12,8,66.7,114,0,71.5,68.5,76.5,70.1,,14.3,40,5.0,43,6,0,0,0,0,97.2,0,0
Keary Colbert,1783,WR,7,KC,12,9,75.0,89,0,54.1,51.5,77.3,19.4,,9.9,36,4.0,19,4,0,2,1,0,55.9,0,0
Chris Cooley,1802,TE,5,WAS,11,8,72.7,65,0,58.0,58.4,76.5,71.5,57.6,8.1,40,5.0,17,3,0,0,0,0,87.3,0,0
Brandon Saine,6756,HB,5,GB,11,10,90.9,69,0,68.0,72.2,78.0,78.1,78.7,6.9,78,7.8,22,1,0,0,0,0,92.8,0,0
Donnie Avery,4347,WR,8,TEN,11,3,27.3,45,1,51.4,51.1,28.0,65.8,,15.0,23,7.7,23,3,2,2,0,0,34.8,0,0
Jackie Battle,3885,HB,15,KC,11,9,81.8,68,0,69.8,60.0,56.7,90.2,78.0,7.6,87,9.7,24,2,1,0,0,1,92.4,0,0
Travis Beckum,5023,TE,12,NYG,10,5,50.0,93,1,56.3,51.5,45.8,68.0,28.8,18.6,40,8.0,67,2,1,0,0,1,115.8,0,0
Tyler Clutts,6124,FB,16,CHI,10,8,80.0,48,0,34.8,40.0,56.7,19.2,31.8,6.0,39,4.9,10,2,1,1,1,0,47.1,3,2
Brody Eldridge,5685,TE,13,IND,10,9,90.0,45,0,56.4,53.5,57.0,70.6,46.6,5.0,14,1.6,8,2,1,0,0,0,85.4,4,0
Bryant Johnson,1333,WR,14,HST,10,6,60.0,90,1,66.4,61.2,74.6,69.8,67.2,15.0,9,1.5,40,4,0,0,0,1,122.9,1,0
Matt Spaeth,3693,TE,15,CHI,10,7,70.0,50,2,77.9,67.7,75.6,69.5,66.9,7.1,21,3.0,13,4,0,1,0,0,81.3,1,0
Dante Rosario,3771,TE,12,DEN,10,7,70.0,117,0,65.6,67.6,75.6,69.5,74.4,16.7,33,4.7,32,4,0,0,0,0,109.2,0,0
Lorenzo Booker,3687,HB,11,MIN,10,8,80.0,82,0,39.6,44.5,35.7,17.5,58.1,10.3,92,11.5,15,3,2,0,0,1,100.8,0,0
Clyde Gates,6263,WR,14,MIA,10,2,20.0,19,0,56.3,54.9,29.9,66.2,,9.5,0,0.0,11,1,1,1,0,0,0.0,1,0
Ryan Torain,4453,HB,8,WAS,9,6,66.7,23,0,59.0,35.7,29.7,54.6,81.5,3.8,34,5.7,7,0,1,0,0,0,70.1,0,0
Kevin Faulk,470,HB,6,NE,9,7,77.8,34,0,57.8,53.3,52.1,77.4,79.8,4.9,31,4.4,18,2,1,0,0,2,82.4,1,1
Anthony Sherman,6288,FB,14,ARZ,9,8,88.9,72,0,71.0,69.3,76.5,70.8,54.5,9.0,39,4.9,19,3,0,0,0,0,100.0,0,0
Kassim Osgood,1676,WR,11,JAX,9,5,55.6,42,0,61.4,58.4,46.3,68.0,62.3,8.4,19,3.8,19,2,0,0,0,1,67.8,0,0
Dave Thomas,3031,TE,5,NO,9,5,55.6,16,0,42.8,38.9,73.4,68.0,69.5,3.2,12,2.4,8,0,0,0,0,0,60.9,1,0
Jeremiah Johnson,5484,HB,6,DEN,9,7,77.8,62,0,68.1,58.8,52.1,76.5,26.3,8.9,59,8.4,17,3,1,0,0,1,95.4,1,1
Spencer Larsen,4497,FB,14,DEN,9,9,100.0,76,0,64.9,73.3,77.3,76.9,74.6,8.4,50,5.6,16,4,0,0,0,0,101.9,0,0
DeMarco Sampson,6401,WR,9,ARZ,8,3,37.5,36,0,54.1,54.0,36.8,65.8,,12.0,8,2.7,15,3,1,0,0,0,52.1,0,0
Marion Barber III,2326,HB,11,CHI,8,5,62.5,50,0,66.5,62.4,49.7,63.7,63.9,10.0,50,10.0,16,1,1,1,0,1,40.6,1,0
Colin Cloherty,5308,TE,4,JAX,8,4,50.0,57,0,67.2,60.2,41.6,67.0,73.3,14.3,30,7.5,21,3,1,0,0,1,73.4,0,0
Ovie Mughelli,1445,FB,7,ATL,8,4,50.0,25,2,54.6,40.5,28.6,69.4,80.8,6.3,20,5.0,19,2,3,0,0,1,96.4,0,0
Chansi Stuckey,3851,WR,9,ARZ,8,4,50.0,39,0,48.9,48.9,72.1,15.0,,9.8,11,2.8,12,3,0,0,1,0,64.1,0,0
Keiland Williams,5794,HB,10,DET,8,8,100.0,62,0,56.5,60.2,76.5,28.4,55.4,7.8,52,6.5,12,3,0,0,0,0,99.0,0,0
Julian Edelman,5156,WR,12,NE,8,4,50.0,32,0,59.0,56.1,72.1,71.1,,8.0,10,2.5,11,0,0,2,0,1,20.8,2,1
Brian Robiskie,4959,WR,6,CLV,8,3,37.5,25,0,55.7,51.1,70.5,65.8,,8.3,5,1.7,14,2,0,0,0,0,46.4,0,0
Tom Crabtree,5458,TE,16,GB,8,6,75.0,38,1,53.4,54.5,49.7,68.8,63.1,6.3,21,3.5,15,4,1,0,0,0,124.0,2,0
Colin Cochart,6712,TE,10,CIN,8,5,62.5,44,1,58.7,55.4,73.4,68.0,46.7,8.8,23,4.6,25,3,0,0,0,0,116.7,1,0
Mike Caussin,5987,TE,5,BUF,7,5,71.4,41,0,55.7,56.8,73.4,68.0,73.0,8.2,10,2.0,13,2,0,1,0,0,46.4,2,0
Zach Miller,5104,TE,3,JAX,7,4,57.1,42,1,68.6,65.8,72.1,67.0,68.8,10.5,17,4.3,14,2,0,0,0,0,114.3,0,0
Greg Jones II,1776,FB,16,JAX,7,4,57.1,19,0,74.5,51.3,72.1,69.4,72.9,4.8,18,4.5,10,2,0,0,0,0,62.2,0,0
Deon Butler,5014,WR,5,SEA,7,6,85.7,51,0,82.4,83.4,75.6,69.5,,8.5,11,1.8,15,3,0,0,0,1,97.0,0,0
Curtis Brinkley,5514,HB,4,SD,7,7,100.0,41,0,63.8,78.5,76.5,80.3,77.7,5.9,38,5.4,20,1,0,0,0,0,91.1,0,0
Weslye Saunders,6496,TE,15,PIT,7,4,57.1,29,1,78.3,63.0,73.4,68.0,78.1,7.3,9,2.3,14,3,0,0,0,1,106.5,2,0
Delone Carter,6271,HB,13,IND,7,5,71.4,18,0,54.2,43.5,46.3,28.3,49.3,3.6,36,7.2,7,0,1,0,0,1,74.1,0,0
