player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties
Reggie Wayne,800,WR,16,IND,172,111,64.5,1355,6,76.4,75.6,66.4,60.8,72.6,12.2,373,3.4,50,72,9,4,1,5,90.6,1,0
Larry Fitzgerald,1724,WR,16,ARZ,169,91,53.8,1137,6,78.5,77.5,82.3,82.8,,12.5,213,2.3,41,59,3,8,0,3,67.1,3,1
Roddy White,2244,WR,16,ATL,169,117,69.2,1389,10,82.7,83.9,64.4,62.2,,11.9,371,3.2,46,73,9,3,1,5,106.3,5,0
Brandon Lloyd,1436,WR,16,DEN,147,77,52.4,1448,11,90.7,90.6,82.8,81.9,73.3,18.8,195,2.5,71,72,4,4,0,2,100.4,1,0
Santana Moss,786,WR,16,WAS,142,93,65.5,1115,6,76.0,75.4,63.8,27.2,71.2,12.0,511,5.5,56,61,8,6,3,12,85.9,2,0
Steve Johnson,4538,WR,16,BUF,139,82,59.0,1073,10,76.2,76.0,31.3,52.5,,13.1,424,5.2,45,63,13,10,1,10,77.4,4,0
Brandon Marshall,3064,WR,14,MIA,132,86,65.2,1014,3,77.1,75.7,36.1,63.4,,11.8,231,2.7,46,57,13,7,2,8,73.9,5,1
Terrell Owens,188,WR,14,CIN,132,72,54.5,983,9,69.8,69.4,48.9,81.6,66.5,13.7,283,3.9,78,47,8,10,0,7,69.7,2,0
Andre Johnson,1319,WR,13,HST,131,86,65.6,1216,8,84.9,84.1,76.4,63.6,,14.1,338,3.9,60,59,6,5,1,1,99.9,4,0
Calvin Johnson,3618,WR,15,DET,131,77,58.8,1120,12,83.2,82.4,73.7,54.2,,14.5,337,4.4,87,57,6,6,1,5,98.1,1,0
Dwayne Bowe,3639,WR,16,KC,126,72,57.1,1162,15,79.5,78.3,49.3,81.8,68.4,16.1,379,5.3,75,55,9,3,1,5,117.8,5,2
Hakeem Nicks,4952,WR,13,NYG,126,79,62.7,1052,11,80.6,79.4,65.6,61.3,,13.3,277,3.5,46,55,6,7,1,5,95.1,3,0
Marques Colston,3197,WR,15,NO,126,84,66.7,1023,7,75.2,74.3,49.3,82.5,66.8,12.2,296,3.5,43,57,9,3,0,6,100.1,1,0
Jason Witten,1384,TE,16,DAL,124,95,76.6,1002,9,90.2,86.7,89.9,57.2,74.2,10.5,394,4.1,33,49,3,3,1,11,113.7,6,1
Mike Williams,5625,WR,16,TB,123,64,52.0,955,11,74.7,72.7,32.5,23.5,,14.9,328,5.1,58,46,11,3,3,8,97.4,1,1
Greg Jennings,2997,WR,16,GB,120,76,63.3,1265,12,75.0,74.2,63.4,81.9,,16.6,389,5.1,86,52,7,7,1,8,107.8,0,0
Chad Johnson,806,WR,14,CIN,120,67,55.8,831,4,70.1,70.1,51.1,81.2,,12.4,195,2.9,42,47,9,3,0,4,78.2,3,0
Pierre Garcon,4519,WR,14,IND,119,67,56.3,784,6,64.6,63.4,29.1,81.2,,11.7,252,3.8,57,41,13,4,0,6,79.3,3,1
Wes Welker,2204,WR,15,NE,118,86,72.9,848,7,76.6,76.4,32.2,82.7,75.3,9.9,421,4.9,35,47,13,1,0,5,109.0,1,0
Davone Bess,4694,WR,16,MIA,118,80,67.8,817,5,77.8,77.5,68.8,82.3,,10.2,330,4.1,29,43,6,5,0,9,83.9,2,0
Chris Cooley,1802,TE,16,WAS,117,78,66.7,849,3,67.5,62.6,44.2,25.2,41.4,10.9,405,5.2,35,40,8,2,3,8,89.3,3,0
Miles Austin,3211,WR,16,DAL,115,69,60.0,1045,7,68.1,68.0,36.5,82.3,,15.1,432,6.3,69,51,11,6,1,5,88.5,7,0
Danny Amendola,4717,WR,16,STR,114,85,74.6,689,3,72.0,71.3,71.4,57.3,,8.1,386,4.5,36,35,6,1,1,7,94.5,3,0
Jabar Gaffney,1040,WR,16,DEN,107,65,60.7,881,2,68.7,67.8,60.8,56.5,75.9,13.6,207,3.2,50,42,6,3,1,3,81.6,2,0
Jeremy Maclin,4942,WR,16,PHI,106,70,66.0,964,10,70.2,68.7,52.7,50.7,72.5,13.8,271,3.9,83,45,7,4,1,5,110.7,1,1
Tony Gonzalez,237,TE,16,ATL,106,70,66.0,656,6,70.0,67.1,64.1,81.4,68.5,9.4,182,2.6,34,39,6,4,0,5,86.0,3,0
Mike Williams,2227,WR,13,SEA,106,65,61.3,751,2,79.8,79.9,66.0,80.9,,11.6,203,3.1,68,40,5,4,0,5,73.3,0,0
Brandon Pettigrew,4943,TE,16,DET,104,71,68.3,722,4,65.0,55.5,32.1,81.4,71.8,10.2,378,5.3,35,35,12,2,0,5,92.7,10,0
Percy Harvin,4945,WR,14,MIN,104,71,68.3,871,5,87.5,87.0,70.4,83.7,,12.3,453,6.4,53,42,5,5,0,8,89.9,5,0
Anquan Boldin,1369,WR,16,BLT,103,64,62.1,837,7,72.6,73.4,78.4,47.4,70.5,13.1,228,3.6,61,43,3,4,1,3,94.2,4,1
Mike Thomas,5030,WR,16,JAX,99,66,66.7,816,4,74.0,72.9,73.6,82.6,,12.4,291,4.4,50,38,4,5,0,8,84.4,2,0
Benjamin Watson,1753,TE,16,CLV,98,68,69.4,765,3,76.6,73.5,62.5,81.4,70.6,11.3,280,4.1,44,41,7,5,0,4,81.4,4,0
Johnny Knox,5064,WR,16,CHI,97,51,52.6,964,5,71.8,70.4,51.2,79.5,,18.9,239,4.7,67,44,6,11,0,4,64.9,0,0
Derrick Mason,271,WR,16,BLT,94,61,64.9,802,7,77.3,78.3,70.8,80.5,,13.1,136,2.2,42,44,4,2,0,2,107.7,4,1
Eddie Royal,4356,WR,16,DEN,93,59,63.4,627,3,70.5,69.3,83.9,29.1,48.7,10.6,388,6.6,41,32,2,3,1,5,80.4,3,2
Mike Wallace,5007,WR,16,PIT,93,60,64.5,1257,10,79.5,79.3,58.2,81.2,,21.0,375,6.3,56,48,7,2,1,6,134.8,0,0
Braylon Edwards,2220,WR,16,NYJ,93,53,57.0,904,7,69.1,69.2,67.4,40.2,68.7,17.1,289,5.5,74,40,4,3,1,3,101.7,8,2
Dustin Keller,4344,TE,15,NYJ,93,55,59.1,687,5,66.4,63.5,30.6,80.0,78.5,12.5,243,4.4,41,33,9,2,0,6,91.1,4,0
DeSean Jackson,4363,WR,14,PHI,92,47,51.1,1056,6,61.6,61.0,28.0,57.0,65.7,22.5,342,7.3,91,35,11,2,2,2,105.2,3,0
Lance Moore,2718,WR,16,NO,92,66,71.7,763,8,76.2,74.9,85.8,47.2,,11.6,307,4.7,80,40,2,4,1,2,107.3,0,0
Michael Crabtree,4933,WR,16,SF,92,55,59.8,741,6,66.4,66.4,42.5,79.9,,13.5,297,5.4,60,40,8,7,0,4,75.5,3,0
Santonio Holmes,2970,WR,12,NYJ,91,52,57.1,746,6,78.1,81.1,66.8,52.7,,14.3,234,4.5,52,36,5,4,0,2,87.5,3,1
Hines Ward,380,WR,16,PIT,90,59,65.6,755,5,72.6,68.5,51.9,26.2,68.7,12.8,255,4.3,43,35,7,2,1,6,100.9,2,0
Jacob Tamme,4441,TE,12,IND,90,67,74.4,631,4,80.5,82.1,67.8,81.0,58.5,9.4,314,4.7,30,35,5,3,0,3,94.3,2,0
Zach Miller,3654,TE,15,OAK,89,60,67.4,687,5,82.8,80.2,66.3,56.2,58.0,11.5,293,4.9,43,36,5,3,1,5,95.1,3,0
Kellen Winslow,1727,TE,16,TB,88,66,75.0,733,5,74.6,79.6,80.0,57.3,61.4,11.1,237,3.6,41,36,3,1,1,9,113.5,7,1
Nate Washington,2832,WR,16,TEN,88,42,47.7,687,6,68.3,66.6,59.0,78.5,,16.4,99,2.4,71,34,4,6,0,2,68.7,3,1
Steve Smith,837,WR,14,CAR,87,47,54.0,554,2,61.6,60.1,31.1,24.5,,11.8,226,4.8,39,24,10,6,2,7,52.6,4,0
Vernon Davis,2951,TE,16,SF,87,56,64.4,914,7,79.7,75.7,57.0,80.3,65.0,16.3,445,7.9,66,35,6,1,0,9,121.5,3,1
Marcedes Lewis,2973,TE,16,JAX,86,58,67.4,700,10,89.9,79.1,63.0,25.8,73.7,12.1,271,4.7,42,39,5,4,2,7,111.6,4,0
Brandon Gibson,5118,WR,14,STR,86,53,61.6,620,2,67.0,66.7,46.9,80.2,67.4,11.7,222,4.2,41,33,6,2,0,8,81.5,3,0
Mario Manningham,4409,WR,16,NYG,86,60,69.8,944,9,73.4,74.3,77.0,44.0,,15.7,342,5.7,92,32,3,5,1,9,116.6,4,0
Nate Burleson,1386,WR,14,DET,85,55,64.7,625,6,65.8,63.6,62.4,26.8,,11.4,309,5.6,58,34,5,1,2,8,105.3,3,0
James Jones,3694,WR,16,GB,85,50,58.8,692,5,62.2,61.0,50.4,24.5,,13.8,308,6.2,66,33,6,2,3,9,94.8,0,0
LeSean McCoy,4976,HB,15,PHI,84,78,92.9,577,2,69.3,71.5,89.2,73.4,64.7,7.4,755,9.7,40,31,3,0,1,8,103.2,0,0
Donald Driver,533,WR,15,GB,82,51,62.2,565,4,60.3,59.5,51.2,36.7,68.1,11.1,186,3.6,61,29,6,2,1,6,88.7,0,0
Steve Breaston,3758,WR,13,ARZ,82,47,57.3,718,1,65.6,63.6,35.1,79.7,,15.3,172,3.7,37,32,8,2,0,3,80.2,4,0
Jerricho Cotchery,1829,WR,14,NYJ,80,41,51.3,433,2,60.1,58.1,28.4,79.0,,10.6,124,3.0,49,26,9,2,0,5,65.3,0,0
Anthony Armstrong,4855,WR,15,WAS,78,44,56.4,871,3,65.4,64.1,46.7,33.3,26.7,19.8,158,3.6,76,32,5,4,1,1,87.1,1,0
Arian Foster,5398,HB,16,HST,78,66,84.6,604,2,73.7,83.7,69.2,75.7,62.4,9.2,624,9.5,50,34,5,1,0,16,102.1,1,0
Lee Evans,1734,WR,13,BUF,78,37,47.4,578,4,64.5,62.3,63.7,22.2,,15.6,113,3.1,54,27,3,2,2,1,78.9,0,0
Jermaine Gresham,5546,TE,15,CIN,77,53,68.8,471,4,64.4,59.8,40.3,25.0,61.9,8.9,381,7.2,27,26,8,3,2,9,86.0,6,1
Jacoby Jones,3689,WR,15,HST,76,51,67.1,564,3,64.1,63.4,45.7,51.8,,11.1,248,4.9,47,31,7,0,1,5,102.1,2,1
Visanthe Shiancoe,1406,TE,16,MIN,75,47,62.7,530,2,57.9,62.2,64.9,79.3,65.7,11.3,179,3.8,33,21,4,4,0,3,70.4,12,0
Ray Rice,4369,HB,16,BLT,75,63,84.0,626,1,68.9,88.5,90.1,91.6,45.3,9.9,603,9.6,76,23,1,1,0,10,100.3,3,0
LaDainian Tomlinson,777,HB,15,NYJ,75,52,69.3,368,0,52.8,51.3,58.8,71.3,53.7,7.1,361,6.9,21,19,5,1,1,5,74.8,1,1
Malcom Floyd,2044,WR,11,SD,74,37,50.0,717,6,80.2,80.2,81.0,40.9,68.1,19.4,127,3.4,55,33,2,4,1,2,88.6,1,0
Louis Murphy,5048,WR,14,OAK,74,41,55.4,609,2,60.9,59.7,56.0,27.1,66.1,14.9,226,5.5,70,27,3,5,2,4,63.4,3,0
Josh Morgan,4488,WR,16,SF,74,44,59.5,698,2,64.5,63.0,53.4,78.9,76.3,15.9,305,6.9,65,27,5,2,0,9,88.7,4,0
Jahvid Best,5555,HB,16,DET,74,58,78.4,487,2,60.1,60.4,64.4,80.5,47.1,8.4,594,10.2,75,16,5,1,0,9,97.5,0,0
Brent Celek,3778,TE,15,PHI,73,42,57.5,511,4,65.0,59.5,47.9,78.9,69.1,12.2,242,5.8,65,24,6,2,0,8,86.0,5,0
Mike Sims-Walker,3695,WR,14,JAX,73,43,58.9,567,7,73.1,72.0,53.4,46.0,,13.2,138,3.2,39,34,5,4,1,4,92.7,2,0
Jordan Shipley,5608,WR,15,CIN,72,52,72.2,600,3,66.8,66.3,86.9,79.5,,11.5,197,3.8,64,30,0,2,0,1,99.3,0,0
Deion Branch,1072,WR,11,NE,72,48,66.7,706,5,76.7,75.2,76.9,43.8,,14.7,258,5.4,79,36,3,0,0,3,121.6,2,0
Steve Smith,3667,WR,9,NYG,72,48,66.7,529,3,71.4,70.3,50.8,79.2,68.1,11.0,112,2.3,45,30,6,2,0,4,90.6,1,0
Devin Hester,3002,WR,16,CHI,71,40,56.3,482,4,61.5,60.4,42.4,79.4,,12.1,240,6.0,39,23,6,4,0,1,72.6,3,0
Kevin Walter,1549,WR,16,HST,71,51,71.8,621,5,67.8,64.9,86.9,79.5,70.7,12.2,147,2.9,35,33,1,2,0,0,110.1,1,0
Dez Bryant,5549,WR,12,DAL,71,45,63.4,561,6,72.9,73.9,62.5,48.6,,12.5,174,3.9,46,27,4,2,0,7,104.3,3,0
Jason Avant,3054,WR,16,PHI,71,51,71.8,574,1,68.2,66.6,62.8,79.6,65.7,11.3,191,3.7,34,31,4,2,0,2,88.6,1,0
Brandon LaFell,5602,WR,14,CAR,71,38,53.5,468,1,64.5,62.8,33.1,43.4,,12.3,142,3.7,44,23,7,1,1,2,73.0,3,0
Darren Sproles,2347,HB,16,SD,70,59,84.3,520,2,69.7,81.3,77.0,63.5,71.0,8.8,502,8.5,57,25,3,0,0,5,107.1,0,0
Laurent Robinson,3691,WR,14,STR,69,34,49.3,353,2,58.1,56.9,61.9,77.8,,10.4,107,3.1,32,20,3,3,0,3,56.0,2,0
Mohamed Massaquoi,4973,WR,15,CLV,69,36,52.2,483,2,62.4,60.9,54.4,29.4,68.1,13.4,145,4.0,41,24,4,7,1,4,44.8,2,1
Deon Butler,5014,WR,13,SEA,69,36,52.2,385,4,60.4,59.9,39.6,78.0,62.4,10.7,119,3.3,63,20,6,2,0,5,76.1,1,0
Austin Collie,5051,WR,9,IND,69,58,84.1,649,8,77.3,74.1,68.8,42.2,66.1,11.2,303,5.2,73,33,4,0,1,4,144.5,0,0
Michael Jenkins,1750,WR,11,ATL,69,41,59.4,505,2,75.5,73.2,90.2,78.3,,12.3,88,2.1,43,29,0,2,0,1,79.7,1,0
Peyton Hillis,4541,HB,16,CLV,68,61,89.7,477,2,75.1,86.8,83.3,29.5,77.8,7.8,457,7.5,47,25,2,0,0,11,105.7,2,0
Brian Hartline,5031,WR,12,MIA,68,43,63.2,615,1,69.7,67.8,60.8,34.4,,14.3,221,5.1,54,26,4,4,1,3,72.9,0,0
Kenny Britt,4953,WR,12,TEN,66,42,63.6,775,9,85.8,86.5,56.0,31.6,68.1,18.5,119,2.8,80,33,4,3,1,3,124.7,4,0
Kevin Boss,3769,TE,15,NYG,66,35,53.0,531,5,70.0,56.0,27.2,77.3,71.0,15.2,241,6.9,54,23,11,2,1,7,92.4,2,0
Earl Bennett,4384,WR,14,CHI,66,46,69.7,561,3,76.2,74.2,90.3,48.7,,12.2,221,4.8,48,27,0,2,1,4,98.1,0,0
Tony Scheffler,3006,TE,15,DET,66,45,68.2,378,1,67.7,67.6,77.3,34.9,58.1,8.4,166,3.7,25,24,3,4,1,0,62.6,2,0
David Gettis,5721,WR,15,CAR,66,37,56.1,508,3,64.4,63.1,72.2,78.3,68.2,13.7,169,4.6,88,24,2,4,0,1,70.8,3,0
Matt Forte,4358,HB,16,CHI,66,52,78.8,549,3,73.7,72.2,87.9,67.0,79.0,10.6,480,9.2,89,22,1,1,3,7,110.2,1,0
Tony Moeaki,5617,TE,15,KC,65,47,72.3,556,3,83.0,74.3,56.6,79.1,71.0,11.8,212,4.5,34,31,5,1,0,2,107.0,4,1
Aaron Hernandez,5637,TE,14,NE,64,45,70.3,563,6,69.8,69.0,29.8,79.5,74.8,12.5,301,6.7,46,27,9,0,0,3,128.6,3,0
Heath Miller,2247,TE,14,PIT,64,42,65.6,512,2,75.5,73.2,84.0,31.8,63.3,12.2,246,5.9,36,26,1,2,1,4,87.5,1,0
Antonio Gates,1609,TE,10,SD,63,50,79.4,782,10,84.7,86.9,72.0,79.3,74.0,15.6,327,6.5,48,42,3,2,0,4,144.7,2,1
Frank Gore,2282,HB,11,SF,62,46,74.2,452,2,60.8,51.4,50.1,63.0,67.1,9.8,478,10.4,41,16,5,2,1,9,91.6,1,0
Greg Olsen,3647,TE,16,CHI,62,41,66.1,411,5,66.8,65.6,69.0,25.2,65.3,10.0,175,4.3,39,22,2,3,2,1,91.5,4,0
Robert Meachem,3643,WR,16,NO,62,44,71.0,638,5,72.9,71.6,56.8,79.3,,14.5,136,3.1,55,27,4,3,0,6,110.8,0,0
Jordy Nelson,4350,WR,16,GB,61,45,73.8,582,2,67.8,65.8,39.7,33.3,70.5,12.9,239,5.3,80,26,7,0,1,6,114.2,0,0
Owen Daniels,3043,TE,11,HST,61,38,62.3,471,2,69.7,68.5,56.1,77.7,78.4,12.4,285,7.5,31,25,4,3,0,1,76.6,0,0
Darrius Heyward-Bey,4930,WR,15,OAK,60,26,43.3,366,1,53.0,51.3,27.9,27.7,,14.1,77,3.0,69,17,8,1,0,2,62.2,2,1
Devery Henderson,1771,WR,16,NO,60,34,56.7,464,1,59.3,57.3,29.8,77.9,64.5,13.6,140,4.1,57,21,6,4,0,1,59.3,0,0
Steven Jackson,1745,HB,16,STR,59,46,78.0,374,0,62.3,52.5,57.4,90.5,57.3,8.1,387,8.4,49,14,5,1,0,7,86.0,1,1
Roy Williams,1728,WR,15,DAL,59,37,62.7,538,5,61.9,60.2,65.8,22.7,,14.5,202,5.5,63,26,4,5,3,4,85.3,1,1
Jamaal Charles,4387,HB,16,KC,59,45,76.3,468,3,86.3,65.7,54.5,69.2,87.9,10.4,435,9.7,31,21,5,0,1,7,115.6,2,0
Rob Gronkowski,5567,TE,16,NE,57,42,73.7,546,10,86.5,81.6,68.2,31.2,62.9,13.0,202,4.8,28,30,3,0,1,4,143.0,6,0
Todd Heap,801,TE,13,BLT,57,40,70.2,599,5,73.5,74.7,67.0,78.2,53.3,15.0,242,6.1,65,30,3,1,1,3,126.3,5,0
Chansi Stuckey,3851,WR,16,CLV,57,40,70.2,347,0,61.9,61.8,67.6,23.8,,8.7,206,5.2,25,22,3,3,2,6,64.0,1,0
Cadillac Williams,2222,HB,16,TB,57,46,80.7,359,1,63.5,59.7,55.2,74.9,67.3,7.8,340,7.4,20,18,4,0,0,9,98.8,1,0
Early Doucet,4395,WR,10,ARZ,56,26,46.4,291,1,53.4,51.7,29.5,76.2,77.9,11.2,85,3.3,36,11,5,1,0,1,60.9,1,0
Ahmad Bradshaw,3866,HB,16,NYG,56,47,83.9,314,0,76.6,62.9,49.3,29.7,89.8,6.7,383,8.1,18,18,6,2,0,6,75.1,2,0
Jeremy Shockey,1021,TE,13,NO,56,41,73.2,408,3,68.8,68.3,66.2,78.1,59.6,10.0,119,2.9,31,22,3,1,0,2,103.9,0,0
Blair White,5970,WR,12,IND,56,36,64.3,355,5,68.3,67.9,80.4,77.4,,9.9,84,2.3,33,24,1,4,0,0,82.1,1,0
Daniel Fells,3309,TE,16,STR,56,41,73.2,391,2,61.5,59.9,58.4,78.1,55.3,9.5,270,6.6,36,24,4,1,0,8,96.7,1,0
Chris Johnson,4338,HB,16,TEN,55,44,80.0,245,1,75.1,44.3,58.5,74.4,28.5,5.6,263,6.0,25,9,4,0,1,4,91.3,1,0
Anthony Fasano,2998,TE,15,MIA,55,39,70.9,528,4,81.1,72.0,73.9,78.0,69.4,13.5,209,5.4,31,29,2,1,0,2,117.8,3,0
Dante Rosario,3771,TE,16,CAR,54,32,59.3,264,0,57.5,52.6,51.7,77.2,76.8,8.3,139,4.3,26,15,4,3,0,1,48.7,2,0
Keiland Williams,5794,HB,15,WAS,53,39,73.6,309,2,63.2,50.3,65.7,70.4,59.8,7.9,318,8.2,36,12,3,0,1,7,100.3,0,0
Bernard Berrian,1799,WR,14,MIN,53,28,52.8,252,0,54.5,53.3,65.8,76.4,,9.0,84,3.0,30,14,3,4,0,1,34.5,2,0
Darren McFadden,4318,HB,13,OAK,52,47,90.4,507,3,69.4,76.0,70.3,53.3,76.0,10.8,552,11.7,67,21,3,0,1,12,126.5,0,0
T.J. Houshmandzadeh,921,WR,16,BLT,52,30,57.7,399,3,66.8,66.8,41.2,76.6,,13.3,91,3.0,56,19,5,2,0,1,85.3,2,0
John Carlson,4352,TE,15,SEA,52,31,59.6,318,1,56.1,48.2,42.3,76.8,65.5,10.3,133,4.3,37,12,5,3,0,0,59.6,2,0
Felix Jones,4336,HB,16,DAL,51,48,94.1,450,1,67.2,87.3,86.5,81.2,73.3,9.4,571,11.9,71,16,1,1,1,8,101.8,1,0
Dallas Clark,1340,TE,6,IND,51,37,72.5,347,3,71.5,66.7,55.4,77.6,77.4,9.4,126,3.4,50,21,4,0,0,1,110.5,0,0
Mike Goodson,5034,HB,16,CAR,51,40,78.4,310,0,62.2,64.6,36.6,58.2,48.7,7.8,366,9.2,32,15,7,1,0,10,83.8,0,0
Jacoby Ford,5632,WR,16,OAK,50,25,50.0,470,2,66.6,64.4,35.9,78.7,,18.8,123,4.9,52,19,5,3,0,0,71.3,3,0
Roscoe Parrish,2272,WR,8,BUF,50,33,66.0,392,2,65.7,65.3,61.5,78.1,,11.9,110,3.3,37,20,4,3,0,4,78.1,1,1
Joel Dreessen,2415,TE,16,HST,50,36,72.0,518,4,74.4,70.9,72.9,29.4,67.3,14.4,196,5.4,43,24,2,0,1,2,131.9,3,0
Brandon Jackson,3679,HB,16,GB,50,43,86.0,342,1,71.6,81.6,76.0,84.8,75.8,8.0,377,8.8,37,18,2,0,0,8,101.8,0,0
Bo Scaife,2396,TE,13,TEN,49,36,73.5,318,4,56.8,52.8,54.3,23.6,64.5,8.8,117,3.3,30,18,4,0,2,0,117.6,2,0
Harry Douglas,4398,WR,16,ATL,49,22,44.9,294,1,55.1,53.2,41.6,76.0,68.8,13.4,124,5.6,46,15,4,0,0,3,71.3,0,0
Jason Snelling,3860,HB,14,ATL,49,44,89.8,303,3,55.1,63.6,77.1,48.8,68.3,6.9,275,6.3,28,12,1,0,1,12,112.8,1,0
Brian Robiskie,4959,WR,14,CLV,49,29,59.2,310,3,59.7,58.1,58.1,76.5,62.3,10.7,58,2.0,46,12,3,2,0,1,81.2,2,0
Fred Jackson,3368,HB,16,BUF,49,31,63.3,215,2,61.8,45.2,28.2,42.8,81.4,6.9,272,8.8,65,10,9,0,1,8,86.7,1,0
Andre Roberts,5612,WR,13,ARZ,48,24,50.0,307,2,55.9,53.6,54.4,29.9,,12.8,136,5.7,74,10,3,1,1,1,75.6,0,0
Bryant Johnson,1333,WR,14,DET,48,18,37.5,210,0,48.9,47.4,27.5,74.1,,11.7,56,3.1,24,11,7,1,0,3,42.9,0,0
Emmanuel Sanders,5606,WR,13,PIT,48,28,58.3,376,2,72.9,70.7,66.8,76.3,,13.4,80,2.9,35,18,3,0,0,1,97.2,0,0
Ben Obomanu,3194,WR,14,SEA,48,31,64.6,494,4,74.0,72.6,79.4,77.6,,15.9,161,5.2,87,17,0,4,0,2,91.8,0,0
Adrian Peterson,3623,HB,15,MIN,47,36,76.6,341,1,86.5,52.4,39.6,90.0,37.2,9.5,347,9.6,34,17,6,1,0,7,94.4,0,0
David Nelson,5862,WR,15,BUF,47,31,66.0,353,3,68.6,67.9,79.1,77.0,,11.4,80,2.6,37,18,2,2,0,4,91.9,0,0
Justin Forsett,4547,HB,16,SEA,46,33,71.7,249,0,70.2,60.6,70.3,89.9,77.4,7.5,239,7.2,21,9,2,0,0,1,84.4,0,0
Knowshon Moreno,4935,HB,13,DEN,45,37,82.2,372,3,65.6,80.5,81.5,53.8,47.2,10.1,376,10.2,45,15,1,0,0,5,123.3,2,0
Jared Cook,5012,TE,13,TEN,44,29,65.9,361,1,71.5,73.3,57.0,76.3,25.8,12.4,157,5.4,36,18,3,3,0,2,70.4,3,0
Martellus Bennett,4375,TE,16,DAL,44,33,75.0,260,0,78.5,59.8,60.9,37.3,65.5,7.9,189,5.7,32,12,3,2,1,3,70.3,3,0
Danny Woodhead,4914,HB,14,NE,43,34,79.1,379,1,77.2,75.3,79.9,69.6,49.0,11.1,324,9.5,50,15,1,0,0,7,111.1,0,0
Brandon Tate,5006,WR,16,NE,43,24,55.8,432,3,60.5,59.1,51.8,27.5,,18.0,145,6.0,65,15,3,1,1,2,104.0,1,0
Brandon Stokley,498,WR,11,SEA,42,31,73.8,354,0,83.1,82.2,88.0,76.6,,11.4,94,3.0,36,23,0,3,0,0,68.9,0,0
Dave Thomas,3031,TE,13,NO,42,30,71.4,219,2,66.3,61.1,77.3,76.5,53.3,7.3,131,4.4,22,11,1,1,0,0,89.3,1,0
Patrick Crayton,1932,WR,9,SD,42,28,66.7,514,1,79.0,77.3,57.0,76.3,,18.4,221,7.9,49,24,2,1,0,3,106.6,0,0
Legedu Naanee,3788,WR,10,SD,42,23,54.8,371,1,67.6,65.8,73.7,26.8,,16.1,110,4.8,59,21,1,2,1,2,72.6,2,0
Jimmy Graham,5619,TE,14,NO,42,31,73.8,356,5,76.3,76.9,61.3,39.4,74.9,11.5,152,4.9,52,21,3,2,1,1,118.7,1,0
Delanie Walker,3120,TE,14,SF,41,29,70.7,331,0,69.5,66.0,47.7,28.1,53.3,11.4,172,5.9,38,13,4,0,1,6,94.7,3,0
Chris Chambers,821,WR,13,KC,41,22,53.7,213,1,55.7,54.6,60.5,74.9,,9.7,49,2.2,26,13,1,2,0,1,56.3,2,1
Tim Hightower,4463,HB,16,ARZ,41,21,51.2,136,1,57.0,29.9,28.8,34.7,58.6,6.5,154,7.3,20,7,6,1,1,3,56.6,0,0
Marcel Reece,4702,FB,16,OAK,40,25,62.5,333,3,65.5,68.6,53.1,44.4,51.3,13.3,305,12.2,73,12,3,3,0,5,82.6,5,1
Reggie Bush,2947,HB,8,NO,40,34,85.0,208,1,64.7,66.5,70.3,83.3,38.6,6.1,206,6.1,20,10,2,1,0,4,86.3,0,0
Sammie Stroughter,5157,WR,12,TB,40,25,62.5,248,0,60.4,59.5,74.9,76.0,,9.9,111,4.4,27,13,1,1,0,1,69.6,0,0
Justin Gage,1452,WR,11,TEN,40,20,50.0,266,1,60.9,57.4,28.4,74.4,,13.3,60,3.0,30,14,6,3,0,0,48.5,1,0
Derek Hagan,3027,WR,7,NYG,39,24,61.5,223,1,68.1,66.6,53.1,75.5,,9.3,33,1.4,17,15,3,4,0,1,46.2,0,0
Sidney Rice,3660,WR,6,MIN,39,17,43.6,280,2,68.5,68.5,54.8,73.6,,16.5,43,2.5,46,14,2,2,0,3,64.0,1,0
Maurice Jones-Drew,3005,HB,14,JAX,39,34,87.2,317,2,72.2,76.3,79.4,68.8,73.5,9.3,328,9.6,75,11,1,0,0,6,117.6,0,0
Golden Tate,5585,WR,11,SEA,38,21,55.3,227,0,66.0,65.3,72.3,75.6,,10.8,112,5.3,52,8,1,1,0,5,62.1,1,0
Correll Buckhalter,869,HB,15,DEN,38,28,73.7,240,2,53.5,47.0,38.4,59.6,73.9,8.6,263,9.4,23,9,5,0,0,4,107.3,0,0
Ronnie Brown,2219,HB,16,MIA,38,33,86.8,242,0,62.3,61.9,69.5,57.0,77.0,7.3,227,6.9,24,13,2,0,0,5,93.2,0,0
Mark Clayton,2239,WR,5,STR,38,23,60.5,306,2,68.8,70.4,30.4,75.4,27.4,13.3,97,4.2,39,15,5,2,0,0,81.7,1,0
Arrelious Benn,5564,WR,14,TB,37,25,67.6,395,2,81.0,76.0,74.2,28.0,,15.8,133,5.3,64,17,1,0,1,2,120.9,1,0
Craig Davis,3646,WR,7,SD,37,21,56.8,259,1,64.5,64.0,37.6,74.6,,12.3,99,4.7,49,14,3,0,0,0,87.6,0,0
Antwaan Randle El,1069,WR,15,PIT,37,22,59.5,253,0,60.2,61.5,60.7,75.5,,11.5,58,2.6,34,15,2,1,0,0,68.9,0,0
