player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties
Felix Jones,4336,HB,16,DAL,34,25,73.5,262,2,60.4,63.3,64.1,71.0,75.9,10.5,225,9.0,39,10,2,1,0,8,102.8,0,0
Frank Gore,2282,HB,16,SF,34,28,82.4,234,1,72.1,54.8,46.4,74.3,69.2,8.4,234,8.4,26,10,4,0,0,7,105.1,2,0
Jordan Shipley,5608,WR,6,JAX,33,23,69.7,244,1,63.1,61.4,62.3,75.3,66.7,10.6,43,1.9,36,10,2,0,0,0,101.1,0,0
Clyde Gates,6263,WR,11,NYJ,33,16,48.5,224,0,71.3,69.2,67.0,73.8,,14.0,18,1.1,42,12,1,2,0,0,45.5,0,0
Mohamed Massaquoi,4973,WR,9,CLV,32,17,53.1,254,0,65.8,65.5,68.0,73.6,,14.9,107,6.3,54,11,1,1,0,0,66.4,0,0
Fred Davis,4362,TE,7,WAS,32,24,75.0,325,0,75.2,82.7,64.3,76.0,58.1,13.5,140,5.8,29,17,2,2,0,5,80.9,5,0
Rueben Randle,7065,WR,14,NYG,32,19,59.4,298,3,76.1,74.4,57.1,74.1,,15.7,73,3.8,56,13,1,0,0,3,121.6,0,0
Robert Meachem,3643,WR,12,SD,32,14,43.8,207,2,55.8,54.7,28.6,73.2,,14.8,40,2.9,46,7,4,2,0,1,60.3,0,0
Willis McGahee,1339,HB,10,DEN,31,26,83.9,221,0,70.7,54.3,43.3,28.0,69.9,8.5,234,9.0,31,10,4,0,0,5,96.4,2,0
Craig Stevens,4399,TE,15,TEN,31,23,74.2,275,1,62.6,53.7,62.5,18.8,73.7,12.0,135,5.9,46,14,3,0,2,4,111.6,3,0
Julian Edelman,5156,WR,9,NE,31,21,67.7,235,3,63.9,64.5,50.8,26.6,,11.2,141,6.7,56,12,2,1,0,5,108.9,2,0
Ed Dickson,5595,TE,13,BLT,31,21,67.7,225,0,60.8,59.2,59.7,74.6,62.2,10.7,87,4.1,40,10,1,1,0,3,75.3,0,0
Daryl Richardson,7233,HB,15,STR,31,24,77.4,163,0,57.0,48.7,62.5,29.6,40.2,6.8,188,7.8,26,7,2,0,1,3,88.5,1,0
Jordan Cameron,6254,TE,14,CLV,31,20,64.5,226,1,62.1,63.1,71.3,74.6,77.1,11.3,102,5.1,28,12,2,1,0,2,83.5,3,1
Marvin Jones Jr.,7158,WR,10,CIN,31,18,58.1,201,1,62.5,59.9,45.4,75.3,,11.2,28,1.6,23,11,2,1,0,3,74.8,2,0
Ryan Broyles,7057,WR,10,DET,30,22,73.3,310,2,71.9,72.7,60.7,74.9,,14.1,158,7.2,40,16,2,1,0,1,114.6,1,0
Chris Ogbonnaya,5135,HB,12,CLV,29,24,82.8,187,0,61.3,58.9,62.5,28.1,75.5,7.8,207,8.6,38,11,2,0,1,2,93.5,1,0
Kevin Elliott,7367,WR,9,JAX,29,10,34.5,108,0,52.3,52.1,28.4,71.5,,10.8,24,2.4,22,6,5,2,0,1,17.6,1,0
Bilal Powell,6278,HB,14,NYJ,29,17,58.6,140,0,64.8,52.1,43.5,89.0,75.8,8.2,133,7.8,16,10,3,1,0,5,56.7,0,0
Michael Turner,1873,HB,16,ATL,29,19,65.5,128,1,65.3,39.7,33.5,61.2,77.2,6.7,148,7.8,60,2,4,0,0,3,86.6,0,0
Juron Criner,7160,WR,12,OAK,29,16,55.2,151,1,72.3,71.0,67.7,23.2,61.6,9.4,84,5.3,17,10,1,1,1,2,66.9,0,0
Armon Binns,6590,WR,8,CIN,29,18,62.1,210,1,56.8,56.8,63.2,26.1,66.1,11.7,93,5.2,48,7,0,0,1,3,95.5,2,1
LaRod Stephens-Howling,5164,HB,14,ARZ,28,17,60.7,106,0,69.5,48.4,54.5,89.0,68.2,6.2,134,7.9,24,5,2,1,0,4,53.6,0,0
Charles Clay,6326,TE,14,MIA,28,18,64.3,212,2,59.9,57.0,29.1,73.9,78.0,11.8,91,5.1,31,8,6,1,0,1,96.1,0,0
Alex Green,6248,HB,10,GB,28,18,64.3,125,0,62.2,44.0,57.8,73.2,80.7,6.9,152,8.4,19,5,2,0,1,0,74.3,0,0
Marshawn Lynch,3628,HB,16,SEA,28,23,82.1,196,1,82.2,47.8,50.6,49.4,67.3,8.5,204,8.9,27,11,3,1,1,5,92.9,1,0
Deion Branch,1072,WR,10,NE,28,16,57.1,145,0,55.2,52.4,66.7,73.3,,9.1,49,3.1,25,10,1,1,0,0,56.4,1,1
Damaris Johnson,7530,WR,13,PHI,28,19,67.9,256,0,77.7,76.6,84.1,75.7,,13.5,105,5.5,32,14,0,0,0,5,96.7,0,0
Brian Quick,7037,WR,15,STR,27,11,40.7,156,2,59.2,57.4,43.8,71.5,,14.2,30,2.7,39,6,2,3,0,0,45.2,0,0
Dwayne Harris,6328,WR,13,DAL,27,17,63.0,222,1,72.0,69.7,68.7,73.9,,13.1,106,6.2,36,9,1,1,0,4,85.7,0,0
Shaun Draughn,6440,HB,14,KC,27,24,88.9,158,0,54.3,55.5,62.7,58.4,21.4,6.6,150,6.3,23,5,2,0,0,4,91.0,1,0
Jerricho Cotchery,1829,WR,14,PIT,26,17,65.4,205,0,65.0,65.8,54.8,73.6,,12.1,56,3.3,24,12,2,0,0,1,89.4,2,0
Keshawn Martin,7121,WR,14,HST,26,10,38.5,85,1,51.5,48.4,27.1,73.4,,8.5,40,4.0,18,6,5,3,0,1,21.0,1,0
Ahmad Bradshaw,3866,HB,14,NYG,26,23,88.5,245,0,79.9,68.2,61.5,57.6,82.8,10.7,277,12.0,59,7,0,0,0,7,105.9,1,0
Jeff King,3100,TE,16,ARZ,26,17,65.4,129,0,67.9,63.7,82.7,73.9,77.9,7.6,61,3.6,27,6,0,2,0,2,45.2,4,1
Shonn Greene,4988,HB,16,NYJ,26,19,73.1,151,0,66.3,37.2,48.0,57.4,62.2,7.9,129,6.8,30,3,3,1,1,1,71.2,1,0
BenJarvus Green-Ellis,4599,HB,15,CIN,26,22,84.6,104,0,62.6,53.4,61.5,65.8,72.9,4.7,90,4.1,13,4,2,1,0,3,67.3,0,0
Toby Gerhart,5576,HB,16,MIN,25,20,80.0,155,0,55.2,60.2,59.7,28.4,60.4,7.8,150,7.5,21,10,2,0,0,4,92.5,0,0
Jonathan Dwyer,5711,HB,13,PIT,25,18,72.0,106,0,69.8,57.3,56.6,60.1,86.1,5.9,110,6.1,15,7,2,1,0,5,63.1,0,0
Knowshon Moreno,4935,HB,8,DEN,24,21,87.5,167,0,73.1,76.7,72.1,74.6,67.1,8.0,134,6.4,26,11,1,1,0,2,78.3,0,0
LaVon Brazill,7191,WR,14,IND,24,11,45.8,186,1,56.9,57.5,29.9,71.5,,16.9,74,6.7,42,7,2,1,0,1,69.1,1,1
Brandon Tate,5006,WR,15,CIN,24,13,54.2,211,1,62.6,61.2,80.0,72.9,71.5,16.2,71,5.5,44,6,0,1,0,3,80.4,0,0
Cole Beasley,7330,WR,9,DAL,24,15,62.5,128,0,62.8,62.4,51.5,73.0,,8.5,67,4.5,20,8,2,2,0,2,41.7,0,0
Mike Thomas,5030,WR,7,JAX,24,13,54.2,80,0,47.4,45.6,29.0,76.4,61.6,6.2,14,1.1,12,3,3,0,0,0,61.1,0,0
Mohamed Sanu,7084,WR,8,CIN,24,16,66.7,154,4,71.6,69.1,82.2,25.5,,9.6,79,4.9,34,10,0,0,0,1,124.0,0,0
Vick Ballard,7162,HB,16,IND,24,17,70.8,152,1,70.6,59.7,32.2,43.0,68.2,8.9,114,6.7,19,7,4,0,0,2,101.4,1,0
Robert Turbin,7106,HB,16,SEA,23,19,82.6,181,0,73.9,68.1,45.1,86.8,54.9,9.5,130,6.8,20,8,2,1,0,5,81.3,0,0
Steve Smith,3667,WR,9,STR,23,14,60.9,131,0,57.1,58.2,38.6,73.0,,9.4,48,3.4,25,7,3,1,0,1,58.4,1,0
William Powell,6939,HB,12,ARZ,23,19,82.6,132,0,71.1,63.4,69.9,84.9,71.6,6.9,87,4.6,25,6,1,0,0,2,90.6,1,0
Vonta Leach,2100,FB,16,BLT,23,21,91.3,143,0,83.3,62.4,61.3,77.7,66.2,6.8,132,6.3,18,7,2,0,0,2,92.6,1,0
Anthony McCoy,5708,TE,16,SEA,23,18,78.3,291,3,71.6,78.5,69.9,74.1,53.0,16.2,142,7.9,67,13,1,3,0,1,118.8,5,0
Rashad Jennings,5174,HB,10,JAX,23,19,82.6,130,0,59.6,64.7,59.5,29.7,67.0,6.8,152,8.0,26,5,2,1,0,6,72.1,0,0
Jonathan Stewart,4327,HB,9,CAR,22,17,77.3,157,1,69.3,65.6,82.7,43.0,75.3,9.2,191,11.2,30,5,1,0,1,2,111.4,0,0
Will Johnson,7639,FB,16,PIT,22,15,68.2,137,1,66.5,62.0,52.8,74.2,67.7,9.1,81,5.4,26,8,2,0,0,0,100.0,0,0
Will Heller,1623,TE,16,DET,22,17,77.3,150,1,68.1,57.4,69.6,74.1,80.4,8.8,89,5.2,19,9,1,0,0,0,110.0,0,0
Kyle Williams,5729,WR,11,SF,21,14,66.7,212,1,60.3,60.9,64.7,23.8,,15.1,76,5.4,57,10,1,1,1,1,95.7,1,0
Luke Stocker,6256,TE,16,TB,21,16,76.2,165,1,77.2,60.0,66.7,73.3,65.5,10.3,99,6.2,33,8,2,0,0,2,114.2,2,0
Devin Aromashodu,3178,WR,15,MIN,21,11,52.4,182,0,64.5,60.1,78.7,71.5,,16.5,37,3.4,31,10,0,1,0,2,62.0,0,0
Daniel Thomas,6214,HB,12,MIA,21,15,71.4,156,0,56.5,50.7,52.1,28.1,57.5,10.4,163,10.9,32,5,2,0,0,5,92.6,0,0
Isaac Redman,5233,HB,14,PIT,21,19,90.5,244,0,75.4,74.4,58.1,31.3,83.6,12.8,206,10.8,55,10,2,0,1,8,115.1,0,0
Chris Rainey,7152,HB,15,PIT,21,14,66.7,60,0,50.9,26.6,28.6,19.7,71.9,4.3,85,6.1,14,2,4,0,3,4,70.1,0,0
Brad Smith,3048,WR,15,BUF,20,14,70.0,152,2,64.4,63.1,80.6,77.8,,10.9,53,3.8,35,7,0,0,0,1,125.4,0,0
Kris Durham,6259,WR,4,DET,20,8,40.0,125,1,61.4,60.0,54.9,70.1,,15.6,22,2.8,27,7,1,1,0,0,57.3,0,0
Micheal Spurlock,3517,WR,5,JAX,19,14,73.7,121,1,62.3,62.7,52.0,75.3,,8.6,28,2.0,22,6,2,0,0,0,107.6,1,0
Joe Morgan,6696,WR,14,NO,19,10,52.6,379,3,75.9,69.8,29.5,72.3,68.8,37.9,86,8.6,80,9,2,0,0,2,137.6,3,1
Ramses Barden,5008,WR,11,NYG,19,14,73.7,220,0,64.8,66.1,81.1,73.0,,15.7,52,3.7,31,11,0,1,0,0,89.8,2,0
Evan Royster,6329,HB,14,WAS,19,14,73.7,104,0,56.4,41.5,38.4,79.7,48.2,7.4,115,8.2,25,2,3,0,0,2,86.3,0,0
DeAngelo Williams,2972,HB,16,CAR,19,13,68.4,187,2,65.6,54.0,48.0,62.3,83.5,14.4,213,16.4,53,5,2,1,0,4,113.3,0,0
Danny Ware,4095,HB,16,TB,19,14,73.7,100,0,63.1,49.8,35.8,76.8,80.0,7.1,111,7.9,23,4,3,1,0,2,63.5,0,0
Matt Willis,4283,WR,15,DEN,19,10,52.6,90,0,66.0,63.3,78.0,71.1,,9.0,27,2.7,19,5,0,3,0,0,26.1,1,0
Jordan Norwood,5358,WR,2,CLV,18,13,72.2,137,0,73.9,75.0,63.5,72.9,,10.5,69,5.3,27,5,1,0,0,1,94.0,1,0
Rishard Matthews,7211,WR,7,MIA,18,11,61.1,151,0,60.1,59.7,78.7,71.5,,13.7,31,2.8,30,7,0,1,0,0,64.8,1,0
Bryce Brown,7213,HB,16,PHI,18,13,72.2,56,0,65.1,43.8,35.8,26.4,60.3,4.3,92,7.1,11,3,3,0,0,3,75.2,0,0
Aldrick Robinson,6330,WR,13,WAS,18,11,61.1,237,3,69.4,68.7,29.9,72.1,,21.5,63,5.7,68,9,3,0,0,1,144.7,2,0
Maurice Jones-Drew,3005,HB,5,JAX,18,14,77.8,86,1,65.8,49.9,49.8,64.0,85.5,6.1,73,5.2,13,3,2,1,0,2,81.9,0,0
Braylon Edwards,2220,WR,3,NYJ,18,10,55.6,125,0,67.4,64.3,62.3,73.9,,12.5,31,3.1,19,8,1,1,0,0,54.2,2,0
John Kuhn,2686,FB,14,GB,18,15,83.3,148,0,63.4,64.8,82.4,79.7,83.4,9.9,132,8.8,32,7,0,0,0,2,100.9,2,0
Dante Rosario,3771,TE,12,SD,17,10,58.8,95,3,56.8,50.9,58.5,20.1,74.7,9.5,36,3.6,18,6,1,1,1,0,89.5,1,0
Erik Lorig,5775,FB,16,TB,16,12,75.0,83,1,60.9,60.1,63.2,72.3,74.4,6.9,86,7.2,16,6,1,0,0,1,107.0,5,2
Konrad Reuland,6469,TE,15,NYJ,16,11,68.8,83,0,60.9,59.5,60.6,71.5,71.9,7.5,56,5.1,18,6,1,0,0,0,81.0,3,0
Mike Goodson,5034,HB,11,OAK,16,16,100.0,195,1,83.5,89.2,82.2,82.2,62.3,12.2,225,14.1,64,9,0,0,0,5,138.3,1,0
Alex Smith,2288,TE,11,CLV,16,13,81.3,47,0,62.6,49.2,47.7,72.3,59.8,3.6,50,3.8,17,2,3,0,0,1,79.2,0,0
Braylon Edwards,2220,WR,10,SEA,16,8,50.0,74,1,67.4,64.3,62.3,73.9,,9.3,7,0.9,16,4,1,1,0,0,57.8,2,0
Dave Thomas,3031,TE,15,NO,16,11,68.8,86,4,62.2,53.6,60.6,71.5,50.9,7.8,42,3.8,20,6,1,1,0,0,95.3,6,0
Josh Cooper,7672,WR,6,CLV,16,9,56.3,106,0,69.4,69.1,54.5,70.1,,11.8,47,5.2,28,6,1,0,0,0,76.6,0,0
Cedric Benson,2221,HB,5,GB,15,14,93.3,97,0,61.5,65.0,65.6,59.3,83.6,6.9,100,7.1,18,4,1,0,0,1,93.6,0,0
Jackie Battle,3885,HB,9,SD,15,15,100.0,108,1,58.2,90.2,81.1,87.9,79.2,7.2,119,7.9,18,7,0,0,0,2,118.9,0,0
Michael Robinson,3045,FB,16,SEA,15,13,86.7,126,2,69.4,78.7,63.2,76.7,64.8,9.7,114,8.8,20,8,1,0,0,0,141.3,0,0
Dorin Dickerson,5750,FB,8,BUF,15,9,60.0,117,0,54.6,53.9,38.7,19.9,71.9,13.0,68,7.6,24,6,2,0,1,0,84.6,0,0
Jed Collins,4743,FB,15,NO,15,14,93.3,70,2,75.9,58.5,80.6,21.9,63.4,5.0,69,4.9,12,5,0,0,1,2,125.7,2,0
Henry Hynoski,6666,FB,16,NYG,15,11,73.3,50,1,75.5,55.9,60.6,74.1,85.2,4.5,43,3.9,8,2,1,0,0,0,99.3,0,0
Kevin Smith,4378,HB,12,DET,15,10,66.7,79,1,63.4,52.7,41.1,81.8,81.2,7.9,97,9.7,13,6,2,0,0,1,101.8,0,0
Niles Paul,6307,TE,16,WAS,15,8,53.3,152,1,61.0,64.8,35.7,70.8,33.1,19.0,67,8.4,37,5,2,0,0,0,111.0,4,0
Alfred Morris,7165,HB,16,WAS,15,11,73.3,77,0,91.0,50.0,60.2,60.8,81.5,7.0,70,6.4,20,3,1,0,0,2,84.6,2,0
Brian Leonard,3668,HB,15,CIN,15,11,73.3,67,0,58.5,44.4,43.8,81.1,67.3,6.1,89,8.1,16,2,2,0,0,3,81.8,1,0
Lawrence Vickers,3125,FB,16,DAL,15,13,86.7,104,0,63.9,67.8,64.4,74.1,63.3,8.0,92,7.1,17,8,1,0,0,2,95.6,3,0
Steve Breaston,3758,WR,10,KC,14,7,50.0,74,0,52.8,49.8,32.2,69.5,,10.6,5,0.7,24,5,3,2,0,1,26.2,0,0
John Carlson,4352,TE,14,MIN,14,8,57.1,43,0,57.1,48.2,35.7,70.1,37.2,5.4,21,2.6,14,4,2,0,0,0,62.5,0,0
Andre Brown,5053,HB,8,NYG,14,12,85.7,86,0,74.2,51.6,61.8,86.1,74.8,7.2,76,6.3,17,2,1,0,0,1,92.3,1,0
Tandon Doss,6275,WR,14,BLT,14,7,50.0,123,1,57.8,57.3,31.8,69.5,,17.6,58,8.3,39,6,2,0,0,0,104.2,0,0
D.J. Williams Jr.,6293,TE,12,GB,14,7,50.0,57,0,64.8,51.1,28.4,69.5,80.6,8.1,40,5.7,12,3,3,0,0,0,60.7,0,0
Jamar Newsome,6603,WR,6,KC,14,5,35.7,73,0,57.8,54.3,27.5,68.0,,14.6,24,4.8,28,3,3,0,0,1,53.6,0,0
Donald Brown,4950,HB,10,IND,13,9,69.2,93,0,63.9,40.3,29.2,88.8,49.5,10.3,97,10.8,39,2,3,0,0,2,89.6,0,0
Mike Thomas,5030,WR,9,DET,13,5,38.5,28,1,47.4,45.6,29.0,76.4,61.6,5.6,17,3.4,12,3,2,0,0,0,72.3,0,0
DeVier Posey,7070,WR,9,HST,13,6,46.2,87,0,57.1,55.5,29.8,69.8,,14.5,33,5.5,36,3,2,1,0,1,36.4,1,1
Bruce Miller,6363,FB,16,SF,13,12,92.3,84,0,77.8,52.6,61.8,74.8,66.9,7.0,65,5.4,26,4,1,0,0,3,93.6,0,0
Greg Jones II,1776,FB,12,JAX,13,11,84.6,64,0,67.3,44.4,43.5,74.1,79.8,5.8,49,4.5,10,1,2,0,0,0,87.2,1,0
Donald Driver,533,WR,13,GB,13,8,61.5,77,2,53.3,51.2,29.1,70.6,,9.6,11,1.4,26,5,3,0,0,0,117.6,0,0
Ronnie Hillman,7069,HB,14,DEN,12,10,83.3,62,0,56.7,46.9,41.8,61.9,73.8,6.2,70,7.0,29,3,2,0,0,2,88.2,0,0
Jorvorskie Lane,7002,FB,16,MIA,12,11,91.7,79,1,55.8,57.7,79.4,19.7,64.1,7.2,66,6.0,24,3,0,0,1,2,121.9,2,1
Ryan Whalen,6319,WR,7,CIN,12,7,58.3,53,0,72.6,70.7,75.6,69.5,,7.6,13,1.9,10,3,0,2,0,1,29.5,0,0
Todd Heap,801,TE,2,ARZ,12,8,66.7,94,0,76.2,77.9,77.3,70.6,28.2,11.8,38,4.8,28,5,0,0,0,1,90.3,0,0
Kendall Hunter,6267,HB,11,SF,12,9,75.0,60,0,82.3,66.5,78.0,86.0,57.5,6.7,59,6.6,12,4,0,0,0,0,85.4,0,0
Curtis Brinkley,5514,HB,6,SD,12,12,100.0,77,0,56.5,78.8,80.0,45.2,80.5,6.4,111,9.3,12,3,0,0,0,1,93.4,0,0
Devon Wylie,7107,WR,5,KC,12,6,50.0,53,0,58.7,58.5,74.6,68.8,,8.8,13,2.2,16,2,0,0,0,0,62.2,0,0
Peyton Hillis,4541,HB,13,KC,12,10,83.3,62,0,72.6,57.9,43.5,38.2,79.2,6.2,73,7.3,15,2,2,0,0,2,88.2,1,0
Terrance Copper,2016,WR,8,KC,12,8,66.7,79,0,66.0,62.9,76.5,70.8,62.4,9.9,19,2.4,17,3,0,0,0,0,85.1,0,0
Taylor Thompson,7140,TE,16,TEN,12,6,50.0,46,0,68.2,37.8,49.2,68.8,72.4,7.7,12,2.0,12,1,2,1,0,0,25.0,0,0
Matthew Mulligan,4701,TE,16,STR,12,8,66.7,84,1,77.9,64.6,76.5,70.1,74.7,10.5,39,4.9,18,6,0,0,0,0,114.6,2,0
Armon Binns,6590,WR,3,MIA,11,6,54.5,67,0,56.8,56.8,63.2,26.1,66.1,11.2,28,4.7,21,4,2,0,0,0,72.9,2,1
David Ausberry,6393,TE,16,OAK,11,7,63.6,92,0,73.7,76.8,75.6,69.5,74.1,13.1,54,7.7,31,5,0,0,0,2,90.0,1,0
Marlon Moore,5887,WR,13,MIA,11,6,54.5,116,1,58.5,57.5,29.7,70.6,,19.3,28,4.7,37,5,2,0,0,0,121.8,0,0
Michael Bush,3716,HB,13,CHI,11,9,81.8,83,0,72.1,72.3,77.3,69.2,56.3,9.2,88,9.8,18,6,0,0,0,2,98.1,0,0
Stephen Burton,6388,WR,11,MIN,11,5,45.5,35,1,52.7,47.3,29.2,68.0,,7.0,16,3.2,13,1,2,0,0,1,83.5,1,0
Lavelle Hawkins,4440,WR,6,TEN,11,5,45.5,62,0,58.9,58.6,73.4,68.0,,12.4,10,2.0,42,2,0,0,0,0,63.4,0,0
Stevan Ridley,6225,HB,16,NE,11,6,54.5,51,0,69.0,37.7,29.8,54.4,66.2,8.5,47,7.8,20,2,2,1,0,0,29.0,2,0
Jabar Gaffney,1040,WR,3,MIA,11,4,36.4,68,0,56.3,55.9,28.7,67.0,,17.0,11,2.8,30,3,2,1,0,0,20.3,0,0
Lance Dunbar,7332,HB,7,DAL,11,6,54.5,33,0,61.6,53.4,49.7,78.5,64.8,5.5,28,4.7,14,3,1,0,0,1,60.0,0,0
Lance Ball,4808,HB,11,DEN,11,8,72.7,65,1,58.6,30.1,35.7,43.2,55.0,8.1,34,4.3,17,4,2,0,1,0,117.6,0,0
Randy McMichael,1114,TE,16,SD,11,9,81.8,51,0,66.9,42.2,56.7,19.2,72.7,5.7,58,6.4,13,3,1,0,1,1,86.0,4,0
Lestar Jean,6705,WR,14,HST,11,6,54.5,151,1,65.5,64.7,52.5,69.5,,25.2,79,13.2,54,5,1,0,0,0,129.9,2,0
Stanley Havili,6392,FB,15,PHI,11,7,63.6,43,0,59.9,42.4,52.1,73.5,71.3,6.1,39,5.6,9,1,1,0,0,0,71.4,0,0
James Hanna,7175,TE,14,DAL,11,8,72.7,86,0,60.4,59.5,76.5,70.1,68.2,10.8,52,6.5,29,4,0,0,0,0,95.3,0,0
Ben Tate,5583,HB,10,HST,11,11,100.0,49,0,80.9,72.0,78.7,56.6,66.3,4.5,50,4.5,11,2,0,0,0,3,85.2,0,0
Ryan Williams,6190,HB,5,ARZ,10,7,70.0,44,0,59.8,58.1,52.5,26.9,69.1,6.3,34,4.9,12,3,1,0,0,1,78.8,0,0
Steve Maneri,6028,TE,13,KC,10,5,50.0,51,0,73.4,58.0,74.6,68.8,75.3,10.2,32,6.4,19,3,0,1,0,1,25.4,3,0
Mark Ingram II,6180,HB,16,NO,10,6,60.0,29,0,77.6,61.4,74.6,90.2,38.8,4.8,33,5.5,16,2,0,0,0,1,64.6,1,0
Bernard Pierce,7085,HB,15,BLT,10,7,70.0,47,0,83.1,64.2,52.5,88.6,54.3,6.7,44,6.3,11,4,1,0,0,4,80.0,1,0
Shane Vereen,6208,HB,13,NE,10,8,80.0,149,1,67.4,61.9,77.3,53.6,61.1,18.6,142,17.8,83,6,0,0,1,2,152.1,0,0
Micheal Spurlock,3517,WR,7,SD,10,9,90.0,79,0,62.3,62.7,52.0,75.3,,8.8,45,5.0,13,6,1,0,0,0,99.6,1,0
Joshua Cribbs,2544,WR,14,CLV,10,7,70.0,63,0,69.4,60.5,52.1,72.9,,9.0,43,6.1,24,2,1,1,0,0,47.1,1,0
John Phillips,5132,TE,16,DAL,10,8,80.0,55,1,65.2,51.6,76.5,70.1,55.0,6.9,9,1.1,19,3,0,0,0,0,122.9,1,0
Montell Owens,3452,HB,10,JAX,10,8,80.0,113,0,75.2,62.6,57.0,82.7,72.3,14.1,102,12.8,53,5,1,0,0,2,113.8,0,0
Darrel Young,5438,FB,16,WAS,9,8,88.9,109,2,73.2,54.8,41.1,77.0,78.7,13.6,83,10.4,28,6,1,0,0,1,156.7,1,0
Matt Spaeth,3693,TE,16,CHI,9,6,66.7,28,1,77.3,43.7,49.7,68.8,75.3,4.7,17,2.8,13,2,1,0,0,0,107.6,2,0
Cedric Peerman,5109,HB,9,CIN,9,9,100.0,85,0,71.5,75.7,77.3,81.1,36.7,9.4,79,8.8,16,6,0,0,0,4,106.0,2,1
Toney Clemons,7215,WR,4,JAX,9,3,33.3,41,0,53.0,52.8,36.8,65.8,,13.7,14,4.7,17,2,1,1,0,0,9.3,0,0
Tom Crabtree,5458,TE,14,GB,9,7,77.8,176,2,58.6,55.7,52.1,69.5,66.0,25.1,127,18.1,72,5,1,0,0,2,158.3,3,0
Rhett Ellison,7128,FB,16,MIN,9,7,77.8,65,0,90.7,63.5,75.6,69.5,82.8,9.3,70,10.0,29,2,0,0,0,1,96.8,0,0
Orson Charles,7116,TE,16,CIN,9,8,88.9,101,0,63.5,64.2,76.5,70.1,77.4,12.6,48,6.0,25,5,0,0,0,0,113.4,2,0
Armanti Edwards,5613,WR,15,CAR,9,5,55.6,121,0,55.3,53.9,49.7,69.5,,24.2,71,14.2,82,3,1,1,0,1,60.9,0,0
Anthony Armstrong,4855,WR,4,MIA,9,3,33.3,12,0,41.7,40.9,26.5,65.8,,4.0,4,1.3,9,0,3,0,0,0,42.4,0,0
Jalen Parmele,4490,HB,9,JAX,9,7,77.8,60,0,56.5,52.3,52.1,81.8,76.9,8.6,54,7.7,26,2,1,0,0,0,94.4,0,0
Tashard Choice,4436,HB,10,BUF,9,4,44.4,9,0,62.6,40.7,42.1,82.8,83.2,2.3,22,5.5,5,0,1,0,0,0,51.6,0,0
David Wilson,7036,HB,11,NYG,9,4,44.4,34,1,66.0,48.6,29.2,55.9,40.0,8.5,18,4.5,15,2,2,0,0,1,91.9,0,0
Daniel Fells,3309,TE,13,NE,9,4,44.4,85,0,75.3,57.1,41.6,67.0,78.9,21.3,31,7.8,35,3,1,0,0,1,78.5,3,0
Rashard Mendenhall,4337,HB,6,PIT,9,9,100.0,62,1,54.2,77.4,77.3,23.2,76.2,6.9,102,11.3,15,5,0,0,0,2,132.4,0,0
Kyle Adams,6556,TE,15,CHI,8,4,50.0,40,0,46.8,40.9,28.6,67.0,70.9,10.0,8,2.0,17,2,2,0,0,0,64.6,1,0
Mewelde Moore,1840,HB,9,IND,8,6,75.0,77,1,53.4,60.4,29.8,24.7,61.4,12.8,44,7.3,32,4,2,0,0,1,144.3,2,0
Ben Obomanu,3194,WR,8,SEA,8,4,50.0,58,0,59.5,53.4,72.1,68.3,,14.5,22,5.5,36,1,0,0,0,0,74.0,1,0
Darius Reynaud,4661,HB,13,TEN,8,5,62.5,35,0,59.2,59.0,73.4,77.1,81.3,7.0,28,5.6,9,3,0,0,0,0,72.4,0,0
David Paulson,7660,TE,15,PIT,8,7,87.5,51,0,51.7,37.7,75.6,17.7,51.1,7.3,26,3.7,9,0,0,0,1,2,93.2,0,0
Quinn Johnson,5069,FB,15,TEN,8,5,62.5,40,0,60.7,37.7,29.2,71.6,82.5,8.0,32,6.4,17,2,2,0,0,0,75.0,1,1
Le'Ron McClain,3753,FB,16,SD,8,8,100.0,29,0,55.7,58.0,76.5,76.7,84.5,3.6,42,5.3,12,2,0,0,0,1,81.8,0,0
Jeremy Stewart,7534,HB,4,OAK,8,8,100.0,62,0,73.7,81.9,76.5,79.4,77.8,7.8,79,9.9,26,2,0,0,0,2,99.0,0,0
Brandon Banks,6053,WR,8,WAS,8,8,100.0,15,0,60.9,53.5,76.5,22.9,,1.9,32,4.0,8,2,0,0,1,1,79.2,0,0
Travaris Cadet,7457,HB,6,NO,8,5,62.5,44,0,87.0,79.8,73.4,69.1,,8.8,59,11.8,17,3,0,0,0,0,77.1,0,0
Plaxico Burress,586,WR,3,PIT,7,3,42.9,42,1,71.5,70.4,70.5,65.8,,14.0,5,1.7,18,3,0,1,0,0,62.8,0,0
Anthony Sherman,6288,FB,13,ARZ,7,5,71.4,39,0,61.0,56.3,74.6,68.8,60.1,7.8,42,8.4,19,1,0,0,0,0,84.8,1,0
Leon Washington,3062,HB,10,SEA,7,4,57.1,31,0,62.8,27.8,27.0,78.9,80.5,7.8,25,6.3,9,1,3,0,0,1,68.2,0,0
