player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties
Joe Klopfenstein,2991,TE,16,STR,30,20,66.7,226,1,55.8,47.4,70.5,74.4,65.9,11.3,91,4.6,28,9,0,0,0,2,100.1,4,0
Rudi Johnson,857,HB,16,CIN,29,22,75.9,125,0,58.3,53.4,72.8,64.6,91.4,5.7,124,5.6,18,4,1,0,0,2,83.3,1,1
Daniel Graham,1028,TE,12,NE,29,20,69.0,224,2,78.5,60.2,35.9,24.5,71.0,11.2,92,4.6,29,11,4,0,1,0,114.7,2,0
Marion Barber III,2326,HB,16,DAL,29,23,79.3,196,2,62.1,46.8,40.2,90.1,71.8,8.5,162,7.0,26,8,3,0,0,8,117.8,1,0
Leon Washington,3062,HB,15,NYJ,29,25,86.2,270,0,58.0,70.1,74.9,59.9,64.5,10.8,266,10.6,64,8,1,0,1,6,105.5,0,0
Dan Campbell,488,TE,16,DET,28,21,75.0,307,4,79.3,79.2,86.5,75.6,67.4,14.6,116,5.5,29,16,0,2,0,1,120.1,4,0
Mark Campbell,545,TE,14,NO,28,18,64.3,164,0,67.1,57.7,57.6,74.3,75.8,9.1,80,4.4,33,9,2,1,0,1,65.2,1,0
Kenny Watson,1001,HB,16,CIN,28,23,82.1,213,0,71.0,68.2,74.3,81.0,89.2,9.3,257,11.2,46,12,1,0,0,2,98.4,1,0
Justin Griffith,1433,FB,16,ATL,28,23,82.1,168,3,62.8,61.0,73.7,19.5,84.6,7.3,146,6.3,16,11,1,1,1,4,112.5,0,0
Correll Buckhalter,869,HB,16,PHI,28,24,85.7,256,1,60.2,72.5,73.5,42.0,61.5,10.7,243,10.1,55,11,1,0,1,7,116.7,1,0
Laurence Maroney,2966,HB,13,NE,28,22,78.6,194,1,55.3,65.3,38.5,78.2,71.7,8.8,218,9.9,31,11,4,1,0,10,92.6,0,0
Aaron Stecker,572,HB,12,NO,27,19,70.4,190,0,62.8,64.1,45.1,75.6,87.3,10.0,82,4.3,48,9,3,2,0,2,59.2,0,0
Fred Taylor,333,HB,15,JAX,27,23,85.2,242,1,80.3,57.5,52.7,56.8,64.7,10.5,261,11.3,36,8,3,0,1,6,116.4,1,0
Brad Hoover,740,FB,16,CAR,26,20,76.9,122,0,72.2,56.0,70.5,33.5,58.9,6.1,74,3.7,16,4,1,0,0,3,85.7,1,0
Michael Gaines,1946,TE,16,CAR,26,15,57.7,146,0,65.0,48.8,29.5,73.0,75.4,9.7,64,4.3,19,10,4,1,0,5,57.5,1,0
Arlen Harris,1621,HB,9,DET,26,18,69.2,132,0,55.6,60.2,69.9,83.9,67.9,7.3,93,5.2,20,4,1,0,0,3,80.9,0,0
Daniel Wilcox,1002,TE,14,BLT,25,20,80.0,166,3,63.6,65.1,60.1,17.8,57.8,8.3,73,3.7,35,12,2,1,2,3,117.3,1,0
Ben Troupe,1761,TE,10,TEN,25,13,52.0,150,2,57.2,64.1,35.8,72.7,33.7,11.5,101,7.8,32,8,3,3,0,3,57.5,3,0
Bryan Fletcher,1184,TE,13,IND,25,18,72.0,202,2,66.6,69.5,43.5,73.9,81.7,11.2,71,3.9,26,12,3,1,0,2,105.8,1,0
Warrick Dunn,236,HB,16,ATL,25,23,92.0,170,1,56.5,43.3,39.5,86.8,67.9,7.4,162,7.0,18,11,2,1,0,2,91.7,1,0
Adam Bergen,2494,TE,14,ARZ,24,15,62.5,109,1,41.3,37.1,65.6,15.4,40.9,7.3,40,2.7,17,5,1,1,2,2,69.6,1,0
Jameel Cook,904,FB,11,HST,24,18,75.0,107,0,55.8,43.0,83.2,18.2,57.9,5.9,98,5.4,15,5,1,0,2,0,83.2,1,0
Lorenzo Neal,47,FB,16,SD,24,17,70.8,83,0,65.8,30.9,41.6,24.6,75.1,4.9,98,5.8,21,3,3,0,1,3,75.5,1,0
Mike Bell,3225,HB,15,DEN,24,20,83.3,158,0,59.1,63.1,59.5,76.3,60.1,7.9,198,9.9,24,5,2,0,0,5,94.1,1,0
Corey Bradford,400,WR,9,DET,24,14,58.3,166,0,55.9,55.3,51.2,22.4,,11.9,23,1.6,23,9,2,2,1,0,44.8,1,0
Az-Zahir Hakim,383,WR,6,DET,24,17,70.8,147,0,61.3,61.0,82.2,73.6,,8.6,63,3.7,23,6,0,0,0,2,86.6,0,0
Reshard Lee,1647,FB,14,OAK,24,20,83.3,138,0,63.6,70.2,84.5,35.1,90.0,6.9,129,6.5,15,8,0,0,0,1,90.6,2,0
Musa Smith,1392,HB,12,BLT,24,22,91.7,135,0,61.3,75.1,84.5,46.9,56.9,6.1,160,7.3,30,6,0,0,0,3,90.1,0,0
Anthony Thomas,808,HB,15,BUF,23,22,95.7,139,0,58.9,84.5,85.1,69.0,75.0,6.3,147,6.7,18,6,0,0,0,2,91.8,0,0
Anthony Becht,602,TE,16,TB,23,18,78.3,115,1,55.4,43.3,83.2,23.9,72.4,6.4,56,3.1,13,3,0,0,1,0,102.0,3,0
Clinton Portis,1058,HB,8,WAS,23,17,73.9,170,0,54.7,57.6,55.9,89.9,76.4,10.0,192,11.3,74,5,2,0,0,3,94.5,1,0
Bryan Gilmore,727,WR,16,SF,23,8,34.8,150,1,50.8,49.1,76.5,22.9,,18.8,26,3.3,75,5,0,0,0,0,72.7,0,0
Thomas Tapeh,1880,FB,16,PHI,23,16,69.6,85,1,61.5,38.9,39.8,75.3,82.6,5.3,70,4.4,15,3,3,0,0,2,89.9,0,0
Jamal Lewis,583,HB,16,BLT,23,18,78.3,115,0,56.2,49.6,55.6,68.2,71.6,6.4,130,7.2,15,5,2,0,0,6,87.5,0,0
Leonard Pope,3017,TE,16,ARZ,22,16,72.7,161,0,58.3,57.0,66.7,73.3,46.4,10.1,80,5.0,33,7,1,2,0,1,55.3,5,0
Travis Henry,825,HB,14,TEN,22,18,81.8,78,0,65.0,48.1,68.7,74.8,76.7,4.3,109,6.1,12,2,1,0,0,2,81.4,3,0
Willis McGahee,1339,HB,14,BUF,22,17,77.3,152,0,51.8,68.2,69.6,52.4,63.6,8.9,198,11.6,56,4,1,1,0,5,76.3,0,0
Ovie Mughelli,1445,FB,16,BLT,22,21,95.5,182,2,82.5,66.0,85.9,29.2,86.1,8.7,141,6.7,30,7,0,0,1,1,131.4,2,0
Kris Wilson,1782,TE,15,KC,22,15,68.2,132,3,56.0,50.8,29.8,73.3,65.9,8.8,94,6.3,19,11,4,2,0,5,85.6,1,1
Mark Bradley,2256,WR,9,CHI,22,14,63.6,282,3,85.9,83.6,81.1,73.0,,20.1,105,7.5,75,10,0,0,0,1,146.8,0,0
Verron Haynes,1156,HB,7,PIT,22,18,81.8,95,0,62.1,65.6,69.0,28.9,74.3,5.3,92,5.1,16,4,1,0,0,3,84.7,0,0
David Kircus,1480,WR,16,DEN,22,9,40.9,187,0,55.9,56.3,27.8,72.5,,20.8,59,6.6,45,9,4,1,0,1,52.7,1,0
Marcedes Lewis,2973,TE,14,JAX,22,13,59.1,126,1,65.1,61.5,63.2,72.3,78.9,9.7,38,2.9,31,6,1,3,0,1,50.8,3,0
Anthony Fasano,2998,TE,16,DAL,21,14,66.7,126,0,61.4,61.5,81.1,73.0,72.3,9.0,58,4.1,22,4,0,1,0,0,62.8,4,0
Kevin Walter,1549,WR,16,HST,21,17,81.0,160,0,59.5,57.0,82.7,24.0,16.3,9.4,52,3.1,15,12,0,1,1,0,78.6,2,0
Sam Gado,2599,HB,8,HST,21,16,76.2,80,0,51.5,46.3,43.3,54.5,84.5,5.0,71,4.4,19,3,3,0,0,1,81.4,0,0
Donald Lee,1465,TE,14,GB,21,10,47.6,150,0,54.7,46.3,27.1,71.1,82.5,15.0,70,7.0,32,8,5,0,0,1,71.5,0,0
Billy Miller,534,TE,10,NO,21,14,66.7,129,0,57.0,52.4,65.6,22.6,66.2,9.2,44,3.1,22,7,1,0,1,0,83.2,2,0
Justin Fargas,1410,HB,16,OAK,21,13,61.9,91,0,55.9,55.0,47.7,82.6,73.5,7.0,89,6.8,21,3,2,0,0,3,71.7,1,0
Matt Schobel,1074,TE,16,PHI,20,13,65.0,203,2,60.2,60.3,49.6,72.7,81.5,15.6,113,8.7,60,9,2,0,0,3,131.9,4,0
Najeh Davenport,1131,HB,12,PIT,20,15,75.0,193,1,60.5,82.9,65.6,54.7,88.0,12.9,186,12.4,32,9,1,1,0,1,100.6,1,0
David Givens,1210,WR,5,TEN,20,8,40.0,104,0,60.1,60.7,76.5,70.8,,13.0,45,5.6,27,4,0,4,0,2,17.5,0,0
Roydell Williams,2353,WR,14,TEN,20,8,40.0,121,0,59.8,59.1,54.5,70.1,,15.1,39,4.9,20,6,1,3,0,1,21.0,0,0
Chad Jackson,2981,WR,12,NE,19,13,68.4,152,3,61.2,60.7,29.2,74.5,,11.7,55,4.2,35,6,4,0,0,1,132.0,1,0
Obafemi Ayanbadejo,297,FB,13,ARZ,19,17,89.5,141,0,55.4,54.0,67.0,26.3,57.2,8.3,130,7.6,27,6,1,0,1,4,97.6,0,0
Michael Sellers,432,FB,16,WAS,19,18,94.7,105,1,78.2,55.8,82.7,36.9,86.0,5.8,88,4.9,15,5,0,0,1,2,107.2,2,0
Jabar Gaffney,1040,WR,11,NE,19,11,57.9,142,1,58.5,57.8,43.5,71.5,,12.9,18,1.6,33,9,2,0,0,0,99.0,0,0
Shaun McDonald,1418,WR,16,STR,19,13,68.4,134,1,51.3,51.9,64.7,22.6,,10.3,15,1.2,28,6,1,0,1,1,106.0,1,0
Mike Williams,2227,WR,8,DET,19,8,42.1,99,1,51.3,52.1,28.1,71.1,,12.4,27,3.4,21,5,3,1,0,1,54.5,1,1
Ahmard Hall,3336,FB,14,TEN,19,15,78.9,138,0,71.5,63.5,81.1,25.4,37.6,9.2,130,8.7,28,6,0,0,1,3,96.9,2,0
Jeb Putzier,1174,TE,14,HST,18,13,72.2,125,0,52.4,57.2,48.0,72.3,37.9,9.6,70,5.4,26,6,2,0,0,2,91.2,3,0
Justin Peelle,1104,TE,15,MIA,18,16,88.9,116,1,76.2,70.9,82.4,73.5,69.0,7.3,73,4.6,25,4,0,0,0,1,112.0,3,0
William Henderson,134,FB,11,GB,18,12,66.7,62,0,56.7,49.0,47.7,72.3,83.9,5.2,58,4.8,13,3,2,1,0,1,48.8,0,0
James Thrash,323,WR,16,WAS,18,12,66.7,151,1,66.4,64.5,80.0,72.3,72.9,12.6,22,1.8,27,9,0,0,0,0,111.1,3,1
Mike Karney,1875,FB,15,NO,18,14,77.8,92,2,63.0,57.7,64.4,76.8,64.9,6.6,88,6.3,12,6,1,0,0,1,125.0,2,0
John Madsen,3408,TE,11,OAK,18,11,61.1,146,1,51.1,53.1,61.8,71.9,54.1,13.3,29,2.6,57,4,1,2,0,0,65.7,1,0
LenDale White,2990,HB,13,TEN,18,14,77.8,60,0,51.4,53.3,52.8,85.1,91.3,4.3,94,6.7,13,1,2,0,0,2,80.6,1,0
Tim Dwight,390,WR,9,NYJ,18,16,88.9,112,0,62.8,61.3,67.0,74.2,,7.0,57,3.6,15,7,1,0,0,1,92.6,1,0
Tony Fisher,1241,HB,8,STR,17,14,82.4,159,0,62.3,82.5,65.9,75.5,86.4,11.4,160,11.4,49,5,1,0,0,2,105.6,0,0
Maurice Morris,1061,HB,16,SEA,17,11,64.7,46,0,35.9,41.9,43.8,76.0,37.4,4.2,41,3.7,27,1,2,0,0,3,68.5,0,0
Vernand Morency,2290,HB,12,GB,17,17,100.0,112,0,53.1,67.3,67.7,65.9,51.5,6.6,119,7.0,29,5,1,1,0,4,69.6,0,0
Brandon Manumaleuna,876,TE,16,SD,17,14,82.4,91,3,75.8,55.7,82.2,73.6,85.4,6.5,69,4.9,19,6,0,0,0,1,128.6,0,0
Tony Stewart,887,TE,16,CIN,17,14,82.4,120,1,71.6,71.3,81.1,73.0,48.2,8.6,56,4.0,26,5,0,0,0,4,115.7,0,0
Bethel Johnson,1361,WR,11,MIN,17,9,52.9,156,0,62.1,62.6,78.0,73.4,,17.3,54,6.0,40,6,0,1,0,2,59.9,0,0
Zack Crockett,136,FB,16,OAK,16,10,62.5,53,0,56.6,49.1,60.6,25.3,69.7,5.3,52,5.2,14,1,1,0,0,1,68.0,2,0
Marcus Pollard,151,TE,13,DET,16,12,75.0,100,0,66.7,49.6,46.0,71.9,81.0,8.3,58,4.8,22,6,1,0,0,0,90.6,1,0
Corey Dillon,249,HB,16,NE,16,15,93.8,147,0,50.2,67.5,81.1,66.6,83.6,9.8,177,11.8,52,5,0,1,0,1,78.9,1,0
Itula Mili,284,TE,9,SEA,16,10,62.5,69,0,57.4,53.7,78.0,71.1,75.8,6.9,32,3.2,15,4,0,1,0,0,46.1,2,0
Koren Robinson,2864,WR,3,GB,15,7,46.7,89,0,70.9,69.9,54.9,70.1,,12.7,17,2.4,24,6,1,0,0,0,65.7,1,0
Stephen Davis,192,HB,15,STR,15,12,80.0,90,1,58.5,63.3,61.8,43.0,71.4,7.5,70,5.8,18,5,1,0,0,1,113.9,0,0
Ron Dayne,589,HB,11,HST,15,14,93.3,77,0,59.5,59.9,80.6,74.7,88.2,5.5,83,5.9,13,3,0,0,0,1,88.1,0,0
Joshua Cribbs,2544,WR,14,CLV,15,10,66.7,91,0,47.0,48.8,29.5,21.5,46.5,9.1,47,4.7,14,4,3,0,1,1,82.9,1,1
Dave Thomas,3031,TE,13,NE,15,11,73.3,159,1,78.4,72.1,78.7,71.5,51.2,14.5,91,8.3,36,5,0,0,0,2,129.6,3,0
Shaun Alexander,597,HB,10,SEA,15,12,80.0,48,0,50.9,34.4,46.0,37.9,76.8,4.0,56,4.7,14,2,2,0,1,1,80.0,1,0
Julius Jones,1764,HB,16,DAL,14,9,64.3,142,0,46.7,53.0,41.1,84.9,76.2,15.8,150,16.7,39,7,2,1,0,0,68.2,1,0
Jim Finn,541,FB,16,NYG,14,8,57.1,54,0,75.9,42.2,35.7,71.5,67.0,6.8,44,5.5,11,4,1,0,0,0,65.8,2,0
Lamont Jordan,819,HB,9,OAK,14,10,71.4,74,0,62.1,46.7,78.0,69.0,71.2,7.4,99,9.9,21,4,0,0,1,2,83.6,0,0
Jerious Norwood,3024,HB,14,ATL,14,12,85.7,102,0,78.4,80.0,80.6,88.1,85.9,8.5,98,8.2,32,4,0,0,0,2,97.0,0,0
Nick Goings,956,HB,9,CAR,14,10,71.4,107,1,63.9,73.7,78.0,76.1,83.8,10.7,77,7.7,23,3,0,1,0,1,87.5,0,0
Aaron Moorehead,1665,WR,10,IND,14,8,57.1,82,1,57.8,57.4,76.5,70.1,,10.3,11,1.4,36,5,0,0,0,0,97.9,0,0
Carlyle Holiday,2640,WR,4,GB,14,9,64.3,126,0,63.8,63.7,78.0,71.6,,14.0,36,4.0,35,6,0,0,0,0,93.2,1,0
Jim Kleinsasser,469,TE,16,MIN,14,7,50.0,47,0,73.5,30.4,28.4,69.5,70.0,6.7,19,2.7,14,2,3,1,0,0,28.0,0,0
Brandon Jacobs,2327,HB,15,NYG,13,11,84.6,149,0,70.8,68.7,60.2,43.0,51.0,13.5,168,15.3,43,3,1,0,0,1,114.4,2,0
Visanthe Shiancoe,1406,TE,16,NYG,13,12,92.3,81,0,58.1,50.4,79.4,20.9,74.0,6.8,35,2.9,16,4,0,1,1,0,60.6,2,0
Maurice Hicks,1253,HB,13,SF,13,13,100.0,137,1,63.0,90.4,80.0,80.8,80.4,10.5,151,11.6,33,6,0,0,0,3,136.2,0,0
Johnnie Morant,1855,WR,9,OAK,13,7,53.8,70,0,48.1,48.5,54.5,11.2,,10.0,22,3.1,18,3,1,2,2,1,29.8,1,0
Robert Ferguson,811,WR,4,GB,13,5,38.5,31,1,50.4,50.2,73.4,68.0,,6.2,-3,-0.6,10,2,0,0,0,0,72.3,0,0
Dwayne Blakley,1219,TE,16,ATL,13,6,46.2,76,0,52.6,51.3,74.6,68.8,60.4,12.7,20,3.3,28,5,0,3,0,0,25.3,1,0
Tony Richardson,110,FB,9,MIN,13,13,100.0,121,0,75.4,80.0,80.6,74.9,69.6,9.3,100,7.7,35,7,0,0,0,3,105.4,0,0
Ben Hartsock,1789,TE,6,TEN,13,6,46.2,68,0,65.2,51.7,27.9,68.8,61.6,11.3,52,8.7,23,4,3,0,0,2,62.3,1,0
Mike Anderson,693,HB,13,BLT,12,9,75.0,54,0,55.9,54.5,58.5,41.9,54.8,6.0,70,7.8,13,2,1,0,0,2,83.3,0,0
Jeff Dugan,1936,TE,7,MIN,12,8,66.7,40,1,62.1,60.8,54.5,70.1,68.6,5.0,30,3.8,10,5,1,1,0,1,64.6,0,0
Kelley Washington,1380,WR,5,CIN,12,9,75.0,115,1,70.9,65.8,77.3,70.6,,12.8,47,5.2,22,7,0,0,0,1,132.3,0,0
Jerome Harrison,3090,HB,10,CLV,12,9,75.0,47,0,55.6,51.8,41.1,28.7,76.6,5.2,58,6.4,12,1,1,0,0,1,80.9,0,0
Jason Avant,3054,WR,7,PHI,12,7,58.3,68,1,56.7,55.0,76.5,18.5,69.9,9.7,35,5.0,18,5,0,0,1,2,102.1,1,0
Michael Robinson,3045,HB,11,SF,12,9,75.0,47,0,52.2,70.6,77.3,81.5,81.6,5.2,52,5.8,12,3,0,0,0,1,80.9,3,1
Maurice Stovall,3035,WR,7,TB,12,7,58.3,102,0,64.5,59.9,54.5,71.5,,14.6,28,4.0,27,5,1,1,0,1,51.4,2,0
Brandon Miree,1961,FB,10,GB,12,9,75.0,57,0,48.1,42.3,38.4,70.6,87.7,6.3,32,3.6,20,3,2,0,0,0,84.4,1,0
Dan Kreider,749,FB,16,PIT,12,8,66.7,62,0,72.2,42.2,35.3,70.8,52.1,7.8,51,6.4,15,2,2,0,0,0,79.2,0,0
Michael Bennett,797,HB,11,KC,12,9,75.0,77,0,67.7,69.0,78.0,81.6,80.8,8.6,85,9.4,14,1,0,0,0,3,91.3,0,0
B.J. Askew,1400,FB,13,NYJ,11,9,81.8,50,0,62.4,63.6,77.3,74.0,62.4,5.6,46,5.1,12,3,0,0,0,2,85.6,0,0
Brad Smith,3048,WR,15,NYJ,11,8,72.7,65,0,64.3,66.2,77.3,77.9,66.3,8.1,39,4.9,19,5,0,1,0,1,49.4,0,0
Keary Colbert,1783,WR,11,CAR,11,5,45.5,56,0,50.6,50.6,45.8,68.0,60.5,11.2,21,4.2,16,4,0,1,0,1,23.3,0,0
Ernie Conwell,180,TE,7,NO,11,8,72.7,57,1,66.5,46.7,56.7,70.6,69.8,7.1,16,2.0,15,3,2,0,0,0,114.6,1,0
Sam Hurd,3362,WR,13,DAL,11,5,45.5,75,0,70.9,68.7,74.6,68.8,,15.0,14,2.8,33,2,0,0,0,1,68.4,0,0
Chris Perry,1747,HB,4,CIN,11,9,81.8,42,0,82.6,87.6,78.0,75.8,79.0,4.7,52,5.8,12,3,0,0,0,0,82.6,0,0
Terrelle Smith,651,FB,16,CLV,11,8,72.7,21,0,57.3,37.9,35.3,74.6,84.5,2.6,22,2.8,7,0,2,0,0,2,75.2,0,0
Brandon Stokley,498,WR,4,IND,11,8,72.7,85,1,55.5,54.7,29.1,70.6,,10.6,23,2.9,23,3,3,0,0,1,125.2,0,0
Madison Hedgecock,2468,FB,15,STR,10,7,70.0,29,0,69.1,43.3,52.5,70.3,78.8,4.1,19,2.7,7,1,1,0,0,0,72.9,0,0
Taylor Jacobs,1360,WR,7,SF,10,4,40.0,29,0,59.8,59.3,72.1,67.0,,7.3,1,0.3,10,2,0,0,0,1,47.9,0,0
Casey Fitzsimmons,1607,TE,8,DET,10,7,70.0,71,0,65.0,64.8,75.6,69.5,71.6,10.1,51,7.3,18,3,0,0,0,0,90.0,0,0
Eddie Drummond,1237,WR,6,DET,10,2,20.0,10,0,45.1,46.3,27.3,66.2,,5.0,2,1.0,8,1,2,1,0,0,0.0,0,0
Cortez Hankton,1618,WR,11,JAX,10,5,50.0,48,0,57.1,56.2,74.6,68.8,,9.6,0,0.0,15,4,0,0,0,0,63.8,0,0
Cecil Sapp,1695,FB,11,DEN,10,8,80.0,34,0,55.7,56.9,54.5,75.4,60.7,4.3,29,3.6,9,1,1,0,0,0,80.8,1,0
Kevan Barlow,841,HB,12,NYJ,10,7,70.0,21,0,37.1,32.2,28.8,90.0,53.1,3.0,33,4.7,8,1,3,0,0,0,72.9,0,0
Jamal Jones,2088,WR,7,NO,10,6,60.0,108,1,64.1,62.8,49.2,68.8,,18.0,37,6.2,41,3,1,1,0,1,90.8,0,0
Jason Wright,2212,HB,9,CLV,10,6,60.0,82,0,48.5,42.5,29.8,53.8,62.4,13.7,86,14.3,54,2,1,0,0,0,86.3,0,0
J.J. Arrington,2261,HB,12,ARZ,10,8,80.0,58,0,49.9,58.5,54.5,76.7,51.3,7.3,53,6.6,19,4,1,0,0,2,90.8,0,0
Shawn Bryson,491,FB,6,DET,10,9,90.0,110,1,71.9,90.5,77.3,72.0,48.4,12.2,103,11.4,37,6,0,0,0,1,145.8,0,0
Sinorice Moss,2989,WR,6,NYG,10,5,50.0,25,0,53.8,54.7,29.7,68.8,,5.0,24,4.8,10,1,2,0,0,1,56.3,0,0
Jason Dunn,178,TE,15,KC,10,4,40.0,40,0,69.8,41.9,27.0,67.0,69.6,10.0,32,8.0,15,3,3,0,0,2,52.1,4,0
Cory Schlesinger,141,FB,12,DET,10,8,80.0,36,0,65.2,54.7,77.6,70.4,83.5,4.5,21,2.6,6,0,0,0,0,0,81.7,0,0
Mark Bruener,125,TE,13,HST,9,9,100.0,62,2,71.0,61.5,77.3,70.6,64.8,6.9,14,1.6,25,4,0,0,0,0,135.0,1,0
Rod Gardner,785,WR,13,KC,9,2,22.2,17,0,53.9,49.5,30.0,64.0,,8.5,8,4.0,13,2,1,2,0,0,0.0,0,0
Aveion Cason,945,HB,6,DET,9,5,55.6,26,0,52.5,46.9,45.8,79.0,64.1,5.2,29,5.8,14,1,1,0,0,0,60.9,1,0
Jeremi Johnson,1430,FB,16,CIN,9,7,77.8,36,0,78.3,37.1,32.2,76.8,46.8,5.1,32,4.6,17,1,2,0,0,0,83.3,1,0
Heath Evans,843,FB,15,NE,9,7,77.8,34,1,71.2,77.0,75.6,29.7,71.1,4.9,26,3.7,11,2,0,0,0,1,119.4,1,0
Devale Ellis,3303,WR,8,DET,9,4,44.4,41,0,55.6,53.6,72.1,69.4,,10.3,16,4.0,19,2,0,1,0,1,18.5,0,0
John Gilmore,1176,TE,16,CHI,9,6,66.7,38,2,88.5,55.5,75.9,69.1,70.0,6.3,15,2.5,18,3,0,0,0,1,114.8,2,0
Kyle Johnson,1138,FB,13,DEN,9,7,77.8,37,1,62.4,54.1,52.1,72.9,84.4,5.3,35,5.0,20,2,1,0,0,0,120.8,0,0
Marcel Shipp,987,HB,11,ARZ,8,6,75.0,60,0,48.2,56.9,49.7,77.2,23.2,10.0,45,7.5,22,3,1,0,0,0,95.8,0,0
Michael Jennings,1261,WR,4,NYG,8,5,62.5,49,0,66.5,66.4,73.4,70.0,,9.8,43,8.6,20,2,0,0,0,0,79.7,0,0
Justin Gage,1452,WR,4,CHI,8,4,50.0,68,0,56.9,55.7,72.1,18.7,,17.0,17,4.3,34,2,0,1,1,1,39.6,0,0
Cedric Houston,2399,HB,7,NYJ,8,7,87.5,43,0,57.4,53.5,54.5,88.7,87.1,6.1,53,7.6,11,1,1,0,0,0,89.1,1,0
Richard Owens,2141,TE,16,MIN,8,5,62.5,29,0,53.2,45.8,73.4,68.0,62.9,5.8,16,3.2,15,2,0,0,0,0,69.3,0,0
Sean Ryan,1865,TE,16,NYJ,8,6,75.0,44,0,50.2,38.5,49.7,16.9,48.8,7.3,20,3.3,10,1,1,0,1,0,87.5,2,0
Daimon Shelton,287,FB,14,BUF,8,6,75.0,29,0,68.4,64.9,74.6,68.8,79.0,4.8,23,3.8,14,2,0,0,0,0,79.7,4,0
Cedric Benson,2221,HB,15,CHI,8,7,87.5,49,0,47.9,63.5,75.6,90.3,51.2,7.0,65,9.3,22,1,0,0,0,1,92.2,0,0
Gabe Reid,1688,TE,8,CHI,8,4,50.0,37,0,64.8,49.9,41.6,67.0,73.9,9.3,19,4.8,19,2,1,0,0,1,63.0,2,0
Brad Cieslak,2533,TE,7,BUF,8,6,75.0,46,0,71.2,59.3,74.6,68.8,88.9,7.7,47,7.8,13,2,0,1,0,0,49.0,1,1
Martin Nance,3440,WR,1,MIN,7,4,57.1,33,0,53.1,53.2,72.1,15.2,,8.3,13,3.3,12,1,0,0,1,0,69.3,0,0
Kyle Brady,118,TE,15,JAX,7,5,71.4,37,0,77.0,42.1,45.8,68.0,74.8,7.4,13,2.6,13,2,1,0,0,0,83.6,5,0
Lousaka Polite,2152,FB,6,DAL,7,2,28.6,21,0,61.6,46.2,29.9,72.3,83.0,10.5,17,8.5,12,2,1,0,0,0,39.6,0,0
Jerame Tuman,513,TE,15,PIT,7,7,100.0,73,1,71.8,74.2,76.8,69.8,82.4,10.4,29,4.1,21,5,0,0,0,0,149.7,1,0
Derrick Blaylock,889,HB,2,NYJ,7,5,71.4,29,0,53.3,58.0,73.4,79.2,66.4,5.8,27,5.4,9,1,0,0,0,0,78.9,0,0
Paris Warren,2442,WR,6,TB,7,5,71.4,63,0,72.7,71.9,73.4,68.0,,12.6,19,3.8,26,2,0,0,0,1,99.1,0,0
Moran Norris,865,FB,14,SF,6,5,83.3,36,2,81.0,54.2,45.8,70.9,83.5,7.2,33,6.6,32,3,1,0,0,1,131.3,0,0
Nate Jackson,1259,TE,6,DEN,6,5,83.3,49,0,68.6,67.0,73.4,68.0,71.8,9.8,27,5.4,24,1,0,0,0,0,100.7,0,0
Travis Wilson,3023,WR,4,CLV,6,2,33.3,32,0,56.7,56.5,68.3,64.0,,16.0,5,2.5,16,2,0,1,0,1,12.5,0,0
Clarence Moore,1915,WR,8,BLT,6,2,33.3,1,1,62.2,57.6,68.3,64.0,74.4,0.5,0,0.0,4,1,0,1,0,0,42.4,0,0
Vonta Leach,2100,FB,9,HST,6,6,100.0,61,1,96.1,76.4,74.6,68.8,57.9,10.2,44,7.3,19,5,0,0,0,2,148.6,0,0
Darian Barnes,1216,FB,14,MIA,6,3,50.0,22,0,59.8,27.9,26.5,65.8,37.1,7.3,15,5.0,13,1,3,0,0,2,59.0,1,0
Chris Francies,3313,WR,7,GB,6,2,33.3,16,0,58.1,57.9,68.3,64.0,,8.0,8,4.0,12,2,0,1,0,1,2.8,0,0
Courtney Roby,2285,WR,10,TEN,6,2,33.3,28,0,56.0,57.4,68.3,66.2,,14.0,4,2.0,21,1,0,2,0,0,9.7,1,1
Lawrence Vickers,3125,FB,10,CLV,6,6,100.0,60,0,55.7,71.5,74.6,71.8,81.1,10.0,68,11.3,29,2,0,0,0,0,108.3,1,0
Tab Perry,2407,WR,2,CIN,6,5,83.3,81,0,67.4,75.6,73.4,70.0,73.4,16.2,54,10.8,30,3,0,0,0,0,118.8,0,0
Aaron Walker,1469,TE,16,STR,6,5,83.3,68,0,66.0,44.6,45.8,68.0,77.5,13.6,32,6.4,26,4,1,0,0,1,113.9,1,0
Doug Gabriel,1473,WR,3,OAK,6,5,83.3,84,0,63.7,63.0,49.9,27.5,,16.8,40,8.0,28,5,1,0,0,0,118.8,0,0
Chris Brown,1407,HB,5,TEN,5,2,40.0,4,0,52.0,39.2,29.9,82.0,90.9,2.0,1,0.5,4,0,1,0,0,0,47.9,0,0
Adrian Peterson,1177,HB,8,CHI,5,5,100.0,51,0,71.0,82.2,73.4,74.7,86.1,10.2,67,13.4,32,1,0,0,0,2,109.2,0,0
