player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties
Tim Castille,3906,FB,6,KC,6,4,66.7,37,1,41.1,67.6,72.1,25.0,55.7,9.3,11,2.8,20,1,0,0,0,0,122.9,0,0
John Owens,1133,TE,16,SEA,6,3,50.0,16,0,57.6,35.8,28.0,65.8,67.5,5.3,14,4.7,8,1,2,0,0,0,56.3,0,0
Deshawn Wynn,3844,HB,4,GB,6,2,33.3,19,0,47.0,26.9,25.9,71.6,70.7,9.5,15,7.5,11,1,3,0,0,0,43.1,0,0
Dan Kreider,749,FB,14,ARZ,6,4,66.7,20,0,68.3,31.4,28.6,67.0,63.5,5.0,16,4.0,8,0,2,0,0,0,71.5,2,0
Darnell Dinkins,1236,TE,10,NO,6,5,83.3,22,1,66.9,47.8,73.4,68.0,78.1,4.4,22,4.4,8,2,0,0,0,0,121.5,2,0
Louis Rankin,4590,HB,5,SEA,6,5,83.3,33,0,38.0,56.9,45.8,22.3,75.0,6.6,50,10.0,14,1,1,0,0,2,89.6,0,0
Matt Spaeth,3693,TE,16,PIT,6,5,83.3,25,1,60.2,35.7,73.4,19.7,58.5,5.0,11,2.2,9,1,0,0,1,0,123.6,2,0
Brandon Myers,5126,TE,7,OAK,6,4,66.7,19,0,63.3,48.0,72.1,67.0,76.0,4.8,17,4.3,6,0,0,0,0,0,70.8,0,0
Eric Weems,4097,WR,14,ATL,6,6,100.0,50,2,59.8,55.4,74.6,74.1,64.9,8.3,24,4.0,30,3,0,0,0,0,141.0,1,0
Brandon Manumaleuna,876,TE,16,SD,6,5,83.3,13,0,65.0,43.4,73.4,68.0,63.0,2.6,27,5.4,11,1,0,1,0,0,39.6,2,0
Marcus Mason,4256,HB,9,WAS,6,6,100.0,58,0,55.0,63.9,74.6,80.6,44.9,9.7,58,9.7,17,1,0,0,0,2,106.9,0,0
Peyton Hillis,4541,FB,10,DEN,6,4,66.7,19,0,48.2,48.5,41.6,75.6,73.9,4.8,15,3.8,6,0,1,0,0,0,70.8,1,0
Quan Cosby,5342,WR,5,CIN,6,4,66.7,55,0,76.9,76.2,41.6,68.3,,13.8,12,3.0,23,2,1,0,0,0,95.8,0,0
John Gilmore,1176,TE,11,TB,5,3,60.0,23,0,72.7,46.5,70.5,65.8,79.0,7.7,18,6.0,9,0,0,0,0,0,71.3,3,1
Aaron Stecker,572,HB,4,ATL,5,5,100.0,34,0,56.7,70.1,73.4,72.2,76.0,6.8,38,7.6,14,1,0,0,0,0,95.0,0,0
Kris Wilson,1782,TE,10,SD,5,4,80.0,28,1,60.9,54.8,41.6,67.0,75.8,7.0,17,4.3,21,2,1,0,0,0,129.6,0,0
Kory Sperry,5369,TE,7,MIA,5,3,60.0,31,1,71.2,66.3,70.5,65.8,76.4,10.3,4,1.3,13,3,0,0,0,0,117.5,0,0
Tony Richardson,110,FB,16,NYJ,5,3,60.0,10,0,59.3,44.1,70.5,72.7,74.5,3.3,11,3.7,5,0,0,0,0,1,64.6,2,0
Tim Carter,1053,WR,2,STR,5,1,20.0,6,0,45.0,45.4,28.8,61.2,,6.0,1,1.0,6,0,1,0,0,0,39.6,0,0
Bernard Scott,5133,HB,8,CIN,5,5,100.0,67,0,68.6,72.1,73.4,58.4,78.7,13.4,71,14.2,23,2,0,0,0,0,118.8,0,0
Arnaz Battle,1499,WR,6,SF,5,5,100.0,40,0,61.9,61.6,74.6,68.8,,8.0,20,4.0,12,3,0,0,0,0,100.0,0,0
LenDale White,2990,HB,12,TEN,5,3,60.0,14,0,39.4,39.9,36.8,52.8,69.5,4.7,18,6.0,7,0,0,0,0,1,64.6,0,0
BenJarvus Green-Ellis,4599,HB,7,NE,5,2,40.0,11,0,37.0,26.2,25.0,79.1,70.6,5.5,14,7.0,6,0,3,0,0,0,47.9,0,0
Limas Sweed,4367,WR,5,PIT,5,1,20.0,5,0,44.7,45.5,28.8,61.2,,5.0,0,0.0,5,0,1,0,0,0,39.6,0,0
Kassim Osgood,1676,WR,5,SD,5,1,20.0,17,0,56.8,55.8,64.7,61.2,,17.0,0,0.0,17,1,0,0,0,1,41.3,1,0
Terrance Copper,2016,WR,6,KC,5,4,80.0,68,0,65.0,61.9,41.6,67.0,,17.0,22,5.5,50,2,1,0,0,0,118.8,0,0
Ben Obomanu,3194,WR,7,SEA,5,4,80.0,41,0,78.8,71.2,42.1,67.0,,10.3,21,5.3,12,4,1,0,0,0,100.8,0,0
Patrick Cobbs,3272,HB,5,MIA,4,3,75.0,23,0,58.5,60.6,70.5,72.0,10.7,7.7,18,6.0,10,1,0,0,0,1,88.5,0,0
Brandon Jones,2313,WR,6,SF,4,1,25.0,18,0,62.6,66.2,68.3,64.0,,18.0,0,0.0,18,1,0,0,0,0,45.8,1,0
Roscoe Parrish,2272,WR,6,BUF,4,3,75.0,14,0,53.5,54.0,70.5,68.7,,4.7,13,4.3,10,0,0,0,0,0,79.2,0,0
Troy Williamson,2224,WR,2,JAX,4,3,75.0,34,0,45.2,44.8,70.5,14.2,,11.3,11,3.7,13,1,0,0,1,0,100.0,0,0
Danny Ware,4095,HB,5,NYG,4,3,75.0,15,0,47.6,56.3,70.5,23.7,82.2,5.0,28,9.3,14,0,0,0,0,0,80.2,0,0
Larry Johnson,1343,HB,6,CIN,4,3,75.0,4,0,47.9,55.9,67.7,64.2,61.9,1.3,10,3.3,6,0,1,0,0,0,77.1,0,0
Verron Haynes,1156,FB,6,ATL,4,3,75.0,20,0,71.8,57.9,70.5,65.8,68.9,6.7,22,7.3,10,1,0,0,0,0,85.4,0,0
Chad Simpson,4692,HB,6,IND,4,3,75.0,1,0,74.4,58.8,70.5,76.4,76.9,0.3,21,7.0,5,0,0,0,0,0,77.1,0,0
Marcel Reece,4702,FB,2,OAK,4,2,50.0,20,0,77.2,78.5,68.3,64.0,,10.0,15,7.5,11,1,0,0,0,2,64.6,0,0
Clifton Smith,4854,HB,4,TB,4,2,50.0,4,0,40.6,55.9,68.3,16.4,72.3,2.0,4,2.0,3,0,1,0,0,0,56.3,0,0
Lamont Jordan,819,HB,6,DEN,4,0,0.0,0,0,31.1,46.8,,78.4,33.4,,0,,0,0,0,0,0,0,39.6,0,0
Todd Yoder,772,TE,8,WAS,4,4,100.0,9,3,76.9,85.3,72.1,67.0,38.8,2.3,1,0.3,3,3,0,0,0,0,118.8,0,0
Terrelle Smith,651,FB,6,DET,4,2,50.0,7,0,54.5,35.5,29.9,64.0,75.0,3.5,2,1.0,4,0,1,0,0,0,56.3,0,0
Ahman Green,374,HB,8,GB,4,3,75.0,18,0,58.6,49.6,36.2,81.7,73.9,6.0,22,7.3,12,2,1,0,0,1,83.3,0,0
Quinn Johnson,5069,FB,8,GB,4,2,50.0,4,0,52.9,28.5,27.3,64.0,80.8,2.0,0,0.0,4,0,2,0,0,0,56.3,0,0
James Davis,5119,HB,2,CLV,4,4,100.0,5,0,56.2,63.0,72.1,74.0,75.3,1.3,13,3.3,2,0,0,0,0,0,79.2,1,0
Mike Bell,3225,HB,13,NO,4,4,100.0,12,0,44.7,51.7,72.1,61.0,42.8,3.0,13,3.3,9,1,0,0,0,0,79.2,1,0
L.J. Smith,1376,TE,10,BLT,3,2,66.7,37,0,66.7,53.4,68.3,64.0,74.2,18.5,25,12.5,32,2,0,0,0,0,109.0,0,0
Fred Taylor,333,HB,6,NE,3,2,66.7,17,0,49.7,41.6,30.0,52.0,80.8,8.5,19,9.5,13,1,1,0,0,0,81.3,0,0
Kyle Eckel,2574,FB,6,NO,3,2,66.7,14,0,52.7,60.2,68.3,67.8,73.2,7.0,15,7.5,8,1,0,0,0,0,77.1,0,0
Sam Gado,2599,HB,11,STR,3,3,100.0,25,0,44.7,63.0,72.1,76.0,56.0,8.3,26,8.7,13,0,0,0,0,1,101.4,0,0
Garrett Wolfe,3709,HB,5,CHI,3,2,66.7,12,0,43.9,58.1,68.3,77.9,38.7,6.0,16,8.0,12,0,0,0,0,0,74.3,0,0
Seneca Wallace,1422,QB,11,SEA,3,2,66.7,29,0,52.4,96.0,68.3,56.5,60.9,14.5,38,19.0,24,2,0,0,2,1,97.9,2,0
Sinorice Moss,2989,WR,7,NYG,3,1,33.3,18,1,58.8,58.5,64.7,61.2,,18.0,0,0.0,18,1,0,1,0,0,54.9,0,0
John Standeford,2183,WR,2,DET,3,1,33.3,5,0,57.6,62.7,64.7,61.2,,5.0,1,1.0,5,1,0,1,0,0,2.8,1,0
David Johnson,5165,FB,12,PIT,3,2,66.7,9,0,61.0,32.5,29.9,64.0,75.4,4.5,8,4.0,5,0,1,0,0,0,70.1,1,0
Dan Gronkowski,5179,TE,2,DET,3,1,33.3,4,0,42.5,30.6,28.9,61.2,71.9,4.0,3,3.0,4,0,1,0,0,0,42.4,0,0
Kahlil Bell,5243,HB,7,CHI,3,1,33.3,4,0,49.6,38.1,28.8,81.5,62.9,4.0,7,7.0,4,0,1,0,0,0,42.4,0,0
Edgerrin James,439,HB,7,SEA,3,3,100.0,19,0,30.1,58.9,70.5,55.2,57.5,6.3,21,7.0,7,1,0,0,0,2,93.1,0,0
Ben Hartsock,1789,TE,16,NYJ,3,1,33.3,2,1,78.3,41.4,64.7,61.2,60.4,2.0,0,0.0,2,1,0,0,0,0,81.9,3,1
Deon Anderson,3811,FB,15,DAL,3,1,33.3,5,0,71.5,37.9,30.0,64.0,61.7,5.0,1,1.0,5,0,1,0,0,0,42.4,3,0
Tony Fiammetta,5052,FB,7,CAR,3,0,0.0,0,0,53.3,27.6,25.5,,80.2,,0,,0,0,2,0,0,0,39.6,0,0
Steve Johnson,4538,WR,4,BUF,3,2,66.7,10,0,61.2,61.0,68.3,64.0,,5.0,0,0.0,5,1,0,0,0,0,71.5,0,0
Joe Klopfenstein,2991,TE,1,BUF,2,1,50.0,11,0,43.8,46.3,28.9,61.2,46.2,11.0,5,5.0,11,1,1,0,0,0,66.7,1,0
Samuel Giguere,4687,WR,1,IND,2,0,0.0,0,0,52.1,52.0,,,,,0,,0,0,0,0,0,0,39.6,0,0
Mark Jones,1922,WR,1,TEN,2,1,50.0,9,0,55.5,56.0,64.7,61.2,,9.0,1,1.0,9,0,0,0,0,0,62.5,0,0
Jackie Battle,3885,HB,5,KC,2,2,100.0,-3,0,63.4,61.4,68.3,72.3,74.0,-1.5,7,3.5,3,0,0,0,0,0,79.2,0,0
Wallace Wright,3563,WR,5,NYJ,2,2,100.0,21,0,77.4,70.5,70.5,65.8,,10.5,3,1.5,14,2,0,0,0,0,110.4,0,0
Edgar Jones,4280,TE,4,BLT,2,1,50.0,8,0,54.7,51.1,64.7,61.2,52.2,8.0,6,6.0,8,1,0,0,0,0,60.4,0,0
Kolby Smith,3764,HB,3,KC,2,2,100.0,9,0,58.6,57.3,68.3,76.2,76.8,4.5,13,6.5,5,0,0,0,0,0,85.4,0,0
Quinten Lawrence,5099,WR,2,KC,2,1,50.0,9,0,66.8,54.5,64.7,66.7,,9.0,4,4.0,9,0,0,0,0,0,62.5,0,0
Adrian Peterson,1177,HB,5,CHI,2,2,100.0,11,0,51.0,43.6,29.9,72.3,47.1,5.5,6,3.0,7,1,0,0,0,0,89.6,0,0
Jake Nordin,4245,FB,4,DET,2,2,100.0,26,0,60.0,79.4,70.5,65.8,0.0,13.0,7,3.5,14,2,0,0,0,0,118.8,2,1
Shonn Greene,4988,HB,12,NYJ,2,0,0.0,0,0,48.7,33.6,27.9,25.3,78.7,,0,,0,0,1,0,0,0,39.6,0,0
Brandon Tate,5006,WR,2,NE,2,0,0.0,0,0,56.1,52.6,,61.9,,,0,,0,0,0,1,0,0,0.0,0,0
Hank Baskett,3220,WR,1,PHI,2,1,50.0,6,0,55.9,56.9,45.8,68.0,,6.0,0,0.0,6,0,0,0,0,0,56.3,0,0
Tyler Grisham,5230,WR,2,PIT,2,1,50.0,14,0,52.9,53.6,28.8,61.2,,14.0,4,4.0,14,1,1,0,0,0,72.9,0,0
B.J. Askew,1400,FB,5,TB,2,2,100.0,3,0,57.3,55.4,68.3,66.2,79.0,1.5,0,0.0,4,0,0,0,0,0,79.2,1,0
Jordan Kent,3826,WR,2,STR,2,1,50.0,5,0,58.8,55.3,64.7,61.2,,5.0,5,5.0,5,1,0,0,0,0,56.3,0,0
Chris Ogbonnaya,5135,HB,2,STR,2,1,50.0,19,0,59.2,61.7,64.7,74.1,68.3,19.0,19,19.0,19,1,0,0,0,1,83.3,0,0
Greg Estandia,3597,TE,2,JAX,2,0,0.0,0,0,50.6,44.8,28.6,67.0,74.6,,0,,0,0,1,0,0,0,39.6,2,0
Yamon Figurs,3690,WR,3,DET,2,1,50.0,7,0,51.6,54.7,64.7,64.6,,7.0,1,1.0,7,1,0,1,0,0,18.8,0,0
Mike Goodson,5034,HB,5,CAR,2,2,100.0,15,0,37.5,76.9,68.3,27.0,49.6,7.5,17,8.5,13,1,0,0,0,0,97.9,0,0
Colin Cloherty,5308,TE,1,IND,1,1,100.0,2,0,53.0,50.8,64.7,61.2,,2.0,0,0.0,2,0,0,0,0,0,79.2,0,0
Jake Allen,4709,WR,2,CLV,1,0,0.0,0,0,53.5,53.8,,,,,0,,0,0,0,0,0,0,39.6,0,0
Darius Reynaud,4661,WR,5,MIN,1,0,0.0,0,0,53.0,52.4,,,,,0,,0,0,0,0,0,0,39.6,0,0
Lance Long,4648,WR,1,ARZ,1,0,0.0,0,0,47.9,48.4,29.4,74.8,,,0,,0,0,1,0,0,0,39.6,0,0
Keith Zinger,4546,TE,13,ATL,1,0,0.0,0,0,56.7,30.2,27.9,,74.5,,0,,0,0,1,0,0,0,39.6,0,0
Justin Harper,4529,WR,2,BLT,1,0,0.0,0,0,53.1,50.3,,,,,0,,0,0,0,0,0,0,39.6,0,0
Brett Swain,4531,HB,2,GB,1,0,0.0,0,0,56.4,56.5,,,,,0,,0,0,0,0,0,0,39.6,0,0
Maurice Purify,4779,WR,5,CIN,1,0,0.0,0,0,54.6,51.3,,,,,0,,0,0,0,0,0,0,39.6,1,0
Jaymar Johnson,4507,WR,2,MIN,1,1,100.0,9,0,56.7,56.8,64.7,61.2,,9.0,0,0.0,9,0,0,0,0,0,104.2,0,0
Matt Lawrence,4887,HB,1,BLT,1,1,100.0,4,0,45.3,64.4,64.7,69.4,,4.0,3,3.0,4,0,0,0,0,0,83.3,0,0
Xavier Omon,4493,HB,3,BUF,1,0,0.0,0,0,69.4,56.0,,69.7,73.6,,0,,0,0,0,0,0,0,39.6,0,0
Stefan Logan,4909,WR,5,PIT,1,1,100.0,5,0,57.0,57.4,64.7,61.2,,5.0,9,9.0,5,0,0,0,0,0,87.5,0,0
Chris Pressley,5347,FB,6,TB,1,1,100.0,2,0,58.1,52.9,64.7,64.6,77.2,2.0,1,1.0,2,0,0,0,0,0,79.2,0,0
Drew Brees,802,QB,15,NO,1,1,100.0,-4,0,89.3,,,69.6,,-4.0,3,3.0,0,0,0,0,8,8,79.2,3,0
Charly Martin,5366,WR,4,CAR,1,1,100.0,6,0,53.5,51.0,64.7,61.2,,6.0,1,1.0,6,0,0,0,0,0,91.7,0,0
Wayne Hunter,1388,TE,9,NYJ,1,0,0.0,0,0,52.1,29.9,27.9,,37.1,,0,,0,0,1,0,0,0,39.6,2,1
Michael Oher,4946,T,16,BLT,1,1,100.0,-8,0,78.0,37.2,67.6,62.3,72.8,-8.0,0,0.0,0,0,0,0,0,0,79.2,9,1
Mark Tauscher,705,T,8,GB,1,1,100.0,-3,0,67.8,66.9,67.6,62.3,68.0,-3.0,1,1.0,0,0,0,0,0,0,79.2,2,0
Jerome Simpson,4360,WR,1,CIN,1,0,0.0,0,0,55.4,55.2,,,,,0,,0,0,0,0,0,0,39.6,0,0
James Hardy,4355,WR,2,BUF,1,1,100.0,9,0,55.3,54.7,64.7,61.2,,9.0,2,2.0,9,0,0,0,0,0,104.2,0,0
Richard Quinn,4987,TE,7,DEN,1,0,0.0,0,0,69.2,50.1,,,75.0,,0,,0,0,0,0,0,0,39.6,0,0
Michael Matthews,4218,TE,3,NE,1,0,0.0,0,0,57.5,52.4,,,75.6,,0,,0,0,0,0,0,0,39.6,1,0
Ramses Barden,5008,WR,2,NYG,1,1,100.0,16,0,52.3,52.6,64.7,61.2,,16.0,9,9.0,16,1,0,0,0,0,118.8,0,0
Alex Smith,2218,QB,11,SF,1,1,100.0,-6,0,71.0,,,76.7,,-6.0,-6,-6.0,0,0,0,0,3,2,79.2,6,0
Courtney Roby,2285,WR,6,NO,1,1,100.0,6,0,52.9,53.5,64.7,61.2,,6.0,1,1.0,6,0,0,0,0,0,91.7,0,0
Anthony Hill,5046,TE,3,HST,1,1,100.0,9,0,62.5,82.4,64.7,61.2,69.5,9.0,6,6.0,9,0,0,0,0,1,104.2,1,0
Donovan McNabb,438,QB,14,PHI,1,1,100.0,1,0,74.7,,,65.2,,1.0,14,14.0,1,0,0,0,7,2,79.2,2,0
Gartrell Johnson,5058,HB,3,NYG,1,0,0.0,0,0,31.2,27.3,28.0,75.5,70.9,,0,,0,0,1,0,0,0,39.6,0,0
Donald Penn,3459,T,16,TB,1,1,100.0,15,0,73.4,91.3,67.6,62.3,70.6,15.0,20,20.0,15,1,0,0,0,1,118.8,10,2
Matt Cassel,2447,QB,15,KC,1,0,0.0,0,0,59.8,,,66.5,61.3,,0,,0,0,0,1,4,2,0.0,8,0
Montell Owens,3452,FB,4,JAX,1,0,0.0,0,0,49.1,27.1,27.9,65.2,74.4,,0,,0,0,1,0,0,0,39.6,0,0
Bear Pascoe,5108,TE,3,NYG,1,1,100.0,9,0,80.4,72.2,64.7,61.2,74.9,9.0,16,16.0,9,0,0,0,0,0,104.2,0,0
Mike Vrabel,268,ED,14,KC,1,1,100.0,1,1,59.5,82.6,64.7,61.2,0.0,1.0,0,0.0,1,1,0,0,0,0,118.8,0,0
Tory Humphrey,2644,TE,1,NO,1,1,100.0,7,0,54.2,52.4,64.7,61.2,68.7,7.0,7,7.0,7,0,0,0,0,0,95.8,0,0
Javarris Williams,5136,HB,4,KC,1,0,0.0,0,0,43.8,54.0,,70.6,25.6,,0,,0,0,0,0,0,0,39.6,0,0
Kevin Boothe,3121,G,9,NYG,1,0,0.0,0,0,68.2,50.1,,,76.2,,0,,0,0,0,0,0,0,39.6,0,0
Brady Quinn,3638,QB,10,CLV,1,1,100.0,18,0,54.5,90.6,64.7,80.8,,18.0,6,6.0,18,1,0,0,3,0,118.8,2,0
Cameron Morrah,5172,TE,2,SEA,1,1,100.0,3,0,57.2,56.9,64.7,61.2,,3.0,0,0.0,3,0,0,0,0,0,79.2,0,0
Brett Favre,14,QB,16,MIN,1,1,100.0,-2,0,91.5,,,90.4,61.3,-2.0,1,1.0,0,0,0,0,1,7,79.2,10,0
Brock Bolen,5264,FB,3,JAX,1,0,0.0,0,0,47.2,52.8,,,76.1,,0,,0,0,0,0,0,0,39.6,0,0
Zach Potter,5302,TE,1,JAX,1,1,100.0,3,0,53.3,59.8,64.7,61.2,70.0,3.0,0,0.0,3,0,0,0,0,0,79.2,1,0
Matthew Mulligan,4701,TE,1,NYJ,1,1,100.0,2,0,54.3,62.6,64.7,61.2,,2.0,2,2.0,2,0,0,0,0,0,79.2,1,0
