league,template_id,template_local_id,player,pos,team,season,avg_proj_points,preseason_proj_ppg,validation_pred_fp_per_game,builder_historical_pred_fp_per_game,builder_historical_projection_source,legacy_historical_pred_fp_per_game,legacy_historical_projection_source,v2_historical_pred_fp_per_game,v2_point_center_source,v2_template_center_available,v2_template_center_unavailable_reason,v2_template_center_position,v2_template_center_position_mismatch,v2_template_center_position_mismatch_reason,historical_center_policy,v2_recenter_promoted,validation_ensemble_sources,avg_pick,year_exp,source_year_exp,year_exp_source,year_exp_uncapped_delta,year_exp_bucket,exp_bucket,qb_team_rank,qb_team_rank_bucket,projection_rank_pct,projection_decile,projection_tier,active_games,played_games,active_ppg,active_ppg_resid,season_points,profile_total,managed_profile_total,template_eligible,template_exclusion_reason,match_projection_rank_pct,match_projection_ppg_scaled,year_exp_scaled,projection_x_exp,adp_rank_pct,market_projection_gap,projection_disagreement_frac,rank_disagreement_scaled,rush_proj_rank_pct,rec_proj_rank_pct,pass_proj_rank_pct,rush_share_of_own_points,rec_share_of_own_points,rb_rush_share_of_room,rb_rec_share_of_room,rb_combined_share_of_room,rb_room_rank_scaled,rb_gap_to_next_share,rb_room_concentration,team_rec_share,pass_catcher_rank_scaled,pass_catcher_gap_to_next_share,pass_catcher_room_concentration,team_qb_proj_points,qb_room_share,team_qb1_proj_points,team_qb2_proj_points,qb1_over_qb2_gap_pct,team_qb_pass_points,team_qb_pass_proj_rank_pct,avg_proj_rush_points,avg_proj_rec_points,avg_proj_pass_points,qb_avg_proj_pass_points,std_proj_points,std_pos_rank,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,managed_week_1,managed_week_2,managed_week_3,managed_week_4,managed_week_5,managed_week_6,managed_week_7,managed_week_8,managed_week_9,managed_week_10,managed_week_11,managed_week_12,managed_week_13,managed_week_14,managed_week_15,managed_week_16,played_week_1,played_week_2,played_week_3,played_week_4,played_week_5,played_week_6,played_week_7,played_week_8,played_week_9,played_week_10,played_week_11,played_week_12,played_week_13,played_week_14,played_week_15,played_week_16,player_key,proj_receptions,proj_receiving_yards_per_reception,proj_receiving_td_rate,proj_reception_rate_reliability,proj_receiving_ypr_position_pct,proj_receiving_td_rate_position_pct,match_proj_rec_ypr_profile,match_proj_rec_td_rate_profile,receiver_rate_source_position,receiver_rate_available,center_prediction,resid_calibration_available,pred_resid_5,pred_resid_10,pred_resid_25,pred_resid_75,pred_resid_90,pred_resid_95,historical_pred_fp_per_game,historical_projection_source,observed_ppg,observed_residual,observed_contribution,observed_total,observed_zero_contribution,observed_plus3,observed_plus5,impact_threshold,observed_impact,experience_group,preseason_pos_rank
dk,2003990,3990,Damiere Byrd,WR,CHI,2021,79.56,4.9725,6.1052753391519055,6.1052753391519055,validation_ensemble,6.1052753391519055,validation_ensemble,5.963960000854446,v2_conditional_ppg_2026_candidate_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",249.95330494732718,4.0,4.0,debut_fallback,0.0,4,prime,-1,non_qb,0.11666666666666667,2,fringe,9,9,5.788888888888889,-0.3163864502630167,52.1,9.0,9.0,1,,0.11666666666666667,0.5954518218978517,0.4,0.04666666666666667,0.28688524590163933,0.17021857923497266,0.033056812468577175,0.01959016393442623,0.6065573770491803,0.1885245901639344,0.2540983606557377,0.0057566616390145806,0.8210532931121165,0.0,0.0,0.0,0.0,0.0,0.0,0.08978538814040622,0.5714285714285714,-0.20747279209836905,0.17116441350219366,0.0,0.0,253.17,75.99,0.6998459533120038,200.0712,0.12295081967213115,0.458,65.323,0.0,200.0712,2.63,2.39,0.8464491362763916,0.0,0.0,0.0,0.0,0.0,0.345489443378119,0.0,0.0,0.0,0.22456813819577737,1.416506717850288,1.1401151631477926,2.6948176583493284,1.9347408829174664,0.39731285988483683,0.8464491362763916,0.0,0.0,0.0,0.0,0.0,0.345489443378119,0.0,0.0,0.0,0.22456813819577737,1.416506717850288,1.1401151631477926,2.6948176583493284,1.9347408829174664,0.39731285988483683,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,c9b34efd-0c83-51d5-a45a-def397af38df,30.0,11.848333333333333,0.057377523025671166,0.75,0.34035087719298246,0.39649122807017545,0.38026315789473686,0.4223684210526316,WR,1,5.954518218978517,1,-4.94373838799673,-3.723889943005733,-1.8709660333797569,1.8931242353283035,4.309888540927956,5.943522870962755,5.954518218978517,v2_conditional_ppg_ridge_swap_strict_prior,5.788888888888889,-0.16562933008962855,14.0,52.1,0,0,0,103.28,0,3-5,106
dk,2004011,4011,Greg Ward,WR,PHI,2021,62.73,3.920625,5.457857531531665,5.457857531531665,validation_ensemble,5.457857531531665,validation_ensemble,5.958343890397313,v2_conditional_ppg_2026_candidate_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",394.0,2.0,2.0,debut_fallback,0.0,2,young,-1,non_qb,0.13333333333333333,2,fringe,4,4,6.95,1.4921424684683355,27.8,4.0,4.0,1,,0.13333333333333333,0.6015957215697,0.2,0.02666666666666667,0.01639344262295082,-0.11693989071038251,0.024071417184760083,0.025901639344262296,0.3360655737704918,0.12295081967213115,0.4262295081967213,0.0015781922525107605,0.8089909134385461,0.0,0.0,0.0,0.0,0.0,0.0,0.0675162743916311,0.75,-0.13386975963259057,0.14034143691598633,0.0,0.0,328.89,0.0,1.0,220.3388,0.18032786885245902,0.099,50.748,0.0,220.3388,1.51,3.16,0.0,0.0,1.223021582733813,1.223021582733813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5539568345323742,0.0,0.0,0.0,1.223021582733813,1.223021582733813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5539568345323742,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,ee1d04f9-0a60-5792-9109-6b028f8c234c,23.6,10.968220338983052,0.0570402370633127,0.7023809523809524,0.19649122807017544,0.3929824561403509,0.28682121971595653,0.4248329156223893,WR,1,6.015957215697,1,-4.94373838799673,-3.723889943005733,-1.8709660333797569,1.8931242353283035,4.309888540927956,5.943522870962755,6.015957215697,v2_conditional_ppg_ridge_swap_strict_prior,6.95,0.9340427843030001,6.800000000000001,27.8,0,0,0,103.28,0,0-2,107
dk,2004000,4000,Devin Duvernay,WR,BAL,2021,56.83,3.551875,5.6185522272067825,5.6185522272067825,validation_ensemble,5.6185522272067825,validation_ensemble,5.764168936935178,v2_conditional_ppg_2026_candidate_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",361.0,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.10833333333333334,2,fringe,13,13,5.592307692307693,-0.026244534899089622,72.7,12.999999999999998,12.999999999999998,1,,0.10833333333333334,0.582286634526797,0.1,0.010833333333333334,0.04918032786885246,-0.05915300546448088,0.17279605841984869,0.06254098360655738,0.8852459016393442,0.08196721311475409,0.3360655737704918,0.06345240190040471,0.7634699982403661,0.0,0.0,0.0,0.0,0.0,0.0,0.07231972157540584,0.6666666666666666,-0.21108364572203875,0.20290776260759427,0.0,0.0,371.32,0.0,1.0,234.9592,0.36065573770491804,3.606,43.388000000000005,0.0,234.9592,9.82,7.63,0.2861072902338377,0.0,1.8239339752407149,1.090784044016506,1.5199449793672626,0.8225584594222832,0.33975240715268223,0.0,1.5735900962861074,1.5557083906464926,1.3768913342503437,0.44704264099037133,0.7331499312242089,0.6616231086657496,0.7689133425034387,0.0,0.2861072902338377,0.0,1.8239339752407149,1.090784044016506,1.5199449793672626,0.8225584594222832,0.33975240715268223,0.0,1.5735900962861074,1.5557083906464926,1.3768913342503437,0.44704264099037133,0.7331499312242089,0.6616231086657496,0.7689133425034387,0.0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,02296688-4ead-509e-bd03-467e6221d8dc,16.7,11.320491882851828,0.0658682634730539,0.6254681647940075,0.23859649122807017,0.48771929824561405,0.3365004270977068,0.4923188120113017,WR,1,5.822866345267969,1,-3.88007797073274,-3.474617003981572,-2.35529910882418,1.9489704124670213,4.458076862901651,5.351886871425384,5.822866345267969,v2_conditional_ppg_ridge_swap_strict_prior,5.592307692307693,-0.23055865296027633,8.900000000000002,72.7,0,0,0,103.28,0,0-2,108
dk,2004040,4040,Marquise Goodwin,WR,CHI,2021,54.5,3.40625,4.424245663902081,4.424245663902081,validation_ensemble,4.424245663902081,validation_ensemble,5.6442614000038915,v2_conditional_ppg_2026_candidate_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",333.0,8.0,8.0,draft_name_match,0.0,8,veteran,-1,non_qb,0.09166666666666666,1,fringe,12,12,4.741666666666667,0.3174210027645863,56.900000000000006,11.999999999999998,11.999999999999998,1,,0.09166666666666666,0.5522030940580417,0.8,0.07333333333333333,0.06557377049180328,-0.026092896174863378,0.1493577981651376,0.025327868852459016,0.4016393442622951,0.09016393442622951,0.6639344262295082,0.002587155963302752,0.8025504587155964,0.0,0.0,0.0,0.0,0.0,0.0,0.06011853546030079,0.8571428571428571,-0.23713964477847446,0.17116441350219366,0.0,0.0,253.17,75.99,0.6998459533120038,200.0712,0.13934426229508196,0.141,43.739000000000004,0.0,200.0712,8.14,3.09,1.750439367311072,0.42179261862917394,0.0,0.0210896309314587,0.37961335676625657,0.46397188049209137,0.7592267135325131,1.0966608084358522,1.265377855887522,0.0,4.934973637961335,0.0,0.0,0.0,0.0,0.9068541300527241,1.750439367311072,0.42179261862917394,0.0,0.0210896309314587,0.37961335676625657,0.46397188049209137,0.7592267135325131,1.0966608084358522,1.265377855887522,0.0,4.934973637961335,0.0,0.0,0.0,0.0,0.9068541300527241,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,02e1fe8f-ad36-5898-b1c5-3a4615cdefcf,21.0,8.86844172688531,0.04047619047619048,0.6774193548387096,0.07017543859649122,0.2631578947368421,0.20882852292020376,0.3395585738539898,WR,1,5.522030940580417,1,-4.94373838799673,-3.723889943005733,-1.8709660333797569,1.8931242353283035,4.309888540927956,5.943522870962755,5.522030940580417,v2_conditional_ppg_ridge_swap_strict_prior,4.741666666666667,-0.78036427391375,17.7,56.9,0,0,0,103.28,0,6-8,109
dk,2004009,4009,Freddie Swain,WR,SEA,2021,54.72,3.42,5.229657864165808,5.229657864165808,validation_ensemble,5.229657864165808,validation_ensemble,5.440336733922263,v2_conditional_ppg_2026_candidate_v1,1,,WR,0,,legacy_validated_oos,0,validation_all_current,285.88483467514726,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.08333333333333333,1,fringe,14,14,4.892857142857143,-0.33680072130866456,68.5,13.999999999999998,13.999999999999998,1,,0.08333333333333333,0.5473861126270374,0.1,0.008333333333333333,0.19672131147540983,0.1133879781420765,0.01644736842105263,0.01680327868852459,0.4180327868852459,0.10655737704918032,0.4098360655737705,0.0028874269005847958,0.8602156432748539,0.0,0.0,0.0,0.0,0.0,0.0,0.054709356182072406,0.6666666666666666,-0.2309366874984745,0.17558048907556817,0.0,0.0,360.72,0.0,1.0,302.2488,0.819672131147541,0.15800000000000003,47.071000000000005,0.0,302.2488,0.9,2.05,0.1021897810218978,4.291970802919708,0.6335766423357664,2.2481751824817517,0.38832116788321164,0.327007299270073,1.778102189781022,0.0,0.0,0.0,0.0,2.084671532846715,0.9810218978102189,0.06131386861313869,0.7153284671532846,0.38832116788321164,0.1021897810218978,4.291970802919708,0.6335766423357664,2.2481751824817517,0.38832116788321164,0.327007299270073,1.778102189781022,0.0,0.0,0.0,0.0,2.084671532846715,0.9810218978102189,0.06131386861313869,0.7153284671532846,0.38832116788321164,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,8e177863-651a-5759-8d6f-79020a7a3ebf,18.1,13.135359116022098,0.09221246900662403,0.6441281138790036,0.6,0.8526315789473684,0.5644128113879003,0.7271399138415433,WR,1,5.473861126270374,1,-3.88007797073274,-3.474617003981572,-2.35529910882418,1.9489704124670213,4.458076862901651,5.351886871425384,5.473861126270374,v2_conditional_ppg_ridge_swap_strict_prior,4.892857142857143,-0.5810039834132308,22.9,68.5,0,0,0,103.28,0,0-2,110
dk,2003969,3969,Auden Tate,WR,CIN,2021,65.47,4.091875,5.708883988223068,5.708883988223068,validation_ensemble,5.708883988223068,validation_ensemble,5.420706341388272,v2_conditional_ppg_2026_candidate_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",271.326984230234,3.0,3.0,draft_team_match,0.0,3,prime,-1,non_qb,0.1,1,fringe,4,4,3.225,-2.483883988223068,12.9,4.0,4.0,1,,0.1,0.5522772914346208,0.3,0.03,0.21311475409836064,0.11311475409836064,0.13731480067206356,0.019262295081967213,0.20491803278688525,0.13934426229508196,0.08196721311475409,0.00038185428440507105,0.815197800519322,0.0,0.0,0.0,0.0,0.0,0.0,0.07008667104399213,0.625,-0.17183322390019695,0.17563935155456128,0.0,0.0,305.79,0.0,1.0,264.9412,0.5409836065573771,0.025,53.37100000000001,0.0,264.9412,8.99,2.35,0.0,0.0,0.744186046511628,0.8682170542635658,0.0,2.387596899224806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744186046511628,0.8682170542635658,0.0,2.387596899224806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,a6904c12-df29-57c5-b6d4-c69ddd0715b8,20.5,13.189960817441632,0.05906069701817145,0.6721311475409836,0.6070175438596491,0.41403508771929826,0.5719298245614035,0.44222030486051195,WR,1,5.522772914346208,1,-4.94373838799673,-3.723889943005733,-1.8709660333797569,1.8931242353283035,4.309888540927956,5.943522870962755,5.522772914346208,v2_conditional_ppg_ridge_swap_strict_prior,3.225,-2.2977729143462082,0.6999999999999993,12.899999999999999,0,0,0,103.28,0,3-5,111
dk,2003976,3976,Cedrick Wilson,WR,DAL,2021,41.33,2.583125,4.738662956446108,4.738662956446108,validation_ensemble,4.738662956446108,validation_ensemble,5.399939455093779,v2_conditional_ppg_2026_candidate_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",396.0,3.0,3.0,draft_team_match,0.0,3,prime,-1,non_qb,0.06666666666666667,1,fringe,12,12,8.408333333333333,3.6696703768872254,100.89999999999999,11.999999999999998,11.999999999999998,1,,0.06666666666666667,0.536184286417076,0.3,0.02,0.00819672131147541,-0.058469945355191254,0.09533026857004598,0.011557377049180327,0.5901639344262295,0.06557377049180328,0.13934426229508196,0.010258891846116624,0.8151463827728043,0.0,0.0,0.0,0.0,0.0,0.0,0.0377846465806521,1.0,-0.18982719328153316,0.16513948171032927,0.0,0.0,357.59,0.0,1.0,306.0496,0.8442622950819673,0.42400000000000004,33.69,0.0,306.0496,3.94,1.41,0.6422200198216056,0.535183349851338,1.153617443012884,1.3082259663032705,0.6065411298315163,0.975222993062438,0.0,2.0693756194251733,0.5708622398414273,0.0,0.9038652130822596,2.4261645193260652,0.0,0.4519326065411298,0.0,0.35678889990089196,0.6422200198216056,0.535183349851338,1.153617443012884,1.3082259663032705,0.6065411298315163,0.975222993062438,0.0,2.0693756194251733,0.5708622398414273,0.0,0.9038652130822596,2.4261645193260652,0.0,0.4519326065411298,0.0,0.35678889990089196,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,55e4ac59-7f39-5d7b-a15f-5d4c6b4463e7,16.0,10.982869041828781,0.05,0.6153846153846154,0.2,0.32280701754385965,0.3153846153846154,0.39095816464237515,WR,1,5.361842864170761,1,-4.94373838799673,-3.723889943005733,-1.8709660333797569,1.8931242353283035,4.309888540927956,5.943522870962755,5.361842864170761,v2_conditional_ppg_ridge_swap_strict_prior,8.408333333333333,3.0464904691625723,32.3,100.9,0,1,0,103.28,0,3-5,112
dk,2004076,4076,Tyler Johnson,WR,TB,2021,34.53,2.158125,5.070216611350153,5.070216611350153,validation_ensemble,5.070216611350153,validation_ensemble,5.367715899532288,v2_conditional_ppg_2026_candidate_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",371.0,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.075,1,fringe,14,14,3.985714285714286,-1.0845023256358668,55.800000000000004,13.999999999999996,13.999999999999996,1,,0.075,0.5391584483664793,0.1,0.0075,0.03278688524590164,-0.042213114754098356,0.15435852881552273,0.01581967213114754,0.05737704918032787,0.04918032786885246,0.9590163934426229,0.0,0.8456993918331884,0.0,0.0,0.0,0.0,0.0,0.0,0.03239131351091135,0.875,-0.20862348564342267,0.1641763606803767,0.0,0.0,338.63,0.0,1.0,323.72200000000004,0.9344262295081968,0.0,29.201999999999998,0.0,323.72200000000004,5.33,1.93,0.0,0.3763440860215053,2.333333333333333,0.0,1.8064516129032255,0.0,0.9032258064516128,2.8853046594982077,0.0,1.17921146953405,0.4516129032258064,0.47670250896057337,0.3763440860215053,1.17921146953405,2.032258064516129,0.0,0.0,0.3763440860215053,2.333333333333333,0.0,1.8064516129032255,0.0,0.9032258064516128,2.8853046594982077,0.0,1.17921146953405,0.4516129032258064,0.47670250896057337,0.3763440860215053,1.17921146953405,2.032258064516129,0.0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4f3012c6-a1cb-5d2c-a0f2-5c8515079b13,10.0,11.95,0.09542315175097275,0.5,0.3684210526315789,0.8701754385964913,0.4342105263157895,0.6850877192982456,WR,1,5.3915844836647935,1,-3.88007797073274,-3.474617003981572,-2.35529910882418,1.9489704124670213,4.458076862901651,5.351886871425384,5.3915844836647935,v2_conditional_ppg_ridge_swap_strict_prior,3.985714285714286,-1.4058701979505073,8.100000000000001,55.800000000000004,0,0,0,103.28,0,0-2,113
dk,2003975,3975,Cam Sims,WR,WAS,2021,51.9,3.24375,5.804185769095133,5.804185769095133,validation_ensemble,5.804185769095133,validation_ensemble,5.274883953788052,v2_conditional_ppg_2026_candidate_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",293.2943768265549,2.0,1.0,debut_fallback,1.0,2,young,-1,non_qb,0.058333333333333334,1,fringe,8,8,5.0,-0.8041857690951328,40.0,8.0,8.0,1,,0.058333333333333334,0.5239185981780526,0.2,0.011666666666666667,0.1721311475409836,0.11379781420765027,0.1441233140655106,0.022540983606557378,0.48360655737704916,0.09836065573770492,0.13114754098360656,0.004605009633911369,0.8434874759152218,0.0,0.0,0.0,0.0,0.0,0.0,0.053421178836539275,1.0,-0.20263365667279662,0.1559484334822091,0.0,0.0,281.87,26.74,0.9051335722141413,244.2884,0.4262295081967213,0.23900000000000002,43.77700000000001,0.0,244.2884,7.48,2.75,0.54,0.0,0.64,0.0,0.0,0.0,0.0,0.6,0.0,0.6,1.98,0.0,0.0,3.18,0.45999999999999996,0.0,0.54,0.0,0.64,0.0,0.0,0.0,0.0,0.6,0.0,0.6,1.98,0.0,0.0,3.18,0.45999999999999996,0.0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,71f9e06c-d6a4-5d13-969c-70c3f3133d77,13.0,18.400881608103848,0.08062044950933847,0.5652173913043478,0.9333333333333333,0.7157894736842105,0.744927536231884,0.6219679633867277,WR,1,5.239185981780526,1,-4.94373838799673,-3.723889943005733,-1.8709660333797569,1.8931242353283035,4.309888540927956,5.943522870962755,5.239185981780526,v2_conditional_ppg_ridge_swap_strict_prior,5.0,-0.2391859817805262,11.8,40.0,0,0,0,103.28,0,0-2,114
dk,2004073,4073,Trent Sherfield,WR,SF,2021,31.21,1.950625,4.5202586094809085,4.5202586094809085,validation_ensemble,4.5202586094809085,validation_ensemble,5.176757148897086,v2_conditional_ppg_2026_candidate_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",384.0,3.0,1.0,debut_fallback,2.0,3,prime,-1,non_qb,0.05,1,fringe,7,7,2.742857142857143,-1.7774014666237656,19.2,7.0,7.0,1,,0.05,0.5199912745619035,0.3,0.015,0.02459016393442623,-0.025409836065573774,0.09420057673822492,0.007704918032786885,0.1557377049180328,0.040983606557377046,0.9344262295081968,0.0004485741749439283,0.7985581544376803,0.0,0.0,0.0,0.0,0.0,0.0,0.039123746134404974,1.0,-0.27617537635590167,0.24384027656911517,0.0,0.0,107.02,0.0,1.0,169.474,0.07377049180327869,0.014000000000000002,24.923000000000002,0.0,169.474,2.94,0.94,3.7552083333333335,0.6927083333333333,0.0,0.0,0.0,0.0,0.6927083333333333,0.0,0.0,0.0,0.0,0.546875,1.3125,0.0,0.0,0.0,3.7552083333333335,0.6927083333333333,0.0,0.0,0.0,0.0,0.6927083333333333,0.0,0.0,0.0,0.0,0.546875,1.3125,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,70c5d964-5a7d-5d3c-8828-ceec17da4c53,13.6,8.822073182626033,0.04259368633230743,0.5762711864406779,0.06315789473684211,0.28421052631578947,0.2482604817127565,0.37564674397859055,WR,1,5.199912745619035,1,-4.94373838799673,-3.723889943005733,-1.8709660333797569,1.8931242353283035,4.309888540927956,5.943522870962755,5.199912745619035,v2_conditional_ppg_ridge_swap_strict_prior,2.742857142857143,-2.4570556027618924,3.3000000000000007,19.200000000000003,0,0,0,103.28,0,3-5,115
dk,2004081,4081,Zay Jones,WR,LVR,2021,43.99,2.749375,4.939433167042715,4.939433167042715,validation_ensemble,4.939433167042715,validation_ensemble,4.933232991351484,v2_conditional_ppg_2026_candidate_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",295.66923008021126,4.0,4.0,draft_name_match,0.0,4,prime,-1,non_qb,0.041666666666666664,1,fringe,13,13,6.1,1.1605668329572847,79.3,13.000000000000002,13.000000000000002,1,,0.041666666666666664,0.4930162574577305,0.4,0.016666666666666666,0.16393442622950818,0.12226775956284153,0.09388497385769493,0.010901639344262295,0.14754098360655737,0.07377049180327869,1.0,0.0002500568310979768,0.8128665605819503,0.0,0.0,0.0,0.0,0.0,0.0,0.04619747424178805,0.875,-0.24485255644197537,0.1681676222831709,0.0,0.0,287.2,0.0,1.0,266.0016,0.6065573770491803,0.011000000000000001,35.757999999999996,0.0,266.0016,4.13,1.33,2.065573770491804,0.0,0.4098360655737705,0.24590163934426232,0.26229508196721313,0.0,0.8688524590163935,0.0,0.49180327868852464,0.5245901639344263,0.49180327868852464,1.852459016393443,0.8360655737704918,1.0655737704918034,2.081967213114754,1.8032786885245902,2.065573770491804,0.0,0.4098360655737705,0.24590163934426232,0.26229508196721313,0.0,0.8688524590163935,0.0,0.49180327868852464,0.5245901639344263,0.49180327868852464,1.852459016393443,0.8360655737704918,1.0655737704918034,2.081967213114754,1.8032786885245902,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0fef3192-4d35-5cc0-bedd-61f76b8c75e2,17.0,10.045284390020589,0.052112611581597613,0.6296296296296297,0.10877192982456141,0.3368421052631579,0.25367121507472384,0.397270955165692,WR,1,4.930162574577305,1,-4.94373838799673,-3.723889943005733,-1.8709660333797569,1.8931242353283035,4.309888540927956,5.943522870962755,4.930162574577305,v2_conditional_ppg_ridge_swap_strict_prior,6.1,1.1698374254226946,19.6,79.30000000000001,0,0,0,103.28,0,3-5,116
dk,2004024,4024,John Ross,WR,NYG,2021,24.61,1.538125,4.115987956293299,4.115987956293299,validation_ensemble,4.115987956293299,validation_ensemble,4.755780974535558,v2_conditional_ppg_2026_candidate_v1,1,,WR,0,,legacy_validated_oos,0,validation_all_current,319.1327802263356,4.0,4.0,draft_name_match,0.0,4,prime,-1,non_qb,0.03333333333333333,1,fringe,9,9,4.555555555555555,0.4395675992622561,41.0,9.000000000000002,9.000000000000002,1,,0.03333333333333333,0.47773478470257824,0.4,0.013333333333333334,0.08196721311475409,0.04863387978142076,0.1036164160910199,0.010163934426229508,0.16393442622950818,0.00819672131147541,0.5327868852459017,0.0006907761072734661,0.8411214953271029,0.0,0.0,0.0,0.0,0.0,0.0,0.029593962259834992,0.8571428571428571,-0.2163461607195193,0.1647192616839556,0.0,0.0,282.16,0.0,1.0,226.91760000000002,0.28688524590163933,0.017,20.700000000000003,0.0,226.91760000000002,2.55,1.24,0.0,0.0,0.0,3.6658536585365855,0.5048780487804878,0.0,1.0317073170731708,2.0195121951219512,0.0,0.0,0.351219512195122,1.0536585365853661,0.0,0.3731707317073171,0.0,0.0,0.0,0.0,0.0,3.6658536585365855,0.5048780487804878,0.0,1.0317073170731708,2.0195121951219512,0.0,0.0,0.351219512195122,1.0536585365853661,0.0,0.3731707317073171,0.0,0.0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,40b3e497-077d-5b14-8c09-33197471ef29,6.0,17.447008754863834,0.07238975356679633,0.375,0.9192982456140351,0.6,0.6572368421052631,0.5375,WR,1,4.777347847025783,1,-4.94373838799673,-3.723889943005733,-1.8709660333797569,1.8931242353283035,4.309888540927956,5.943522870962755,4.777347847025783,v2_conditional_ppg_ridge_swap_strict_prior,4.555555555555555,-0.22179229147022728,11.899999999999999,41.0,0,0,0,103.28,0,3-5,117
dk,2003981,3981,Christian Blake,WR,ATL,2021,28.69,1.793125,4.683509950995325,4.683509950995325,validation_ensemble,4.683509950995325,validation_ensemble,4.622304666700075,v2_conditional_ppg_2026_candidate_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",314.9530384999006,2.0,2.0,debut_fallback,0.0,2,young,-1,non_qb,0.025,1,fringe,5,5,1.3,-3.3835099509953253,6.5,5.0,5.0,1,,0.025,0.46526256380841857,0.2,0.005000000000000001,0.09836065573770492,0.07336065573770492,0.006622516556291391,0.00860655737704918,0.00819672131147541,0.02459016393442623,0.18032786885245902,0.0,0.7907981875217847,0.0,0.0,0.0,0.0,0.0,0.0,0.02775680982645877,0.875,-0.28355303804204873,0.18337409142203484,0.0,0.0,292.95,0.0,1.0,274.32959999999997,0.6229508196721312,0.0,22.688000000000002,0.0,274.32959999999997,0.19,1.05,0.0,1.3846153846153846,0.0,0.0,2.4615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1538461538461537,0.0,1.3846153846153846,0.0,0.0,2.4615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1538461538461537,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,c9d3d90f-59a7-5fd7-b9fc-fd38fd4cbcc3,12.5,12.091536964980559,0.026515175097276283,0.5555555555555556,0.40350877192982454,0.22105263157894736,0.44639376218323584,0.3450292397660819,WR,1,4.652625638084186,1,-4.94373838799673,-3.723889943005733,-1.8709660333797569,1.8931242353283035,4.309888540927956,5.943522870962755,4.652625638084186,v2_conditional_ppg_ridge_swap_strict_prior,1.3,-3.352625638084186,0.0,6.5,1,0,0,103.28,0,0-2,118
