period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,composite_delta,family,multiplier,direction
development_2017_2022,room_share__w075,1080.0,1.8742453417866987,2.6193888876726907,-0.158279390710698,0.8296296296296296,0.5193952088318087,0.044133407572400196,20.448926633905433,29.137561743602035,-0.5013738532270493,0.8166666666666667,0.5071453388893356,0.03615139314571758,0.18333333333333332,0.18278209650438285,0.1494232439250662,0.5516617421379326,0.075,0.08278557609592115,0.06963625017739888,0.5566924949640999,0.11574074074074074,0.12097111398592122,0.0975130774974271,0.6984628272251309,0.028703703703703703,0.02810363933021634,0.026962556303805126,0.7036040468649097,0.5620323879352883,-0.012042534330019141,-1.2067788298442241,62.08013449853501,0.05000000000000002,1.5134627034990706,2.2773094496083375,0.15323777486509685,0.912962962962963,0.1287037037037037,0.12331105021875552,0.10958030594273153,0.5966177111445806,5.243528269895603,0.3846116778447012,0.1320589608672348,0.00044155762952802213,room_share,0.75,lower
development_2017_2022,room_share__w125,1080.0,1.8754265765066387,2.6194670426538087,-0.15817644051644855,0.8314814814814815,0.5195014119346415,0.042279703332283036,20.437809563785724,29.118549232269253,-0.49286379803811003,0.8175925925925925,0.5071765743038825,0.03438571319016065,0.18333333333333332,0.18259979740625132,0.14939157220279675,0.5519824091252663,0.075,0.08293885163204845,0.06985746582753492,0.5507729952174396,0.11574074074074074,0.12098887486524229,0.09774187126751209,0.6930848167539267,0.028703703703703703,0.028284722510135994,0.0269121697872846,0.705064731387804,0.5628002020508834,-0.009430163548951372,-1.2078394844156704,61.67019317975261,0.05000000000000002,1.5115118190595158,2.274430406395582,0.15040489750474278,0.912962962962963,0.1287037037037037,0.12322620737144098,0.10955265995824437,0.5969541051537092,5.2442096331072054,0.3845128824912431,0.13215657011545026,3.997972193214849e-05,room_share,1.25,higher
development_2017_2022,scoring_mix__w075,1080.0,1.8748105558350587,2.6194005487386938,-0.15822771624721393,0.8287037037037037,0.5192799979987718,0.043804180172678564,20.441144204333728,29.134589627748817,-0.486146380759421,0.8194444444444444,0.5070788712217041,0.03684329066585962,0.18333333333333332,0.18282688442973605,0.14916987535296786,0.5570672713529856,0.075,0.0829264336116178,0.0697563385488746,0.5516874899590949,0.11574074074074074,0.12111056390961224,0.09762575242947995,0.6954638743455498,0.028703703703703703,0.02810405245698059,0.026941878935941483,0.7076939635290138,0.5619930117532705,-0.014587699215943923,-1.2057709891757142,61.92438608737513,0.050000000000000024,1.5118812135005977,2.274458581492216,0.1524409157554929,0.9138888888888889,0.1287037037037037,0.12326121865064334,0.10951244773462485,0.5983149718270018,5.246171126889146,0.38424123418767797,0.132387282950177,6.632212830814943e-05,scoring_mix,0.75,lower
development_2017_2022,scoring_mix__w125,1080.0,1.875071679935012,2.6194046256895964,-0.15824058836254626,0.8287037037037037,0.5193867551903883,0.04241720737590654,20.441820430432376,29.130422783778677,-0.4891431431669656,0.8185185185185185,0.5070350064078022,0.03540842553697282,0.18333333333333332,0.18257766184818397,0.14929056393865944,0.553282255663208,0.075,0.08299886404264388,0.06974119544182678,0.5551724564070243,0.11574074074074074,0.12090808625032502,0.09766908009169997,0.6947183246073299,0.028703703703703703,0.028313833103893415,0.02687923965940525,0.714320858574987,0.5616423460616642,-0.016582718835207046,-1.2062808456349952,61.827990961509435,0.05000000000000002,1.511941725079417,2.274974607259032,0.15207653070598742,0.912962962962963,0.1287037037037037,0.12313629179878487,0.10957915322605655,0.5973210804363948,5.241048638236533,0.38481146363143204,0.13190671816903915,0.00013711444588815347,scoring_mix,1.25,higher
development_2017_2022,team_pass_environment__w075,1080.0,1.8756438470212924,2.6194471532321106,-0.15826741484264098,0.8296296296296296,0.5193318053412815,0.04323876004446425,20.447072502733445,29.134512373184677,-0.4918047392954816,0.8157407407407408,0.5069127316561822,0.03403798822198345,0.18333333333333332,0.18269874912509204,0.14931969455722705,0.5537460775556013,0.075,0.08287928899367554,0.06976049256233827,0.5536400598128993,0.11574074074074074,0.12092054064708814,0.0976661356697658,0.6946303664921466,0.028703703703703703,0.028048879340225853,0.02693646993866094,0.7037116762508072,0.5626992919514244,-0.009186898213123372,-1.205860607601957,62.04378094597638,0.050000000000000024,1.5109404996277684,2.274416260390485,0.15104119125340137,0.9138888888888889,0.1287037037037037,0.12342283802678261,0.10943906761688298,0.6010749317655334,5.240102005259496,0.38501681051603326,0.13191523436436525,0.00010365173346738032,team_pass_environment,0.75,lower
development_2017_2022,team_pass_environment__w125,1080.0,1.875413730666517,2.6193645344040943,-0.15824242480282358,0.8268518518518518,0.5192586144584403,0.0431963112434291,20.44631156806182,29.13498852812926,-0.48598002602956497,0.8157407407407408,0.5069951438446892,0.034599991765067506,0.18333333333333332,0.1823431191632042,0.14933590673848057,0.5533796009986486,0.075,0.08270778620493989,0.06981010902304935,0.5507359211062914,0.11574074074074074,0.12084619179717282,0.09763485121315224,0.6956732984293194,0.028703703703703703,0.028167401417457855,0.026911487510629262,0.7100156831390879,0.5619414516746033,-0.01299025652647355,-1.2072574458239917,61.67594739778775,0.050000000000000024,1.5118288733308671,2.274855490599926,0.1539695209965391,0.9120370370370371,0.1287037037037037,0.12316880659904747,0.10950165755485747,0.5990183411188159,5.248203885494661,0.3839865380946144,0.1324457551642108,0.0002462683631396789,team_pass_environment,1.25,higher
recent_2020_2025,absolute_ppg__w075,1080.0,1.91578725376247,2.6989017963279243,-0.007335225774370443,0.8064814814814815,0.5058089444476332,0.0259405722640913,20.537015046582887,29.705060298912464,0.6070911366671082,0.8055555555555556,0.4947825374323421,0.019797663321614534,0.18518518518518517,0.18010724171257186,0.15132323595073957,0.5379602272727273,0.06759259259259259,0.0771946513208847,0.06385073842683944,0.5576308307600223,0.1111111111111111,0.1175821879762672,0.09606813692545974,0.6599826388888889,0.03333333333333333,0.029821694321841546,0.029719632207865165,0.771046189868029,0.5641852760757717,-0.008040587597668835,-1.1402686287479806,62.6702642809912,0.050000000000000024,1.5329535122914362,2.2958820168823437,0.17296921641282612,0.9074074074074074,0.13333333333333333,0.12280373839689762,0.10954118058663893,0.6302454297245964,6.231199516089715,0.32972939023422854,0.23676292624855969,-8.242316625983737e-05,absolute_ppg,0.75,lower
recent_2020_2025,absolute_ppg__w125,1080.0,1.9153666348908835,2.6987387300111085,-0.007870756281697167,0.8064814814814815,0.5059306340064944,0.02537286117425952,20.541071755040967,29.726799364207505,0.6433458402682545,0.8,0.4949353982647385,0.018533830997368606,0.18518518518518517,0.17920495319522797,0.15100877906373583,0.5514602272727273,0.06759259259259259,0.07633589641859866,0.06347080850650395,0.5733019548094843,0.1111111111111111,0.11667070307566718,0.09531178219611058,0.67328125,0.03333333333333333,0.02917080447741144,0.029912794871264914,0.7617603235419327,0.5641717298544545,-0.019309430134970964,-1.0978333004252228,62.085058966824754,0.050000000000000024,1.5311805300248482,2.3023813882260975,0.1463526885116595,0.9092592592592592,0.13333333333333333,0.12438886667617471,0.10968139541865954,0.6318479938271605,6.2657436217663385,0.3303236729041154,0.24168564785266777,-0.0004752840295094707,absolute_ppg,1.25,higher
recent_2020_2025,adp_rank__w075,1080.0,1.914710895539128,2.698821159444261,-0.007664035515685296,0.8064814814814815,0.5058538670191097,0.026437051287594993,20.545391608477114,29.731348705111127,0.6275513238148781,0.8064814814814815,0.49482828334789913,0.019229175737543458,0.18518518518518517,0.17963493542652975,0.15111272611954857,0.5444261363636363,0.06759259259259259,0.07671970733787938,0.06368492915523631,0.5638747942484799,0.1111111111111111,0.11682644770381533,0.09563548422810973,0.6674305555555555,0.03333333333333333,0.029546854432410088,0.029945716832903365,0.7636361217539378,0.5633971851170222,-0.01998170818428723,-1.1150149511319785,62.4995123239924,0.050000000000000024,1.5319161371514252,2.3001145723320953,0.15839862050210085,0.9092592592592592,0.13333333333333333,0.12381157754275827,0.1094777871481055,0.6340663580246914,6.252329717234756,0.3298918508181489,0.23973605207300144,-0.00035943659888826307,adp_rank,0.75,lower
recent_2020_2025,adp_rank__w125,1080.0,1.91498809754244,2.6988312975107696,-0.007655391861117199,0.8092592592592592,0.5057490116767619,0.02548835108119063,20.54537176021655,29.71947490084303,0.6283248430199792,0.8027777777777778,0.49467828915838113,0.021471316978924126,0.18518518518518517,0.17941634329697537,0.1511776452765799,0.5452329545454545,0.06759259259259259,0.0767423751098647,0.0636612564718918,0.5650446871896723,0.1111111111111111,0.11691770951959829,0.09566108010861811,0.6681597222222222,0.03333333333333333,0.02956800452712821,0.029878235332974103,0.7655518305661984,0.5637750408614262,-0.0177452712722376,-1.1144524501772877,62.3113694064739,0.05000000000000002,1.5320605470840305,2.299003601716892,0.1605263529398239,0.9083333333333333,0.13333333333333333,0.12367162649839311,0.10948497738772274,0.6339031339031339,6.238206852809258,0.3311563025785437,0.23846614698882243,-0.00028010847253368,adp_rank,1.25,higher
recent_2020_2025,all_weights__w001,1080.0,1.9138232048067165,2.6992690818926954,-0.007130476647601476,0.8037037037037037,0.5053492159225557,0.02124899780669831,20.524342528567892,29.690926720222254,0.6184562883593963,0.8101851851851852,0.49448615743821134,0.022981013557916707,0.18518518518518517,0.1807395582529504,0.15104180751268623,0.5420909090909091,0.06759259259259259,0.07700205802176531,0.06354288941232203,0.5667859231951681,0.1111111111111111,0.11707986066525929,0.09527826390479135,0.6733680555555556,0.03333333333333333,0.030441340131119286,0.02993132876267222,0.7641682630906769,0.5655108195572909,-0.020450892018940344,-1.1352462410368933,75.85591229072271,0.02389950191525159,1.534709045239293,2.310443509635834,0.14790173402666412,0.9046296296296297,0.13333333333333333,0.12464541394784868,0.10967142685132077,0.6293847934472935,6.34213302494659,0.3194690689132972,0.24504751161849658,-0.0002482444002028794,all_weights,0.01,lower
recent_2020_2025,all_weights__w005,1080.0,1.9137109977689668,2.6992433678568295,-0.007158240471671422,0.8055555555555556,0.5053883048115448,0.023427424787825113,20.5238876289488,29.692463824217768,0.6192771569499761,0.8092592592592592,0.49448796895918584,0.021592022768102015,0.18518518518518517,0.1806821446829803,0.15113242770469704,0.5398693181818182,0.06759259259259259,0.07699990711687618,0.06355847114386382,0.5665274584756023,0.1111111111111111,0.11707494812302141,0.09536026348959185,0.6713628472222222,0.03333333333333333,0.0303773684161786,0.029915041794971224,0.7656183482332908,0.565830837128188,-0.019385619043454823,-1.1346599313805796,75.75867496380245,0.02434896215873967,1.5343569582537673,2.3096882252452953,0.1483328723373972,0.9046296296296297,0.13333333333333333,0.12462291797805373,0.10964297740837525,0.6295776946818613,6.337191276213697,0.3200446516442536,0.24474233941547002,-0.0003517007665454486,all_weights,0.05,lower
recent_2020_2025,all_weights__w012,1080.0,1.9135452706792977,2.699189470096667,-0.007215981082467566,0.8046296296296296,0.5055466474309995,0.02416851878735604,20.523370267738517,29.695299081913227,0.6207084534915036,0.8074074074074075,0.49452699474378864,0.022110671728854503,0.18518518518518517,0.1807926334747858,0.15119028900346246,0.5391079545454546,0.06759259259259259,0.0771559565400134,0.06363299987744526,0.5591136020459523,0.1111111111111111,0.1171648010991318,0.09537245100157658,0.6720138888888889,0.03333333333333333,0.030300275524013532,0.029876673905926632,0.7684653043848446,0.5650058417662159,-0.023031512658475643,-1.133409094584605,75.38886644654035,0.026463419009642667,1.533800796743113,2.308427433918485,0.1492321332263446,0.9064814814814814,0.13333333333333333,0.12457039823885623,0.10959784378953649,0.6303196225071225,6.328118872770525,0.3211040937321123,0.24418681080853782,-0.0005098531082885494,all_weights,0.125,lower
recent_2020_2025,all_weights__w025,1080.0,1.913320319586798,2.6990600469146013,-0.007353059072351554,0.8083333333333333,0.5056811472137527,0.023861846173147905,20.523546726130583,29.70047584919536,0.6230626992467022,0.8064814814814815,0.49437223455819046,0.022637717304890725,0.18518518518518517,0.1807450516612535,0.15104248422680325,0.5435170454545455,0.06759259259259259,0.07718148529987993,0.0636822225653472,0.558324604480962,0.1111111111111111,0.11708186917020547,0.09532134839018847,0.6730555555555555,0.03333333333333333,0.030169772853059194,0.02987486959644989,0.7708599404001703,0.5652684736569344,-0.019867043781759068,-1.1309258972708185,74.29332810335896,0.0353588971359715,1.5331315552663045,2.3066871400763636,0.15095232487019278,0.9083333333333333,0.13333333333333333,0.12445668388682615,0.10954282347212488,0.6308686490978158,6.313523227133823,0.3228146825617163,0.2433057843931708,-0.000691643652522167,all_weights,0.25,lower
recent_2020_2025,all_weights__w038,1080.0,1.9132827293968446,2.698950834169783,-0.007471676884823629,0.8101851851851852,0.5055063001504432,0.022212510966469923,20.524931431959374,29.70580956427847,0.6255547869233508,0.8037037037037037,0.49441043777917465,0.020560049403797964,0.18518518518518517,0.18074013927397256,0.1509965834650844,0.5459488636363636,0.06759259259259259,0.07719466269664545,0.0636292010614835,0.5620247309926406,0.1111111111111111,0.11705518220454422,0.0953817308855331,0.6720225694444445,0.03333333333333333,0.03000473568205596,0.02986730334499004,0.7711526181353767,0.5639567336034662,-0.023044658531657405,-1.1279816739020059,72.70716229788164,0.04721401006696647,1.5327331381321532,2.3052533108483377,0.15289865686155002,0.9074074074074074,0.13333333333333333,0.12431491813135914,0.10950888415903832,0.6314621913580247,6.299558339704333,0.3244557683258288,0.2424770325653647,-0.0007623407778428737,all_weights,0.375,lower
recent_2020_2025,all_weights__w050,1080.0,1.913430885354919,2.698915260440024,-0.007517038207138065,0.8083333333333333,0.5055349335129264,0.022429357534278327,20.52753370086445,29.711196624665707,0.6279071118789818,0.8037037037037037,0.49463244734255823,0.01890097806797414,0.18518518518518517,0.18057664742430296,0.1509700695715324,0.5464375,0.06759259259259259,0.07723222953915936,0.06358424188360592,0.5669491640706833,0.1111111111111111,0.11699713482555892,0.09541075976469379,0.6715017361111111,0.03333333333333333,0.02989767474232518,0.02983346729545586,0.771857705406556,0.5623434186545367,-0.024870220224811574,-1.1247335020445828,70.7661590080117,0.05000000000000001,1.532584312981073,2.3040802855186393,0.15484726892451794,0.9074074074074074,0.13333333333333333,0.12416113968512564,0.10950576590975458,0.6315215455840456,6.28607805554084,0.3260307404322118,0.2416703675118056,-0.0007266903930931434,all_weights,0.5,lower
recent_2020_2025,all_weights__w062,1080.0,1.9136932914436973,2.698895308400237,-0.007546880497449078,0.8074074074074075,0.5056477262318295,0.02277828139351401,20.531316978472514,29.716959793962733,0.6293822967899703,0.8064814814814815,0.49476201130388126,0.019283106647371817,0.18518518518518517,0.18029081053938467,0.15095998365949914,0.547596590909091,0.06759259259259259,0.07711402868558569,0.06357883306465172,0.5669083538518045,0.1111111111111111,0.11699732204536233,0.09543028938547808,0.671640625,0.03333333333333333,0.02980500672030436,0.029854147068868818,0.772110472541507,0.5608520625652502,-0.025349101522435,-1.1216843762671698,68.63109122634162,0.05000000000000002,1.5326357905600878,2.30295217551941,0.15641908958800596,0.9074074074074074,0.13333333333333333,0.12402679648919891,0.10951557502736672,0.6314770299145299,6.273611609655813,0.32745415432721603,0.24091259101562226,-0.0006084470205031112,all_weights,0.625,lower
recent_2020_2025,all_weights__w075,1080.0,1.9140639480454342,2.698876707577281,-0.007575936541843338,0.8092592592592592,0.50555019619071,0.02649823911394311,20.53648606162213,29.72323872801341,0.6305119740198585,0.8111111111111111,0.4946542512545861,0.02034844037761363,0.18518518518518517,0.18011873878439272,0.15105192609586357,0.5461931818181818,0.06759259259259259,0.07700700566478447,0.06362058402574834,0.5642148794058032,0.1111111111111111,0.11693821256570128,0.09553244209691959,0.6691666666666667,0.03333333333333333,0.029656787751711804,0.029870248733978665,0.7672147722435079,0.5606907129706241,-0.02251005016293738,-1.1190982627801207,66.44139681930113,0.05000000000000002,1.5327188722655374,2.3018559505579064,0.15765369522589343,0.9083333333333333,0.13333333333333333,0.12392400453847266,0.10952836640447734,0.6315660612535613,6.262680452942223,0.3286663991126666,0.24023907989722332,-0.00044200805569794,all_weights,0.75,lower
recent_2020_2025,all_weights__w088,1080.0,1.9144420867665901,2.6988454069373513,-0.007618528736919019,0.8092592592592592,0.505761735612467,0.02493025778946978,20.542090588136585,29.72827316785155,0.6292614343524732,0.8074074074074075,0.49464282624541006,0.02126170178179243,0.18518518518518517,0.17982214427527907,0.15099683522483304,0.5460681818181818,0.06759259259259259,0.07689109761294288,0.06365093903906459,0.5636027261226211,0.1111111111111111,0.11689344317495784,0.09555553492269882,0.6687239583333333,0.03333333333333333,0.029548775025210604,0.029943586319336055,0.7637425500212857,0.5637246616832015,-0.01755175068260899,-1.1167987391475382,64.33594710691263,0.05000000000000002,1.532984137840902,2.3011569888926253,0.15852890057844163,0.9092592592592592,0.13333333333333333,0.12386350942844325,0.10955422637739168,0.6315957383665717,6.2535177694769555,0.3296496330659993,0.23965135089394593,-0.00022759590844145805,all_weights,0.875,lower
recent_2020_2025,all_weights__w125,1080.0,1.9157557881677478,2.698789573616661,-0.007709793465210761,0.8064814814814815,0.5058819937784611,0.025686571273850434,20.56104743121373,29.7368974977883,0.6236868673422,0.8018518518518518,0.4947453987858321,0.0223496526386055,0.18518518518518517,0.17909486898507043,0.1511407299074689,0.5464375,0.06759259259259259,0.07667347689255677,0.06374205708247983,0.565752064316905,0.1111111111111111,0.11666738021142072,0.09569760124105328,0.6673350694444444,0.03333333333333333,0.02929865462548053,0.029955125956218267,0.7652990634312473,0.5653202531829323,-0.01152021449492555,-1.1126890673107215,59.27065977630673,0.050000000000000024,1.5342680235782233,2.3013759894000567,0.16002128218091666,0.9074074074074074,0.13333333333333333,0.12382226546340412,0.10967596372647494,0.6306460707502374,6.237866588050963,0.33120144567943555,0.23859613396256826,0.0005877295229119728,all_weights,1.25,higher
recent_2020_2025,all_weights__w150,1080.0,1.9165717251100958,2.6987764951424853,-0.0077424189918678,0.8083333333333333,0.5060262605480156,0.027717349493520116,20.571470067980435,29.741134446717066,0.6246734339375897,0.8009259259259259,0.49483478508226447,0.021970042359095165,0.18518518518518517,0.17865648842619491,0.15133797574818783,0.5420170454545454,0.06759259259259259,0.07645850459454712,0.06377421715238096,0.5626776944947015,0.1111111111111111,0.11649409736123488,0.09585582060383364,0.6645659722222222,0.03333333333333333,0.029190082673621304,0.029900837737986893,0.7658179012345679,0.5670742506891127,-0.008386933726032952,-1.11118899828554,57.09769451309864,0.050000000000000024,1.535004878058765,2.301399043665888,0.16086972914383252,0.9083333333333333,0.13333333333333333,0.12382993934757165,0.10975516418204945,0.6301712369420702,6.235510856800729,0.3313190843051179,0.23838994510187475,0.0010590369033283142,all_weights,1.5,higher
recent_2020_2025,component_ranks__w075,1080.0,1.9152958130219135,2.698844886754827,-0.007679916502380209,0.8083333333333333,0.5057608859894015,0.02546758310668995,20.55064059856605,29.72611040679046,0.6159604532196017,0.8018518518518518,0.49490041894883663,0.019622083415682057,0.18518518518518517,0.17932700349805905,0.1513830426633513,0.5400227272727273,0.06759259259259259,0.07662669338429422,0.06368212420930072,0.5634530886533988,0.1111111111111111,0.11643979125029291,0.09595421035023087,0.6601649305555556,0.03333333333333333,0.029407450838747278,0.029880399291961585,0.7679597701149425,0.5629617722212835,-0.015390797755408834,-1.1143641998074285,62.699996814209186,0.05000000000000002,1.5328565231403692,2.3012402945940535,0.15649350946006452,0.9092592592592592,0.13333333333333333,0.1240659786384174,0.10950387170504286,0.6319741215574549,6.252911614396202,0.32979600630018113,0.23970049109160368,3.1975729871680514e-05,component_ranks,0.75,lower
recent_2020_2025,component_ranks__w125,1080.0,1.9148959318993548,2.6987949551895394,-0.007642524650979399,0.8092592592592592,0.5057142120707936,0.025600416659590786,20.546354493129424,29.731430794854635,0.6218213956573709,0.8037037037037037,0.4949363414004142,0.019196344337605975,0.18518518518518517,0.17936446089489194,0.15076037620425892,0.5509261363636364,0.06759259259259259,0.0768938639601778,0.0636727264099783,0.5645277577505408,0.1111111111111111,0.11660933245814402,0.09543725161494541,0.6729340277777778,0.03333333333333333,0.02936357005534449,0.029774713576223237,0.7681593231162197,0.5646863624242248,-0.016258568275330978,-1.1193522986852338,62.10852749434139,0.050000000000000024,1.5316762993739599,2.298382495666104,0.1609883151812007,0.9074074074074074,0.13333333333333333,0.12356637842204066,0.10959202754260225,0.6303344610636278,6.2371254802244005,0.3308936277731178,0.23818758067843993,-0.00036374646216630335,component_ranks,1.25,higher
recent_2020_2025,concentration__w075,1080.0,1.914857738578145,2.698814440255716,-0.007653851154078654,0.8083333333333333,0.5057625208806883,0.025613171752772113,20.548056971186885,29.731422789407905,0.6315193874051698,0.8037037037037037,0.4945255559534667,0.021644788806741477,0.18518518518518517,0.17936514750033375,0.15094923808896812,0.549221590909091,0.06759259259259259,0.07679572860820712,0.06361848935594897,0.5682006774496334,0.1111111111111111,0.11666277755665723,0.09560717030713382,0.6684114583333334,0.03333333333333333,0.029609254559159897,0.029898696669221885,0.765791294167731,0.5628584275082325,-0.01848001127115735,-1.114910620459076,62.412827843932384,0.050000000000000024,1.533296444406679,2.3003537657901387,0.15972080553140935,0.9083333333333333,0.13333333333333333,0.12369999245064951,0.109560839828383,0.6319518637226971,6.2475767576809424,0.3303286302440224,0.23923649142732512,9.443311813184252e-06,concentration,0.75,lower
recent_2020_2025,concentration__w125,1080.0,1.9144849124960805,2.698840271589754,-0.007658227304613643,0.8083333333333333,0.5057934076410592,0.025729451125023117,20.5441882285197,29.724849196150224,0.6267153630273514,0.8046296296296296,0.49454423161364713,0.019556502334959036,0.18518518518518517,0.1793736818215578,0.15111535181284044,0.5455681818181818,0.06759259259259259,0.0767319772220228,0.06366798123297282,0.5642828964372679,0.1111111111111111,0.11673432975059385,0.09575826321896877,0.6651302083333334,0.03333333333333333,0.029371042792158752,0.029836860585117843,0.770434227330779,0.5623103723523223,-0.021067090535342815,-1.115141705378236,62.38924499134978,0.05000000000000002,1.5327178883549852,2.3004080213305795,0.15990983227165909,0.9092592592592592,0.13333333333333333,0.12379505934734082,0.10952974301493633,0.6319592830009497,6.245241508438337,0.33052400023032,0.2390489755500665,-0.00024399563907984145,concentration,1.25,higher
recent_2020_2025,disagreement__w075,1080.0,1.9148996920324206,2.698806018821153,-0.007665044526253202,0.8083333333333333,0.5059320125198673,0.02672633736623453,20.546507060694065,29.728878013193267,0.6357863045773059,0.8037037037037037,0.4945701876704997,0.021537673535423185,0.18518518518518517,0.17922197372397955,0.15109407806951927,0.5456136363636364,0.06759259259259259,0.07677410757387153,0.06370561634058997,0.5620111275863476,0.1111111111111111,0.11667317958998304,0.09562573577860989,0.6685243055555555,0.03333333333333333,0.02943206027340969,0.029942883041751685,0.7659243295019157,0.5626703427025471,-0.019838246698694967,-1.1156043442783212,62.35552591808392,0.050000000000000024,1.5321826850128237,2.299476980713321,0.16048860933699263,0.9083333333333333,0.13333333333333333,0.12372396459100159,0.10949729325092523,0.633539589268756,6.260530957602817,0.32971109314793723,0.2407209407647837,-0.00025052831123406616,disagreement,0.75,lower
recent_2020_2025,disagreement__w125,1080.0,1.9148474717403974,2.698818243636473,-0.007668701168754159,0.8092592592592592,0.5057414605785574,0.028341658457852748,20.54733792888152,29.724125482481057,0.6200216274707852,0.8046296296296296,0.4943651823603776,0.020446642548249627,0.18518518518518517,0.17937987087934373,0.15111107180043581,0.5434886363636363,0.06759259259259259,0.07687788803113194,0.06361861440994501,0.5679150059174818,0.1111111111111111,0.11663771826964935,0.09571844965157911,0.6661111111111111,0.03333333333333333,0.029445208399505252,0.029866212277421478,0.7666560238399319,0.5621705185723249,-0.02250246747087022,-1.1141834944626312,62.44173861101721,0.050000000000000024,1.5328469302096757,2.3006739445839517,0.16030991614419496,0.9083333333333333,0.13333333333333333,0.12369283161642723,0.10956772266808386,0.6321225071225072,6.231672640472258,0.3310854107306447,0.23750510102315403,-0.00010173300881322067,disagreement,1.25,higher
recent_2020_2025,experience__w075,1080.0,1.9129540401791525,2.698833838873268,-0.0077092740832529535,0.8083333333333333,0.5057891091611556,0.027273223049774975,20.517197956377046,29.704707621757265,0.6654334207261499,0.8018518518518518,0.4947965452010114,0.02192733939163949,0.18518518518518517,0.17876743523212948,0.15055724425199613,0.5577215909090909,0.06759259259259259,0.0768869157940383,0.06362363376253384,0.5633034511841765,0.1111111111111111,0.1166517391150158,0.09537967103855907,0.6733767361111112,0.03333333333333333,0.029803052381291523,0.029854915282349972,0.7662170072371222,0.564915562202628,-0.012531684650316439,-1.1089688732945442,64.14123742708624,0.05000000000000002,1.5327035277304022,2.2981906672530545,0.1573540427380354,0.9064814814814814,0.13333333333333333,0.12365542897426912,0.1095917000468838,0.6272851377018044,6.235128956598273,0.3320031319551412,0.2383082053828992,-0.0009514490566503442,experience,0.75,lower
recent_2020_2025,experience__w125,1080.0,1.9161443772073847,2.698734184422489,-0.007569894533635919,0.8064814814814815,0.5061841617768225,0.024384595399162712,20.542747294574045,29.710911970927526,0.6065876151288098,0.8046296296296296,0.4953492334305501,0.019803799275291745,0.18518518518518517,0.17928405784495846,0.15105823573298274,0.5500113636363636,0.06759259259259259,0.07685706285088331,0.06362136221839595,0.570404429269089,0.1111111111111111,0.11672391734037332,0.09572257777054487,0.6665451388888889,0.03333333333333333,0.029328767463324003,0.02988812132270953,0.7672413793103449,0.5686346429710047,-0.0037186817432685263,-1.1220345729989705,60.78890491860038,0.05000000000000002,1.5314208400448641,2.299927388178702,0.16172974884273422,0.9111111111111111,0.13333333333333333,0.1237269124865135,0.10940096054266467,0.63730116334283,6.2618308305429204,0.3282724685496589,0.24017798479828534,-0.0002604705242316152,experience,1.25,higher
recent_2020_2025,market_gap__w075,1080.0,1.914688846432651,2.6988533961275327,-0.007634086833228451,0.8064814814814815,0.5061120068199837,0.02553311155087712,20.54839258451446,29.72881671578549,0.6255430336089433,0.8055555555555556,0.49503724781280667,0.020193517847997056,0.18518518518518517,0.17964385168295113,0.15104081560703486,0.5464602272727273,0.06759259259259259,0.07677400562381746,0.06358273062613581,0.5713430643033015,0.1111111111111111,0.1169389133835024,0.09567345223786805,0.6668142361111111,0.03333333333333333,0.02940541807507158,0.029956228784054142,0.7622525542784163,0.5632381027521242,-0.01903140444317177,-1.1152657953717682,62.42466538806916,0.050000000000000024,1.5328989864722293,2.301066242088532,0.1586110041207315,0.9083333333333333,0.13333333333333333,0.1238148147612688,0.1095695271084276,0.6323821818613485,6.263020382854782,0.3291030039552936,0.24072807705985294,-0.0001009207300382009,market_gap,0.75,lower
recent_2020_2025,market_gap__w125,1080.0,1.9146155445913462,2.6988303395541657,-0.007660397024988355,0.8092592592592592,0.5057142495230572,0.0281588543771778,20.546183008611223,29.728243356019007,0.6317310816966826,0.8009259259259259,0.494538480130452,0.020806105949226383,0.18518518518518517,0.17930793531915673,0.1511784506335901,0.5443522727272727,0.06759259259259259,0.07684654115990812,0.06359675135976482,0.5679966263552394,0.1111111111111111,0.11673293307886917,0.09563085471062502,0.6680815972222223,0.03333333333333333,0.02945398814778204,0.02986273838208421,0.7702745849297573,0.5624238957837118,-0.021579789115426573,-1.11484325090891,62.376222655705405,0.050000000000000024,1.5321981078137068,2.2997776811616073,0.1599720986653327,0.9092592592592592,0.13333333333333333,0.12373136634755519,0.10958993280383708,0.6304976851851852,6.230237960893824,0.3316202599960917,0.23767689220558716,-0.0003018965053457334,market_gap,1.25,higher
