league,domain,position,candidate,season,rows,production_rmse,opportunity_control_rmse,candidate_rmse,ppg_delta_vs_control,q90_events,opportunity_control_brier,candidate_brier,q90_brier_delta_vs_control,control_average_precision,candidate_average_precision,q90_ap_delta_vs_control
dk,receiving,RB,rec_route_rate,2019,105,3.1333563969701617,3.2535000628749375,3.431658161101742,0.17815809822680428,11,0.06243765420407924,0.0662865847161909,0.003848930512111652,0.6621592803481349,0.6140136823960354,-0.048145597952099495
dk,receiving,RB,rec_route_rate,2020,122,3.5732642848581824,3.59916854385248,3.6026934773226427,0.0035249334701625834,13,0.06889302455242424,0.06997162763864652,0.0010786030862222767,0.46895100008307555,0.5068431471418353,0.03789214705875976
dk,receiving,RB,rec_route_rate,2021,116,3.4206733984581086,3.425250712812581,3.4108688163158947,-0.01438189649668642,12,0.049997830833723174,0.04976282914763189,-0.00023500168609128652,0.7554052386888993,0.743939393939394,-0.011465844749505294
dk,receiving,RB,rec_route_rate,2022,122,2.9506090540779812,3.0108662232622487,3.051467225875995,0.04060100261374622,13,0.05642754815569736,0.05628123344030725,-0.00014631471539010982,0.6168876344466181,0.6550491623072268,0.03816152786060867
dk,receiving,RB,rec_route_rate,2023,109,3.699958190667224,3.69170865644605,3.677840025630114,-0.013868630815936367,11,0.09015048738202786,0.08906503072302317,-0.0010854566590046827,0.3200171631701082,0.33292018216483454,0.012903018994726345
dk,receiving,RB,rec_route_rate,2024,109,3.5463989726467835,3.5556805896021877,3.5819563885231935,0.026275798921005844,11,0.05759206570387234,0.057598978584484935,6.912880612594541e-06,0.6277499016135379,0.6298160173160172,0.0020661157024792765
dk,receiving,RB,rec_route_rate,2025,109,3.279033497969921,3.2741337041667187,3.2839598060638413,0.00982610189712263,11,0.04918180167927286,0.05011596690375394,0.0009341652244810802,0.7199979313615678,0.6751423376089151,-0.04485559375265269
dk,receiving,RB,rec_slot_rate,2018,109,4.054595803184406,4.031198637029728,4.0024222581823246,-0.028776378847403805,11,0.046903417041641915,0.04779612126334617,0.0008927042217042533,0.8323877380481155,0.8136231692835467,-0.01876456876456878
dk,receiving,RB,rec_slot_rate,2019,105,3.1333563969701617,3.2535000628749375,3.3525655394045804,0.09906547652964282,11,0.06243765420407924,0.06458773559078167,0.002150081386702425,0.6621592803481349,0.6541628661193878,-0.007996414228747084
dk,receiving,RB,rec_slot_rate,2020,122,3.5732642848581824,3.59916854385248,3.6056936950414884,0.006525151189008316,13,0.06889302455242424,0.0687644141386793,-0.0001286104137449423,0.46895100008307555,0.4732245043565798,0.004273504273504258
dk,receiving,RB,rec_slot_rate,2021,116,3.4206733984581086,3.425250712812581,3.4338217131000115,0.008571000287430408,12,0.049997830833723174,0.05009095626241946,9.312542869628626e-05,0.7554052386888993,0.7434129417701318,-0.011992296918767464
dk,receiving,RB,rec_slot_rate,2022,122,2.9506090540779812,3.0108662232622487,3.0212304528996294,0.010364229637380706,13,0.05642754815569736,0.05675957942441807,0.00033203126872070887,0.6168876344466181,0.634259271430324,0.017371636983705918
dk,receiving,RB,rec_slot_rate,2023,109,3.699958190667224,3.69170865644605,3.690125994617972,-0.0015826618280780913,11,0.09015048738202786,0.09045988748814551,0.00030940010611765767,0.3200171631701082,0.2759477895841532,-0.044069373585954974
dk,receiving,RB,rec_slot_rate,2024,109,3.5463989726467835,3.5556805896021877,3.5486135820709817,-0.007067007531206038,11,0.05759206570387234,0.05827963173130642,0.0006875660274340764,0.6277499016135379,0.6117931311113128,-0.015956770502225104
dk,receiving,RB,rec_slot_rate,2025,109,3.279033497969921,3.2741337041667187,3.2593108445511043,-0.014822859615614359,11,0.04918180167927286,0.04918294303053908,1.1413512662206138e-06,0.7199979313615678,0.7199979313615678,0.0
dk,receiving,RB,rec_targeted_qb_rating,2018,109,4.054595803184406,4.010528082633972,4.008932524683503,-0.0015955579504698392,11,0.04660427829426643,0.04528703332320597,-0.0013172449710604564,0.8330011597141687,0.8350831705743049,0.002082010860136263
dk,receiving,RB,rec_targeted_qb_rating,2019,105,3.1333563969701617,3.2923170406142748,3.275166582629981,-0.0171504579842936,11,0.06244102690115962,0.06095490095847976,-0.0014861259426798626,0.6571895424836601,0.6729662052592166,0.01577666277555645
dk,receiving,RB,rec_targeted_qb_rating,2020,122,3.5732642848581824,3.595036544186969,3.6041633464839102,0.009126802296941072,13,0.0689460263851076,0.06708546306132786,-0.0018605633237797486,0.46907415934585206,0.5099326748514531,0.040858515505601045
dk,receiving,RB,rec_targeted_qb_rating,2021,116,3.4206733984581086,3.439121317902601,3.4202011765663163,-0.0189201413362845,12,0.05031263182702681,0.04810105845906672,-0.0022115733679600943,0.7389517007519855,0.7945864456893869,0.05563474493740139
dk,receiving,RB,rec_targeted_qb_rating,2022,122,2.9506090540779812,3.009866275997173,3.017708552768442,0.007842276771269141,13,0.056453956357370896,0.05615167867830231,-0.00030227767906858966,0.6107931542142068,0.6088720696615844,-0.0019210845526224096
dk,receiving,RB,rec_targeted_qb_rating,2023,109,3.699958190667224,3.6947097584813764,3.6963787955118224,0.0016690370304459634,11,0.09036879717243239,0.09062339365387236,0.00025459648143996705,0.3182994995206264,0.3300728550728551,0.011773355552228693
dk,receiving,RB,rec_targeted_qb_rating,2024,109,3.5463989726467835,3.5550066723752516,3.5764829341344275,0.02147626175917594,11,0.057595798545238476,0.06263556253627975,0.0050397639910412725,0.6277499016135379,0.5750146318328136,-0.05273526978072429
dk,receiving,RB,rec_targeted_qb_rating,2025,109,3.279033497969921,3.2732667358242935,3.274968436321968,0.0017017004976747074,11,0.049299071983990826,0.04876050156089509,-0.0005385704230957342,0.716655685372263,0.692338988996743,-0.02431669637552003
dk,receiving,RB,rec_targets_per_route,2018,109,4.054595803184406,4.031198637029728,4.011092334966334,-0.020106302063394033,11,0.046903417041641915,0.046127421334045585,-0.0007759957075963303,0.8323877380481155,0.8330011597141687,0.00061342166605316
dk,receiving,RB,rec_targets_per_route,2019,105,3.1333563969701617,3.2535000628749375,3.3157445538361716,0.06224449096123408,11,0.06243765420407924,0.06246041493958005,2.2760735500809703e-05,0.6621592803481349,0.6538777930823385,-0.008281487265796361
dk,receiving,RB,rec_targets_per_route,2020,122,3.5732642848581824,3.59916854385248,3.5960520341742117,-0.0031165096782683754,13,0.06889302455242424,0.06916657710416453,0.0002735525517402887,0.46895100008307555,0.5448484170790681,0.0758974169959925
dk,receiving,RB,rec_targets_per_route,2021,116,3.4206733984581086,3.425250712812581,3.4336247756085787,0.008374062795997617,12,0.049997830833723174,0.0502291532192998,0.00023132238557662527,0.7554052386888993,0.7387142203674462,-0.016691018321453144
dk,receiving,RB,rec_targets_per_route,2022,122,2.9506090540779812,3.0108662232622487,3.0072475410941317,-0.0036186821681170045,13,0.05642754815569736,0.056592207339340776,0.00016465918364341747,0.6168876344466181,0.6114459614459614,-0.005441673000656677
dk,receiving,RB,rec_targets_per_route,2023,109,3.699958190667224,3.69170865644605,3.6925692377073007,0.0008605812612505481,11,0.09015048738202786,0.09092380512579291,0.000773317743765059,0.3200171631701082,0.27436010558123247,-0.04565705758887573
dk,receiving,RB,rec_targets_per_route,2024,109,3.5463989726467835,3.5556805896021877,3.5522774568471367,-0.003403132755050997,11,0.05759206570387234,0.05760786605910965,1.580035523730816e-05,0.6277499016135379,0.6277499016135379,0.0
dk,receiving,RB,rec_targets_per_route,2025,109,3.279033497969921,3.2741337041667187,3.272585966314137,-0.0015477378525816654,11,0.04918180167927286,0.049215606380200796,3.380470092793908e-05,0.7199979313615678,0.716655685372263,-0.0033422459893047707
dk,receiving,RB,rec_touchdowns_per_route,2018,109,4.054595803184406,4.031198637029728,4.021994052752678,-0.009204584277050287,11,0.046903417041641915,0.04629152211289246,-0.0006118949287494541,0.8323877380481155,0.8330011597141687,0.00061342166605316
dk,receiving,RB,rec_touchdowns_per_route,2019,105,3.1333563969701617,3.2535000628749375,3.2428464921596194,-0.01065357071531814,11,0.06243765420407924,0.06339687075186673,0.0009592165477874878,0.6621592803481349,0.6595871988366839,-0.002572081511450941
dk,receiving,RB,rec_touchdowns_per_route,2020,122,3.5732642848581824,3.59916854385248,3.6191814322291305,0.020012888376650384,13,0.06889302455242424,0.06868713540176637,-0.00020588915065787583,0.46895100008307555,0.5010226455010028,0.032071645417927286
dk,receiving,RB,rec_touchdowns_per_route,2021,116,3.4206733984581086,3.425250712812581,3.4262805916241392,0.001029878811558138,12,0.049997830833723174,0.0502032571940282,0.00020542636030502354,0.7554052386888993,0.7317777130277131,-0.0236275256611862
dk,receiving,RB,rec_touchdowns_per_route,2022,122,2.9506090540779812,3.0108662232622487,3.0199491250603474,0.009082901798098675,13,0.05642754815569736,0.05656747956756028,0.00013993141186292163,0.6168876344466181,0.6108863358863359,-0.006001298560282198
dk,receiving,RB,rec_touchdowns_per_route,2023,109,3.699958190667224,3.69170865644605,3.6923443759693066,0.0006357195232564727,11,0.09015048738202786,0.09010824589572196,-4.224148630589675e-05,0.3200171631701082,0.3184950980116794,-0.001522065158428787
dk,receiving,RB,rec_touchdowns_per_route,2024,109,3.5463989726467835,3.5556805896021877,3.5526077003120426,-0.003072889290145042,11,0.05759206570387234,0.057612402536035584,2.0336832163243834e-05,0.6277499016135379,0.6164551357733175,-0.011294765840220489
dk,receiving,RB,rec_touchdowns_per_route,2025,109,3.279033497969921,3.2741337041667187,3.2767965814879725,0.0026628773212538093,11,0.04918180167927286,0.04920666848650376,2.4866807230905508e-05,0.7199979313615678,0.716655685372263,-0.0033422459893047707
dk,receiving,RB,rec_wide_rate,2018,109,4.054595803184406,4.031198637029728,3.9895664060501534,-0.041632230979574913,11,0.046903417041641915,0.04710442309161297,0.0002010060499710517,0.8323877380481155,0.8206217262821036,-0.011766011766011886
dk,receiving,RB,rec_wide_rate,2019,105,3.1333563969701617,3.2535000628749375,3.3779269654510427,0.12442690257610511,11,0.06243765420407924,0.06420435703501513,0.0017667028309358915,0.6621592803481349,0.6188389794797119,-0.04332030086842298
dk,receiving,RB,rec_wide_rate,2020,122,3.5732642848581824,3.59916854385248,3.6067037665106425,0.0075352226581624215,13,0.06889302455242424,0.06848966670823775,-0.00040335784418649157,0.46895100008307555,0.47688750801958346,0.007936507936507908
dk,receiving,RB,rec_wide_rate,2021,116,3.4206733984581086,3.425250712812581,3.4270176751224066,0.0017669623098255371,12,0.049997830833723174,0.04988345610374572,-0.0001143747299774539,0.7554052386888993,0.7188127527961289,-0.03659248589277042
dk,receiving,RB,rec_wide_rate,2022,122,2.9506090540779812,3.0108662232622487,3.024949972528057,0.014083749265808354,13,0.05642754815569736,0.05605009324488253,-0.00037745491081482563,0.6168876344466181,0.6095616271206107,-0.007326007326007411
dk,receiving,RB,rec_wide_rate,2023,109,3.699958190667224,3.69170865644605,3.69212866042595,0.000420003979899608,11,0.09015048738202786,0.08993302542087156,-0.00021746196115629557,0.3200171631701082,0.3196824174919831,-0.00033474567812508127
dk,receiving,RB,rec_wide_rate,2024,109,3.5463989726467835,3.5556805896021877,3.555973789045493,0.00029319944330552516,11,0.05759206570387234,0.05794329296880972,0.00035122726493738016,0.6277499016135379,0.6127786651850822,-0.01497123642845577
dk,receiving,RB,rec_wide_rate,2025,109,3.279033497969921,3.2741337041667187,3.27460308875415,0.00046938458743150946,11,0.04918180167927286,0.04956714338619781,0.00038534170692495345,0.7199979313615678,0.716655685372263,-0.0033422459893047707
dk,receiving,RB,rec_yac_per_route,2018,109,4.054595803184406,4.031198637029728,4.0039785022161105,-0.027220134813617847,11,0.046903417041641915,0.04487300123060334,-0.0020304158110385773,0.8323877380481155,0.8248747926131519,-0.007512945434963614
dk,receiving,RB,rec_yac_per_route,2019,105,3.1333563969701617,3.2535000628749375,3.2835439288398627,0.030043865964925143,11,0.06243765420407924,0.061478238373404624,-0.0009594158306746176,0.6621592803481349,0.6585634483361756,-0.0035958320119592324
dk,receiving,RB,rec_yac_per_route,2020,122,3.5732642848581824,3.59916854385248,3.596689869976796,-0.002478673875684123,13,0.06889302455242424,0.06613400600262552,-0.0027590185497987224,0.46895100008307555,0.5787912077522357,0.10984020766916014
dk,receiving,RB,rec_yac_per_route,2021,116,3.4206733984581086,3.425250712812581,3.433563614243752,0.008312901431170694,12,0.049997830833723174,0.04893881633847768,-0.0010590144952454944,0.7554052386888993,0.7336952809735069,-0.021709957715392414
dk,receiving,RB,rec_yac_per_route,2022,122,2.9506090540779812,3.0108662232622487,2.993016414477967,-0.017849808784281773,13,0.05642754815569736,0.05673317381391875,0.00030562565822139093,0.6168876344466181,0.6613226768204143,0.04443504237379625
dk,receiving,RB,rec_yac_per_route,2023,109,3.699958190667224,3.69170865644605,3.6780366939448044,-0.013671962501245805,11,0.09015048738202786,0.09230531573982746,0.002154828357799607,0.3200171631701082,0.2869983144909831,-0.03301884867912508
dk,receiving,RB,rec_yac_per_route,2024,109,3.5463989726467835,3.5556805896021877,3.560281971303516,0.0046013817013284,11,0.05759206570387234,0.0603159350884553,0.0027238693845829595,0.6277499016135379,0.6139017844900198,-0.013848117123518189
dk,receiving,RB,rec_yac_per_route,2025,109,3.279033497969921,3.2741337041667187,3.2803866242089095,0.0062529200421908016,11,0.04918180167927286,0.05173568198478422,0.0025538803055113607,0.7199979313615678,0.6650595989887865,-0.05493833237278123
dk,receiving,RB,rec_yards_per_target,2018,109,4.054595803184406,4.010528082633972,4.028926589073443,0.018398506439470275,11,0.04660427829426643,0.04486489356466595,-0.0017393847296004808,0.8330011597141687,0.8349898315592998,0.0019886718451311847
dk,receiving,RB,rec_yards_per_target,2019,105,3.1333563969701617,3.2923170406142748,3.2896903847116303,-0.002626655902644437,11,0.06244102690115962,0.06237630062122644,-6.472627993318186e-05,0.6571895424836601,0.6650670482221284,0.007877505738468238
dk,receiving,RB,rec_yards_per_target,2020,122,3.5732642848581824,3.595036544186969,3.5922936443043993,-0.002742899882569816,13,0.0689460263851076,0.06684534350403631,-0.002100682881071292,0.46907415934585206,0.5566884898978427,0.08761433055199064
dk,receiving,RB,rec_yards_per_target,2021,116,3.4206733984581086,3.439121317902601,3.437655752194018,-0.0014655657085826945,12,0.05031263182702681,0.04839103500939043,-0.0019215968176363799,0.7389517007519855,0.8038650075414783,0.06491330678949281
dk,receiving,RB,rec_yards_per_target,2022,122,2.9506090540779812,3.009866275997173,2.995303966024479,-0.014562309972693921,13,0.056453956357370896,0.05651795769554741,6.40013381765156e-05,0.6107931542142068,0.6232896732896732,0.01249651907546645
dk,receiving,RB,rec_yards_per_target,2023,109,3.699958190667224,3.6947097584813764,3.658524227319311,-0.036185531162065576,11,0.09036879717243239,0.0873856672603174,-0.002983129912114982,0.3182994995206264,0.3569546698686701,0.038655170348043666
dk,receiving,RB,rec_yards_per_target,2024,109,3.5463989726467835,3.5550066723752516,3.5721925789572326,0.017185906581981047,11,0.057595798545238476,0.06545902240292335,0.007863223857684877,0.6277499016135379,0.5638657094539447,-0.06388419215959329
dk,receiving,RB,rec_yards_per_target,2025,109,3.279033497969921,3.2732667358242935,3.282347119532903,0.009080383708609308,11,0.049299071983990826,0.0499155020929426,0.0006164301089517724,0.716655685372263,0.6648013750954928,-0.05185431027677023
dk,receiving,RB,rec_yprr,2018,109,4.054595803184406,4.031198637029728,4.018862836324347,-0.012335800705381317,11,0.046903417041641915,0.04501280141315119,-0.001890615628490723,0.8323877380481155,0.84509084166031,0.01270310361219451
dk,receiving,RB,rec_yprr,2019,105,3.1333563969701617,3.2535000628749375,3.283038546658543,0.029538483783605685,11,0.06243765420407924,0.06222702514514861,-0.00021062905893063505,0.6621592803481349,0.6543584637236675,-0.00780081662446741
dk,receiving,RB,rec_yprr,2020,122,3.5732642848581824,3.59916854385248,3.5941677067260627,-0.005000837126417412,13,0.06889302455242424,0.0678699934779124,-0.0010230310745118487,0.46895100008307555,0.5820985307710971,0.11314753068802152
dk,receiving,RB,rec_yprr,2021,116,3.4206733984581086,3.425250712812581,3.4315742450246844,0.0063235322121033555,12,0.049997830833723174,0.049543443097675485,-0.0004543877360476886,0.7554052386888993,0.7360315032190032,-0.01937373546989607
dk,receiving,RB,rec_yprr,2022,122,2.9506090540779812,3.0108662232622487,2.997310516394752,-0.013555706867496742,13,0.05642754815569736,0.05692748641329438,0.0004999382575970185,0.6168876344466181,0.6524065929043303,0.035518958457712246
dk,receiving,RB,rec_yprr,2023,109,3.699958190667224,3.69170865644605,3.673462018006247,-0.01824663843980323,11,0.09015048738202786,0.08989627423964289,-0.00025421314238496806,0.3200171631701082,0.32969934106297744,0.009682177892869237
dk,receiving,RB,rec_yprr,2024,109,3.5463989726467835,3.5556805896021877,3.5516436261602764,-0.00403696344191129,11,0.05759206570387234,0.06082897057455428,0.003236904870681942,0.6277499016135379,0.6285689355208071,0.0008190339072691177
dk,receiving,RB,rec_yprr,2025,109,3.279033497969921,3.2741337041667187,3.2759736975412705,0.0018399933745518737,11,0.04918180167927286,0.050738076291317886,0.001556274612045029,0.7199979313615678,0.6888233352525228,-0.03117459610904494
dk,receiving,TE,rec_adot,2018,95,2.4690791157576304,2.477395108721058,2.4795399768052673,0.002144868084209328,10,0.05982452930082337,0.060374008924980516,0.0005494796241571481,0.7208687584345479,0.7044672718585762,-0.016401486575971735
dk,receiving,TE,rec_adot,2019,86,2.4476102608754,2.471174808364664,2.473493768759769,0.002318960395105041,9,0.05583768844803166,0.056437322450253354,0.0005996340022216967,0.6933766850977363,0.6457576374786886,-0.04761904761904767
dk,receiving,TE,rec_adot,2020,87,2.4022755944219463,2.4027075378773186,2.399530814934502,-0.0031767229428165678,9,0.06439725283741249,0.06482347365035421,0.0004262208129417189,0.5809114884425444,0.5823950165627262,0.0014835281201818207
dk,receiving,TE,rec_adot,2021,84,2.239404657320656,2.1874166496708694,2.1620706006427217,-0.025346049028147632,9,0.04512790630483117,0.044353039981023544,-0.0007748663238076256,0.8335097001763669,0.8426265092931762,0.009116809116809232
dk,receiving,TE,rec_adot,2022,94,2.0978920220175405,2.0329658085307982,2.0274740186570934,-0.0054917898737048,10,0.05141285291841004,0.052751543391681026,0.0013386904732709884,0.7558730158730158,0.7418037518037517,-0.01406926406926412
dk,receiving,TE,rec_adot,2023,88,2.0450504693363074,2.017159649907641,2.0431319861927615,0.025972336285120523,9,0.05603394347006181,0.057308514087181,0.0012745706171191917,0.6949731941111252,0.6910934744268078,-0.0038797196843174397
dk,receiving,TE,rec_adot,2024,89,2.435223641492549,2.411632909712677,2.4313600482398865,0.01972713852720931,9,0.05190890009317022,0.051903289758581356,-5.610334588866672e-06,0.7332112332112333,0.7332112332112333,0.0
dk,receiving,TE,rec_adot,2025,92,2.315054982982745,2.367187512478037,2.384630606756652,0.017443094278615234,10,0.05346636202446504,0.053114593195914994,-0.0003517688285500434,0.7561164343786295,0.7582959215581166,0.0021794871794871273
dk,receiving,TE,rec_first_downs_per_route,2018,95,2.4690791157576304,2.476778893108113,2.47882030559828,0.0020414124901666497,10,0.06034962917717711,0.06144528709093115,0.0010956579137540445,0.717559934905136,0.6912724826772814,-0.02628745222785467
dk,receiving,TE,rec_first_downs_per_route,2019,86,2.4476102608754,2.4713152807977607,2.470282659663253,-0.0010326211345077496,9,0.055295781259426725,0.056402536825990016,0.0011067555665632903,0.7024711399711401,0.6583166248955723,-0.04415451507556778
dk,receiving,TE,rec_first_downs_per_route,2020,87,2.4022755944219463,2.4038747721098908,2.3983785897870824,-0.005496182322808352,9,0.06462748031988991,0.06489876113066267,0.0002712808107727671,0.5809114884425444,0.5947177037543618,0.013806215311817471
dk,receiving,TE,rec_first_downs_per_route,2021,84,2.239404657320656,2.1907961169522627,2.199836739090908,0.009040622138645205,9,0.04485696268375408,0.04482134531385375,-3.561736990033426e-05,0.8321869488536155,0.8310084976751644,-0.0011784511784511675
dk,receiving,TE,rec_first_downs_per_route,2022,94,2.0978920220175405,2.0319839665032497,2.024036121113479,-0.00794784538977078,10,0.05172949959351883,0.05052283933626312,-0.001206660257255708,0.7558730158730158,0.7665656565656565,0.010692640692640643
dk,receiving,TE,rec_first_downs_per_route,2023,88,2.0450504693363074,2.0197890802021643,2.028121320016555,0.008332239814390796,9,0.05623964171298452,0.0577927523041849,0.0015531105912003837,0.6983211233211233,0.6693916504223522,-0.028929472898771125
dk,receiving,TE,rec_first_downs_per_route,2024,89,2.435223641492549,2.4154232511797944,2.416767515987767,0.0013442648079724506,9,0.05160442549486275,0.051073203006979935,-0.0005312224878828153,0.7367155067155067,0.739031339031339,0.0023158323158323224
dk,receiving,TE,rec_first_downs_per_route,2025,92,2.315054982982745,2.368149399791041,2.372897646264589,0.00474824647354799,10,0.05353972138775381,0.055052664632359645,0.0015129432446058383,0.7561164343786295,0.7373314203730272,-0.018785014005602285
dk,receiving,TE,rec_mtf_per_reception,2018,95,2.4690791157576304,2.476915208699665,2.460029170176251,-0.016886038523414193,10,0.059541415789632714,0.05910202405493156,-0.0004393917347011514,0.7379839115133232,0.7451633986928103,0.007179487179487132
dk,receiving,TE,rec_mtf_per_reception,2019,86,2.4476102608754,2.4709900530306044,2.39858079560405,-0.07240925742655424,9,0.05585804344310767,0.05652766214687011,0.000669618703762441,0.6979928596307907,0.688071504518873,-0.009921355111917718
dk,receiving,TE,rec_mtf_per_reception,2020,87,2.4022755944219463,2.4017196431408188,2.4079978869548317,0.006278243814012985,9,0.06448659754824629,0.06465809504802314,0.00017149749977685147,0.5799434749745309,0.5707581089934031,-0.009185365981127847
dk,receiving,TE,rec_mtf_per_reception,2021,84,2.239404657320656,2.1905686313845765,2.2105609055471986,0.01999227416262217,9,0.0452838159080417,0.04447716112633644,-0.00080665478170526,0.8335097001763669,0.8419701213818862,0.008460421205519264
dk,receiving,TE,rec_mtf_per_reception,2022,94,2.0978920220175405,2.032362747593798,2.0235237891992894,-0.008838958394508545,10,0.051261421605498604,0.049784297552346715,-0.001477124053151889,0.7621475256769374,0.7282401656314699,-0.03390736004546757
dk,receiving,TE,rec_mtf_per_reception,2023,88,2.0450504693363074,2.0180530260515286,2.0048696555429855,-0.013183370508543124,9,0.05563284502616438,0.05497486931229079,-0.0006579757138735903,0.7171954163333474,0.7118055555555556,-0.0053898607777917995
dk,receiving,TE,rec_mtf_per_reception,2024,89,2.435223641492549,2.4122464262663192,2.3832035386252888,-0.029042887641030468,9,0.0521577240726408,0.049528613114927296,-0.0026291109577135027,0.7332112332112333,0.8143399810066476,0.08112874779541435
dk,receiving,TE,rec_mtf_per_reception,2025,92,2.315054982982745,2.369131163927491,2.332873539222307,-0.03625762470518401,10,0.05328447572737891,0.04858680805922582,-0.004697667668153091,0.7582959215581166,0.7855844155844156,0.02728849402629896
dk,receiving,TE,rec_route_grade,2018,95,2.4690791157576304,2.476778893108113,2.4783931099892027,0.0016142168810895363,10,0.06034962917717711,0.06358012505212193,0.003230495874944825,0.717559934905136,0.6653201017249004,-0.05223983318023562
dk,receiving,TE,rec_route_grade,2019,86,2.4476102608754,2.4713152807977607,2.470808998539955,-0.0005062822578056903,9,0.055295781259426725,0.05606968894068717,0.0007739076812604481,0.7024711399711401,0.6732648615001557,-0.029206278470984337
dk,receiving,TE,rec_route_grade,2020,87,2.4022755944219463,2.4038747721098908,2.388733454559051,-0.015141317550839695,9,0.06462748031988991,0.06467325193383121,4.577161394130058e-05,0.5809114884425444,0.5772506538926521,-0.0036608345498923
dk,receiving,TE,rec_route_grade,2021,84,2.239404657320656,2.1907961169522627,2.1898801910006704,-0.0009159259515922891,9,0.04485696268375408,0.044176280565554844,-0.000680682118199237,0.8321869488536155,0.8472222222222223,0.015035273368606772
dk,receiving,TE,rec_route_grade,2022,94,2.0978920220175405,2.0319839665032497,2.014813477650443,-0.01717048885280681,10,0.05172949959351883,0.05042942102795719,-0.0013000785655616423,0.7558730158730158,0.7745893719806762,0.018716356107660426
dk,receiving,TE,rec_route_grade,2023,88,2.0450504693363074,2.0197890802021643,2.0224422312146806,0.002653151012516286,9,0.05623964171298452,0.05669036351711598,0.00045072180413146395,0.6983211233211233,0.7022512708787219,0.003930147557598573
dk,receiving,TE,rec_route_grade,2024,89,2.435223641492549,2.4154232511797944,2.4162545980359282,0.0008313468561338411,9,0.05160442549486275,0.051121255339497296,-0.00048317015536545466,0.7367155067155067,0.7560683760683762,0.019352869352869506
dk,receiving,TE,rec_route_grade,2025,92,2.315054982982745,2.368149399791041,2.3732770268656953,0.005127627074654306,10,0.05353972138775381,0.05512959140408228,0.0015898700163284735,0.7561164343786295,0.7250240987083092,-0.031092335670320326
dk,receiving,TE,rec_route_rate,2018,95,2.4690791157576304,2.476778893108113,2.4853744013990795,0.008595508290966336,10,0.06034962917717711,0.059305490674441005,-0.0010441385027361028,0.717559934905136,0.7030112044817927,-0.01454873042334337
dk,receiving,TE,rec_route_rate,2019,86,2.4476102608754,2.4713152807977607,2.4692473916423707,-0.0020678891553900236,9,0.055295781259426725,0.055441641758375744,0.00014586049894901865,0.7024711399711401,0.7022401980735313,-0.0002309418976087496
dk,receiving,TE,rec_route_rate,2020,87,2.4022755944219463,2.4038747721098908,2.412081824880838,0.008207052770947243,9,0.06462748031988991,0.06532644741349085,0.0006989670936009412,0.5809114884425444,0.5842237625881519,0.00331227414560753
dk,receiving,TE,rec_route_rate,2021,84,2.239404657320656,2.1907961169522627,2.192407904384591,0.00161178743232826,9,0.04485696268375408,0.045670735162639024,0.0008137724788849429,0.8321869488536155,0.8155178155178155,-0.0166691333358
dk,receiving,TE,rec_route_rate,2022,94,2.0978920220175405,2.0319839665032497,2.032180482912233,0.00019651640898343814,10,0.05172949959351883,0.051402737819885316,-0.0003267617736335132,0.7558730158730158,0.7548747984042101,-0.0009982174688056844
dk,receiving,TE,rec_route_rate,2023,88,2.0450504693363074,2.0197890802021643,2.0198475284855073,5.844828334300445e-05,9,0.05623964171298452,0.05634607103225086,0.0001064293192663407,0.6983211233211233,0.700660304607673,0.002339181286549752
dk,receiving,TE,rec_route_rate,2024,89,2.435223641492549,2.4154232511797944,2.4154557994280923,3.254824829790337e-05,9,0.05160442549486275,0.05271164606798753,0.0011072205731247828,0.7367155067155067,0.7243223443223443,-0.01239316239316235
dk,receiving,TE,rec_route_rate,2025,92,2.315054982982745,2.368149399791041,2.367535814858193,-0.0006135849328479104,10,0.05353972138775381,0.05351800279885254,-2.171858890126499e-05,0.7561164343786295,0.7561164343786295,0.0
dk,receiving,TE,rec_slot_rate,2018,95,2.4690791157576304,2.476778893108113,2.477787705772956,0.001008812664842651,10,0.06034962917717711,0.06009571002757639,-0.000253919149600719,0.717559934905136,0.7130375180375179,-0.0045224168676181176
dk,receiving,TE,rec_slot_rate,2019,86,2.4476102608754,2.4713152807977607,2.4764808909064437,0.005165610108682994,9,0.055295781259426725,0.0560322043721948,0.0007364231127680726,0.7024711399711401,0.6932769726247987,-0.009194167346341375
dk,receiving,TE,rec_slot_rate,2020,87,2.4022755944219463,2.4038747721098908,2.404296458583512,0.00042168647362128553,9,0.06462748031988991,0.06332912732149469,-0.0012983529983952163,0.5809114884425444,0.6027526395173455,0.021841151074801113
dk,receiving,TE,rec_slot_rate,2021,84,2.239404657320656,2.1907961169522627,2.1889762438627836,-0.0018198730894791737,9,0.04485696268375408,0.04663644529249128,0.0017794826087371984,0.8321869488536155,0.805945165945166,-0.026241782908449585
dk,receiving,TE,rec_slot_rate,2022,94,2.0978920220175405,2.0319839665032497,2.0351965846331317,0.003212618129881939,10,0.05172949959351883,0.051616282935980036,-0.00011321665753879356,0.7558730158730158,0.7588492063492063,0.0029761904761904656
dk,receiving,TE,rec_slot_rate,2023,88,2.0450504693363074,2.0197890802021643,2.0191884103734856,-0.0006006698286786794,9,0.05623964171298452,0.05723785234737833,0.0009982106343938146,0.6983211233211233,0.6840277777777779,-0.014293345543345382
