league,domain,position,candidate,rows_ppg,seasons,production_rmse,opportunity_control_rmse,candidate_rmse,candidate_delta_vs_production,candidate_delta_vs_opportunity_control,mean_season_delta_vs_control,season_wins_vs_control,season_bootstrap_low,season_bootstrap_high,development_2018_2022_delta_vs_control,temporal_2023_2025_delta_vs_control,q90_rows,q90_rmse_delta_vs_control,rows_upside,events,base_brier,opportunity_control_brier,candidate_brier,candidate_brier_delta_vs_base,candidate_brier_delta_vs_opportunity_control,candidate_brier_bootstrap_low,candidate_brier_bootstrap_high,base_average_precision,control_average_precision,candidate_average_precision,candidate_ap_delta_vs_control,development_2018_2022_brier_delta_vs_control,development_2018_2022_ap_delta_vs_control,temporal_2023_2025_brier_delta_vs_control,temporal_2023_2025_ap_delta_vs_control,consecutive_pairs,year_to_year_spearman,most_redundant_existing_feature,max_existing_spearman,residual_spearman,residual_qvalue,volume_adjusted_rank_corr,volume_adjusted_qvalue
beta,receiving,WR,rec_touchdowns_per_route,1335,8,2.7120961681560374,2.7341564501148126,2.737203799045508,0.025107630889470656,0.0030473489306954704,0.0032598960963922674,1,1.4391447799300128e-05,0.007549111875510495,0.0021396080139610696,0.0045509634825080525,138,0.030183027952707775,1335,138,0.05554415844537307,0.05561419092897746,0.0551724807866026,-0.00037167765877046954,-0.00044171014237485984,-0.0008971435301090236,5.633113644707446e-06,0.6338542390624072,0.6330612658182779,0.6341118477845117,0.0010505819662337545,-0.00061489987810813,0.007706757447575097,-0.0001606596085523132,-0.010329211597385646,1802,0.2505192269375001,prior_year_ppg,0.5700465671148237,0.0144806017643394,0.838430222625037,-0.0013437759406977772,0.9658938781030113
beta,receiving,WR,rec_adot,1335,8,2.7120961681560374,2.732515617745943,2.7356107221377814,0.02351455398174407,0.0030951043918383547,0.0034002181217502314,4,-0.003357097410189025,0.010880092849986676,0.0038254294146224943,0.001886189025516849,138,-0.0015660469931342291,1335,138,0.05554415844537307,0.0555904656715809,0.05651654656018816,0.0009723881148150926,0.00092608088860726,2.0704278164011865e-05,0.00220329200854439,0.6338542390624072,0.6335425720038573,0.6198719575303523,-0.013670614473505038,0.0014758506759271622,-0.02336911501293737,3.392009425314674e-05,-0.0008578456542693846,1802,0.5975844602983206,projected_receiving_point_share,0.20497009380617537,-0.025247851337232143,0.6090934915936664,-0.022250583244022477,0.9124040158079542
beta,receiving,TE,rec_adot,715,8,2.025664304485978,2.013484719142508,2.0169292884562355,-0.008735016029742582,0.003444569313727719,0.002834021448318319,3,-0.008207798332754035,0.01338533172035783,-0.005748516690423422,0.01903105862923704,75,0.021368550029700284,715,75,0.05714583309174471,0.05654497106558669,0.05692229298606543,-0.00022354010567927907,0.00037732192047874175,-0.00010241330042067295,0.0008749319185831781,0.6703179935630824,0.6734909869999859,0.6679665473177834,-0.005524439682202509,0.00045111659766412793,-0.00700606908268564,0.0002549708943646728,-0.0023196359142351186,832,0.47541267133845916,base_prediction,0.3756504064930561,0.05530848240741862,0.6961379777301645,0.04491874550473141,0.7796129033745217
beta,rushing,RB,rush_breakaway_yards_per_attempt,901,8,3.287746510328968,3.305702416422828,3.309462783623733,0.02171627329476511,0.0037603672009050015,0.003050904077098626,5,-0.007029251965270877,0.015224058161667553,0.0041347246547771555,0.003114842643512361,93,-0.011306802434263297,901,93,0.06191591421868349,0.06267167726677686,0.06289369097916674,0.0009777767604832455,0.00022201371238987633,-5.837164996348893e-05,0.0005223573037315232,0.5422351365305883,0.5308045431605386,0.5168465225714861,-0.013958020589052489,0.0001950869791072507,-0.01338286552446133,0.00026927959894708364,-0.003917810716835446,854,0.2109532447401895,adp_log,-0.3365785184478673,0.06561488858194083,0.4156526712722398,0.05483185800932441,0.6394147509585526
beta,receiving,RB,rec_slot_rate,901,8,3.287746510328968,3.307627322444346,3.311465307390808,0.023718797061840213,0.0038379849464620364,0.0051055923958275296,4,-0.009728979204491617,0.02701132213579219,0.011105073231310936,-0.008655921245559028,93,-0.004798010441971812,901,93,0.06191591421868349,0.0628717758950564,0.06373897465677325,0.0018230604380897603,0.0008671987617168558,5.716820949469931e-05,0.002016126722214064,0.5422351365305883,0.5277908530845701,0.5088845634724318,-0.01890628961213825,0.0010205682861800722,-0.028849364278805356,0.0005979813089893454,-0.0013744914700484223,773,0.6294064855655616,projected_rush_point_share,-0.4031575577308464,-0.031841024738127305,0.7203223083913588,-0.03737444814261327,0.6627210356938338
beta,receiving,RB,rec_targets_per_route,901,8,3.287746510328968,3.307627322444346,3.3115992057839865,0.02385269545501867,0.003971883339640492,0.00557060198256637,5,-0.009830040433166303,0.026749259534206205,0.007147627158236247,-0.0014784757247778835,93,-0.04778760259285342,901,93,0.06191591421868349,0.0628717758950564,0.06288522478214632,0.000969310563462833,1.344888708992853e-05,-0.000590123086018415,0.0006041702114289475,0.5422351365305883,0.5277908530845701,0.5316221721667321,0.0038313190821620546,0.00014821657334901372,0.0031402052853479745,-0.0002231157976584075,0.0003574456071024912,773,0.4712688846625024,proj_targets,0.4866951255068979,-0.009423086981229492,0.9035935809622794,-0.01468529448216113,0.8939845343666729
beta,receiving,WR,rec_yards_per_target,1335,8,2.7120961681560374,2.732515617745943,2.7364965899215963,0.0244004217655589,0.003980972175653186,0.004145250140951073,3,5.796111649508662e-05,0.009576459823592343,0.006302524455051639,0.00013440194735592215,138,0.02577044294521258,1335,138,0.05554415844537307,0.0555904656715809,0.0561319876023896,0.0005878291570165298,0.0005415219308086971,-0.0004364062533543189,0.0018988132687089805,0.6338542390624072,0.6335425720038573,0.6290420579966267,-0.004500514007230616,0.0007715807631204011,-0.005412634104193681,0.00016818480803960922,-0.008794637117062742,1802,0.21617162593333247,prior_year_ppg,0.40582780919363215,-0.0007706249059705357,0.9804369219089111,-0.014960174704852856,0.9124040158079542
beta,rushing,RB,rush_yco_per_attempt,901,8,3.287746510328968,3.305702416422828,3.3104808983165004,0.02273438798753258,0.0047784818936724704,0.004986533877633648,3,-0.0021635074177507874,0.01363329797207774,0.0048016828020731595,0.004738917369271789,93,-0.04931084345940562,901,93,0.06191591421868349,0.06267167726677686,0.06282754864574047,0.0009116344270569815,0.00015587137896361236,-0.0010438378500970112,0.00138918515862134,0.5422351365305883,0.5308045431605386,0.5207205906035313,-0.010083952557007336,-0.0004296043492323168,-0.0006328842495287867,0.0011835871831974293,-0.015952346439755627,854,0.37589233211077566,adp_log,-0.3060099047769237,0.08337841989355492,0.3578284680177145,0.06995672932268943,0.5723013996693276
beta,rushing,QB,rush_first_downs_per_attempt,269,7,4.004873673425657,4.084988974289436,4.089883356325242,0.08500968289958433,0.004894382035805833,0.0009334557129050403,5,-0.07008993586827524,0.08522805466730625,-0.003302162611554138,0.015861217162878027,30,0.2536362729959638,269,30,0.08487132372093441,0.08213015795374447,0.082540940454607,-0.00233038326632741,0.00041078250086253043,-7.917495901809828e-05,0.0010112912968987995,0.3729004118285859,0.40411148220863713,0.40404196984741086,-6.951236122626492e-05,0.0008995721608484331,-0.016576142677019956,-0.00018707592622764502,0.01303629734673395,100,0.2289382950689168,projected_rush_point_share,0.2882849600473115,-0.06580144354323986,0.916535391531983,-0.12204057596853289,0.6636267383148803
beta,receiving,WR,rec_mtf_per_reception,1335,8,2.7120961681560374,2.7329263955051455,2.7388993206062717,0.026803152450234347,0.005972925101126236,0.0059186360836324114,4,-0.0011889121821648252,0.014238549230020991,0.010409493982275642,-0.0013867666366622622,138,-0.017378301415244657,1335,138,0.05554415844537307,0.055577638177945456,0.056361303246542385,0.0008171448011693172,0.0007836650685969296,0.00010245008661708615,0.0016015668263550794,0.6338542390624072,0.6344213141021136,0.6172625104926391,-0.017158803609474416,0.0011196109544408042,-0.02373872295331214,0.00023849551710960343,-0.00997020896576939,1802,0.333243227135209,base_prediction,0.1964535968108447,0.039939687448372285,0.3583099316386181,0.025576919473942382,0.9124040158079542
beta,receiving,RB,rec_wide_rate,901,8,3.287746510328968,3.307627322444346,3.3160510412370594,0.028304530908091596,0.00842371879271342,0.01057768576710727,4,-0.010164406107133206,0.041406815438255196,0.014040078240070919,-0.0012249799229406833,93,-0.026490209071757143,901,93,0.06191591421868349,0.0628717758950564,0.06327599024288241,0.0013600760241989224,0.00040421434782601795,-0.00012772892806305004,0.001379354823230905,0.5422351365305883,0.5277908530845701,0.5136771532070951,-0.014113699877475017,0.0006736555359594526,-0.020585330976418903,-6.874969495254679e-05,-0.0011841607066498394,773,0.5694820548328021,projected_rush_point_share,-0.34862775200398516,-0.01720326241577461,0.8611752052422705,-0.021570707681569868,0.8342990897234515
beta,rushing,RB,rush_breakaway_percent,901,8,3.287746510328968,3.305702416422828,3.3144207612839107,0.026674250954942913,0.008718344861082805,0.007521889722625019,4,-0.00585473777964457,0.025169018490331818,0.012351747203243946,0.0024418682877094255,93,-0.0013183258951405818,901,93,0.06191591421868349,0.06267167726677686,0.06313704615292709,0.0012211319342435994,0.0004653688861502303,0.00016059812215201452,0.0008274634148281694,0.5422351365305883,0.5308045431605386,0.5191321337275457,-0.011672409432992858,0.0005544207655614267,-0.014731553286209453,0.000309051519844325,-0.00273747409520958,854,0.22624988962233952,adp_log,-0.2959268404611281,0.0467823229988888,0.5571262838698819,0.03619769148044313,0.6627210356938338
beta,receiving,TE,rec_wide_rate,715,8,2.025664304485978,2.0148676273324813,2.025252846334506,-0.0004114581514720328,0.010385219002024826,0.01037962540329937,2,-0.001967416567977054,0.02503000446511278,0.015834626704115617,0.0010618058396250074,75,0.027467855913980266,715,75,0.05714583309174471,0.056713866002778446,0.05603161657964802,-0.0011142165120966857,-0.0006822494231304224,-0.0018779622980760094,0.00038063414303989604,0.6703179935630824,0.6739128388753747,0.6821248461581014,0.008212007282726752,-0.0008845017858894119,0.010392758354276,-0.00034691650941108543,0.005818718820649216,832,0.7108770920309435,base_prediction,0.3880854369140548,-0.003245883307950853,0.9627974614004418,-0.01825518780772536,0.9027219131418205
beta,rushing,RB,rush_elusive_rating,901,8,3.287746510328968,3.305702416422828,3.316136458821953,0.028389948492985262,0.010434042399125154,0.01010917157867891,1,-0.0017725616865332805,0.025332854243535485,0.013431248393825701,0.005258173657940457,93,-0.08723426328785955,901,93,0.06191591421868349,0.06267167726677686,0.06325078155253039,0.001334867333846898,0.0005791042857535289,-0.0012231313871713073,0.0020439175968802493,0.5422351365305883,0.5308045431605386,0.5308719652063989,6.74220458602992e-05,-0.00047931165333985754,0.007387307244078656,0.002436996484651413,-0.031208476994509238,854,0.5351882954402973,adp_log,-0.3039122798810996,0.07246886468383894,0.40391284523866056,0.06073252101025822,0.6394147509585526
beta,receiving,RB,rec_route_rate,901,8,3.287746510328968,3.307627322444346,3.31848863347855,0.030742123149582135,0.010861311034203958,0.015013602148709004,3,-0.025826695852289593,0.06278355111437461,0.013535844536559871,0.006273208162339561,93,-0.1929807245076427,901,93,0.06191591421868349,0.0628717758950564,0.06317986373163206,0.0012639495129485728,0.0003080878365756684,-0.0016097050726040906,0.002177053974706565,0.5422351365305883,0.5277908530845701,0.5254987522723633,-0.0022921008122067654,0.0005045714263145068,-0.0036375206342701416,-3.680996314939233e-05,-0.002219873718549259,773,0.5739035199153459,proj_targets,0.2687855482388722,0.0563631244331344,0.5571262838698819,0.05014795628968711,0.6394147509585526
beta,rushing,RB,rush_run_grade,901,8,3.287746510328968,3.305702416422828,3.3203429864215455,0.03259647609257765,0.014640569998717545,0.014506013192403522,0,0.007678884844228849,0.02090349857499087,0.01810946209068831,0.008649112996074404,93,-0.11110933426169023,901,93,0.06191591421868349,0.06267167726677686,0.06284954174706911,0.0009336275283856194,0.00017786448029225022,-0.0012027561929168153,0.0020180979089054747,0.5422351365305883,0.5308045431605386,0.5258879610008313,-0.00491658215970725,-0.0006753760929593122,0.007023603147975788,0.0016756017556634611,-0.02433140810579948,854,0.39255756613300347,adp_log,-0.44362279581144276,0.06927561571812728,0.40391284523866056,0.04654036529488181,0.6407873891987075
beta,rushing,QB,rush_explosive_per_attempt,269,7,4.004873673425657,4.084988974289436,4.101416756018175,0.09654308259251732,0.01642778172873882,0.014354162970563245,2,-0.006877693718020225,0.03819726773041695,0.007808151880943193,0.027983024305644033,30,0.01272560778016718,269,30,0.08487132372093441,0.08213015795374447,0.08272654949724002,-0.0021447742236943845,0.0005963915434955558,9.947310694223565e-05,0.0011962029885342182,0.3729004118285859,0.40411148220863713,0.39020274073275496,-0.01390874147588217,0.0010655062212688166,-0.03185341311230366,2.2598383905100827e-05,-0.0016381933804699988,100,0.2664098224942652,prior_year_ppg,0.20401318706207452,-0.01965078097532577,0.916535391531983,-0.06335545359842314,0.6636267383148803
beta,rushing,QB,rush_ypa,269,7,4.004873673425657,4.084988974289436,4.101850516023711,0.09697684259805328,0.016861541734274788,0.01718582471044997,4,-0.007108904875773726,0.04578383216535444,0.010131581356073838,0.025897917711637852,30,0.014604966055436819,269,30,0.08487132372093441,0.08213015795374447,0.08320592443623699,-0.0016653992846974164,0.001075766482492524,0.00041088427366001303,0.0018414024149960902,0.3729004118285859,0.40411148220863713,0.3855272277740795,-0.018584254434557634,0.0018391053536233187,-0.05644349899060486,0.000142095797142458,0.0007576589118177823,100,0.2417161716171617,projected_rush_point_share,0.397037915447341,0.011203029180557269,0.916535391531983,-0.0711042010974041,0.6636267383148803
beta,rushing,QB,rush_run_grade,269,7,4.004873673425657,4.084988974289436,4.105004346565028,0.10013067313937096,0.02001537227559247,0.022422600714326318,4,-0.012552747568147726,0.07780095006587516,0.028065672189176105,0.00925604267013913,30,-0.010343048115170284,269,30,0.08487132372093441,0.08213015795374447,0.08485464527766479,-1.6678443269621535e-05,0.0027244873239203188,-0.0014414519505315663,0.010136395008829426,0.3729004118285859,0.40411148220863713,0.368989678521914,-0.03512180368672313,0.0063121877901049644,-0.18987700995829576,-0.0016637744033137503,0.02351663313098884,100,0.4482147143542968,projected_rush_point_share,0.41854089329341826,0.016759891516719815,0.916535391531983,-0.11171540307533452,0.6636267383148803
beta,rushing,QB,rush_zone_share,269,7,4.004873673425657,4.084988974289436,4.108320196430397,0.10344652300473989,0.023331222140961394,0.017839718904115225,3,-0.056329174266097404,0.09235511577522047,0.016800569637617002,0.032115648113062445,30,0.32516525501094495,269,30,0.08487132372093441,0.08213015795374447,0.08402595001318157,-0.0008453737077528389,0.0018957920594371014,-0.003494787239662879,0.006065315172856685,0.3729004118285859,0.40411148220863713,0.38076121607618624,-0.023350266132450892,-0.001786758523402307,-0.012501126776763294,0.006400068805389431,-0.040721668992136584,100,0.6782416633887138,projected_rush_point_share,0.3439687838525786,0.17178136333286045,0.42184086591720366,0.12322248967004971,0.6636267383148803
beta,rushing,QB,rush_scramble_share,269,7,4.004873673425657,4.084988974289436,4.112067839013891,0.10719416558823358,0.027078864724455087,0.027019629239465548,1,-0.00036082938527596094,0.05396380972084767,0.045823252614920484,0.001906415218905888,30,0.09622520189829054,269,30,0.08487132372093441,0.08213015795374447,0.08416443023232112,-0.0007068934886132888,0.0020342722785766515,-0.0036796934964432415,0.006872163236748196,0.3729004118285859,0.40411148220863713,0.36669732773959973,-0.0374141544690374,0.002476036772074322,-0.1309932534378107,0.0014939322369431352,-0.01707887877031966,100,0.7392060969123655,projected_rush_point_share,-0.5337800575779652,-0.09380775010732491,0.8615995048839444,0.014564095145869385,0.9312874138287338
beta,rushing,QB,rush_breakaway_percent,269,7,4.004873673425657,4.084988974289436,4.125741703470557,0.12086803004489965,0.04075272918112116,0.044405865741502355,4,-0.04056833979183765,0.16400696243710225,0.04846311447846041,0.030504316247248475,30,-0.05418531102323865,269,30,0.08487132372093441,0.08213015795374447,0.08363845194059526,-0.001232871780339151,0.0015082939868507894,-0.0034246383769742377,0.005897122997259644,0.3729004118285859,0.40411148220863713,0.3766396596182821,-0.02747182259035502,0.0012854107998338943,-0.08543534743393266,0.0017809114387392355,0.02173695636459405,100,0.5613549831044875,projected_rush_point_share,0.5367814640185119,0.039200449637135565,0.916535391531983,-0.09067198216588435,0.6636267383148803
beta,rushing,QB,rush_designed_yards_per_attempt,269,7,4.004873673425657,4.084988974289436,4.128104831282425,0.1232311578567673,0.04311585699298881,0.047433582162675805,5,-0.02947883388521471,0.16229250876992646,0.060484338480087274,0.0198516816828449,30,-0.14444924683863558,269,30,0.08487132372093441,0.08213015795374447,0.08273981612219208,-0.0021315075987423243,0.000609658168447616,-0.002551101430079486,0.0036701214499121524,0.3729004118285859,0.40411148220863713,0.3734384015856528,-0.03067308062298435,0.0005088160798338431,-0.08462316392652608,0.0007330022107190498,0.0010864381582054161,100,0.7808580858085808,projected_rush_point_share,0.7681336827139477,0.13516895089928796,0.611998660417119,-0.009217588339217497,0.9312874138287338
beta,rushing,QB,rush_breakaway_yards_per_attempt,269,7,4.004873673425657,4.084988974289436,4.131100430002186,0.1262267565765285,0.046111455712749994,0.05016221130256155,3,-0.0312881698987869,0.16343234774047918,0.06289063461267208,0.02365249069313302,30,-0.0217936073088989,269,30,0.08487132372093441,0.08213015795374447,0.08372242466699376,-0.0011488990539406524,0.001592266713249288,-0.0019390901130365995,0.0050287813988124245,0.3729004118285859,0.40411148220863713,0.3723958704253257,-0.03171561178331145,0.0018722451791465672,-0.09293565708990487,0.0012498137136393583,0.008530138461453673,100,0.5724507688579589,projected_rush_point_share,0.560916067980764,0.02351085951364149,0.916535391531983,-0.1116998883896015,0.6636267383148803
beta,rushing,QB,rush_gap_share,269,7,4.004873673425657,4.084988974289436,4.13364692094789,0.12877324752223274,0.04865794665845424,0.052176581543395564,2,0.0003642197229259168,0.1375725517269823,0.0806018957327641,0.005622279000829344,30,-0.05891125042851364,269,30,0.08487132372093441,0.08213015795374447,0.0843032306674802,-0.000568093053454205,0.0021730727137357353,0.0005623980657914092,0.004117422042505283,0.3729004118285859,0.40411148220863713,0.37074747923755935,-0.03336400297107778,0.0025420220453177544,-0.0556824496791169,0.0017217958453544374,-0.016431554950783134,100,0.7262760149462254,projected_rush_point_share,0.6892889395324036,0.08407195321615964,0.8615995048839444,-0.08066782569896325,0.6636267383148803
dk,rushing,QB,rush_first_downs_per_attempt,338,8,3.493443730938272,3.533380472472779,3.5068533166479563,0.013409585709684091,-0.026527155824822568,-0.028417450612858275,7,-0.08215313367106523,0.034728745439589,-0.043905943574968465,0.003266078444116527,38,0.21751764645662774,338,38,0.08413847731710791,0.0829129764210675,0.08455068533342373,0.00041220801631582094,0.0016377089123562338,-6.0174891021475e-05,0.0036089124765262587,0.39915150316135545,0.4096511727548972,0.38117054543435347,-0.02848062732054374,0.0015374118595524178,-0.07386261962227525,0.0017942331008227314,-0.03592983443826059,100,0.2289382950689168,projected_rush_point_share,0.2882849600473115,-0.10971535108546875,0.8808052175686303,-0.158624302262648,0.6073128724606922
dk,receiving,TE,rec_mtf_per_reception,715,8,2.3115101563752023,2.3034679433422856,2.2838510149348283,-0.027659141440373958,-0.019616928407457213,-0.01879345240282493,6,-0.03811692385258664,-0.001453528894201027,-0.01531626500799721,-0.026910446561999812,75,-0.14235775421657593,715,75,0.054369618946698714,0.054731292254123806,0.05347266071569103,-0.0008969582310076815,-0.0012586315384327737,-0.0024299033966191626,-0.00023537000335731325,0.697448510413006,0.6932025614091131,0.7004699015026669,0.007267340093553787,-0.00039426768262774275,-0.005309394027189551,-0.002691740384860447,0.019345390269924545,832,0.32999902250336877,proj_targets,0.09425602220202313,0.1222837976460632,0.0797406053004915,0.12343857870504224,0.0736339407328617
dk,receiving,TE,rec_yac_per_route,715,8,2.3115101563752023,2.3042170954289163,2.2923817060045253,-0.019128450370677008,-0.011835389424390996,-0.011047358483700087,6,-0.025069917461066682,0.0038744470386767316,-0.008854196795621494,-0.016884734888474195,75,-0.12990768615959913,715,75,0.054369618946698714,0.0548382339617592,0.05296876522138866,-0.0014008537253100556,-0.0018694687403705418,-0.004255827142696769,0.0007959240806526825,0.697448510413006,0.6916854356138724,0.7074491013833057,0.015763665769433333,-0.0003782104517211435,0.0021023814208749325,-0.004341963895529016,0.031614453072686954,832,0.3645906780924148,proj_targets,0.46120980835114367,0.07970357604398827,0.47417936814782813,0.07601880149871108,0.5530474506659505
dk,receiving,TE,rec_yards_per_target,715,8,2.3115101563752023,2.302970332462135,2.295698587053557,-0.01581156932164518,-0.007271745408577779,-0.006720685004854843,5,-0.018742590979334894,0.00509820363052893,-0.015563779919544274,0.006686400107936308,75,-0.07155793393441723,715,75,0.054369618946698714,0.05479897794518681,0.054464329280086494,9.471033338778051e-05,-0.000334648665100315,-0.0017309209255029299,0.0011347881092980492,0.697448510413006,0.6924103966004257,0.6974152606201192,0.005004864019693467,0.0005570643965275013,-0.00519602037365674,-0.0018131022914423395,0.01705618731926839,832,0.22746342796584648,prior_year_ppg,0.31155290430991744,0.07160454024750491,0.47417936814782813,0.06815734862954642,0.5530474506659505
dk,receiving,TE,rec_yprr,715,8,2.3115101563752023,2.3042170954289163,2.29909258531047,-0.012417571064732513,-0.005124510118446501,-0.004939548438911312,6,-0.012396507772410192,0.00188775113136741,-0.00978887026642461,0.002737037143769161,75,-0.07185743553017687,715,75,0.054369618946698714,0.0548382339617592,0.05459320836152405,0.000223589414825337,-0.0002450256002351492,-0.0015670210022675976,0.0012435072426843733,0.697448510413006,0.6916854356138724,0.6953430139743918,0.003657578360519387,0.00013036492250766835,-0.0027052944952253855,-0.0008674202959351451,0.0010858948483396524,832,0.48583958126414567,prior_year_ppg,0.7135217788882192,0.033710144686895184,0.8385583099285622,0.023850384321324938,0.8584623669729707
dk,receiving,TE,rec_route_grade,715,8,2.3115101563752023,2.3042170954289163,2.301453927744138,-0.010056228631064368,-0.002763167684778356,-0.0029384590985813697,4,-0.00885900074282233,0.0019310811613337591,-0.006112770201344819,0.00288677736207843,75,-0.037853330087011194,715,75,0.054369618946698714,0.0548382339617592,0.05531512911206379,0.0009455101653650794,0.0004768951503045932,-0.00041249554223115963,0.001421199871984682,0.697448510413006,0.6916854356138724,0.6901864386250075,-0.001498996988864909,0.0004440596771962263,-0.005722694697134045,0.0005313361205883313,-0.00014326199076009072,832,0.4579424396301268,prior_year_ppg,0.7118986124765594,0.03798739326830916,0.8385583099285622,0.028264358694494587,0.8584623669729707
dk,receiving,RB,rec_yprr,901,8,3.467789791187955,3.4880723443339976,3.485476792789027,0.017687001601072172,-0.002595551544970487,-0.0019342421513436903,5,-0.010629020620601615,0.008686817241167488,3.858804973377872e-05,-0.007175693380629067,93,0.009108430172585003,901,93,0.05917828467141311,0.06017984357988222,0.06034635620514185,0.0011680715337287415,0.0001665126252596294,-0.0007863068423819497,0.0012706441280670628,0.5835455290103713,0.5742915117491306,0.5858968394764087,0.01160532772727807,-0.0006005565430981519,0.02579845478737497,0.001512988780114008,-0.021716459467600535,773,0.4022891057349213,projected_receiving_point_share,0.4616363018933093,0.03295511672518064,0.6569668943463782,0.03038725443740109,0.707085626629952
dk,receiving,RB,rec_first_downs_per_route,901,8,3.467789791187955,3.4880723443339976,3.485538726935468,0.017748935747512906,-0.0025336173985297528,-0.002094000000170071,4,-0.01176738507804536,0.0072393344389516945,-0.001055669574263618,-0.0051022909756870405,93,-0.027732633466606593,901,93,0.05917828467141311,0.06017984357988222,0.06013818021001626,0.0009598955386031505,-4.1663369865961586e-05,-0.000809192403231962,0.0009861346660413471,0.5835455290103713,0.5742915117491306,0.5892433584278427,0.014951846678712077,-0.0005376994411189079,0.029149235146184838,0.0008290543821193874,-0.003606832634165613,773,0.3895676028973726,projected_receiving_point_share,0.47017558568464285,0.01279595016245667,0.9318589224331435,0.009699072132224087,0.9484723701731047
dk,receiving,WR,rec_route_rate,1335,8,3.1248184828023295,3.1564499406115565,3.153928070123987,0.029109587321657582,-0.0025218704875693554,-0.0026003811445297065,5,-0.01065801385242815,0.005190957241112293,-0.005693359909840101,0.0027950692214187,138,0.014627469052335584,1335,138,0.055651633039164206,0.055788153379012904,0.05628505163081428,0.0006334185916500729,0.000496898251801374,9.31913569034886e-06,0.0011084358616835668,0.6323804614910672,0.6310300937236826,0.624576438105097,-0.006453655618585574,0.0008197565879884822,-0.007286367810437566,-2.7032957806795432e-05,-0.001761170304452997,1802,0.1881367009021015,proj_rush_attempts,0.08308460009096458,-0.048614281904757216,0.34364385810083364,-0.04643808920774148,0.6035801422736756
dk,receiving,RB,rec_yac_per_route,901,8,3.467789791187955,3.4880723443339976,3.4857166903051797,0.01792689911722478,-0.0023556540288178773,-0.0015011888544017582,4,-0.012843320808695657,0.010413939013750817,-0.0029732899697036963,-0.0012832030438620912,93,-0.045049819249591394,901,93,0.05917828467141311,0.06017984357988222,0.06025302605199706,0.0010747413805839504,7.31824721148383e-05,-0.001251830801919861,0.0015222607598141837,0.5835455290103713,0.5742915117491306,0.5869089722819251,0.012617460532794444,-0.0012965393725521829,0.030830590884333597,0.00247752601596464,-0.019383669270640447,773,0.38665021241237196,proj_targets,0.4465294666552704,0.04389178192934648,0.6106646964257095,0.04107427377268309,0.707085626629952
dk,receiving,RB,rec_yards_per_target,901,8,3.467789791187955,3.490699523451015,3.48925271734476,0.021462926156805118,-0.0014468061062551385,-0.0016147707373120324,5,-0.014057453954401602,0.0091547776436922,1.6102090434344518e-05,-0.0039916810869851105,93,0.044573781061157725,901,93,0.05917828467141311,0.060236378606765166,0.06016018720603757,0.0009819025346244625,-7.619140072759323e-05,-0.0018213764231670457,0.002435357762316777,0.5835455290103713,0.5739048354206222,0.5798115644371004,0.005906729016478152,-0.0011633616271749594,0.025373998991387925,0.0018321746848405512,-0.016191045304852325,773,0.12110851057137298,projected_rush_point_share,-0.24239570171548255,0.04621515651943168,0.6106646964257095,0.04957029825878549,0.6151381294440423
dk,receiving,RB,rec_route_grade,901,8,3.467789791187955,3.4880723443339976,3.4876863701761915,0.019896578988236602,-0.00038597415780605715,0.0006467503339231406,5,-0.019491938217884617,0.022632165489374134,-0.0021026469986495933,0.0025937777400772966,93,-0.01998841235176041,901,93,0.05917828467141311,0.06017984357988222,0.06040135562355516,0.0012230709521420524,0.00022151204367294036,-0.0009905943470559645,0.001693949969398042,0.5835455290103713,0.5742915117491306,0.5866503385052048,0.012358826756074137,-0.0006420412127058558,0.03142756613650466,0.0017373517047170467,-0.00099061142094109,773,0.32737425985295937,projected_rush_point_share,-0.37231032066137293,0.03689297553584785,0.6530886275279122,0.032788836415243876,0.707085626629952
dk,rushing,RB,rush_ypa,901,8,3.467789791187955,3.4891848953362614,3.4888441979708986,0.02105440678294368,-0.0003406973653627965,-0.00021176994688104633,4,-0.003922726430257928,0.003524768841349779,-0.00019062698336425044,-0.0006032510332172336,93,-0.05130127942317131,901,93,0.05917828467141311,0.059896662891233736,0.05979453278941915,0.0006162481180060422,-0.00010213010181458343,-0.0004893180841332898,0.0003935371082478246,0.5835455290103713,0.5751063426249764,0.5662466242118426,-0.008859718413133821,-6.150979450402633e-05,0.0014941978147375856,-0.00017343302657377158,-0.0011811292643248428,854,0.15650761941248073,adp_log,-0.3570438914202865,0.0974195248560822,0.3206153274101272,0.09172398672900439,0.39660940967794184
dk,receiving,TE,rec_targets_per_route,715,8,2.3115101563752023,2.3042170954289163,2.3040696022746836,-0.007440554100518693,-0.00014749315423268072,-0.00021200907500162902,3,-0.0020467652288345337,0.001740051784859657,-0.000615707939648491,0.0006436146078772076,75,-0.008874471463001576,715,75,0.054369618946698714,0.0548382339617592,0.05487491588914832,0.0005052969424496068,3.668192738912057e-05,-0.0005464669356393375,0.0007210264243363276,0.697448510413006,0.6916854356138724,0.6907725632839804,-0.0009128723298920116,-0.00044780731914719624,0.004111108942086994,0.0008399614959957863,-0.020509282727057765,832,0.517362657236891,prior_year_ppg,0.686816145962651,0.009280540092645673,0.9281601160267406,-0.00323259831836696,0.9424628023401529
