league,template_id,template_local_id,player,pos,team,season,avg_proj_points,preseason_proj_ppg,validation_pred_fp_per_game,builder_historical_pred_fp_per_game,builder_historical_projection_source,legacy_historical_pred_fp_per_game,legacy_historical_projection_source,v2_historical_pred_fp_per_game,v2_point_center_source,v2_template_center_available,v2_template_center_unavailable_reason,v2_template_center_position,v2_template_center_position_mismatch,v2_template_center_position_mismatch_reason,historical_center_policy,v2_recenter_promoted,validation_ensemble_sources,avg_pick,year_exp,source_year_exp,year_exp_source,year_exp_uncapped_delta,year_exp_bucket,exp_bucket,qb_team_rank,qb_team_rank_bucket,projection_rank_pct,projection_decile,projection_tier,active_games,played_games,active_ppg,active_ppg_resid,season_points,profile_total,managed_profile_total,template_eligible,template_exclusion_reason,projection_context_source,projection_context_scoring_hash,projection_context_run_id,scoring_context_available,scoring_context_unavailable_reason,scoring_context_position,scoring_context_position_mismatch,scoring_context_position_mismatch_reason,team_qb_scoring_context_available,team_qb_scoring_context_unavailable_reason,model_input_avg_proj_points,model_input_preseason_proj_ppg,model_input_avg_proj_pass_points,model_input_avg_proj_rush_points,model_input_avg_proj_rec_points,model_input_qb_avg_proj_pass_points,model_input_std_proj_points,model_input_std_pos_rank,projection_context_avg_proj_points_delta,match_projection_rank_pct,match_projection_ppg_scaled,year_exp_scaled,projection_x_exp,adp_rank_pct,market_projection_gap,projection_disagreement_frac,rank_disagreement_scaled,rush_proj_rank_pct,rec_proj_rank_pct,pass_proj_rank_pct,rush_share_of_own_points,rec_share_of_own_points,rb_rush_share_of_room,rb_rec_share_of_room,rb_combined_share_of_room,rb_room_rank_scaled,rb_gap_to_next_share,rb_room_concentration,team_rec_share,pass_catcher_rank_scaled,pass_catcher_gap_to_next_share,pass_catcher_room_concentration,team_qb_proj_points,qb_room_share,team_qb1_proj_points,team_qb2_proj_points,qb1_over_qb2_gap_pct,team_qb_pass_points,team_qb_pass_proj_rank_pct,avg_proj_rush_points,avg_proj_rec_points,avg_proj_pass_points,qb_avg_proj_pass_points,std_proj_points,std_pos_rank,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,managed_week_1,managed_week_2,managed_week_3,managed_week_4,managed_week_5,managed_week_6,managed_week_7,managed_week_8,managed_week_9,managed_week_10,managed_week_11,managed_week_12,managed_week_13,managed_week_14,managed_week_15,managed_week_16,played_week_1,played_week_2,played_week_3,played_week_4,played_week_5,played_week_6,played_week_7,played_week_8,played_week_9,played_week_10,played_week_11,played_week_12,played_week_13,played_week_14,played_week_15,played_week_16,player_key,proj_receptions,proj_receiving_yards_per_reception,proj_receiving_td_rate,proj_reception_rate_reliability,proj_receiving_ypr_position_pct,proj_receiving_td_rate_position_pct,match_proj_rec_ypr_profile,match_proj_rec_td_rate_profile,receiver_rate_source_position,receiver_rate_available,center_prediction,resid_calibration_available,pred_resid_5,pred_resid_10,pred_resid_25,pred_resid_75,pred_resid_90,pred_resid_95,historical_pred_fp_per_game,historical_projection_source,observed_ppg,observed_residual,observed_contribution,observed_total,observed_zero_contribution,observed_plus3,observed_plus5,impact_threshold,observed_impact,experience_group,preseason_pos_rank
beta,1003413,3413,Deebo Samuel,WR,SF,2019,83.0,5.1875,7.804838806813747,7.804838806813747,validation_ensemble,7.804838806813747,validation_ensemble,7.160659645225629,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",178.84,0.0,0.0,draft_team_match,0.0,0,rookie,-1,non_qb,0.49137931034482757,5,depth,14,14,10.271428571428572,2.4665897646148256,143.8,13.999999999999998,13.999999999999998,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,WR,0,,1,,108.27,6.766875,,4.390000000000001,87.726,244.3004,7.3,3.2,-25.269999999999996,0.49137931034482757,0.7160659645225629,0.0,0.0,0.5126050420168067,0.02122573167197911,0.1447983286333394,0.047536590331868744,0.5882352941176471,0.36134453781512604,0.3025210084033613,0.00963855421686747,0.9903614457831326,0.0,0.0,0.0,0.0,0.0,0.0,0.11105999412133186,0.375,-0.1666853111419249,0.16522968107575733,0.0,0.0,253.01,-3.8200000000000007,1.0,236.55540856069783,0.6134453781512605,0.8,82.2,0.0,236.55540856069783,12.018261276567172,5.656854249492381,0.13630041724617525,1.8303198887343533,0.5744089012517385,0.0,0.07788595271210014,0.33101529902642557,0.0,1.2948539638386647,0.584144645340751,1.5771905424200279,1.791376912378303,1.265646731571627,1.372739916550765,1.3045897079276774,0.4089012517385257,1.450625869262865,0.13630041724617525,1.8303198887343533,0.5744089012517385,0.0,0.07788595271210014,0.33101529902642557,0.0,1.2948539638386647,0.584144645340751,1.5771905424200279,1.791376912378303,1.265646731571627,1.372739916550765,1.3045897079276774,0.4089012517385257,1.450625869262865,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,d6609ec3-d6b5-5aa7-b18a-1e31e52f29e7,35.5,12.591549295774648,0.08450704225352113,0.7802197802197802,0.4482758620689655,0.6600985221674877,0.4596438044713907,0.6249120337790288,WR,1,7.160659645225629,1,-4.1229740054107324,-3.2685853509038645,-2.095731980203684,1.5307180580886248,3.611298490274189,4.594544513042583,7.160659645225629,v2_conditional_ppg_production_strict_prior,10.271428571428572,3.110768926202943,66.10000000000001,143.79999999999998,0,1,0,87.5,0,0-2,60
beta,1003452,3452,Marqise Lee,WR,JAC,2019,99.0,6.1875,6.50632896049434,6.50632896049434,validation_ensemble,6.50632896049434,validation_ensemble,7.0428586209721225,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",189.72,5.0,5.0,draft_team_match,0.0,5,prime,-1,non_qb,0.4827586206896552,5,depth,4,4,0.8500000000000001,-5.65632896049434,3.4000000000000004,3.9999999999999996,3.9999999999999996,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,WR,0,,1,,111.77,6.985625,,1.8550000000000002,93.221,212.21959999999999,7.89,4.38,-12.769999999999996,0.4827586206896552,0.7042858620972122,0.5,0.2413793103448276,0.44537815126050423,-0.037380469429150964,0.1190232500901569,0.07732310219519474,0.7563025210084033,0.47058823529411764,0.6302521008403361,0.020686798307976054,0.979313201692024,0.0,0.0,0.0,0.0,0.0,0.0,0.15567249778447148,0.2857142857142857,-0.07136914972013046,0.14872009527721433,0.0,0.0,-14.392999999999997,0.0,1.0,195.78521117534927,0.3025210084033613,2.047993032489629,96.95200696751037,0.0,195.78521117534927,11.783301758925534,9.201449161228174,0.0,0.0,0.0,1.176470588235294,1.176470588235294,0.11764705882352941,0.0,1.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.176470588235294,1.176470588235294,0.11764705882352941,0.0,1.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,f648ba89-5092-5818-b89f-87af3f649dae,39.0,13.974358974358974,0.07692307692307693,0.7959183673469388,0.6945812807881774,0.5591133004926109,0.6548708153212024,0.5470493616165678,WR,1,7.0428586209721225,1,-4.286502752752248,-3.263387144902832,-1.941945837326808,1.4294568403210262,3.618527499987097,4.623549792618691,7.0428586209721225,v2_conditional_ppg_production_strict_prior,0.8500000000000001,-6.192858620972123,0.0,3.4000000000000004,1,0,0,87.5,0,3-5,61
beta,1003378,3378,Adam Humphries,WR,TEN,2019,99.89999999999999,6.2437499999999995,7.305630898478617,7.305630898478617,validation_ensemble,7.305630898478617,validation_ensemble,6.978595474073533,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",176.66,4.0,4.0,debut_fallback,0.0,4,prime,-1,non_qb,0.47413793103448276,5,depth,12,12,5.833333333333333,-1.4722975651452836,70.0,12.000000000000002,12.000000000000002,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,WR,0,,1,,119.99,7.499375,,0.48300000000000004,99.884,179.358,3.95,1.56,-20.090000000000003,0.47413793103448276,0.6978595474073532,0.4,0.18965517241379312,0.5210084033613446,0.04687047232686181,0.05440444496217498,0.02205604446501908,0.5546218487394958,0.5042016806722689,0.008403361344537815,0.0070526703136701095,0.9929473296863299,0.0,0.0,0.0,0.0,0.0,0.0,0.14958550686680472,0.2857142857142857,-0.07539587748577026,0.15335649245692107,0.0,0.0,214.6,-6.38,1.0,163.76838649155724,0.14285714285714285,0.7045617643356439,99.19543823566435,0.0,163.76838649155724,5.43500405172128,2.6246692913372702,0.17142857142857143,0.17142857142857143,2.108571428571429,0.4285714285714286,0.8571428571428572,1.32,1.0285714285714287,0.6685714285714287,1.4571428571428573,1.6800000000000002,0.0,0.6,1.5085714285714287,0.0,0.0,0.0,0.17142857142857143,0.17142857142857143,2.108571428571429,0.4285714285714286,0.8571428571428572,1.32,1.0285714285714287,0.6685714285714287,1.4571428571428573,1.6800000000000002,0.0,0.6,1.5085714285714287,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,ccfed07e-fdfb-59ba-9d9f-022bf5119fc2,45.5,11.780219780219781,0.06593406593406594,0.8198198198198198,0.3645320197044335,0.4039408866995074,0.38894066480273376,0.4212488350419385,WR,1,6.978595474073533,1,-4.286502752752248,-3.263387144902832,-1.941945837326808,1.4294568403210262,3.618527499987097,4.623549792618691,6.978595474073533,v2_conditional_ppg_production_strict_prior,5.833333333333333,-1.1452621407401997,12.100000000000005,70.0,0,0,0,87.5,0,3-5,62
beta,1003457,3457,Mecole Hardman,WR,KC,2019,65.0,4.0625,7.097673865761724,7.097673865761724,validation_ensemble,7.097673865761724,validation_ensemble,6.972806612241475,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",161.38,0.0,0.0,draft_team_match,0.0,0,rookie,-1,non_qb,0.46551724137931033,5,depth,14,14,7.642857142857143,0.5451832770954192,107.0,13.999999999999998,13.999999999999998,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,WR,0,,1,,81.92,5.12,,6.667,67.552,324.11560000000003,9.07,4.03,-16.92,0.46551724137931033,0.6972806612241474,0.0,0.0,0.5462184873949579,0.0807012460156476,0.22188683348479263,0.06616813339505724,0.8991596638655462,0.226890756302521,0.6722689075630253,0.07456409799780317,0.9254359020021967,0.0,0.0,0.0,0.0,0.0,0.0,0.06818345471676113,0.7142857142857143,-0.19422045233820243,0.18775326237169787,0.0,0.0,354.577,0.0,1.0,316.202,0.9831932773109243,4.846666369857206,60.15333363014279,0.0,316.202,14.42264417651152,7.874007874011811,0.0,1.9757009345794394,2.4074766355140187,0.24859813084112148,1.216822429906542,0.8504672897196262,1.4130841121495328,1.7663551401869158,0.09158878504672897,1.8056074766355141,0.3009345794392523,0.0,0.11775700934579439,1.6093457943925233,0.19626168224299065,0.0,0.0,1.9757009345794394,2.4074766355140187,0.24859813084112148,1.216822429906542,0.8504672897196262,1.4130841121495328,1.7663551401869158,0.09158878504672897,1.8056074766355141,0.3009345794392523,0.0,0.11775700934579439,1.6093457943925233,0.19626168224299065,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,4ee11f10-fc74-548e-ad8b-d8fce637a717,21.5,16.6046511627907,0.09302325581395349,0.6825396825396826,0.9556650246305419,0.7684729064039408,0.8110094612557668,0.6832434123074517,WR,1,6.972806612241475,1,-4.1229740054107324,-3.2685853509038645,-2.095731980203684,1.5307180580886248,3.611298490274189,4.594544513042583,6.972806612241475,v2_conditional_ppg_production_strict_prior,7.642857142857143,0.6700505306156685,44.2,107.0,0,0,0,87.5,0,0-2,63
beta,1003455,3455,Marquise Goodwin,WR,SF,2019,102.21867804485325,6.388667377803328,6.696449297799368,6.696449297799368,validation_ensemble,6.696449297799368,validation_ensemble,6.962416848934816,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",179.3,6.0,6.0,draft_name_match,0.0,6,prime,-1,non_qb,0.45689655172413796,5,depth,8,8,4.1375,-2.5589492977993675,33.1,8.0,8.0,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,WR,0,,1,,116.06,7.25375,,2.352,100.134,244.3004,0.89,2.79,-13.841321955146753,0.45689655172413796,0.6962416848934816,0.6,0.27413793103448275,0.5042016806722689,0.04730512894813094,0.009398804366087993,0.03169106022124583,0.7983193277310925,0.5126050420168067,0.6554621848739496,0.025733380378244058,0.9742666196217559,0.0,0.0,0.0,0.0,0.0,0.0,0.13455316309654486,0.25,-0.1431921421667119,0.16522968107575733,0.0,0.0,253.01,-3.8200000000000007,1.0,236.55540856069783,0.6218487394957983,2.6304321238894732,99.58824592096377,0.0,236.55540856069783,0.9607333575037096,3.7712361663282534,0.29003021148036257,3.915407854984894,1.232628398791541,0.0,1.7160120845921452,0.6042296072507553,0.0,0.0,0.0,0.0,0.2416918429003021,0.0,0.0,0.0,0.0,0.0,0.29003021148036257,3.915407854984894,1.232628398791541,0.0,1.7160120845921452,0.6042296072507553,0.0,0.0,0.0,0.0,0.2416918429003021,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,02e1fe8f-ad36-5898-b1c5-3a4615cdefcf,35.0,15.877593240651972,0.11428571428571428,0.7777777777777778,0.9211822660098522,0.916256157635468,0.8275862068965517,0.8237547892720307,WR,1,6.962416848934816,1,-4.286502752752248,-3.263387144902832,-1.941945837326808,1.4294568403210262,3.618527499987097,4.623549792618691,6.962416848934816,v2_conditional_ppg_production_strict_prior,4.1375,-2.8249168489348158,9.3,33.1,0,0,0,87.5,0,6-8,64
beta,1003468,3468,Paul Richardson,WR,WAS,2019,111.40534664824858,6.962834165515536,6.424378108524959,6.424378108524959,validation_ensemble,6.424378108524959,validation_ensemble,6.949658159115001,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",325.27,5.0,5.0,draft_name_match,0.0,5,prime,-1,non_qb,0.4482758620689655,5,depth,10,10,5.25,-1.1743781085249587,52.5,9.999999999999998,9.999999999999998,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,WR,0,,1,,126.44,7.9025,,1.205,107.09400000000001,131.5876,4.26,1.22,-15.034653351751416,0.4482758620689655,0.6949658159115001,0.5,0.22413793103448276,0.2184873949579832,-0.22978846711098233,0.05708679695140571,0.027729677693590103,0.6890756302521008,0.5462184873949579,0.7647058823529411,0.014411599528828908,0.9855884004711711,0.0,0.0,0.0,0.0,0.0,0.0,0.18083283421951912,0.0,0.0026347905012105858,0.14342881845587016,0.0,0.0,112.30900000000001,49.467857728445125,0.5595379023190918,102.81261774947106,0.008403361344537815,1.6055292412649205,109.79981740698366,0.0,102.81261774947106,6.359774403409534,3.299831645537222,1.0666666666666667,1.9238095238095236,3.6761904761904765,0.5523809523809524,0.4571428571428572,0.0,0.0,0.9333333333333333,1.180952380952381,0.0,0.0,0.20952380952380953,0.0,0.0,0.0,0.0,1.0666666666666667,1.9238095238095236,3.6761904761904765,0.5523809523809524,0.4571428571428572,0.0,0.0,0.9333333333333333,1.180952380952381,0.0,0.0,0.20952380952380953,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,4155806b-e136-561c-9dfd-94d60fd4a1dc,43.5,14.149800222124092,0.08578013020006667,0.8130841121495327,0.7192118226600985,0.6748768472906403,0.678237650200267,0.6421895861148197,WR,1,6.949658159115001,1,-4.286502752752248,-3.263387144902832,-1.941945837326808,1.4294568403210262,3.618527499987097,4.623549792618691,6.949658159115001,v2_conditional_ppg_production_strict_prior,5.25,-1.6996581591150006,15.4,52.5,0,0,0,87.5,0,3-5,65
beta,1003496,3496,Zay Jones,WR,BUF,2019,85.5146637652052,5.344666485325325,6.824880719768249,6.824880719768249,validation_ensemble,6.824880719768249,validation_ensemble,6.893528913096028,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",182.68,2.0,2.0,draft_team_match,0.0,2,young,-1,non_qb,0.4396551724137931,5,depth,13,13,2.484615384615385,-4.340265335152864,32.300000000000004,12.999999999999996,12.999999999999996,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,WR,0,,1,,99.18,6.19875,,0.08900000000000001,84.39500000000001,185.28640000000001,6.54,2.9,-13.665336234794808,0.4396551724137931,0.6893528913096028,0.2,0.08793103448275863,0.48739495798319327,0.04773978556940017,0.11442450920227709,0.053588589551005573,0.2857142857142857,0.40336134453781514,1.0,0.0011707350005437653,0.9988292649994563,0.0,0.0,0.0,0.0,0.0,0.0,0.15799023953574234,0.25,-0.10096522669107204,0.16356466994083063,0.0,0.0,247.83499999999998,0.0,1.0,144.44422945171175,0.13445378151260504,0.10011500992965743,85.41454875527555,0.0,144.44422945171175,9.784973430931354,6.377042156569663,1.1269349845201235,0.7647058823529411,1.7306501547987616,0.5634674922600618,0.0,0.0,0.0,1.4891640866873064,1.5696594427244581,0.6037151702786376,1.6099071207430338,0.6037151702786376,0.9659442724458204,0.40247678018575844,0.40247678018575844,1.1671826625386996,1.1269349845201235,0.7647058823529411,1.7306501547987616,0.5634674922600618,0.0,0.0,0.0,1.4891640866873064,1.5696594427244581,0.6037151702786376,1.6099071207430338,0.6037151702786376,0.9659442724458204,0.40247678018575844,0.40247678018575844,1.1671826625386996,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0fef3192-4d35-5cc0-bedd-61f76b8c75e2,35.5,12.900370119450873,0.08760608639534732,0.7802197802197802,0.5123152709359606,0.6995073891625616,0.5096086179830023,0.655659611324636,WR,1,6.893528913096028,1,-4.286502752752248,-3.263387144902832,-1.941945837326808,1.4294568403210262,3.618527499987097,4.623549792618691,6.893528913096028,v2_conditional_ppg_production_strict_prior,2.484615384615385,-4.408913528480642,0.0,32.300000000000004,1,0,0,87.5,0,0-2,66
beta,1003464,3464,N'Keal Harry,WR,NE,2019,47.599999999999994,2.9749999999999996,5.32919304870896,5.32919304870896,validation_ensemble,5.32919304870896,validation_ensemble,6.803657093882072,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",133.13,0.0,1.0,debut_fallback,-1.0,0,rookie,-1,non_qb,0.43103448275862066,5,depth,6,6,5.016666666666667,-0.312526382042293,30.1,6.0,6.0,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,WR,0,,1,,26.4,1.65,,0.0,22.9,281.1928,2.59,0.41,21.199999999999996,0.43103448275862066,0.6803657093882072,0.0,0.0,0.6050420168067226,0.17400753404810199,0.4704102786979897,0.14816841630743074,0.4369747899159664,0.15966386554621848,0.7310924369747899,0.006302521008403363,0.9936974789915967,0.0,0.0,0.0,0.0,0.0,0.0,0.06709463769751978,0.5555555555555556,-0.19992651312414977,0.17019973933644328,0.0,0.0,281.57,0.0,1.0,271.0955800085191,0.8739495798319328,0.30000000000000004,47.3,0.0,271.0955800085191,22.391529266024307,17.632041540584257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578073089700996,1.6943521594684385,0.0,0.33887043189368776,2.3322259136212624,0.9767441860465117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578073089700996,1.6943521594684385,0.0,0.33887043189368776,2.3322259136212624,0.9767441860465117,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,ae65e01c-a4c0-5bf2-a96e-14535d3d0321,14.5,16.06896551724138,0.13793103448275862,0.5918367346938775,0.9359605911330049,0.9802955665024631,0.7580174927113703,0.7842565597667639,WR,1,6.803657093882072,1,-4.1229740054107324,-3.2685853509038645,-2.095731980203684,1.5307180580886248,3.611298490274189,4.594544513042583,6.803657093882072,v2_conditional_ppg_production_strict_prior,5.016666666666667,-1.7869904272154056,6.199999999999999,30.1,0,0,0,87.5,0,0-2,67
beta,1003405,3405,Daesean Hamilton,WR,DEN,2019,96.0,6.0,7.46624420019813,7.46624420019813,validation_ensemble,7.46624420019813,validation_ensemble,6.741545637174158,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",199.38,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.4224137931034483,5,depth,11,11,3.790909090909091,-3.6753351092890387,41.7,11.0,11.0,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,WR,0,,1,,126.3,7.89375,,0.017,103.226,184.3056,8.42,6.27,-30.299999999999997,0.4224137931034483,0.6741545637174158,0.1,0.04224137931034483,0.42857142857142855,0.00615763546798026,0.123757348067638,0.0999807747763291,0.01680672268907563,0.453781512605042,0.23529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14544408736172015,0.375,-0.07778741499110406,0.1563661570980578,0.0,0.0,187.029,11.942000000000005,0.9361489394692801,174.73533283765437,0.18487394957983194,0.0,96.0,0.0,174.73533283765437,11.880705414493248,11.897712198383164,0.39568345323741005,0.6594724220623501,0.0,1.8992805755395683,0.0,0.9232613908872901,0.36930455635491605,0.0,0.0,0.0,0.0,0.0,0.5803357314148682,1.213429256594724,0.606714628297362,4.35251798561151,0.39568345323741005,0.6594724220623501,0.0,1.8992805755395683,0.0,0.9232613908872901,0.36930455635491605,0.0,0.0,0.0,0.0,0.0,0.5803357314148682,1.213429256594724,0.606714628297362,4.35251798561151,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,3caafb4a-6468-58ed-aa87-58d769955832,52.5,9.714285714285714,0.05714285714285714,0.84,0.1477832512315271,0.32019704433497537,0.2041379310344828,0.3489655172413793,WR,1,6.741545637174158,1,-4.1229740054107324,-3.2685853509038645,-2.095731980203684,1.5307180580886248,3.611298490274189,4.594544513042583,6.741545637174158,v2_conditional_ppg_production_strict_prior,3.790909090909091,-2.950636546265067,9.7,41.7,0,0,0,87.5,0,0-2,68
beta,1003418,3418,Dj Chark,WR,JAC,2019,98.2,6.1375,6.271329847697933,6.271329847697933,validation_ensemble,6.271329847697933,validation_ensemble,6.720014498348586,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",243.58,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.41379310344827586,5,depth,14,14,13.792857142857143,7.52152729515921,193.1,14.000000000000002,14.000000000000002,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,WR,0,,1,,101.43,6.339375,,0.343,86.735,212.21959999999999,16.94,8.85,-3.230000000000004,0.41379310344827586,0.6720014498348587,0.1,0.041379310344827586,0.3025210084033613,-0.11127209504491453,0.2352011365765072,0.13932582762404358,0.42857142857142855,0.48739495798319327,0.3445378151260504,0.0030549898167006114,0.9969450101832994,0.0,0.0,0.0,0.0,0.0,0.0,0.15719465754027098,0.14285714285714285,-0.06984698996433096,0.14872009527721433,0.0,0.0,-14.392999999999997,0.0,1.0,195.78521117534927,0.2857142857142857,0.30000000000000004,97.9,0.0,195.78521117534927,23.09675161181301,16.579773487261185,1.783531848783014,1.160020714655619,1.2035214914552046,0.46400828586224757,2.5665458311755573,0.4205075090626618,0.6380113930605904,1.2977731745209735,0.3770067322630761,0.0,2.1315380631796996,0.47125841532884516,0.41325737959606423,0.8700155359917141,0.0,0.2030036250647333,1.783531848783014,1.160020714655619,1.2035214914552046,0.46400828586224757,2.5665458311755573,0.4205075090626618,0.6380113930605904,1.2977731745209735,0.3770067322630761,0.0,2.1315380631796996,0.47125841532884516,0.41325737959606423,0.8700155359917141,0.0,0.2030036250647333,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,a8809d0e-dbeb-5d45-bae6-7f4d700513f2,34.5,15.768115942028986,0.08695652173913043,0.7752808988764045,0.9113300492610837,0.6896551724137931,0.8188963303260087,0.647036032545525,WR,1,6.720014498348586,1,-4.1229740054107324,-3.2685853509038645,-2.095731980203684,1.5307180580886248,3.611298490274189,4.594544513042583,6.720014498348586,v2_conditional_ppg_production_strict_prior,13.792857142857143,7.072842644508556,104.70000000000002,193.1,0,1,1,87.5,1,0-2,69
beta,1003495,3495,Willie Snead,WR,BAL,2019,96.6999419753086,6.043746373456788,6.797898912981187,6.797898912981187,validation_ensemble,6.797898912981187,validation_ensemble,6.669048148006866,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",258.62,4.0,4.0,debut_fallback,0.0,4,prime,-1,non_qb,0.4051724137931034,5,depth,15,15,5.3933333333333335,-1.4045655796478531,80.9,15.0,15.0,1,,v2_beta_scoring_matched_preseason,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260803T041720Z_de712ffa,1,,WR,0,,1,,120.43,7.526875,,0.217,98.533,181.9808,0.84,2.81,-23.730058024691402,0.4051724137931034,0.6669048148006866,0.4,0.16206896551724137,0.24369747899159663,-0.1614749348015068,0.031245163993611266,0.04464251386697262,0.37815126050420167,0.46218487394957986,0.9915966386554622,0.0020741932170476036,0.9979258067829524,0.0,0.0,0.0,0.0,0.0,0.0,0.1805907652726587,0.125,-0.03593243129532024,0.1447668646436334,0.0,0.0,272.87699999999995,0.0,1.0,143.96184276285646,0.09243697478991597,0.20057436373408197,96.49936761157453,0.0,143.96184276285646,3.021405545191211,5.312459150169742,2.243510506798517,0.18541409147095178,1.1495673671199012,2.6143386897404204,1.3164400494437578,0.6118665018541408,0.037082818294190356,0.0,0.46353522867737945,0.407911001236094,0.4264524103831891,3.040791100123609,0.3152039555006181,1.8170580964153276,0.37082818294190356,0.0,2.243510506798517,0.18541409147095178,1.1495673671199012,2.6143386897404204,1.3164400494437578,0.6118665018541408,0.037082818294190356,0.0,0.46353522867737945,0.407911001236094,0.4264524103831891,3.040791100123609,0.3152039555006181,1.8170580964153276,0.37082818294190356,0.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3771ad82-72ab-535a-ac87-ac7ec2a1c036,48.5,11.31958762886598,0.05416197870264309,0.8290598290598291,0.30049261083743845,0.29064039408866993,0.33459643804471395,0.3264283609111195,WR,1,6.669048148006866,1,-4.286502752752248,-3.263387144902832,-1.941945837326808,1.4294568403210262,3.618527499987097,4.623549792618691,6.669048148006866,v2_conditional_ppg_production_strict_prior,5.3933333333333335,-1.2757148146735329,24.500000000000004,80.9,0,0,0,87.5,0,3-5,70
