scenario,block,path,context,managed_season_score
tuten,1,12,6,1861.1746826171875
tuten,1,12,7,1720.2666015625
tuten,1,12,8,1698.9932861328125
tuten,1,12,9,1554.4501953125
tuten,1,12,10,1758.993408203125
tuten,1,12,11,1587.7061767578125
tuten,1,12,12,1618.6688232421875
tuten,1,12,13,1773.6654052734375
tuten,1,12,14,1611.50830078125
tuten,1,12,15,1496.07177734375
tuten,1,12,16,2039.7249755859375
tuten,1,12,17,1785.395751953125
tuten,1,12,18,1577.1036376953125
tuten,1,12,19,1614.75830078125
tuten,1,12,20,1897.0120849609375
tuten,1,12,21,1659.3330078125
tuten,1,12,22,1429.771240234375
tuten,1,12,23,1560.98681640625
tuten,1,12,24,1412.743896484375
tuten,1,12,25,1306.7974853515625
tuten,1,12,26,1701.93701171875
tuten,1,12,27,1769.5325927734375
tuten,1,12,28,1638.4146728515625
tuten,1,12,29,1264.85107421875
tuten,1,12,30,1848.869384765625
tuten,1,12,31,1718.4931640625
tuten,1,12,32,1767.7149658203125
tuten,1,12,33,1551.218017578125
tuten,1,12,34,1693.0751953125
tuten,1,12,35,1731.01123046875
tuten,1,12,36,1835.7569580078125
tuten,1,12,37,1411.93017578125
tuten,1,12,38,1816.5758056640625
tuten,1,12,39,1642.8619384765625
tuten,1,12,40,1533.8848876953125
tuten,1,12,41,1693.330322265625
tuten,1,12,42,1439.500732421875
tuten,1,12,43,1772.8665771484375
tuten,1,12,44,1552.5888671875
tuten,1,12,45,1392.94580078125
tuten,1,12,46,1545.87158203125
tuten,1,12,47,1626.071533203125
tuten,1,12,48,1485.056396484375
tuten,1,12,49,1598.857666015625
tuten,1,12,50,1590.677490234375
tuten,1,12,51,1614.54052734375
tuten,1,12,52,1410.9732666015625
tuten,1,12,53,1591.319580078125
tuten,1,12,54,1546.2623291015625
tuten,1,12,55,1581.72412109375
tuten,1,12,56,1733.1329345703125
tuten,1,12,57,1663.5985107421875
tuten,1,12,58,1592.9847412109375
tuten,1,12,59,1331.292724609375
tuten,1,12,60,1526.0093994140625
tuten,1,12,61,1814.668212890625
tuten,1,12,62,1874.087646484375
tuten,1,12,63,1599.044189453125
tuten,1,12,64,1637.5103759765625
tuten,1,12,65,1879.54345703125
tuten,1,12,66,1739.2861328125
tuten,1,12,67,1822.2440185546875
tuten,1,12,68,1619.619384765625
tuten,1,12,69,1723.123046875
tuten,1,12,70,1773.866455078125
tuten,1,12,71,1625.21142578125
tuten,1,12,72,1622.85205078125
tuten,1,12,73,1502.0728759765625
tuten,1,12,74,1552.89404296875
tuten,1,12,75,1470.024169921875
tuten,1,12,76,1819.1036376953125
tuten,1,12,77,1650.574951171875
tuten,1,12,78,1765.94384765625
tuten,1,12,79,1549.123291015625
tuten,1,12,80,1595.246337890625
tuten,1,12,81,1788.7366943359375
tuten,1,12,82,1709.90625
tuten,1,12,83,1711.122314453125
tuten,1,12,84,1620.424560546875
tuten,1,12,85,1861.0748291015625
tuten,1,12,86,1732.712890625
tuten,1,12,87,1657.009521484375
tuten,1,12,88,1587.2861328125
tuten,1,12,89,1647.47216796875
tuten,1,12,90,1543.818115234375
tuten,1,12,91,1689.8828125
tuten,1,12,92,1750.1474609375
tuten,1,12,93,1552.1124267578125
tuten,1,12,94,1949.5849609375
tuten,1,12,95,1357.083740234375
tuten,1,12,96,2068.555908203125
tuten,1,12,97,1782.2586669921875
tuten,1,12,98,1690.4241943359375
tuten,1,12,99,1551.2197265625
tuten,1,12,100,1654.2186279296875
tuten,1,12,101,1756.544677734375
tuten,1,12,102,1504.9305419921875
tuten,1,12,103,1754.48876953125
tuten,1,12,104,1751.6903076171875
tuten,1,12,105,1793.925048828125
tuten,1,12,106,1658.146240234375
tuten,1,12,107,1353.425537109375
tuten,1,12,108,1388.406982421875
tuten,1,12,109,1537.7015380859375
tuten,1,12,110,1491.58251953125
tuten,1,12,111,1610.0045166015625
tuten,1,12,112,1752.614501953125
tuten,1,12,113,1939.2020263671875
tuten,1,12,114,1717.8297119140625
tuten,1,12,115,1907.2408447265625
tuten,1,12,116,1482.7388916015625
tuten,1,12,117,1459.156005859375
tuten,1,12,118,1518.88134765625
tuten,1,12,119,1632.853515625
tuten,1,12,120,1692.0223388671875
tuten,1,12,121,1666.3748779296875
tuten,1,12,122,1698.04541015625
tuten,1,12,123,1606.2333984375
tuten,1,12,124,1751.0863037109375
tuten,1,12,125,1390.661865234375
tuten,1,12,126,1652.238037109375
tuten,1,12,127,1665.541259765625
tuten,1,13,0,1506.6527099609375
tuten,1,13,1,1632.33203125
tuten,1,13,2,1659.375244140625
tuten,1,13,3,1789.043701171875
tuten,1,13,4,1559.3016357421875
tuten,1,13,5,1678.462158203125
tuten,1,13,6,1838.6480712890625
tuten,1,13,7,1703.67138671875
tuten,1,13,8,1690.0419921875
tuten,1,13,9,1478.0819091796875
tuten,1,13,10,1742.35546875
tuten,1,13,11,1725.0521240234375
tuten,1,13,12,1704.993896484375
tuten,1,13,13,1700.451904296875
tuten,1,13,14,1679.59423828125
tuten,1,13,15,1799.242919921875
tuten,1,13,16,1687.20849609375
tuten,1,13,17,1841.55810546875
tuten,1,13,18,1846.567626953125
tuten,1,13,19,1817.419189453125
tuten,1,13,20,1791.764892578125
tuten,1,13,21,1744.186767578125
tuten,1,13,22,1588.7939453125
tuten,1,13,23,1702.9420166015625
tuten,1,13,24,1480.947265625
tuten,1,13,25,1359.735595703125
tuten,1,13,26,2012.2264404296875
tuten,1,13,27,1627.6983642578125
tuten,1,13,28,1626.1839599609375
tuten,1,13,29,1549.362060546875
tuten,1,13,30,1761.6611328125
tuten,1,13,31,1750.4139404296875
tuten,1,13,32,1708.939208984375
tuten,1,13,33,1643.2613525390625
tuten,1,13,34,1581.648193359375
tuten,1,13,35,1624.641357421875
tuten,1,13,36,1722.90625
tuten,1,13,37,1751.036376953125
tuten,1,13,38,1960.32861328125
tuten,1,13,39,1700.8753662109375
tuten,1,13,40,1646.0706787109375
tuten,1,13,41,1657.01416015625
tuten,1,13,42,1709.869384765625
tuten,1,13,43,1585.233154296875
tuten,1,13,44,1579.40673828125
tuten,1,13,45,1643.3614501953125
tuten,1,13,46,1497.29638671875
tuten,1,13,47,1646.475341796875
tuten,1,13,48,1593.0771484375
tuten,1,13,49,1602.339111328125
tuten,1,13,50,1606.8653564453125
tuten,1,13,51,1918.3759765625
tuten,1,13,52,1572.2100830078125
tuten,1,13,53,1514.1851806640625
tuten,1,13,54,1681.2113037109375
tuten,1,13,55,1768.8408203125
tuten,1,13,56,1455.55908203125
tuten,1,13,57,1463.8818359375
tuten,1,13,58,1805.8123779296875
tuten,1,13,59,1550.172119140625
tuten,1,13,60,1496.0894775390625
tuten,1,13,61,1607.127685546875
tuten,1,13,62,1608.1082763671875
tuten,1,13,63,1789.570556640625
tuten,1,13,64,1725.58251953125
tuten,1,13,65,1676.95703125
tuten,1,13,66,1627.20751953125
tuten,1,13,67,1857.3203125
tuten,1,13,68,1657.06494140625
tuten,1,13,69,1588.3800048828125
tuten,1,13,70,1530.8084716796875
tuten,1,13,71,1544.32275390625
tuten,1,13,72,1787.19921875
tuten,1,13,73,1687.68603515625
tuten,1,13,74,1797.479248046875
tuten,1,13,75,1623.4283447265625
tuten,1,13,76,1676.121826171875
tuten,1,13,77,1679.690185546875
tuten,1,13,78,1584.8463134765625
tuten,1,13,79,1828.950927734375
tuten,1,13,80,1676.67724609375
tuten,1,13,81,1946.84326171875
tuten,1,13,82,1662.2596435546875
tuten,1,13,83,1609.424072265625
tuten,1,13,84,1706.0474853515625
tuten,1,13,85,1792.16650390625
tuten,1,13,86,1815.33154296875
tuten,1,13,87,1609.938232421875
tuten,1,13,88,1628.3734130859375
tuten,1,13,89,1465.6651611328125
tuten,1,13,90,1473.412109375
tuten,1,13,91,1780.5791015625
tuten,1,13,92,1604.6318359375
tuten,1,13,93,1996.8760986328125
tuten,1,13,94,1719.716552734375
tuten,1,13,95,1482.377197265625
tuten,1,13,96,2029.5604248046875
tuten,1,13,97,1723.582763671875
tuten,1,13,98,1683.30615234375
tuten,1,13,99,1611.454345703125
tuten,1,13,100,1641.3851318359375
tuten,1,13,101,1994.95751953125
tuten,1,13,102,1711.1337890625
tuten,1,13,103,1881.4981689453125
tuten,1,13,104,1668.310791015625
tuten,1,13,105,1474.790771484375
tuten,1,13,106,1719.451416015625
tuten,1,13,107,1413.451171875
tuten,1,13,108,1398.29296875
tuten,1,13,109,1557.211181640625
tuten,1,13,110,1621.2142333984375
tuten,1,13,111,1476.5413818359375
tuten,1,13,112,1620.64599609375
tuten,1,13,113,2053.622802734375
tuten,1,13,114,1783.26171875
tuten,1,13,115,1778.529052734375
tuten,1,13,116,1656.087158203125
tuten,1,13,117,1603.4892578125
tuten,1,13,118,1594.742431640625
tuten,1,13,119,1711.8779296875
tuten,1,13,120,1622.605712890625
tuten,1,13,121,1897.83154296875
tuten,1,13,122,1618.9619140625
tuten,1,13,123,1395.7421875
tuten,1,13,124,1814.4453125
tuten,1,13,125,1696.25439453125
tuten,1,13,126,1528.343994140625
tuten,1,13,127,1950.3463134765625
tuten,1,14,0,1688.795166015625
tuten,1,14,1,1503.71337890625
tuten,1,14,2,1741.6312255859375
tuten,1,14,3,1828.3828125
tuten,1,14,4,1684.0198974609375
tuten,1,14,5,1553.9034423828125
tuten,1,14,6,1779.7041015625
tuten,1,14,7,1526.86865234375
tuten,1,14,8,1662.6298828125
tuten,1,14,9,1637.7822265625
tuten,1,14,10,1864.521484375
tuten,1,14,11,1535.8419189453125
tuten,1,14,12,1532.15234375
tuten,1,14,13,1634.5360107421875
tuten,1,14,14,1666.0484619140625
tuten,1,14,15,1867.287353515625
tuten,1,14,16,1435.620361328125
tuten,1,14,17,1972.136474609375
tuten,1,14,18,1750.933349609375
tuten,1,14,19,1768.9847412109375
tuten,1,14,20,1836.2281494140625
tuten,1,14,21,1635.6806640625
tuten,1,14,22,1619.2005615234375
tuten,1,14,23,1621.1466064453125
tuten,1,14,24,1477.389404296875
tuten,1,14,25,1372.159423828125
tuten,1,14,26,2017.493896484375
tuten,1,14,27,1701.511962890625
tuten,1,14,28,1831.99365234375
tuten,1,14,29,1651.2421875
tuten,1,14,30,1701.400146484375
tuten,1,14,31,1634.036376953125
tuten,1,14,32,1537.574462890625
tuten,1,14,33,1660.32177734375
tuten,1,14,34,1753.394775390625
tuten,1,14,35,1536.583740234375
tuten,1,14,36,1880.44189453125
tuten,1,14,37,1423.106201171875
tuten,1,14,38,1927.023681640625
tuten,1,14,39,1904.939453125
tuten,1,14,40,1683.9046630859375
tuten,1,14,41,1624.0362548828125
tuten,1,14,42,1656.982177734375
tuten,1,14,43,1572.5118408203125
tuten,1,14,44,1688.0816650390625
tuten,1,14,45,1582.66162109375
tuten,1,14,46,1517.84033203125
tuten,1,14,47,1827.381103515625
tuten,1,14,48,1648.310302734375
tuten,1,14,49,1751.72265625
tuten,1,14,50,1644.56982421875
tuten,1,14,51,1770.9970703125
tuten,1,14,52,1686.9150390625
tuten,1,14,53,1608.9615478515625
tuten,1,14,54,1612.42919921875
tuten,1,14,55,1928.27392578125
tuten,1,14,56,1495.9169921875
tuten,1,14,57,1616.37890625
tuten,1,14,58,1727.7353515625
tuten,1,14,59,1543.736083984375
tuten,1,14,60,1678.8907470703125
tuten,1,14,61,1591.237060546875
tuten,1,14,62,1516.396728515625
tuten,1,14,63,1796.1748046875
tuten,1,14,64,1697.59619140625
tuten,1,14,65,1664.6312255859375
tuten,1,14,66,1605.638916015625
tuten,1,14,67,2063.793701171875
tuten,1,14,68,1940.754150390625
tuten,1,14,69,1765.894775390625
tuten,1,14,70,1618.9169921875
tuten,1,14,71,1531.0556640625
tuten,1,14,72,1695.943115234375
tuten,1,14,73,1791.1829833984375
tuten,1,14,74,1756.9986572265625
tuten,1,14,75,1629.36328125
tuten,1,14,76,1798.95654296875
tuten,1,14,77,1588.201416015625
tuten,1,14,78,1578.425048828125
tuten,1,14,79,1787.40185546875
tuten,1,14,80,1616.980712890625
tuten,1,14,81,2092.593017578125
tuten,1,14,82,1682.2291259765625
tuten,1,14,83,1717.490966796875
tuten,1,14,84,1561.1512451171875
tuten,1,14,85,1684.8248291015625
tuten,1,14,86,1769.2431640625
tuten,1,14,87,1767.820068359375
tuten,1,14,88,1866.0260009765625
tuten,1,14,89,1379.50341796875
tuten,1,14,90,1478.2115478515625
tuten,1,14,91,1706.247314453125
tuten,1,14,92,1610.35693359375
tuten,1,14,93,1952.271240234375
tuten,1,14,94,1739.0634765625
tuten,1,14,95,1444.66162109375
tuten,1,14,96,1990.50341796875
tuten,1,14,97,1731.521484375
tuten,1,14,98,1694.736328125
tuten,1,14,99,1603.97265625
tuten,1,14,100,1624.7391357421875
tuten,1,14,101,1909.00732421875
tuten,1,14,102,1710.001708984375
tuten,1,14,103,1885.779296875
tuten,1,14,104,1585.996337890625
tuten,1,14,105,1585.2838134765625
tuten,1,14,106,1698.9453125
tuten,1,14,107,1583.3814697265625
tuten,1,14,108,1466.997314453125
tuten,1,14,109,1422.4962158203125
tuten,1,14,110,1682.296875
tuten,1,14,111,1382.034423828125
tuten,1,14,112,1554.642333984375
tuten,1,14,113,1945.076171875
tuten,1,14,114,1886.6240234375
tuten,1,14,115,1915.568603515625
tuten,1,14,116,1741.4822998046875
tuten,1,14,117,1561.6923828125
tuten,1,14,118,1520.91015625
tuten,1,14,119,1541.071533203125
tuten,1,14,120,1589.16845703125
tuten,1,14,121,1723.7032470703125
tuten,1,14,122,1434.50927734375
tuten,1,14,123,1490.9798583984375
tuten,1,14,124,1702.2667236328125
tuten,1,14,125,1608.865966796875
tuten,1,14,126,1602.7080078125
tuten,1,14,127,1824.248779296875
tuten,1,15,0,1577.1727294921875
tuten,1,15,1,1525.900146484375
tuten,1,15,2,1722.6690673828125
tuten,1,15,3,1594.4632568359375
tuten,1,15,4,1792.033203125
tuten,1,15,5,1885.46630859375
tuten,1,15,6,1921.5693359375
tuten,1,15,7,1617.9227294921875
tuten,1,15,8,1505.64306640625
tuten,1,15,9,1549.0604248046875
tuten,1,15,10,1804.500732421875
tuten,1,15,11,1550.359619140625
tuten,1,15,12,1740.3438720703125
tuten,1,15,13,1792.982177734375
tuten,1,15,14,1562.0093994140625
tuten,1,15,15,1377.6142578125
tuten,1,15,16,1634.5048828125
tuten,1,15,17,1540.25
tuten,1,15,18,1586.822509765625
tuten,1,15,19,1751.372314453125
tuten,1,15,20,1705.143310546875
tuten,1,15,21,1639.106689453125
tuten,1,15,22,1707.14306640625
tuten,1,15,23,1525.5684814453125
tuten,1,15,24,1592.588623046875
tuten,1,15,25,1622.2742919921875
tuten,1,15,26,1887.510986328125
tuten,1,15,27,1938.309814453125
tuten,1,15,28,1514.34521484375
tuten,1,15,29,1539.133544921875
tuten,1,15,30,1654.748779296875
tuten,1,15,31,1729.272216796875
tuten,1,15,32,1550.036376953125
tuten,1,15,33,1462.9356689453125
tuten,1,15,34,1470.249267578125
tuten,1,15,35,1525.52587890625
tuten,1,15,36,1865.283447265625
tuten,1,15,37,1605.9775390625
tuten,1,15,38,1654.60009765625
tuten,1,15,39,1851.002197265625
tuten,1,15,40,1392.966064453125
tuten,1,15,41,1688.693359375
tuten,1,15,42,1494.51806640625
tuten,1,15,43,1543.511962890625
tuten,1,15,44,1612.669189453125
tuten,1,15,45,1441.055908203125
tuten,1,15,46,1377.107666015625
tuten,1,15,47,1449.024658203125
tuten,1,15,48,1580.7109375
tuten,1,15,49,1646.148681640625
tuten,1,15,50,1923.373779296875
tuten,1,15,51,1687.346923828125
tuten,1,15,52,1543.5
tuten,1,15,53,1557.7769775390625
tuten,1,15,54,1426.751220703125
tuten,1,15,55,1614.35107421875
tuten,1,15,56,1758.358642578125
tuten,1,15,57,1659.133056640625
tuten,1,15,58,1685.16015625
tuten,1,15,59,1538.8214111328125
tuten,1,15,60,1803.0167236328125
tuten,1,15,61,1701.561279296875
tuten,1,15,62,1616.7264404296875
tuten,1,15,63,1680.2889404296875
tuten,1,15,64,1736.2191162109375
tuten,1,15,65,1632.3525390625
tuten,1,15,66,1535.0771484375
tuten,1,15,67,2138.204833984375
tuten,1,15,68,1874.195556640625
tuten,1,15,69,1650.5355224609375
tuten,1,15,70,1692.587158203125
tuten,1,15,71,1603.153076171875
tuten,1,15,72,1576.739501953125
tuten,1,15,73,1668.28125
tuten,1,15,74,1389.496826171875
tuten,1,15,75,1676.4027099609375
tuten,1,15,76,1736.7470703125
tuten,1,15,77,1598.211669921875
tuten,1,15,78,1661.4063720703125
tuten,1,15,79,1565.2337646484375
tuten,1,15,80,1380.91552734375
tuten,1,15,81,1820.547607421875
tuten,1,15,82,1824.3525390625
tuten,1,15,83,1834.3323974609375
tuten,1,15,84,1716.3856201171875
tuten,1,15,85,1676.5504150390625
tuten,1,15,86,1806.1199951171875
tuten,1,15,87,1683.108154296875
tuten,1,15,88,1777.6455078125
tuten,1,15,89,1427.7119140625
tuten,1,15,90,1683.0234375
tuten,1,15,91,1553.2044677734375
tuten,1,15,92,1546.871337890625
tuten,1,15,93,1597.0489501953125
tuten,1,15,94,1527.7427978515625
tuten,1,15,95,1801.4248046875
tuten,1,15,96,1778.088623046875
tuten,1,15,97,1616.451904296875
tuten,1,15,98,1602.079345703125
tuten,1,15,99,1708.550048828125
tuten,1,15,100,1852.640625
tuten,1,15,101,1680.681640625
tuten,1,15,102,1509.1787109375
tuten,1,15,103,1660.3828125
tuten,1,15,104,1543.6746826171875
tuten,1,15,105,1793.432861328125
tuten,1,15,106,1690.6318359375
tuten,1,15,107,1532.0810546875
tuten,1,15,108,1674.651611328125
tuten,1,15,109,1787.85205078125
tuten,1,15,110,1627.3504638671875
tuten,1,15,111,1431.6463623046875
tuten,1,15,112,1477.472900390625
tuten,1,15,113,1769.998291015625
tuten,1,15,114,1863.328369140625
tuten,1,15,115,1762.8504638671875
tuten,1,15,116,1451.8446044921875
tuten,1,15,117,1733.0948486328125
tuten,1,15,118,1631.180908203125
tuten,1,15,119,1498.2491455078125
tuten,1,15,120,1641.2283935546875
tuten,1,15,121,1779.93798828125
tuten,1,15,122,1647.4599609375
tuten,1,15,123,1477.7706298828125
tuten,1,15,124,1637.030029296875
tuten,1,15,125,1586.584716796875
tuten,1,15,126,1833.012451171875
tuten,1,15,127,1590.1514892578125
tuten,1,16,0,1554.0455322265625
tuten,1,16,1,1691.79248046875
tuten,1,16,2,1745.795654296875
tuten,1,16,3,1585.8912353515625
tuten,1,16,4,1758.572021484375
tuten,1,16,5,1836.3583984375
tuten,1,16,6,1836.76123046875
tuten,1,16,7,1552.399169921875
tuten,1,16,8,1475.923828125
tuten,1,16,9,1629.3709716796875
tuten,1,16,10,1810.73486328125
tuten,1,16,11,1480.03271484375
tuten,1,16,12,1498.7724609375
tuten,1,16,13,1803.53076171875
tuten,1,16,14,1452.2174072265625
tuten,1,16,15,1615.118408203125
tuten,1,16,16,1612.84033203125
tuten,1,16,17,1861.4552001953125
tuten,1,16,18,1772.632568359375
tuten,1,16,19,1789.759521484375
tuten,1,16,20,1947.327392578125
tuten,1,16,21,1504.0635986328125
tuten,1,16,22,1647.328369140625
tuten,1,16,23,1608.4300537109375
tuten,1,16,24,1575.3363037109375
tuten,1,16,25,1618.0771484375
tuten,1,16,26,1864.4658203125
tuten,1,16,27,1891.5440673828125
tuten,1,16,28,1740.53173828125
tuten,1,16,29,1588.726318359375
tuten,1,16,30,1539.6949462890625
tuten,1,16,31,1731.889404296875
tuten,1,16,32,1753.603759765625
tuten,1,16,33,1567.287353515625
tuten,1,16,34,1603.090087890625
tuten,1,16,35,1510.961181640625
tuten,1,16,36,1751.3218994140625
tuten,1,16,37,1696.99853515625
tuten,1,16,38,1753.0885009765625
tuten,1,16,39,1743.5340576171875
tuten,1,16,40,1702.743408203125
tuten,1,16,41,1513.255615234375
tuten,1,16,42,1638.830078125
tuten,1,16,43,1634.593017578125
tuten,1,16,44,1645.7265625
tuten,1,16,45,1533.9783935546875
tuten,1,16,46,1559.556396484375
tuten,1,16,47,1610.98486328125
tuten,1,16,48,1717.2069091796875
tuten,1,16,49,1409.8922119140625
tuten,1,16,50,1598.474609375
tuten,1,16,51,1560.59326171875
tuten,1,16,52,1628.8533935546875
tuten,1,16,53,1638.232421875
tuten,1,16,54,1628.0086669921875
tuten,1,16,55,1691.089111328125
tuten,1,16,56,1476.234130859375
tuten,1,16,57,1429.6224365234375
tuten,1,16,58,1515.16455078125
tuten,1,16,59,1436.28173828125
tuten,1,16,60,1619.50390625
tuten,1,16,61,1488.3076171875
tuten,1,16,62,1457.408447265625
tuten,1,16,63,1816.8612060546875
tuten,1,16,64,1649.87109375
tuten,1,16,65,1799.4803466796875
tuten,1,16,66,1512.183349609375
tuten,1,16,67,1729.543701171875
tuten,1,16,68,1990.33984375
tuten,1,16,69,1763.988037109375
tuten,1,16,70,1751.0218505859375
tuten,1,16,71,1684.961181640625
tuten,1,16,72,1506.776611328125
tuten,1,16,73,1871.560546875
tuten,1,16,74,1712.75537109375
tuten,1,16,75,1723.6851806640625
tuten,1,16,76,1742.3477783203125
tuten,1,16,77,1724.824951171875
tuten,1,16,78,1553.4599609375
tuten,1,16,79,1687.73486328125
tuten,1,16,80,1638.366455078125
tuten,1,16,81,1960.4613037109375
tuten,1,16,82,1492.0966796875
tuten,1,16,83,1775.8812255859375
tuten,1,16,84,1860.86181640625
tuten,1,16,85,1743.37158203125
tuten,1,16,86,1687.151123046875
tuten,1,16,87,1576.3551025390625
tuten,1,16,88,1576.583984375
tuten,1,16,89,1299.5069580078125
tuten,1,16,90,1596.332763671875
tuten,1,16,91,1679.074951171875
tuten,1,16,92,1646.2823486328125
tuten,1,16,93,1710.248046875
tuten,1,16,94,1788.2930908203125
tuten,1,16,95,1545.71826171875
tuten,1,16,96,1793.7276611328125
tuten,1,16,97,1568.6839599609375
tuten,1,16,98,1743.4072265625
tuten,1,16,99,1711.7022705078125
tuten,1,16,100,1717.322265625
tuten,1,16,101,1885.0653076171875
tuten,1,16,102,1548.906005859375
tuten,1,16,103,1909.009033203125
tuten,1,16,104,1627.6143798828125
tuten,1,16,105,1642.7886962890625
tuten,1,16,106,1445.60986328125
tuten,1,16,107,1417.8668212890625
tuten,1,16,108,1446.7835693359375
tuten,1,16,109,1589.8956298828125
tuten,1,16,110,1535.857666015625
tuten,1,16,111,1437.1529541015625
tuten,1,16,112,1646.686767578125
tuten,1,16,113,2090.1357421875
tuten,1,16,114,1805.449951171875
tuten,1,16,115,1709.9403076171875
tuten,1,16,116,1757.656494140625
tuten,1,16,117,1618.994140625
tuten,1,16,118,1396.3076171875
tuten,1,16,119,1716.5396728515625
tuten,1,16,120,1804.4268798828125
tuten,1,16,121,1792.293701171875
tuten,1,16,122,1540.8623046875
tuten,1,16,123,1481.9036865234375
tuten,1,16,124,1551.207275390625
tuten,1,16,125,1725.30517578125
tuten,1,16,126,1573.108154296875
tuten,1,16,127,1878.45263671875
tuten,1,17,0,1464.91845703125
tuten,1,17,1,1715.2215576171875
tuten,1,17,2,1823.9266357421875
tuten,1,17,3,1691.150390625
tuten,1,17,4,1678.9678955078125
tuten,1,17,5,1810.111572265625
tuten,1,17,6,1953.582763671875
tuten,1,17,7,1450.92822265625
tuten,1,17,8,1662.6807861328125
tuten,1,17,9,1538.5416259765625
tuten,1,17,10,1752.86376953125
tuten,1,17,11,1478.43408203125
tuten,1,17,12,1562.711669921875
tuten,1,17,13,1801.1832275390625
tuten,1,17,14,1535.88720703125
tuten,1,17,15,1687.41455078125
tuten,1,17,16,1594.7318115234375
tuten,1,17,17,1707.3433837890625
tuten,1,17,18,1678.761962890625
tuten,1,17,19,1657.19140625
tuten,1,17,20,1781.9775390625
tuten,1,17,21,1693.3310546875
tuten,1,17,22,1633.601318359375
tuten,1,17,23,1566.8994140625
tuten,1,17,24,1278.6351318359375
tuten,1,17,25,1353.974365234375
tuten,1,17,26,1869.1142578125
tuten,1,17,27,1827.8984375
tuten,1,17,28,1585.677001953125
tuten,1,17,29,1541.888671875
tuten,1,17,30,1672.9666748046875
tuten,1,17,31,1810.14794921875
tuten,1,17,32,1805.114501953125
tuten,1,17,33,1828.149169921875
tuten,1,17,34,1694.639892578125
tuten,1,17,35,1499.333740234375
tuten,1,17,36,1960.165771484375
tuten,1,17,37,1601.357177734375
tuten,1,17,38,1676.4322509765625
tuten,1,17,39,1768.1932373046875
tuten,1,17,40,1470.05322265625
tuten,1,17,41,1538.65234375
tuten,1,17,42,1749.95654296875
tuten,1,17,43,1567.3602294921875
tuten,1,17,44,1821.40576171875
tuten,1,17,45,1571.72998046875
tuten,1,17,46,1427.05859375
tuten,1,17,47,1613.0460205078125
tuten,1,17,48,1711.5003662109375
tuten,1,17,49,1638.7315673828125
tuten,1,17,50,1703.91015625
tuten,1,17,51,1672.0263671875
tuten,1,17,52,1612.888671875
tuten,1,17,53,1596.10546875
tuten,1,17,54,1558.33642578125
tuten,1,17,55,1742.5997314453125
tuten,1,17,56,1575.4420166015625
tuten,1,17,57,1493.64599609375
tuten,1,17,58,1483.6226806640625
tuten,1,17,59,1504.9564208984375
tuten,1,17,60,1652.979248046875
tuten,1,17,61,1578.349609375
tuten,1,17,62,1579.40576171875
tuten,1,17,63,1944.516845703125
tuten,1,17,64,1648.3370361328125
tuten,1,17,65,1782.454345703125
tuten,1,17,66,1580.92041015625
tuten,1,17,67,1689.6749267578125
tuten,1,17,68,1998.19921875
tuten,1,17,69,1837.97021484375
tuten,1,17,70,1700.8179931640625
tuten,1,17,71,1803.5836181640625
tuten,1,17,72,1567.970947265625
tuten,1,17,73,1870.52978515625
tuten,1,17,74,1708.716796875
tuten,1,17,75,1788.2021484375
tuten,1,17,76,1846.8486328125
tuten,1,17,77,1560.1834716796875
tuten,1,17,78,1458.686767578125
tuten,1,17,79,1677.875
tuten,1,17,80,1474.5347900390625
tuten,1,17,81,1876.8558349609375
tuten,1,17,82,1808.7451171875
tuten,1,17,83,2008.8125
tuten,1,17,84,1573.0328369140625
tuten,1,17,85,1755.008056640625
tuten,1,17,86,1672.522216796875
tuten,1,17,87,1567.917724609375
tuten,1,17,88,1749.721923828125
tuten,1,17,89,1574.6622314453125
tuten,1,17,90,1466.6390380859375
tuten,1,17,91,1546.687744140625
tuten,1,17,92,1686.070068359375
tuten,1,17,93,1722.736328125
tuten,1,17,94,1656.529052734375
tuten,1,17,95,1534.218017578125
tuten,1,17,96,1898.46728515625
tuten,1,17,97,1579.22607421875
tuten,1,17,98,1818.72607421875
tuten,1,17,99,1575.937744140625
tuten,1,17,100,1523.25244140625
tuten,1,17,101,1903.89306640625
tuten,1,17,102,1590.67333984375
tuten,1,17,103,1988.054443359375
tuten,1,17,104,1583.8426513671875
tuten,1,17,105,1673.218017578125
tuten,1,17,106,1537.395263671875
tuten,1,17,107,1474.7381591796875
tuten,1,17,108,1372.410400390625
tuten,1,17,109,1404.105224609375
tuten,1,17,110,1538.1790771484375
tuten,1,17,111,1584.768798828125
tuten,1,17,112,1776.34326171875
tuten,1,17,113,1960.475341796875
tuten,1,17,114,1924.11962890625
tuten,1,17,115,1880.7313232421875
tuten,1,17,116,1719.86865234375
tuten,1,17,117,1618.613525390625
tuten,1,17,118,1615.353759765625
tuten,1,17,119,1312.391845703125
tuten,1,17,120,1611.868896484375
tuten,1,17,121,1585.04052734375
tuten,1,17,122,1520.6143798828125
tuten,1,17,123,1611.34716796875
tuten,1,17,124,1723.5078125
tuten,1,17,125,1681.731689453125
tuten,1,17,126,1699.6279296875
tuten,1,17,127,1681.1632080078125
tuten,1,18,0,1371.6131591796875
tuten,1,18,1,1693.58349609375
tuten,1,18,2,1715.28955078125
tuten,1,18,3,1576.5006103515625
tuten,1,18,4,1442.5072021484375
tuten,1,18,5,1699.351806640625
