Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameHalfPointPPR,FantasyPointsHalfPointPpr
264,T.J. Watt,PIT,LB,16,0,0,0,0,0,0,0,0,6.7,1,1.1,0.5,6.3,100.99
265,Neiko Thorpe,SEA,CB,16,0,0,0,0,0,0,0,0,0.3,1.2,1.1,0.6,6.3,100.71
266,George Kittle,SF,TE,16,0,0,0,0,0,47,528,4,0,0,0,0,6.3,100.3
267,Brandon Marshall,DEN,ILB,16,0,0,0,0,0,0,0,0,1.3,0.2,1.1,0.5,6.3,100.26
268,New England Patriots,NE,DST,16,0,0,0,0,0,0,0,0,42,14,8,12,6.2,100
268,Washington Commanders,WAS,DST,16,0,0,0,0,0,0,0,0,40,15,12,12,6.2,100
268,Tennessee Titans,TEN,DST,16,0,0,0,0,0,0,0,0,42,14,9,12,6.2,100
268,Taywan Taylor,TEN,WR,16,0,0,0,32,0,42,578,3,0,0,0,0,6.2,100
272,Alec Ogletree,NYG,ILB,16,0,0,0,0,0,0,0,0,1,1,1.1,0.6,6.2,99.95
273,Jon Bostic,PIT,LB,16,0,0,0,0,0,0,0,0,0.9,0.3,1.2,0.6,6.2,99.83
274,Emmanuel Lamur,LV,OLB,16,0,0,0,0,0,0,0,0,2.4,0.5,0.8,0.4,6.2,99.38
275,Danielle Hunter,MIN,DE,16,0,0,0,0,0,0,0,0,9.1,0.3,1.1,0.5,6.2,99.32
276,Theo Riddick,DET,RB,16,0,0,0,190,1,50,391,2,0,0,0,0,6.2,99.1
277,Seattle Seahawks,SEA,DST,16,0,0,0,0,0,0,0,0,37,13,11,12,6.2,99
277,Green Bay Packers,GB,DST,16,0,0,0,0,0,0,0,0,41,14,10,12,6.2,99
279,Jason Pierre-Paul,TB,LB,16,0,0,0,0,0,0,0,0,7.2,0.3,1.5,0.7,6.2,98.64
280,Mark Barron,LAR,ILB,16,0,0,0,0,0,0,0,0,0.8,1.4,1.2,0.6,6.2,98.61
281,Lorenzo Alexander,BUF,OLB,16,0,0,0,0,0,0,0,0,6,0.4,1,0.5,6.2,98.6
282,Jalen Reeves-Maybin,DET,LB,16,0,0,0,0,0,0,0,0,3.8,0.4,1,0.5,6.1,98.36
283,Benardrick McKinney,HOU,ILB,16,0,0,0,0,0,0,0,0,3,0.2,1.2,0.6,6.1,98.3
284,Vance McDonald,PIT,TE,16,0,0,0,0,0,44,522,4,0,0,0,0,6.1,98.2
284,Albert Wilson,MIA,WR,16,0,0,0,13,0,45,564,3,0,0,0,0,6.1,98.2
284,Austin Seferian-Jenkins,JAX,TE,16,0,0,0,0,0,46,512,4,0,0,0,0,6.1,98.2
287,Detroit Lions,DET,DST,16,0,0,0,0,0,0,0,0,34,14,15,12,6.1,98
288,Antonio Gates,LAC,TE,16,0,0,0,0,0,41,474,5,0,0,0,0,6.1,97.9
289,Nick Chubb,CLE,RB,16,0,0,0,541,4,13,92,1,0,0,0,0,6.1,97.8
290,Hayden Hurst,BAL,TE,16,0,0,0,0,0,57,509,3,0,0,0,0,6.1,97.4
291,Jared Cook,LV,TE,16,0,0,0,0,0,46,561,3,0,0,0,0,6.1,97.1
292,Kamu Grugier-Hill,PHI,LB,16,0,0,0,0,0,0,0,0,2.5,0.4,0.8,0.4,6.1,97
292,Arizona Cardinals,ARI,DST,16,0,0,0,0,0,0,0,0,38,14,17,13,6.1,97
292,New York Giants,NYG,DST,16,0,0,0,0,0,0,0,0,33,14,12,12,6.1,97
292,Buffalo Bills,BUF,DST,16,0,0,0,0,0,0,0,0,33,17,14,12,6.1,97
296,Adrian Amos,CHI,S,16,0,0,0,0,0,0,0,0,0.1,1,1.4,0.7,6.1,96.87
297,Julius Peppers,CAR,DE,16,0,0,0,0,0,0,0,0,9.4,0.2,1,0.5,6,96.78
298,Darron Lee,NYJ,LB,16,0,0,0,0,0,0,0,0,2,0.3,1.2,0.6,6,96.35
299,Jordan Wilkins,IND,RB,16,0,0,0,470,4,17,127,1,0,0,0,0,6,96.2
300,Markus Golden,ARI,LB,14,0,0,0,0,0,0,0,0,7.8,0.3,1.2,0.6,6.9,96.01
301,Tampa Bay Buccaneers,TB,DST,16,0,0,0,0,0,0,0,0,33,13,17,13,6,96
302,Kyle Fuller,CHI,CB,16,0,0,0,0,0,0,0,0,0.1,2.3,1.4,0.7,6,95.92
303,Jaron Brown,SEA,WR,16,0,0,0,0,0,37,534,4,0,0,0,0,6,95.9
304,Terrell Suggs,BAL,DE,16,0,0,0,0,0,0,0,0,8,0.2,1.1,0.5,6,95.7
305,Morgan Burnett,PIT,SS,16,0,0,0,0,0,0,0,0,1.3,1,1.1,0.6,6,95.61
306,Keanu Neal,ATL,S,16,0,0,0,0,0,0,0,0,0.1,0.7,1.5,0.7,6,95.57
306,Terrance Mitchell,CLE,CB,16,0,0,0,0,0,0,0,0,0.1,2.6,1.1,0.6,6,95.57
308,Harrison Smith,MIN,S,16,0,0,0,0,0,0,0,0,1.5,2,1.3,0.6,5.9,95.1
308,Austin Hooper,ATL,TE,16,0,0,0,0,0,44,491,4,0,0,0,0,5.9,95.1
310,T.J. Yeldon,JAX,RB,16,0,0,0,331,2,36,279,1,0,0,0,0,5.9,95
311,James Bradberry IV,CAR,CB,16,0,0,0,0,0,0,0,0,0.4,1.8,1.5,0.8,5.9,94.93
312,Anthony Hitchens,KC,LB,16,0,0,0,0,0,0,0,0,0.8,0.2,1,0.5,5.9,94.76
313,Kenny Vaccaro,TEN,SS,16,0,0,0,0,0,0,0,0,1.4,2.5,1.3,0.6,5.9,94.53
314,Austin Ekeler,LAC,RB,16,0,0,0,340,2,29,260,2,0,0,0,0,5.9,94.5
315,Aaron Donald,LAR,DT,16,0,0,0,0,0,0,0,0,7.8,0.3,1.3,0.6,5.9,94.41
316,Tyler Eifert,CIN,TE,16,0,0,0,0,0,43,489,4,0,0,0,0,5.9,94.4
317,Benjamin Watson,NO,TE,16,0,0,0,0,0,46,472,4,0,0,0,0,5.9,94.2
318,Ricky Seals-Jones,ARI,TE,16,0,0,0,0,0,42,551,3,0,0,0,0,5.9,94.1
319,Cameron Brate,TB,TE,16,0,0,0,0,0,41,493,4,0,0,0,0,5.9,93.8
320,Bradley Roby,DEN,CB,16,0,0,0,0,0,0,0,0,1,1.8,1.1,0.5,5.9,93.65
321,Chris Conte,TB,FS,16,0,0,0,0,0,0,0,0,0.1,1.6,1.5,0.7,5.8,93.37
322,Tyler Boyd,CIN,WR,16,0,0,0,7,0,41,480,4,0,0,0,0,5.8,93.2
323,Dallas Cowboys,DAL,DST,16,0,0,0,0,0,0,0,0,37,12,19,14,5.8,93
323,Courtland Sutton,DEN,WR,16,0,0,0,2,0,39,493,4,0,0,0,0,5.8,93
325,Myles Jack,JAX,LB,16,0,0,0,0,0,0,0,0,1.8,0.2,1.3,0.7,5.8,92.86
326,Eric Ebron,IND,TE,16,0,0,0,0,0,46,516,3,0,0,0,0,5.8,92.6
327,Matthew Judon,BAL,LB,16,0,0,0,0,0,0,0,0,5.9,0.2,1,0.5,5.8,92.13
328,Kevin Byard III,TEN,S,16,0,0,0,0,0,0,0,0,0.5,3.2,1.3,0.7,5.8,92.1
329,Jabaal Sheard,IND,DE,16,0,0,0,0,0,0,0,0,6.4,0.3,1.1,0.5,5.8,92.08
330,Cincinnati Bengals,CIN,DST,16,0,0,0,0,0,0,0,0,37,13,4,11,5.8,92
330,San Francisco 49ers,SF,DST,16,0,0,0,0,0,0,0,0,34,13,13,14,5.8,92
330,Tre'Quan Smith,NO,WR,16,0,0,0,3,0,33,512,4,0,0,0,0,5.8,92
333,Darius Slay Jr.,DET,CB,16,0,0,0,0,0,0,0,0,0.5,3.6,1.4,0.7,5.7,91.5
333,Tyrann Mathieu,HOU,S,16,0,0,0,0,0,0,0,0,1,2.3,1.2,0.6,5.7,91.5
335,Ronald Darby,PHI,CB,16,0,0,0,0,0,0,0,0,0.1,1.7,1.1,0.6,5.7,91.32
336,Preston Brown,CIN,OLB,16,0,0,0,0,0,0,0,0,0.5,0.2,1,0.5,5.7,91.3
337,Mason Foster,WAS,ILB,16,0,0,0,0,0,0,0,0,1.2,0.7,1.4,0.7,5.7,91.09
338,Jason Myers,NYJ,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.7,91
339,Akiem Hicks,CHI,DL,16,0,0,0,0,0,0,0,0,6.1,0.3,1.3,0.6,5.7,90.97
340,Micah Hyde,BUF,S,16,0,0,0,0,0,0,0,0,0.5,2.7,1.3,0.7,5.7,90.9
341,B.J. Goodson,NYG,ILB,16,0,0,0,0,0,0,0,0,0.3,0.3,0.9,0.4,5.7,90.76
342,Andrew Sendejo,MIN,FS,16,0,0,0,0,0,0,0,0,0.3,1.7,1.2,0.6,5.6,90.21
343,Bud Dupree,PIT,OLB,16,0,0,0,0,0,0,0,0,6.6,0.3,1.1,0.6,5.6,89.97
344,Jatavis Brown,LAC,OLB,16,0,0,0,0,0,0,0,0,1.8,0.2,0.9,0.4,5.6,89.86
345,Clay Matthews,GB,OLB,16,0,0,0,0,0,0,0,0,7.3,0.3,1,0.5,5.6,89.76
346,LeGarrette Blount,DET,RB,16,0,0,0,530,5,8,47,0,0,0,0,0,5.6,89.7
347,Ryan Smith,TB,CB,16,0,0,0,0,0,0,0,0,0.1,0.7,1.5,0.7,5.6,89.67
348,Jadeveon Clowney,HOU,OLB,16,0,0,0,0,0,0,0,0,6.8,0.4,1.1,0.5,5.6,89.66
349,Nigel Bradham,PHI,ILB,15,0,0,0,0,0,0,0,0,1.3,0.4,1.1,0.6,6,89.41
350,Pierre Desir,IND,CB,16,0,0,0,0,0,0,0,0,0.1,1.7,1.2,0.6,5.6,89.27
351,Frank Gore,MIA,RB,16,0,0,0,438,2,25,169,1,0,0,0,0,5.6,89.2
352,Jahleel Addae,LAC,SS,16,0,0,0,0,0,0,0,0,0.3,0.8,1.3,0.6,5.6,89.11
353,Justin Simmons,DEN,S,16,0,0,0,0,0,0,0,0,1.2,2.5,1.1,0.5,5.6,89.09
354,Kurt Coleman,NO,FS,16,0,0,0,0,0,0,0,0,0.5,1.6,1.2,0.6,5.6,89.05
355,Bobby McCain,MIA,S,16,0,0,0,0,0,0,0,0,1.2,2,1.3,0.6,5.6,89.04
356,Adam Humphries,TB,WR,16,0,0,0,9,0,48,521,2,0,0,0,0,5.6,89
357,Cameron Wake,MIA,OLB,16,0,0,0,0,0,0,0,0,8.6,0.6,0.9,0.4,5.6,88.92
358,Terrelle Pryor,NYJ,WR,16,0,0,0,10,0,36,518,3,0,0,0,0,5.6,88.8
359,Samson Ebukam,LAR,DE,16,0,0,0,0,0,0,0,0,5,0.3,1,0.5,5.5,88.75
360,Devin McCourty,NE,DB,16,0,0,0,0,0,0,0,0,0.4,1,1.2,0.6,5.5,88.58
361,Matt Longacre,LAR,OLB,16,0,0,0,0,0,0,0,0,6.9,0.3,1,0.5,5.5,88.33
362,Myles Garrett,CLE,DE,16,0,0,0,0,0,0,0,0,8.5,0.5,0.9,0.4,5.5,88.2
363,Kenny Moore II,IND,CB,16,0,0,0,0,0,0,0,0,0.1,1.7,1.2,0.6,5.5,87.87
364,Brian Orakpo,TEN,OLB,16,0,0,0,0,0,0,0,0,7.2,0.3,1.1,0.5,5.5,87.84
365,Willie Snead IV,BAL,WR,16,0,0,0,0,0,50,508,2,0,0,0,0,5.5,87.8
366,Olivier Vernon,NYG,DE,16,0,0,0,0,0,0,0,0,7.4,0.5,1.2,0.6,5.5,87.78
367,Marshon Lattimore,NO,CB,16,0,0,0,0,0,0,0,0,0.1,3.4,1.2,0.6,5.5,87.77
368,Javorius Allen,BAL,RB,16,0,0,0,359,2,31,198,1,0,0,0,0,5.4,87.2
369,Cleveland Browns,CLE,DST,16,0,0,0,0,0,0,0,0,35,11,11,12,5.4,87
370,Jurrell Casey,TEN,DE,16,0,0,0,0,0,0,0,0,5.1,0.3,1.1,0.6,5.4,86.97
371,Travis Benjamin,LAC,WR,16,0,0,0,63,0,30,476,3,0,0,0,0,5.4,86.9
372,Ha Ha Clinton-Dix,GB,SS,16,0,0,0,0,0,0,0,0,0.2,2.9,1.3,0.6,5.4,86.84
373,Josh Bynes,ARI,ILB,16,0,0,0,0,0,0,0,0,1.1,0.8,1.1,0.5,5.4,86.77
374,John Johnson III,LAR,DB,16,0,0,0,0,0,0,0,0,0.1,0.8,1.2,0.6,5.4,86.02
375,Miami Dolphins,MIA,DST,16,0,0,0,0,0,0,0,0,34,12,9,10,5.4,86
376,Patrick Onwuasor,BAL,OLB,16,0,0,0,0,0,0,0,0,1.2,0.2,0.9,0.4,5.4,85.89
377,Shaq Griffin,SEA,CB,16,0,0,0,0,0,0,0,0,0.9,1.4,1.1,0.6,5.4,85.83
378,Nick Kwiatkoski,CHI,ILB,16,0,0,0,0,0,0,0,0,1.9,0.4,1,0.5,5.3,85.33
379,Brandon Graham,PHI,DE,16,0,0,0,0,0,0,0,0,6,0.2,0.9,0.5,5.3,85.25
380,Denzel Perryman,LAC,LB,16,0,0,0,0,0,0,0,0,1.2,0.7,0.9,0.4,5.3,85.24
381,Kareem Jackson,HOU,S,16,0,0,0,0,0,0,0,0,0.5,1.5,1.1,0.5,5.3,85.2
382,Melvin Ingram,LAC,LB,16,0,0,0,0,0,0,0,0,6.3,0.3,1.1,0.6,5.3,85.16
383,D.J. Swearinger,WAS,FS,16,0,0,0,0,0,0,0,0,1.3,2.5,1.4,0.7,5.3,84.91
384,Tahir Whitehead,LV,OLB,16,0,0,0,0,0,0,0,0,0.6,0.5,1,0.5,5.3,84.77
385,Eli Apple,NYG,CB,16,0,0,0,0,0,0,0,0,0.1,0.8,1.2,0.6,5.3,84.72
386,Nick Vigil,CIN,LB,16,0,0,0,0,0,0,0,0,1.3,0.9,0.8,0.4,5.3,84.66
387,Anthony Barr,MIN,LB,16,0,0,0,0,0,0,0,0,1.6,0.2,1.2,0.6,5.3,84.27
388,De'Vondre Campbell,ATL,LB,16,0,0,0,0,0,0,0,0,1.4,0.7,1.4,0.7,5.3,84.13
389,Justin Evans,TB,S,16,0,0,0,0,0,0,0,0,0.2,2.7,1.5,0.7,5.3,84.04
390,New York Jets,NYJ,DST,16,0,0,0,0,0,0,0,0,32,12,9,10,5.2,84
390,Chris Ivory,BUF,RB,16,0,0,0,427,3,16,113,1,0,0,0,0,5.2,84
390,Cole Beasley,DAL,WR,16,0,0,0,1,0,49,474,2,0,0,0,0,5.2,84
393,Bruce Irvin,LV,DL,16,0,0,0,0,0,0,0,0,5.7,0.2,1.1,0.5,5.2,83.99
394,Anthony Walker Jr.,IND,LB,16,0,0,0,0,0,0,0,0,2,0.4,0.8,0.4,5.2,83.8
395,O.J. Howard,TB,TE,16,0,0,0,0,0,36,477,3,0,0,0,0,5.2,83.7
396,Tramon Williams,GB,CB,16,0,0,0,0,0,0,0,0,0.1,1.8,1.3,0.6,5.2,83.67
397,Rayshawn Jenkins,LAC,SS,16,0,0,0,0,0,0,0,0,0.7,1.2,1.2,0.6,5.2,83.64
398,Chidobe Awuzie,DAL,CB,16,0,0,0,0,0,0,0,0,0.2,2.1,1.5,0.7,5.2,83.59
399,Jordan Hicks,PHI,LB,16,0,0,0,0,0,0,0,0,0.8,2.1,1.1,0.5,5.2,83.51
400,Frank Clark,SEA,OLB,16,0,0,0,0,0,0,0,0,8.4,0.3,0.9,0.4,5.2,83.33
401,David Irving,DAL,DT,12,0,0,0,0,0,0,0,0,7.3,0.4,0.9,0.4,6.9,83.21
402,Jonathan Allen,WAS,DT,16,0,0,0,0,0,0,0,0,7.3,0.6,1,0.5,5.2,83.16
403,Logan Ryan,TEN,S,16,0,0,0,0,0,0,0,0,0.5,1,1.3,0.6,5.2,83.15
404,Daniel Ross,DAL,DT,16,0,0,0,0,0,0,0,0,5.9,0.5,1,0.5,5.2,83.13
404,Quinton Jefferson,SEA,DT,16,0,0,0,0,0,0,0,0,6.4,0.7,0.8,0.4,5.2,83.13
406,Reggie Ragland,KC,LB,16,0,0,0,0,0,0,0,0,0.4,0.4,1,0.5,5.2,83.08
407,Jamie Collins Sr.,CLE,LB,16,0,0,0,0,0,0,0,0,2.3,1.3,0.9,0.5,5.2,82.91
408,Dre Kirkpatrick,CIN,CB,16,0,0,0,0,0,0,0,0,0.4,1.9,1,0.5,5.2,82.83
409,Patrick Chung,NE,FS,16,0,0,0,0,0,0,0,0,0.4,0.9,1.2,0.6,5.2,82.73
410,Will Compton,TEN,ILB,16,0,0,0,0,0,0,0,0,0.1,0.9,0.9,0.5,5.2,82.62
411,Reuben Foster,SF,ILB,14,0,0,0,0,0,0,0,0,0.4,0.4,0.9,0.5,5.9,82.48
412,A.J. Klein,NO,ILB,16,0,0,0,0,0,0,0,0,2.9,0.2,1.1,0.5,5.2,82.43
413,Avery Williamson,NYJ,ILB,16,0,0,0,0,0,0,0,0,1.8,0.5,0.9,0.4,5.1,82.31
414,TJ McDonald,MIA,SS,16,0,0,0,0,0,0,0,0,0.5,1.6,1.3,0.6,5.1,82.25
415,Trent Murphy,BUF,DE,16,0,0,0,0,0,0,0,0,7.1,0.3,0.9,0.5,5.1,82.07
416,Trae Waynes,MIN,CB,16,0,0,0,0,0,0,0,0,0.5,2.3,1.2,0.6,5.1,82.05
417,Cory Littleton,LAR,LB,16,0,0,0,0,0,0,0,0,1.5,0.8,1,0.5,5.1,81.8
417,Zay Jones,BUF,WR,16,0,0,0,1,0,39,442,3,0,0,0,0,5.1,81.8
419,Curtis Riley,NYG,FS,16,0,0,0,0,0,0,0,0,0.5,1.7,1.2,0.6,5.1,81.6
419,Derrick Morgan,TEN,OLB,16,0,0,0,0,0,0,0,0,7.5,0.3,1.1,0.5,5.1,81.6
421,A.J. Bouye,JAX,CB,16,0,0,0,0,0,0,0,0,0.4,2.6,1.4,0.7,5.1,81.58
422,Jaquiski Tartt,SF,S,16,0,0,0,0,0,0,0,0,0.9,0.9,1.1,0.5,5.1,81.43
423,Jamal Adams,NYJ,SS,16,0,0,0,0,0,0,0,0,1.5,0.4,1.2,0.6,5.1,81.2
424,Malcolm Butler,TEN,CB,16,0,0,0,0,0,0,0,0,0.8,2.3,1.4,0.7,5.1,81.16
425,Derek Barnett,PHI,DE,16,0,0,0,0,0,0,0,0,6.9,0.4,0.8,0.4,5.1,81.13
426,Trumaine Johnson,NYJ,CB,16,0,0,0,0,0,0,0,0,0,1.7,1.2,0.6,5.1,81.1
427,K.J. Wright,SEA,OLB,13,0,0,0,0,0,0,0,0,1.5,0.4,0.9,0.4,6.2,80.75
428,Karl Joseph,LV,S,16,0,0,0,0,0,0,0,0,0.6,1.3,1.1,0.6,5,80.67
429,Bradley McDougald,SEA,SS,16,0,0,0,0,0,0,0,0,0.1,1,0.9,0.5,5,80.42
430,Doug Martin,LV,RB,16,0,0,0,481,3,13,98,0,0,0,0,0,5,80.4
431,Mark Nzeocha,SF,OLB,16,0,0,0,0,0,0,0,0,3.9,0.6,0.8,0.4,5,80.38
432,Tre'Davious White,BUF,CB,16,0,0,0,0,0,0,0,0,0.1,2.3,1.4,0.7,5,80.27
433,Elandon Roberts,NE,LB,16,0,0,0,0,0,0,0,0,1.3,0.2,0.8,0.4,5,80.26
434,Jaylon Smith,DAL,LB,16,0,0,0,0,0,0,0,0,1.2,0.4,1,0.5,5,80.04
435,Jalen Ramsey,JAX,CB,16,0,0,0,0,0,0,0,0,0,2,1.3,0.7,5,80
436,Artie Burns,PIT,CB,16,0,0,0,0,0,0,0,0,0,2,1.3,0.6,5,79.95
437,Whitney Mercilus,HOU,OLB,16,0,0,0,0,0,0,0,0,5.3,0.4,0.9,0.4,5,79.66
438,Darren Sproles,PHI,RB,16,0,0,0,245,2,31,236,1,0,0,0,0,5,79.6
439,Yannick Ngakoue,JAX,DE,16,0,0,0,0,0,0,0,0,8.1,0.6,1.1,0.5,5,79.57
440,Rashaan Melvin,LV,CB,16,0,0,0,0,0,0,0,0,0,2,1.1,0.6,5,79.5
441,Dee Ford,KC,DE,16,0,0,0,0,0,0,0,0,6.9,0.3,1,0.5,5,79.23
442,Glover Quin,DET,FS,16,0,0,0,0,0,0,0,0,0.1,1.7,1.4,0.7,4.9,79.12
443,Preston Smith,WAS,DL,16,0,0,0,0,0,0,0,0,5.7,1,1.1,0.5,4.9,79.09
444,Las Vegas Raiders,LV,DST,16,0,0,0,0,0,0,0,0,28,11,9,11,4.9,79
445,Gareon Conley,LV,CB,16,0,0,0,0,0,0,0,0,0.3,1.4,1.1,0.6,4.9,78.96
446,Barry Church,JAX,SS,16,0,0,0,0,0,0,0,0,0.6,2.2,1.3,0.7,4.9,78.82
447,Robert Alford,ATL,CB,16,0,0,0,0,0,0,0,0,0,1.5,1.5,0.7,4.9,78.8
448,Mike Daniels,GB,DT,16,0,0,0,0,0,0,0,0,4.7,0.3,1,0.5,4.9,78.74
449,Todd Davis,DEN,ILB,16,0,0,0,0,0,0,0,0,0.6,0.2,0.7,0.4,4.9,78.62
450,Eric Berry,KC,FS,16,0,0,0,0,0,0,0,0,0.1,2.6,1.2,0.6,4.9,78.37
451,Josh Norman,WAS,CB,16,0,0,0,0,0,0,0,0,0,1.3,1.4,0.7,4.9,78.35
452,Tony Jefferson,BAL,S,16,0,0,0,0,0,0,0,0,1.7,0.6,1.3,0.6,4.9,78.34
453,J.J. Watt,HOU,DE,16,0,0,0,0,0,0,0,0,4.4,0.8,0.9,0.5,4.9,78.28
454,Indianapolis Colts,IND,DST,16,0,0,0,0,0,0,0,0,30,13,9,10,4.9,78
455,Darian Stewart,DEN,FS,16,0,0,0,0,0,0,0,0,0.1,2.4,1.1,0.6,4.9,77.92
456,Nyheim Hines,IND,RB,16,0,0,0,279,1,29,254,1,0,0,0,0,4.9,77.8
457,Jermaine Kearse,NYJ,WR,16,0,0,0,0,0,34,427,3,0,0,0,0,4.9,77.7
457,Chester Rogers,IND,WR,16,0,0,0,17,0,37,455,2,0,0,0,0,4.9,77.7
459,Eric Weddle,BAL,FS,16,0,0,0,0,0,0,0,0,0.7,3.1,1.3,0.6,4.8,77.49
460,Antonio Callaway,CLE,WR,16,0,0,0,3,0,35,416,3,0,0,0,0,4.8,77.4
461,Eric Rowe,NE,S,16,0,0,0,0,0,0,0,0,0.1,1.4,1.2,0.6,4.8,77.22
461,Marcus Maye,NYJ,S,16,0,0,0,0,0,0,0,0,0.1,1.8,1.2,0.6,4.8,77.22
463,Geno Atkins,CIN,DT,16,0,0,0,0,0,0,0,0,6.3,0.3,0.7,0.3,4.8,77.06
464,Lamarcus Joyner,LAR,S,16,0,0,0,0,0,0,0,0,0.5,1.1,1.2,0.6,4.8,77.05
464,Shawn Williams,CIN,SS,16,0,0,0,0,0,0,0,0,0.5,2,1,0.5,4.8,77.05
466,Brent Grimes,TB,CB,16,0,0,0,0,0,0,0,0,0,3,1.6,0.8,4.8,76.65
467,Jerome Baker,MIA,LB,16,0,0,0,0,0,0,0,0,2,0.5,0.9,0.4,4.8,76.45
468,Byron Maxwell,SEA,CB,16,0,0,0,0,0,0,0,0,0,1.7,1.2,0.6,4.8,76.4
469,Malcolm Jenkins,PHI,SS,16,0,0,0,0,0,0,0,0,0.7,1.7,1.2,0.6,4.8,76.29
470,Ben Gedeon,MIN,OLB,16,0,0,0,0,0,0,0,0,1.7,0.4,0.9,0.4,4.8,76.24
471,Montae Nicholson,WAS,SS,16,0,0,0,0,0,0,0,0,0.3,1.6,1.4,0.7,4.8,76.16
472,Eric Tomlinson,NYJ,TE,16,0,0,0,0,0,40,381,3,0,0,0,0,4.8,76.1
473,Stephon Gilmore,NE,CB,16,0,0,0,0,0,0,0,0,0,3.3,1.2,0.6,4.8,76
473,Kenneth Dixon,BAL,RB,16,0,0,0,294,2,24,186,1,0,0,0,0,4.8,76
475,Barkevious Mingo,SEA,OLB,16,0,0,0,0,0,0,0,0,3.4,0.4,0.8,0.4,4.7,75.93
476,Ryan Griffin,HOU,TE,16,0,0,0,0,0,36,397,3,0,0,0,0,4.7,75.7
476,Jake Butt,DEN,TE,16,0,0,0,0,0,37,392,3,0,0,0,0,4.7,75.7
478,Adarius Taylor,TB,OLB,16,0,0,0,0,0,0,0,0,2.3,0.4,1.1,0.5,4.7,75.66
479,Gerald McCoy,TB,DT,16,0,0,0,0,0,0,0,0,5.3,0.3,1.4,0.7,4.7,75.51
480,Zach Cunningham,HOU,LB,16,0,0,0,0,0,0,0,0,1.2,0.3,1,0.5,4.7,75.49
481,Johnathan Joseph,HOU,CB,16,0,0,0,0,0,0,0,0,0,1.7,1.1,0.6,4.7,75.1
482,Nazair Jones,SEA,DT,16,0,0,0,0,0,0,0,0,4.5,1.3,0.8,0.4,4.7,75.05
483,Davon House,GB,CB,16,0,0,0,0,0,0,0,0,0.8,1.2,1.3,0.6,4.7,75.01
484,Adrian Clayborn,NE,DE,16,0,0,0,0,0,0,0,0,7.5,0.4,0.8,0.4,4.7,74.95
485,Jeremy Hill,NE,RB,16,0,0,0,350,4,10,69,1,0,0,0,0,4.7,74.9
485,Laquon Treadwell,MIN,WR,16,0,0,0,0,0,34,399,3,0,0,0,0,4.7,74.9
487,Linval Joseph,MIN,DT,16,0,0,0,0,0,0,0,0,3.1,0.2,0.9,0.5,4.7,74.72
488,Phillip Dorsett,NE,WR,16,0,0,0,2,0,33,460,2,0,0,0,0,4.7,74.7
488,Mike Gesicki,MIA,TE,16,0,0,0,0,0,34,397,3,0,0,0,0,4.7,74.7
490,Nevin Lawson,DET,CB,16,0,0,0,0,0,0,0,0,0.1,0.4,1.4,0.7,4.7,74.67
491,Stephone Anthony,MIA,OLB,16,0,0,0,0,0,0,0,0,1.3,0.4,0.9,0.4,4.7,74.51
492,Jeff Heath,DAL,SS,16,0,0,0,0,0,0,0,0,0.1,2.6,1.4,0.7,4.6,74.37
493,Earl Thomas III,SEA,FS,14,0,0,0,0,0,0,0,0,0.1,1.9,1,0.5,5.3,74.17
494,Mike Adams,CAR,FS,16,0,0,0,0,0,0,0,0,0.1,1.5,1.5,0.7,4.6,74.07
495,Brandon Marshall,SEA,WR,16,0,0,0,2,0,34,388,3,0,0,0,0,4.6,74
496,Vontae Davis,BUF,CB,16,0,0,0,0,0,0,0,0,0.1,0.9,1.4,0.7,4.6,73.77
497,Kawann Short,CAR,DT,16,0,0,0,0,0,0,0,0,5.2,0.2,1.1,0.6,4.6,73.59
498,Marcus Peters,LAR,CB,16,0,0,0,0,0,0,0,0,0,3.3,1.4,0.7,4.6,73.5
498,Vernon Hargreaves III,TB,CB,16,0,0,0,0,0,0,0,0,0,0.7,1.2,0.6,4.6,73.5
498,Spencer Ware,KC,RB,16,0,0,0,293,3,18,132,1,0,0,0,0,4.6,73.5
501,Tremaine Edmunds,BUF,LB,16,0,0,0,0,0,0,0,0,1.3,0.5,1,0.5,4.6,73.41
502,Jalen Mills,PHI,DB,16,0,0,0,0,0,0,0,0,0,1.4,1.2,0.6,4.6,72.9
503,Jamar Taylor,ARI,CB,16,0,0,0,0,0,0,0,0,0.2,1.4,1.5,0.8,4.6,72.89
504,Casey Hayward,LAC,CB,16,0,0,0,0,0,0,0,0,0,4.3,1.2,0.6,4.6,72.85
505,David Amerson,KC,CB,16,0,0,0,0,0,0,0,0,0,1.4,1.2,0.6,4.5,72.75
506,Janoris Jenkins,NYG,CB,16,0,0,0,0,0,0,0,0,0.6,2.3,1.2,0.6,4.5,72.62
507,Ken Crawley,NO,CB,16,0,0,0,0,0,0,0,0,0,0.8,1.2,0.6,4.5,72.55
508,Oren Burks,GB,LB,16,0,0,0,0,0,0,0,0,1,0.5,0.9,0.4,4.5,72.4
