rank,id,player,team,pos,gp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts_ppr_per_gp,fpts_ppr
353,10333,Graham Gano,NYG,K,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,98.8
354,22841,Jevon Holland,MIA,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,1.1,0.5,5.8,98.8
355,19932,Dorance Armstrong,WAS,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.2,0.6,0.3,5.8,98.7
356,18990,Jonnu Smith,MIA,TE,17,0.0,0.0,0.0,0.3,0.0,38.8,442.0,2.7,0.0,0.0,0.0,0.0,5.8,98.6
357,20994,Mack Wilson Sr.,ARI,ILB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.2,0.5,0.2,5.8,98.6
358,20738,Zach Allen,DEN,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.2,0.9,0.5,5.8,98.4
359,22688,Tre'Von Moehrig,LV,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.1,0.6,5.8,98.3
360,22904,Isaiah McDuffie,GB,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.7,0.3,5.8,98.2
361,20968,Drue Tranquill,KC,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.5,0.6,0.3,5.8,98.1
362,22815,Darrick Forrest,WAS,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.5,1.0,0.5,5.8,98.0
363,11694,Nick Folk,TEN,K,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,97.8
364,19829,Minkah Fitzpatrick,PIT,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.9,0.9,0.4,5.8,97.8
365,23471,Jordan Battle,CIN,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.5,0.8,0.4,5.7,97.5
366,23259,George Karlaftis,KC,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.2,0.8,0.4,5.7,97.4
367,24177,Tre Tucker,LV,WR,17,0.0,0.0,0.0,60.5,0.2,33.7,442.1,2.1,0.0,0.0,0.0,0.0,5.7,97.4
368,22704,Paulson Adebo,NO,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9,0.5,5.7,97.3
369,22874,Dayo Odeyingbo,IND,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.2,0.7,0.3,5.7,97.2
370,22804,Jamien Sherwood,NYJ,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.6,0.7,0.3,5.7,97.2
371,22956,Jon Rhattigan,SEA,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.6,0.3,5.7,97.1
372,18037,De'Vondre Campbell Sr.,SF,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.8,0.4,5.7,97.0
373,19834,Vita Vea,TB,NT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.3,0.7,0.4,5.7,96.7
374,20051,Zach Sieler,MIA,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.5,1.0,0.5,5.7,96.7
375,23960,Tony Adams,NYJ,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.8,1.0,0.5,5.7,96.5
376,24086,Trenton Simpson,BAL,ILB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.7,0.3,5.7,96.5
377,22921,Nate Hobbs,LV,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.9,1.0,0.5,5.7,96.4
378,19896,Arden Key,TEN,OLB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.3,0.7,0.3,5.6,96.0
379,19841,Daron Payne,WAS,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.2,0.8,0.4,5.6,95.9
380,21909,D.J. Wonnum,CAR,OLB,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.2,0.6,0.3,7.3,95.5
381,24097,Christian Gonzalez,NE,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.0,0.9,0.4,5.6,95.3
382,24087,Will Anderson Jr.,HOU,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.4,0.7,0.4,5.6,95.2
383,22922,Jason Pinnock,NYG,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.3,1.2,0.6,5.6,95.1
384,16960,Quandre Diggs,TEN,FS,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.7,1.1,0.5,5.6,95.1
385,23460,Roger McCreary,TEN,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.0,0.5,5.6,94.9
386,15226,Tyrann Mathieu,NO,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.9,0.5,5.5,94.2
387,18982,Rasul Douglas,BUF,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3.0,0.9,0.5,5.5,93.9
388,21117,E.J. Speed,IND,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.3,0.8,0.4,5.5,93.9
389,23165,Marvin Mims Jr.,DEN,WR,17,0.0,0.0,0.0,32.8,0.1,33.3,466.3,1.9,0.0,0.0,0.0,0.0,5.5,93.8
390,19069,Rudy Ford,CAR,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.3,0.7,0.4,5.5,93.5
391,24119,Andrei Iosivas,CIN,WR,17,0.0,0.0,0.0,3.1,0.0,34.0,397.6,3.3,0.0,0.0,0.0,0.0,5.5,93.5
392,22698,Greg Rousseau,BUF,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.3,0.6,0.3,5.5,93.2
393,22092,Chase Young,NO,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.4,0.7,0.3,5.5,93.2
394,24980,Ray Davis,BUF,RB,17,0.0,0.0,0.0,439.1,3.0,16.2,130.8,0.7,0.0,0.0,0.0,0.0,5.5,93.2
395,18937,Marcus Williams,BAL,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.1,1.0,0.5,5.5,93.0
396,19832,Bradley Chubb,MIA,LB,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.2,0.7,0.4,7.1,92.8
397,21939,Alohi Gilman,LAC,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.3,1.1,0.6,5.4,92.6
398,22727,Baron Browning,DEN,OLB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.7,0.8,0.4,5.4,92.1
399,16767,Leonard Williams,SEA,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.3,0.8,0.4,5.4,92.1
400,18555,Morgan Fox,LAC,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.3,0.7,0.3,5.4,92.1
401,18042,David Onyemata,ATL,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.2,0.7,0.4,5.4,92.0
402,20965,Juan Thornhill,CLE,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.9,1.0,0.5,5.4,91.9
403,23382,Jermaine Johnson,NYJ,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.7,0.8,0.4,5.4,91.7
404,23256,Isaiah Likely,BAL,TE,17,0.0,0.0,0.0,0.0,0.0,31.4,373.8,3.8,0.0,0.0,0.0,0.0,5.4,91.4
405,17947,Kenny Clark,GB,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.3,0.8,0.4,5.4,91.3
406,21937,Jordan Fuller,CAR,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.7,0.9,0.4,5.4,91.1
407,17949,Sheldon Rankins,CIN,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.2,0.7,0.4,5.4,91.0
408,22095,Mike Danna,KC,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.3,0.8,0.4,5.4,91.0
409,23316,Travon Walker,JAX,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.5,0.7,0.4,5.3,90.9
410,23365,Trent McDuffie,KC,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.6,1.0,0.5,5.3,90.9
411,18905,Marshon Lattimore,NO,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.7,0.9,0.4,5.3,90.8
412,13338,Cameron Jordan,NO,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.2,0.7,0.3,5.3,90.4
413,16467,Kyle Van Noy,BAL,OLB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.2,0.7,0.3,5.3,90.3
414,18917,Marlon Humphrey,BAL,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.2,1.0,0.5,5.3,90.2
415,21218,Tyrel Dodson,SEA,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.6,0.3,5.3,90.2
416,19853,Mike Gesicki,CIN,TE,17,0.0,0.0,0.0,0.0,0.0,35.4,369.1,3.0,0.0,0.0,0.0,0.0,5.3,90.1
417,22787,Benjamin St-Juste,WAS,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.9,1.0,0.5,5.3,90.0
418,25026,Tyler Nubin,NYG,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.1,0.6,5.3,89.9
419,20085,Dennis Gardeck,ARI,OLB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.7,0.5,0.2,5.3,89.8
420,19017,Josh Reynolds,DEN,WR,17,0.0,0.0,0.0,1.2,0.0,32.2,420.7,2.7,0.0,0.0,0.0,0.0,5.3,89.8
421,18013,Kendall Fuller,MIA,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.2,0.6,5.3,89.5
422,20778,Dre Greenlaw,SF,LB,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.6,0.3,6.9,89.3
423,18875,Jonathan Allen,WAS,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.6,0.8,0.4,5.2,89.1
424,16366,DeMarcus Lawrence,DAL,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.2,0.7,0.3,5.2,89.1
425,17691,Brandon Stephens,BAL,DB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,1.2,0.6,5.2,89.0
426,21898,Anfernee Jennings,NE,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.2,0.7,0.4,5.2,89.0
427,18932,DeMarcus Walker,CHI,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.2,0.8,0.4,5.2,88.9
428,24277,Yaya Diaby,TB,OLB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.3,0.6,0.3,5.2,88.9
429,19953,D.J. Reed,NYJ,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.1,0.6,5.2,88.8
430,18923,Jamal Adams,TEN,SS,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.9,0.5,5.2,88.8
431,24091,Antonio Johnson,JAX,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.7,0.6,0.3,5.2,88.7
432,17981,Jarran Reed,SEA,NT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.2,0.8,0.4,5.2,88.6
433,24985,Ben Sinnott,WAS,TE,17,0.0,0.0,0.0,0.8,0.0,35.6,378.6,2.6,0.0,0.0,0.0,0.0,5.2,88.5
434,21927,Brandon Jones,DEN,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.4,0.9,0.4,5.2,88.3
435,19900,Harrison Phillips,MIN,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.2,0.9,0.4,5.2,88.1
436,24241,Chamarri Conner,KC,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.9,0.5,5.2,88.0
437,17915,Joey Bosa,LAC,OLB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.4,0.6,0.3,5.2,88.0
438,23304,Cade York,WAS,K,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,88.0
439,19839,Jaire Alexander,GB,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.1,0.5,5.2,88.0
440,16194,Jadeveon Clowney,CAR,OLB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.2,0.6,0.3,5.2,87.9
441,24238,Kendre Miller,NO,RB,17,0.0,0.0,0.0,338.2,2.6,19.2,162.8,0.7,0.0,0.0,0.0,0.0,5.2,87.9
442,23431,Alontae Taylor,NO,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,0.8,0.4,5.2,87.8
443,20888,Byron Murphy Jr.,MIN,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,1.2,0.6,5.2,87.6
444,19961,Ray-Ray McCloud III,ATL,WR,17,0.0,0.0,0.0,55.2,0.2,33.8,354.2,2.0,0.0,0.0,0.0,0.0,5.1,87.5
445,19892,Carlton Davis,DET,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.5,5.1,87.5
446,19881,Justin Jones,ARI,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.2,0.7,0.3,5.1,87.3
447,22492,Justin Fields,PIT,QB,17,980.2,5.7,3.7,230.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,87.2
448,16786,Shaq Thompson,CAR,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.6,0.3,5.1,87.2
449,23309,Nakobe Dean,PHI,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.6,0.3,5.1,87.1
450,24239,Tyrique Stevenson,CHI,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.9,0.5,5.1,86.5
451,13022,Von Miller,BUF,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.2,0.6,0.3,5.1,86.3
452,24114,Jalen Carter,PHI,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.4,0.7,0.4,5.1,86.0
453,19084,Xavier Woods,CAR,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.9,0.4,5.0,85.6
454,24183,Deonte Banks,NYG,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.6,1.1,0.5,5.0,85.6
455,24973,Troy Franklin,DEN,WR,17,0.0,0.0,0.0,8.0,0.0,31.1,412.3,2.3,0.0,0.0,0.0,0.0,5.0,85.5
456,25092,Tyrone Tracy Jr.,NYG,RB,17,0.0,0.0,0.0,391.9,2.6,16.6,126.1,0.7,0.0,0.0,0.0,0.0,5.0,85.4
457,22686,Dyami Brown,WAS,WR,17,0.0,0.0,0.0,1.9,0.0,28.4,405.3,2.7,0.0,0.0,0.0,0.0,5.0,85.3
458,21107,Darnell Savage,JAX,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.8,0.4,5.0,85.2
459,23322,Martin Emerson Jr.,CLE,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.9,0.5,5.0,85.0
460,14856,Zach Ertz,WAS,TE,17,0.0,0.0,0.0,0.0,0.0,36.8,332.4,2.5,0.0,0.0,0.0,0.0,5.0,84.8
461,15127,Darius Slay Jr.,PHI,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.1,0.6,5.0,84.8
462,22710,Derrick Barnes,DET,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.2,0.7,0.4,5.0,84.8
463,3341,Calais Campbell,MIA,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.2,0.8,0.4,5.0,84.8
464,19273,Eric Wilson,GB,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.7,0.3,5.0,84.8
465,24113,Jack Campbell,DET,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.2,0.6,0.3,5.0,84.7
466,23417,Cam Taylor-Britt,CIN,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,0.5,5.0,84.7
467,19928,Taron Johnson,BUF,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.9,0.4,5.0,84.4
468,16778,Arik Armstead,JAX,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4,0.6,0.3,5.0,84.2
469,23677,Dallis Flowers,IND,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,1.1,0.6,5.0,84.2
470,21882,Darrell Taylor,CHI,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.2,0.6,0.3,4.9,84.1
471,19020,Deatrich Wise Jr.,NE,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.2,0.6,0.3,4.9,83.7
472,19070,Chuck Clark,NYJ,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,1.0,0.5,4.9,83.4
473,23305,Nick Cross,IND,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,0.8,0.4,4.9,83.4
474,24967,Bucky Irving,TB,RB,17,0.0,0.0,0.0,359.2,2.3,18.1,142.4,0.8,0.0,0.0,0.0,0.0,4.9,83.3
475,24261,Dorian Williams,BUF,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.3,0.5,0.3,4.9,83.2
476,23140,Michael Mayer,LV,TE,17,0.0,0.0,0.0,0.0,0.0,32.5,363.6,2.4,0.0,0.0,0.0,0.0,4.9,83.1
477,24189,Kei'Trel Clark,ARI,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.8,0.4,4.9,82.6
478,23211,MarShawn Lloyd,GB,RB,17,0.0,0.0,0.0,372.4,2.7,15.1,116.2,0.7,0.0,0.0,0.0,0.0,4.9,82.6
479,24209,Calijah Kancey,TB,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.4,0.7,0.4,4.9,82.5
480,23310,Greg Dulcich,DEN,TE,17,0.0,0.0,0.0,0.0,0.0,32.8,371.1,2.1,0.0,0.0,0.0,0.0,4.8,82.3
481,17059,Grady Jarrett,ATL,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.2,0.7,0.4,4.8,82.0
482,23011,Jerry Jacobs,LAR,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.2,0.8,0.4,4.8,81.9
483,22899,Deommodore Lenoir,SF,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.5,0.9,0.4,4.8,81.8
484,23554,Kyler Gordon,CHI,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6,0.9,0.5,4.8,81.6
485,23161,Jonathan Mingo,CAR,WR,17,0.0,0.0,0.0,2.8,0.0,32.3,374.4,1.9,0.0,0.0,0.0,0.0,4.8,81.2
486,23337,Sauce Gardner,NYJ,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.6,4.8,81.1
487,21921,Jeremy Chinn,WAS,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.3,0.7,0.3,4.8,81.1
488,22740,Andre Cisco,JAX,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.1,0.8,0.4,4.8,81.1
489,18316,Mike Hilton,CIN,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.9,1.0,0.5,4.7,80.7
490,22744,Milton Williams,PHI,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.2,0.7,0.4,4.7,80.4
491,20868,Alexander Mattison,LV,RB,17,0.0,0.0,0.0,389.5,2.4,13.8,92.1,0.9,0.0,0.0,0.0,0.0,4.7,80.4
492,13761,Stephon Gilmore,MIN,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.1,0.6,4.7,80.3
493,24118,Tucker Kraft,GB,TE,17,0.0,0.0,0.0,0.0,0.0,32.2,338.4,2.4,0.0,0.0,0.0,0.0,4.7,80.2
494,21519,Joey Slye,NE,K,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,80.2
495,22334,Christian Rozeboom,LAR,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.5,0.2,4.7,80.2
496,23296,Leo Chenal,KC,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.3,0.5,0.3,4.7,80.2
497,23635,Nazeeh Johnson,KC,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.8,0.9,0.5,4.7,80.2
498,19885,B.J. Hill,CIN,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.7,0.8,0.4,4.7,80.1
499,22867,Odafe Oweh,BAL,OLB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.7,0.3,4.7,80.1
500,22906,Alim McNeill,DET,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.2,0.7,0.4,4.7,80.0
501,20842,Dre'Mont Jones,SEA,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.2,0.7,0.3,4.7,80.0
502,20850,Dawson Knox,BUF,TE,17,0.0,0.0,0.0,0.0,0.0,29.2,305.0,3.4,0.0,0.0,0.0,0.0,4.7,79.9
503,24242,JuJu Brents,IND,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.9,0.5,4.7,79.8
504,23119,Treylon Burks,TEN,WR,17,0.0,0.0,0.0,19.4,0.1,27.2,380.2,2.1,0.0,0.0,0.0,0.0,4.7,79.8
505,21064,Jamel Dean,TB,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.5,4.7,79.7
506,20325,Greg Joseph,GB,K,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,79.6
507,22720,K.J. Britt,TB,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,0.3,4.7,79.6
508,17935,Leonard Floyd,SF,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.1,0.6,0.3,4.7,79.5
509,16678,Jimmie Ward,HOU,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.6,0.9,0.4,4.7,79.5
510,21769,Clyde Edwards-Helaire,KC,RB,17,0.0,0.0,0.0,282.5,1.8,19.3,160.9,1.0,0.0,0.0,0.0,0.0,4.7,79.4
511,24112,Henry To'oto'o,HOU,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.7,0.3,4.7,79.3
512,24349,A.T. Perry,NO,WR,17,0.0,0.0,0.0,1.8,0.0,23.5,363.4,3.2,0.0,0.0,0.0,0.0,4.7,79.2
513,17919,Jalen Ramsey,MIA,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.4,1.2,0.6,4.7,79.2
514,24934,Braelon Allen,NYJ,RB,17,0.0,0.0,0.0,392.9,2.8,12.2,90.5,0.6,0.0,0.0,0.0,0.0,4.7,79.1
515,22873,Osa Odighizuwa,DAL,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.2,0.7,0.4,4.7,79.1
516,23432,Zyon McCollum,TB,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.5,4.6,79.0
517,16883,Za'Darius Smith,CLE,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.2,0.6,0.3,4.6,78.8
518,23368,Jalen Nailor,MIN,WR,17,0.0,0.0,0.0,0.3,0.0,31.0,365.3,1.9,0.0,0.0,0.0,0.0,4.6,78.8
519,23386,Arnold Ebiketie,ATL,OLB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.2,0.6,0.3,4.6,78.7
520,18918,Tre'Davious White,LAR,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.8,0.4,4.6,78.6
521,24436,Chad Ryland,NE,K,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,78.5
522,22089,Amik Robertson,DET,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.6,0.8,0.4,4.6,78.4
523,21999,Akeem Davis-Gaither,CIN,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.2,0.6,0.3,4.6,78.4
524,18422,Kalif Raymond,DET,WR,17,0.0,0.0,0.0,25.8,0.1,29.6,369.0,1.5,0.0,0.0,0.0,0.0,4.6,78.3
525,24262,Daiyan Henley,LAC,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.6,0.3,4.6,78.1
526,23232,Alec Pierce,IND,WR,17,0.0,0.0,0.0,1.3,0.0,26.3,398.5,2.0,0.0,0.0,0.0,0.0,4.6,78.1
527,23558,Jack Jones,LV,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.9,0.4,4.6,78.0
528,23142,Theo Johnson,NYG,TE,17,0.0,0.0,0.0,0.0,0.0,32.2,342.0,2.0,0.0,0.0,0.0,0.0,4.6,77.8
