Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameHalfPointPPR,FantasyPointsHalfPointPpr
505,Takk McKinley,ATL,DE,16,0,0,0,0,0,0,0,0,5.4,0.3,0.8,0.4,4.9,78.23
506,Malcolm Butler,TEN,CB,16,0,0,0,0,0,0,0,0,0.6,2.7,1.1,0.6,4.9,78.12
507,Kaden Elliss,NO,ILB,16,0,0,0,0,0,0,0,0,2,0.5,1,0.5,4.9,78.1
508,Stephon Gilmore,NE,CB,16,0,0,0,0,0,0,0,0,0.5,2.5,1.4,0.7,4.9,78
509,Anfernee Jennings,NE,LB,16,0,0,0,0,0,0,0,0,2.6,0.4,1,0.5,4.9,77.82
509,Joshua Uche,NE,LB,16,0,0,0,0,0,0,0,0,2.6,0.4,1,0.5,4.9,77.82
511,Kyle Rudolph,MIN,TE,16,0,0,0,0,0,36,358,4,0,0,0,0,4.9,77.8
512,Marcus Maye,NYJ,S,16,0,0,0,0,0,0,0,0,0.4,1.3,1.3,0.7,4.9,77.73
513,Steven Nelson,PIT,CB,16,0,0,0,0,0,0,0,0,0,1.7,1.6,0.8,4.9,77.7
514,Jalen Ramsey,LAR,CB,16,0,0,0,0,0,0,0,0,0,1.5,1.3,0.7,4.8,77.3
515,Carlos Hyde,SEA,RB,16,0,0,0,522,3,9,65,0,0,0,0,0,4.8,77.2
516,Derrick Brown,CAR,DE,16,0,0,0,0,0,0,0,0,2.7,0.8,0.9,0.4,4.8,77.14
517,Damien Harris,NE,RB,16,0,0,0,407,4,11,89,0,0,0,0,0,4.8,77.1
518,Justin Lawler,LAR,OLB,16,0,0,0,0,0,0,0,0,4.1,0.5,0.9,0.5,4.8,77.07
519,Rayshawn Jenkins,LAC,SS,16,0,0,0,0,0,0,0,0,0.5,2.5,1.1,0.6,4.8,77.05
520,Alex Anzalone,NO,LB,16,0,0,0,0,0,0,0,0,2.3,0.7,0.8,0.4,4.8,77.01
521,Troy Hill,LAR,CB,16,0,0,0,0,0,0,0,0,0.7,2.1,1.1,0.5,4.8,76.89
522,Emmanuel Ogbah,MIA,DE,16,0,0,0,0,0,0,0,0,4.1,0.2,0.7,0.4,4.8,76.62
523,Trent Murphy,BUF,DE,16,0,0,0,0,0,0,0,0,4.7,0.5,1,0.5,4.8,76.44
524,Shaun Dion Hamilton,WAS,LB,16,0,0,0,0,0,0,0,0,2.6,0.9,0.9,0.4,4.8,76.32
525,Clelin Ferrell,LV,DE,16,0,0,0,0,0,0,0,0,3.9,0.4,0.7,0.4,4.8,76.28
526,Donte Jackson,CAR,CB,16,0,0,0,0,0,0,0,0,0.5,2.6,1.1,0.5,4.8,76.25
527,Tashaun Gipson Sr.,CHI,S,16,0,0,0,0,0,0,0,0,0,1.4,1.5,0.7,4.8,76.2
528,Alshon Jeffery,PHI,WR,11,0,0,0,0,0,38,450,2,0,0,0,0,6.9,76
529,Danny Shelton,DET,NT,16,0,0,0,0,0,0,0,0,2,0.2,0.7,0.4,4.7,75.9
530,Jalen Thompson,ARI,S,16,0,0,0,0,0,0,0,0,0.1,1.3,1.1,0.6,4.7,75.87
531,Phillip Dorsett,SEA,WR,16,0,0,0,23,0,30,465,2,0,0,0,0,4.7,75.8
532,Montez Sweat,WAS,DE,16,0,0,0,0,0,0,0,0,4.5,0.3,0.9,0.4,4.7,75.75
532,Devin McCourty,NE,DB,16,0,0,0,0,0,0,0,0,0,1.9,1.4,0.7,4.7,75.75
534,Taysom Hill,NO,QB,16,190,2,1,106,1,20,254,2,0,0,0,0,4.7,75.6
535,Devin Asiasi,NE,TE,16,0,0,0,0,0,34,404,3,0,0,0,0,4.7,75.4
536,Jerry Hughes,BUF,DE,16,0,0,0,0,0,0,0,0,5.6,0.2,1,0.5,4.7,75.27
537,C.J. Henderson,JAX,CB,16,0,0,0,0,0,0,0,0,0.3,0.9,1.2,0.6,4.7,75.11
538,Nasir Adderley,LAC,S,16,0,0,0,0,0,0,0,0,0.5,1.1,0.9,0.4,4.7,74.65
539,Raekwon McMillan,LV,LB,16,0,0,0,0,0,0,0,0,0.1,0.2,0.6,0.3,4.7,74.42
540,Blessuan Austin,NYJ,CB,16,0,0,0,0,0,0,0,0,0.1,0.9,1.1,0.6,4.6,74.27
541,B.J. Goodson,CLE,ILB,16,0,0,0,0,0,0,0,0,0.2,1,0.7,0.4,4.6,74.09
542,Quinton Dunbar,SEA,CB,16,0,0,0,0,0,0,0,0,0,3.1,1.2,0.6,4.6,73.95
543,Chase Young,WAS,DE,16,0,0,0,0,0,0,0,0,3.8,1.1,1,0.5,4.6,73.91
544,Trent Taylor,SF,WR,16,0,0,0,0,0,40,418,2,0,0,0,0,4.6,73.8
545,Quandre Diggs,SEA,FS,16,0,0,0,0,0,0,0,0,0.1,2.4,1.3,0.6,4.6,73.77
546,Justin Coleman,DET,CB,16,0,0,0,0,0,0,0,0,0.3,1.2,1.1,0.6,4.6,73.66
547,Leonard Floyd,LAR,DE,16,0,0,0,0,0,0,0,0,3.7,0.5,1.2,0.6,4.6,73.59
548,Akiem Hicks,CHI,DL,16,0,0,0,0,0,0,0,0,4.1,0.2,0.9,0.4,4.6,73.27
549,Christian Jones,DET,OLB,16,0,0,0,0,0,0,0,0,1.8,0.2,0.9,0.4,4.6,73.26
550,Tee Higgins,CIN,WR,16,0,0,0,0,0,36,432,2,0,0,0,0,4.6,73.2
551,Bobby McCain,MIA,S,16,0,0,0,0,0,0,0,0,1.2,1.7,1,0.5,4.6,72.99
552,AJ Dillon,GB,RB,16,0,0,0,359,5,7,55,0,0,0,0,0,4.6,72.9
553,Greedy Williams,CLE,CB,16,0,0,0,0,0,0,0,0,0.1,0.6,1.3,0.6,4.5,72.72
553,Sean Davis,WAS,FS,16,0,0,0,0,0,0,0,0,0.1,1,1.1,0.6,4.5,72.72
555,Miles Boykin,BAL,WR,16,0,0,0,0,0,32,387,3,0,0,0,0,4.5,72.7
555,KJ Hamler,DEN,WR,16,0,0,0,4,0,34,433,2,0,0,0,0,4.5,72.7
557,Malik Hooker,IND,S,16,0,0,0,0,0,0,0,0,0,1.8,1.5,0.7,4.5,72.55
558,Khari Willis,IND,SS,16,0,0,0,0,0,0,0,0,0.1,0.4,1.1,0.5,4.5,72.52
559,Darius Slay Jr.,PHI,CB,16,0,0,0,0,0,0,0,0,0,2.2,1.2,0.6,4.5,72.5
559,Adrian Peterson,DET,RB,16,0,0,0,460,3,8,65,0,0,0,0,0,4.5,72.5
561,Jaquiski Tartt,SF,S,16,0,0,0,0,0,0,0,0,0.4,1.2,1.3,0.6,4.5,72.48
562,John Ross,CIN,WR,16,0,0,0,22,0,23,404,3,0,0,0,0,4.5,72.1
563,Adrian Phillips,NE,DB,16,0,0,0,0,0,0,0,0,0.1,0.5,0.9,0.4,4.5,71.97
564,Trevon Diggs,DAL,CB,16,0,0,0,0,0,0,0,0,0.3,0.9,1.3,0.7,4.5,71.91
565,Antonio Hamilton Sr.,KC,CB,16,0,0,0,0,0,0,0,0,0.1,0.7,0.8,0.4,4.5,71.77
566,Oshane Ximines,NYG,OLB,16,0,0,0,0,0,0,0,0,4.8,0.4,0.7,0.3,4.5,71.71
567,Darren Fells,HOU,TE,16,0,0,0,0,0,31,322,4,0,0,0,0,4.5,71.7
568,Samson Ebukam,LAR,DE,16,0,0,0,0,0,0,0,0,3.3,0.4,0.8,0.4,4.5,71.21
569,Adoree' Jackson,TEN,CB,16,0,0,0,0,0,0,0,0,0,1,0.9,0.5,4.4,71
570,Giovani Bernard,CIN,RB,16,0,0,0,204,2,30,195,1,0,0,0,0,4.4,70.9
571,Dean Lowry,GB,DT,16,0,0,0,0,0,0,0,0,1.6,0.4,0.8,0.4,4.4,70.82
572,Ryan Kerrigan,WAS,DE,16,0,0,0,0,0,0,0,0,5.8,0.2,0.9,0.4,4.4,70.76
573,Christian Wilkins,MIA,DT,16,0,0,0,0,0,0,0,0,2.3,0.3,0.8,0.4,4.4,70.71
574,Tyler Lancaster,GB,NT,16,0,0,0,0,0,0,0,0,2,0.2,0.7,0.4,4.4,70.6
575,Adam Gotsis,JAX,DL,16,0,0,0,0,0,0,0,0,2.7,0.3,0.8,0.4,4.4,70.44
576,Rex Burkhead,NE,RB,16,0,0,0,236,2,22,198,1,0,0,0,0,4.4,70.4
577,Duke Riley,PHI,LB,16,0,0,0,0,0,0,0,0,0.9,0.3,0.7,0.4,4.4,70.33
578,DJ Reader,CIN,DT,16,0,0,0,0,0,0,0,0,2,0.2,0.8,0.4,4.4,70.3
579,Quinnen Williams,NYJ,DL,16,0,0,0,0,0,0,0,0,3.4,0.3,0.8,0.4,4.4,69.78
580,Tanoh Kpassagnon,KC,DE,16,0,0,0,0,0,0,0,0,3.7,0.3,0.9,0.4,4.3,69.49
581,Tyson Alualu,PIT,DL,16,0,0,0,0,0,0,0,0,1.4,0.3,0.9,0.5,4.3,69.38
581,William Gholston,TB,DL,16,0,0,0,0,0,0,0,0,1.9,0.3,0.8,0.4,4.3,69.38
583,Jakeem Grant Sr.,MIA,WR,16,0,0,0,11,0,33,397,2,0,0,0,0,4.3,69.3
584,Rock Ya-Sin,IND,CB,16,0,0,0,0,0,0,0,0,0.1,1.2,1.4,0.7,4.3,69.17
585,Leon Jacobs,JAX,OLB,16,0,0,0,0,0,0,0,0,2.1,0.3,0.6,0.3,4.3,69.02
586,Tyler Eifert,JAX,TE,16,0,0,0,0,0,31,354,3,0,0,0,0,4.3,68.9
587,Noah Igbinoghene,MIA,CB,16,0,0,0,0,0,0,0,0,0.3,0.7,0.9,0.5,4.3,68.71
588,Darius Phillips,CIN,CB,16,0,0,0,0,0,0,0,0,0.1,3.7,0.9,0.5,4.3,68.62
589,Michael Brockers,LAR,DL,16,0,0,0,0,0,0,0,0,2.2,0.2,1,0.5,4.3,68.29
590,L.J. Collier,SEA,DL,16,0,0,0,0,0,0,0,0,2.8,0.4,0.9,0.4,4.2,67.91
591,Jalyn Holmes,MIN,DL,16,0,0,0,0,0,0,0,0,3.2,0.4,0.8,0.4,4.2,67.89
592,Sheldon Rankins,NO,DT,16,0,0,0,0,0,0,0,0,4.6,0.2,0.8,0.4,4.2,67.82
593,Kyzir White,LAC,ILB,16,0,0,0,0,0,0,0,0,0.2,1.3,0.5,0.3,4.2,67.74
594,Justin Herbert,LAC,QB,8,1216,6,6,90,1,0,0,0,0,0,0,0,8.5,67.64
595,Jaleel Johnson,MIN,DT,16,0,0,0,0,0,0,0,0,3.2,0.2,0.8,0.4,4.2,67.54
596,Vernon Butler,BUF,DT,16,0,0,0,0,0,0,0,0,3.8,0.2,0.8,0.4,4.2,67.51
597,Josh Norman,BUF,CB,16,0,0,0,0,0,0,0,0,0.4,1.4,1.2,0.6,4.2,67.38
597,Dawuane Smoot,JAX,DE,16,0,0,0,0,0,0,0,0,5.4,0.2,0.6,0.3,4.2,67.38
599,Roy Robertson-Harris,CHI,DL,16,0,0,0,0,0,0,0,0,3.4,0.2,0.9,0.4,4.2,67.23
600,D.J. Jones,SF,DT,16,0,0,0,0,0,0,0,0,2.3,0.4,0.7,0.4,4.2,67.11
601,Joe Walker,SF,ILB,16,0,0,0,0,0,0,0,0,0.2,0.3,0.7,0.4,4.2,66.94
602,Troy Pride,CAR,CB,16,0,0,0,0,0,0,0,0,0.3,0.6,0.9,0.5,4.2,66.71
603,Linval Joseph,LAC,DT,16,0,0,0,0,0,0,0,0,1.9,0.2,0.7,0.4,4.1,66.33
604,Leonard Williams,NYG,DE,16,0,0,0,0,0,0,0,0,2.7,0.3,0.9,0.4,4.1,65.74
605,Taven Bryan,JAX,DT,16,0,0,0,0,0,0,0,0,2.6,0.3,0.8,0.4,4.1,65.52
606,Jaylon Johnson,CHI,CB,16,0,0,0,0,0,0,0,0,0.3,0.6,1.2,0.6,4.1,65.51
607,Bryan Edwards,LV,WR,16,0,0,0,0,0,26,342,3,0,0,0,0,4.1,65.2
608,Johnathan Hankins,LV,DT,16,0,0,0,0,0,0,0,0,0.9,0.2,0.7,0.3,4.1,64.93
609,Da'Shawn Hand,DET,DT,16,0,0,0,0,0,0,0,0,3.4,0.3,0.8,0.4,4.1,64.88
610,Brandon Dunn,HOU,DL,16,0,0,0,0,0,0,0,0,1.5,0.3,1,0.5,4,64.8
610,Ted Ginn Jr.,CHI,WR,16,0,0,0,0,0,28,388,2,0,0,0,0,4,64.8
612,K'Waun Williams,SF,CB,16,0,0,0,0,0,0,0,0,0.5,1.6,0.9,0.5,4,64.75
613,Gareon Conley,HOU,CB,13,0,0,0,0,0,0,0,0,0,1.7,1.2,0.6,5,64.5
614,Byron Jones,MIA,CB,16,0,0,0,0,0,0,0,0,0,0.3,1.1,0.5,4,64.45
615,Sebastian Joseph-Day,LAR,DL,16,0,0,0,0,0,0,0,0,2.2,0.3,0.7,0.4,4,64.39
616,Yetur Gross-Matos,CAR,DL,16,0,0,0,0,0,0,0,0,3.4,0.5,0.7,0.3,4,64.18
617,Vita Vea,TB,NT,15,0,0,0,0,0,0,0,0,2.5,0.3,0.8,0.4,4.3,63.95
618,Dontrelle Inman,WAS,WR,0,0,0,0,0,0,28,379,2,0,0,0,0,0,63.9
619,Damiere Byrd,NE,WR,16,0,0,0,0,0,29,372,2,0,0,0,0,4,63.7
620,Lamarcus Joyner,LV,S,16,0,0,0,0,0,0,0,0,0.4,0.7,0.8,0.4,4,63.63
621,A.J. Terrell,ATL,CB,16,0,0,0,0,0,0,0,0,0.3,0.8,1,0.5,4,63.56
622,Emmanuel Moseley,SF,CB,16,0,0,0,0,0,0,0,0,0,1.4,0.9,0.5,4,63.45
623,Cole Kmet,CHI,TE,16,0,0,0,0,0,26,384,2,0,0,0,0,4,63.4
624,Casey Hayward,LAC,CB,16,0,0,0,0,0,0,0,0,0,1.2,1.1,0.6,4,63.35
625,Charles Omenihu,HOU,DE,16,0,0,0,0,0,0,0,0,4.4,0.4,1,0.5,4,63.28
626,Germaine Pratt,CIN,LB,16,0,0,0,0,0,0,0,0,0.5,0.2,0.8,0.4,3.9,63
627,Nick Boyle,BAL,LS,16,0,0,0,0,0,29,304,3,0,0,0,0,3.9,62.9
628,Eli Apple,CAR,CB,13,0,0,0,0,0,0,0,0,0,0.8,0.9,0.5,4.8,62.8
629,Ndamukong Suh,TB,NT,16,0,0,0,0,0,0,0,0,2.6,0.2,1,0.5,3.9,62.62
630,Kawann Short,CAR,DT,16,0,0,0,0,0,0,0,0,2.5,0.3,0.7,0.3,3.9,62.15
630,Prince Amukamara,LV,CB,16,0,0,0,0,0,0,0,0,0,1.4,1,0.5,3.9,62.15
632,C.J. Mosley,NYJ,LB,12,0,0,0,0,0,0,0,0,0.3,0.8,0.7,0.3,5.2,62.11
633,Mike Purcell,DEN,DL,16,0,0,0,0,0,0,0,0,0.4,0.3,0.8,0.4,3.9,62.08
634,Steve McLendon,NYJ,NT,16,0,0,0,0,0,0,0,0,1.8,0.2,0.7,0.3,3.9,62.06
635,Antonio Gandy-Golden,WAS,TE,16,0,0,0,9,0,30,339,2,0,0,0,0,3.9,61.8
636,Trysten Hill,DAL,DT,16,0,0,0,0,0,0,0,0,1.8,0.6,0.8,0.4,3.9,61.71
637,Joshua Kelley,LAC,RB,16,0,0,0,321,2,14,106,0,0,0,0,0,3.9,61.7
638,Bobby Okereke,IND,ILB,16,0,0,0,0,0,0,0,0,1.3,0.3,0.8,0.4,3.8,60.81
639,Nickell Robey-Coleman,PHI,CB,16,0,0,0,0,0,0,0,0,0.2,0.9,1,0.5,3.8,60.24
640,Trayvon Mullen,LV,CB,16,0,0,0,0,0,0,0,0,0,1.1,0.8,0.4,3.8,60.2
641,Willie Snead IV,BAL,WR,16,0,0,0,14,0,25,282,3,0,0,0,0,3.8,60.1
642,Ifeadi Odenigbo,MIN,DE,16,0,0,0,0,0,0,0,0,5,0.2,0.5,0.2,3.8,60.05
643,Desmond Trufant,DET,CB,16,0,0,0,0,0,0,0,0,0.5,1.8,1.2,0.6,3.8,60
643,Peyton Barber,WAS,RB,13,0,0,0,352,2,12,88,0,0,0,0,0,4.6,60
645,Chase Edmonds,ARI,RB,16,0,0,0,302,1,13,111,1,0,0,0,0,3.7,59.8
645,Trey Burton,IND,TE,16,0,0,0,0,0,31,323,2,0,0,0,0,3.7,59.8
647,Anthony McFarland Jr.,PIT,RB,16,0,0,0,334,3,7,68,0,0,0,0,0,3.7,59.7
648,Thaddeus Moss,WAS,TE,16,0,0,0,0,0,29,327,2,0,0,0,0,3.7,59.2
649,DeMarcus Walker,DEN,DE,16,0,0,0,0,0,0,0,0,4.2,0.2,0.4,0.2,3.7,59.14
649,Damon Arnette,LV,CB,16,0,0,0,0,0,0,0,0,0.2,0.8,0.8,0.4,3.7,59.14
651,Bilal Nichols,CHI,DT,16,0,0,0,0,0,0,0,0,1.9,0.2,0.8,0.4,3.7,58.98
652,Jimmy Smith,BAL,CB,16,0,0,0,0,0,0,0,0,0.5,1.5,0.8,0.4,3.7,58.95
653,Ito Smith,ATL,RB,14,0,0,0,279,1,16,108,1,0,0,0,0,4.2,58.7
654,Logan Thomas,WAS,TE,16,0,0,0,0,0,30,316,2,0,0,0,0,3.7,58.6
655,Zach Allen,ARI,DE,16,0,0,0,0,0,0,0,0,2,0.5,0.9,0.4,3.6,58.3
655,Malcolm Brown,LAR,RB,16,0,0,0,292,4,6,41,0,0,0,0,0,3.6,58.3
657,Tarell Basham,NYJ,DE,16,0,0,0,0,0,0,0,0,1.9,0.8,0.7,0.4,3.6,57.73
658,Dontari Poe,DAL,DT,16,0,0,0,0,0,0,0,0,3.4,0.3,0.8,0.4,3.6,57.58
659,Corey Peters,ARI,DT,16,0,0,0,0,0,0,0,0,2.6,0.3,1.1,0.5,3.6,57.52
660,Maliek Collins,LV,DT,16,0,0,0,0,0,0,0,0,3.3,0.3,0.8,0.4,3.6,57.51
661,Dalvin Tomlinson,NYG,DT,16,0,0,0,0,0,0,0,0,1.5,0.2,0.7,0.3,3.6,57.2
662,Jack Crawford,TEN,DE,16,0,0,0,0,0,0,0,0,2.7,0.5,0.6,0.3,3.6,57.19
663,A'Shawn Robinson,LAR,DE,15,0,0,0,0,0,0,0,0,1.5,0.2,0.8,0.4,3.8,57.1
664,LeSean McCoy,TB,RB,0,0,0,0,241,2,17,123,0,0,0,0,0,0,56.9
665,Dee Ford,SF,DE,16,0,0,0,0,0,0,0,0,4.9,0.2,0.5,0.2,3.5,56.28
666,Tavon Young,BAL,DB,16,0,0,0,0,0,0,0,0,1.4,0.8,0.8,0.4,3.5,56.23
667,Erik Harris,LV,S,16,0,0,0,0,0,0,0,0,0,2,0.7,0.3,3.5,56.1
668,Jermaine Carter,CAR,LB,16,0,0,0,0,0,0,0,0,1.3,0.3,0.6,0.3,3.5,55.96
669,Justin Jones,LAC,DT,16,0,0,0,0,0,0,0,0,0.9,0.4,0.8,0.4,3.5,55.83
670,Grover Stewart,IND,DT,16,0,0,0,0,0,0,0,0,2,0.2,0.9,0.5,3.5,55.7
671,Dexter Lawrence II,NYG,DL,16,0,0,0,0,0,0,0,0,2.3,0.4,0.8,0.4,3.5,55.51
672,Tre'Quan Smith,NO,WR,15,0,0,0,0,0,23,320,2,0,0,0,0,3.7,55.5
673,Abry Jones,JAX,NT,16,0,0,0,0,0,0,0,0,1.8,0.2,0.8,0.4,3.5,55.46
674,Jacob Martin,HOU,DE,16,0,0,0,0,0,0,0,0,3.5,0.2,0.4,0.2,3.5,55.35
675,Brandon Williams,BAL,NT,16,0,0,0,0,0,0,0,0,1.2,0.2,0.9,0.4,3.5,55.34
676,Ke'Shawn Vaughn,TB,RB,16,0,0,0,110,1,29,258,0,0,0,0,0,3.5,55.3
677,Josh Gordon,SEA,WR,0,0,0,0,0,0,19,337,2,0,0,0,0,0,55.2
678,C.J. Uzomah,CIN,TE,16,0,0,0,0,0,29,286,2,0,0,0,0,3.4,55.1
679,Taron Johnson,BUF,CB,16,0,0,0,0,0,0,0,0,0.8,0.6,0.7,0.3,3.4,54.91
680,Josh Sweat,PHI,DE,16,0,0,0,0,0,0,0,0,4,0.3,0.5,0.2,3.4,54.9
681,William Jackson,CIN,CB,16,0,0,0,0,0,0,0,0,0,0.6,1.2,0.6,3.4,54.3
682,Dont'a Hightower,NE,LB,7,0,0,0,0,0,0,0,0,1.5,0.2,0.5,0.2,7.8,54.25
683,Mario Addison,BUF,DE,16,0,0,0,0,0,0,0,0,4.7,0.1,0.6,0.3,3.4,54.19
684,Will Parks,PHI,S,13,0,0,0,0,0,0,0,0,0.5,1.1,0.8,0.4,4.2,54.05
685,Jeremiah Attaochu,DEN,OLB,16,0,0,0,0,0,0,0,0,3.5,0.2,0.5,0.2,3.4,53.95
686,Jeff Heath,LV,SS,16,0,0,0,0,0,0,0,0,0,0.5,0.7,0.3,3.4,53.9
687,Kendrick Bourne,SF,WR,16,0,0,0,0,0,29,331,1,0,0,0,0,3.4,53.6
688,Tim Settle,WAS,DT,16,0,0,0,0,0,0,0,0,2.5,0.4,0.7,0.4,3.3,53.15
689,Dan Arnold,ARI,TE,16,0,0,0,0,0,27,275,2,0,0,0,0,3.3,53
690,Shawn Williams,CIN,SS,16,0,0,0,0,0,0,0,0,0.3,0.9,0.5,0.3,3.3,52.76
691,Ben Niemann,KC,LB,16,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.2,3.3,52.62
692,Brandon Copeland,NE,LB,16,0,0,0,0,0,0,0,0,2.2,0.1,0.5,0.2,3.3,52.14
693,Jamel Dean,TB,CB,16,0,0,0,0,0,0,0,0,0,1.6,0.7,0.4,3.3,52.1
693,Equanimeous St. Brown,GB,WR,16,0,0,0,1,0,22,290,2,0,0,0,0,3.3,52.1
695,Dalton Keene,NE,TE,16,0,0,0,0,0,28,279,2,0,0,0,0,3.2,51.9
696,Derrick Nnadi,KC,DT,16,0,0,0,0,0,0,0,0,0.6,0.4,0.7,0.3,3.2,51.87
697,La'Mical Perine,NYJ,RB,16,0,0,0,198,1,14,149,1,0,0,0,0,3.2,51.7
697,Chase Claypool,PIT,WR,16,0,0,0,0,0,24,277,2,0,0,0,0,3.2,51.7
699,Laviska Shenault Jr.,JAX,WR,16,0,0,0,20,0,25,311,1,0,0,0,0,3.2,51.6
700,C.J. Gardner-Johnson,NO,S,16,0,0,0,0,0,0,0,0,0,0.9,0.8,0.4,3.2,51.4
700,James Robinson,JAX,RB,16,0,0,0,278,2,11,81,0,0,0,0,0,3.2,51.4
702,Tavon Wilson,IND,SS,16,0,0,0,0,0,0,0,0,0.6,0.2,0.7,0.3,3.2,51.32
703,LaCale London,CHI,DL,16,0,0,0,0,0,0,0,0,1.4,0.4,0.8,0.4,3.2,51.18
704,Kiko Alonso,NO,ILB,11,0,0,0,0,0,0,0,0,0.1,0.6,0.6,0.3,4.6,50.67
705,Johnathan Joseph,TEN,CB,16,0,0,0,0,0,0,0,0,0,1,0.6,0.3,3.2,50.45
705,Vinny Curry,PHI,DL,16,0,0,0,0,0,0,0,0,3,0.2,0.5,0.2,3.2,50.45
707,Kyle Dugger,NE,S,16,0,0,0,0,0,0,0,0,0.3,0.4,0.8,0.4,3.2,50.41
708,Jatavis Brown,PHI,OLB,16,0,0,0,0,0,0,0,0,1.2,0.3,0.7,0.4,3.1,50.39
709,Ronnie Harrison Jr.,CLE,LB,16,0,0,0,0,0,0,0,0,0.9,0.9,0.6,0.3,3.1,49.88
710,Parry Nickerson,GB,CB,16,0,0,0,0,0,0,0,0,0.1,0.5,0.7,0.3,3.1,49.52
711,David Mayo,NYG,LB,8,0,0,0,0,0,0,0,0,0.8,0.2,0.4,0.2,6.2,49.46
712,Xavier McKinney,NYG,S,10,0,0,0,0,0,0,0,0,0.4,0.7,0.7,0.4,4.9,49.43
713,DaQuan Jones,TEN,DT,16,0,0,0,0,0,0,0,0,0.6,0.2,0.7,0.4,3.1,49.42
714,Poona Ford,SEA,DT,16,0,0,0,0,0,0,0,0,0.8,0.2,0.9,0.4,3.1,49.16
715,Ryan Connelly,NYG,LB,16,0,0,0,0,0,0,0,0,1.2,1.3,0.4,0.2,3.1,49.14
716,Chandon Sullivan,GB,CB,16,0,0,0,0,0,0,0,0,0.1,0.8,0.6,0.3,3,48.62
717,D.J. Hayden,JAX,CB,16,0,0,0,0,0,0,0,0,1.1,0.7,0.6,0.3,3,48.47
718,Neville Hewitt,NYJ,LB,16,0,0,0,0,0,0,0,0,1.2,0.5,0.4,0.2,3,48.44
719,Darious Williams,LAR,CB,16,0,0,0,0,0,0,0,0,0.1,1.7,0.8,0.4,3,48.42
720,Alohi Gilman,LAC,S,16,0,0,0,0,0,0,0,0,0.3,0.6,0.6,0.3,3,48.41
721,Jonathan Jones,NE,CB,16,0,0,0,0,0,0,0,0,0.5,0.8,0.7,0.3,3,48.4
721,John Hightower,PHI,WR,16,0,0,0,15,0,20,309,1,0,0,0,0,3,48.4
721,Greg Ward,PHI,WR,16,0,0,0,6,0,24,298,1,0,0,0,0,3,48.4
724,Shamar Stephen,MIN,DT,16,0,0,0,0,0,0,0,0,1.7,0.2,0.9,0.4,3,48.19
725,Derwin James Jr.,LAC,S,6,0,0,0,0,0,0,0,0,0.8,0.8,0.4,0.2,8,48.16
726,Patrick Onwuasor,NYJ,OLB,12,0,0,0,0,0,0,0,0,1.8,0.2,0.3,0.2,4,48.06
727,Levi Wallace,BUF,CB,16,0,0,0,0,0,0,0,0,0,0.6,0.7,0.3,3,48
727,Jason Witten,LV,TE,16,0,0,0,0,0,31,265,1,0,0,0,0,3,48
729,Ronald Blair,SF,DE,13,0,0,0,0,0,0,0,0,2.8,0.2,0.4,0.2,3.7,47.91
730,Mike Davis,CAR,RB,16,0,0,0,221,2,13,93,0,0,0,0,0,3,47.9
731,Buster Skrine,CHI,CB,16,0,0,0,0,0,0,0,0,0.2,0.3,0.9,0.5,3,47.79
732,Dre'Mont Jones,DEN,DE,16,0,0,0,0,0,0,0,0,3.3,0.7,0.4,0.2,3,47.76
733,Kevin Strong,DET,DL,16,0,0,0,0,0,0,0,0,1.4,0.4,0.7,0.3,3,47.73
734,Kalif Raymond,TEN,WR,16,0,0,0,1,0,20,316,1,0,0,0,0,3,47.7
734,David Njoku,CLE,TE,16,0,0,0,0,0,23,242,2,0,0,0,0,3,47.7
736,Carlos Watkins,HOU,DT,16,0,0,0,0,0,0,0,0,2.3,0.2,0.5,0.3,3,47.61
737,James Burgess Jr.,NYJ,ILB,16,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.2,3,47.58
738,Michael Thomas,HOU,S,16,0,0,0,0,0,0,0,0,0.3,0.6,0.5,0.3,3,47.51
739,Kenny Young,LAR,LB,16,0,0,0,0,0,0,0,0,1.3,0.1,0.4,0.2,3,47.36
740,Angelo Blackson,HOU,DL,16,0,0,0,0,0,0,0,0,1.3,0.3,0.9,0.4,2.9,46.76
740,Mark Barron,DEN,ILB,16,0,0,0,0,0,0,0,0,0.8,0.3,0.5,0.2,2.9,46.76
742,Ryan Fitzpatrick,MIA,QB,8,738,4,3,72,1,0,0,0,0,0,0,0,5.8,46.72
742,Austin Calitro,DEN,ILB,16,0,0,0,0,0,0,0,0,0.6,0.1,0.4,0.2,2.9,46.72
744,J.D. McKissic,WAS,RB,16,0,0,0,153,0,22,164,1,0,0,0,0,2.9,46.7
745,Royce Freeman,DEN,RB,16,0,0,0,235,2,9,65,0,0,0,0,0,2.9,46.5
746,Adrian Clayborn,CLE,DE,16,0,0,0,0,0,0,0,0,3.5,0.2,0.5,0.2,2.9,46.45
747,Solomon Thomas,SF,DL,16,0,0,0,0,0,0,0,0,1.7,0.3,0.7,0.4,2.9,46.44
