Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameHalfPointPPR,FantasyPointsHalfPointPpr
262,T.J. Hockenson,DET,TE,16,0,0,0,0,0,43,471,4,0,0,0,0,5.8,92.6
263,Matthew Judon,BAL,LB,16,0,0,0,0,0,0,0,0,7.7,0.2,0.9,0.4,5.8,92.44
264,Eric Kendricks,MIN,LB,16,0,0,0,0,0,0,0,0,1,1,1,0.5,5.8,92.25
265,Chris Thompson,WAS,RB,16,0,0,0,216,1,50,356,1,0,0,0,0,5.8,92.2
266,Zay Jones,BUF,WR,16,0,0,0,1,0,38,488,4,0,0,0,0,5.7,91.9
267,Tyrann Mathieu,KC,S,16,0,0,0,0,0,0,0,0,1.7,1.4,1.4,0.7,5.7,91.79
268,Giovani Bernard,CIN,RB,16,0,0,0,265,2,37,287,1,0,0,0,0,5.7,91.7
269,Ito Smith,ATL,RB,16,0,0,0,413,3,23,168,1,0,0,0,0,5.7,91.6
270,Benardrick McKinney,HOU,ILB,16,0,0,0,0,0,0,0,0,1.9,0.5,1.1,0.5,5.7,91.23
271,Justin Simmons,DEN,S,16,0,0,0,0,0,0,0,0,0.6,1.9,1.3,0.7,5.7,91.17
272,Willie Snead IV,BAL,WR,16,0,0,0,2,0,48,549,2,0,0,0,0,5.7,91.1
273,Myles Garrett,CLE,DE,16,0,0,0,0,0,0,0,0,8.8,0.3,1,0.5,5.7,91.01
274,Joe Schobert,CLE,ILB,16,0,0,0,0,0,0,0,0,2.3,0.7,1.1,0.5,5.7,90.71
275,Cameron Brate,TB,TE,16,0,0,0,0,0,39,389,6,0,0,0,0,5.6,90.4
276,Tahir Whitehead,LV,OLB,16,0,0,0,0,0,0,0,0,0.8,0.7,0.7,0.4,5.6,89.51
277,Will Dissly,SEA,TE,16,0,0,0,0,0,30,384,6,0,0,0,0,5.6,89.4
278,Justin Houston,IND,OLB,16,0,0,0,0,0,0,0,0,8.6,0.5,1,0.5,5.5,88.77
279,Kenny Clark,GB,DL,16,0,0,0,0,0,0,0,0,6.1,0.4,0.9,0.4,5.5,88.52
280,Danny Amendola,DET,WR,16,0,0,0,4,0,50,511,2,0,0,0,0,5.5,88.5
281,Jonathan Allen,WAS,DT,16,0,0,0,0,0,0,0,0,6.9,0.3,1.1,0.6,5.5,87.83
282,Nick Vigil,CIN,LB,16,0,0,0,0,0,0,0,0,0.9,0.6,1,0.5,5.5,87.63
283,Akiem Hicks,CHI,DL,16,0,0,0,0,0,0,0,0,6.7,0.2,1.1,0.5,5.5,87.49
284,Tre'Quan Smith,NO,WR,16,0,0,0,4,0,34,460,4,0,0,0,0,5.5,87.4
285,Kwon Alexander,SF,LB,16,0,0,0,0,0,0,0,0,0.7,1.8,0.9,0.4,5.5,87.34
286,Jaylen Samuels,PIT,RB,16,0,0,0,298,1,33,250,2,0,0,0,0,5.5,87.3
287,Shawn Williams,CIN,SS,16,0,0,0,0,0,0,0,0,0.5,2.5,1,0.5,5.4,87.15
288,Vernon Davis,WAS,TE,16,0,0,0,0,0,36,530,3,0,0,0,0,5.4,87
289,Justin Jackson,LAC,RB,16,0,0,0,393,3,19,161,1,0,0,0,0,5.4,86.9
289,Trey Quinn,WAS,WR,16,0,0,0,6,0,41,478,3,0,0,0,0,5.4,86.9
291,Randall Cobb,DAL,WR,16,0,0,0,8,0,47,505,2,0,0,0,0,5.4,86.8
292,Marquise Brown,BAL,WR,16,0,0,0,45,0,34,469,3,0,0,0,0,5.4,86.4
293,Preston Smith,GB,DL,16,0,0,0,0,0,0,0,0,6.3,1.4,0.8,0.4,5.4,86.31
294,Jurrell Casey,TEN,DE,16,0,0,0,0,0,0,0,0,6.2,0.2,1,0.5,5.4,86.19
295,Frank Gore,BUF,RB,16,0,0,0,553,2,16,127,0,0,0,0,0,5.4,86
296,Carlos Dunlap,CIN,DE,16,0,0,0,0,0,0,0,0,6.5,0.5,0.8,0.4,5.4,85.75
297,Jonnu Smith,TEN,TE,16,0,0,0,0,0,35,401,5,0,0,0,0,5.4,85.6
298,Taylor Gabriel,CHI,WR,16,0,0,0,42,0,43,477,2,0,0,0,0,5.3,85.4
299,Jadeveon Clowney,HOU,OLB,15,0,0,0,0,0,0,0,0,7.2,0.3,1,0.5,5.7,85.14
300,Nyheim Hines,IND,RB,16,0,0,0,285,1,36,282,1,0,0,0,0,5.3,84.7
301,Tre Boston,CAR,FS,16,0,0,0,0,0,0,0,0,0.1,2.3,1.3,0.6,5.3,84.67
302,Noah Fant,DEN,TE,16,0,0,0,0,0,41,460,3,0,0,0,0,5.3,84.5
303,Devon Kennard,DET,OLB,16,0,0,0,0,0,0,0,0,7,0.2,1.2,0.6,5.3,84.1
304,Quinton Dunbar,WAS,CB,16,0,0,0,0,0,0,0,0,0.1,2.3,1.3,0.6,5.3,84.07
305,Terry McLaurin,WAS,WR,16,0,0,0,1,0,36,479,3,0,0,0,0,5.2,84
306,Matt Ioannidis,WAS,DT,16,0,0,0,0,0,0,0,0,7.8,0.3,1,0.5,5.2,83.91
307,B.J. Hill,NYG,DT,16,0,0,0,0,0,0,0,0,6.4,0.3,0.6,0.3,5.2,83.88
308,Harrison Smith,MIN,S,16,0,0,0,0,0,0,0,0,1.8,2.4,1,0.5,5.2,83.86
309,Jessie Bates III,CIN,S,16,0,0,0,0,0,0,0,0,0.1,1.9,1,0.5,5.2,83.72
310,Chris Conley,JAX,WR,16,0,0,0,3,0,38,462,3,0,0,0,0,5.2,83.5
311,Takk McKinley,ATL,DE,16,0,0,0,0,0,0,0,0,9,0.3,0.9,0.4,5.2,83.3
312,Tony Pollard,DAL,RB,16,0,0,0,347,3,20,164,1,0,0,0,0,5.2,83.1
313,Terrell Suggs,ARI,DE,16,0,0,0,0,0,0,0,0,7.3,0.2,1,0.5,5.2,82.91
314,Breshad Perriman,TB,WR,16,0,0,0,8,0,32,480,3,0,0,0,0,5.2,82.8
315,Chris Herndon,NYJ,TE,16,0,0,0,0,0,35,412,4,0,0,0,0,5.2,82.7
316,Eric Reid,CAR,SS,16,0,0,0,0,0,0,0,0,0.6,1.2,1.2,0.6,5.2,82.67
317,Adoree' Jackson,TEN,CB,16,0,0,0,0,0,0,0,0,0,1,1.2,0.6,5.2,82.65
317,D.J. Swearinger,ARI,FS,16,0,0,0,0,0,0,0,0,1.5,3.6,1.4,0.7,5.2,82.65
319,Malcolm Butler,TEN,CB,16,0,0,0,0,0,0,0,0,0.9,1.7,1.1,0.5,5.2,82.58
320,Shaq Thompson,CAR,LB,16,0,0,0,0,0,0,0,0,2.9,0.1,0.9,0.4,5.2,82.53
321,Anthony Hitchens,KC,LB,16,0,0,0,0,0,0,0,0,0.1,0.2,1.2,0.6,5.1,82.07
322,James Bradberry IV,CAR,CB,16,0,0,0,0,0,0,0,0,0.9,1.2,1.3,0.7,5.1,81.88
323,Kenny Vaccaro,TEN,SS,16,0,0,0,0,0,0,0,0,2.1,1.9,1.2,0.6,5.1,81.87
324,Ronald Jones,TB,RB,16,0,0,0,462,3,16,115,0,0,0,0,0,5.1,81.7
325,Uchenna Nwosu,LAC,LB,16,0,0,0,0,0,0,0,0,7,0.4,0.7,0.3,5.1,81.15
326,Sam Hubbard,CIN,DE,16,0,0,0,0,0,0,0,0,6.4,0.4,0.7,0.3,5.1,80.98
327,Eric Weddle,LAR,FS,16,0,0,0,0,0,0,0,0,0.9,1.8,1.6,0.8,5,80.73
328,Bilal Nichols,CHI,DT,16,0,0,0,0,0,0,0,0,5.3,0.3,0.9,0.4,5,80.71
329,Clay Matthews,LAR,OLB,16,0,0,0,0,0,0,0,0,6.1,0.2,1.1,0.6,5,80.52
330,Trey Burton,CHI,TE,16,0,0,0,1,0,36,344,5,0,0,0,0,5,80.5
331,Denico Autry,IND,DE,16,0,0,0,0,0,0,0,0,7.5,0.2,0.9,0.5,5,80.45
332,Jalen Ramsey,JAX,CB,16,0,0,0,0,0,0,0,0,0,2.7,1.4,0.7,5,80.1
333,Romeo Okwara,DET,DL,16,0,0,0,0,0,0,0,0,6.8,0.2,1,0.5,5,80.01
334,Deebo Samuel Sr.,SF,WR,16,0,0,0,8,0,33,447,3,0,0,0,0,5,80
335,Ha Ha Clinton-Dix,CHI,SS,16,0,0,0,0,0,0,0,0,0.4,1.6,1.3,0.7,5,79.98
336,Marcus Maye,NYJ,S,16,0,0,0,0,0,0,0,0,0.4,1.9,1.2,0.6,5,79.83
337,Quandre Diggs,DET,FS,16,0,0,0,0,0,0,0,0,0.5,1.8,1.2,0.6,5,79.65
338,Trey Flowers,DET,LB,16,0,0,0,0,0,0,0,0,6.5,0.2,0.9,0.5,5,79.55
339,Shaun Dion Hamilton,WAS,LB,16,0,0,0,0,0,0,0,0,3.8,0.6,0.8,0.4,5,79.51
340,A.J. Bouye,JAX,CB,16,0,0,0,0,0,0,0,0,0,2.9,1.4,0.7,5,79.35
341,Shelby Harris,DEN,DT,16,0,0,0,0,0,0,0,0,4.6,0.5,0.8,0.4,5,79.22
342,Pernell McPhee,BAL,OLB,16,0,0,0,0,0,0,0,0,5.7,0.4,0.9,0.4,4.9,78.84
343,Patrick Onwuasor,BAL,OLB,16,0,0,0,0,0,0,0,0,3.5,0.5,0.7,0.4,4.9,78.7
344,Olivier Vernon,CLE,DE,16,0,0,0,0,0,0,0,0,7,0.6,1,0.5,4.9,78.55
345,Nelson Agholor,PHI,WR,16,0,0,0,15,0,33,417,3,0,0,0,0,4.9,77.7
346,Jordan Poyer,BUF,S,16,0,0,0,0,0,0,0,0,1.6,2.2,1.1,0.5,4.9,77.67
347,Cameron Wake,TEN,OLB,16,0,0,0,0,0,0,0,0,7.4,0.2,0.7,0.4,4.8,77.38
348,Vonn Bell,NO,S,16,0,0,0,0,0,0,0,0,2.4,0.2,1,0.5,4.8,77.23
349,Lorenzo Alexander,BUF,OLB,16,0,0,0,0,0,0,0,0,3.8,0.5,0.7,0.3,4.8,77.11
350,Marqise Lee,JAX,WR,16,0,0,0,11,0,36,460,2,0,0,0,0,4.8,77.1
351,Donte Jackson,CAR,CB,16,0,0,0,0,0,0,0,0,0.9,2.3,1.2,0.6,4.8,76.73
352,Geno Atkins,CIN,DT,16,0,0,0,0,0,0,0,0,7.2,0.3,0.8,0.4,4.8,76.69
353,Kareem Hunt,CLE,RB,16,0,0,0,337,2,19,173,1,0,0,0,0,4.8,76.5
354,Justin Reid,HOU,S,16,0,0,0,0,0,0,0,0,0.1,2,1.1,0.5,4.8,76.42
355,Robert Foster,BUF,WR,16,0,0,0,0,0,27,449,3,0,0,0,0,4.8,76.4
355,A.J. Brown,TEN,WR,16,0,0,0,2,0,32,422,3,0,0,0,0,4.8,76.4
357,Matt Milano,BUF,LB,16,0,0,0,0,0,0,0,0,1.2,1.3,1,0.5,4.8,76.29
358,Dee Ford,SF,DE,16,0,0,0,0,0,0,0,0,7.1,0.4,0.8,0.4,4.8,76.02
359,Reshad Jones,MIA,SS,16,0,0,0,0,0,0,0,0,0.8,1.3,0.7,0.4,4.8,76.01
360,Jimmy Smith,BAL,CB,16,0,0,0,0,0,0,0,0,0,2.2,1.1,0.6,4.7,75.8
361,Desmond King II,LAC,CB,16,0,0,0,0,0,0,0,0,1.9,1.8,1,0.5,4.7,75.78
362,Fletcher Cox,PHI,DT,16,0,0,0,0,0,0,0,0,6.8,0.2,0.8,0.4,4.7,75.76
363,Tavon Wilson,DET,SS,16,0,0,0,0,0,0,0,0,2.1,0.6,0.9,0.4,4.7,75.62
364,De'Vondre Campbell,ATL,LB,16,0,0,0,0,0,0,0,0,1.6,0.2,1.2,0.6,4.7,75.57
365,Lee Smith,BUF,TE,16,0,0,0,0,0,15,378,5,0,0,0,0,4.7,75.3
366,Haason Reddick,ARI,LB,16,0,0,0,0,0,0,0,0,2.8,0.3,0.9,0.5,4.7,75.26
367,Dante Fowler Jr.,LAR,DE,16,0,0,0,0,0,0,0,0,6.6,0.2,0.9,0.5,4.7,75.22
368,Ronnie Harrison Jr.,JAX,LB,16,0,0,0,0,0,0,0,0,1.8,1.4,1,0.5,4.7,75.16
369,Sean Davis,PIT,FS,16,0,0,0,0,0,0,0,0,0.5,1.5,1.2,0.6,4.7,75.15
370,Za'Darius Smith,GB,DE,16,0,0,0,0,0,0,0,0,6.5,0.3,0.7,0.3,4.7,74.95
371,Mike Hilton,PIT,CB,16,0,0,0,0,0,0,0,0,2.2,1.2,0.8,0.4,4.7,74.89
372,Lamarcus Joyner,LV,S,16,0,0,0,0,0,0,0,0,0.6,1.7,0.7,0.3,4.7,74.82
373,Kawann Short,CAR,DT,16,0,0,0,0,0,0,0,0,5,0.2,0.9,0.4,4.7,74.7
374,Anthony Walker Jr.,IND,LB,16,0,0,0,0,0,0,0,0,1.1,0.6,0.9,0.4,4.7,74.67
375,Ty Montgomery II,NYJ,WR,16,0,0,0,280,2,24,186,1,0,0,0,0,4.7,74.6
376,Jarrad Davis,DET,ILB,12,0,0,0,0,0,0,0,0,2.8,0.3,0.9,0.4,6.2,74.56
377,Nigel Bradham,PHI,ILB,16,0,0,0,0,0,0,0,0,1.5,0.1,1,0.5,4.7,74.5
378,Ricardo Allen,ATL,FS,16,0,0,0,0,0,0,0,0,0.1,1.4,1.3,0.6,4.7,74.47
379,Malcolm Jenkins,PHI,SS,16,0,0,0,0,0,0,0,0,0.9,0.9,1.1,0.5,4.7,74.43
380,Jakeem Grant Sr.,MIA,WR,16,0,0,0,3,0,36,441,2,0,0,0,0,4.6,74.4
381,Daron Payne,WAS,DT,16,0,0,0,0,0,0,0,0,4.6,0.3,1.2,0.6,4.6,74.07
382,Kendall Fuller,KC,CB,16,0,0,0,0,0,0,0,0,0,2.2,1.4,0.7,4.6,74
383,Chris Harris Jr.,DEN,S,16,0,0,0,0,0,0,0,0,0.6,1.9,1.2,0.6,4.6,73.97
384,Brandon Graham,PHI,DE,16,0,0,0,0,0,0,0,0,6.2,0.2,0.8,0.4,4.6,73.94
385,Damarious Randall,CLE,CB,16,0,0,0,0,0,0,0,0,0.1,2.7,1.1,0.5,4.6,73.77
386,Derek Barnett,PHI,DE,16,0,0,0,0,0,0,0,0,6.1,0.2,0.7,0.3,4.6,73.67
387,Jaire Alexander,GB,CB,16,0,0,0,0,0,0,0,0,0.5,1.3,0.8,0.4,4.6,73.65
388,Eli Apple,NO,CB,16,0,0,0,0,0,0,0,0,0,1,1.3,0.6,4.6,73.4
389,Desmond Trufant,ATL,CB,16,0,0,0,0,0,0,0,0,0.9,1.1,1.4,0.7,4.6,73.33
390,Christian Kirksey,CLE,LB,16,0,0,0,0,0,0,0,0,1.5,0.8,1,0.5,4.6,72.95
391,Mark Barron,PIT,ILB,16,0,0,0,0,0,0,0,0,1,1.1,0.9,0.5,4.6,72.8
392,Ziggy Ansah,SEA,DE,16,0,0,0,0,0,0,0,0,7.5,0.2,0.4,0.2,4.5,72.75
393,Isaiah Oliver,ATL,CB,16,0,0,0,0,0,0,0,0,0.1,1.6,1,0.5,4.5,72.72
394,Jerome Baker,MIA,LB,16,0,0,0,0,0,0,0,0,3.3,0.5,0.5,0.3,4.5,72.61
395,Adrian Phillips,LAC,DB,16,0,0,0,0,0,0,0,0,0.1,1.4,0.9,0.4,4.5,72.57
396,Grady Jarrett,ATL,DL,16,0,0,0,0,0,0,0,0,4.8,0.3,1,0.5,4.5,72.51
397,Michael Bennett,NE,DE,16,0,0,0,0,0,0,0,0,7.2,0.2,0.8,0.4,4.5,72.44
398,Marcus Davenport,NO,OLB,16,0,0,0,0,0,0,0,0,6.3,0.3,0.9,0.4,4.5,72.36
399,Fred Warner,SF,LB,16,0,0,0,0,0,0,0,0,0.2,0.2,1,0.5,4.5,72.24
400,Justice Hill,BAL,RB,16,0,0,0,306,2,19,161,1,0,0,0,0,4.5,72.2
401,Keanu Neal,ATL,S,16,0,0,0,0,0,0,0,0,0.1,0.8,1.2,0.6,4.5,72.17
402,Clayton Geathers,IND,SS,16,0,0,0,0,0,0,0,0,0.1,0.4,1.1,0.6,4.5,72.07
403,Bradley McDougald,SEA,SS,16,0,0,0,0,0,0,0,0,0,1.4,0.9,0.4,4.5,72
404,Bryce Callahan,DEN,CB,16,0,0,0,0,0,0,0,0,2.2,1.8,1,0.5,4.5,71.69
405,Ronald Darby,PHI,CB,16,0,0,0,0,0,0,0,0,0.1,2,1,0.5,4.5,71.62
406,Johnathan Joseph,HOU,CB,16,0,0,0,0,0,0,0,0,0,1.8,1.1,0.5,4.5,71.45
407,Travis Benjamin,LAC,WR,16,0,0,0,31,0,24,383,3,0,0,0,0,4.5,71.4
408,Alexander Mattison,MIN,RB,16,0,0,0,354,2,17,114,1,0,0,0,0,4.5,71.3
409,DeForest Buckner,SF,DT,16,0,0,0,0,0,0,0,0,5,0.2,0.8,0.4,4.4,71.2
410,Javon Hargrave,PIT,DL,16,0,0,0,0,0,0,0,0,4.1,0.2,0.7,0.4,4.4,71.17
411,Joe Haden,PIT,CB,16,0,0,0,0,0,0,0,0,0.5,1.4,1.2,0.6,4.4,71
412,Bud Dupree,PIT,OLB,16,0,0,0,0,0,0,0,0,5,0.5,1,0.5,4.4,70.7
412,Chidobe Awuzie,DAL,CB,16,0,0,0,0,0,0,0,0,0,1.3,1.2,0.6,4.4,70.7
414,Stephon Tuitt,PIT,DE,16,0,0,0,0,0,0,0,0,4.9,0.2,0.9,0.5,4.4,70.48
415,Anthony Barr,MIN,LB,16,0,0,0,0,0,0,0,0,2.2,0.2,1,0.5,4.4,69.94
416,Kenny Moore II,IND,CB,16,0,0,0,0,0,0,0,0,0.9,1.8,1.2,0.6,4.4,69.83
417,Jordan Thomas,HOU,LB,16,0,0,0,0,0,28,318,4,0,0,0,0,4.4,69.8
418,Bobby McCain,MIA,S,16,0,0,0,0,0,0,0,0,1.8,1.2,0.7,0.4,4.4,69.66
419,Leonard Floyd,CHI,DE,16,0,0,0,0,0,0,0,0,4.9,0.4,1.1,0.5,4.4,69.63
420,Vernon Hargreaves III,TB,CB,16,0,0,0,0,0,0,0,0,0.1,0.6,0.8,0.4,4.3,69.52
421,Denzel Perryman,LAC,LB,16,0,0,0,0,0,0,0,0,0.3,0.9,0.8,0.4,4.3,68.41
422,Lorenzo Carter,NYG,OLB,16,0,0,0,0,0,0,0,0,4.6,0.2,0.5,0.3,4.3,68.37
423,Ryquell Armstead,JAX,RB,16,0,0,0,316,2,16,127,1,0,0,0,0,4.3,68.3
424,Kenny Stills,HOU,WR,16,0,0,0,1,0,25,373,3,0,0,0,0,4.2,67.9
424,C.J. Uzomah,CIN,TE,16,0,0,0,0,0,37,374,2,0,0,0,0,4.2,67.9
426,Janoris Jenkins,NYG,CB,16,0,0,0,0,0,0,0,0,0,1.9,1,0.5,4.2,67.6
427,Raekwon McMillan,MIA,LB,16,0,0,0,0,0,0,0,0,0.3,0.2,0.7,0.3,4.2,67.41
428,Preston Williams,MIA,WR,16,0,0,0,2,0,31,395,2,0,0,0,0,4.2,67.2
429,Harold Landry III,TEN,OLB,16,0,0,0,0,0,0,0,0,4.6,0.3,0.8,0.4,4.2,67.17
430,Tae Davis,NYG,ILB,16,0,0,0,0,0,0,0,0,2.7,0.3,0.5,0.3,4.2,67.04
431,Chicago Bears,CHI,DST,16,0,0,0,0,0,0,0,0,31,9,16,6,4.2,67
432,Robert Nkemdiche,ARI,NT,16,0,0,0,0,0,0,0,0,3.8,0.3,0.9,0.5,4.2,66.96
433,Zach Brown,PHI,ILB,16,0,0,0,0,0,0,0,0,1.3,0.1,0.7,0.4,4.2,66.86
434,Preston Brown,CIN,OLB,16,0,0,0,0,0,0,0,0,0.1,0.8,0.8,0.4,4.2,66.77
435,Darius Slay Jr.,DET,CB,16,0,0,0,0,0,0,0,0,0,2.9,1.2,0.6,4.2,66.75
436,Hunter Renfrow,LV,WR,16,0,0,0,2,0,35,369,2,0,0,0,0,4.2,66.6
437,Terrance Mitchell,CLE,CB,16,0,0,0,0,0,0,0,0,0,2.2,0.9,0.4,4.2,66.5
438,Gus Edwards,BAL,RB,16,0,0,0,432,3,4,32,0,0,0,0,0,4.2,66.4
439,Tashaun Gipson Sr.,HOU,S,16,0,0,0,0,0,0,0,0,0.1,2,1.2,0.6,4.1,66.27
440,Marlon Humphrey,BAL,CB,16,0,0,0,0,0,0,0,0,0,1.9,1.1,0.6,4.1,66.1
440,John Ross,CIN,WR,16,0,0,0,11,0,28,330,3,0,0,0,0,4.1,66.1
442,Justin Evans,TB,S,16,0,0,0,0,0,0,0,0,0.1,2,0.9,0.5,4.1,66.02
443,New England Patriots,NE,DST,16,0,0,0,0,0,0,0,0,28,10,12,6,4.1,66
443,Los Angeles Rams,LAR,DST,16,0,0,0,0,0,0,0,0,30,9,13,6,4.1,66
443,Parris Campbell,IND,WR,16,0,0,0,13,0,31,372,2,0,0,0,0,4.1,66
446,Adam Gotsis,DEN,DL,16,0,0,0,0,0,0,0,0,3.1,0.2,0.8,0.4,4.1,65.82
447,Deatrich Wise Jr.,NE,DE,16,0,0,0,0,0,0,0,0,5.5,0.2,0.7,0.3,4.1,65.8
447,Prince Amukamara,CHI,CB,16,0,0,0,0,0,0,0,0,0,1,1.3,0.6,4.1,65.8
449,Byron Jones,DAL,CB,16,0,0,0,0,0,0,0,0,0,0.6,1.3,0.6,4.1,65.65
450,Henry Anderson,NYJ,DE,16,0,0,0,0,0,0,0,0,5.1,0.2,0.7,0.3,4.1,65.47
451,Daryl Worley,LV,DB,16,0,0,0,0,0,0,0,0,0.7,1.2,0.6,0.3,4.1,65.04
452,Trumaine Johnson,NYJ,CB,16,0,0,0,0,0,0,0,0,0,2.8,1.2,0.6,4.1,64.85
453,Bruce Irvin,CAR,DL,16,0,0,0,0,0,0,0,0,6.3,0.1,0.8,0.4,4,64.76
454,Ryan Anderson,WAS,OLB,16,0,0,0,0,0,0,0,0,3.6,0.3,0.8,0.4,4,64.72
455,Jaron Brown,SEA,WR,16,0,0,0,2,0,26,334,3,0,0,0,0,4,64.6
456,Ndamukong Suh,TB,NT,16,0,0,0,0,0,0,0,0,3.7,0.2,0.8,0.4,4,64.54
457,Terrell Edmunds,PIT,S,16,0,0,0,0,0,0,0,0,0.8,0.8,1.1,0.6,4,64.46
458,Michael Crabtree,ARI,WR,16,0,0,0,2,0,29,376,2,0,0,0,0,4,64.3
459,Eddie Jackson,CHI,DB,16,0,0,0,0,0,0,0,0,0.5,2.3,1.3,0.6,4,64.15
460,Leon Jacobs,JAX,OLB,16,0,0,0,0,0,0,0,0,2.4,0.4,0.7,0.4,4,64.13
461,Jalen Mills,PHI,DB,15,0,0,0,0,0,0,0,0,0,1.1,0.9,0.4,4.3,64.1
461,Kyle Fuller,CHI,CB,16,0,0,0,0,0,0,0,0,0,2.5,1.4,0.7,4,64.1
463,David Moore,SEA,WR,16,0,0,0,1,0,23,344,3,0,0,0,0,4,64
464,Steven Nelson,PIT,CB,16,0,0,0,0,0,0,0,0,0,1.7,1.2,0.6,4,63.85
465,Adrian Amos,GB,S,16,0,0,0,0,0,0,0,0,0.6,1.6,1,0.5,4,63.82
466,Jeff Heath,DAL,SS,16,0,0,0,0,0,0,0,0,0,1.6,1.2,0.6,4,63.8
466,Jason McCourty,NE,CB,16,0,0,0,0,0,0,0,0,0,1.3,0.9,0.4,4,63.8
468,Tre Flowers,SEA,CB,16,0,0,0,0,0,0,0,0,0.1,0.6,1,0.5,4,63.77
469,Bradley Roby,HOU,CB,16,0,0,0,0,0,0,0,0,0.5,1.1,1.1,0.6,4,63.75
470,Stephon Gilmore,NE,CB,16,0,0,0,0,0,0,0,0,0.5,1.6,1.1,0.5,4,63.55
471,Jesse James,DET,TE,16,0,0,0,0,0,36,393,1,0,0,0,0,4,63.3
472,Devin McCourty,NE,DB,16,0,0,0,0,0,0,0,0,0.5,0.7,1,0.5,4,63.25
473,Alex Anzalone,NO,LB,16,0,0,0,0,0,0,0,0,2.3,0.5,0.7,0.4,3.9,63.11
474,Kansas City Chiefs,KC,DST,16,0,0,0,0,0,0,0,0,27,9,22,6,3.9,63
474,Baltimore Ravens,BAL,DST,16,0,0,0,0,0,0,0,0,27,9,8,6,3.9,63
474,Jacksonville Jaguars,JAX,DST,16,0,0,0,0,0,0,0,0,29,8,7,6,3.9,63
474,Mecole Hardman Jr.,KC,WR,16,0,0,0,28,0,25,357,2,0,0,0,0,3.9,63
478,Christian Jones,DET,OLB,16,0,0,0,0,0,0,0,0,1.8,0.1,0.8,0.4,3.9,62.86
479,KeeSean Johnson,ARI,WR,16,0,0,0,0,0,27,367,2,0,0,0,0,3.9,62.2
480,Leonard Williams,NYJ,DE,16,0,0,0,0,0,0,0,0,3.8,0.6,1,0.5,3.9,62.06
481,Robert Quinn,DAL,DE,14,0,0,0,0,0,0,0,0,5.6,0.2,0.7,0.4,4.4,62.02
482,Los Angeles Chargers,LAC,DST,16,0,0,0,0,0,0,0,0,28,8,8,6,3.9,62
482,Minnesota Vikings,MIN,DST,16,0,0,0,0,0,0,0,0,29,8,8,5,3.9,62
482,Denver Broncos,DEN,DST,16,0,0,0,0,0,0,0,0,28,8,15,6,3.9,62
485,Blake Jarwin,DAL,TE,16,0,0,0,0,0,29,294,3,0,0,0,0,3.9,61.9
486,Pierre Desir,IND,CB,16,0,0,0,0,0,0,0,0,0,1,1.1,0.6,3.9,61.8
487,Marshon Lattimore,NO,CB,16,0,0,0,0,0,0,0,0,0,2.1,1.2,0.6,3.9,61.75
488,Vontaze Burfict,LV,ILB,16,0,0,0,0,0,0,0,0,1.6,0.1,0.5,0.2,3.9,61.72
489,Gerald Everett,LAR,TE,16,0,0,0,14,0,29,298,3,0,0,0,0,3.9,61.7
490,Casey Hayward,LAC,CB,16,0,0,0,0,0,0,0,0,0,1.7,1.3,0.6,3.8,61.45
491,A.J. Klein,NO,ILB,16,0,0,0,0,0,0,0,0,1.9,0.4,0.9,0.4,3.8,61.33
492,Damien Wilson,KC,LB,16,0,0,0,0,0,0,0,0,1.7,0.2,0.7,0.3,3.8,61.19
493,Houston Texans,HOU,DST,16,0,0,0,0,0,0,0,0,26,8,20,7,3.8,61
493,New Orleans Saints,NO,DST,16,0,0,0,0,0,0,0,0,30,9,19,7,3.8,61
493,Rex Burkhead,NE,RB,16,0,0,0,193,2,16,177,1,0,0,0,0,3.8,61
496,Jon Bostic,WAS,LB,16,0,0,0,0,0,0,0,0,1.2,0.1,0.8,0.4,3.8,60.99
497,Dare Ogunbowale,TB,RB,16,0,0,0,233,1,20,155,1,0,0,0,0,3.8,60.8
498,Xavier Woods,DAL,S,16,0,0,0,0,0,0,0,0,0.1,1.5,1.3,0.6,3.8,60.67
499,Jaquiski Tartt,SF,S,16,0,0,0,0,0,0,0,0,0.3,1.3,0.8,0.4,3.8,60.66
500,Demaryius Thomas,NE,WR,16,0,0,0,0,0,29,339,2,0,0,0,0,3.8,60.4
501,Daniel Jones,NYG,QB,16,1037,6,4,29,0,0,0,0,0,0,0,0,3.8,60.38
502,Matt LaCosse,NE,TE,16,0,0,0,0,0,39,408,0,0,0,0,0,3.8,60.3
503,Jerry Hughes,BUF,DE,16,0,0,0,0,0,0,0,0,4.8,0.2,0.7,0.3,3.8,60.26
504,Elandon Roberts,NE,LB,16,0,0,0,0,0,0,0,0,1.4,0.1,0.6,0.3,3.8,60.23
505,Adam Butler,NE,DT,16,0,0,0,0,0,0,0,0,4.2,0.2,0.6,0.3,3.7,59.94
506,Michael Brockers,LAR,DL,16,0,0,0,0,0,0,0,0,2.6,0.1,1.1,0.5,3.7,59.62
507,Rodney McLeod Jr.,PHI,S,16,0,0,0,0,0,0,0,0,0.1,1.4,0.9,0.5,3.7,59.57
