Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameHalfPointPPR,FantasyPointsHalfPointPpr
271,Josh Doctson,WAS,WR,16,0,0,0,0,0,33,430,3,0,0,0,0,4.7,75.5
272,Eddie Royal,CHI,WR,16,0,0,0,3,0,43,436,2,0,0,0,0,4.7,75.4
273,Tim Hightower,NO,RB,16,0,0,0,308,4,17,139,0,0,0,0,0,4.7,75.2
274,New Orleans Saints,NO,DST,16,0,0,0,0,0,0,0,0,36,11,0,11,4.7,75
275,Jordan Howard,CHI,RB,16,0,0,0,370,3,12,96,1,0,0,0,0,4.7,74.6
276,CJ Spiller,NO,RB,16,0,0,0,231,1,33,247,1,0,0,0,0,4.6,74.3
277,Seth Roberts,LV,WR,16,0,0,0,0,0,31,405,3,0,0,0,0,4.6,74
278,Jesse James,PIT,TE,16,0,0,0,0,0,36,377,3,0,0,0,0,4.6,73.7
279,Karlos Williams,BUF,RB,16,0,0,0,359,3,12,93,1,0,0,0,0,4.6,73.2
279,Benjamin Cunningham,LAR,RB,16,0,0,0,235,1,31,242,1,0,0,0,0,4.6,73.2
281,Alfred Morris,DAL,RB,16,0,0,0,478,3,6,53,0,0,0,0,0,4.5,72.1
281,Chris Johnson,ARI,RB,16,0,0,0,444,3,10,67,0,0,0,0,0,4.5,72.1
283,Shaun Suisham,PIT,K,16,0,0,0,0,0,0,0,0,0,0,0,0,4.5,72
284,Josh Hill,NO,TE,16,0,0,0,0,0,37,340,3,0,0,0,0,4.4,70.5
285,Cameron Artis-Payne,CAR,RB,16,0,0,0,356,2,13,120,1,0,0,0,0,4.4,70.1
286,Cleveland Browns,CLE,DST,16,0,0,0,0,0,0,0,0,32,9,0,8,4.4,70
286,Andre Ellington,ARI,RB,16,0,0,0,295,2,18,175,1,0,0,0,0,4.4,70
288,Christine Michael,SEA,RB,16,0,0,0,435,2,14,92,0,0,0,0,0,4.4,69.7
289,Justin Hardy,ATL,WR,16,0,0,0,0,0,37,391,2,0,0,0,0,4.4,69.6
290,Jaelen Strong,HOU,WR,16,0,0,0,0,0,28,375,3,0,0,0,0,4.3,69.5
291,Tyler Higbee,LAR,TE,16,0,0,0,0,0,39,365,2,0,0,0,0,4.2,68
292,Braxton Miller,HOU,WR,16,0,0,0,47,0,32,370,2,0,0,0,0,4.2,67.7
293,Luke Willson,SEA,TE,16,0,0,0,0,0,30,399,2,0,0,0,0,4.2,66.9
294,Mychal Rivera,LV,TE,16,0,0,0,0,0,37,357,2,0,0,0,0,4.1,66.2
295,San Francisco 49ers,SF,DST,16,0,0,0,0,0,0,0,0,33,10,0,7,4.1,66
296,Marqise Lee,JAX,WR,16,0,0,0,11,0,29,378,2,0,0,0,0,4.1,65.4
297,Ladarius Green,PIT,TE,16,0,0,0,0,0,26,335,3,0,0,0,0,4,64.5
298,Ka'Deem Carey,CHI,RB,16,0,0,0,311,2,14,100,1,0,0,0,0,4,64.1
299,Ryan Griffin,HOU,TE,16,0,0,0,0,0,32,360,2,0,0,0,0,4,64
300,Larry Donnell,NYG,TE,16,0,0,0,0,0,36,318,3,0,0,0,0,4,63.8
301,Darren Fells,ARI,TE,16,0,0,0,0,0,26,321,3,0,0,0,0,3.9,63.1
302,Dallas Cowboys,DAL,DST,16,0,0,0,0,0,0,0,0,27,11,0,8,3.9,63
303,Steve Johnson,LAC,WR,16,0,0,0,0,0,31,353,2,0,0,0,0,3.9,62.8
304,Darren McFadden,DAL,RB,16,0,0,0,269,2,16,118,1,0,0,0,0,3.9,62.7
305,Danny Amendola,NE,WR,16,0,0,0,3,0,33,354,2,0,0,0,0,3.9,62.2
306,Will Tye,NYG,TE,16,0,0,0,0,0,34,363,2,0,0,0,0,3.8,61.3
307,Jarius Wright,MIN,WR,16,0,0,0,1,0,28,366,2,0,0,0,0,3.8,60.7
308,Albert Wilson,KC,WR,16,0,0,0,7,0,27,342,2,0,0,0,0,3.8,60.4
309,Malcolm Mitchell,NE,WR,16,0,0,0,0,0,26,353,2,0,0,0,0,3.8,60.3
310,Jeff Heuerman,DEN,TE,16,0,0,0,0,0,29,277,3,0,0,0,0,3.8,60.2
311,Alfred Blue,HOU,RB,16,0,0,0,358,2,10,79,0,0,0,0,0,3.7,58.7
312,Paul Perkins,NYG,RB,16,0,0,0,326,2,12,95,0,0,0,0,0,3.6,58.1
313,Gavin Escobar,DAL,TE,16,0,0,0,0,0,26,269,4,0,0,0,0,3.6,57.9
314,Ronnie Hillman,DEN,RB,16,0,0,0,342,2,12,76,0,0,0,0,0,3.6,57.8
315,Mike Gillislee,BUF,RB,16,0,0,0,280,3,12,74,0,0,0,0,0,3.6,57.4
316,Charcandrick West,KC,RB,16,0,0,0,288,2,14,113,0,0,0,0,0,3.6,57.1
317,Jimmy Garoppolo,NE,QB,16,928,6,3,19,0,0,0,0,0,0,0,0,3.6,57.02
318,Lance Kendricks,LAR,TE,16,0,0,0,0,0,27,254,3,0,0,0,0,3.6,56.9
319,Ryan Hewitt,CIN,TE,16,0,0,0,0,0,29,296,2,0,0,0,0,3.5,56.1
320,Robert Turbin,IND,RB,16,0,0,0,244,1,17,131,1,0,0,0,0,3.5,56
320,Reggie Bush,BUF,RB,16,0,0,0,237,2,19,128,0,0,0,0,0,3.5,56
320,Dexter McCluster,TEN,RB,16,0,0,0,142,1,24,198,1,0,0,0,0,3.5,56
320,Jermaine Gresham,ARI,TE,16,0,0,0,0,0,30,290,2,0,0,0,0,3.5,56
324,James O'Shaughnessy,KC,TE,16,0,0,0,0,0,31,280,2,0,0,0,0,3.5,55.5
325,James Jones,LAC,WR,16,0,0,0,0,0,25,306,2,0,0,0,0,3.4,55.1
326,Jim Dray,BUF,TE,16,0,0,0,0,0,26,296,2,0,0,0,0,3.4,54.6
327,Kellen Davis,NYJ,TE,16,0,0,0,0,0,29,279,2,0,0,0,0,3.4,54.4
328,Ed Dickson,CAR,TE,16,0,0,0,0,0,27,288,2,0,0,0,0,3.4,54.3
329,Brandon Coleman,NO,WR,16,0,0,0,0,0,21,316,2,0,0,0,0,3.4,54.1
330,Travis Coons,CLE,K,16,0,0,0,0,0,0,0,0,0,0,0,0,3.4,54
330,J.J. Nelson,ARI,WR,16,0,0,0,4,0,20,336,2,0,0,0,0,3.4,54
332,Marcedes Lewis,JAX,TE,16,0,0,0,0,0,26,288,2,0,0,0,0,3.4,53.8
333,Craig Stevens,TEN,TE,16,0,0,0,0,0,19,194,4,0,0,0,0,3.3,52.9
334,Tyrell Williams,LAC,WR,16,0,0,0,0,0,23,292,2,0,0,0,0,3.3,52.7
335,Lee Smith,LV,TE,16,0,0,0,0,0,27,270,2,0,0,0,0,3.3,52.5
336,Quincy Enunwa,NYJ,WR,16,0,0,0,0,0,25,337,1,0,0,0,0,3.3,52.2
337,Shayne Graham,ATL,K,16,0,0,0,0,0,0,0,0,0,0,0,0,3.2,52
338,Andrew Hawkins,CLE,WR,16,0,0,0,5,0,28,334,1,0,0,0,0,3.2,51.9
339,Tyler Kroft,CIN,TE,16,0,0,0,0,0,26,267,2,0,0,0,0,3.2,51.7
339,Hunter Henry,LAC,TE,16,0,0,0,0,0,29,272,2,0,0,0,0,3.2,51.7
341,Bishop Sankey,NE,RB,16,0,0,0,441,0,0,89,0,0,0,0,0,3.2,51
342,Austin Hooper,ATL,TE,16,0,0,0,0,0,28,266,2,0,0,0,0,3.2,50.6
343,Khiry Robinson,NYJ,RB,16,0,0,0,290,2,9,70,0,0,0,0,0,3.2,50.5
344,Josh Ferguson,IND,RB,16,0,0,0,211,1,15,117,1,0,0,0,0,3.1,50.3
345,Mike Tolbert,CAR,FB,16,0,0,0,192,1,16,129,1,0,0,0,0,3.1,50.1
346,Dion Sims,MIA,TE,16,0,0,0,0,0,27,261,2,0,0,0,0,3.1,49.6
347,Jeff Janis,GB,WR,16,0,0,0,0,0,19,280,2,0,0,0,0,3.1,49.5
348,Rashad Greene,JAX,WR,16,0,0,0,1,0,24,242,2,0,0,0,0,3,48.3
348,Benjamin Watson,BAL,TE,16,0,0,0,0,0,25,258,2,0,0,0,0,3,48.3
350,Keith Marshall,WAS,RB,16,0,0,0,292,2,7,55,0,0,0,0,0,3,48.2
351,Rhett Ellison,MIN,TE,16,0,0,0,0,0,21,195,3,0,0,0,0,3,48
352,Brian Quick,LAR,WR,16,0,0,0,0,0,19,264,2,0,0,0,0,3,47.9
353,Corey Brown,CAR,WR,16,0,0,0,17,0,17,252,2,0,0,0,0,3,47.4
354,De'Anthony Thomas,KC,WR,16,0,0,0,57,1,23,196,1,0,0,0,0,2.9,46.8
355,Pharoh Cooper,LAR,WR,16,0,0,0,34,0,24,273,1,0,0,0,0,2.9,46.7
356,C.J. Fiedorowicz,HOU,TE,16,0,0,0,0,0,26,256,2,0,0,0,0,2.9,46.6
357,Brent Celek,PHI,TE,16,0,0,0,0,0,19,250,2,0,0,0,0,2.9,46.5
358,Zach Zenner,DET,RB,16,0,0,0,254,2,9,61,0,0,0,0,0,2.9,46
359,James Hanna,DAL,TE,16,0,0,0,0,0,22,226,2,0,0,0,0,2.8,45.6
360,Ty Montgomery II,GB,WR,16,0,0,0,21,0,18,222,2,0,0,0,0,2.8,45.3
361,Dontrelle Inman,LAC,WR,16,0,0,0,0,0,23,296,1,0,0,0,0,2.8,45.1
362,Cody Parkey,PHI,K,16,0,0,0,0,0,0,0,0,0,0,0,0,2.8,45
363,Dan Herron,BUF,RB,16,0,0,0,184,2,1,78,1,0,0,0,0,2.8,44.7
364,Andre Johnson,TEN,WR,16,0,0,0,0,0,20,246,2,0,0,0,0,2.8,44.6
365,Adam Humphries,TB,WR,16,0,0,0,0,0,25,258,1,0,0,0,0,2.8,44.3
366,Tre Mason,LAR,RB,16,0,0,0,269,2,1,68,0,0,0,0,0,2.8,44.2
367,Leonard Hankerson,BUF,WR,16,0,0,0,0,0,19,225,2,0,0,0,0,2.8,44
368,Anthony Fasano,TEN,TE,16,0,0,0,0,0,17,172,3,0,0,0,0,2.7,43.7
369,Josh McCown,CLE,QB,16,694,4,2,38,0,0,0,0,0,0,0,0,2.7,43.56
370,Tyler Ervin,HOU,RB,16,0,0,0,216,1,14,107,0,0,0,0,0,2.7,43.3
370,Bennie Fowler,DEN,WR,16,0,0,0,0,0,22,263,1,0,0,0,0,2.7,43.3
372,Leonte Carroo,MIA,WR,16,0,0,0,0,0,17,235,2,0,0,0,0,2.6,42
373,Maxx Williams,BAL,TE,16,0,0,0,0,0,25,233,1,0,0,0,0,2.6,41.8
374,Jacquizz Rodgers,CHI,RB,16,0,0,0,147,1,10,98,1,0,0,0,0,2.6,41.5
375,Roy Helu,LV,RB,16,0,0,0,102,1,15,135,1,0,0,0,0,2.6,41.2
376,Marcel Reece,LV,FB,16,0,0,0,53,0,22,188,1,0,0,0,0,2.6,41.1
377,Paul Richardson,SEA,WR,16,0,0,0,0,0,18,257,1,0,0,0,0,2.5,40.7
378,Dwayne Harris,NYG,WR,16,0,0,0,4,0,22,252,1,0,0,0,0,2.5,40.6
379,Jeremy Kerley,SF,WR,16,0,0,0,0,0,21,235,1,0,0,0,0,2.5,40
380,Vernon Davis,WAS,TE,16,0,0,0,0,0,21,229,1,0,0,0,0,2.5,39.4
381,Cody Latimer,DEN,WR,16,0,0,0,2,0,18,240,1,0,0,0,0,2.4,39.2
382,Branden Oliver,LAC,RB,16,0,0,0,172,1,14,109,0,0,0,0,0,2.4,39.1
383,Wendell Smallwood,PHI,RB,16,0,0,0,207,1,10,80,0,0,0,0,0,2.4,37.7
384,Kenyan Drake,MIA,RB,16,0,0,0,167,1,13,104,0,0,0,0,0,2.4,37.6
385,Darren Waller,BAL,TE,16,0,0,0,0,0,16,172,2,0,0,0,0,2.3,37.2
386,Silas Redd,WAS,RB,16,0,0,0,193,1,3,94,0,0,0,0,0,2.3,36.2
386,Darrius Heyward-Bey,PIT,WR,16,0,0,0,0,0,15,227,1,0,0,0,0,2.3,36.2
388,Nate Washington,NE,WR,16,0,0,0,0,0,16,220,1,0,0,0,0,2.2,36
389,Marquise Goodwin,BUF,WR,16,0,0,0,1,0,16,214,1,0,0,0,0,2.2,35.5
390,Dezmin Lewis,BUF,WR,16,0,0,0,0,0,14,164,2,0,0,0,0,2.2,35.4
391,Andre Holmes,LV,WR,16,0,0,0,0,0,15,218,1,0,0,0,0,2.2,35.3
391,Blake Bell,SF,TE,16,0,0,0,0,0,18,203,1,0,0,0,0,2.2,35.3
393,Jordan Todman,IND,RB,16,0,0,0,156,1,12,93,0,0,0,0,0,2.2,34.9
394,Kenjon Barner,PHI,RB,16,0,0,0,218,1,8,49,0,0,0,0,0,2.2,34.7
395,Josh Huff,PHI,WR,16,0,0,0,0,0,18,212,1,0,0,0,0,2.1,34.2
396,Matt Asiata,MIN,RB,16,0,0,0,124,1,14,107,0,0,0,0,0,2.1,34.1
397,Brandon Pettigrew,DET,TE,16,0,0,0,0,0,18,186,1,0,0,0,0,2.1,33.6
398,Brice Butler,DAL,WR,16,0,0,0,1,0,14,202,1,0,0,0,0,2.1,33.3
399,Brian Hoyer,CHI,QB,16,598,3,2,12,0,0,0,0,0,0,0,0,2.1,33.12
400,Jerome Simpson,SF,WR,16,0,0,0,0,0,15,195,1,0,0,0,0,2.1,33
401,Lance Dunbar,DAL,RB,16,0,0,0,99,1,13,122,0,0,0,0,0,2,32.6
402,Rod Streater,SF,WR,16,0,0,0,0,0,14,194,1,0,0,0,0,2,32.4
403,Jordan Norwood,DEN,WR,16,0,0,0,0,0,16,181,1,0,0,0,0,2,32.1
404,Brandon Bolden,NE,RB,16,0,0,0,143,1,9,68,0,0,0,0,0,2,31.6
405,Harry Douglas,TEN,WR,16,0,0,0,0,0,15,199,1,0,0,0,0,2,31.4
406,Brandon Weeden,HOU,QB,16,560,3,2,6,0,0,0,0,0,0,0,0,1.9,31
407,Shaun Hill,MIN,QB,16,539,3,2,8,0,0,0,0,0,0,0,0,1.9,30.36
408,Rashard Higgins,CLE,WR,16,0,0,0,0,0,15,187,1,0,0,0,0,1.9,30.2
409,Marquess Wilson,CHI,WR,16,0,0,0,0,0,12,181,1,0,0,0,0,1.9,30.1
410,Andre Roberts,DET,WR,16,0,0,0,0,0,8,200,1,0,0,0,0,1.9,30
411,Fozzy Whittaker,CAR,RB,16,0,0,0,119,1,9,75,0,0,0,0,0,1.9,29.9
412,Demetrius Harris,KC,TE,16,0,0,0,0,0,15,162,1,0,0,0,0,1.9,29.7
413,Cole Wick,DET,TE,16,0,0,0,0,0,15,155,1,0,0,0,0,1.8,29
414,DeAndrew White,SF,WR,16,0,0,0,2,0,17,200,0,0,0,0,0,1.8,28.7
415,Quan Bray,IND,WR,16,0,0,0,0,0,13,159,1,0,0,0,0,1.8,28.4
416,Niles Paul,WAS,TE,16,0,0,0,0,0,18,193,0,0,0,0,0,1.8,28.3
417,Nelson Spruce,LAR,WR,16,0,0,0,0,0,14,172,1,0,0,0,0,1.8,28.2
418,Kyle Juszczyk,BAL,FB,16,0,0,0,3,0,16,137,1,0,0,0,0,1.8,28
419,Khari Lee,CHI,TE,16,0,0,0,0,0,11,97,2,0,0,0,0,1.7,27.2
419,TJ Jones,DET,WR,16,0,0,0,0,0,12,152,1,0,0,0,0,1.7,27.2
421,Antonio Andrews,TEN,RB,16,0,0,0,125,1,6,56,0,0,0,0,0,1.7,27.1
422,Zach Line,MIN,FB,16,0,0,0,18,1,9,87,1,0,0,0,0,1.7,27
423,Jamize Olawale,LV,FB,16,0,0,0,90,1,9,73,0,0,0,0,0,1.7,26.8
424,Teddy Bridgewater,MIN,QB,16,497,2,2,29,0,0,0,0,0,0,0,0,1.7,26.78
425,Lorenzo Taliaferro,BAL,RB,16,0,0,0,138,1,4,48,0,0,0,0,0,1.7,26.6
425,Taiwan Jones,LV,RB,16,0,0,0,88,1,10,88,0,0,0,0,0,1.7,26.6
427,Ryan Grant,WAS,WR,16,0,0,0,0,0,12,142,1,0,0,0,0,1.6,26.2
428,Ryan Mallett,BAL,QB,16,516,2,2,13,0,0,0,0,0,0,0,0,1.6,25.94
429,Nick Foles,KC,QB,16,531,2,2,6,0,0,0,0,0,0,0,0,1.6,25.84
430,Devin Smith,NYJ,WR,16,0,0,0,0,0,12,155,1,0,0,0,0,1.6,25.5
431,Taylor Gabriel,ATL,WR,16,0,0,0,0,0,10,142,1,0,0,0,0,1.6,25.2
432,Justin Hunter,MIA,WR,16,0,0,0,0,0,8,146,1,0,0,0,0,1.5,24.6
433,Andre Williams,LAC,RB,16,0,0,0,167,1,2,22,0,0,0,0,0,1.5,23.9
434,Jaron Brown,ARI,WR,16,0,0,0,0,0,10,128,1,0,0,0,0,1.5,23.8
435,Patrick DiMarco,ATL,FB,16,0,0,0,3,0,13,101,1,0,0,0,0,1.4,22.9
436,Bruce Miller,SF,FB,16,0,0,0,18,0,14,137,0,0,0,0,0,1.4,22.5
437,James Develin,NE,FB,16,0,0,0,21,0,12,83,1,0,0,0,0,1.4,22.4
438,Cory Harkey,LAR,TE,16,0,0,0,0,0,11,104,1,0,0,0,0,1.4,21.9
439,Chase Daniel,PHI,QB,16,350,2,1,17,0,0,0,0,0,0,0,0,1.4,21.7
439,Denard Robinson,JAX,RB,16,0,0,0,117,0,8,60,0,0,0,0,0,1.4,21.7
441,Terron Ward,ATL,RB,16,0,0,0,80,1,5,51,0,0,0,0,0,1.4,21.6
442,Jared Abbrederis,GB,WR,16,0,0,0,0,0,13,150,0,0,0,0,0,1.3,21.5
443,Cordarrelle Patterson,MIN,RB,16,0,0,0,13,0,6,111,1,0,0,0,0,1.3,21.4
444,Fitzgerald Toussaint,PIT,RB,16,0,0,0,94,1,6,49,0,0,0,0,0,1.3,21.3
445,Stepfan Taylor,ARI,RB,16,0,0,0,79,1,5,48,0,0,0,0,0,1.3,21.2
445,Josh Bellamy,CHI,WR,16,0,0,0,1,0,9,106,1,0,0,0,0,1.3,21.2
447,Louis Murphy,TB,WR,16,0,0,0,0,0,11,155,0,0,0,0,0,1.3,21
448,Jalston Fowler,TEN,RB,16,0,0,0,14,1,5,47,1,0,0,0,0,1.3,20.6
449,Aaron Dobson,NE,WR,16,0,0,0,0,0,5,120,1,0,0,0,0,1.3,20.5
450,Stevan Ridley,IND,RB,16,0,0,0,107,1,3,22,0,0,0,0,0,1.3,20.4
451,Chris Moore,BAL,WR,16,0,0,0,0,0,10,146,0,0,0,0,0,1.2,19.6
451,Greg Salas,BUF,WR,16,0,0,0,0,0,11,141,0,0,0,0,0,1.2,19.6
451,Rob Housler,CHI,TE,16,0,0,0,0,0,12,136,0,0,0,0,0,1.2,19.6
454,Trevone Boykin,SEA,QB,16,115,1,1,67,1,0,0,0,0,0,0,0,1.2,19.3
455,Michael Campanaro,BAL,WR,16,0,0,0,4,0,7,92,1,0,0,0,0,1.2,19.1
456,Orleans Darkwa,NYG,RB,16,0,0,0,83,1,3,22,0,0,0,0,0,1.1,18
457,MyCole Pruitt,MIN,TE,16,0,0,0,0,0,12,119,0,0,0,0,0,1.1,17.9
458,Mack Brown,WAS,RB,16,0,0,0,81,1,5,32,0,0,0,0,0,1.1,17.8
458,Derek Carrier,WAS,TE,16,0,0,0,0,0,13,113,0,0,0,0,0,1.1,17.8
460,Mike Thomas,LAR,WR,16,0,0,0,0,0,10,125,0,0,0,0,0,1.1,17.5
461,Bobby Rainey,NYG,RB,16,0,0,0,65,1,2,59,0,0,0,0,0,1.1,17.4
461,Keenan Reynolds,BAL,WR,16,0,0,0,14,0,7,85,1,0,0,0,0,1.1,17.4
463,Tyreek Hill,KC,WR,16,0,0,0,0,0,7,78,1,0,0,0,0,1.1,17.3
464,Kendall Gaskins,SF,FB,16,0,0,0,91,0,7,46,0,0,0,0,0,1.1,17.2
465,Bryan Walters,JAX,WR,16,0,0,0,0,0,9,126,0,0,0,0,0,1.1,17.1
466,Geno Smith,NYJ,QB,16,217,2,1,24,0,0,0,0,0,0,0,0,1.1,17.08
467,Danny Vitale,TB,FB,16,0,0,0,26,0,11,85,0,0,0,0,0,1,16.6
468,Gerald Christian,BUF,TE,16,0,0,0,0,0,0,103,1,0,0,0,0,1,16.3
468,Kerwynn Williams,ARI,RB,16,0,0,0,79,1,1,19,0,0,0,0,0,1,16.3
468,Logan Paulsen,CHI,TE,16,0,0,0,0,0,10,113,0,0,0,0,0,1,16.3
471,Landry Jones,PIT,QB,16,293,2,2,4,0,0,0,0,0,0,0,0,1,16.12
472,Aldrick Robinson,ATL,WR,16,0,0,0,1,0,9,114,0,0,0,0,0,1,16
473,Michael Burton,DET,FB,16,0,0,0,12,0,7,52,1,0,0,0,0,1,15.9
473,Randall Telfer,CLE,TE,16,0,0,0,0,0,10,109,0,0,0,0,0,1,15.9
475,Adam Thielen,MIN,WR,16,0,0,0,9,0,9,104,0,0,0,0,0,1,15.8
476,Mike Davis,SF,RB,16,0,0,0,91,0,5,41,0,0,0,0,0,1,15.7
476,Jonathan Grimes,HOU,RB,16,0,0,0,75,0,6,52,0,0,0,0,0,1,15.7
478,Jonathan Williams,BUF,RB,16,0,0,0,59,1,3,19,0,0,0,0,0,1,15.3
479,Malcolm Brown,LAR,RB,16,0,0,0,77,0,6,45,0,0,0,0,0,1,15.2
480,Marc Mariani,TEN,WR,16,0,0,0,0,0,8,108,0,0,0,0,0,0.9,14.8
481,AJ McCarron,CIN,QB,16,286,1,1,8,0,0,0,0,0,0,0,0,0.9,14.24
482,Justice Cunningham,LAR,TE,16,0,0,0,3,0,0,78,1,0,0,0,0,0.9,14.1
482,Kelvin Taylor,SF,RB,16,0,0,0,72,0,6,39,0,0,0,0,0,0.9,14.1
484,Colt McCoy,WAS,QB,16,206,1,0,16,0,0,0,0,0,0,0,0,0.9,13.84
485,Chris Matthews,BAL,WR,16,0,0,0,0,0,1,73,1,0,0,0,0,0.9,13.8
485,Russell Shepard,TB,WR,16,0,0,0,0,0,4,58,1,0,0,0,0,0.9,13.8
487,Jace Amaro,TEN,TE,16,0,0,0,0,0,8,95,0,0,0,0,0,0.8,13.5
488,Knile Davis,KC,RB,16,0,0,0,85,0,2,38,0,0,0,0,0,0.8,13.3
488,Clay Harbor,NE,TE,16,0,0,0,0,0,9,88,0,0,0,0,0,0.8,13.3
490,Phillip Supernaw,TEN,TE,16,0,0,0,0,0,11,116,0,0,0,0,0,0.8,13.1
491,Randy Bullock,NYG,K,16,0,0,0,0,0,0,0,0,0,0,0,0,0.8,13
491,Jakeem Grant Sr.,MIA,WR,16,0,0,0,34,0,6,66,0,0,0,0,0,0.8,13
493,Rashad Ross,WAS,WR,16,0,0,0,0,0,3,53,1,0,0,0,0,0.8,12.8
493,Mario Alford,CIN,WR,16,0,0,0,0,0,7,93,0,0,0,0,0,0.8,12.8
495,Stedman Bailey,LAR,WR,16,0,0,0,0,0,6,97,0,0,0,0,0,0.8,12.7
496,Jeremy Ross,NYJ,WR,16,0,0,0,1,0,4,45,1,0,0,0,0,0.8,12.6
497,Devin Fuller,ATL,WR,16,0,0,0,0,0,4,45,1,0,0,0,0,0.8,12.5
497,Tre McBride,TEN,WR,16,0,0,0,1,0,5,39,1,0,0,0,0,0.8,12.5
497,Tommy Bohanon,NYJ,FB,16,0,0,0,8,0,7,82,0,0,0,0,0,0.8,12.5
497,DeAndre Smelter,SF,WR,16,0,0,0,0,0,7,90,0,0,0,0,0,0.8,12.5
497,Jake Kumerow,CIN,WR,16,0,0,0,0,0,7,90,0,0,0,0,0,0.8,12.5
502,Hakeem Nicks,NO,WR,16,0,0,0,0,0,7,89,0,0,0,0,0,0.8,12.4
503,Damien Williams,MIA,RB,16,0,0,0,59,0,4,44,0,0,0,0,0,0.8,12.3
504,Levine Toilolo,ATL,TE,16,0,0,0,0,0,11,66,0,0,0,0,0,0.8,12.1
505,Kellen Moore,DAL,QB,16,190,2,2,1,0,0,0,0,0,0,0,0,0.7,11.7
506,Griff Whalen,MIA,WR,16,0,0,0,0,0,7,80,0,0,0,0,0,0.7,11.5
507,Jonas Gray,JAX,RB,16,0,0,0,49,1,0,24,0,0,0,0,0,0.7,11.3
507,Brandon Bostick,NYJ,TE,16,0,0,0,0,0,7,78,0,0,0,0,0,0.7,11.3
509,Malcolm Johnson,CLE,FB,16,0,0,0,1,0,0,108,0,0,0,0,0,0.7,10.9
510,Mike Glennon,TB,QB,16,157,1,0,6,0,0,0,0,0,0,0,0,0.7,10.88
511,Charone Peake,NYJ,WR,16,0,0,0,0,0,6,78,0,0,0,0,0,0.7,10.8
512,EJ Manuel,BUF,QB,16,181,1,1,15,0,0,0,0,0,0,0,0,0.7,10.74
513,Donald Brown,NE,RB,16,0,0,0,64,0,3,28,0,0,0,0,0,0.7,10.7
513,Tavarres King,NYG,WR,16,0,0,0,0,0,5,82,0,0,0,0,0,0.7,10.7
515,Cody Kessler,CLE,QB,16,200,1,1,6,0,0,0,0,0,0,0,0,0.7,10.6
515,Brenton Bersin,CAR,WR,16,0,0,0,0,0,3,91,0,0,0,0,0,0.7,10.6
515,Aaron Ripkowski,GB,FB,16,0,0,0,28,0,5,53,0,0,0,0,0,0.7,10.6
518,E.J. Bibbs,CLE,TE,16,0,0,0,0,0,7,70,0,0,0,0,0,0.7,10.5
519,Zac Stacy,NYJ,RB,16,0,0,0,64,0,3,25,0,0,0,0,0,0.6,10.4
519,Justin Perillo,GB,TE,16,0,0,0,0,0,8,64,0,0,0,0,0,0.6,10.4
521,Zach Mettenberger,PIT,QB,16,199,1,1,4,0,0,0,0,0,0,0,0,0.6,10.36
522,Matt Cassel,TEN,QB,16,195,1,1,4,0,0,0,0,0,0,0,0,0.6,10.2
523,Daniel Thomas,MIA,RB,16,0,0,0,54,0,3,32,0,0,0,0,0,0.6,10.1
524,Marquez North,LAR,WR,16,0,0,0,0,0,6,70,0,0,0,0,0,0.6,10
525,Christian Hackenberg,NYJ,QB,16,169,1,1,9,0,0,0,0,0,0,0,0,0.6,9.66
526,Marcus Murphy,NO,RB,16,0,0,0,92,0,0,3,0,0,0,0,0,0.6,9.5
526,Zach Sudfeld,NYJ,TE,16,0,0,0,0,0,4,75,0,0,0,0,0,0.6,9.5
528,Matt Schaub,ATL,QB,16,181,1,1,2,0,0,0,0,0,0,0,0,0.6,9.44
529,Rex Burkhead,CIN,RB,16,0,0,0,18,0,6,46,0,0,0,0,0,0.6,9.4
530,Luke Stocker,TB,TE,16,0,0,0,0,0,9,48,0,0,0,0,0,0.6,9.3
531,Devin Hester,BAL,WR,16,0,0,0,2,0,3,74,0,0,0,0,0,0.6,9.1
532,Scott Tolzien,IND,QB,16,121,1,0,2,0,0,0,0,0,0,0,0,0.6,9.04
533,Keshawn Martin,NE,WR,16,0,0,0,0,0,3,75,0,0,0,0,0,0.6,9
533,Jordan Payton,CLE,WR,16,0,0,0,0,0,5,65,0,0,0,0,0,0.6,9
535,Luke McCown,NO,QB,16,170,1,1,1,0,0,0,0,0,0,0,0,0.6,8.9
535,Dennis Pitta,BAL,TE,16,0,0,0,0,0,7,54,0,0,0,0,0,0.6,8.9
537,Drew Stanton,ARI,QB,16,160,1,1,4,0,0,0,0,0,0,0,0,0.6,8.8
537,DuJuan Harris,SF,RB,16,0,0,0,42,0,3,31,0,0,0,0,0,0.6,8.8
537,Demarcus Robinson,KC,WR,16,0,0,0,0,0,6,78,0,0,0,0,0,0.6,8.8
540,Keith Mumphery,HOU,WR,16,0,0,0,0,0,3,72,0,0,0,0,0,0.5,8.7
541,Chad Henne,JAX,QB,16,97,1,0,6,0,0,0,0,0,0,0,0,0.5,8.48
542,Nic Jacobs,JAX,TE,16,0,0,0,0,0,5,59,0,0,0,0,0,0.5,8.4
