Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameHalfPointPPR,FantasyPointsHalfPointPpr
270,Matt Jones,WAS,RB,16,0,0,0,384,3,17,131,0,0,0,0,0,4.8,76
270,Theo Riddick,DET,RB,16,0,0,0,130,1,34,300,2,0,0,0,0,4.8,76
273,Stedman Bailey,LAR,WR,16,0,0,0,5,0,34,460,2,0,0,0,0,4.7,75.5
274,Lance Dunbar,DAL,RB,16,0,0,0,261,1,28,245,1,0,0,0,0,4.7,74.6
275,Taylor Gabriel,CLE,WR,16,0,0,0,3,0,30,452,2,0,0,0,0,4.5,72.5
276,Tony Moeaki,ATL,TE,16,0,0,0,0,0,31,379,3,0,0,0,0,4.5,71.4
277,Jeff Janis,GB,WR,16,0,0,0,0,0,29,405,3,0,0,0,0,4.4,71
278,Maxx Williams,BAL,TE,16,0,0,0,0,0,33,362,3,0,0,0,0,4.4,70.7
279,Harry Douglas,TEN,WR,16,0,0,0,0,0,36,424,2,0,0,0,0,4.4,70.4
280,Cordarrelle Patterson,MIN,RB,16,0,0,0,94,1,26,319,2,0,0,0,0,4.4,70.3
281,Marquess Wilson,CHI,WR,16,0,0,0,0,0,30,370,3,0,0,0,0,4.4,70
282,DeAngelo Williams,PIT,RB,16,0,0,0,414,2,15,124,0,0,0,0,0,4.3,69.3
283,Damien Williams,MIA,RB,16,0,0,0,279,1,22,183,1,0,0,0,0,4.3,69.2
284,Benjamin Cunningham,LAR,RB,16,0,0,0,227,1,28,222,1,0,0,0,0,4.3,68.9
285,Mike Tolbert,CAR,FB,16,0,0,0,212,3,19,141,1,0,0,0,0,4.3,68.8
285,Albert Wilson,KC,WR,16,0,0,0,0,0,31,413,2,0,0,0,0,4.3,68.8
287,Justin Hardy,ATL,WR,16,0,0,0,1,0,31,345,3,0,0,0,0,4.3,68.1
287,Crockett Gillmore,BAL,TE,16,0,0,0,0,0,32,341,3,0,0,0,0,4.3,68.1
289,Tavon Austin,LAR,WR,16,0,0,0,133,1,29,281,1,0,0,0,0,4.2,67.9
290,Shonn Greene,TEN,RB,16,0,0,0,425,3,5,47,0,0,0,0,0,4.2,67.7
290,Brent Celek,PHI,TE,16,0,0,0,0,0,33,372,3,0,0,0,0,4.2,67.7
292,Reggie Wayne,NE,WR,16,0,0,0,0,0,34,406,2,0,0,0,0,4.2,67.6
293,Justin Hunter,TEN,WR,16,0,0,0,0,0,25,365,3,0,0,0,0,4.2,67
294,Denard Robinson,JAX,RB,16,0,0,0,362,2,20,127,0,0,0,0,0,4.2,66.9
295,Jerick McKinnon,MIN,RB,16,0,0,0,331,2,20,137,0,0,0,0,0,4.2,66.8
296,Lorenzo Taliaferro,BAL,RB,16,0,0,0,326,3,15,123,0,0,0,0,0,4.2,66.4
296,Clive Walford,LV,TE,16,0,0,0,0,0,29,339,3,0,0,0,0,4.2,66.4
296,Nate Washington,HOU,WR,16,0,0,0,1,0,31,448,1,0,0,0,0,4.2,66.4
299,Bilal Powell,NYJ,RB,16,0,0,0,230,1,26,203,1,0,0,0,0,4.1,66.3
300,Chris Conley,KC,WR,16,0,0,0,0,0,30,388,2,0,0,0,0,4.1,65.8
301,Riley Cooper,PHI,WR,16,0,0,0,0,0,30,407,2,0,0,0,0,4.1,65.7
302,Jarius Wright,MIN,WR,16,0,0,0,8,0,28,388,2,0,0,0,0,4.1,65.6
303,Andre Roberts,WAS,WR,16,0,0,0,3,0,33,406,2,0,0,0,0,4.1,65.4
304,Jacob Tamme,ATL,TE,16,0,0,0,0,0,37,366,2,0,0,0,0,4.1,65.1
305,Lance Kendricks,LAR,TE,16,0,0,0,0,0,28,316,3,0,0,0,0,4,63.6
305,Ted Bolser,ARI,TE,16,0,0,0,0,0,31,361,2,0,0,0,0,4,63.6
307,Jeff Cumberland,NYJ,TE,16,0,0,0,0,0,33,333,2,0,0,0,0,3.9,61.8
308,Christine Michael,SEA,RB,16,0,0,0,339,3,8,58,0,0,0,0,0,3.9,61.7
309,Devin Smith,NYJ,WR,16,0,0,0,3,0,26,379,2,0,0,0,0,3.8,61.2
310,Derek Carrier,SF,TE,16,0,0,0,0,0,30,361,2,0,0,0,0,3.8,61.1
311,Javorius Allen,BAL,RB,16,0,0,0,296,2,16,119,0,0,0,0,0,3.7,59.5
311,Garrett Graham,HOU,TE,16,0,0,0,0,0,32,315,2,0,0,0,0,3.7,59.5
313,Jeremy Kerley,NYJ,WR,16,0,0,0,19,0,25,306,2,0,0,0,0,3.6,57
314,Jaelen Strong,HOU,WR,16,0,0,0,0,0,26,338,2,0,0,0,0,3.6,56.8
315,Kevin White,CHI,WR,16,0,0,0,1,0,24,320,2,0,0,0,0,3.5,56.1
316,Chris Johnson,NYJ,RB,16,0,0,0,288,2,13,97,0,0,0,0,0,3.4,55
316,Brandon Bolden,NE,RB,16,0,0,0,236,2,16,114,0,0,0,0,0,3.4,55
318,Josh Huff,PHI,WR,16,0,0,0,1,0,28,367,2,0,0,0,0,3.4,54.8
318,Dante Rosario,CHI,TE,16,0,0,0,0,0,30,298,2,0,0,0,0,3.4,54.8
320,Fred Jackson,BUF,RB,16,0,0,0,256,2,15,116,0,0,0,0,0,3.4,54.7
320,Levine Toilolo,ATL,TE,16,0,0,0,0,0,29,282,2,0,0,0,0,3.4,54.7
322,Josh Robinson,IND,RB,16,0,0,0,266,2,14,108,0,0,0,0,0,3.4,54.4
323,Andrew Quarless,GB,TE,16,0,0,0,0,0,25,295,2,0,0,0,0,3.4,54
324,Branden Oliver,LAC,RB,16,0,0,0,267,2,13,106,0,0,0,0,0,3.4,53.8
325,Dion Lewis,NE,RB,16,0,0,0,153,1,20,156,1,0,0,0,0,3.3,52.9
326,Hakeem Nicks,TEN,WR,16,0,0,0,0,0,23,293,2,0,0,0,0,3.3,52.8
327,Scott Chandler,NE,TE,16,0,0,0,0,0,24,277,2,0,0,0,0,3.2,51.7
328,Aaron Dobson,NE,WR,16,0,0,0,0,0,21,290,2,0,0,0,0,3.2,51.5
329,Jacquizz Rodgers,CHI,RB,16,0,0,0,179,1,20,132,1,0,0,0,0,3.2,51.1
329,Virgil Green,DEN,TE,16,0,0,0,0,0,25,266,2,0,0,0,0,3.2,51.1
331,Dexter McCluster,TEN,RB,16,0,0,0,137,0,25,207,1,0,0,0,0,3.2,50.9
332,James O'Shaughnessy,KC,TE,16,0,0,0,0,0,29,259,2,0,0,0,0,3.2,50.4
333,Robert Turbin,SEA,RB,16,0,0,0,214,0,16,146,1,0,0,0,0,3.1,50
334,Quinton Patton,SF,WR,16,0,0,0,4,0,23,300,2,0,0,0,0,3.1,49.9
334,Dennis Pitta,BAL,TE,16,0,0,0,0,0,23,264,2,0,0,0,0,3.1,49.9
336,Marcel Reece,LV,FB,16,0,0,0,93,0,25,219,1,0,0,0,0,3.1,49.7
337,Khiry Robinson,NO,RB,16,0,0,0,262,2,10,75,0,0,0,0,0,3,48.7
338,Toby Gerhart,JAX,RB,16,0,0,0,189,2,15,118,0,0,0,0,0,3,48.2
339,Darrel Young,WAS,FB,16,0,0,0,38,3,10,93,2,0,0,0,0,3,48.1
340,Marcedes Lewis,JAX,TE,16,0,0,0,0,0,23,261,2,0,0,0,0,3,47.6
341,Louis Murphy,TB,WR,16,0,0,0,0,0,21,269,2,0,0,0,0,3,47.4
342,Karlos Williams,BUF,RB,16,0,0,0,241,2,10,78,0,0,0,0,0,2.9,46.9
343,Michael Campanaro,BAL,WR,16,0,0,0,0,0,21,243,2,0,0,0,0,2.9,46.8
344,Marlon Brown,BAL,WR,16,0,0,0,0,0,21,241,2,0,0,0,0,2.9,46.6
345,Ted Ginn Jr.,CAR,WR,16,0,0,0,8,0,20,277,2,0,0,0,0,2.9,46.5
346,Cameron Artis-Payne,CAR,RB,16,0,0,0,247,2,9,69,0,0,0,0,0,2.9,46.1
347,Andre Holmes,LV,WR,16,0,0,0,0,0,20,298,1,0,0,0,0,2.9,45.8
347,Ryan Hewitt,CIN,TE,16,0,0,0,0,0,22,228,2,0,0,0,0,2.9,45.8
349,Matt Spaeth,PIT,TE,16,0,0,0,0,0,21,232,2,0,0,0,0,2.9,45.7
350,Jermaine Gresham,ARI,TE,16,0,0,0,0,0,23,221,2,0,0,0,0,2.8,45.6
351,Luke Willson,SEA,TE,16,0,0,0,0,0,0,275,3,0,0,0,0,2.8,45.5
352,Dion Sims,MIA,TE,16,0,0,0,0,0,20,225,2,0,0,0,0,2.8,44.5
353,David Cobb,TEN,RB,16,0,0,0,252,2,7,56,0,0,0,0,0,2.8,44.3
354,Quincy Enunwa,NYJ,WR,16,0,0,0,45,0,25,270,0,0,0,0,0,2.8,44
355,Ryan Mallett,HOU,QB,16,846,4,4,20,0,0,0,0,0,0,0,0,2.7,43.84
356,Darren Fells,ARI,TE,16,0,0,0,0,0,20,218,2,0,0,0,0,2.7,43.8
357,Gary Barnidge,CLE,TE,16,0,0,0,0,0,20,215,2,0,0,0,0,2.7,43.5
358,De'Anthony Thomas,KC,WR,16,0,0,0,83,0,22,174,1,0,0,0,0,2.7,42.7
359,James White,NE,RB,16,0,0,0,170,1,15,118,0,0,0,0,0,2.6,42.3
360,Chris Matthews,SEA,WR,16,0,0,0,0,0,16,221,2,0,0,0,0,2.6,42.1
361,Jason Avant,KC,WR,16,0,0,0,0,0,22,239,1,0,0,0,0,2.6,40.9
362,Rob Housler,CLE,TE,16,0,0,0,0,0,0,280,2,0,0,0,0,2.5,40
363,Bruce Miller,SF,FB,16,0,0,0,34,0,22,213,1,0,0,0,0,2.5,39.7
364,Gavin Escobar,DAL,TE,16,0,0,0,0,0,17,189,2,0,0,0,0,2.5,39.4
364,Jaron Brown,ARI,WR,16,0,0,0,0,0,19,239,1,0,0,0,0,2.5,39.4
366,LaMichael James,MIA,RB,16,0,0,0,195,1,13,84,0,0,0,0,0,2.4,38.4
367,EJ Manuel,BUF,QB,16,665,3,3,57,0,0,0,0,0,0,0,0,2.4,38.3
368,Corey Fuller,DET,WR,16,0,0,0,0,0,20,282,1,0,0,0,0,2.4,38.2
369,Daniel Fells,NYG,TE,16,0,0,0,0,0,18,203,2,0,0,0,0,2.3,37.3
370,Jonathan Grimes,HOU,RB,16,0,0,0,167,1,11,90,0,0,0,0,0,2.3,37.2
371,Johnny Manziel,CLE,QB,16,544,2,3,74,1,0,0,0,0,0,0,0,2.3,37.16
372,Chris Polk,HOU,RB,16,0,0,0,190,2,6,51,0,0,0,0,0,2.3,37.1
373,Orson Charles,NO,TE,16,0,0,0,0,0,17,162,2,0,0,0,0,2.3,36.7
374,Fozzy Whittaker,CAR,RB,16,0,0,0,152,1,7,74,1,0,0,0,0,2.3,36.1
375,Anthony Fasano,TEN,TE,16,0,0,0,0,0,16,159,2,0,0,0,0,2.2,35.9
376,Chris Gragg,BUF,TE,16,0,0,0,0,0,15,162,2,0,0,0,0,2.2,35.7
377,Preston Parker,NYG,WR,16,0,0,0,0,0,17,210,1,0,0,0,0,2.2,35.5
378,Joseph Morgan,NO,WR,16,0,0,0,0,0,13,226,1,0,0,0,0,2.2,35.1
379,Bruce Ellington,SF,WR,16,0,0,0,18,0,15,188,1,0,0,0,0,2.1,34.1
379,Brandon Gibson,NE,WR,16,0,0,0,0,0,17,196,1,0,0,0,0,2.1,34.1
381,Bobby Rainey,TB,RB,16,0,0,0,157,1,11,88,0,0,0,0,0,2.1,34
382,Ricardo Lockette,SEA,WR,16,0,0,0,4,0,14,202,1,0,0,0,0,2.1,33.6
383,Matt Asiata,MIN,RB,16,0,0,0,118,2,9,67,0,0,0,0,0,2.1,33
384,Sammie Coates,PIT,WR,16,0,0,0,0,0,13,202,1,0,0,0,0,2,32.7
385,Jeremy Langford,CHI,RB,16,0,0,0,200,1,5,40,0,0,0,0,0,2,32.5
386,Pierre Thomas,NO,RB,16,0,0,0,129,0,14,122,0,0,0,0,0,2,32.1
387,Brandon Tate,CIN,WR,16,0,0,0,6,0,17,209,1,0,0,0,0,2,32
388,C.J. Fiedorowicz,HOU,TE,16,0,0,0,0,0,0,199,2,0,0,0,0,2,31.9
388,Brandon Myers,TB,TE,16,0,0,0,0,0,17,174,1,0,0,0,0,2,31.9
390,Darrius Heyward-Bey,PIT,WR,16,0,0,0,0,0,15,197,1,0,0,0,0,2,31.2
391,Kellen Davis,NYJ,TE,16,0,0,0,0,0,16,165,1,0,0,0,0,1.9,30.5
392,Chris Hogan,BUF,WR,16,0,0,0,0,0,18,193,1,0,0,0,0,1.9,30.3
393,Zach Line,MIN,FB,16,0,0,0,86,1,12,94,0,0,0,0,0,1.9,30
394,Zac Stacy,NYJ,RB,16,0,0,0,165,1,7,56,0,0,0,0,0,1.8,29.6
395,Devin Street,DAL,WR,16,0,0,0,0,0,11,170,1,0,0,0,0,1.8,28.5
396,Travaris Cadet,NE,RB,16,0,0,0,92,1,12,92,0,0,0,0,0,1.8,28.4
397,Devin Hester,ATL,WR,16,0,0,0,22,0,13,176,1,0,0,0,0,1.8,28.3
397,Tommy Bohanon,NYJ,FB,16,0,0,0,67,0,16,136,0,0,0,0,0,1.8,28.3
399,Austin Johnson,NO,FB,16,0,0,0,61,0,8,61,2,0,0,0,0,1.8,28.2
400,James Casey,DEN,TE,16,0,0,0,0,0,10,111,2,0,0,0,0,1.8,28.1
401,Robert Griffin III,WAS,QB,16,461,2,2,55,0,0,0,0,0,0,0,0,1.7,27.94
402,Damaris Johnson,HOU,WR,16,0,0,0,15,0,0,260,0,0,0,0,0,1.7,27.5
402,Stevan Ridley,NYJ,RB,16,0,0,0,183,1,4,32,0,0,0,0,0,1.7,27.5
404,Derrick Coleman,SEA,FB,16,0,0,0,4,0,9,105,2,0,0,0,0,1.7,27.4
405,Kenbrell Thompkins,LV,WR,16,0,0,0,2,0,12,151,1,0,0,0,0,1.7,27.3
406,Brandon Pettigrew,DET,TE,16,0,0,0,0,0,16,152,1,0,0,0,0,1.7,27.2
406,Lee Smith,LV,TE,16,0,0,0,0,0,16,132,1,0,0,0,0,1.7,27.2
408,Troy Niklas,ARI,TE,16,0,0,0,0,0,13,146,1,0,0,0,0,1.7,27.1
409,Ryan Grant,WAS,WR,16,0,0,0,0,0,13,165,1,0,0,0,0,1.7,27
410,Denarius Moore,CIN,WR,16,0,0,0,0,0,0,202,1,0,0,0,0,1.6,26.2
410,Paul Richardson,SEA,WR,16,0,0,0,0,0,11,147,1,0,0,0,0,1.6,26.2
412,Seantavious Jones,NO,WR,16,0,0,0,0,0,11,146,1,0,0,0,0,1.6,26.1
413,Chris Thompson,WAS,RB,16,0,0,0,51,0,13,104,1,0,0,0,0,1.6,26
414,Trent Richardson,LV,RB,16,0,0,0,118,1,6,50,0,0,0,0,0,1.6,25.8
415,Jamison Crowder,WAS,WR,16,0,0,0,0,0,12,137,1,0,0,0,0,1.6,25.7
416,Cooper Helfet,SEA,TE,16,0,0,0,0,0,9,91,2,0,0,0,0,1.6,25.6
417,Jim Dray,CLE,TE,16,0,0,0,0,0,13,150,1,0,0,0,0,1.6,25.5
418,Anthony Sherman,KC,FB,16,0,0,0,21,0,14,98,1,0,0,0,0,1.6,24.9
419,Jesse James,PIT,TE,16,0,0,0,0,0,12,124,1,0,0,0,0,1.5,24.4
420,Jerome Simpson,SF,WR,16,0,0,0,0,0,10,133,1,0,0,0,0,1.5,24.3
421,Dontrelle Inman,LAC,WR,16,0,0,0,0,0,10,131,1,0,0,0,0,1.5,24.1
422,Craig Stevens,TEN,TE,16,0,0,0,0,0,11,125,1,0,0,0,0,1.5,24
423,Ka'Deem Carey,CHI,RB,16,0,0,0,108,1,5,41,0,0,0,0,0,1.5,23.4
424,Nick Novak,LAC,K,16,0,0,0,0,0,0,0,0,0,0,0,0,1.4,23
424,Bryce Brown,BUF,RB,16,0,0,0,102,1,5,43,0,0,0,0,0,1.4,23
426,Jay Ajayi,MIA,RB,16,0,0,0,108,1,6,51,0,0,0,0,0,1.4,22.9
427,Mark Sanchez,PHI,QB,16,340,3,2,11,0,0,0,0,0,0,0,0,1.4,22.7
428,Ryan Griffin,HOU,TE,16,0,0,0,0,0,0,166,1,0,0,0,0,1.4,22.6
428,Juwan Thompson,DEN,RB,16,0,0,0,134,1,3,17,0,0,0,0,0,1.4,22.6
428,Patrick DiMarco,ATL,FB,16,0,0,0,7,0,13,94,1,0,0,0,0,1.4,22.6
431,Anthony Dixon,BUF,RB,16,0,0,0,118,1,4,27,0,0,0,0,0,1.4,22.5
432,John Kuhn,GB,FB,16,0,0,0,83,1,9,55,0,0,0,0,0,1.4,22.3
433,MyCole Pruitt,MIN,TE,16,0,0,0,0,0,0,220,0,0,0,0,0,1.4,22
434,Dri Archer,PIT,RB,16,0,0,0,79,0,11,81,0,0,0,0,0,1.3,21.5
434,Kyle Juszczyk,BAL,FB,16,0,0,0,2,0,21,168,0,0,0,0,0,1.3,21.5
436,James Develin,NE,FB,16,0,0,0,52,0,14,92,0,0,0,0,0,1.3,21.4
437,Mike Davis,SF,RB,16,0,0,0,101,1,4,32,0,0,0,0,0,1.3,21.3
437,Jerome Felton,BUF,FB,16,0,0,0,72,1,7,46,0,0,0,0,0,1.3,21.3
437,Andre Caldwell,DEN,WR,16,0,0,0,1,0,12,152,0,0,0,0,0,1.3,21.3
440,Michael Burton,DET,FB,16,0,0,0,92,0,9,73,0,0,0,0,0,1.3,21
441,Tyler Kroft,CIN,TE,16,0,0,0,0,0,0,149,1,0,0,0,0,1.3,20.9
442,Zach Mettenberger,TEN,QB,16,403,2,2,6,0,0,0,0,0,0,0,0,1.3,20.72
443,Vick Ballard,IND,RB,16,0,0,0,95,1,4,32,0,0,0,0,0,1.3,20.7
444,MarQueis Gray,BUF,TE,16,0,0,0,0,0,9,98,1,0,0,0,0,1.3,20.3
445,Jalston Fowler,TEN,RB,16,0,0,0,75,0,9,82,0,0,0,0,0,1.3,20.2
446,Tyler Clutts,DAL,FB,16,0,0,0,30,0,7,32,2,0,0,0,0,1.2,19.7
447,Demetrius Harris,KC,TE,16,0,0,0,0,0,9,87,1,0,0,0,0,1.2,19.2
448,Greg Salas,DET,WR,16,0,0,0,3,1,5,102,0,0,0,0,0,1.2,19
449,Daniel Thomas,CHI,RB,16,0,0,0,133,0,0,55,0,0,0,0,0,1.2,18.8
449,Antonio Andrews,TEN,RB,16,0,0,0,82,0,8,66,0,0,0,0,0,1.2,18.8
451,Ed Dickson,CAR,TE,16,0,0,0,0,0,0,124,1,0,0,0,0,1.2,18.4
452,Stepfan Taylor,ARI,RB,16,0,0,0,114,0,5,43,0,0,0,0,0,1.1,18.2
453,Erik Lorig,NO,FB,16,0,0,0,9,0,9,67,1,0,0,0,0,1.1,18.1
453,Kevin Norwood,SEA,WR,16,0,0,0,0,0,11,126,0,0,0,0,0,1.1,18.1
455,Connor Barth,DEN,K,16,0,0,0,0,0,0,0,0,0,0,0,0,1.1,18
456,Josh Harris,PIT,RB,16,0,0,0,131,0,4,28,0,0,0,0,0,1.1,17.9
456,Zach Miller,SEA,TE,16,0,0,0,0,0,7,84,1,0,0,0,0,1.1,17.9
458,Jeremy Ross,DET,WR,16,0,0,0,0,0,12,154,0,0,0,0,0,1.1,17.4
459,Chase Ford,MIN,TE,16,0,0,0,0,0,0,173,0,0,0,0,0,1.1,17.3
460,Rishard Matthews,MIA,WR,16,0,0,0,1,0,10,120,0,0,0,0,0,1.1,17.1
461,Chad Henne,JAX,QB,16,247,2,1,11,0,0,0,0,0,0,0,0,1.1,16.98
462,Travis Benjamin,CLE,WR,16,0,0,0,11,0,7,120,0,0,0,0,0,1,16.6
462,Jay Prosch,HOU,FB,16,0,0,0,55,0,7,76,0,0,0,0,0,1,16.6
464,Colt McCoy,WAS,QB,16,275,2,2,15,0,0,0,0,0,0,0,0,1,16.5
464,David Johnson,LAC,TE,16,0,0,0,0,0,7,70,1,0,0,0,0,1,16.5
466,Trey Burton,PHI,TE,16,0,0,0,0,0,7,68,1,0,0,0,0,1,16.3
466,Vance McDonald,SF,TE,16,0,0,0,0,0,14,153,0,0,0,0,0,1,16.3
468,Eric Weems,ATL,WR,16,0,0,0,0,0,6,72,1,0,0,0,0,1,16.2
468,John Phillips,LAC,TE,16,0,0,0,0,0,7,67,1,0,0,0,0,1,16.2
470,Sean Renfree,ATL,QB,16,230,2,1,8,0,0,0,0,0,0,0,0,1,16
471,Jace Davis,HOU,WR,16,0,0,0,0,0,5,72,1,0,0,0,0,1,15.7
471,Ifeanyi Momah,ARI,WR,16,0,0,0,0,0,6,67,1,0,0,0,0,1,15.7
473,Marion Grice,ARI,RB,16,0,0,0,44,1,5,27,0,0,0,0,0,1,15.6
474,Matthew Mulligan,BUF,TE,16,0,0,0,0,0,11,100,0,0,0,0,0,1,15.5
475,Ace Sanders,JAX,WR,16,0,0,0,0,0,9,107,0,0,0,0,0,1,15.2
475,Marcus Murphy,NO,RB,16,0,0,0,80,0,9,27,0,0,0,0,0,1,15.2
477,Cyrus Gray,KC,RB,16,0,0,0,60,1,3,16,0,0,0,0,0,0.9,15.1
478,Jordan Todman,CAR,RB,16,0,0,0,68,0,5,56,0,0,0,0,0,0.9,14.9
478,Chris Givens,LAR,WR,16,0,0,0,0,0,7,114,0,0,0,0,0,0.9,14.9
478,Kyle Williams,DEN,WR,16,0,0,0,0,0,11,94,0,0,0,0,0,0.9,14.9
481,Jacoby Jones,LAC,WR,16,0,0,0,1,0,10,137,0,0,0,0,0,0.9,14.8
482,Robert Hughes,ARI,FB,16,0,0,0,46,1,2,25,0,0,0,0,0,0.9,14.1
483,Stefon Diggs,MIN,WR,16,0,0,0,0,0,7,104,0,0,0,0,0,0.9,13.9
484,TJ Graham,NYJ,WR,16,0,0,0,0,0,4,58,1,0,0,0,0,0.9,13.8
484,Miles Austin,PHI,WR,16,0,0,0,0,0,8,98,0,0,0,0,0,0.9,13.8
486,Nick Boyle,BAL,LS,16,0,0,0,0,0,0,137,0,0,0,0,0,0.9,13.7
487,Drew Stanton,ARI,QB,16,265,1,1,8,0,0,0,0,0,0,0,0,0.8,13.4
488,Michael Vick,PIT,QB,16,149,1,0,33,0,0,0,0,0,0,0,0,0.8,13.26
489,Matt Cassel,BUF,QB,16,288,1,2,13,0,0,0,0,0,0,0,0,0.8,12.82
490,Michael Dyer,LV,RB,16,0,0,0,73,0,4,35,0,0,0,0,0,0.8,12.8
490,Donald Brown,LAC,RB,16,0,0,0,65,0,5,38,0,0,0,0,0,0.8,12.8
492,Tim Wright,NE,TE,16,0,0,0,0,0,4,45,1,0,0,0,0,0.8,12.5
493,J.J. Nelson,ARI,WR,16,0,0,0,8,0,6,86,0,0,0,0,0,0.8,12.4
494,Will Johnson,PIT,FB,16,0,0,0,6,0,9,72,0,0,0,0,0,0.8,12.3
495,Brice Butler,LV,WR,16,0,0,0,0,0,7,85,0,0,0,0,0,0.8,12
496,Christian Ponder,LV,QB,16,230,1,1,6,0,0,0,0,0,0,0,0,0.7,11.8
496,Clay Harbor,JAX,TE,16,0,0,0,0,0,0,118,0,0,0,0,0,0.7,11.8
498,Rhett Ellison,MIN,TE,16,0,0,0,0,0,0,117,0,0,0,0,0,0.7,11.7
499,Rex Burkhead,CIN,RB,16,0,0,0,40,0,6,44,0,0,0,0,0,0.7,11.4
500,Gerell Robinson,MIA,TE,16,0,0,0,0,0,8,73,0,0,0,0,0,0.7,11.3
501,Saalim Hakim,NYJ,WR,16,0,0,0,0,0,6,82,0,0,0,0,0,0.7,11.2
502,Dwayne Harris,NYG,WR,16,0,0,0,6,0,6,74,0,0,0,0,0,0.7,11
502,Walter Powell,NYJ,WR,16,0,0,0,0,0,6,80,0,0,0,0,0,0.7,11
504,Shaun Hill,MIN,QB,16,216,1,1,3,0,0,0,0,0,0,0,0,0.7,10.94
505,Jeremy Stewart,DEN,RB,16,0,0,0,38,1,1,6,0,0,0,0,0,0.7,10.9
505,Lance Moore,DET,WR,16,0,0,0,0,0,6,79,0,0,0,0,0,0.7,10.9
507,AJ Jenkins,DAL,WR,16,0,0,0,0,0,6,78,0,0,0,0,0,0.7,10.8
508,Derek Anderson,CAR,QB,16,198,1,1,8,0,0,0,0,0,0,0,0,0.7,10.72
509,Case Keenum,LAR,QB,16,160,1,0,3,0,0,0,0,0,0,0,0,0.7,10.7
510,Matt Hasselbeck,IND,QB,16,166,1,0,0,0,0,0,0,0,0,0,0,0.7,10.64
511,Henry Hynoski,NYG,FB,16,0,0,0,56,0,4,30,0,0,0,0,0,0.7,10.6
512,Darren Waller,BAL,TE,16,0,0,0,0,0,6,75,0,0,0,0,0,0.7,10.5
513,Austin Davis,LAR,QB,16,203,1,1,3,0,0,0,0,0,0,0,0,0.7,10.42
514,Brandon Weeden,DAL,QB,16,152,1,0,3,0,0,0,0,0,0,0,0,0.6,10.38
514,Blaine Gabbert,SF,QB,16,137,1,0,9,0,0,0,0,0,0,0,0,0.6,10.38
516,Kellen Moore,DET,QB,16,193,1,1,6,0,0,0,0,0,0,0,0,0.6,10.32
517,Marquise Goodwin,BUF,WR,16,0,0,0,0,0,5,78,0,0,0,0,0,0.6,10.3
518,Tandon Doss,JAX,WR,16,0,0,0,0,0,6,72,0,0,0,0,0,0.6,10.2
518,TJ Jones,DET,WR,16,0,0,0,0,0,6,72,0,0,0,0,0,0.6,10.2
518,Rashad Ross,WAS,WR,16,0,0,0,0,0,6,72,0,0,0,0,0,0.6,10.2
521,BJ Daniels,SEA,QB,16,204,1,1,0,0,0,0,0,0,0,0,0,0.6,10.16
522,Silas Redd,WAS,RB,16,0,0,0,69,0,0,32,0,0,0,0,0,0.6,10.1
523,Mike Glennon,TB,QB,16,174,1,1,11,0,0,0,0,0,0,0,0,0.6,10.06
524,Collin Mooney,ATL,FB,16,0,0,0,32,0,6,38,0,0,0,0,0,0.6,10
525,Terrelle Pryor,CLE,WR,16,0,0,0,30,0,4,49,0,0,0,0,0,0.6,9.9
526,Jeff Heuerman,DEN,TE,16,0,0,0,0,0,0,98,0,0,0,0,0,0.6,9.8
527,Taiwan Jones,LV,RB,16,0,0,0,31,0,4,45,0,0,0,0,0,0.6,9.6
528,Rory Anderson,SF,TE,16,0,0,0,0,0,0,94,0,0,0,0,0,0.6,9.4
528,Keith Mumphery,HOU,WR,16,0,0,0,0,0,0,94,0,0,0,0,0,0.6,9.4
530,Chris Boyd,DAL,WR,16,0,0,0,0,0,5,68,0,0,0,0,0,0.6,9.3
531,Chase Daniel,KC,QB,16,105,1,0,8,0,0,0,0,0,0,0,0,0.6,9
531,Jeff Maehl,PHI,WR,16,0,0,0,0,0,5,65,0,0,0,0,0,0.6,9
531,Ryan Spadola,ARI,WR,16,0,0,0,0,0,5,65,0,0,0,0,0,0.6,9
531,Tommy Streeter,MIA,WR,16,0,0,0,0,0,6,60,0,0,0,0,0,0.6,9
535,Kenny Bell,TB,WR,16,0,0,0,0,0,5,64,0,0,0,0,0,0.6,8.9
536,Daryl Richardson,NYJ,RB,16,0,0,0,60,0,2,18,0,0,0,0,0,0.6,8.8
536,Zach Miller,CHI,TE,16,0,0,0,0,0,9,63,0,0,0,0,0,0.6,8.8
538,Mario Alford,CIN,WR,16,0,0,0,0,0,0,87,0,0,0,0,0,0.5,8.7
538,Fitzgerald Toussaint,BAL,RB,16,0,0,0,38,0,4,29,0,0,0,0,0,0.5,8.7
540,DuJuan Harris,MIN,RB,16,0,0,0,79,0,0,6,0,0,0,0,0,0.5,8.5
540,Deonte Thompson,BUF,WR,16,0,0,0,0,0,5,60,0,0,0,0,0,0.5,8.5
542,Marlon Moore,CLE,WR,16,0,0,0,0,0,5,59,0,0,0,0,0,0.5,8.4
