scope,period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,retain_adp_rank,add_log_adp,log_adp_weight,log_adp_cap,recency_half_life,feature_count_total,total_match_weight
all,temporal_2023_2025,production,888.0,2.19055125411772,3.0470090875071647,-0.9099992637728577,0.7894144144144144,0.5825581098158199,0.12250319320961495,20.777480000293526,29.059891436245028,-10.21155972110761,0.8085585585585585,0.5779244298220371,0.12388176554007585,0.2882882882882883,0.18564737507046247,0.2151112223043866,0.5593416238132911,0.1373873873873874,0.09113050309855987,0.12140786697930346,0.571180927106964,0.15765765765765766,0.08653926094053062,0.12561609248601796,0.7611058059587471,0.10472972972972973,0.12704525430922,0.08130533073611551,0.8274024480963008,0.6267005481483885,0.06453047462732414,0.47552367451346383,63.153016790726205,0.05000000000000002,1.7040139803013075,2.5789501947838605,-0.003901645303420185,0.8918918918918919,0.20157657657657657,0.2061655121056602,0.13855243496142522,0.7150207625816517,6.963040898072909,0.2861527567443897,0.2977304473803279,True,False,0.0,300.0,12.0,55,58.25
all,temporal_2023_2025,replace_adp_rank_with_log_adp,888.0,2.190440201962432,3.047105178811206,-0.9105030059934941,0.7882882882882883,0.5820348272800967,0.1215873847263913,20.777676758015147,29.055527833087414,-10.223767948398889,0.8029279279279279,0.5775553844330479,0.122948741185398,0.2882882882882883,0.18568487672490844,0.2149642452708363,0.5637114319620253,0.1373873873873874,0.09097358278711484,0.12126237545162807,0.5761032401660746,0.15765765765765766,0.08646562163386673,0.1259125399382483,0.7578304048892284,0.10472972972972973,0.12688640585867172,0.08126489893547635,0.8267938053695814,0.6253257211753948,0.05608736276562889,0.4701719138874545,63.36449992504409,0.050000000000000024,1.7029150630954106,2.5791156969790237,-0.004925897915875083,0.8952702702702703,0.20157657657657657,0.2060845790682178,0.13857704293813672,0.7153595826996871,6.961161574097885,0.28638327343427417,0.2977281560868183,False,True,0.5,300.0,12.0,55,58.25
wr,all_2017_2025,add_log_adp,1077.0,2.161392302085033,2.993981468226795,-1.6926528811885344,0.7706592386258124,0.6414914632140865,0.2103183826981318,21.719463419024656,29.44509061635386,-15.09332433934883,0.7883008356545961,0.6280312533592806,0.2010217911198881,0.34076137418755803,0.18471672656933086,0.24709600790004652,0.5606478105691369,0.16434540389972144,0.08310161580776175,0.14310122525018756,0.5539673571876962,0.16620241411327763,0.07797936316582722,0.12608207397140503,0.8319045426833062,0.0733519034354689,0.13561338973344236,0.06829441979264556,0.8035184292635905,0.7051717488356264,0.18433240952867522,0.912201723848559,64.58959059749247,0.050000000000000024,1.653989924430076,2.47620348957574,0.06090834168079343,0.9052924791086351,0.1829155060352832,0.1804450824722693,0.14061827471801297,0.68316220581449,5.700632640974229,0.35837815178253907,0.17370594923007088,True,True,0.5,300.0,12.0,59,60.25
wr,all_2017_2025,production,1077.0,2.1614623090560237,2.9941061183232343,-1.692616261373977,0.7743732590529248,0.6413879452946049,0.2075569952232169,21.717582310769107,29.441381751663915,-15.089155640418271,0.7910863509749304,0.6283104478426893,0.2021973554614141,0.34076137418755803,0.18479102747087914,0.2470333161300049,0.5622174463675788,0.16434540389972144,0.08355946113257624,0.14287899946816815,0.5580979284369115,0.16620241411327763,0.07809152436557265,0.12599013084106497,0.8339948488882806,0.0733519034354689,0.13539287874033934,0.06834337998699426,0.80233885492504,0.7057209118121629,0.19310215950585657,0.9088087998434422,64.71963085194412,0.05000000000000002,1.6538902632524426,2.4765054430426683,0.06068089447290805,0.9025069637883009,0.1829155060352832,0.18035927776020352,0.14077156967166518,0.6816566682048916,5.728082422876875,0.3556966817818145,0.17586104251828416,True,False,0.0,300.0,12.0,55,58.25
wr,all_2017_2025,replace_adp_rank_with_log_adp,1077.0,2.1616121448377066,2.9941292136615827,-1.6929517784693233,0.7669452181987001,0.6414955415454913,0.20831727420175927,21.726094236387876,29.44221311317789,-15.12615556359122,0.7855153203342619,0.628290279183458,0.20145570102062443,0.34076137418755803,0.1841580594002056,0.24686436622610383,0.5696050965191695,0.16434540389972144,0.08335583985571796,0.14277891289296823,0.5629817953546767,0.16620241411327763,0.07797062970210618,0.12636284163842232,0.830486120615645,0.0733519034354689,0.1348650359108171,0.06873042347737858,0.7989777022399229,0.7071892023153462,0.19250440844767447,0.9119799129327827,64.96140624055427,0.050000000000000024,1.6523096466880756,2.4740019775986815,0.061734988738277215,0.904363974001857,0.1829155060352832,0.18011359498374085,0.1405105779604537,0.6818239501615136,5.721625360479182,0.35631836843984765,0.17536736703557404,False,True,0.5,300.0,12.0,55,58.25
wr,development_2017_2022,add_log_adp,717.0,2.1971710201434544,3.0434210919390208,-1.8280869135404094,0.7587168758716876,0.6579511367761405,0.24128952713431578,22.137869043075582,29.737020122026742,-16.11209423369534,0.7712691771269177,0.642671627963072,0.22646587541230995,0.36262203626220363,0.18522013719785319,0.26255836136915567,0.52725972058576,0.17154811715481172,0.08304684908203576,0.14896739205894347,0.5540636719498508,0.16736401673640167,0.07945985007549206,0.12661296506853326,0.8305974316024567,0.06834030683403068,0.13588617680633636,0.06563616297678762,0.7970793107662226,0.7008238241933182,0.18030301244682134,0.9846129348443319,64.08570918067322,0.050000000000000024,1.6677597686160566,2.489708031561221,0.12086758450550827,0.9065550906555091,0.18688981868898186,0.18069252205358097,0.14141973024775764,0.6942218581193518,5.071535665420423,0.39809804169266516,0.11607429389709352,True,True,0.5,300.0,12.0,59,60.25
wr,development_2017_2022,production,717.0,2.196575585474878,3.0435055610922603,-1.8280233698671637,0.7629009762900977,0.6574642250091274,0.24012596492817811,22.137426910564606,29.73367833744852,-16.120302821947483,0.7740585774058577,0.6426696476437643,0.22917964576910743,0.36262203626220363,0.18550594236544782,0.26217856777858295,0.530903888234304,0.17154811715481172,0.08353730072037964,0.14865515878167382,0.5598395882948729,0.16736401673640167,0.07967011998642408,0.1263692756976725,0.8338777219430485,0.06834030683403068,0.13577654703541156,0.06573171814075274,0.7952767933520714,0.701505418149559,0.19133630573903665,0.9827502161108663,64.22158383845911,0.05000000000000002,1.6676605554048112,2.489684395273616,0.12167818620614704,0.902370990237099,0.18688981868898186,0.18046490192542966,0.14155160905676056,0.6931466168300863,5.090485903960999,0.39561616288974155,0.11720994723920379,True,False,0.0,300.0,12.0,55,58.25
wr,development_2017_2022,replace_adp_rank_with_log_adp,717.0,2.196825712858592,3.0434058343527943,-1.8281847148792232,0.7531380753138075,0.6575111794429258,0.23849129464085256,22.143791351346028,29.731299093797368,-16.155602074427097,0.7684797768479776,0.6428273977292701,0.22663438578667505,0.36262203626220363,0.18483602324679987,0.2622043567673362,0.5360882006396229,0.17154811715481172,0.08337489121512161,0.14857735256342802,0.5633708357285593,0.16736401673640167,0.07952593937674253,0.12677084043582937,0.8295505304299274,0.06834030683403068,0.1350860511107216,0.06606147101228038,0.7923133325186362,0.703689722786279,0.1951761966546079,0.9835391575702754,64.44214653645808,0.050000000000000024,1.666628706198194,2.4871623745296776,0.12216613890223761,0.902370990237099,0.18688981868898186,0.18032011110855814,0.1413637115693791,0.6917257622692712,5.085606667074382,0.3960628866155772,0.116909101058821,False,True,0.5,300.0,12.0,55,58.25
wr,recent_2020_2025,add_log_adp,718.0,2.10669019155876,2.9156125096607806,-1.6224951593160142,0.7785515320334262,0.6336085037987994,0.20985413014474275,21.42519767255668,29.130121587491026,-14.557562439688189,0.7938718662952646,0.6203410180787352,0.19944607944632564,0.3245125348189415,0.18193160734648164,0.23640906284809649,0.5847440378744303,0.15041782729805014,0.08089923880076229,0.13254131880334422,0.5294171220400729,0.16991643454038996,0.07722381953524501,0.12852216325933905,0.8378534492243371,0.07103064066852367,0.13023406544496038,0.06601492239916276,0.8145045124496575,0.7157568935320662,0.19368200690931514,0.8239786240035516,64.61953273983072,0.050000000000000024,1.6772451203604541,2.506633478948244,0.07855691191911175,0.8969359331476323,0.19220055710306408,0.18057759249559846,0.1450591045525433,0.6861569215392304,6.225714987891226,0.32480873217998574,0.23154428654198922,True,True,0.5,300.0,12.0,59,60.25
wr,recent_2020_2025,production,718.0,2.1067413729345064,2.9158044196254176,-1.6225879325994903,0.7827298050139275,0.633921344091285,0.20516781999083888,21.417765597051446,29.12737551975635,-14.549390626779124,0.7952646239554317,0.620659998922623,0.1974197668365928,0.3245125348189415,0.18201503415573356,0.23620939001142857,0.5895137383301624,0.15041782729805014,0.08129814786728626,0.13232719936231396,0.5368093503339405,0.16991643454038996,0.07738777279598341,0.12842942682171618,0.8391462207063484,0.07103064066852367,0.13007192737622908,0.06594652707269404,0.8152100420378047,0.7166555829323923,0.2001923978470802,0.8197533626449852,64.75485259391252,0.05000000000000002,1.6772857152684086,2.5080102638066735,0.07782717853040191,0.8927576601671309,0.19220055710306408,0.18060222869177742,0.1453608816336868,0.6835832083958021,6.259002498832152,0.32203085746945154,0.23447705415654685,True,False,0.0,300.0,12.0,55,58.25
wr,recent_2020_2025,replace_adp_rank_with_log_adp,718.0,2.106898297106164,2.9159475618862682,-1.6229641519437834,0.775766016713092,0.6335279372621516,0.2048397721090217,21.427096558651904,29.121691684560904,-14.592123681241873,0.7896935933147632,0.6203238204990835,0.195613735445886,0.3245125348189415,0.18146188207482006,0.23585378788347722,0.5987257201008805,0.15041782729805014,0.08128164089486567,0.13216678393247933,0.5433363691560413,0.16991643454038996,0.07728234555508956,0.12883148599363078,0.8358317746726812,0.07103064066852367,0.1294095056356983,0.06649768945236907,0.8087426874797895,0.716630372093376,0.19596221285016033,0.8238562365837395,65.00756879445034,0.050000000000000024,1.6756605875359387,2.5046082622174297,0.07916700685080885,0.8955431754874652,0.19220055710306408,0.18027252906573982,0.1450561391642541,0.6853698150924538,6.2548749693903,0.32230434396399493,0.23412075235885155,False,True,0.5,300.0,12.0,55,58.25
wr,temporal_2023_2025,add_log_adp,360.0,2.0901330219520107,2.895514217666611,-1.42291343342105,0.7944444444444444,0.6087092800363288,0.16109692533243314,20.886138884456553,28.86366435088869,-13.064274299775361,0.8222222222222222,0.5988725072733961,0.16495190533218934,0.2972222222222222,0.18371410040085726,0.2163001539074041,0.6291603561006243,0.15,0.08321069286983268,0.13141777635608204,0.5551319293149358,0.1638888888888889,0.07503072673741143,0.12502471586962458,0.8338025789740413,0.08333333333333333,0.13507008881326182,0.07358878128422924,0.8133333333333334,0.7132123701175139,0.19079802570493085,0.7679827286153114,65.59315441932415,0.05000000000000002,1.6265649847596648,2.449306943454656,-0.058510483611763725,0.9027777777777778,0.175,0.17995226530615688,0.13902204245460487,0.6568328790551012,6.95358411728556,0.27926937104487104,0.2884889961015842,True,True,0.5,300.0,12.0,59,60.25
wr,temporal_2023_2025,production,360.0,2.0915283668551377,2.8957188948082564,-1.4229304369583795,0.7972222222222223,0.6093693548631807,0.15999038064540638,20.881391816176404,28.859224384976258,-13.035454170539262,0.825,0.5997117082388814,0.16439414799917917,0.2972222222222222,0.18336715530586314,0.21686902326325344,0.6257988253112187,0.15,0.08360359728686778,0.13137481550210264,0.5562817719680465,0.1638888888888889,0.07494748808737688,0.12523500066832166,0.8340278168815811,0.08333333333333333,0.13462873938598713,0.07354493983075862,0.8125252525252525,0.7157989175177393,0.19872838524988617,0.7615421457774892,65.71157448713505,0.05000000000000002,1.6264644313823087,2.4502573631826983,-0.06080537822912625,0.9027777777777778,0.175,0.18014890963112815,0.13921799122968356,0.6548554326332104,6.997962156384329,0.2761903819085266,0.2926744739491193,True,False,0.0,300.0,12.0,55,58.25
wr,temporal_2023_2025,replace_adp_rank_with_log_adp,360.0,2.0914784551961088,2.8959866107849206,-1.4236128467862723,0.7944444444444444,0.6095977293997671,0.16377957691858352,20.89418081576288,28.86645020177743,-13.075841262843099,0.8194444444444444,0.5993371847463826,0.16866946190611876,0.2972222222222222,0.1828077814057386,0.21631221839814924,0.6395404676591186,0.15,0.08331789589823899,0.1312303538826357,0.56360445412733,0.1638888888888889,0.07487297126678877,0.1255502440335865,0.8323385325750324,0.08333333333333333,0.1344248473043408,0.07404608713703247,0.8075757575757576,0.7146887616484429,0.18958016651363047,0.7694577506964431,65.99559848454585,0.05000000000000002,1.6237908531637566,2.4477908537111137,-0.058623718671610606,0.9083333333333333,0.175,0.179702283701813,0.13881142018934384,0.6583827694938806,6.988362591510407,0.2771605364065197,0.2917967467726072,False,True,0.5,300.0,12.0,55,58.25
te,all_2017_2025,add_log_adp,423.0,1.7447300429261803,2.328958196265102,-1.3698486892716784,0.8014184397163121,0.6385853826523066,0.21802735303108495,19.062661923441556,25.183980236662624,-13.026897529283067,0.7966903073286052,0.622641155209418,0.20439550180248564,0.26004728132387706,0.1323131915562852,0.20563550899694014,0.5973860005808888,0.09929078014184398,0.06011905681605024,0.08843016940078822,0.6782277215348081,0.15839243498817968,0.07882104218422899,0.12934263817753042,0.7489937950695958,0.0425531914893617,0.08590990339269879,0.04452158509172984,0.7486968449931413,0.6888020920006713,0.2670522252938382,0.5351873757522394,60.642524773437856,0.050000000000000024,1.6259378574814987,2.3856841944161693,0.14113486426606572,0.8959810874704491,0.17257683215130024,0.17227358538988924,0.14021160603110644,0.6114285714285714,5.86359015581924,0.33868959351046235,0.18716056076548,True,True,0.5,300.0,12.0,59,60.25
te,all_2017_2025,production,423.0,1.7454197498750805,2.328969520838203,-1.3697703045221932,0.8037825059101655,0.6384615483854035,0.2178087014555444,19.059135665816143,25.17328655442609,-13.008175832498726,0.8014184397163121,0.6229601126345584,0.20445079731822263,0.26004728132387706,0.13250982631416122,0.20580013017294257,0.5908510020331107,0.09929078014184398,0.060329295096499945,0.08845003700610038,0.6790401199850019,0.15839243498817968,0.07878268777130878,0.12954219443410586,0.7474844876739896,0.0425531914893617,0.0859716398613135,0.04462014978675288,0.7469135802469136,0.683100372224418,0.2544533147133789,0.5349201948891086,60.752518992996535,0.050000000000000024,1.6250734836594798,2.3843801368489683,0.14325305215058898,0.8959810874704491,0.17257683215130024,0.1720356602654653,0.1401244609796869,0.6131898238747554,5.863603322284388,0.3386281758625687,0.1873299984218361,True,False,0.0,300.0,12.0,55,58.25
te,all_2017_2025,replace_adp_rank_with_log_adp,423.0,1.7461688743760668,2.3289401800394423,-1.3695434671975055,0.7990543735224587,0.6390887452152452,0.21586629859154707,19.054789859368814,25.170996156352643,-12.998876977533607,0.7966903073286052,0.6227161436580474,0.2035098555523041,0.26004728132387706,0.13301092054852984,0.2052832957254137,0.5952367121696195,0.09929078014184398,0.059909775562648065,0.08865767043094108,0.6652293463317085,0.15839243498817968,0.0789406209055898,0.1294465377193856,0.7447593493208117,0.0425531914893617,0.08646219734479746,0.044328119191266446,0.7558299039780522,0.6829954087647364,0.2541176672038295,0.5325314275510371,61.05127392264534,0.050000000000000024,1.62328124023482,2.3838874635224765,0.1360635897174722,0.8959810874704491,0.17257683215130024,0.172584527162539,0.13980551088408077,0.6161643835616438,5.861912761820565,0.33887004777877966,0.18737763389762563,False,True,0.5,300.0,12.0,55,58.25
te,development_2017_2022,add_log_adp,280.0,1.698886809336921,2.259081148414695,-1.3433401690653923,0.825,0.6391828514457063,0.22732319902905862,18.85155998807926,25.02802382629036,-12.493596631078242,0.8178571428571428,0.6235662516876262,0.21294749972528312,0.2357142857142857,0.13717153532046597,0.1852508953987898,0.6335315774568111,0.08928571428571429,0.06027480183482507,0.07912670797258034,0.7284705882352941,0.15,0.08451663014348614,0.12010491271739343,0.7807122849139656,0.025,0.08953529522041054,0.033813374135462766,0.7142857142857143,0.6926205502625797,0.27769978844482346,0.6242805563354756,60.2676002432283,0.050000000000000024,1.6564928799451328,2.3878965654791515,0.22796463717647727,0.8964285714285715,0.18571428571428572,0.17544060356065247,0.14898205292554237,0.5946356275303644,5.378356370648584,0.3602111591003873,0.13791940134311834,True,True,0.5,300.0,12.0,59,60.25
te,development_2017_2022,production,280.0,1.6995850486853583,2.2590188006137817,-1.3432989362878938,0.8285714285714286,0.6389757321351263,0.22826125126979632,18.853546833506794,25.02344478463795,-12.480070299672752,0.825,0.6239878823067387,0.21457218165533148,0.2357142857142857,0.13727727055698366,0.18554546348986597,0.6273010478617955,0.08928571428571429,0.0604825775293662,0.07905635374733208,0.7353725490196078,0.15,0.08424930788926245,0.12041682757443972,0.7792116846738696,0.025,0.08958641588032185,0.03389790920025676,0.7111459968602826,0.6868565637527014,0.26585051194166104,0.6237401363032165,60.39224393316259,0.050000000000000024,1.654817029750461,2.3854962641045683,0.23163158382853238,0.8964285714285715,0.18571428571428572,0.17497599467484218,0.14876672982990735,0.5956477732793523,5.379762963122753,0.35995574693084914,0.1381603579452774,True,False,0.0,300.0,12.0,55,58.25
te,development_2017_2022,replace_adp_rank_with_log_adp,280.0,1.6995872130154375,2.258965393914094,-1.3430163347018054,0.825,0.6400151087746995,0.22863225603835557,18.838862599154716,25.008807586823536,-12.461012106026251,0.8214285714285714,0.6240349855003477,0.21240877635587183,0.2357142857142857,0.13818486757784074,0.1848414612292575,0.6355848201642594,0.08928571428571429,0.05996267460701973,0.07939178530130472,0.7148235294117647,0.15,0.08487728016987105,0.1201602464829719,0.7785114045618248,0.025,0.09018859887884273,0.034075066382526074,0.7142857142857143,0.6870938143355245,0.26615991822053126,0.6237287576422638,60.660296897742946,0.05000000000000002,1.650647409694298,2.3829192269557096,0.22297585652868374,0.8964285714285715,0.18571428571428572,0.17554209667973716,0.1482367486421779,0.6015519568151148,5.374626469147913,0.3607178861721394,0.13796937881241386,False,True,0.5,300.0,12.0,55,58.25
