comparison,lower_chance_level,higher_chance_level,year,trial,roster_changed,both_actual_cap_feasible,joint_feasible_actual_points_effect,managed_forecast_season_points_effect,heldout_cap_probability_effect,actual_cap_feasible_effect,actual_cap_overage_effect,actual_salary_spend_effect,point_salary_spend_effect
70_minus_60,0.6,0.7,2023,244,True,False,,16.6322021484375,0.22000000000000008,0.0,-4.0,-4.0,-5.996261358261108
70_minus_60,0.6,0.7,2023,245,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2023,246,True,False,,-22.9427490234375,0.465,0.0,-27.0,-27.0,-15.479389190673828
70_minus_60,0.6,0.7,2023,247,True,False,,3.791259765625,0.09500000000000008,0.0,5.0,5.0,-1.1089649200439453
70_minus_60,0.6,0.7,2023,248,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2023,249,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,0,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,1,True,False,,-1.09912109375,0.22499999999999998,0.0,-16.0,-16.0,-3.3500967025756836
70_minus_60,0.6,0.7,2024,2,True,False,,-55.932373046875,-0.12,1.0,-11.0,-11.0,-3.006988048553467
70_minus_60,0.6,0.7,2024,3,True,False,,-10.4998779296875,0.24,0.0,-22.0,-22.0,-3.7274484634399414
70_minus_60,0.6,0.7,2024,4,True,False,,-32.0089111328125,0.245,0.0,-18.0,-18.0,-7.439753532409668
70_minus_60,0.6,0.7,2024,5,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,6,True,False,,4.1353759765625,0.06499999999999995,1.0,-1.0,-4.0,0.32683050632476807
70_minus_60,0.6,0.7,2024,7,True,False,,-0.5062255859375,0.31000000000000005,0.0,-2.0,-2.0,-3.449430465698242
70_minus_60,0.6,0.7,2024,8,True,False,,20.693115234375,0.13500000000000006,0.0,5.0,5.0,-2.6348776817321777
70_minus_60,0.6,0.7,2024,9,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,10,True,False,,3.2581787109375,-0.08500000000000008,0.0,22.0,22.0,2.2339706420898438
70_minus_60,0.6,0.7,2024,11,True,False,,28.151611328125,0.35,-1.0,8.0,21.0,-5.4179511070251465
70_minus_60,0.6,0.7,2024,12,True,False,,-3.951904296875,-0.05499999999999994,0.0,17.0,17.0,-2.659933567047119
70_minus_60,0.6,0.7,2024,13,True,False,,0.49951171875,0.125,0.0,-10.0,-10.0,-3.3393678665161133
70_minus_60,0.6,0.7,2024,14,True,False,,29.8857421875,0.010000000000000009,0.0,-8.0,-8.0,-0.25345396995544434
70_minus_60,0.6,0.7,2024,15,True,False,,42.9014892578125,-0.020000000000000018,0.0,-26.0,-26.0,0.7019165754318237
70_minus_60,0.6,0.7,2024,16,True,False,,-0.249267578125,0.020000000000000018,0.0,18.0,18.0,-0.5295915603637695
70_minus_60,0.6,0.7,2024,17,True,False,,-1.26220703125,0.19500000000000006,0.0,-2.0,-2.0,-3.078232765197754
70_minus_60,0.6,0.7,2024,18,True,False,,-0.8228759765625,0.09000000000000008,0.0,-4.0,-4.0,-1.5286293029785156
70_minus_60,0.6,0.7,2024,19,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,20,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,21,True,False,,14.5841064453125,0.06499999999999995,0.0,28.0,28.0,-4.166247367858887
70_minus_60,0.6,0.7,2024,22,True,False,,-13.85986328125,0.27,0.0,-8.0,-8.0,-11.364145874977112
70_minus_60,0.6,0.7,2024,23,True,False,,-6.4268798828125,0.235,1.0,-52.0,-58.0,-9.775590419769287
70_minus_60,0.6,0.7,2024,24,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,25,True,False,,-24.7216796875,0.34500000000000003,1.0,-21.0,-25.0,-8.10129451751709
70_minus_60,0.6,0.7,2024,26,True,False,,-36.35693359375,0.10499999999999998,0.0,7.0,7.0,-3.8419690132141113
70_minus_60,0.6,0.7,2024,27,True,False,,-50.6322021484375,0.025000000000000022,1.0,-8.0,-15.0,-5.347703456878662
70_minus_60,0.6,0.7,2024,28,True,False,,-8.2081298828125,0.050000000000000044,0.0,-4.0,-4.0,-2.079280138015747
70_minus_60,0.6,0.7,2024,29,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,30,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,31,True,True,-16.2000732421875,4.77294921875,0.040000000000000036,0.0,0.0,-3.0,-2.5270538330078125
70_minus_60,0.6,0.7,2024,32,True,False,,-1.3349609375,0.20000000000000007,0.0,-8.0,-8.0,-4.93690299987793
70_minus_60,0.6,0.7,2024,33,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,34,True,False,,-26.7037353515625,0.12,0.0,-15.0,-15.0,-5.175021171569824
70_minus_60,0.6,0.7,2024,35,True,False,,-0.510986328125,0.125,0.0,14.0,14.0,1.9293594360351562
70_minus_60,0.6,0.7,2024,36,True,False,,-4.2425537109375,0.09499999999999997,0.0,-13.0,-13.0,-1.541165828704834
70_minus_60,0.6,0.7,2024,37,True,False,,8.35546875,0.050000000000000044,0.0,-38.0,-38.0,-5.338665008544922
70_minus_60,0.6,0.7,2024,38,True,False,,2.527099609375,0.14500000000000002,0.0,16.0,16.0,-0.6531658172607422
70_minus_60,0.6,0.7,2024,39,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,40,True,True,-3.5,1.419189453125,0.0050000000000000044,0.0,0.0,-1.0,0.0
70_minus_60,0.6,0.7,2024,41,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,42,True,False,,-12.7176513671875,0.15000000000000002,0.0,16.0,16.0,-3.629335880279541
70_minus_60,0.6,0.7,2024,43,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,44,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,45,True,False,,-15.609619140625,0.11499999999999999,1.0,-1.0,-25.0,-2.1521530151367188
70_minus_60,0.6,0.7,2024,46,True,False,,0.065185546875,0.04999999999999993,0.0,-6.0,-6.0,-3.413876533508301
70_minus_60,0.6,0.7,2024,47,True,False,,-7.64013671875,-0.020000000000000018,0.0,-13.0,-13.0,2.1343283653259277
70_minus_60,0.6,0.7,2024,48,True,False,,-2.1617431640625,0.22500000000000003,0.0,-3.0,-3.0,-4.911484718322754
70_minus_60,0.6,0.7,2024,49,True,False,,4.83056640625,0.17999999999999994,0.0,-6.0,-6.0,-1.0642051696777344
70_minus_60,0.6,0.7,2024,50,True,False,,-26.7825927734375,-0.14499999999999996,0.0,-8.0,-8.0,3.545942783355713
70_minus_60,0.6,0.7,2024,51,True,False,,11.3673095703125,0.125,0.0,-11.0,-11.0,-2.753605365753174
70_minus_60,0.6,0.7,2024,52,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,53,True,False,,15.238525390625,0.02499999999999991,0.0,10.0,10.0,-0.6443238258361816
70_minus_60,0.6,0.7,2024,54,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,55,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,56,True,False,,22.16162109375,0.125,0.0,10.0,10.0,0.5954757928848267
70_minus_60,0.6,0.7,2024,57,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,58,True,False,,17.6610107421875,0.09500000000000008,0.0,14.0,14.0,-0.8118343353271484
70_minus_60,0.6,0.7,2024,59,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,60,True,False,,23.2789306640625,0.16500000000000004,0.0,6.0,6.0,-2.2973079681396484
70_minus_60,0.6,0.7,2024,61,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,62,True,True,-105.4000244140625,4.8956298828125,0.32000000000000006,0.0,0.0,-28.0,-8.693392753601074
70_minus_60,0.6,0.7,2024,63,True,False,,-23.997314453125,0.019999999999999962,0.0,-31.0,-31.0,3.499782085418701
70_minus_60,0.6,0.7,2024,64,True,False,,9.4322509765625,0.040000000000000036,0.0,17.0,17.0,-0.1787710189819336
70_minus_60,0.6,0.7,2024,65,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,66,True,False,,-26.6505126953125,0.5800000000000001,0.0,2.0,2.0,-13.170079231262207
70_minus_60,0.6,0.7,2024,67,True,False,,-27.2208251953125,0.22999999999999998,0.0,-20.0,-20.0,-6.374651908874512
70_minus_60,0.6,0.7,2024,68,True,False,,-3.780029296875,0.48000000000000004,0.0,4.0,4.0,-8.735838890075684
70_minus_60,0.6,0.7,2024,69,True,False,,0.538330078125,-0.0050000000000000044,0.0,12.0,12.0,-3.314525604248047
70_minus_60,0.6,0.7,2024,70,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,71,True,False,,-29.447509765625,0.1399999999999999,0.0,-4.0,-4.0,-8.861002445220947
70_minus_60,0.6,0.7,2024,72,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,73,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,74,True,False,,-3.6063232421875,0.16000000000000003,0.0,1.0,1.0,-1.7689533233642578
70_minus_60,0.6,0.7,2024,75,True,False,,0.3968505859375,0.14500000000000002,0.0,-5.0,-5.0,-4.681416988372803
70_minus_60,0.6,0.7,2024,76,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,77,True,False,,-12.9365234375,0.18500000000000005,0.0,-8.0,-8.0,-4.336738586425781
70_minus_60,0.6,0.7,2024,78,True,False,,-6.587158203125,-0.0050000000000000044,0.0,1.0,1.0,1.904860496520996
70_minus_60,0.6,0.7,2024,79,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,80,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,81,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,82,True,False,,19.8284912109375,0.12,0.0,17.0,17.0,-3.339911460876465
70_minus_60,0.6,0.7,2024,83,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,84,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,85,True,False,,-8.5211181640625,0.24,0.0,-1.0,-1.0,-8.302713394165039
70_minus_60,0.6,0.7,2024,86,True,False,,-17.2808837890625,0.14,0.0,-10.0,-10.0,-5.029489994049072
70_minus_60,0.6,0.7,2024,87,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,88,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,89,True,False,,-3.70166015625,0.09999999999999998,0.0,-14.0,-14.0,-9.864794731140137
70_minus_60,0.6,0.7,2024,90,True,False,,-5.7786865234375,0.19500000000000006,0.0,-7.0,-7.0,-5.629981994628906
70_minus_60,0.6,0.7,2024,91,True,False,,4.04345703125,-0.039999999999999925,0.0,12.0,12.0,-0.785548210144043
70_minus_60,0.6,0.7,2024,92,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,93,True,False,,15.851806640625,0.13,0.0,18.0,18.0,-8.5514497756958
70_minus_60,0.6,0.7,2024,94,True,False,,-3.9085693359375,0.08999999999999997,0.0,-6.0,-6.0,0.8389352560043335
70_minus_60,0.6,0.7,2024,95,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,96,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,97,True,False,,17.2266845703125,0.42000000000000004,0.0,22.0,22.0,-4.5612640380859375
70_minus_60,0.6,0.7,2024,98,True,False,,-18.4591064453125,0.27,0.0,-12.0,-12.0,-5.601874828338623
70_minus_60,0.6,0.7,2024,99,True,False,,19.8779296875,0.12,0.0,30.0,30.0,-1.7840957641601562
70_minus_60,0.6,0.7,2024,100,True,False,,6.638916015625,0.014999999999999902,0.0,6.0,6.0,-5.046138763427734
70_minus_60,0.6,0.7,2024,101,True,False,,17.802734375,0.315,0.0,2.0,2.0,-8.405733108520508
70_minus_60,0.6,0.7,2024,102,True,False,,-5.21630859375,0.07999999999999996,0.0,-10.0,-10.0,-2.932745933532715
70_minus_60,0.6,0.7,2024,103,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,104,True,False,,21.927734375,0.06000000000000005,1.0,-5.0,-9.0,-5.430660247802734
70_minus_60,0.6,0.7,2024,105,True,False,,11.92041015625,0.06499999999999995,-1.0,11.0,35.0,1.4190378189086914
70_minus_60,0.6,0.7,2024,106,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,107,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,108,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,109,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,110,True,False,,-11.064208984375,0.355,0.0,-22.0,-22.0,-6.518255233764648
70_minus_60,0.6,0.7,2024,111,True,True,46.800048828125,2.7625732421875,0.16499999999999992,0.0,0.0,-2.0,-4.1371870040893555
70_minus_60,0.6,0.7,2024,112,True,True,0.0,-1.9722900390625,0.030000000000000027,0.0,0.0,0.0,-1.2196216583251953
70_minus_60,0.6,0.7,2024,113,True,False,,17.83837890625,0.17499999999999993,0.0,-13.0,-13.0,-9.522189140319824
70_minus_60,0.6,0.7,2024,114,True,False,,6.998046875,0.14,0.0,18.0,18.0,-6.612696647644043
70_minus_60,0.6,0.7,2024,115,True,False,,-28.31298828125,-0.04999999999999993,0.0,4.0,4.0,2.5158605575561523
70_minus_60,0.6,0.7,2024,116,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,117,True,False,,-19.8836669921875,0.2750000000000001,0.0,1.0,1.0,-2.7516369819641113
70_minus_60,0.6,0.7,2024,118,True,False,,-1.27197265625,0.185,0.0,-8.0,-8.0,-3.3639488220214844
70_minus_60,0.6,0.7,2024,119,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,120,True,False,,1.6580810546875,0.16499999999999992,0.0,-13.0,-13.0,-4.02990198135376
70_minus_60,0.6,0.7,2024,121,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,122,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,123,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,124,True,False,,-17.450439453125,0.07000000000000006,0.0,3.0,3.0,-0.003566741943359375
70_minus_60,0.6,0.7,2024,125,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,126,True,False,,10.0830078125,0.05499999999999994,0.0,-7.0,-7.0,-0.6745128631591797
70_minus_60,0.6,0.7,2024,127,True,False,,-11.6341552734375,0.30000000000000004,-1.0,4.0,25.0,-5.927118301391602
70_minus_60,0.6,0.7,2024,128,True,False,,-10.6575927734375,0.345,0.0,-15.0,-15.0,-10.462250709533691
70_minus_60,0.6,0.7,2024,129,True,False,,-27.0997314453125,0.09499999999999997,0.0,-25.0,-25.0,-1.41800856590271
70_minus_60,0.6,0.7,2024,130,True,False,,-11.11669921875,0.21000000000000008,0.0,-13.0,-13.0,-5.384334325790405
70_minus_60,0.6,0.7,2024,131,True,False,,-16.4114990234375,0.06000000000000005,0.0,-2.0,-2.0,-6.463989734649658
70_minus_60,0.6,0.7,2024,132,True,False,,29.332275390625,0.09499999999999997,0.0,34.0,34.0,-0.7325758934020996
70_minus_60,0.6,0.7,2024,133,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,134,True,False,,5.421142578125,0.30499999999999994,0.0,-8.0,-8.0,-7.805820465087891
70_minus_60,0.6,0.7,2024,135,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,136,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,137,True,False,,14.802001953125,0.03500000000000003,0.0,-5.0,-5.0,-0.4752349853515625
70_minus_60,0.6,0.7,2024,138,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,139,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,140,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,141,True,False,,-5.1912841796875,0.15000000000000002,0.0,-26.0,-26.0,-4.590758323669434
70_minus_60,0.6,0.7,2024,142,True,False,,39.6121826171875,0.36500000000000005,1.0,-30.0,-31.0,-9.828930854797363
70_minus_60,0.6,0.7,2024,143,True,False,,21.7830810546875,0.135,0.0,22.0,22.0,-5.4074201583862305
70_minus_60,0.6,0.7,2024,144,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,145,True,True,-18.0001220703125,6.64892578125,0.135,0.0,0.0,1.0,-4.314115524291992
70_minus_60,0.6,0.7,2024,146,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,147,True,False,,6.24267578125,0.015000000000000013,0.0,16.0,16.0,-1.1131525039672852
70_minus_60,0.6,0.7,2024,148,True,False,,26.9659423828125,0.27999999999999997,-1.0,8.0,11.0,-1.5570411682128906
70_minus_60,0.6,0.7,2024,149,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,150,True,False,,10.262451171875,-0.1499999999999999,0.0,-50.0,-50.0,-2.2529640197753906
70_minus_60,0.6,0.7,2024,151,True,True,4.800048828125,4.7301025390625,0.17999999999999994,0.0,0.0,-5.0,-4.710608005523682
70_minus_60,0.6,0.7,2024,152,True,False,,-10.631103515625,0.20000000000000007,0.0,-2.0,-2.0,-6.686466217041016
70_minus_60,0.6,0.7,2024,153,True,False,,-32.255859375,0.38,-1.0,8.0,11.0,-8.220691680908203
70_minus_60,0.6,0.7,2024,154,True,False,,49.6368408203125,0.335,0.0,-6.0,-6.0,-6.6107306480407715
70_minus_60,0.6,0.7,2024,155,True,False,,-29.11376953125,0.15000000000000002,0.0,9.0,9.0,-5.139240264892578
70_minus_60,0.6,0.7,2024,156,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,157,True,False,,-11.486083984375,0.11499999999999999,0.0,13.0,13.0,-0.2211974859237671
70_minus_60,0.6,0.7,2024,158,True,True,-31.699951171875,12.6280517578125,0.18500000000000005,0.0,0.0,1.0,-7.795206069946289
70_minus_60,0.6,0.7,2024,159,True,False,,9.492919921875,0.08500000000000008,0.0,7.0,7.0,-4.086209297180176
70_minus_60,0.6,0.7,2024,160,True,False,,12.6219482421875,0.10999999999999999,-1.0,19.0,27.0,-4.823698997497559
70_minus_60,0.6,0.7,2024,161,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,162,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,163,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,164,True,False,,4.113525390625,0.08499999999999996,0.0,-7.0,-7.0,0.19633102416992188
70_minus_60,0.6,0.7,2024,165,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,166,True,False,,-10.0777587890625,0.27999999999999997,0.0,12.0,12.0,-1.700632095336914
70_minus_60,0.6,0.7,2024,167,True,False,,-13.82421875,-0.06999999999999995,0.0,4.0,4.0,2.666961193084717
70_minus_60,0.6,0.7,2024,168,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,169,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,170,True,False,,8.7578125,0.235,-1.0,17.0,18.0,-1.8407182693481445
70_minus_60,0.6,0.7,2024,171,True,False,,7.95166015625,0.15999999999999992,0.0,-11.0,-11.0,-5.439687728881836
70_minus_60,0.6,0.7,2024,172,True,False,,-9.040771484375,0.37,0.0,-12.0,-12.0,-11.028316497802734
70_minus_60,0.6,0.7,2024,173,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,174,True,False,,-5.6802978515625,0.135,0.0,-7.0,-7.0,-2.3721752166748047
70_minus_60,0.6,0.7,2024,175,True,False,,8.7552490234375,-0.040000000000000036,0.0,23.0,23.0,0.41234588623046875
70_minus_60,0.6,0.7,2024,176,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,177,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,178,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,179,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,180,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,181,True,False,,6.8941650390625,0.04500000000000004,0.0,-6.0,-6.0,-2.313474655151367
70_minus_60,0.6,0.7,2024,182,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,183,True,False,,0.8355712890625,0.14500000000000002,0.0,-10.0,-10.0,-1.8955750465393066
70_minus_60,0.6,0.7,2024,184,True,False,,-0.6512451171875,0.020000000000000018,0.0,1.0,1.0,-1.7092127799987793
70_minus_60,0.6,0.7,2024,185,True,False,,-6.0592041015625,0.31500000000000006,0.0,-15.0,-15.0,-4.725833415985107
70_minus_60,0.6,0.7,2024,186,True,False,,-15.061767578125,0.050000000000000044,0.0,-22.0,-22.0,-0.9713897705078125
70_minus_60,0.6,0.7,2024,187,True,False,,2.971435546875,0.12,1.0,-9.0,-10.0,-2.119746208190918
70_minus_60,0.6,0.7,2024,188,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,189,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,190,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,191,True,False,,1.9852294921875,-0.08499999999999996,0.0,-42.0,-42.0,3.461573600769043
70_minus_60,0.6,0.7,2024,192,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,193,True,False,,4.67333984375,0.16499999999999992,0.0,0.0,0.0,-3.9449663162231445
70_minus_60,0.6,0.7,2024,194,True,False,,-8.0184326171875,0.21999999999999997,0.0,-4.0,-4.0,-4.3857502937316895
70_minus_60,0.6,0.7,2024,195,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,196,True,False,,-5.4075927734375,0.17499999999999993,0.0,3.0,3.0,-4.710797309875488
70_minus_60,0.6,0.7,2024,197,True,True,1.699951171875,-15.58251953125,0.08000000000000007,0.0,0.0,-3.0,-1.2926368713378906
70_minus_60,0.6,0.7,2024,198,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,199,True,False,,-0.918701171875,-0.009999999999999898,0.0,2.0,2.0,-0.024580955505371094
70_minus_60,0.6,0.7,2024,200,True,False,,11.4664306640625,0.32500000000000007,0.0,-43.0,-43.0,-8.9896821975708
70_minus_60,0.6,0.7,2024,201,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,202,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,203,True,False,,16.7762451171875,0.13,0.0,18.0,18.0,-5.124608039855957
70_minus_60,0.6,0.7,2024,204,True,False,,-18.455810546875,-0.015000000000000013,0.0,-10.0,-10.0,2.0896406173706055
70_minus_60,0.6,0.7,2024,205,True,False,,3.323974609375,0.11499999999999999,0.0,30.0,30.0,-2.882084369659424
70_minus_60,0.6,0.7,2024,206,True,False,,-2.2298583984375,0.19000000000000006,0.0,-16.0,-16.0,-3.3500967025756836
70_minus_60,0.6,0.7,2024,207,True,False,,-26.9710693359375,0.32000000000000006,0.0,6.0,6.0,-5.282046318054199
70_minus_60,0.6,0.7,2024,208,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,209,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,210,True,False,,5.8675537109375,-0.044999999999999984,0.0,1.0,1.0,1.2633819580078125
70_minus_60,0.6,0.7,2024,211,True,False,,-12.6741943359375,-0.08999999999999997,0.0,4.0,4.0,2.395378589630127
70_minus_60,0.6,0.7,2024,212,True,False,,-0.730224609375,0.07000000000000006,0.0,-2.0,-2.0,-1.4765691757202148
70_minus_60,0.6,0.7,2024,213,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,214,True,False,,6.6934814453125,0.030000000000000027,0.0,-9.0,-9.0,-0.34413719177246094
70_minus_60,0.6,0.7,2024,215,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,216,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,217,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,218,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,219,True,False,,1.815185546875,0.29000000000000004,0.0,-2.0,-2.0,-9.099417209625244
70_minus_60,0.6,0.7,2024,220,True,False,,21.438720703125,0.04500000000000004,0.0,5.0,5.0,-3.0135388374328613
70_minus_60,0.6,0.7,2024,221,True,False,,-27.0904541015625,0.19499999999999995,0.0,6.0,6.0,-2.122760772705078
70_minus_60,0.6,0.7,2024,222,True,False,,17.11767578125,0.17999999999999994,0.0,22.0,22.0,-3.6287059783935547
70_minus_60,0.6,0.7,2024,223,True,False,,-6.130615234375,0.21499999999999997,0.0,-5.0,-5.0,-4.3086957931518555
70_minus_60,0.6,0.7,2024,224,True,False,,7.236328125,0.015000000000000013,0.0,-6.0,-6.0,1.6793932914733887
70_minus_60,0.6,0.7,2024,225,True,False,,-19.5096435546875,-0.04500000000000004,0.0,-16.0,-16.0,1.1585216522216797
70_minus_60,0.6,0.7,2024,226,True,False,,1.08203125,0.14,0.0,-8.0,-8.0,-2.144327163696289
70_minus_60,0.6,0.7,2024,227,True,False,,-15.010009765625,0.0,0.0,-18.0,-18.0,0.6546306610107422
70_minus_60,0.6,0.7,2024,228,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,229,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2024,230,True,False,,-17.1859130859375,0.43999999999999995,0.0,-47.0,-47.0,-11.509316444396973
