lock_version,model_run_id,forecast_origin,position,history_group,prior_rows,primary_rmse,projection_only_rmse,selected_source
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2021,WR,limited_history,217,2.7834459755637164,2.776275804039658,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2021,TE,limited_history,89,2.083930320756867,2.1077098148291484,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2022,QB,limited_history,35,,,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2022,RB,limited_history,203,3.604952323459344,3.664104085311197,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2022,WR,limited_history,269,2.7481394866314526,2.7401828632343372,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2022,TE,limited_history,108,2.0334747832167546,2.044004644899598,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2023,QB,limited_history,41,,,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2023,RB,limited_history,241,3.5144560685501087,3.5788510510665543,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2023,WR,limited_history,314,2.7233464579798436,2.705762703997378,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2023,TE,limited_history,137,1.968601132454851,1.9544553442085162,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2024,QB,limited_history,49,,,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2024,RB,limited_history,279,3.6082901942962007,3.6883208081458867,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2024,WR,limited_history,369,2.7524448977133917,2.743554998469889,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2024,TE,limited_history,164,1.956775415788905,1.952556977296689,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2025,QB,limited_history,59,5.090317092441182,4.958789081908323,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2025,RB,limited_history,313,3.5541410495607146,3.625789373929355,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2025,WR,limited_history,421,2.7466499297844207,2.740742989717659,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2025,TE,limited_history,189,2.008887887511777,1.9807284293574143,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2026,QB,limited_history,71,4.874654221168702,4.711905149778349,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2026,RB,limited_history,349,3.5195420361501952,3.57520172110074,conditional_ppg_primary_blend
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2026,WR,limited_history,473,2.7154181159779465,2.6934161674374395,conditional_ppg_projection_only
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,2026,TE,limited_history,206,2.014728197144979,2.005572614033024,conditional_ppg_projection_only
