year,trial,policy,solve_status,max_forced_options,forced_option_count,forced_option_players,forced_young_count,forced_mean_year_exp,candidate_attempts,reoptimization_refine_swaps,roster,nominal_starters,bench_players,starter_changes_vs_control,bench_changes_vs_control,roster_changes_vs_control,forecast_salary_spend,unspent_budget,starter_forecast_spend,bench_forecast_spend,starter_projected_ppg_sum,starter_raw_actual_points,starter_forecast_ev,starter_forecast_p10,starter_forecast_p90,top3_spend_share,baseline_construction_score,current_construction_score,current_construction_delta,forecast_ev,forecast_p10,forecast_p90,actual_points,drafted_only_points,actual_waiver_starts,actual_salary_spend,actual_salary_missing_players,raw_outcome_missing_players,actual_playoff_points,bench_actual_max4_ppg,bench_dead_below10,bench_sustained_12_hits,bench_sustained_15_hits,predicted_expected_best_surplus,predicted_probability_any_hit,predicted_probability_any_10,predicted_probability_any_20,predicted_expected_top2_surplus,predicted_best_player,next_validation_bench_matches,next_projection_proxy_bench_count,future_outcome_available,actual_best_keeper_surplus,actual_top2_keeper_surplus,actual_any_keeper_hit,actual_any_keeper_hit_10,actual_any_keeper_hit_20,actual_best_future_ppg,actual_future_ppg_ge12_count,actual_future_ppg_ge15_count,actual_keeper_hit_players,observed_cost_coverage,observed_best_keeper_surplus,observed_any_keeper_hit_10
2023,248,reinvest_k2,optimal,2,1,Rashaad Penny,0,99.0,16,10,Adam Thielen|Aidan Oconnell|Christian Kirk|Christian Mccaffrey|David Njoku|Devon Achane|Drake London|George Kittle|Jahmyr Gibbs|Jaxon Smith Njigba|Jerry Jeudy|Keenan Allen|Rashaad Penny,Aidan Oconnell|Christian Mccaffrey|Drake London|George Kittle|Jahmyr Gibbs|Jaxon Smith Njigba|Jerry Jeudy|Keenan Allen,Adam Thielen|Christian Kirk|David Njoku|Devon Achane|Rashaad Penny,0,2,2,297.5093078613281,0.490692138671875,264.03594970703125,33.473350524902344,92.23234939575195,1407.4000244140625,1498.197021484375,1335.2598876953125,1645.735595703125,0.6641985774040222,1340.291015625,1340.291015625,0.0,1529.330078125,1392.35009765625,1686.6378173828125,1847.9599609375,1614.5999755859375,59,318.0,1,0,490.9599914550781,17.746666717529298,1,4,3,42.092406484988885,0.835,0.747,0.71,58.97482691236965,Devon Achane,4,1,1,84.38802719116211,106.6279296875,1.0,1.0,1.0,16.513334274291992,1.0,1.0,Adam Thielen|David Njoku|Devon Achane,1.0,93.92540740966795,1.0
2023,248,reinvest_k3,optimal,3,1,Rashaad Penny,0,99.0,24,10,Adam Thielen|Aidan Oconnell|Christian Kirk|Christian Mccaffrey|David Njoku|Devon Achane|Drake London|George Kittle|Jahmyr Gibbs|Jaxon Smith Njigba|Jerry Jeudy|Keenan Allen|Rashaad Penny,Aidan Oconnell|Christian Mccaffrey|Drake London|George Kittle|Jahmyr Gibbs|Jaxon Smith Njigba|Jerry Jeudy|Keenan Allen,Adam Thielen|Christian Kirk|David Njoku|Devon Achane|Rashaad Penny,0,2,2,297.5093078613281,0.490692138671875,264.03594970703125,33.473350524902344,92.23234939575195,1407.4000244140625,1498.197021484375,1335.2598876953125,1645.735595703125,0.6641985774040222,1340.291015625,1340.291015625,0.0,1529.330078125,1392.35009765625,1686.6378173828125,1847.9599609375,1614.5999755859375,59,318.0,1,0,490.9599914550781,17.746666717529298,1,4,3,42.092406484988885,0.835,0.747,0.71,58.97482691236965,Devon Achane,4,1,1,84.38802719116211,106.6279296875,1.0,1.0,1.0,16.513334274291992,1.0,1.0,Adam Thielen|David Njoku|Devon Achane,1.0,93.92540740966795,1.0
2023,249,control,optimal,0,0,,0,,0,7,Adam Thielen|Aidan Oconnell|Aj Dillon|Alec Pierce|Deandre Hopkins|Devon Achane|Drake London|George Kittle|Jahmyr Gibbs|Jerry Jeudy|Jonathan Taylor|Keenan Allen|Mark Andrews,Aidan Oconnell|Deandre Hopkins|Drake London|Jahmyr Gibbs|Jerry Jeudy|Jonathan Taylor|Keenan Allen|Mark Andrews,Adam Thielen|Aj Dillon|Alec Pierce|Devon Achane|George Kittle,0,0,0,297.2476806640625,0.7523193359375,257.15264892578125,40.094993591308594,90.8447618484497,1145.300048828125,1481.4534912109375,1343.3885498046875,1624.5660400390625,0.5358918905258179,1313.698486328125,1313.698486328125,0.0,1510.5418701171875,1364.2186279296875,1663.270751953125,1700.360107421875,1458.2999267578125,54,340.0,2,0,434.5599670410156,19.738333892822265,1,3,3,36.50397761555733,0.806,0.715,0.604,48.50989491403774,Devon Achane,5,0,1,91.79728698730467,114.1893138885498,1.0,1.0,1.0,16.513334274291992,2.0,1.0,Adam Thielen|Devon Achane|George Kittle,0.8,99.51654052734376,1.0
2023,249,reinvest_k1,optimal,1,1,Kendre Miller,1,0.0,8,9,Adam Thielen|Devon Achane|Drake London|George Kittle|Jahmyr Gibbs|Jaxon Smith Njigba|Jerry Jeudy|Jonathan Taylor|Josh Allen|Kendre Miller|Mark Andrews|Terry Mclaurin|Zay Flowers,Drake London|Jahmyr Gibbs|Jaxon Smith Njigba|Jerry Jeudy|Jonathan Taylor|Josh Allen|Mark Andrews|Terry Mclaurin,Adam Thielen|Devon Achane|George Kittle|Kendre Miller|Zay Flowers,3,2,5,296.5937194824219,1.406280517578125,260.4223937988281,36.17133331298828,101.6688108444214,1278.580078125,1535.8887939453125,1376.7230224609375,1690.722900390625,0.5319288372993469,1313.698486328125,1334.70263671875,21.004150390625,1584.0252685546875,1428.9365234375,1736.531982421875,1726.93994140625,1553.97998046875,52,363.0,1,0,482.91998291015625,19.83166723251343,1,4,4,45.721501568455565,0.879,0.801,0.688,65.42272336189227,Devon Achane,5,0,1,91.79728698730467,130.8518809206521,1.0,1.0,1.0,16.513334274291992,2.0,1.0,Adam Thielen|Devon Achane|George Kittle|Zay Flowers,0.8,99.51654052734376,1.0
2023,249,reinvest_k2,optimal,2,2,Kendre Miller|Tyjae Spears,2,0.0,16,13,Adam Thielen|Christian Kirk|Deandre Hopkins|Devon Achane|Drake London|Jahmyr Gibbs|Jaxon Smith Njigba|Jerry Jeudy|Jonathan Taylor|Josh Allen|Kendre Miller|Mark Andrews|Tyjae Spears,Deandre Hopkins|Drake London|Jahmyr Gibbs|Jaxon Smith Njigba|Jerry Jeudy|Jonathan Taylor|Josh Allen|Mark Andrews,Adam Thielen|Christian Kirk|Devon Achane|Kendre Miller|Tyjae Spears,2,3,5,297.9016418457031,0.098358154296875,266.52587890625,31.375741958618164,102.12314891815186,1303.8800048828125,1543.0885009765625,1375.9620361328125,1710.181884765625,0.5295934081077576,1313.698486328125,1336.43359375,22.735107421875,1571.361328125,1420.6142578125,1731.7313232421875,1713.1400146484375,1535.080078125,52,346.0,1,0,468.2200012207031,17.496666812896727,1,3,2,49.501816754472095,0.846,0.803,0.754,72.02343958019813,Devon Achane,5,0,1,91.79728698730467,114.1893138885498,1.0,1.0,1.0,16.513334274291992,1.0,1.0,Adam Thielen|Devon Achane,0.8,99.51654052734376,1.0
2023,249,reinvest_k3,optimal,3,3,Kendre Miller|Tyjae Spears|Tyler Allgeier,3,0.3333333333333333,24,13,Dandre Swift|Devon Achane|Drake London|George Kittle|Jahmyr Gibbs|Jaxon Smith Njigba|Jordan Addison|Josh Allen|Kendre Miller|Mark Andrews|Stefon Diggs|Tyjae Spears|Tyler Allgeier,Dandre Swift|Drake London|Jahmyr Gibbs|Jaxon Smith Njigba|Jordan Addison|Josh Allen|Mark Andrews|Stefon Diggs,Devon Achane|George Kittle|Kendre Miller|Tyjae Spears|Tyler Allgeier,5,3,8,296.81170654296875,1.18829345703125,268.7056884765625,28.10602188110352,103.69163703918456,1504.8800048828125,1561.486328125,1419.4283447265625,1717.617431640625,0.6093855500221252,1313.698486328125,1344.806884765625,31.1083984375,1597.120849609375,1446.2587890625,1760.416748046875,1773.64013671875,1660.580078125,39,363.0,1,0,451.91998291015625,16.125000476837158,2,2,2,50.64039235735192,0.881,0.822,0.722,73.36020366672084,Devon Achane,5,0,1,91.79728698730467,104.46734809875488,1.0,1.0,1.0,16.513334274291992,2.0,1.0,Devon Achane|George Kittle,0.8,99.51654052734376,1.0
2024,0,control,optimal,0,0,,0,,0,2,Brian Robinson|Brock Bowers|Chase Brown|Deebo Samuel|Devonta Smith|George Kittle|Jalen Hurts|Jordan Addison|Marvin Harrison|Najee Harris|Rashee Rice|Tyjae Spears|Xavier Worthy,Deebo Samuel|Devonta Smith|George Kittle|Jalen Hurts|Marvin Harrison|Najee Harris|Rashee Rice|Tyjae Spears,Brian Robinson|Brock Bowers|Chase Brown|Jordan Addison|Xavier Worthy,0,0,0,297.8333740234375,0.1666259765625,248.1923675537109,49.64101791381836,108.09851360321044,1247.320068359375,1615.30322265625,1456.2137451171875,1779.3787841796875,0.5028390884399414,1458.899658203125,1458.899658203125,0.0,1692.4024658203125,1545.8648681640625,1856.3304443359373,1627.10009765625,1680.8199462890625,19,351.0,0,0,428.5799865722656,18.878332901000977,0,5,4,40.39236215705727,0.798,0.762,0.673,59.29848060165925,Chase Brown,5,0,1,63.85542573713178,85.26216020368452,1.0,1.0,1.0,13.986665725708008,2.0,0.0,Brock Bowers|Chase Brown,1.0,62.17627801679487,1.0
2024,0,reinvest_k1,optimal,1,1,Zach Charbonnet,1,1.0,8,6,Brian Robinson|Chase Brown|Deebo Samuel|Devonta Smith|George Kittle|Jalen Hurts|Kyle Pitts|Marvin Harrison|Najee Harris|Rashee Rice|Tyjae Spears|Xavier Worthy|Zach Charbonnet,Deebo Samuel|Devonta Smith|George Kittle|Jalen Hurts|Marvin Harrison|Najee Harris|Rashee Rice|Tyjae Spears,Brian Robinson|Chase Brown|Kyle Pitts|Xavier Worthy|Zach Charbonnet,0,2,2,296.253173828125,1.746826171875,248.1923675537109,48.0608024597168,108.09851360321044,1247.320068359375,1615.30322265625,1456.2137451171875,1779.3787841796875,0.5055212378501892,1458.899658203125,1458.899658203125,0.0,1689.855224609375,1530.229736328125,1857.9580078125,1536.699951171875,1559.52001953125,21,348.0,0,0,392.3800048828125,16.52666664123535,0,5,3,45.11661957416947,0.826,0.779,0.66,67.07805800787284,Zach Charbonnet,5,0,1,63.85542573713178,69.46002897470774,1.0,1.0,1.0,13.986665725708008,1.0,0.0,Chase Brown|Kyle Pitts|Zach Charbonnet,1.0,62.17627801679487,1.0
2024,0,reinvest_k2,optimal,2,2,Blake Corum|Zach Charbonnet,2,0.5,16,10,Blake Corum|Brian Robinson|Chase Brown|Deebo Samuel|Devonta Smith|George Kittle|Jalen Hurts|Marvin Harrison|Najee Harris|Rashee Rice|Tyjae Spears|Xavier Worthy|Zach Charbonnet,Deebo Samuel|Devonta Smith|George Kittle|Jalen Hurts|Marvin Harrison|Najee Harris|Rashee Rice|Tyjae Spears,Blake Corum|Brian Robinson|Chase Brown|Xavier Worthy|Zach Charbonnet,0,2,2,288.9447021484375,9.0552978515625,248.1923675537109,40.7523193359375,108.09851360321044,1247.320068359375,1615.30322265625,1456.2137451171875,1779.3787841796875,0.5183076858520508,1458.899658203125,1458.899658203125,0.0,1679.6151123046875,1528.6141357421875,1840.69384765625,1549.800048828125,1564.1201171875,24,347.0,0,0,392.3800048828125,14.331666564941406,1,4,3,50.094975725894194,0.85,0.8,0.722,76.97263248920763,Zach Charbonnet,5,0,1,63.85542573713178,69.46002897470774,1.0,1.0,1.0,13.986665725708008,1.0,0.0,Chase Brown|Zach Charbonnet,1.0,62.17627801679487,1.0
2024,0,reinvest_k3,optimal,3,2,Blake Corum|Zach Charbonnet,2,0.5,24,10,Blake Corum|Brian Robinson|Chase Brown|Deebo Samuel|Devonta Smith|George Kittle|Jalen Hurts|Marvin Harrison|Najee Harris|Rashee Rice|Tyjae Spears|Xavier Worthy|Zach Charbonnet,Deebo Samuel|Devonta Smith|George Kittle|Jalen Hurts|Marvin Harrison|Najee Harris|Rashee Rice|Tyjae Spears,Blake Corum|Brian Robinson|Chase Brown|Xavier Worthy|Zach Charbonnet,0,2,2,288.9447021484375,9.0552978515625,248.1923675537109,40.7523193359375,108.09851360321044,1247.320068359375,1615.30322265625,1456.2137451171875,1779.3787841796875,0.5183076858520508,1458.899658203125,1458.899658203125,0.0,1679.6151123046875,1528.6141357421875,1840.69384765625,1549.800048828125,1564.1201171875,24,347.0,0,0,392.3800048828125,14.331666564941406,1,4,3,50.094975725894194,0.85,0.8,0.722,76.97263248920763,Zach Charbonnet,5,0,1,63.85542573713178,69.46002897470774,1.0,1.0,1.0,13.986665725708008,1.0,0.0,Chase Brown|Zach Charbonnet,1.0,62.17627801679487,1.0
2024,1,control,optimal,0,0,,0,,0,1,Brian Robinson|Brock Bowers|Chase Brown|Devonta Smith|George Kittle|Jalen Hurts|Jordan Addison|Marvin Harrison|Najee Harris|Nathaniel Dell|Rashee Rice|Tyjae Spears|Xavier Worthy,Devonta Smith|George Kittle|Jalen Hurts|Marvin Harrison|Najee Harris|Nathaniel Dell|Rashee Rice|Tyjae Spears,Brian Robinson|Brock Bowers|Chase Brown|Jordan Addison|Xavier Worthy,0,0,0,288.90484619140625,9.09515380859375,235.14581298828125,53.75904846191406,106.78462028503418,1239.320068359375,1602.657958984375,1450.7969970703125,1752.7950439453125,0.5022926330566406,1433.5714111328125,1433.5714111328125,0.0,1682.9024658203125,1534.4296875,1844.1820068359373,1651.0,1680.320068359375,24,317.0,0,0,451.7799682617188,18.878332901000977,0,5,4,39.75762991020337,0.791,0.746,0.677,58.36522942958961,Chase Brown,5,0,1,60.31351472507754,85.39624597202578,1.0,1.0,1.0,13.986665725708008,2.0,0.0,Brock Bowers|Chase Brown,1.0,59.44898606907168,1.0
2024,1,reinvest_k1,optimal,1,1,Zach Charbonnet,1,1.0,8,3,Brock Bowers|Chase Brown|Deebo Samuel|Devonta Smith|George Kittle|Jalen Hurts|Jordan Addison|Marvin Harrison|Najee Harris|Rashee Rice|Tyjae Spears|Xavier Worthy|Zach Charbonnet,Deebo Samuel|Devonta Smith|George Kittle|Jalen Hurts|Marvin Harrison|Najee Harris|Rashee Rice|Tyjae Spears,Brock Bowers|Chase Brown|Jordan Addison|Xavier Worthy|Zach Charbonnet,1,1,2,297.6259765625,0.3740234375,260.1199645996094,37.50603485107422,108.09851360321044,1247.320068359375,1615.30322265625,1456.2137451171875,1779.3787841796875,0.5202064514160156,1433.5714111328125,1458.64453125,25.0731201171875,1679.335205078125,1535.06787109375,1838.140380859375,1622.0,1668.52001953125,21,334.0,0,0,445.4800415039063,18.81333312988281,0,5,4,44.59444564093815,0.813,0.766,0.696,65.68500824065957,Zach Charbonnet,5,0,1,60.31351472507754,85.39624597202578,1.0,1.0,1.0,13.986665725708008,2.0,0.0,Brock Bowers|Chase Brown|Zach Charbonnet,1.0,59.44898606907168,1.0
2024,1,reinvest_k2,optimal,2,2,Trey Benson|Zach Charbonnet,2,0.5,16,5,Chase Brown|Cooper Kupp|Devonta Smith|Jalen Hurts|Jordan Addison|Mark Andrews|Marvin Harrison|Najee Harris|Rashee Rice|Trey Benson|Tyjae Spears|Xavier Worthy|Zach Charbonnet,Cooper Kupp|Devonta Smith|Jalen Hurts|Mark Andrews|Marvin Harrison|Najee Harris|Rashee Rice|Tyjae Spears,Chase Brown|Jordan Addison|Trey Benson|Xavier Worthy|Zach Charbonnet,2,2,4,296.4367370605469,1.563262939453125,262.3002319335937,34.136505126953125,108.1336441040039,1221.320068359375,1611.1904296875,1459.30810546875,1767.7435302734375,0.4988912642002105,1433.5714111328125,1461.634521484375,28.0631103515625,1675.5618896484375,1529.63818359375,1826.3572998046875,1530.300048828125,1619.1199951171875,30,351.0,0,0,420.1799926757813,16.460000038146973,1,4,3,49.79201736972944,0.838,0.795,0.727,76.17098967567213,Zach Charbonnet,5,0,1,60.31351472507754,65.01423837484532,1.0,1.0,1.0,13.986665725708008,1.0,0.0,Chase Brown|Zach Charbonnet,1.0,59.44898606907168,1.0
2024,1,reinvest_k3,optimal,3,2,Trey Benson|Zach Charbonnet,2,0.5,24,5,Chase Brown|Cooper Kupp|Devonta Smith|Jalen Hurts|Jordan Addison|Mark Andrews|Marvin Harrison|Najee Harris|Rashee Rice|Trey Benson|Tyjae Spears|Xavier Worthy|Zach Charbonnet,Cooper Kupp|Devonta Smith|Jalen Hurts|Mark Andrews|Marvin Harrison|Najee Harris|Rashee Rice|Tyjae Spears,Chase Brown|Jordan Addison|Trey Benson|Xavier Worthy|Zach Charbonnet,2,2,4,296.4367370605469,1.563262939453125,262.3002319335937,34.136505126953125,108.1336441040039,1221.320068359375,1611.1904296875,1459.30810546875,1767.7435302734375,0.4988912642002105,1433.5714111328125,1461.634521484375,28.0631103515625,1675.5618896484375,1529.63818359375,1826.3572998046875,1530.300048828125,1619.1199951171875,30,351.0,0,0,420.1799926757813,16.460000038146973,1,4,3,49.79201736972944,0.838,0.795,0.727,76.17098967567213,Zach Charbonnet,5,0,1,60.31351472507754,65.01423837484532,1.0,1.0,1.0,13.986665725708008,1.0,0.0,Chase Brown|Zach Charbonnet,1.0,59.44898606907168,1.0
2024,2,control,optimal,0,0,,0,,0,2,Alexander Mattison|Brock Bowers|Chase Brown|Cooper Kupp|Devonta Smith|Jalen Hurts|Jordan Addison|Mark Andrews|Marvin Harrison|Nathaniel Dell|Rashee Rice|Tyjae Spears|Xavier Worthy,Chase Brown|Cooper Kupp|Devonta Smith|Jalen Hurts|Mark Andrews|Marvin Harrison|Rashee Rice|Tyjae Spears,Alexander Mattison|Brock Bowers|Jordan Addison|Nathaniel Dell|Xavier Worthy,0,0,0,293.5744323730469,4.425567626953125,244.77166748046875,48.8027572631836,106.83226108551024,1276.3199462890625,1593.976806640625,1464.3193359375,1761.33251953125,0.5042082071304321,1451.314453125,1451.314453125,0.0,1656.291015625,1527.59716796875,1805.5489501953125,1585.5999755859375,1598.02001953125,36,344.0,1,0,414.280029296875,15.446666717529297,0,3,2,30.498897362997425,0.757,0.688,0.603,43.0697127500661,Xavier Worthy,5,0,1,22.75341415405273,22.75341415405273,1.0,1.0,1.0,12.59999942779541,1.0,0.0,Brock Bowers,0.8,17.29153823852539,1.0
2024,2,reinvest_k1,optimal,1,1,Zach Charbonnet,1,1.0,8,2,Brock Bowers|Chase Brown|Cooper Kupp|Devonta Smith|Jalen Hurts|Mark Andrews|Marvin Harrison|Nathaniel Dell|Rashee Rice|Rome Odunze|Tyjae Spears|Xavier Worthy|Zach Charbonnet,Chase Brown|Cooper Kupp|Devonta Smith|Jalen Hurts|Mark Andrews|Marvin Harrison|Rashee Rice|Tyjae Spears,Brock Bowers|Nathaniel Dell|Rome Odunze|Xavier Worthy|Zach Charbonnet,0,2,2,296.5340576171875,1.4659423828125,244.77166748046875,51.76240539550781,106.83226108551024,1276.3199462890625,1593.976806640625,1464.3193359375,1761.33251953125,0.499175876379013,1451.314453125,1451.314453125,0.0,1663.1632080078125,1529.755126953125,1811.9066162109373,1526.89990234375,1501.719970703125,34,354.0,0,0,370.780029296875,14.076666641235352,1,3,2,41.56737408643386,0.822,0.753,0.695,60.85863152631157,Zach Charbonnet,5,0,1,22.75341415405273,28.78482949733734,1.0,1.0,1.0,12.59999942779541,1.0,0.0,Brock Bowers|Zach Charbonnet,1.0,17.29153823852539,1.0
2024,2,reinvest_k2,optimal,2,2,Ray Davis|Zach Charbonnet,2,0.5,16,5,Brock Bowers|Chase Brown|Devon Achane|Devonta Smith|Jalen Hurts|Mark Andrews|Marvin Harrison|Nathaniel Dell|Rashee Rice|Ray Davis|Rome Odunze|Tyjae Spears|Zach Charbonnet,Devon Achane|Devonta Smith|Jalen Hurts|Mark Andrews|Marvin Harrison|Nathaniel Dell|Rashee Rice|Tyjae Spears,Brock Bowers|Chase Brown|Ray Davis|Rome Odunze|Zach Charbonnet,2,4,4,297.9152526855469,0.084747314453125,268.84344482421875,29.071786880493164,109.24338912963869,1268.52001953125,1638.4127197265625,1484.5299072265625,1809.296630859375,0.5452096462249756,1451.314453125,1474.4644775390625,23.1500244140625,1690.7574462890625,1538.98974609375,1845.75732421875,1590.300048828125,1603.52001953125,39,339.0,1,0,443.780029296875,16.228333282470704,1,4,3,47.52073802309652,0.847,0.762,0.714,71.26696226971694,Zach Charbonnet,5,0,1,60.700817558902656,83.45423171295539,1.0,1.0,1.0,13.986665725708008,2.0,0.0,Brock Bowers|Chase Brown|Zach Charbonnet,0.8,61.38244673981086,1.0
2024,2,reinvest_k3,optimal,3,2,Ray Davis|Zach Charbonnet,2,0.5,24,5,Brock Bowers|Chase Brown|Devon Achane|Devonta Smith|Jalen Hurts|Mark Andrews|Marvin Harrison|Nathaniel Dell|Rashee Rice|Ray Davis|Rome Odunze|Tyjae Spears|Zach Charbonnet,Devon Achane|Devonta Smith|Jalen Hurts|Mark Andrews|Marvin Harrison|Nathaniel Dell|Rashee Rice|Tyjae Spears,Brock Bowers|Chase Brown|Ray Davis|Rome Odunze|Zach Charbonnet,2,4,4,297.9152526855469,0.084747314453125,268.84344482421875,29.071786880493164,109.24338912963869,1268.52001953125,1638.4127197265625,1484.5299072265625,1809.296630859375,0.5452096462249756,1451.314453125,1474.4644775390625,23.1500244140625,1690.7574462890625,1538.98974609375,1845.75732421875,1590.300048828125,1603.52001953125,39,339.0,1,0,443.780029296875,16.228333282470704,1,4,3,47.52073802309652,0.847,0.762,0.714,71.26696226971694,Zach Charbonnet,5,0,1,60.700817558902656,83.45423171295539,1.0,1.0,1.0,13.986665725708008,2.0,0.0,Brock Bowers|Chase Brown|Zach Charbonnet,0.8,61.38244673981086,1.0
2024,3,control,optimal,0,0,,0,,0,0,Chase Brown|Deebo Samuel|George Kittle|Jalen Hurts|Jordan Addison|Mark Andrews|Marvin Harrison|Najee Harris|Nathaniel Dell|Rashee Rice|Rome Odunze|Tyjae Spears|Xavier Worthy,Deebo Samuel|Jalen Hurts|Mark Andrews|Marvin Harrison|Najee Harris|Nathaniel Dell|Rashee Rice|Tyjae Spears,Chase Brown|George Kittle|Jordan Addison|Rome Odunze|Xavier Worthy,0,0,0,297.96173095703125,0.03826904296875,241.997802734375,55.96392822265625,107.71895122528076,1173.820068359375,1611.2723388671875,1453.7392578125,1779.6827392578125,0.5018969178199768,1447.64794921875,1447.64794921875,0.0,1685.1187744140625,1543.0531005859375,1833.4869384765625,1510.10009765625,1529.02001953125,31,342.0,0,0,405.1800231933594,17.378332901000977,1,4,3,40.252350771551285,0.787,0.737,0.649,59.161103952711066,Chase Brown,5,0,1,62.67223957462129,78.84826496524629,1.0,1.0,1.0,13.986665725708008,2.0,0.0,Chase Brown|George Kittle,1.0,62.40606525821504,1.0
2024,3,reinvest_k1,optimal,1,1,Zach Charbonnet,1,1.0,8,2,Brock Bowers|Chase Brown|Deebo Samuel|Devonta Smith|Jalen Hurts|Jordan Addison|Mark Andrews|Marvin Harrison|Najee Harris|Rashee Rice|Tyjae Spears|Xavier Worthy|Zach Charbonnet,Deebo Samuel|Devonta Smith|Jalen Hurts|Mark Andrews|Marvin Harrison|Najee Harris|Rashee Rice|Tyjae Spears,Brock Bowers|Chase Brown|Jordan Addison|Xavier Worthy|Zach Charbonnet,1,2,3,296.177001953125,1.822998046875,260.83660888671875,35.34039306640625,108.52805233001708,1200.7200927734375,1620.9923095703125,1464.71484375,1789.877197265625,0.5102776885032654,1447.64794921875,1468.573974609375,20.926025390625,1685.90869140625,1543.82373046875,1848.4349365234373,1555.39990234375,1609.219970703125,24,346.0,0,0,439.1799926757813,18.81333312988281,0,5,4,45.13259351996172,0.818,0.765,0.696,66.56080165021292,Zach Charbonnet,5,0,1,62.67223957462129,89.55663898868379,1.0,1.0,1.0,13.986665725708008,2.0,0.0,Brock Bowers|Chase Brown|Zach Charbonnet,1.0,62.40606525821504,1.0
2024,3,reinvest_k2,optimal,2,2,Trey Benson|Zach Charbonnet,2,0.5,16,3,Brock Bowers|Deebo Samuel|Devonta Smith|Jalen Hurts|Jordan Addison|Mark Andrews|Marvin Harrison|Najee Harris|Rashee Rice|Trey Benson|Tyjae Spears|Xavier Worthy|Zach Charbonnet,Deebo Samuel|Devonta Smith|Jalen Hurts|Mark Andrews|Marvin Harrison|Najee Harris|Rashee Rice|Tyjae Spears,Brock Bowers|Jordan Addison|Trey Benson|Xavier Worthy|Zach Charbonnet,1,3,4,291.417724609375,6.582275390625,260.83660888671875,30.58111572265625,108.52805233001708,1200.7200927734375,1620.9923095703125,1464.71484375,1789.877197265625,0.5186112523078918,1447.64794921875,1468.573974609375,20.926025390625,1673.9654541015625,1516.12060546875,1827.9534912109373,1457.9000244140625,1537.6201171875,29,346.0,0,0,381.4800109863281,15.939999961853028,1,4,3,45.58796946674516,0.831,0.78,0.701,67.27232665728793,Zach Charbonnet,5,0,1,26.8843994140625,33.740172794887,1.0,1.0,1.0,12.59999942779541,1.0,0.0,Brock Bowers|Zach Charbonnet,1.0,20.8504638671875,1.0
2024,3,reinvest_k3,optimal,3,3,Bucky Irving|Trey Benson|Zach Charbonnet,3,0.3333333333333333,24,5,Bucky Irving|Ceedee Lamb|Chase Brown|Cooper Kupp|Devonta Smith|Jalen Hurts|Jordan Addison|Mark Andrews|Rashee Rice|Trey Benson|Tyjae Spears|Xavier Worthy|Zach Charbonnet,Ceedee Lamb|Chase Brown|Cooper Kupp|Devonta Smith|Jalen Hurts|Mark Andrews|Rashee Rice|Tyjae Spears,Bucky Irving|Jordan Addison|Trey Benson|Xavier Worthy|Zach Charbonnet,4,3,6,296.37530517578125,1.62469482421875,268.76873779296875,27.6065673828125,108.77851486206056,1349.1201171875,1622.3514404296875,1484.485107421875,1780.0264892578125,0.5775148272514343,1447.64794921875,1478.3543701171875,30.7064208984375,1675.6982421875,1548.7960205078125,1822.438720703125,1616.199951171875,1700.219970703125,31,350.0,0,0,470.3800048828125,16.64666690826416,1,4,3,49.83137969761834,0.853,0.796,0.717,74.9625265189331,Zach Charbonnet,5,0,1,74.25906976900269,81.1148431498272,1.0,1.0,1.0,14.050000190734863,1.0,0.0,Bucky Irving|Zach Charbonnet,1.0,74.25058588228394,1.0
2024,4,control,optimal,0,0,,0,,0,1,Brian Robinson|Brock Bowers|Chase Brown|Devonta Smith|George Kittle|Jalen Hurts|Jaylen Waddle|Jordan Addison|Marvin Harrison|Najee Harris|Rashee Rice|Tyjae Spears|Xavier Worthy,Devonta Smith|George Kittle|Jalen Hurts|Jaylen Waddle|Marvin Harrison|Najee Harris|Rashee Rice|Tyjae Spears,Brian Robinson|Brock Bowers|Chase Brown|Jordan Addison|Xavier Worthy,0,0,0,295.1877746582031,2.812225341796875,240.85983276367188,54.327938079833984,107.42362117767334,1236.719970703125,1606.386962890625,1470.9334716796875,1765.4078369140625,0.4871282875537872,1445.4793701171875,1445.4793701171875,0.0,1687.60400390625,1529.988525390625,1832.1085205078125,1667.699951171875,1685.9200439453125,23,336.0,0,0,451.7799682617188,18.878332901000977,0,5,4,39.21683191762994,0.788,0.753,0.672,57.60585186830389,Chase Brown,5,0,1,59.40807737477557,80.36285604604022,1.0,1.0,1.0,13.986665725708008,2.0,0.0,Brock Bowers|Chase Brown,1.0,59.19669927724139,1.0
