player,player_key,pos,pred_fp_per_game,stored_pred_salary,pred_salary_raw,base_salary_observed,salary_resid_5,salary_resid_10,salary_resid_25,salary_resid_75,salary_resid_90,salary_resid_95,espn_source_salary,salary_model_matched,espn_source_matched,raw_point_salary,point_salary,year,actual_salary,is_keeper,actual_salary_recorded,actual_salary_used_in_replay,salary_residual,replay_salary_residual,scenario_market_mean,scenario_center_shift,actual_minus_scenario,selection_slots,selection_slots_chance_60,selection_slots_chance_70,selection_slots_chance_80,selection_slots_chance_90,selection_rate,selection_bucket,predicted_salary_tier,projection_strength_pct,price_strength_pct,value_rank_gap,value_over_price_quintile,top_projection_quartile,salary_center_source
Van Jefferson,vanjefferson,WR,7.853517532348633,1.0,1.0,0.0,-10.359507878978812,-9.01384796765963,-5.651470168186153,-0.3450837164244473,3.326060861379959,4.705083945111327,,True,False,1.0,1.0,2022,1.0,0.0,True,1.0,0.0,0.0,1.684230760400148,0.6842307604001481,-0.6842307604001481,4,1,1,1,1,0.004,rare_0-5%,$1-5,0.40404040404040403,0.2676767676767677,0.13636363636363635,5,False,current_salary_model
Velus Jones,velusjones,WR,4.6203789710998535,1.0,1.0,0.0,-10.359507878978812,-9.01384796765963,-5.651470168186153,-0.3450837164244473,3.326060861379959,4.705083945111327,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,1.685042552614207,0.685042552614207,,0,0,0,0,0,0.0,never,$1-5,0.04040404040404041,0.2676767676767677,-0.22727272727272727,1,False,current_salary_model
Wandale Robinson,wandalerobinson,WR,6.915561676025391,1.0,1.0,0.0,-10.359507878978812,-9.01384796765963,-5.651470168186153,-0.3450837164244473,3.326060861379959,4.705083945111327,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,1.7024130216982718,0.7024130216982718,,0,0,0,0,0,0.0,never,$1-5,0.1414141414141414,0.2676767676767677,-0.12626262626262627,1,False,current_salary_model
Zach Ertz,zachertz,TE,8.784605979919434,5.823892229144261,5.413936038893002,1.0,-9.780196144686157,-7.706902702090292,-4.741141814322451,1.0365806786024834,5.325915008837539,7.897920233324226,5.0,True,True,5.413936038893002,5.86271,2022,3.0,0.0,True,3.0,-2.86271,-2.86271,5.099643335163553,-0.7630666648364466,-2.0996433351635533,113,26,28,30,29,0.113,occasional_5-25%,$6-15,0.8478260869565217,0.8260869565217391,0.021739130434782594,4,True,current_salary_model
Zach Wilson,zachwilson,QB,14.604364395141602,1.0,1.0,0.0,-9.780196144686157,-7.706902702090292,-4.741141814322451,1.0365806786024834,5.325915008837539,7.897920233324226,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,2.3321594149724514,1.3321594149724514,,0,0,0,0,0,0.0,never,$1-5,0.30303030303030304,0.2878787878787879,0.015151515151515138,3,False,current_salary_model
Zack Moss,zackmoss,RB,7.496358871459961,1.0,1.0,0.0,-8.206415705456164,-6.358778232984785,-4.399545876023275,1.7578649712730758,6.444035929913353,11.062558551895936,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,2.9190276144139227,1.9190276144139227,,2,0,0,1,1,0.002,rare_0-5%,$1-5,0.42857142857142855,0.2857142857142857,0.14285714285714285,5,False,current_salary_model
Zamir White,zamirwhite,RB,6.538808822631836,1.0,1.0,0.0,-8.206415705456164,-6.358778232984785,-4.399545876023275,1.7578649712730758,6.444035929913353,11.062558551895936,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,2.961996044751683,1.9619960447516829,,0,0,0,0,0,0.0,never,$1-5,0.18181818181818182,0.2857142857142857,-0.10389610389610388,2,False,current_salary_model
Zay Jones,zayjones,WR,7.65068244934082,1.0,1.0,0.0,-10.359507878978812,-9.01384796765963,-5.651470168186153,-0.3450837164244473,3.326060861379959,4.705083945111327,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,1.7392708409132147,0.7392708409132147,,0,0,0,0,0,0.0,never,$1-5,0.31313131313131315,0.2676767676767677,0.04545454545454547,4,False,current_salary_model
Aaron Jones,aaronjones,RB,10.746862411499023,50.88473784784696,50.166151156743744,1.0,-10.474333060816235,-8.341815871507272,-5.036950522970146,6.935700215054948,12.910169975812982,16.796696969073857,42.0,True,True,50.166151156743744,50.714516,2023,65.0,0.0,True,65.0,14.285483999999997,14.285483999999997,51.66388454160427,0.9493685416042652,13.336115458395732,8,3,2,1,2,0.008,rare_0-5%,$51+,0.8441558441558441,0.8701298701298701,-0.025974025974025983,2,True,current_salary_model
Aaron Rodgers,aaronrodgers,QB,17.180652618408203,2.31711670308456,2.298143715066599,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,1.0,True,True,2.298143715066599,2.3126223,2023,4.0,0.0,True,4.0,1.6873776999999999,1.6873776999999999,3.293095725423376,0.980473425423376,0.7069042745766239,129,33,32,32,32,0.129,occasional_5-25%,$1-5,0.8604651162790697,0.7209302325581395,0.13953488372093026,5,True,current_salary_model
Adam Thielen,adamthielen,WR,8.487951278686523,3.6953683809073294,3.656541759184911,1.0,-4.290493327880233,-3.637627803495628,-2.279023059183344,0.0555665982817967,1.5298691328660845,2.546159731808326,2.0,True,True,3.656541759184911,3.6861708,2023,1.0,0.0,True,1.0,-2.6861708,-2.6861708,2.793360560189116,-0.8928102398108844,-1.7933605601891158,27,6,5,8,8,0.027,rare_0-5%,$1-5,0.6071428571428571,0.6428571428571429,-0.03571428571428581,2,False,current_salary_model
Adam Trautman,adamtrautman,TE,5.3618364334106445,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,2.79474858614568,1.7947485861456798,,0,0,0,0,0,0.0,never,$1-5,0.26,0.37,-0.10999999999999999,2,False,current_salary_model
Aidan Oconnell,aidanoconnell,QB,8.450491905212402,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,2.78865144773335,1.7886514477333502,,0,0,0,0,0,0.0,never,$1-5,0.20930232558139536,0.32558139534883723,-0.11627906976744187,2,False,minimum_fallback
Aj Dillon,ajdillon,RB,8.58859920501709,15.487885305052648,15.27918817619944,1.0,-6.152923904703288,-5.242642715223106,-3.118481949167725,3.497366450947355,9.437673531302847,12.54871777910106,5.0,True,True,15.27918817619944,15.438448,2023,11.0,0.0,True,11.0,-4.438447999999999,-4.438447999999999,16.335697863617487,0.8972498636174873,-5.3356978636174865,1,0,0,1,0,0.001,rare_0-5%,$16-30,0.5844155844155844,0.7012987012987013,-0.11688311688311692,1,False,current_salary_model
Alec Pierce,alecpierce,WR,8.219001770019531,1.0,1.0,1.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,0.0,True,True,1.0,1.0,2023,,,False,1.0,,0.0,1.3187383574414693,0.3187383574414693,,40,11,10,10,9,0.04,rare_0-5%,$1-5,0.5357142857142857,0.29017857142857145,0.24553571428571425,5,False,current_salary_model
Alexander Mattison,alexandermattison,RB,10.026390075683594,33.26294253385656,32.79819675948024,1.0,-8.371531386379381,-6.827423427589426,-4.088144174954662,5.283895105761456,11.250075987922555,14.76427248670689,18.0,True,True,32.79819675948024,33.15285,2023,40.0,0.0,True,40.0,6.847149999999999,6.847149999999999,34.111771497450725,0.9589214974507243,5.888228502549275,6,2,0,2,2,0.006,rare_0-5%,$31-50,0.7532467532467533,0.8181818181818182,-0.06493506493506496,2,False,current_salary_model
Allen Lazard,allenlazard,WR,8.512755393981934,2.284552388194701,2.266048487202037,1.0,-3.9040202473835706,-3.28098767652,-1.9938009893300328,0.100811195065723,1.3946566556875184,2.3656053744460586,0.0,True,True,2.266048487202037,2.280169,2023,1.0,0.0,True,1.0,-1.280169,-1.280169,1.8670063609923409,-0.41316263900765904,-0.8670063609923409,29,8,5,8,8,0.029,rare_0-5%,$1-5,0.6160714285714286,0.6071428571428571,0.008928571428571508,4,False,current_salary_model
Allen Robinson,allenrobinson,WR,7.616559982299805,1.0,1.0,0.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,1.332939742427785,0.3329397424277849,,0,0,0,0,0,0.0,never,$1-5,0.3125,0.29017857142857145,0.022321428571428548,4,False,current_salary_model
Alvin Kamara,alvinkamara,RB,10.115866661071776,29.7236839393046,29.309920975145204,1.0,-7.929776094321296,-6.511871770876131,-3.895071076946992,4.92817265634408,10.889201708374031,14.32312504399221,23.0,True,True,29.309920975145204,29.62567,2023,27.0,0.0,True,27.0,-2.6256699999999995,-2.6256699999999995,30.623384225338725,0.9977142253387257,-3.623384225338725,48,14,13,11,10,0.048,rare_0-5%,$16-30,0.7662337662337663,0.7792207792207793,-0.012987012987012991,3,True,current_salary_model
Andrei Iosivas,andreiiosivas,WR,5.024960994720459,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,1.3173221551431902,0.3173221551431902,,0,0,0,0,0,0.0,never,$1-5,0.05357142857142857,0.29017857142857145,-0.23660714285714288,1,False,minimum_fallback
Andy Dalton,andydalton,QB,14.39787483215332,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,2.688155794859178,1.688155794859178,,0,0,0,0,0,0.0,never,$1-5,0.3023255813953488,0.32558139534883723,-0.023255813953488413,3,False,minimum_fallback
Anthony Richardson,anthonyrichardson,QB,12.099981307983398,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,1.0,False,True,1.0,1.0,2023,5.0,0.0,True,5.0,4.0,4.0,2.7645457098950166,1.7645457098950166,2.2354542901049834,0,0,0,0,0,0.0,never,$1-5,0.27906976744186046,0.32558139534883723,-0.04651162790697677,2,False,espn_fallback
Antoine Green,antoinegreen,WR,4.386680603027344,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,1.3248733338260563,0.3248733338260563,,0,0,0,0,0,0.0,never,$1-5,0.017857142857142856,0.29017857142857145,-0.2723214285714286,1,False,minimum_fallback
Antonio Gibson,antoniogibson,RB,9.320935249328612,14.494860658469925,14.300467990775724,1.0,-6.028978767310026,-5.154107061776179,-3.06431061927145,3.3975599094988214,9.3364215192399,12.42494318855067,4.0,True,True,14.300467990775724,14.448812,2023,7.0,0.0,True,7.0,-7.448812,-7.448812,15.2408640003062,0.7920520003061995,-8.2408640003062,27,6,7,7,7,0.027,rare_0-5%,$6-15,0.6623376623376623,0.6883116883116883,-0.025974025974025983,2,False,current_salary_model
At Perry,atperry,WR,6.7162699699401855,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,1.341990516450302,0.3419905164503021,,0,0,0,0,0,0.0,never,$1-5,0.14285714285714285,0.29017857142857145,-0.1473214285714286,1,False,minimum_fallback
Austin Ekeler,austinekeler,RB,14.93959140777588,106.6108488931498,105.08953087636073,1.0,-11.14363165610002,-8.827097554931692,-5.414693482499471,7.247769797750536,13.253283849013965,17.272758101890823,102.0,True,True,105.08953087636073,106.25047,2023,99.0,0.0,True,99.0,-7.250470000000007,-7.250470000000007,106.63265808252956,0.3821880825295523,-7.632658082529559,13,4,3,3,3,0.013,rare_0-5%,$51+,0.974025974025974,0.987012987012987,-0.012987012987012991,3,True,current_salary_model
Austin Hooper,austinhooper,TE,5.956119060516357,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,2.7168018899600574,1.7168018899600574,,0,0,0,0,0,0.0,never,$1-5,0.42,0.37,0.04999999999999999,4,False,current_salary_model
Baker Mayfield,bakermayfield,QB,15.231505393981934,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,2.8019077266132033,1.8019077266132033,,0,0,0,0,0,0.0,never,$1-5,0.5813953488372093,0.32558139534883723,0.2558139534883721,5,False,current_salary_model
Bijan Robinson,bijanrobinson,RB,16.009550094604492,95.57762289247898,94.21523784208532,1.0,-11.14363165610002,-8.827097554931692,-5.414693482499471,7.247769797750536,13.253283849013965,17.272758101890823,90.0,True,True,94.21523784208532,95.25489,2023,100.0,0.0,True,100.0,4.745109999999997,4.745109999999997,95.51574070290673,0.26085070290672263,4.484259297093274,162,42,41,41,38,0.162,occasional_5-25%,$51+,0.987012987012987,0.974025974025974,0.012987012987012991,3,True,current_salary_model
Brandin Cooks,brandincooks,WR,9.083133697509766,13.78577446705594,13.601596143908344,1.0,-9.028176269370752,-8.040916769201965,-5.916132441153225,-0.4748322179629725,3.1767724275233125,4.999334179239082,6.0,True,True,13.601596143908344,13.742146,2023,11.0,0.0,True,11.0,-2.742146,-2.742146,10.762144635219437,-2.9800013647805628,0.2378553647805628,20,5,5,5,5,0.02,rare_0-5%,$6-15,0.7232142857142857,0.7767857142857143,-0.0535714285714286,2,False,current_salary_model
Brandon Aiyuk,brandonaiyuk,WR,9.112099647521973,23.508813900978463,23.18457577125037,1.0,-10.514317001766916,-9.398476022968564,-7.143406651099568,-0.6691967696207468,3.037501413965914,5.101850799524602,11.0,True,True,23.18457577125037,23.432007,2023,14.0,0.0,True,14.0,-9.432006999999999,-9.432006999999999,19.590689765877315,-3.841317234122684,-5.590689765877315,30,7,8,6,9,0.03,rare_0-5%,$16-30,0.7321428571428571,0.875,-0.1428571428571429,1,False,current_salary_model
Breece Hall,breecehall,RB,11.854406356811523,42.96546868807359,42.360958599694726,1.0,-9.582559673929504,-7.692476974956686,-4.617434910019549,6.2590728942471685,12.239377007377175,15.973634415613075,26.0,True,True,42.360958599694726,42.82227,2023,34.0,0.0,True,34.0,-8.822270000000003,-8.822270000000003,43.83646339511383,1.0141933951138284,-9.836463395113832,182,46,45,44,47,0.182,occasional_5-25%,$31-50,0.8831168831168831,0.8571428571428571,0.025974025974025983,4,True,current_salary_model
Brenton Strange,brentonstrange,TE,3.865946292877197,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,2.755117883387091,1.7551178833870908,,0,0,0,0,0,0.0,never,$1-5,0.02,0.37,-0.35,1,False,minimum_fallback
Brian Robinson,brianrobinson,RB,8.960616111755371,14.28862504239494,14.097203186522885,1.0,-6.003237309776457,-5.135719597682451,-3.0530600852255887,3.376831659062352,9.315393067268948,12.399237150916624,5.0,True,True,14.097203186522885,14.24328,2023,12.0,0.0,True,12.0,-2.2432800000000004,-2.2432800000000004,15.155877391852066,0.9125973918520653,-3.1558773918520657,10,2,2,3,3,0.01,rare_0-5%,$6-15,0.6493506493506493,0.6623376623376623,-0.012987012987012991,3,False,current_salary_model
Brock Purdy,brockpurdy,QB,15.404240608215332,1.436647733527052,1.430357848813817,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.430357848813817,1.4351578,2023,,,False,1.0,,-0.43515780000000004,2.9462438045103365,1.5110860045103365,,0,0,0,0,0,0.0,never,$1-5,0.6046511627906976,0.6744186046511628,-0.06976744186046513,2,False,current_salary_model
Bryce Ford Wheaton,brycefordwheaton,WR,4.920840740203857,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,1.330898241281742,0.33089824128174206,,0,0,0,0,0,0.0,never,$1-5,0.044642857142857144,0.29017857142857145,-0.2455357142857143,1,False,minimum_fallback
Bryce Young,bryceyoung,QB,9.550597190856934,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,2.69653314454863,1.69653314454863,,0,0,0,0,0,0.0,never,$1-5,0.2558139534883721,0.32558139534883723,-0.06976744186046513,2,False,current_salary_model
Cade Otton,cadeotton,TE,5.96702766418457,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,2.7425362898031236,1.7425362898031236,,4,1,1,1,1,0.004,rare_0-5%,$1-5,0.44,0.37,0.07,4,False,current_salary_model
Calvin Ridley,calvinridley,WR,10.837173461914062,45.953471690662745,45.30591959618602,1.0,-13.121689516835042,-11.879592303342992,-9.349614362292971,-1.124474671329076,2.351131910880519,4.840356941527917,39.0,True,True,45.30591959618602,45.800076,2023,41.0,0.0,True,41.0,-4.800075999999997,-4.800075999999997,40.35877482884228,-5.441301171157718,0.6412251711577213,33,9,8,8,8,0.033,rare_0-5%,$31-50,0.9107142857142857,0.9464285714285714,-0.0357142857142857,2,True,current_salary_model
Cam Akers,camakers,RB,10.583456039428713,27.023847238996584,26.648975262435656,1.0,-7.592793893617008,-6.271160921166267,-3.7477899947888056,4.65681850168049,10.613917606324502,13.986606526266064,14.0,True,True,26.648975262435656,26.935045,2023,27.0,0.0,True,27.0,0.0649550000000012,0.0649550000000012,27.82271814622731,0.8876731462273106,-0.8227181462273094,159,38,41,41,39,0.159,occasional_5-25%,$16-30,0.8051948051948052,0.7662337662337663,0.038961038961038974,4,True,current_salary_model
Cameron Latu,cameronlatu,TE,3.889636993408203,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,2.795590491986794,1.7955904919867942,,0,0,0,0,0,0.0,never,$1-5,0.04,0.37,-0.33,1,False,minimum_fallback
Cedric Tillman,cedrictillman,WR,6.563782215118408,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,1.3483652101235075,0.3483652101235075,,0,0,0,0,0,0.0,never,$1-5,0.11607142857142858,0.29017857142857145,-0.17410714285714288,1,False,minimum_fallback
Charlie Jones,charliejones,WR,7.31128978729248,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,1.3268706786218094,0.3268706786218094,,0,0,0,0,0,0.0,never,$1-5,0.22321428571428573,0.29017857142857145,-0.06696428571428573,2,False,minimum_fallback
Chase Brown,chasebrown,RB,6.255080223083496,1.0,1.0,0.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,3.2935766634319474,2.2935766634319474,,0,0,0,0,0,0.0,never,$1-5,0.1038961038961039,0.2532467532467532,-0.14935064935064932,1,False,current_salary_model
Chase Claypool,chaseclaypool,WR,7.938508033752441,1.0,1.0,1.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,0.0,True,True,1.0,1.0,2023,,,False,1.0,,0.0,1.3282577383693723,0.32825773836937233,,10,2,3,3,2,0.01,rare_0-5%,$1-5,0.41964285714285715,0.29017857142857145,0.1294642857142857,5,False,current_salary_model
Chase Edmonds,chaseedmonds,RB,7.976466178894043,1.0,1.0,0.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,3.2496072457221405,2.2496072457221405,,4,1,1,1,1,0.004,rare_0-5%,$1-5,0.44155844155844154,0.2532467532467532,0.18831168831168832,5,False,current_salary_model
Chigoziem Okonkwo,chigoziemokonkwo,TE,7.616050243377685,1.0,1.0,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,0.0,True,True,1.0,1.0,2023,,,False,1.0,,0.0,2.7741274628765575,1.7741274628765575,,120,27,30,33,30,0.12,occasional_5-25%,$1-5,0.78,0.37,0.41000000000000003,5,True,current_salary_model
Chris Godwin,chrisgodwin,WR,11.012168884277344,30.072822549763824,29.654030264620697,1.0,-11.345589189296266,-10.19971775191886,-7.848181464804194,-0.8114347625084474,2.810398380125668,4.996103107588694,30.0,True,True,29.654030264620697,29.973618,2023,20.0,0.0,True,20.0,-9.973617999999998,-9.973617999999998,25.625001263125313,-4.3486167368746855,-5.625001263125313,250,62,65,61,62,0.25,occasional_5-25%,$16-30,0.9196428571428571,0.9017857142857143,0.017857142857142794,4,True,current_salary_model
Chris Olave,chrisolave,WR,12.541829109191896,56.11037589886927,55.31651420146172,1.0,-13.229131249431314,-12.021808635104906,-9.455085710503475,-1.1932956701476518,2.235369329083002,4.719924255663974,56.0,True,True,55.31651420146172,55.92232,2023,65.0,0.0,True,65.0,9.07768,9.07768,50.163728629563266,-5.758591370436733,14.836271370436734,133,34,34,33,32,0.133,occasional_5-25%,$51+,0.9732142857142857,0.9732142857142857,0.0,3,True,current_salary_model
Chris Rodriguez,chrisrodriguez,RB,6.7665839195251465,1.0,1.0,0.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,3.149359822445933,2.149359822445933,,0,0,0,0,0,0.0,never,$1-5,0.16883116883116883,0.2532467532467532,-0.08441558441558439,1,False,current_salary_model
Christian Kirk,christiankirk,WR,9.871798515319824,17.82559235866445,17.583220698303283,1.0,-9.75220690239,-8.689409248113801,-6.507017346650322,-0.5529402787808384,3.196045756987793,5.128557871290087,7.0,True,True,17.583220698303283,17.768179,2023,15.0,0.0,True,15.0,-2.768179,-2.768179,14.409269375868261,-3.358909624131739,0.5907306241317389,178,43,41,45,49,0.178,occasional_5-25%,$16-30,0.8125,0.8214285714285714,-0.008928571428571397,3,True,current_salary_model
Christian Mccaffrey,christianmccaffrey,RB,16.125547409057617,109.29131633036828,107.73138633906716,1.0,-11.14363165610002,-8.827097554931692,-5.414693482499471,7.247769797750536,13.253283849013965,17.272758101890823,100.0,True,True,107.73138633906716,108.92179,2023,105.0,0.0,True,105.0,-3.9217900000000014,-3.9217900000000014,109.04067170688481,0.1188817068848067,-4.040671706884808,63,17,15,16,15,0.063,occasional_5-25%,$51+,1.0,1.0,0.0,3,True,current_salary_model
Christian Watson,christianwatson,WR,10.768820762634276,31.60610917811233,31.165229989994224,1.0,-11.539766040341794,-10.386879788839948,-8.012809797225737,-0.8446601319750462,2.7573493877071305,4.971401506676871,33.0,True,True,31.165229989994224,31.50167,2023,28.0,0.0,True,28.0,-3.5016700000000007,-3.5016700000000007,26.936657054980575,-4.565012945019426,1.063342945019425,155,40,41,36,38,0.155,occasional_5-25%,$31-50,0.9017857142857143,0.9107142857142857,-0.008928571428571397,3,True,current_salary_model
Chuba Hubbard,chubahubbard,RB,7.974308490753174,1.0,1.0,0.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,3.3112835722896836,2.3112835722896836,,1,1,0,0,0,0.001,rare_0-5%,$1-5,0.42857142857142855,0.2532467532467532,0.17532467532467533,5,False,current_salary_model
Cj Stroud,cjstroud,QB,9.39209270477295,1.0746582520989656,1.0735828044038611,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0735828044038611,1.0744035,2023,,,False,1.0,,-0.07440350000000007,2.7832227566157193,1.7088192566157192,,0,0,0,0,0,0.0,never,$1-5,0.23255813953488372,0.6511627906976745,-0.4186046511627908,1,False,current_salary_model
Cj Uzomah,cjuzomah,TE,5.415210247039795,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,2.6777148898445646,1.6777148898445646,,0,0,0,0,0,0.0,never,$1-5,0.28,0.37,-0.08999999999999997,2,False,current_salary_model
Clayton Tune,claytontune,QB,8.413466453552246,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,2.7617435424305206,1.7617435424305206,,0,0,0,0,0,0.0,never,$1-5,0.16279069767441862,0.32558139534883723,-0.16279069767441862,1,False,minimum_fallback
Clyde Edwards Helaire,clydeedwardshelaire,RB,7.98009729385376,1.0,1.0,1.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,0.0,True,True,1.0,1.0,2023,,,False,1.0,,0.0,3.3048611714542138,2.3048611714542138,,3,0,1,1,1,0.003,rare_0-5%,$1-5,0.45454545454545453,0.2532467532467532,0.2012987012987013,5,False,current_salary_model
Cole Kmet,colekmet,TE,7.386777877807617,2.4894986287916034,2.4680424893541115,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,4.0,True,True,2.4680424893541115,2.484416,2023,1.0,0.0,True,1.0,-1.484416,-1.484416,3.3911104722352357,0.9066944722352357,-2.3911104722352357,16,3,3,4,6,0.016,rare_0-5%,$1-5,0.76,0.76,0.0,3,False,current_salary_model
Cooper Rush,cooperrush,QB,14.775192260742188,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,2.7374658828521086,1.7374658828521086,,0,0,0,0,0,0.0,never,$1-5,0.37209302325581395,0.32558139534883723,0.046511627906976716,4,False,minimum_fallback
Cordarrelle Patterson,cordarrellepatterson,RB,7.416801452636719,1.0,1.0,1.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,0.0,True,True,1.0,1.0,2023,,,False,1.0,,0.0,3.1515770842186686,2.1515770842186686,,0,0,0,0,0,0.0,never,$1-5,0.3246753246753247,0.2532467532467532,0.07142857142857145,4,False,current_salary_model
Corey Davis,coreydavis,WR,7.540045261383057,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,1.3258095811879775,0.32580958118797754,,0,0,0,0,0,0.0,never,$1-5,0.2767857142857143,0.29017857142857145,-0.01339285714285715,3,False,minimum_fallback
Courtland Sutton,courtlandsutton,WR,8.89570426940918,11.189992330302584,11.043206094934702,1.0,-8.13803359254968,-7.182582913530425,-5.200793440115574,-0.4358890496232308,2.894519484029696,4.612467751702653,6.0,True,True,11.043206094934702,11.155221,2023,9.0,0.0,True,9.0,-2.155220999999999,-2.155220999999999,8.590665512656269,-2.56455548734373,0.409334487343731,21,7,4,5,5,0.021,rare_0-5%,$6-15,0.6964285714285714,0.7410714285714286,-0.044642857142857206,2,False,current_salary_model
Curtis Samuel,curtissamuel,WR,7.972531318664551,1.0,1.0,1.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,0.0,True,True,1.0,1.0,2023,1.0,0.0,True,1.0,0.0,0.0,1.3369912287635524,0.33699122876355236,-0.33699122876355236,6,1,1,2,2,0.006,rare_0-5%,$1-5,0.4375,0.29017857142857145,0.14732142857142855,5,False,current_salary_model
