player,player_id,position,player_game_count,team_name,targets,receptions,drops,catchable,drop_rate
Tony Richardson,110,FB,16,NYJ,5,1,3,4,75.0
Marcus Smith,4420,WR,5,BLT,3,0,1,1,100.0
Jordan Kent,3826,WR,5,SEA,6,0,1,1,100.0
Dan Kreider,749,FB,11,STR,4,0,2,2,100.0
Adam Jennings,3129,WR,2,ATL,1,0,1,1,100.0
JaMarcus Russell,3617,QB,1,OAK,1,0,1,1,100.0
John Madsen,3408,TE,2,OAK,1,0,1,1,100.0
Jeb Putzier,1174,TE,3,SEA,4,0,2,2,100.0
Tyson DeVree,4890,TE,1,NE,1,0,1,1,100.0
Troy Smith,3790,QB,1,BLT,1,0,0,0,
Gary Barnidge,4455,TE,4,CAR,1,0,0,0,
Darrell Reid,2758,DI,3,IND,1,0,0,0,
Earl Bennett,4384,WR,4,CHI,1,0,0,0,
Matthew Slater,4467,WR,4,NE,2,0,0,0,
Mark Bradley,2256,WR,1,CHI,1,0,0,0,
Terrance Copper,2016,WR,2,BLT,1,0,0,0,
Eddie Kennison,161,WR,3,STR,2,0,0,0,
Lorenzo Alexander,2476,DI,2,WAS,1,0,0,0,
Todd Watkins,3163,WR,7,OAK,1,0,0,0,
Cliff Russell,1090,WR,2,DEN,2,0,0,0,
Dominique Rodgers-Cromartie,4330,CB,2,ARZ,1,0,0,0,
T.J. Duckett,1025,HB,11,SEA,1,0,0,0,
