comparison_type,comparison,draw_context,nominal_buffer,nominal_buffer_dollars,year,trial,all_four_actual_cap_feasible,actual_points_effect_interaction,drafted_only_points_effect_interaction,actual_cap_feasible_effect_interaction,actual_cap_overage_effect_interaction,actual_salary_spend_effect_interaction,forecast_ev_effect_interaction,forecast_error_effect_interaction,forecast_salary_spend_effect_interaction,normalized_nominal_salary_spend_effect_interaction,raw_nominal_salary_spend_effect_interaction,actual_waiver_starts_effect_interaction,actual_salary_missing_players_effect_interaction,salary_source_missing_players_effect_interaction,joint_feasible_actual_points_effect_interaction
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,1,False,2.0001220703125,13.7000732421875,0.0,-28.0,-28.0,-8.572265625,10.5723876953125,-3.406280517578125,-37.60015869140625,-29.0,-5.0,-1.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,2,False,-208.199951171875,-337.2198486328125,0.0,27.0,27.0,-21.4248046875,-186.775146484375,-0.17938232421875,-60.938232421875,-47.0,1.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,3,False,-73.5999755859375,-54.6998291015625,0.0,-44.0,-44.0,-25.1778564453125,-48.422119140625,-10.486419677734375,-55.751953125,-43.0,-4.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,4,False,-200.1800537109375,-239.2598876953125,0.0,-88.0,-88.0,-95.943359375,-104.2366943359375,-8.261810302734375,-115.39370727539062,-89.0,2.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,5,False,-6.0399169921875,-80.6998291015625,0.0,-52.0,-52.0,-77.5843505859375,71.54443359375,-0.73895263671875,-51.862335205078125,-40.0,5.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,6,False,-124.5,-119.5999755859375,0.0,2.0,2.0,-33.9949951171875,-90.5050048828125,1.21575927734375,-33.710540771484375,-26.0,5.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,7,False,-376.43994140625,-383.679931640625,0.0,-27.0,-27.0,-23.3897705078125,-353.0501708984375,-18.0106201171875,-88.16598510742188,-68.0,24.0,-1.0,-1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,8,False,-226.89990234375,-210.739990234375,0.0,-69.0,-69.0,-38.7359619140625,-188.1639404296875,-22.81207275390625,-73.90377807617188,-57.0,22.0,1.0,2.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,9,False,-269.5400390625,-133.2598876953125,0.0,-52.0,-52.0,-52.9959716796875,-216.5440673828125,-13.727081298828125,-92.05563354492188,-71.0,16.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,10,False,-251.300048828125,-279.800048828125,0.0,-44.0,-44.0,-64.5018310546875,-186.7982177734375,6.5443115234375,-51.8623046875,-40.0,6.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,11,False,-311.300048828125,-256.199951171875,-1.0,-52.0,-31.0,-37.1485595703125,-274.1514892578125,-37.782501220703125,-77.79348754882812,-60.0,23.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,12,False,-177.3402099609375,-38.1199951171875,0.0,-61.0,-61.0,-97.2410888671875,-80.09912109375,-11.691253662109375,-67.42105102539062,-52.0,20.0,1.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,13,False,-91.89990234375,-85.300048828125,0.0,-101.0,-101.0,-67.2987060546875,-24.6011962890625,15.0167236328125,-89.4625244140625,-69.0,8.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,14,False,-117.6400146484375,-33.3599853515625,0.0,-41.0,-41.0,-23.90380859375,-93.7362060546875,-37.513275146484375,-47.97259521484375,-37.0,28.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,15,False,-270.60009765625,-236.52001953125,0.0,-34.0,-34.0,-58.17138671875,-212.4287109375,21.62469482421875,-55.751983642578125,-43.0,23.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,16,False,-23.9000244140625,-47.7000732421875,0.0,-30.0,-30.0,-24.6142578125,0.7142333984375,-9.507354736328125,-45.379547119140625,-35.0,6.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,17,False,3.8001708984375,34.60009765625,0.0,-83.0,-83.0,-49.1279296875,52.9281005859375,-30.98345947265625,-72.60726928710938,-56.0,7.0,1.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,18,False,158.179931640625,305.9599609375,0.0,-51.0,-51.0,-17.2730712890625,175.4530029296875,-0.29315185546875,-64.82791137695312,-50.0,-7.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,19,False,-224.7001953125,-252.300048828125,0.0,-18.0,-18.0,-37.1446533203125,-187.5555419921875,-19.512176513671875,-36.30364990234375,-28.0,15.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,20,False,-56.199951171875,-56.5,0.0,1.0,1.0,-13.58154296875,-42.618408203125,-5.741119384765625,-19.4483642578125,-15.0,-3.0,-1.0,-1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,21,False,74.10009765625,84.7999267578125,0.0,-46.0,-46.0,-28.3194580078125,102.4195556640625,-1.29840087890625,2.5931396484375,2.0,-1.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,22,False,-4.0,-14.800048828125,0.0,-47.0,-47.0,-8.8033447265625,4.8033447265625,-2.28021240234375,-20.744903564453125,-16.0,7.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,23,False,-235.39990234375,-159.2999267578125,0.0,-86.0,-86.0,-46.41357421875,-188.986328125,-13.51007080078125,-106.31777954101562,-82.0,24.0,1.0,2.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,24,False,-241.7601318359375,-312.47998046875,0.0,-54.0,-54.0,-68.6246337890625,-173.135498046875,-19.919036865234375,-108.910888671875,-84.0,15.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,25,False,35.300048828125,83.300048828125,0.0,-12.0,-12.0,-20.0079345703125,55.3079833984375,-24.510498046875,-29.820892333984375,-23.0,-2.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,26,False,-181.02001953125,-119.93994140625,1.0,-59.0,-93.0,-50.3057861328125,-130.7142333984375,-12.233154296875,-103.724609375,-80.0,30.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,27,False,37.900146484375,31.0,1.0,-104.0,-104.0,-63.7506103515625,101.6507568359375,-16.73724365234375,-77.7935791015625,-60.0,4.0,1.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,28,False,93.599853515625,128.5001220703125,0.0,-60.0,-60.0,-45.0472412109375,138.6470947265625,-45.37635803222656,-63.5313720703125,-49.0,5.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,29,False,-147.260009765625,-108.860107421875,0.0,-49.0,-49.0,-38.9102783203125,-108.3497314453125,-6.07330322265625,-125.76614379882812,-97.0,8.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,30,False,98.02001953125,104.0400390625,0.0,-42.0,-42.0,-14.063232421875,112.083251953125,1.2178955078125,-45.3795166015625,-35.0,0.0,2.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,31,False,-159.16015625,-99.1202392578125,-1.0,-12.0,-12.0,-27.6328125,-131.52734375,-12.234222412109375,-64.82791137695312,-50.0,10.0,-1.0,-1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,32,False,-337.719970703125,-458.419921875,0.0,-125.0,-125.0,-109.4156494140625,-228.3043212890625,-12.357025146484375,-121.87649536132812,-94.0,39.0,2.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,33,False,-121.0999755859375,-206.0001220703125,0.0,-133.0,-133.0,-26.90087890625,-94.1990966796875,-19.191864013671875,-93.3521728515625,-72.0,-3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,34,False,-94.7999267578125,-118.0001220703125,0.0,-41.0,-41.0,-50.062744140625,-44.7371826171875,-27.093597412109375,-35.007080078125,-27.0,1.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,35,False,-289.35986328125,-339.679931640625,0.0,-98.0,-98.0,-77.822509765625,-211.537353515625,0.0,-145.21456909179688,-112.0,14.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,36,False,-36.0001220703125,-74.8997802734375,0.0,-39.0,-39.0,-47.4598388671875,11.459716796875,-27.1900634765625,-73.90377807617188,-57.0,4.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,37,False,-31.4599609375,-71.159912109375,0.0,-32.0,-32.0,-26.1634521484375,-5.2965087890625,11.188629150390625,-73.90383911132812,-57.0,-6.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,38,False,-74.0,10.89990234375,0.0,-49.0,-49.0,-44.6661376953125,-29.3338623046875,-49.658905029296875,-89.46255493164062,-69.0,4.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,39,False,2.0599365234375,44.43994140625,0.0,-73.0,-73.0,-59.8759765625,61.9359130859375,-19.608612060546875,-73.90386962890625,-57.0,2.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,40,False,-127.60009765625,-168.7401123046875,0.0,-94.0,-94.0,-50.39013671875,-77.2099609375,-13.583831787109375,-64.827880859375,-50.0,11.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,41,False,123.4000244140625,94.739990234375,0.0,15.0,15.0,4.82177734375,118.5782470703125,-9.84649658203125,-11.668975830078125,-9.0,-17.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,42,False,-53.699951171875,-67.5001220703125,0.0,-21.0,-21.0,-26.8226318359375,-26.8773193359375,-3.5560302734375,-40.193267822265625,-31.0,-1.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,43,False,-211.199951171875,-279.1600341796875,0.0,-87.0,-87.0,-63.4559326171875,-147.7440185546875,-20.9617919921875,-84.27630615234375,-65.0,19.0,2.0,-2.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,44,False,-98.699951171875,-89.39990234375,0.0,-43.0,-43.0,-39.801513671875,-58.8984375,-4.327301025390625,-58.34515380859375,-45.0,20.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,45,False,-52.8399658203125,-8.860107421875,0.0,-38.0,-38.0,-55.0828857421875,2.242919921875,-3.494110107421875,-58.345123291015625,-45.0,7.0,1.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,46,False,58.1400146484375,55.52001953125,0.0,-48.0,-48.0,-23.8175048828125,81.95751953125,-3.634368896484375,-68.71759033203125,-53.0,-3.0,-1.0,-1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,47,False,-381.0,-390.840087890625,0.0,-74.0,-74.0,-21.810791015625,-359.189208984375,-21.00927734375,-89.4625244140625,-69.0,17.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,48,False,-64.9998779296875,31.7001953125,0.0,-53.0,-53.0,5.8931884765625,-70.89306640625,-19.53082275390625,-28.5242919921875,-22.0,12.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,49,False,204.739990234375,351.39990234375,0.0,-72.0,-72.0,-25.222900390625,229.962890625,-0.539764404296875,-60.938262939453125,-47.0,-16.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,50,False,102.5,147.5,0.0,-67.0,-67.0,-26.4132080078125,128.9132080078125,1.116058349609375,-44.082977294921875,-34.0,-1.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,51,False,10.39990234375,74.9000244140625,0.0,-4.0,-4.0,8.0166015625,2.38330078125,8.7186279296875,1.2965087890625,1.0,-9.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,52,False,142.7000732421875,117.9000244140625,0.0,-43.0,-43.0,-23.9466552734375,166.646728515625,10.200897216796875,-67.4210205078125,-52.0,-5.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,53,False,42.8599853515625,122.4599609375,0.0,-14.0,-14.0,-55.229248046875,98.0892333984375,5.412200927734375,-41.489837646484375,-32.0,-5.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,54,False,-168.7000732421875,-168.099853515625,0.0,-94.0,-94.0,-73.556884765625,-95.1431884765625,-11.99298095703125,-124.4696044921875,-96.0,0.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,55,False,-202.3798828125,-195.300048828125,0.0,-79.0,-79.0,-46.97314453125,-155.40673828125,-0.64483642578125,-72.6072998046875,-56.0,8.0,-1.0,-1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,56,False,-221.7198486328125,-317.93994140625,0.0,-29.0,-29.0,-33.2674560546875,-188.452392578125,-37.190460205078125,-57.048553466796875,-44.0,0.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,57,False,-246.219970703125,-266.83984375,0.0,-78.0,-78.0,-54.63818359375,-191.581787109375,4.649200439453125,-86.869384765625,-67.0,21.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,58,False,-97.800048828125,-92.0001220703125,0.0,24.0,24.0,-10.484130859375,-87.31591796875,-18.8018798828125,-66.12448120117188,-51.0,3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,59,False,-187.7799072265625,-297.780029296875,0.0,-28.0,-28.0,-26.689208984375,-161.0906982421875,-2.324615478515625,-37.6002197265625,-29.0,15.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,60,False,-131.099853515625,-123.89990234375,1.0,-34.0,-58.0,-29.771484375,-101.328369140625,9.329925537109375,-63.531341552734375,-49.0,3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,61,False,28.900146484375,-0.4998779296875,0.0,-66.0,-66.0,-22.4261474609375,51.3262939453125,-5.41015625,-14.262115478515625,-11.0,4.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,62,False,-203.7000732421875,-255.0,0.0,-25.0,-25.0,-41.6416015625,-162.0584716796875,-12.68182373046875,-40.19329833984375,-31.0,19.0,-1.0,-1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,63,False,-45.7000732421875,-143.5999755859375,0.0,18.0,18.0,1.5570068359375,-47.257080078125,-10.5633544921875,-22.04150390625,-17.0,4.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,64,False,43.2999267578125,4.0999755859375,0.0,-59.0,-59.0,-64.7342529296875,108.0341796875,-16.78192138671875,-95.9453125,-74.0,2.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,65,False,-105.800048828125,-165.0999755859375,0.0,-44.0,-44.0,-23.626708984375,-82.17333984375,-11.24993896484375,-57.048553466796875,-44.0,4.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,66,False,-58.760009765625,-122.0400390625,0.0,-85.0,-85.0,-57.2657470703125,-1.4942626953125,-62.00996398925781,-123.17300415039062,-95.0,-3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,67,False,-3.7001953125,14.0,0.0,-117.0,-117.0,-48.98828125,45.2880859375,-33.414337158203125,-110.20745849609375,-85.0,4.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,68,False,-15.300048828125,-62.780029296875,0.0,-127.0,-127.0,-30.9359130859375,15.6358642578125,-6.268829345703125,-89.46249389648438,-69.0,23.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,69,False,6.400146484375,78.2001953125,0.0,-2.0,-2.0,4.33544921875,2.064697265625,-3.3985595703125,-2.5931396484375,-2.0,-3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,70,False,41.900146484375,115.5,0.0,-51.0,-51.0,-55.7069091796875,97.6070556640625,1.206146240234375,-76.4969482421875,-59.0,8.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,71,False,-169.800048828125,-162.239990234375,0.0,-34.0,-34.0,-19.028564453125,-150.771484375,-6.132904052734375,-44.082977294921875,-34.0,13.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,72,False,-146.900146484375,-152.89990234375,0.0,-62.0,-62.0,-31.8021240234375,-115.0980224609375,-0.78619384765625,-44.08294677734375,-34.0,8.0,1.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,73,False,-74.0999755859375,-92.699951171875,0.0,10.0,10.0,3.1951904296875,-77.295166015625,-4.058441162109375,-20.744903564453125,-16.0,2.0,1.0,-1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,74,False,19.9000244140625,91.7000732421875,0.0,-38.0,-38.0,-26.9610595703125,46.861083984375,-29.53179931640625,-38.896728515625,-30.0,1.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,75,False,-205.7000732421875,-268.6998291015625,0.0,-20.0,-20.0,-42.530517578125,-163.1695556640625,3.838775634765625,-41.489898681640625,-32.0,9.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,76,False,41.7799072265625,70.3599853515625,0.0,-77.0,-77.0,-98.8519287109375,140.6318359375,-31.97674560546875,-125.76614379882812,-97.0,3.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,77,False,26.0,26.300048828125,0.0,-44.0,-44.0,-50.9466552734375,76.9466552734375,-2.2642822265625,-79.090087890625,-61.0,-3.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,78,False,123.7000732421875,135.1800537109375,0.0,-28.0,-28.0,29.5775146484375,94.12255859375,-1.685821533203125,-29.820831298828125,-23.0,-5.0,0.0,2.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,79,False,-211.64013671875,-124.659912109375,0.0,-78.0,-78.0,-49.7403564453125,-161.8997802734375,17.594970703125,-94.64874267578125,-73.0,17.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,80,False,-57.5,-57.5,0.0,-20.0,-20.0,-14.9080810546875,-42.5919189453125,-6.821044921875,-25.93115234375,-20.0,0.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,81,False,31.2999267578125,42.300048828125,0.0,-34.0,-34.0,-16.092529296875,47.3924560546875,-15.09075927734375,-38.896759033203125,-30.0,-2.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,82,False,165.2000732421875,218.2799072265625,0.0,-44.0,-44.0,-6.7572021484375,171.957275390625,-25.17510986328125,-45.379547119140625,-35.0,6.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,83,False,-21.7999267578125,29.60009765625,0.0,-22.0,-22.0,-10.5128173828125,-11.287109375,-21.4864501953125,-33.71051025390625,-26.0,1.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,84,False,-319.6600341796875,-326.8399658203125,0.0,36.0,36.0,0.2330322265625,-319.89306640625,-0.4678955078125,-47.97265625,-37.0,22.0,-1.0,-1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,85,False,-283.619873046875,-252.43994140625,0.0,-115.0,-115.0,-65.48095703125,-218.138916015625,-1.145355224609375,-107.61431884765625,-83.0,4.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,86,False,-168.2999267578125,-188.9002685546875,0.0,-72.0,-72.0,-97.102783203125,-71.1971435546875,5.66815185546875,-112.80056762695312,-87.0,23.0,1.0,-1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,87,False,-97.760009765625,-169.93994140625,0.0,-115.0,-115.0,-81.6893310546875,-16.0706787109375,-55.424560546875,-114.09710693359375,-88.0,0.0,0.0,2.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,88,False,-14.2999267578125,4.1798095703125,0.0,-46.0,-46.0,-42.1688232421875,27.868896484375,-6.6468505859375,-55.751983642578125,-43.0,-3.0,2.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,89,False,33.3599853515625,131.16015625,0.0,-25.0,-25.0,0.4842529296875,32.875732421875,-14.579559326171875,-25.93115234375,-20.0,4.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,90,False,-242.10009765625,-211.9000244140625,0.0,-92.0,-92.0,-74.940185546875,-167.159912109375,-26.571807861328125,-105.021240234375,-81.0,5.0,-1.0,-1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,91,False,77.199951171875,117.39990234375,0.0,-38.0,-38.0,-39.6177978515625,116.8177490234375,-5.762786865234375,-80.38662719726562,-62.0,4.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,92,False,-1.2000732421875,-23.5999755859375,0.0,-65.0,-65.0,-33.8143310546875,32.6142578125,-46.01701354980469,-95.94534301757812,-74.0,-2.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,93,False,-259.4000244140625,-221.239990234375,0.0,-107.0,-107.0,-57.748779296875,-201.6512451171875,-53.25791931152344,-92.05563354492188,-71.0,22.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,94,False,-122.0,-107.300048828125,1.0,-36.0,-47.0,-9.6785888671875,-112.3214111328125,4.7613525390625,-19.4483642578125,-15.0,11.0,1.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,95,False,-89.099853515625,-108.4000244140625,0.0,-42.0,-42.0,-70.15771484375,-18.942138671875,-26.032684326171875,-95.94534301757812,-74.0,17.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,96,False,-183.699951171875,-146.7999267578125,0.0,-21.0,-21.0,-30.4541015625,-153.245849609375,-22.962234497070312,-77.79351806640625,-60.0,8.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,97,False,217.97998046875,149.6600341796875,0.0,-7.0,-7.0,-22.4052734375,240.38525390625,19.5322265625,-15.5587158203125,-12.0,-8.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,98,False,-241.9400634765625,-254.579833984375,0.0,-109.0,-109.0,-85.9830322265625,-155.95703125,-7.801544189453125,-68.71759033203125,-53.0,8.0,1.0,2.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,99,False,-251.639892578125,-179.0999755859375,0.0,-80.0,-80.0,-86.0145263671875,-165.6253662109375,-6.58135986328125,-125.76614379882812,-97.0,19.0,1.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,100,False,-212.8001708984375,-255.60009765625,0.0,-18.0,-18.0,-18.636962890625,-194.1632080078125,-11.38739013671875,-73.90383911132812,-57.0,18.0,1.0,2.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,101,False,-174.4000244140625,-213.89990234375,0.0,-37.0,-37.0,-16.519775390625,-157.8802490234375,2.628021240234375,-54.455413818359375,-42.0,7.0,1.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,102,False,-76.800048828125,-65.699951171875,0.0,14.0,14.0,-0.0213623046875,-76.7786865234375,-10.598480224609375,-6.4827880859375,-5.0,1.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,103,False,0.300048828125,-17.0999755859375,0.0,-19.0,-19.0,-20.080322265625,20.38037109375,-0.338897705078125,-33.7105712890625,-26.0,4.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_10_minus_none,d1_minus_d5,10,10.0,2022,104,False,4.0999755859375,10.9000244140625,0.0,-58.0,-58.0,-10.179931640625,14.2799072265625,-0.811279296875,-51.86236572265625,-40.0,-1.0,0.0,0.0,
