comparison_type,comparison,draw_context,nominal_buffer,year,trial,roster_jaccard,roster_slots_changed,roster_changed,both_actual_cap_feasible,candidate_near_nominal_cap_within_1,baseline_nominal_violation,actual_points_effect,drafted_only_points_effect,actual_cap_feasible_effect,actual_cap_overage_effect,actual_salary_spend_effect,forecast_ev_effect,forecast_error_effect,forecast_salary_spend_effect,normalized_nominal_salary_spend_effect,raw_nominal_salary_spend_effect,actual_waiver_starts_effect,actual_salary_missing_players_effect,salary_source_missing_players_effect,joint_feasible_actual_points_effect,nominal_buffer_dollars
buffer_vs_none,buffer_0_minus_none,1,0,2024,225,0.625,3,True,False,False,True,48.8599853515625,-25.280029296875,0.0,-13.0,-13.0,-32.4549560546875,81.31494140625,-20.563690185546875,-28.853057861328125,-28.0,-6.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,226,0.5294117647058824,4,True,False,False,True,74.5,51.39990234375,0.0,-28.0,-28.0,-30.0167236328125,104.5167236328125,-10.927734375,-23.70074462890625,-23.0,-1.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,227,0.625,3,True,False,False,True,21.0999755859375,79.4599609375,1.0,-6.0,-19.0,-50.440673828125,71.5406494140625,-34.190277099609375,-38.12725830078125,-37.0,-8.0,-1.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,228,1.0,0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,229,0.8571428571428571,1,True,False,False,True,60.4000244140625,41.699951171875,1.0,-1.0,-10.0,-19.7493896484375,80.1494140625,-10.010406494140625,-15.457000732421875,-15.0,-1.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,230,0.7333333333333333,2,True,False,False,True,23.4000244140625,44.0,0.0,23.0,23.0,7.645263671875,15.7547607421875,-0.966705322265625,-3.091400146484375,-3.0,-2.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,231,0.4444444444444444,5,True,False,False,True,-51.300048828125,-9.0999755859375,1.0,-15.0,-36.0,-21.877685546875,-29.42236328125,-1.997222900390625,-32.974945068359375,-32.0,17.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,232,0.625,3,True,False,False,True,-1.199951171875,-81.10009765625,0.0,-18.0,-18.0,-19.45263671875,18.252685546875,-7.051513671875,-25.761627197265625,-25.0,12.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,233,0.5294117647058824,4,True,False,False,True,-0.400146484375,5.2000732421875,1.0,-36.0,-48.0,-50.0323486328125,49.6322021484375,1.99371337890625,-10.304656982421875,-10.0,-1.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,234,1.0,0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,235,0.625,3,True,False,False,True,-53.919921875,-86.06005859375,0.0,14.0,14.0,-46.4515380859375,-7.4683837890625,-16.294708251953125,-20.609344482421875,-20.0,7.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,236,0.7333333333333333,2,True,False,False,False,-16.89990234375,-49.300048828125,0.0,-3.0,-3.0,-9.296630859375,-7.603271484375,-7.85516357421875,-12.3656005859375,-12.0,12.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,237,0.625,3,True,False,False,True,39.300048828125,65.3001708984375,0.0,-30.0,-30.0,-27.5888671875,66.888916015625,1.96514892578125,-17.517913818359375,-17.0,-3.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,238,0.7333333333333333,2,True,False,False,True,-185.559814453125,-254.52001953125,0.0,-16.0,-16.0,0.1243896484375,-185.6842041015625,-3.0517578125e-05,-13.39605712890625,-13.0,8.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,239,0.4444444444444444,5,True,False,False,True,-195.800048828125,-149.10009765625,0.0,9.0,9.0,19.6002197265625,-215.4002685546875,-0.990020751953125,-27.822601318359375,-27.0,5.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,240,0.4444444444444444,5,True,False,False,True,-32.2398681640625,18.920166015625,0.0,-52.0,-52.0,-42.9779052734375,10.738037109375,-7.961273193359375,-28.853057861328125,-28.0,-5.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,241,0.5294117647058824,4,True,True,False,True,74.199951171875,40.5,0.0,0.0,-21.0,-32.91796875,107.117919921875,0.0,-26.7921142578125,-26.0,1.0,1.0,0.0,74.199951171875,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,242,0.7333333333333333,2,True,False,False,True,-13.5,8.0001220703125,0.0,-22.0,-22.0,-39.4993896484375,25.9993896484375,-3.943756103515625,-18.548370361328125,-18.0,1.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,243,1.0,0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,244,0.4444444444444444,5,True,False,False,True,-126.89990234375,-134.900146484375,0.0,-61.0,-61.0,-44.8443603515625,-82.0555419921875,-1.004852294921875,-28.85302734375,-28.0,-5.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,245,0.4444444444444444,5,True,False,False,True,101.8399658203125,110.239990234375,0.0,54.0,54.0,16.3931884765625,85.44677734375,-3.026336669921875,-17.5179443359375,-17.0,-9.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,246,1.0,0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,247,0.7333333333333333,2,True,False,False,True,30.4000244140625,42.89990234375,0.0,-18.0,-18.0,-8.5867919921875,38.98681640625,-18.01251220703125,-21.639801025390625,-21.0,-7.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,248,0.625,3,True,False,False,False,-46.0,-51.0999755859375,0.0,-22.0,-22.0,-34.8458251953125,-11.1541748046875,3.0052490234375,-10.3046875,-10.0,-3.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2024,249,0.4444444444444444,5,True,True,False,True,-31.280029296875,-94.6201171875,0.0,0.0,-14.0,-103.7984619140625,72.5184326171875,-9.16253662109375,-17.5179443359375,-17.0,7.0,0.0,0.0,-31.280029296875,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,0,0.4444444444444444,5,True,False,False,True,126.0,67.10009765625,0.0,-26.0,-26.0,-9.70654296875,135.70654296875,2.863800048828125,-22.574005126953125,-22.0,6.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,1,0.4444444444444444,5,True,False,False,True,20.9599609375,91.7000732421875,0.0,-34.0,-34.0,2.1685791015625,18.7913818359375,-5.8663330078125,-30.782806396484375,-30.0,0.0,-1.0,-1.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,2,1.0,0,False,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,3,0.3684210526315789,6,True,False,True,True,172.1600341796875,108.93994140625,0.0,-36.0,-36.0,8.44482421875,163.7152099609375,-14.82861328125,-33.861053466796875,-33.0,-13.0,-1.0,-1.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,4,0.7333333333333333,2,True,False,True,True,-29.699951171875,-1.02001953125,0.0,-23.0,-23.0,-70.28515625,40.585205078125,0.998687744140625,-11.287017822265625,-11.0,9.0,1.0,1.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,5,0.7333333333333333,2,True,False,False,True,-0.300048828125,18.5,0.0,-35.0,-35.0,-35.452392578125,35.15234375,-3.020965576171875,-24.626220703125,-24.0,-3.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,6,1.0,0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,7,0.5294117647058824,4,True,False,False,True,-26.820068359375,-91.6199951171875,0.0,-28.0,-28.0,-28.884033203125,2.06396484375,-3.992095947265625,-22.574066162109375,-22.0,4.0,1.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,8,0.5294117647058824,4,True,False,False,True,-69.099853515625,-52.400146484375,1.0,-39.0,-57.0,9.3394775390625,-78.4393310546875,-3.98553466796875,-21.5479736328125,-21.0,13.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,9,0.5294117647058824,4,True,False,False,True,-243.8399658203125,-385.33984375,0.0,-53.0,-53.0,12.9786376953125,-256.818603515625,-8.096221923828125,-38.99151611328125,-38.0,-4.0,0.0,-1.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,10,0.625,3,True,False,False,True,64.260009765625,135.5999755859375,0.0,-13.0,-13.0,-33.0177001953125,97.2777099609375,-4.8125,-28.7305908203125,-28.0,-6.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,11,0.5294117647058824,4,True,False,False,True,-196.4000244140625,-256.4000244140625,0.0,-10.0,-10.0,-11.918701171875,-184.4813232421875,-0.963409423828125,-23.600128173828125,-23.0,5.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,12,0.3684210526315789,6,True,False,False,True,-80.9000244140625,-87.5,0.0,-39.0,-39.0,-60.161376953125,-20.7386474609375,3.907073974609375,-62.5916748046875,-61.0,12.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,13,0.7333333333333333,2,True,False,True,True,2.5,59.199951171875,0.0,-29.0,-29.0,-9.123046875,11.623046875,-21.68487548828125,-30.78277587890625,-30.0,-2.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,14,0.7333333333333333,2,True,False,True,True,-37.0,-35.199951171875,0.0,-16.0,-16.0,-19.85546875,-17.14453125,4.967193603515625,-5.130462646484375,-5.0,4.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,15,0.5294117647058824,4,True,False,False,True,-136.7999267578125,-164.89990234375,1.0,-53.0,-53.0,-49.5025634765625,-87.29736328125,-12.584381103515625,-44.12200927734375,-43.0,10.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,16,0.4444444444444444,5,True,False,False,True,51.2999267578125,141.7999267578125,0.0,-23.0,-23.0,1.683349609375,49.6165771484375,0.9783935546875,-30.782745361328125,-30.0,-12.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,17,1.0,0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,18,0.625,3,True,False,True,True,-35.800048828125,-69.099853515625,0.0,-38.0,-38.0,5.6531982421875,-41.4532470703125,-8.952667236328125,-20.5218505859375,-20.0,-1.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,19,1.0,0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,20,0.625,3,True,False,False,True,31.300048828125,-9.0001220703125,0.0,2.0,2.0,-18.946044921875,50.24609375,-16.83319091796875,-23.60015869140625,-23.0,1.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,21,0.5294117647058824,4,True,False,False,True,138.5599365234375,76.47998046875,0.0,-2.0,-2.0,-9.295166015625,147.8551025390625,-11.78973388671875,-23.60015869140625,-23.0,0.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,22,0.5294117647058824,4,True,False,False,True,-120.8199462890625,-12.4600830078125,0.0,-24.0,-24.0,-20.220703125,-100.5992431640625,11.88616943359375,-14.365325927734375,-14.0,-6.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,23,0.5294117647058824,4,True,False,False,True,-40.579833984375,-9.239990234375,0.0,-7.0,-7.0,-19.9993896484375,-20.5804443359375,-1.94537353515625,-29.7567138671875,-29.0,-17.0,0.0,-1.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,24,0.625,3,True,False,False,True,-168.4000244140625,-194.360107421875,0.0,-5.0,-5.0,1.29541015625,-169.6954345703125,-7.0185546875,-18.46966552734375,-18.0,7.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,25,0.7333333333333333,2,True,False,True,True,-29.7001953125,-38.5001220703125,0.0,-3.0,-3.0,2.0738525390625,-31.7740478515625,2.010650634765625,-5.130462646484375,-5.0,4.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,26,0.5294117647058824,4,True,False,False,True,-44.9599609375,94.4600830078125,1.0,-15.0,-23.0,-48.162841796875,3.202880859375,3.95172119140625,-24.626220703125,-24.0,3.0,1.0,1.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,27,0.4444444444444444,5,True,False,False,True,66.2799072265625,74.0400390625,0.0,-39.0,-39.0,-66.285888671875,132.5657958984375,-27.96307373046875,-38.99151611328125,-38.0,-6.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,28,0.5294117647058824,4,True,False,False,True,129.800048828125,111.300048828125,1.0,-27.0,-58.0,-43.842041015625,173.64208984375,-7.81414794921875,-27.704498291015625,-27.0,10.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,29,0.7333333333333333,2,True,False,True,True,-71.5,-77.6600341796875,0.0,-20.0,-20.0,-27.79736328125,-43.70263671875,-6.93133544921875,-26.678436279296875,-26.0,4.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,30,0.625,3,True,False,True,True,-17.3399658203125,-194.080078125,1.0,-9.0,-24.0,-47.00927734375,29.6693115234375,-5.77130126953125,-8.208709716796875,-8.0,13.0,1.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,31,0.625,3,True,False,False,True,-5.300048828125,-27.800048828125,0.0,8.0,8.0,-1.0186767578125,-4.2813720703125,-2.995025634765625,-17.443572998046875,-17.0,-1.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,32,0.5294117647058824,4,True,False,False,True,-4.7999267578125,-58.199951171875,0.0,10.0,10.0,-38.7772216796875,33.977294921875,0.9873046875,-13.339202880859375,-13.0,-5.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,33,0.5294117647058824,4,True,False,False,True,-81.10009765625,-140.39990234375,0.0,-57.0,-57.0,-65.1055908203125,-15.9945068359375,-16.49871826171875,-48.226348876953125,-47.0,3.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,34,0.4444444444444444,5,True,False,False,True,90.9000244140625,118.5,1.0,-34.0,-35.0,-39.1593017578125,130.059326171875,-2.001373291015625,-23.600128173828125,-23.0,-8.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,35,0.4444444444444444,5,True,False,False,True,148.5401611328125,144.780029296875,0.0,-8.0,-8.0,6.5303955078125,142.009765625,-15.684051513671875,-21.547943115234375,-21.0,-1.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,36,0.7333333333333333,2,True,False,False,True,-90.5999755859375,-10.5,0.0,-2.0,-2.0,-17.496826171875,-73.1031494140625,-5.79150390625,-26.67840576171875,-26.0,-3.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,37,0.5294117647058824,4,True,False,False,True,45.7998046875,135.699951171875,0.0,-4.0,-4.0,-25.407958984375,71.207763671875,-28.510406494140625,-48.22637939453125,-47.0,-11.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,38,0.625,3,True,False,False,True,32.9998779296875,-2.0,0.0,-18.0,-18.0,-34.1907958984375,67.190673828125,-14.6895751953125,-32.834930419921875,-32.0,6.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,39,1.0,0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,40,0.5294117647058824,4,True,False,True,True,-69.9000244140625,-38.9998779296875,0.0,-31.0,-31.0,-15.9844970703125,-53.91552734375,-1.987518310546875,-27.704498291015625,-27.0,4.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,41,0.5294117647058824,4,True,False,False,True,-23.2999267578125,-54.300048828125,0.0,-22.0,-22.0,-14.712646484375,-8.5872802734375,-11.8358154296875,-17.443603515625,-17.0,1.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,42,0.7333333333333333,2,True,False,False,True,-156.699951171875,-175.2001953125,0.0,-1.0,-1.0,0.4947509765625,-157.1947021484375,-7.0865478515625,-15.39141845703125,-15.0,11.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,43,0.625,3,True,False,False,True,54.300048828125,76.4000244140625,0.0,-12.0,-12.0,-6.9744873046875,61.2745361328125,0.0,-17.443572998046875,-17.0,-9.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,44,0.7333333333333333,2,True,False,True,True,-51.699951171875,-33.06005859375,0.0,-7.0,-7.0,-1.6689453125,-50.031005859375,-7.13189697265625,-16.41748046875,-16.0,3.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,45,0.5294117647058824,4,True,True,True,True,-113.06005859375,-143.300048828125,0.0,0.0,-4.0,-44.2308349609375,-68.8292236328125,4.906036376953125,-11.287017822265625,-11.0,23.0,1.0,1.0,-113.06005859375,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,46,0.625,3,True,False,False,True,-54.599853515625,-46.2000732421875,0.0,-40.0,-40.0,-27.291015625,-27.308837890625,-2.988189697265625,-6.15655517578125,-6.0,6.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,47,0.7333333333333333,2,True,False,False,True,-13.1600341796875,166.1600341796875,0.0,-30.0,-30.0,-30.983154296875,17.8231201171875,-10.96380615234375,-13.339202880859375,-13.0,-3.0,1.0,1.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,48,0.5294117647058824,4,True,False,True,True,26.10009765625,74.300048828125,0.0,-23.0,-23.0,-2.4696044921875,28.5697021484375,4.0185546875,-8.208770751953125,-8.0,6.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,49,0.625,3,True,False,False,True,-78.4599609375,-114.4200439453125,0.0,-38.0,-38.0,-45.8543701171875,-32.6055908203125,-22.87158203125,-44.121978759765625,-43.0,5.0,-1.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,50,0.625,3,True,False,False,True,104.300048828125,139.2000732421875,0.0,-3.0,-3.0,-13.1226806640625,117.4227294921875,-9.799346923828125,-9.23486328125,-9.0,-5.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,51,0.5294117647058824,4,True,False,True,True,53.760009765625,168.7999267578125,0.0,-10.0,-10.0,59.06005859375,-5.300048828125,-15.553131103515625,-22.574005126953125,-22.0,-3.0,-1.0,-1.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,52,0.5294117647058824,4,True,False,False,True,-18.6600341796875,-12.719970703125,0.0,-25.0,-25.0,31.0892333984375,-49.749267578125,-4.894927978515625,-31.808868408203125,-31.0,5.0,-1.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,53,0.625,3,True,False,False,True,-16.6201171875,-24.2200927734375,0.0,-22.0,-22.0,-38.4608154296875,21.8406982421875,3.0517578125e-05,-14.36529541015625,-14.0,12.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,54,1.0,0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,55,0.625,3,True,False,False,True,20.699951171875,96.4000244140625,0.0,25.0,25.0,17.5968017578125,3.1031494140625,-3.960723876953125,-3.078277587890625,-3.0,-7.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,56,0.625,3,True,False,False,True,27.780029296875,65.5400390625,0.0,-6.0,-6.0,-21.6405029296875,49.4205322265625,-7.87005615234375,-22.574066162109375,-22.0,-2.0,-1.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,57,0.625,3,True,False,False,True,114.8800048828125,155.739990234375,0.0,3.0,3.0,-20.0118408203125,134.891845703125,-0.977752685546875,-21.547943115234375,-21.0,-7.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,58,0.5294117647058824,4,True,False,False,True,45.4599609375,22.7998046875,0.0,-19.0,-19.0,0.140625,45.3193359375,-21.330780029296875,-30.782806396484375,-30.0,9.0,-1.0,-1.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,59,0.5294117647058824,4,True,False,False,True,-111.4998779296875,-228.0999755859375,0.0,-28.0,-28.0,-33.1341552734375,-78.36572265625,-10.0430908203125,-31.808868408203125,-31.0,10.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,60,0.625,3,True,True,True,False,-7.360107421875,-3.739990234375,0.0,0.0,-6.0,-61.0556640625,53.695556640625,4.8170166015625,3.078277587890625,3.0,13.0,1.0,1.0,-7.360107421875,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,61,0.4444444444444444,5,True,False,False,True,-108.6600341796875,-2.260009765625,1.0,-23.0,-40.0,-27.1536865234375,-81.50634765625,-3.0517578125e-05,-32.8349609375,-32.0,3.0,1.0,1.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,62,0.625,3,True,False,False,True,29.800048828125,83.7999267578125,0.0,-33.0,-33.0,9.4605712890625,20.3394775390625,-11.0218505859375,-16.41748046875,-16.0,-2.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,63,0.5294117647058824,4,True,False,False,True,-51.7000732421875,-40.5,1.0,-10.0,-23.0,-13.300537109375,-38.3995361328125,0.0,-23.600128173828125,-23.0,2.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,64,0.8571428571428571,1,True,False,True,True,-42.0999755859375,-79.60009765625,0.0,-6.0,-6.0,-2.031982421875,-40.0679931640625,-6.705474853515625,-5.130462646484375,-5.0,8.0,1.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,65,0.7333333333333333,2,True,False,False,True,-10.5001220703125,48.9998779296875,0.0,-9.0,-9.0,-35.729736328125,25.2296142578125,-8.862457275390625,-23.600128173828125,-23.0,-4.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,66,1.0,0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,67,0.8571428571428571,1,True,False,False,True,102.800048828125,116.60009765625,0.0,-7.0,-7.0,-7.81689453125,110.616943359375,-16.70758056640625,-15.391387939453125,-15.0,-2.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,68,0.4444444444444444,5,True,False,False,True,-5.93994140625,-48.159912109375,0.0,-16.0,-16.0,-4.908935546875,-1.031005859375,-16.43023681640625,-40.017608642578125,-39.0,-11.0,-1.0,-1.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,69,0.625,3,True,False,False,True,-64.2799072265625,-48.97998046875,0.0,-20.0,-20.0,-5.381103515625,-58.8988037109375,-6.993072509765625,-18.46966552734375,-18.0,-11.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,70,0.8571428571428571,1,True,False,False,True,11.60009765625,37.699951171875,0.0,-6.0,-6.0,-6.82080078125,18.4208984375,-3.89202880859375,-6.15655517578125,-6.0,-7.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,71,0.625,3,True,False,True,True,20.9000244140625,-45.7000732421875,0.0,8.0,8.0,-37.6446533203125,58.544677734375,0.986968994140625,-16.41748046875,-16.0,-2.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,72,0.5294117647058824,4,True,False,True,True,-95.14013671875,-35.97998046875,0.0,-31.0,-31.0,-51.595458984375,-43.544677734375,-5.769439697265625,-42.06982421875,-41.0,4.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,73,0.625,3,True,False,False,True,33.5999755859375,18.0,0.0,-9.0,-9.0,-25.1864013671875,58.786376953125,-13.440704345703125,-18.46966552734375,-18.0,5.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,74,0.7333333333333333,2,True,False,False,True,-34.2999267578125,-23.7000732421875,0.0,-6.0,-6.0,14.6151123046875,-48.9150390625,5.87957763671875,-23.600128173828125,-23.0,0.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,75,0.5294117647058824,4,True,False,False,True,193.9998779296875,382.7999267578125,0.0,-12.0,-12.0,-17.1513671875,211.1512451171875,-3.8524169921875,-23.600128173828125,-23.0,-25.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,76,1.0,0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,77,0.5294117647058824,4,True,False,False,True,-9.0400390625,-12.7000732421875,0.0,-3.0,-3.0,1.6195068359375,-10.6595458984375,-18.5050048828125,-27.704498291015625,-27.0,9.0,-1.0,-1.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,78,0.8571428571428571,1,True,False,False,True,-4.699951171875,-51.7999267578125,0.0,-25.0,-25.0,-17.06103515625,12.361083984375,-5.734832763671875,-7.182647705078125,-7.0,8.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,79,0.5294117647058824,4,True,False,False,True,-57.199951171875,-76.5999755859375,0.0,-26.0,-26.0,-63.97705078125,6.777099609375,-5.93341064453125,-44.12200927734375,-43.0,0.0,0.0,0.0,,0.0
buffer_vs_none,buffer_0_minus_none,1,0,2025,80,0.7333333333333333,2,True,False,True,True,10.699951171875,56.2000732421875,0.0,-18.0,-18.0,-0.5819091796875,11.2818603515625,0.0,-6.15655517578125,-6.0,-7.0,0.0,0.0,,0.0
