comparison_type,comparison,draw_context,nominal_buffer,year,trial,roster_jaccard,roster_slots_changed,roster_changed,both_actual_cap_feasible,candidate_near_nominal_cap_within_1,baseline_nominal_violation,actual_points_effect,drafted_only_points_effect,actual_cap_feasible_effect,actual_cap_overage_effect,actual_salary_spend_effect,forecast_ev_effect,forecast_error_effect,forecast_salary_spend_effect,normalized_nominal_salary_spend_effect,raw_nominal_salary_spend_effect,actual_waiver_starts_effect,actual_salary_missing_players_effect,salary_source_missing_players_effect,joint_feasible_actual_points_effect,nominal_buffer_dollars
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,113,0.5294117647058824,4,True,False,False,False,-150.7000732421875,-233.5,0.0,30.0,30.0,14.505126953125,-165.2052001953125,-6.2598876953125,21.547943115234375,21.0,9.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,114,0.4444444444444444,5,True,False,False,False,-121.1600341796875,-62.0201416015625,0.0,4.0,4.0,17.783935546875,-138.9439697265625,3.892120361328125,19.4957275390625,19.0,-4.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,115,0.625,3,True,False,False,False,-17.360107421875,-167.3399658203125,0.0,-2.0,-2.0,-65.5526123046875,48.1925048828125,1.40313720703125,5.1304931640625,5.0,15.0,1.0,1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,116,0.5294117647058824,4,True,False,False,False,20.4400634765625,100.0,0.0,3.0,3.0,-26.883056640625,47.3231201171875,3.459716796875,22.5740966796875,22.0,-22.0,1.0,1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,117,0.3,7,True,False,False,False,32.9599609375,-216.659912109375,0.0,48.0,48.0,-1.2100830078125,34.1700439453125,3.31292724609375,13.339202880859375,13.0,2.0,-1.0,-1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,118,0.8571428571428571,1,True,False,False,False,-42.9000244140625,-74.9998779296875,0.0,29.0,29.0,16.5177001953125,-59.417724609375,5.021240234375,16.41748046875,16.0,-3.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,119,0.5294117647058824,4,True,False,False,False,-231.39990234375,-251.89990234375,0.0,38.0,38.0,12.91064453125,-244.310546875,3.05072021484375,32.834991455078125,32.0,4.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,120,0.625,3,True,False,False,False,77.7999267578125,53.300048828125,0.0,39.0,39.0,5.489013671875,72.3109130859375,-4.71246337890625,22.57403564453125,22.0,0.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,121,0.625,3,True,False,False,False,3.9000244140625,-13.2999267578125,0.0,21.0,21.0,47.657470703125,-43.7574462890625,-10.215423583984375,14.365325927734375,14.0,-3.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,122,0.5294117647058824,4,True,False,False,False,-63.0999755859375,-242.559814453125,0.0,-26.0,-26.0,-4.341064453125,-58.7589111328125,-2.91058349609375,14.36529541015625,14.0,17.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,123,0.625,3,True,False,False,False,-22.2000732421875,16.39990234375,0.0,4.0,4.0,14.426513671875,-36.6265869140625,1.117889404296875,4.1043701171875,4.0,-5.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,124,0.625,3,True,False,False,False,44.2999267578125,48.400146484375,0.0,-32.0,-32.0,0.5224609375,43.7774658203125,-0.12493896484375,3.078277587890625,3.0,-4.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,125,0.625,3,True,False,False,False,108.800048828125,92.0,0.0,23.0,23.0,7.179443359375,101.62060546875,3.5970458984375,6.15655517578125,6.0,-7.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,126,0.5294117647058824,4,True,False,False,False,-6.300048828125,167.860107421875,0.0,-21.0,-21.0,11.0977783203125,-17.3978271484375,-0.385650634765625,16.417510986328125,16.0,-11.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,127,0.7333333333333333,2,True,False,False,False,-8.300048828125,-8.6998291015625,0.0,3.0,3.0,11.413330078125,-19.71337890625,-7.261749267578125,7.18267822265625,7.0,6.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,128,0.625,3,True,False,False,False,201.0,242.39990234375,0.0,6.0,6.0,29.5372314453125,171.4627685546875,-0.239532470703125,6.156585693359375,6.0,-4.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,129,0.8571428571428571,1,True,True,False,False,31.7999267578125,26.0,0.0,0.0,-9.0,1.717529296875,30.0823974609375,1.405609130859375,6.15655517578125,6.0,2.0,0.0,0.0,31.7999267578125,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,130,0.625,3,True,False,False,False,107.699951171875,150.199951171875,1.0,-5.0,-7.0,-3.7557373046875,111.4556884765625,4.721466064453125,19.495758056640625,19.0,-9.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,131,0.8571428571428571,1,True,False,False,False,-6.599853515625,-17.800048828125,0.0,15.0,15.0,-0.7584228515625,-5.8414306640625,-0.765777587890625,10.26092529296875,10.0,-2.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,132,0.7333333333333333,2,True,False,False,False,-119.0001220703125,-122.699951171875,0.0,5.0,5.0,36.334228515625,-155.3343505859375,-2.38287353515625,24.626220703125,24.0,4.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,133,0.8571428571428571,1,True,False,False,False,11.39990234375,-60.7998046875,0.0,3.0,3.0,-6.3681640625,17.76806640625,8.050140380859375,13.3392333984375,13.0,7.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,134,0.4444444444444444,5,True,False,False,False,169.39990234375,66.0401611328125,0.0,22.0,22.0,36.3089599609375,133.0909423828125,0.5628662109375,15.39141845703125,15.0,-13.0,1.0,1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,135,0.5294117647058824,4,True,False,False,False,-82.159912109375,-124.4200439453125,0.0,-10.0,-10.0,0.62841796875,-82.788330078125,-6.8997802734375,12.313140869140625,12.0,15.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,136,0.625,3,True,False,False,False,-8.9000244140625,-46.9000244140625,0.0,8.0,8.0,-17.876220703125,8.9761962890625,1.721405029296875,7.182647705078125,7.0,9.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,137,0.4444444444444444,5,True,False,False,False,346.39990234375,300.300048828125,-1.0,44.0,48.0,-15.5203857421875,361.9202880859375,-0.799713134765625,35.913238525390625,35.0,-8.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,138,0.4444444444444444,5,True,False,False,False,29.5799560546875,99.639892578125,0.0,17.0,17.0,29.4893798828125,0.090576171875,-0.80670166015625,28.730621337890625,28.0,-9.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,139,0.625,3,True,False,False,False,4.7000732421875,9.4000244140625,0.0,23.0,23.0,17.431640625,-12.7315673828125,12.701934814453125,30.782806396484375,30.0,2.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,140,0.7333333333333333,2,True,False,False,False,5.4000244140625,33.5,0.0,-23.0,-23.0,-14.656005859375,20.0560302734375,1.166839599609375,-6.15655517578125,-6.0,-1.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,141,0.7333333333333333,2,True,False,False,False,41.5,1.39990234375,0.0,-4.0,-4.0,-13.00390625,54.50390625,-2.61810302734375,10.26092529296875,10.0,-2.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,142,0.4444444444444444,5,True,False,False,False,124.580078125,261.0,0.0,24.0,24.0,3.3643798828125,121.2156982421875,-3.46990966796875,8.208740234375,8.0,-18.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,143,0.5294117647058824,4,True,False,False,False,-131.2999267578125,-118.800048828125,0.0,-19.0,-19.0,31.4530029296875,-162.7529296875,3.852447509765625,12.3131103515625,12.0,-1.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,144,0.625,3,True,False,False,False,-110.4998779296875,-74.5999755859375,0.0,11.0,11.0,35.7977294921875,-146.297607421875,-5.14459228515625,25.65234375,25.0,0.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,145,0.4444444444444444,5,True,True,False,False,-272.2598876953125,-263.7398681640625,0.0,0.0,-15.0,-43.0013427734375,-229.258544921875,5.15399169921875,15.391387939453125,15.0,11.0,0.0,1.0,-272.2598876953125,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,146,0.625,3,True,False,False,False,63.4000244140625,22.1998291015625,0.0,-2.0,-2.0,9.6717529296875,53.728271484375,-1.399810791015625,12.3131103515625,12.0,-2.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,147,0.7333333333333333,2,True,False,False,False,62.0999755859375,122.0999755859375,0.0,16.0,16.0,37.237548828125,24.8624267578125,-1.52789306640625,4.1043701171875,4.0,-2.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,148,0.5294117647058824,4,True,False,False,False,-226.300048828125,-198.199951171875,0.0,6.0,6.0,37.0904541015625,-263.3905029296875,-21.542205810546875,8.208740234375,8.0,14.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,149,0.5294117647058824,4,True,False,False,False,-57.5,-107.89990234375,-1.0,33.0,39.0,13.701416015625,-71.201416015625,-4.068023681640625,11.287017822265625,11.0,2.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,150,0.8571428571428571,1,True,False,False,False,9.2999267578125,11.199951171875,0.0,28.0,28.0,28.721435546875,-19.4215087890625,-4.87701416015625,33.861053466796875,33.0,0.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,151,0.4444444444444444,5,True,False,False,False,-44.800048828125,138.5,-1.0,38.0,56.0,53.821533203125,-98.62158203125,6.329498291015625,35.91326904296875,35.0,-5.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,152,0.625,3,True,False,False,False,75.7999267578125,69.2000732421875,-1.0,32.0,49.0,48.632080078125,27.1678466796875,7.389190673828125,44.121978759765625,43.0,-3.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,153,0.3684210526315789,6,True,False,False,False,19.5999755859375,-128.5,0.0,40.0,40.0,30.480712890625,-10.8807373046875,1.865020751953125,26.678436279296875,26.0,6.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,154,0.625,3,True,False,False,False,48.9598388671875,-51.8599853515625,0.0,10.0,10.0,57.9150390625,-8.9552001953125,-3.869384765625,7.182647705078125,7.0,-1.0,-1.0,-1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,155,0.7333333333333333,2,True,False,False,False,-76.7000732421875,-195.300048828125,0.0,12.0,12.0,38.3182373046875,-115.018310546875,5.02850341796875,28.7305908203125,28.0,12.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,156,0.3684210526315789,6,True,False,False,False,-5.300048828125,-84.300048828125,0.0,8.0,8.0,7.0589599609375,-12.3590087890625,-1.0596923828125,7.1826171875,7.0,11.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,157,0.5294117647058824,4,True,False,False,False,2.5999755859375,1.7998046875,0.0,2.0,2.0,-6.435546875,9.0355224609375,-0.3494873046875,11.287017822265625,11.0,-5.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,158,0.7333333333333333,2,True,False,False,False,153.5999755859375,212.10009765625,-1.0,24.0,34.0,-11.3924560546875,164.992431640625,-8.54052734375,-11.287017822265625,-11.0,-16.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,159,0.625,3,True,False,False,False,43.0,32.800048828125,0.0,24.0,24.0,16.270751953125,26.729248046875,2.47735595703125,25.652313232421875,25.0,2.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,160,0.625,3,True,False,False,False,-15.800048828125,16.199951171875,0.0,20.0,20.0,45.0850830078125,-60.8851318359375,3.783538818359375,28.7305908203125,28.0,-1.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,161,0.8571428571428571,1,True,False,False,False,106.5001220703125,155.199951171875,0.0,24.0,24.0,24.7154541015625,81.78466796875,-3.204193115234375,16.41748046875,16.0,-11.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,162,0.7333333333333333,2,True,False,False,False,32.47998046875,-95.219970703125,0.0,-11.0,-11.0,-3.48583984375,35.9658203125,-5.950531005859375,11.287017822265625,11.0,12.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,163,0.5294117647058824,4,True,False,False,False,-94.64013671875,-229.35986328125,0.0,-2.0,-2.0,38.1971435546875,-132.8372802734375,2.854827880859375,21.547943115234375,21.0,1.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,164,0.7333333333333333,2,True,False,False,False,73.199951171875,68.9000244140625,0.0,31.0,31.0,14.52392578125,58.676025390625,-6.0443115234375,13.339202880859375,13.0,-4.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,165,0.625,3,True,False,False,False,-81.7000732421875,82.800048828125,0.0,26.0,26.0,10.2843017578125,-91.984375,4.12005615234375,20.5218505859375,20.0,-9.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,166,0.7333333333333333,2,True,False,False,False,25.66015625,-73.5400390625,0.0,1.0,1.0,8.585205078125,17.074951171875,-0.844146728515625,4.104339599609375,4.0,-3.0,-1.0,-1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,167,0.625,3,True,False,False,False,231.2000732421875,379.56005859375,0.0,47.0,47.0,18.0635986328125,213.136474609375,-3.351898193359375,33.861083984375,33.0,-9.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,168,0.5294117647058824,4,True,False,False,False,-11.9000244140625,-12.800048828125,0.0,-26.0,-26.0,3.7032470703125,-15.603271484375,-1.3218994140625,12.313079833984375,12.0,0.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,169,0.5294117647058824,4,True,False,False,False,50.60009765625,2.60009765625,0.0,10.0,10.0,25.256103515625,25.343994140625,-1.5977783203125,23.600128173828125,23.0,9.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,170,0.3684210526315789,6,True,False,False,False,22.380126953125,117.43994140625,0.0,-21.0,-21.0,25.050048828125,-2.669921875,-1.61749267578125,-11.287017822265625,-11.0,-10.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,171,0.5294117647058824,4,True,False,False,False,-15.800048828125,-27.9000244140625,0.0,0.0,0.0,41.4996337890625,-57.2996826171875,-2.177764892578125,26.67840576171875,26.0,-1.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,172,0.625,3,True,True,False,False,-59.239990234375,-202.260009765625,0.0,0.0,1.0,18.1405029296875,-77.3804931640625,-2.50335693359375,13.33917236328125,13.0,-5.0,-1.0,-1.0,-59.239990234375,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,173,0.625,3,True,False,False,False,-153.4599609375,-261.0599365234375,0.0,23.0,23.0,19.935546875,-173.3955078125,-0.742950439453125,16.417449951171875,16.0,9.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,174,0.5294117647058824,4,True,False,False,False,-40.0999755859375,-131.5401611328125,0.0,24.0,24.0,5.364501953125,-45.4644775390625,2.963775634765625,32.8349609375,32.0,3.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,175,0.5294117647058824,4,True,True,False,False,-39.800048828125,69.099853515625,0.0,0.0,3.0,12.7432861328125,-52.5433349609375,3.8314208984375,19.495758056640625,19.0,1.0,0.0,0.0,-39.800048828125,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,176,0.5294117647058824,4,True,False,False,False,-104.099853515625,-79.7998046875,0.0,14.0,14.0,22.9217529296875,-127.0216064453125,0.837890625,21.547943115234375,21.0,2.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,177,0.5294117647058824,4,True,False,False,False,-8.0999755859375,-27.0999755859375,0.0,7.0,7.0,1.037841796875,-9.1378173828125,-3.9073486328125,-2.05218505859375,-2.0,0.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,178,0.7333333333333333,2,True,False,False,False,-64.0,-0.0999755859375,0.0,1.0,1.0,22.6827392578125,-86.6827392578125,3.03326416015625,23.60009765625,23.0,9.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,179,0.625,3,True,False,False,False,50.5,-74.4599609375,-1.0,22.0,32.0,-26.984375,77.484375,11.825164794921875,19.49578857421875,19.0,1.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,180,0.4444444444444444,5,True,False,False,False,-42.7999267578125,32.419921875,0.0,24.0,24.0,37.40283203125,-80.2027587890625,-0.975738525390625,19.495758056640625,19.0,-7.0,-1.0,-1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,181,0.7333333333333333,2,True,False,False,False,-0.300048828125,14.39990234375,0.0,15.0,15.0,37.822021484375,-38.1220703125,1.0758056640625,29.756683349609375,29.0,-3.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,182,0.625,3,True,False,False,False,10.4000244140625,-71.199951171875,0.0,49.0,49.0,34.2581787109375,-23.858154296875,-2.79638671875,37.965423583984375,37.0,3.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,183,0.3684210526315789,6,True,False,False,False,69.4998779296875,96.89990234375,0.0,45.0,45.0,44.698486328125,24.8013916015625,-1.6658935546875,43.095855712890625,42.0,2.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,184,0.4444444444444444,5,True,False,False,False,118.5599365234375,-42.340087890625,0.0,35.0,35.0,14.36572265625,104.1942138671875,-0.2645263671875,19.495758056640625,19.0,4.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,185,0.5294117647058824,4,True,False,False,False,13.14013671875,113.0599365234375,0.0,-5.0,-5.0,-14.7965087890625,27.9366455078125,4.187347412109375,1.026123046875,1.0,3.0,-1.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,186,0.7333333333333333,2,True,False,False,False,-34.10009765625,-13.7999267578125,0.0,17.0,17.0,16.74462890625,-50.8447265625,0.6837158203125,20.521881103515625,20.0,-2.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,187,0.625,3,True,False,False,False,-44.2000732421875,-97.0999755859375,0.0,-6.0,-6.0,-6.870849609375,-37.3292236328125,-1.924560546875,9.234832763671875,9.0,9.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,188,0.4444444444444444,5,True,False,False,False,27.820068359375,2.89990234375,0.0,24.0,24.0,48.0531005859375,-20.2330322265625,-2.857879638671875,21.547943115234375,21.0,-9.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,189,0.5294117647058824,4,True,False,False,False,-56.3599853515625,-45.0999755859375,0.0,27.0,27.0,-5.8814697265625,-50.478515625,0.077117919921875,7.1826171875,7.0,-6.0,1.0,1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,190,0.3684210526315789,6,True,False,False,False,115.400146484375,67.5,0.0,69.0,69.0,22.2513427734375,93.1488037109375,0.306732177734375,26.67840576171875,26.0,-11.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,191,0.5294117647058824,4,True,False,False,False,-101.7000732421875,-201.2999267578125,0.0,21.0,21.0,0.7562255859375,-102.456298828125,-4.700958251953125,18.469696044921875,18.0,11.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,192,0.5294117647058824,4,True,False,False,False,-40.9000244140625,253.7799072265625,0.0,10.0,10.0,17.269287109375,-58.1693115234375,-11.0843505859375,17.443572998046875,17.0,-17.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,193,0.5294117647058824,4,True,False,False,False,-69.5,-0.260009765625,0.0,4.0,4.0,-23.7763671875,-45.7236328125,6.744903564453125,24.626251220703125,24.0,4.0,1.0,1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,194,0.625,3,True,False,False,False,83.340087890625,208.760009765625,-1.0,30.0,40.0,-11.6112060546875,94.9512939453125,1.746612548828125,1.026123046875,1.0,-9.0,1.0,1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,195,0.4444444444444444,5,True,False,False,False,-18.9998779296875,3.800048828125,0.0,-10.0,-10.0,3.541748046875,-22.5416259765625,4.649871826171875,15.391387939453125,15.0,-1.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,196,0.625,3,True,False,False,False,160.1199951171875,62.1400146484375,0.0,16.0,16.0,7.9140625,152.2059326171875,4.464630126953125,11.28704833984375,11.0,-5.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,197,0.5294117647058824,4,True,False,False,False,-31.0999755859375,-41.89990234375,0.0,30.0,30.0,22.9091796875,-54.0091552734375,5.640625,30.78277587890625,30.0,5.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,198,0.8571428571428571,1,True,False,False,False,-12.300048828125,66.39990234375,0.0,1.0,1.0,3.2984619140625,-15.5985107421875,9.531402587890625,-4.1043701171875,-4.0,-3.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,199,0.625,3,True,False,False,False,50.16015625,30.780029296875,0.0,-11.0,-11.0,-23.829833984375,73.989990234375,-4.130767822265625,13.339202880859375,13.0,3.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,200,0.4444444444444444,5,True,False,False,False,16.0,115.5999755859375,0.0,-14.0,-14.0,23.5343017578125,-7.5343017578125,2.944183349609375,34.88720703125,34.0,-19.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,201,0.625,3,True,False,False,False,-50.5,-16.199951171875,0.0,32.0,32.0,42.30029296875,-92.80029296875,-2.853363037109375,28.730560302734375,28.0,4.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,202,0.625,3,True,False,False,False,-14.5,-27.2001953125,0.0,21.0,21.0,18.8631591796875,-33.3631591796875,1.5048828125,14.36529541015625,14.0,-4.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,203,0.5294117647058824,4,True,False,False,False,-138.6998291015625,-74.2000732421875,0.0,-2.0,-2.0,-19.018798828125,-119.6810302734375,-2.50860595703125,5.1304931640625,5.0,-9.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,204,0.7333333333333333,2,True,False,False,False,-98.7000732421875,-112.5001220703125,0.0,0.0,0.0,7.2894287109375,-105.989501953125,-0.45843505859375,13.339202880859375,13.0,4.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,205,0.4444444444444444,5,True,False,False,False,122.760009765625,125.02001953125,0.0,18.0,18.0,-3.6441650390625,126.4041748046875,-0.79266357421875,19.4957275390625,19.0,-2.0,1.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,206,0.4444444444444444,5,True,False,False,False,13.5400390625,213.260009765625,0.0,0.0,0.0,-19.4403076171875,32.9803466796875,-1.34539794921875,6.15655517578125,6.0,-12.0,1.0,1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,207,0.4444444444444444,5,True,False,False,False,95.800048828125,35.199951171875,0.0,13.0,13.0,5.347900390625,90.4521484375,-7.207916259765625,20.5218505859375,20.0,-2.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,208,0.625,3,True,False,False,False,132.300048828125,83.0,0.0,24.0,24.0,10.8004150390625,121.4996337890625,1.70196533203125,18.46966552734375,18.0,-9.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,209,0.5294117647058824,4,True,False,False,False,-20.0999755859375,-2.60009765625,0.0,43.0,43.0,-23.68310546875,3.5831298828125,1.66448974609375,10.260955810546875,10.0,-12.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,210,0.5294117647058824,4,True,False,False,False,-1.2999267578125,43.800048828125,0.0,-16.0,-16.0,-3.146240234375,1.8463134765625,1.311614990234375,6.15655517578125,6.0,1.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,211,0.625,3,True,False,False,False,29.5,26.400146484375,0.0,19.0,19.0,21.2144775390625,8.2855224609375,0.108154296875,10.260955810546875,10.0,-6.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,212,0.7333333333333333,2,True,False,False,False,-11.4000244140625,-33.5,0.0,-10.0,-10.0,-16.3746337890625,4.974609375,1.185211181640625,-10.26092529296875,-10.0,0.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,213,0.625,3,True,False,False,False,53.4000244140625,100.9000244140625,-1.0,23.0,26.0,32.100341796875,21.2996826171875,-1.213592529296875,26.67840576171875,26.0,-7.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,214,0.7333333333333333,2,True,False,False,False,-115.5,0.0999755859375,0.0,-6.0,-6.0,7.9400634765625,-123.4400634765625,-1.89263916015625,-10.260955810546875,-10.0,-1.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,215,0.7333333333333333,2,True,False,False,False,-61.280029296875,-150.5,-1.0,7.0,7.0,17.5625,-78.842529296875,-3.349151611328125,11.287017822265625,11.0,7.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,216,0.7333333333333333,2,True,False,False,False,75.0,48.60009765625,0.0,30.0,30.0,18.001953125,56.998046875,0.837188720703125,26.67840576171875,26.0,-3.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,217,0.3684210526315789,6,True,False,False,False,-31.699951171875,-122.199951171875,0.0,51.0,51.0,13.91552734375,-45.615478515625,1.294952392578125,13.339202880859375,13.0,10.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,218,0.5294117647058824,4,True,False,False,False,-106.5999755859375,-161.2999267578125,0.0,-41.0,-41.0,-25.6455078125,-80.9544677734375,2.106475830078125,-16.41748046875,-16.0,7.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2025,219,0.7333333333333333,2,True,False,False,False,-5.2000732421875,-93.4998779296875,0.0,0.0,0.0,-1.424560546875,-3.7755126953125,0.97088623046875,13.3392333984375,13.0,-2.0,0.0,0.0,,
