method,pos,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,next_residual_weight,next_participation_weight,recency_half_life,feature_count_total,complexity_score,qb_feature_count,rb_feature_count,wr_feature_count,te_feature_count
next_participation_w050,TE,144.0,1.9754927674448544,2.668596212877402,-1.8380371829347755,0.7638888888888888,0.6727689280772053,0.26995921101884157,23.89544839352131,30.898811054742012,-19.563627755818572,0.7847222222222222,0.6636667419138815,0.2722440866388398,0.3333333333333333,0.14925870197840552,0.2545656774657841,0.546875,0.14583333333333334,0.0708919131097126,0.1311601370370049,0.49554781262098335,0.1597222222222222,0.09476833703370907,0.12915299897088947,0.7193675889328063,0.013888888888888888,0.03235719734597135,0.01439960203311217,0.6584507042253521,0.5581297210718797,0.17379229965436863,1.1326533221610173,56.01247115490374,0.05000000000000002,1.456177787821023,2.183655844952035,0.06432712516890199,0.9166666666666666,0.09027777777777778,0.12097461921401258,0.08419291541540394,0.4997064004697592,5.471211541284475,0.38563742015512215,0.16932906645954013,0.0,0.5,12.0,59,59,14,17,14,14
next_participation_w050,WR,432.0,2.420506873922695,3.393135458116587,-2.230666943516409,0.75,0.6642024386885063,0.24993540711259093,28.08748263845283,38.29805245128846,-22.008836439152507,0.7523148148148148,0.6402404974287177,0.2173066013263159,0.4212962962962963,0.20921097173361033,0.2886760014260595,0.5211428571428571,0.20833333333333334,0.09146296646203614,0.17669027725590386,0.578200129954516,0.19444444444444445,0.07912592088261043,0.14875658489772856,0.8077620415982485,0.016203703703703703,0.04720665733209098,0.01719298296501729,0.8225210084033614,0.6238120554155254,0.20527435882322473,1.6214503051930573,61.10706068066302,0.05000000000000002,1.4752088641396415,2.178979393656906,0.23775101257785886,0.8981481481481481,0.125,0.10339747997670858,0.1090622248727419,0.5981285518322556,5.252179024324436,0.39044297952998197,0.13912678719338822,0.0,0.5,12.0,59,59,14,17,14,14
next_residual_w025,QB,144.0,2.4627438085917595,3.4761505496500424,-1.0669969687224714,0.7361111111111112,0.6060347015842308,0.22154471695098205,23.714085489016227,33.24944679562447,-10.665670290028402,0.7222222222222222,0.5747379496973175,0.15958671748775044,0.3541666666666667,0.17852802720574865,0.26629651822287054,0.4423360742146321,0.1875,0.0856351897663344,0.16509558296457577,0.5485913263691041,0.1527777777777778,0.08617883215223959,0.13566884221815764,0.5499254843517138,0.034722222222222224,0.026384299716655835,0.025872257571664017,0.9496402877697842,0.38658039113164827,-0.12052085845189293,1.650990514583651,57.11431584977067,0.05000000000000002,1.5309001965334113,2.251161577258077,0.6985005302448068,0.8402777777777778,0.1527777777777778,0.10173286116322332,0.10479989456133544,0.7261549925484352,5.821354851427873,0.3368979086784512,0.17954882118964244,0.25,0.0,12.0,59,59,14,17,14,14
next_residual_w025,RB,360.0,2.276453188975957,3.134799315308145,-0.8922825304183407,0.825,0.5687165171482023,0.1285544640498753,26.159656664617582,35.99189862020345,-9.943135549959806,0.8138888888888889,0.5655356244226197,0.12310104774381958,0.2777777777777778,0.2119718921992166,0.20565776809683234,0.5306538461538461,0.1361111111111111,0.11807893996123905,0.11617037932642936,0.6129667301004003,0.14722222222222223,0.10709522334620299,0.1170030522221249,0.7431626820723988,0.04722222222222222,0.05186967806129277,0.043045590882024476,0.7396672954896244,0.6273483868774199,0.10623281558242476,0.7651036342122154,61.86929751083211,0.05000000000000002,1.6679321307892976,2.5252906967119593,0.02295898695653956,0.9194444444444444,0.1527777777777778,0.14926843859647668,0.12534150413508494,0.6440536512667661,5.862498579917841,0.35768874822159263,0.20461054256404212,0.25,0.0,12.0,59,59,14,17,14,14
next_residual_w025,TE,144.0,1.9763053715129186,2.6687635962864595,-1.8383400228629452,0.7569444444444444,0.6735233453048407,0.2698055744714639,23.887905433756895,30.924763345727758,-19.560784023339288,0.7847222222222222,0.663965673916445,0.2732475154310052,0.3333333333333333,0.14727152356206563,0.255585894993547,0.5381944444444444,0.14583333333333334,0.06924901265214765,0.13176775039914157,0.48509485094850946,0.1597222222222222,0.09351029412501534,0.130180387752903,0.7046352856629536,0.013888888888888888,0.03077403943092429,0.014097146305906425,0.7007042253521126,0.5465429620485258,0.16620448517000244,1.1197156241818347,56.34345559727459,0.050000000000000024,1.458982513101493,2.1803642123740623,0.08437991783361422,0.9236111111111112,0.09027777777777778,0.11817623191397662,0.08399485398364145,0.4873752201996477,5.640550461450471,0.3772516937472783,0.18798319176733466,0.25,0.0,12.0,59,59,14,17,14,14
next_residual_w025,WR,432.0,2.4195240862222978,3.3927831924042327,-2.229842953656352,0.7476851851851852,0.6639664780719443,0.24602827876801314,28.05956724479452,38.28250697879426,-21.965656290732202,0.7592592592592593,0.6399226832269014,0.21367749722222834,0.4212962962962963,0.2079973752623109,0.2890648103342145,0.5254505494505495,0.20833333333333334,0.09233640317948512,0.17618032918677393,0.5830734243014944,0.19444444444444445,0.07947168732946211,0.14889881842781347,0.8046661193212917,0.016203703703703703,0.04669829837831331,0.01723643338883198,0.8154621848739496,0.6207520288608457,0.20004739203873287,1.587059495068957,61.03540696261999,0.050000000000000024,1.4748078754060854,2.183788981356459,0.22856842447411033,0.8981481481481481,0.125,0.10468987469494918,0.1088726737673223,0.6026357044875563,5.475402654770073,0.37970156860903564,0.16445347870930918,0.25,0.0,12.0,59,59,14,17,14,14
next_residual_w050,QB,144.0,2.463058925455135,3.476268005541807,-1.066894298509976,0.7430555555555556,0.6061673650680085,0.2267531021392759,23.74127808961738,33.24704793909784,-10.698568688248217,0.7083333333333334,0.5752574462330211,0.15321996155462947,0.3541666666666667,0.17811547576839304,0.2664655384222173,0.44507695551338816,0.1875,0.08578652402892922,0.16463957049871344,0.5561886672997784,0.1527777777777778,0.08579339963898763,0.1361944211260059,0.5421013412816692,0.034722222222222224,0.02620022155333162,0.025750270249467813,0.9366906474820144,0.3863472862142932,-0.12386866007555662,1.648909369206418,56.9461088731757,0.05000000000000002,1.5293097429350142,2.247665852656407,0.6973544541035803,0.8402777777777778,0.1527777777777778,0.1016529739558833,0.10468294605035997,0.7309985096870343,5.710471981053503,0.34219344975266797,0.16783980754730854,0.5,0.0,12.0,59,59,14,17,14,14
next_residual_w050,RB,360.0,2.2769839312862614,3.134742881797959,-0.8920055169533877,0.825,0.5692227569364754,0.127988018303257,26.173006927579586,35.977076325255176,-9.984657185271306,0.8111111111111111,0.5649424992811615,0.12424508233364306,0.2777777777777778,0.211663731031895,0.20580089025609516,0.5250384615384616,0.1361111111111111,0.11797581491338306,0.11627384026558438,0.6023361112933919,0.14722222222222223,0.10655569361344175,0.1172145183089599,0.7408886976829943,0.04722222222222222,0.052155251603008455,0.04281138738912483,0.7458411936203052,0.6244876159660928,0.09835904083622043,0.7877768691688799,61.64858015003306,0.050000000000000024,1.6696436268904746,2.5227954203656666,0.028702101637034457,0.9138888888888889,0.1527777777777778,0.14840817088107514,0.12554790820999395,0.6435171385991059,5.715762163801685,0.36555261130199906,0.18935603439633159,0.5,0.0,12.0,59,59,14,17,14,14
next_residual_w050,TE,144.0,1.9752851447775575,2.668564855242204,-1.8380695572587031,0.7569444444444444,0.6733565247519703,0.27959092505542105,23.845253106380156,30.88016751666466,-19.537498861647666,0.7847222222222222,0.6624007176742253,0.27307234208544845,0.3333333333333333,0.14802761126413166,0.25609258406452157,0.537109375,0.14583333333333334,0.07011770930910383,0.13129053457053771,0.4998064266356949,0.1597222222222222,0.09410074366746901,0.13021659293514729,0.7046352856629536,0.013888888888888888,0.030833975273056632,0.014082415458678364,0.6971830985915493,0.5359046855536185,0.15429627843420948,1.1279471807618953,55.730668118945886,0.050000000000000024,1.455214254097269,2.1806176752984547,0.06551252876818864,0.9236111111111112,0.09027777777777778,0.11864895086607984,0.08373724036056102,0.4932472108044627,5.431858430267869,0.3894296011632197,0.16638751525618994,0.5,0.0,12.0,59,59,14,17,14,14
next_residual_w050,WR,432.0,2.4177696582612698,3.3929174016055605,-2.2298637711536236,0.7476851851851852,0.6643524310463547,0.24920145068524752,28.050394416871935,38.27982276145945,-22.03009013434236,0.7569444444444444,0.6411190912486916,0.21683391167223193,0.4212962962962963,0.20746743667384349,0.28952189448080906,0.5232747252747253,0.20833333333333334,0.09167407664740174,0.17603778605484718,0.5896361273554256,0.19444444444444445,0.07894147834481001,0.14898230909585428,0.8065134099616859,0.016203703703703703,0.04628412769211211,0.016896020088307692,0.8178151260504202,0.6200699474012635,0.1977222945605728,1.6077329233959132,60.458544434812346,0.050000000000000024,1.4723565034982866,2.181116165770765,0.22633438556484806,0.8981481481481481,0.125,0.10519150303696502,0.10848538067765645,0.6089555163629238,5.271559900138481,0.3918339371432221,0.14314227011988834,0.5,0.0,12.0,59,59,14,17,14,14
next_residual_w100,QB,144.0,2.461761210052638,3.4758530758190562,-1.0663250438835636,0.7361111111111112,0.6073701623792434,0.2252247101706233,23.74817961798314,33.22824407630149,-10.716259440839194,0.7222222222222222,0.5754633838090331,0.15473268817911434,0.3541666666666667,0.18020005241860856,0.2666582034589887,0.4282099936748893,0.1875,0.08646112399903216,0.16463394513681895,0.5498575498575499,0.1527777777777778,0.08744305753989323,0.1361272154856897,0.5413561847988078,0.034722222222222224,0.025975778576866948,0.025348200434053173,0.9381294964028777,0.3861985813532218,-0.13573667711598747,1.645830562717122,56.651505922762716,0.050000000000000024,1.5292322393141455,2.2498365691186337,0.6933010678379706,0.8541666666666666,0.1527777777777778,0.10199771846360763,0.10460266804410272,0.727645305514158,5.512581029700696,0.3533108765967531,0.14719766164784792,1.0,0.0,12.0,59,59,14,17,14,14
next_residual_w100,RB,360.0,2.276367839055797,3.134982722483372,-0.8917364430459196,0.8138888888888889,0.5692567637839294,0.12035845028045777,26.19036966075949,35.978052172584384,-10.076575754990602,0.8138888888888889,0.5647405703783123,0.12337871725207955,0.2777777777777778,0.2112913759322583,0.20594408822495042,0.5281923076923077,0.1361111111111111,0.1169702352079614,0.1163942594052731,0.6018111424634163,0.14722222222222223,0.10599167697700346,0.11700672853585231,0.7396595169319649,0.04722222222222222,0.052056544081449906,0.04270353095351786,0.7710512776539187,0.6196141196113979,0.084412688369509,0.8192970019450657,61.20756561190733,0.05000000000000002,1.6696780107134925,2.51961849454656,0.03523250471758956,0.9138888888888889,0.1527777777777778,0.1471113667729793,0.12547769160310468,0.6459016393442623,5.484287811318716,0.3793543376528389,0.16573264349287126,1.0,0.0,12.0,59,59,14,17,14,14
next_residual_w100,TE,144.0,1.973548775087441,2.6685526061798335,-1.8377063256730009,0.7708333333333334,0.6720883252905298,0.27286331300372996,23.855432617149162,30.87075919082319,-19.52557417871425,0.7847222222222222,0.66545501749044,0.2747744178039741,0.3333333333333333,0.14956742617500784,0.2547368202024607,0.5473090277777778,0.14583333333333334,0.07156952733582764,0.1316211071259965,0.4889663182346109,0.1597222222222222,0.09560818810515159,0.12987661370283426,0.7049946101329501,0.013888888888888888,0.03193626249637668,0.014249937137583137,0.6443661971830986,0.521607115236039,0.13466763121935535,1.1465579624242959,54.78492302259652,0.050000000000000024,1.4548036843702163,2.1970540781773886,0.02819919036419876,0.9166666666666666,0.09027777777777778,0.119950878887118,0.08406081886211039,0.4873752201996477,5.122226087088967,0.40769800430216685,0.13459481861040684,1.0,0.0,12.0,59,59,14,17,14,14
next_residual_w100,WR,432.0,2.418034540743982,3.393078841482471,-2.229843413834061,0.7453703703703703,0.6643616122461741,0.244444633643082,28.09117561848277,38.32239355941574,-22.109502513665976,0.7453703703703703,0.6411904278826049,0.2130100800352539,0.4212962962962963,0.20700502882098243,0.2896673913316348,0.5206153846153846,0.20833333333333334,0.08950787090351141,0.17658918462216147,0.5908057179987004,0.19444444444444445,0.07818592364873439,0.14844066941386644,0.8118158182813355,0.016203703703703703,0.046379325790607016,0.016852828533968307,0.8500840336134454,0.6120962551305498,0.17140869858246605,1.64821367909452,59.55088464175142,0.050000000000000024,1.4722534844186084,2.180648935542604,0.23022892445595147,0.9027777777777778,0.125,0.10519543183854571,0.10842958062330264,0.6083676268861454,4.990303512218244,0.40855291312928377,0.11377555016595481,1.0,0.0,12.0,59,59,14,17,14,14
production_no_next,QB,144.0,2.461433201677413,3.4758765377995036,-1.0673496401123883,0.7222222222222222,0.6051304123290286,0.22482237459452425,23.683141979410788,33.21398909918866,-10.654620866429152,0.7152777777777778,0.573983920163509,0.15458131872322345,0.3541666666666667,0.1788968601847314,0.26522491186185604,0.4573055028462998,0.1875,0.08454271362587057,0.16457566232645837,0.581829692940804,0.1527777777777778,0.08631743047743995,0.135351520244683,0.5521609538002981,0.034722222222222224,0.026719775665013205,0.026032225745592615,0.9467625899280575,0.38039105367084036,-0.14134715858853789,1.6556072106801818,57.30311454662589,0.05000000000000002,1.533208313475563,2.257223081328667,0.7022163012890715,0.8402777777777778,0.1527777777777778,0.10181840415282123,0.10530738396344373,0.7190760059612519,5.945373325599543,0.33046279761982256,0.19299813116516,0.0,0.0,12.0,55,55,13,16,13,13
production_no_next,RB,360.0,2.2752840922610575,3.134862189346116,-0.8924325830339168,0.8333333333333334,0.5696939829520057,0.12963453422284182,26.130823828558672,36.00277487628104,-9.929786719229694,0.8138888888888889,0.5656872007705742,0.11934108982652814,0.2777777777777778,0.21222492816022115,0.20555440319893223,0.5318461538461539,0.1361111111111111,0.11801228813787668,0.1158094920261692,0.6218912002099876,0.14722222222222223,0.10685980161010945,0.11686936086258323,0.7466658472128327,0.04722222222222222,0.05221910187855394,0.042495325176686104,0.7520150917509861,0.6268390966054881,0.10057407850369214,0.7461477033510084,62.062253138969176,0.05000000000000002,1.6652183051304905,2.5231475229715494,0.017592383983451833,0.9166666666666666,0.1527777777777778,0.1500602319673521,0.1250437665785623,0.6506706408345753,6.032915889018379,0.3476800444453611,0.22209904541953282,0.0,0.0,12.0,55,55,13,16,13,13
production_no_next,TE,144.0,1.978725197134882,2.6689767907321986,-1.8386643722421867,0.7638888888888888,0.6736867528967571,0.2778800122498284,23.91189034576815,30.952159203821623,-19.54711996581024,0.7847222222222222,0.6650958301835252,0.2822591065639571,0.3333333333333333,0.1459651375995499,0.2559816493804054,0.5401475694444444,0.14583333333333334,0.06886897093764964,0.13178301164641526,0.4843205574912892,0.1597222222222222,0.09367763683973702,0.1300055001493127,0.7103844771828961,0.013888888888888888,0.030411927294111313,0.013943252998295344,0.75,0.5486207818248262,0.16478578892371998,1.1008423870201023,56.99247773821199,0.05000000000000002,1.4576275111299666,2.1746681582165053,0.10547203010428981,0.9236111111111112,0.09027777777777778,0.11761568744518607,0.0838515714567588,0.49500880798590724,5.886901762288598,0.36375045464988826,0.2134310831246033,0.0,0.0,12.0,55,55,13,16,13,13
production_no_next,WR,432.0,2.421799050743557,3.39283550483921,-2.230098184356887,0.7476851851851852,0.6644331757447738,0.25166229767366827,28.063409801672705,38.26848259165295,-21.904262484820915,0.7476851851851852,0.6407941773009507,0.21804480554325795,0.4212962962962963,0.20823695066357192,0.28915153087963924,0.522043956043956,0.20833333333333334,0.09335951946077066,0.17617803970560766,0.577940220922677,0.19444444444444445,0.08030284225680114,0.1488757519535417,0.8024425287356322,0.016203703703703703,0.046522782584137945,0.017004249379974273,0.8114285714285714,0.6231788694844697,0.2114241605327913,1.5655891424616537,61.64742881881593,0.050000000000000024,1.4763528110197328,2.1827778066419716,0.2308854342737214,0.9004629629629629,0.125,0.1043158661885047,0.10897055073290192,0.6014109347442681,5.726201593479912,0.3650491409338453,0.1903294547662357,0.0,0.0,12.0,55,55,13,16,13,13
