period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,ppg_weight,component_rank_weight,raw_component_weight,recency_half_life,total_match_weight,qb_feature_count,rb_feature_count,wr_feature_count,te_feature_count
recent_2020_2025,component_rank_w150,1080.0,2.3117988703977064,3.222135905331003,-1.5758160296695345,0.7814814814814814,0.626671298083421,0.19431628404944545,26.204254188564306,35.8458951685956,-16.00812327039736,0.7694444444444445,0.6099675644758116,0.16311942153213915,0.3527777777777778,0.20002576841172415,0.25279144585537605,0.5163319177377506,0.17314814814814813,0.0960184652902853,0.14871924592300872,0.5562455461671587,0.1685185185185185,0.09169186159783896,0.13432063862387839,0.7379402334858906,0.028703703703703703,0.044965924191753624,0.026361467430454175,0.7839416956240967,0.5753138196060946,0.09260723722233033,0.8373139029625116,60.84107030595195,0.05000000000000002,1.5363910110927173,2.292392684667587,0.19591401783679185,0.9055555555555556,0.13333333333333333,0.12206200908937571,0.10990794963204104,0.6252522554605888,6.196011422899638,0.32550791903852344,0.2291550223437099,1.5,1.5,0.0,12.0,61.25,13,16,13,13
recent_2020_2025,ppg225_component_rank150,1080.0,2.313907297694018,3.2220590278920556,-1.576986950801006,0.7731481481481481,0.6274930361493567,0.1923716052913257,26.240224323906848,35.87086978187313,-16.046880947201625,0.7574074074074074,0.6100197855302932,0.16482224923218397,0.3527777777777778,0.1978063645974478,0.253515351367047,0.5130764233869908,0.17314814814814813,0.09563938490215138,0.14853069759564097,0.5611080836691797,0.1685185185185185,0.0909239058822919,0.13443441487905444,0.7360128735407132,0.028703703703703703,0.04402288483490778,0.02653820278918987,0.7730557520218949,0.5716123349126201,0.08634671516541269,0.878056303631575,59.89790182618287,0.050000000000000024,1.5405272992382881,2.29894045210778,0.1917140817496351,0.9083333333333333,0.13333333333333333,0.1219119829102975,0.11014746190147845,0.6230561490978158,6.179252669425791,0.3257461055552035,0.2271007776979601,2.25,1.5,0.0,12.0,64.25,13,16,13,13
recent_2020_2025,ppg225_component_rank150_raw100,1080.0,2.31795841970465,3.2216713091533435,-1.5775259067469993,0.762962962962963,0.6274740588963057,0.19046377779582113,26.263980983169354,35.86709309497873,-16.07608485802041,0.7564814814814815,0.6101314531475934,0.17006162180535161,0.3527777777777778,0.19539824765615216,0.2542035342476393,0.5169402107998303,0.17314814814814813,0.09506236433586784,0.1488802617315855,0.5527124216275129,0.1685185185185185,0.08900547277841311,0.13492912714926625,0.7347952715436011,0.028703703703703703,0.04343798413523398,0.026740950706860424,0.7698268704449707,0.5710279842193792,0.08106899954475268,0.9151390707129344,58.94190935938758,0.050000000000000024,1.544542275883615,2.3074970614502988,0.18125843274049194,0.9074074074074074,0.13333333333333333,0.12232828066230689,0.11087203202509595,0.6175881410256411,6.164657155054585,0.3277257051426477,0.22646577841405446,2.25,1.5,1.0,12.0,70.25,15,18,14,14
recent_2020_2025,ppg300_component_rank200_raw150,1080.0,2.319610994139507,3.221537524750552,-1.578133871442604,0.7574074074074074,0.6273938492664154,0.19429189558209908,26.271338879396016,35.867203137083656,-16.098425321153485,0.7583333333333333,0.6102259470481088,0.16752328952116335,0.3527777777777778,0.19461672689162826,0.2546778207468736,0.5178751797656195,0.17314814814814813,0.09494921467349193,0.14923239233025862,0.5433526357707901,0.1685185185185185,0.0885446853231672,0.13521354026452864,0.7313076678332803,0.028703703703703703,0.04224422943444248,0.026777852089464357,0.765352563116947,0.5669169577302594,0.07416358667431412,0.9276407384963765,57.63671299252207,0.050000000000000024,1.5474869671915459,2.313942539116755,0.1768156192243992,0.9055555555555556,0.13333333333333333,0.12222193537214715,0.11105885076509146,0.6216910018993352,6.1472879889894365,0.32967355014187527,0.22527557347059532,3.0,2.0,1.5,12.0,79.25,15,18,14,14
recent_2020_2025,ppg_w225,1080.0,2.3141738994697527,3.221750950292583,-1.5773755344952818,0.7703703703703704,0.627557026572092,0.19327855911755748,26.240628180584036,35.8736651985741,-16.062180272681893,0.7537037037037037,0.6099995936739607,0.1655252205134768,0.3527777777777778,0.19710827614565557,0.2536939228578175,0.5165572114644468,0.17314814814814813,0.09544276339527631,0.14884960351761012,0.5580240851303364,0.1685185185185185,0.09051268304192733,0.13451534776605736,0.7368541814532906,0.028703703703703703,0.04412706218868386,0.02663563325587881,0.7672437651834312,0.5720356609907002,0.08570432968859235,0.881109830050471,60.383925796413145,0.050000000000000024,1.5423963140293435,2.301277762615474,0.19134985393272208,0.9074074074074074,0.13333333333333333,0.12203861068002397,0.11036908911798886,0.6197694088319088,6.187762712449138,0.324672681278224,0.22762989772481607,2.25,1.0,0.0,12.0,61.25,13,16,13,13
recent_2020_2025,ppg_w300,1080.0,2.3171372476594425,3.221680076865796,-1.5780133388117157,0.7675925925925926,0.6275573283665602,0.19224435281718566,26.260550994795498,35.883930971347944,-16.081067239840376,0.7518518518518519,0.6101146161719504,0.16559651898978983,0.3527777777777778,0.19598426292948265,0.254468251322837,0.5121452093166465,0.17314814814814813,0.09518043174799394,0.1492482510609155,0.5468318651903395,0.1685185185185185,0.08923713479859603,0.13503933665908247,0.7351073202966298,0.028703703703703703,0.04299885392990154,0.026731985265384013,0.7662904763369107,0.5700544442663754,0.08305191162429551,0.9023856957222236,59.460060194038334,0.050000000000000024,1.5467581096994718,2.307393848065321,0.19111309841764476,0.9046296296296297,0.13333333333333333,0.12199869222072746,0.11068458277381926,0.6181297483380817,6.174857022846756,0.3252838909654958,0.22619579324796518,3.0,1.0,0.0,12.0,64.25,13,16,13,13
recent_2020_2025,production,1080.0,2.312060222839126,3.2220436183329646,-1.5760369037985134,0.7787037037037037,0.6265831665009226,0.191786049573634,26.215967105499118,35.86156594041462,-16.02113085445053,0.7648148148148148,0.6101750375953144,0.1652806436912651,0.3527777777777778,0.19967154625236014,0.252877021312128,0.5181567969239896,0.17314814814814813,0.09585652300155527,0.1487165018560511,0.55942535825284,0.1685185185185185,0.09134645097279301,0.13463249421540732,0.7360832374752196,0.028703703703703703,0.0449604356910344,0.02657346093725828,0.7741012946277561,0.5707771664831187,0.08231075110470581,0.8423088497260521,61.408066475777794,0.050000000000000024,1.539402662533548,2.2966827295083254,0.19611908508244444,0.9064814814814814,0.13333333333333333,0.12210839482216337,0.1099207600644786,0.6247032288698955,6.200988018673033,0.32466759266994605,0.22933433177388235,1.5,1.0,0.0,12.0,58.25,13,16,13,13
recent_2020_2025,raw_component_w100,1080.0,2.3152841547008216,3.22166157181056,-1.5769826232629038,0.7638888888888888,0.6277784733028957,0.1950990744726563,26.22606677184059,35.83787666354164,-16.081865029528004,0.7546296296296297,0.6101592571375196,0.16525244053146,0.3527777777777778,0.19664936576473577,0.25406504507048855,0.5151228414044811,0.17314814814814813,0.0951667560989886,0.1484112018669629,0.5665694558389375,0.1685185185185185,0.09018868821712034,0.13478979105466482,0.7342415379720503,0.028703703703703703,0.04430271198393326,0.026766436141927728,0.7671515114240905,0.5710636880829354,0.08999683832223983,0.9047475639501613,60.11419614971596,0.050000000000000024,1.5426996866292944,2.3055253861197484,0.1805731901634712,0.9055555555555556,0.13333333333333333,0.12266227816985725,0.11060121172236692,0.617491690408357,6.18342427772205,0.32651447267584804,0.2281478076731432,1.5,1.0,1.0,12.0,64.25,15,18,14,14
temporal_2023_2025,component_rank_w150,540.0,2.330940389377036,3.2552019480406686,-1.4334590624032384,0.7592592592592593,0.6123966281826732,0.17383763521914908,26.28221638103719,36.13378182031583,-15.888824447831178,0.7611111111111111,0.6014821728732944,0.1556033261061623,0.3425925925925926,0.19706924994335723,0.247149518943865,0.5316787209744956,0.1814814814814815,0.09081124511271686,0.1552365345807658,0.5760919752516391,0.1648148148148148,0.08723820706254251,0.13383745455436546,0.7225391763621416,0.03333333333333333,0.047455018588649256,0.02982359961009856,0.7777777777777778,0.5608979215920824,0.10262777154776098,0.8196453838492297,61.26472744527561,0.05000000000000002,1.520403073371818,2.3320833237491123,0.012109478500743686,0.9055555555555556,0.1259259259259259,0.1228234429628139,0.10554098703310104,0.5981119142572283,6.723973279858952,0.30282551268169494,0.2754824306308151,1.5,1.5,0.0,12.0,61.25,13,16,13,13
temporal_2023_2025,ppg225_component_rank150,540.0,2.3352297816702174,3.255396070092202,-1.4346738121664868,0.7481481481481481,0.6137188349239222,0.17800140566381978,26.335622733599195,36.159152271239954,-15.955426036690511,0.7481481481481481,0.6026961273281513,0.1578884894468222,0.3425925925925926,0.1943744664447218,0.2483872071446448,0.5240807004187286,0.1814814814814815,0.09033478950282449,0.15536209947835272,0.5733908948194663,0.1648148148148148,0.08622213890907064,0.1344952354283561,0.7127357432920601,0.03333333333333333,0.04587580423193696,0.029804110194789468,0.7790549169859514,0.558243502622841,0.1027670800578115,0.8795984881601917,60.41288662156903,0.050000000000000024,1.5266230071332698,2.33896207161998,0.007397808327894969,0.9092592592592592,0.1259259259259259,0.12272846055041879,0.1059590366667713,0.5894192422731804,6.719991293029087,0.30103283731511243,0.2734967287814706,2.25,1.5,0.0,12.0,64.25,13,16,13,13
temporal_2023_2025,ppg225_component_rank150_raw100,540.0,2.336450382278414,3.2549591611464614,-1.4352710490915477,0.737037037037037,0.6144660504471456,0.17326213678844254,26.329094478719917,36.14223112077239,-15.97726032176176,0.7462962962962963,0.6023187044900937,0.15503197817762954,0.3425925925925926,0.19195499587623754,0.2484613813981134,0.5334906737723639,0.1814814814814815,0.08979293219853764,0.1554689563366852,0.5742219964909041,0.1648148148148148,0.08428755402218248,0.13462309870249045,0.7164727571688383,0.03333333333333333,0.04566033165076765,0.029979409935634287,0.7867177522349936,0.5547361075460719,0.10535015552179536,0.9182633604279259,59.54001242118149,0.05000000000000002,1.5288954976727087,2.3418923586711324,-0.00798397800443627,0.9092592592592592,0.1259259259259259,0.1237096259419194,0.1065332573769227,0.5835306580259222,6.713593918420714,0.3019864020403175,0.27254780426062886,2.25,1.5,1.0,12.0,70.25,15,18,14,14
temporal_2023_2025,ppg300_component_rank200_raw150,540.0,2.3393793166838677,3.2549750163587845,-1.436426674517951,0.7351851851851852,0.6141720075098731,0.18248331808791646,26.3556403711764,36.1594152838469,-15.997655365175275,0.7481481481481481,0.6027154216866383,0.15325775880149972,0.3425925925925926,0.19115641810156947,0.2494589405987263,0.5262733155690902,0.1814814814814815,0.08962739807565304,0.15603927220021835,0.5584772370486656,0.1648148148148148,0.08399997888413245,0.13523975780086933,0.7091357532574304,0.03333333333333333,0.04385640173816271,0.03008710406560955,0.7684120902511707,0.547324722559961,0.08699321099637974,0.9314906855773117,58.31604166799116,0.050000000000000024,1.532531758508942,2.3453694773489535,-0.013007839967521174,0.9074074074074074,0.1259259259259259,0.12389801644350731,0.106777417275607,0.5872694416749751,6.704019341198662,0.3023978995241429,0.2708026494537532,3.0,2.0,1.5,12.0,79.25,15,18,14,14
temporal_2023_2025,ppg_w225,540.0,2.335254217485588,3.2549974365041527,-1.4349447373564026,0.7462962962962963,0.6138066248833527,0.17479915576757488,26.32698041820815,36.16173186517702,-15.970801692968214,0.75,0.6025242723159188,0.15362700208946078,0.3425925925925926,0.19376314570183156,0.24861882181933134,0.5248115721355158,0.1814814814814815,0.09012242505801436,0.15560169178349956,0.5729060855111275,0.1648148148148148,0.08573069649611982,0.13413599431348172,0.7196616756770223,0.03333333333333333,0.045947377032744416,0.02986409031827701,0.7819284802043422,0.5580813666685175,0.10551346960113793,0.8868527137529072,60.91085154483102,0.050000000000000024,1.5290261667513732,2.342728193801118,0.004031457973661356,0.9055555555555556,0.1259259259259259,0.12295143347657547,0.10606456284942063,0.5884222333000997,6.7360458988786265,0.2996153615150533,0.27451676938586045,2.25,1.0,0.0,12.0,61.25,13,16,13,13
