comparison,candidate,year,trial,roster_jaccard,roster_slots_changed,roster_changed,both_actual_cap_feasible,actual_points_effect,drafted_only_points_effect,actual_cap_feasible_effect,actual_cap_overage_effect,actual_salary_spend_effect,forecast_ev_effect,sampled_salary_spend_effect,decision_salary_spend_effect,point_salary_spend_effect,calibrated_point_salary_spend_effect,surcharge_spend_effect,actual_waiver_starts_effect,joint_feasible_actual_points_effect
blanket_285_minus_baseline_298,blanket_285,2022,216,0.8571428571428571,1,True,False,86.699951171875,64.0,1.0,-12.0,-14.0,-7.590087890625,-10.04248046875,-10.04248046875,-9.275020599365234,-9.275020599365234,0.0,-8.0,
blanket_285_minus_baseline_298,blanket_285,2022,217,0.7333333333333333,2,True,False,-19.9998779296875,-65.5,1.0,-11.0,-33.0,-15.9229736328125,-15.16876220703125,-15.16876220703125,-21.87421751022339,-21.87421751022339,0.0,7.0,
blanket_285_minus_baseline_298,blanket_285,2022,218,0.5294117647058824,4,True,False,-118.5999755859375,-114.89990234375,0.0,-2.0,-2.0,-11.2252197265625,-13.994415283203125,-13.994415283203125,-27.995410919189453,-27.995410919189453,0.0,14.0,
blanket_285_minus_baseline_298,blanket_285,2022,219,0.8571428571428571,1,True,True,-38.300048828125,-81.5999755859375,0.0,0.0,-24.0,-12.6510009765625,-14.470489501953125,-14.470489501953125,-12.77644658088684,-12.77644658088684,0.0,8.0,-38.300048828125
blanket_285_minus_baseline_298,blanket_285,2022,220,0.7333333333333333,2,True,True,36.5,-6.419921875,0.0,0.0,-20.0,-39.8404541015625,-12.243988037109375,-12.243988037109375,-17.519611597061157,-17.519611597061157,0.0,5.0,36.5
blanket_285_minus_baseline_298,blanket_285,2022,221,0.4444444444444444,5,True,False,41.4600830078125,12.39990234375,0.0,-12.0,-12.0,18.4569091796875,-11.085418701171875,-11.085418701171875,-8.177416324615479,-8.177416324615479,0.0,-6.0,
blanket_285_minus_baseline_298,blanket_285,2022,222,0.7333333333333333,2,True,True,-42.300048828125,-91.7000732421875,0.0,0.0,-24.0,-9.963623046875,-17.95648193359375,-17.95648193359375,-22.042702198028564,-22.042702198028564,0.0,6.0,-42.300048828125
blanket_285_minus_baseline_298,blanket_285,2022,223,0.7333333333333333,2,True,True,-42.699951171875,-42.699951171875,0.0,0.0,-14.0,-15.8521728515625,-13.4449462890625,-13.4449462890625,-19.122831344604492,-19.122831344604492,0.0,8.0,-42.699951171875
blanket_285_minus_baseline_298,blanket_285,2022,224,0.7333333333333333,2,True,True,-75.300048828125,-90.60009765625,0.0,0.0,-15.0,-4.99755859375,-15.109893798828125,-15.109893798828125,-16.273847579956055,-16.273847579956055,0.0,0.0,-75.300048828125
blanket_285_minus_baseline_298,blanket_285,2022,225,0.7333333333333333,2,True,True,-8.699951171875,-19.4000244140625,0.0,0.0,-10.0,-4.74462890625,-13.731842041015625,-13.731842041015625,-16.39737057685852,-16.39737057685852,0.0,-8.0,-8.699951171875
blanket_285_minus_baseline_298,blanket_285,2022,226,0.4444444444444444,5,True,False,-16.199951171875,49.0001220703125,-1.0,3.0,20.0,-29.9798583984375,-6.679168701171875,-6.679168701171875,-5.552952766418457,-5.552952766418457,0.0,1.0,
blanket_285_minus_baseline_298,blanket_285,2022,227,0.8571428571428571,1,True,False,-16.0999755859375,-18.699951171875,1.0,-3.0,-17.0,-11.5048828125,-12.9364013671875,-12.9364013671875,-12.885378360748291,-12.885378360748291,0.0,6.0,
blanket_285_minus_baseline_298,blanket_285,2022,228,0.8571428571428571,1,True,False,-99.60009765625,-147.2000732421875,0.0,-20.0,-20.0,-10.8359375,-12.81768798828125,-12.81768798828125,-12.387144088745117,-12.387144088745117,0.0,6.0,
blanket_285_minus_baseline_298,blanket_285,2022,229,0.8571428571428571,1,True,False,-42.699951171875,-5.5,1.0,-13.0,-26.0,-21.004638671875,-16.00604248046875,-16.00604248046875,-15.075223922729492,-15.075223922729492,0.0,5.0,
blanket_285_minus_baseline_298,blanket_285,2022,230,0.8571428571428571,1,True,False,23.4000244140625,32.39990234375,0.0,-21.0,-21.0,-6.8499755859375,-14.23394775390625,-14.23394775390625,-12.277950286865234,-12.277950286865234,0.0,-2.0,
blanket_285_minus_baseline_298,blanket_285,2022,231,0.5294117647058824,4,True,False,-31.7000732421875,-38.199951171875,0.0,-6.0,-6.0,-10.9871826171875,-9.9117431640625,-9.9117431640625,4.497258901596069,4.497258901596069,0.0,-4.0,
blanket_285_minus_baseline_298,blanket_285,2022,232,0.625,3,True,False,130.7000732421875,101.2000732421875,0.0,-23.0,-23.0,-27.009033203125,-19.09722900390625,-19.09722900390625,-15.77297306060791,-15.77297306060791,0.0,-7.0,
blanket_285_minus_baseline_298,blanket_285,2022,233,0.8571428571428571,1,True,False,-35.2000732421875,11.300048828125,0.0,-27.0,-27.0,-9.35302734375,-13.361114501953125,-13.361114501953125,-13.715172290802002,-13.715172290802002,0.0,1.0,
blanket_285_minus_baseline_298,blanket_285,2022,234,0.7333333333333333,2,True,False,-50.9000244140625,-5.5999755859375,0.0,-20.0,-20.0,3.882080078125,-14.980865478515625,-14.980865478515625,-15.916865825653076,-15.916865825653076,0.0,4.0,
blanket_285_minus_baseline_298,blanket_285,2022,235,0.5294117647058824,4,True,True,-53.7000732421875,-67.0,0.0,0.0,-6.0,-3.830078125,-13.738739013671875,-13.738739013671875,-19.5309796333313,-19.5309796333313,0.0,19.0,-53.7000732421875
blanket_285_minus_baseline_298,blanket_285,2022,236,0.625,3,True,False,93.89990234375,239.119873046875,0.0,-16.0,-16.0,-9.4769287109375,-21.433837890625,-21.433837890625,-27.913222789764404,-27.913222789764404,0.0,-5.0,
blanket_285_minus_baseline_298,blanket_285,2022,237,0.7333333333333333,2,True,False,32.93994140625,-43.5400390625,0.0,4.0,4.0,-13.640869140625,2.999969482421875,2.999969482421875,7.280935049057007,7.280935049057007,0.0,-5.0,
blanket_285_minus_baseline_298,blanket_285,2022,238,0.625,3,True,False,-17.199951171875,-87.89990234375,0.0,-53.0,-53.0,-19.9097900390625,-12.908905029296875,-12.908905029296875,-0.08092975616455078,-0.08092975616455078,0.0,-3.0,
blanket_285_minus_baseline_298,blanket_285,2022,239,0.8571428571428571,1,True,False,35.5999755859375,-6.9000244140625,0.0,-9.0,-9.0,-18.6251220703125,-9.9124755859375,-9.9124755859375,-10.22535514831543,-10.22535514831543,0.0,2.0,
blanket_285_minus_baseline_298,blanket_285,2022,240,0.8571428571428571,1,True,True,0.0,-25.699951171875,0.0,0.0,-16.0,-7.9422607421875,-15.86138916015625,-15.86138916015625,-17.45329189300537,-17.45329189300537,0.0,0.0,0.0
blanket_285_minus_baseline_298,blanket_285,2022,241,0.4444444444444444,5,True,False,32.5999755859375,0.199951171875,0.0,8.0,8.0,-23.4591064453125,-13.2716064453125,-13.2716064453125,-12.250377655029297,-12.250377655029297,0.0,-3.0,
blanket_285_minus_baseline_298,blanket_285,2022,242,0.8571428571428571,1,True,False,11.5,-16.7000732421875,1.0,-11.0,-19.0,-12.0802001953125,-17.5738525390625,-17.5738525390625,-14.982897996902466,-14.982897996902466,0.0,6.0,
blanket_285_minus_baseline_298,blanket_285,2022,243,0.625,3,True,True,-195.5,-180.8599853515625,0.0,0.0,-30.0,-27.10888671875,-22.9525146484375,-22.9525146484375,-22.383949995040894,-22.383949995040894,0.0,11.0,-195.5
blanket_285_minus_baseline_298,blanket_285,2022,244,0.8571428571428571,1,True,False,-16.60009765625,-22.0,0.0,-26.0,-26.0,-13.548828125,-16.41729736328125,-16.41729736328125,-12.400138139724731,-12.400138139724731,0.0,3.0,
blanket_285_minus_baseline_298,blanket_285,2022,245,0.8571428571428571,1,True,True,-24.2000732421875,-43.800048828125,0.0,0.0,-11.0,-19.1640625,-13.8662109375,-13.8662109375,-17.605414867401123,-17.605414867401123,0.0,3.0,-24.2000732421875
blanket_285_minus_baseline_298,blanket_285,2022,246,0.8571428571428571,1,True,True,-66.699951171875,-140.5001220703125,0.0,0.0,-21.0,-16.19921875,-3.049224853515625,-3.049224853515625,-6.945512294769287,-6.945512294769287,0.0,10.0,-66.699951171875
blanket_285_minus_baseline_298,blanket_285,2022,247,0.8571428571428571,1,True,False,40.800048828125,6.7000732421875,1.0,-1.0,-15.0,-16.9112548828125,-12.5523681640625,-12.5523681640625,-10.104907989501953,-10.104907989501953,0.0,-4.0,
blanket_285_minus_baseline_298,blanket_285,2022,248,0.625,3,True,False,-1.4998779296875,-15.599853515625,0.0,-3.0,-3.0,-8.9964599609375,-17.466064453125,-17.466064453125,-13.733552932739258,-13.733552932739258,0.0,3.0,
blanket_285_minus_baseline_298,blanket_285,2022,249,0.625,3,True,True,-17.0999755859375,-13.760009765625,0.0,0.0,1.0,6.722900390625,-14.086029052734375,-14.086029052734375,-11.074863910675049,-11.074863910675049,0.0,7.0,-17.0999755859375
blanket_285_minus_baseline_298,blanket_285,2023,0,0.7333333333333333,2,True,False,10.699951171875,35.9000244140625,0.0,-5.0,-5.0,-7.2003173828125,-12.397674560546875,-12.397674560546875,-0.43221068382263184,-0.43221068382263184,0.0,-9.0,
blanket_285_minus_baseline_298,blanket_285,2023,1,0.8571428571428571,1,True,False,4.780029296875,-112.6400146484375,0.0,-18.0,-18.0,-2.391357421875,-12.20672607421875,-12.20672607421875,-12.564808368682861,-12.564808368682861,0.0,1.0,
blanket_285_minus_baseline_298,blanket_285,2023,2,0.625,3,True,False,-13.3800048828125,-352.139892578125,0.0,-7.0,-7.0,-22.177734375,-7.402984619140625,-7.402984619140625,-2.857351303100586,-2.857351303100586,0.0,5.0,
blanket_285_minus_baseline_298,blanket_285,2023,3,0.5294117647058824,4,True,False,-2.3800048828125,-177.0400390625,0.0,21.0,21.0,17.5732421875,6.49932861328125,6.49932861328125,15.317163944244385,15.317163944244385,0.0,-6.0,
blanket_285_minus_baseline_298,blanket_285,2023,4,0.625,3,True,False,-20.699951171875,-15.0999755859375,0.0,-17.0,-17.0,-27.001708984375,-12.608673095703125,-12.608673095703125,-18.504517316818237,-18.504517316818237,0.0,-4.0,
blanket_285_minus_baseline_298,blanket_285,2023,5,0.5294117647058824,4,True,False,23.39990234375,-52.739990234375,0.0,9.0,9.0,5.286376953125,-12.38031005859375,-12.38031005859375,-11.429308891296387,-11.429308891296387,0.0,-2.0,
blanket_285_minus_baseline_298,blanket_285,2023,6,0.625,3,True,False,22.5,-16.300048828125,0.0,-15.0,-15.0,33.8218994140625,-13.3763427734375,-13.3763427734375,5.107604503631592,5.107604503631592,0.0,-5.0,
blanket_285_minus_baseline_298,blanket_285,2023,7,0.8571428571428571,1,True,False,15.7999267578125,-128.7000732421875,1.0,-33.0,-34.0,-23.9195556640625,-14.299560546875,-14.299560546875,-16.664148330688477,-16.664148330688477,0.0,6.0,
blanket_285_minus_baseline_298,blanket_285,2023,8,0.625,3,True,False,-130.2000732421875,-121.2999267578125,0.0,13.0,13.0,-26.8424072265625,-13.62359619140625,-13.62359619140625,-14.793742179870605,-14.793742179870605,0.0,-1.0,
blanket_285_minus_baseline_298,blanket_285,2023,9,0.625,3,True,False,-59.4599609375,-368.580078125,0.0,5.0,5.0,-32.849609375,-7.458953857421875,-7.458953857421875,-9.087451696395874,-9.087451696395874,0.0,8.0,
blanket_285_minus_baseline_298,blanket_285,2023,10,0.7333333333333333,2,True,False,0.0,54.4000244140625,1.0,-12.0,-16.0,-34.3233642578125,-15.909698486328125,-15.909698486328125,-12.29212236404419,-12.29212236404419,0.0,0.0,
blanket_285_minus_baseline_298,blanket_285,2023,11,0.625,3,True,False,8.800048828125,-57.0,0.0,-32.0,-32.0,-25.843505859375,-12.357696533203125,-12.357696533203125,-16.547058939933777,-16.547058939933777,0.0,-1.0,
blanket_285_minus_baseline_298,blanket_285,2023,12,0.5294117647058824,4,True,False,15.5,5.699951171875,1.0,-16.0,-18.0,-12.2132568359375,-13.37823486328125,-13.37823486328125,-12.760878562927246,-12.760878562927246,0.0,-1.0,
blanket_285_minus_baseline_298,blanket_285,2023,13,0.5294117647058824,4,True,False,-56.0,-39.5001220703125,1.0,-21.0,-40.0,-33.097900390625,0.575164794921875,0.575164794921875,-6.982510566711426,-6.982510566711426,0.0,3.0,
blanket_285_minus_baseline_298,blanket_285,2023,14,0.7333333333333333,2,True,False,21.7000732421875,-61.599853515625,0.0,-28.0,-28.0,-10.6380615234375,-11.67279052734375,-11.67279052734375,-16.740772247314453,-16.740772247314453,0.0,0.0,
blanket_285_minus_baseline_298,blanket_285,2023,15,0.8571428571428571,1,True,False,45.900146484375,-10.099853515625,0.0,-18.0,-18.0,-6.5889892578125,-16.208953857421875,-16.208953857421875,-10.250709533691406,-10.250709533691406,0.0,3.0,
blanket_285_minus_baseline_298,blanket_285,2023,16,0.625,3,True,False,17.1002197265625,-133.7000732421875,0.0,-19.0,-19.0,-24.098388671875,-11.2685546875,-11.2685546875,-11.501033544540405,-11.501033544540405,0.0,1.0,
blanket_285_minus_baseline_298,blanket_285,2023,17,0.5294117647058824,4,True,False,116.5999755859375,-81.6998291015625,1.0,-12.0,-31.0,-26.456787109375,-15.49493408203125,-15.49493408203125,-16.06899845600128,-16.06899845600128,0.0,7.0,
blanket_285_minus_baseline_298,blanket_285,2023,18,0.625,3,True,False,-62.5999755859375,-226.199951171875,1.0,-14.0,-33.0,-53.7935791015625,-33.9324951171875,-33.9324951171875,-39.63090372085571,-39.63090372085571,0.0,17.0,
blanket_285_minus_baseline_298,blanket_285,2023,19,0.8571428571428571,1,True,True,14.7000732421875,17.10009765625,0.0,0.0,-13.0,-8.9390869140625,-11.225311279296875,-11.225311279296875,-12.41003131866455,-12.41003131866455,0.0,1.0,14.7000732421875
blanket_285_minus_baseline_298,blanket_285,2023,20,0.7333333333333333,2,True,False,-48.0799560546875,-295.93994140625,0.0,-16.0,-16.0,-24.2900390625,-15.19525146484375,-15.19525146484375,-19.885732173919678,-19.885732173919678,0.0,16.0,
blanket_285_minus_baseline_298,blanket_285,2023,21,0.7333333333333333,2,True,False,-40.199951171875,-81.39990234375,0.0,-17.0,-17.0,-14.489501953125,-14.782562255859375,-14.782562255859375,-6.4355326890945435,-6.4355326890945435,0.0,8.0,
blanket_285_minus_baseline_298,blanket_285,2023,22,0.8571428571428571,1,True,False,-10.7998046875,-66.9000244140625,0.0,-9.0,-9.0,-4.4395751953125,-10.1219482421875,-10.1219482421875,-13.598413467407227,-13.598413467407227,0.0,3.0,
blanket_285_minus_baseline_298,blanket_285,2023,23,0.7333333333333333,2,True,False,67.699951171875,-94.800048828125,0.0,-11.0,-11.0,-5.8402099609375,-13.270233154296875,-13.270233154296875,-12.148736000061035,-12.148736000061035,0.0,9.0,
blanket_285_minus_baseline_298,blanket_285,2023,24,0.4444444444444444,5,True,False,-191.800048828125,-311.0399169921875,1.0,-31.0,-34.0,-58.2161865234375,-15.867828369140625,-15.867828369140625,-20.73130202293396,-20.73130202293396,0.0,15.0,
blanket_285_minus_baseline_298,blanket_285,2023,25,0.625,3,True,False,39.97998046875,144.0399169921875,0.0,-34.0,-34.0,-2.337646484375,-12.546905517578125,-12.546905517578125,-12.900041580200195,-12.900041580200195,0.0,-1.0,
blanket_285_minus_baseline_298,blanket_285,2023,26,0.7333333333333333,2,True,False,-46.68017578125,-199.5400390625,0.0,-23.0,-23.0,-14.9498291015625,-12.516876220703125,-12.516876220703125,-15.047207355499268,-15.047207355499268,0.0,12.0,
blanket_285_minus_baseline_298,blanket_285,2023,27,0.8571428571428571,1,True,False,-41.60009765625,-0.5001220703125,0.0,-45.0,-45.0,-21.0321044921875,-13.462677001953125,-13.462677001953125,-24.459693908691406,-24.459693908691406,0.0,4.0,
blanket_285_minus_baseline_298,blanket_285,2023,28,0.625,3,True,True,61.9998779296875,131.2999267578125,0.0,0.0,-8.0,8.4217529296875,-29.96014404296875,-29.96014404296875,-28.854312896728516,-28.854312896728516,0.0,-7.0,61.9998779296875
blanket_285_minus_baseline_298,blanket_285,2023,29,0.5294117647058824,4,True,False,-200.800048828125,-103.5599365234375,0.0,-2.0,-2.0,-33.255859375,-6.510833740234375,-6.510833740234375,-3.5415724515914917,-3.5415724515914917,0.0,16.0,
blanket_285_minus_baseline_298,blanket_285,2023,30,0.625,3,True,False,-9.699951171875,-64.0001220703125,0.0,-34.0,-34.0,-65.4705810546875,-16.243255615234375,-16.243255615234375,-19.730385661125183,-19.730385661125183,0.0,0.0,
blanket_285_minus_baseline_298,blanket_285,2023,31,0.625,3,True,False,-60.10009765625,-72.9000244140625,0.0,2.0,2.0,-9.6929931640625,-9.495849609375,-9.495849609375,-8.350180506706238,-8.350180506706238,0.0,5.0,
blanket_285_minus_baseline_298,blanket_285,2023,32,0.7333333333333333,2,True,False,22.099853515625,15.4000244140625,0.0,-22.0,-22.0,-12.250732421875,-9.685455322265625,-9.685455322265625,-9.949915170669556,-9.949915170669556,0.0,-2.0,
blanket_285_minus_baseline_298,blanket_285,2023,33,0.7333333333333333,2,True,False,-60.699951171875,-74.5999755859375,1.0,-17.0,-17.0,3.91162109375,-13.057708740234375,-13.057708740234375,-17.7866450548172,-17.7866450548172,0.0,0.0,
blanket_285_minus_baseline_298,blanket_285,2023,34,0.7333333333333333,2,True,False,-37.3800048828125,-266.3399658203125,0.0,-11.0,-11.0,-8.5687255859375,-8.485107421875,-8.485107421875,-8.21909761428833,-8.21909761428833,0.0,6.0,
blanket_285_minus_baseline_298,blanket_285,2023,35,0.8571428571428571,1,True,False,9.7999267578125,-28.4000244140625,0.0,-15.0,-15.0,-14.55419921875,-12.44598388671875,-12.44598388671875,-9.633970975875854,-9.633970975875854,0.0,-1.0,
blanket_285_minus_baseline_298,blanket_285,2023,36,0.7333333333333333,2,True,False,-22.4998779296875,-140.7000732421875,0.0,-2.0,-2.0,-0.38427734375,-12.32379150390625,-12.32379150390625,-11.398803472518921,-11.398803472518921,0.0,6.0,
blanket_285_minus_baseline_298,blanket_285,2023,37,0.7333333333333333,2,True,False,6.4000244140625,-32.5999755859375,0.0,-21.0,-21.0,-20.67626953125,-11.765594482421875,-11.765594482421875,-14.923465728759766,-14.923465728759766,0.0,3.0,
blanket_285_minus_baseline_298,blanket_285,2023,38,0.625,3,True,False,31.199951171875,-31.4000244140625,0.0,-11.0,-11.0,-27.6544189453125,-12.209014892578125,-12.209014892578125,-8.601093888282776,-8.601093888282776,0.0,1.0,
blanket_285_minus_baseline_298,blanket_285,2023,39,0.5294117647058824,4,True,False,0.5999755859375,-64.10009765625,0.0,-19.0,-19.0,-15.2796630859375,-12.06201171875,-12.06201171875,-23.176307678222656,-23.176307678222656,0.0,3.0,
blanket_285_minus_baseline_298,blanket_285,2023,40,0.8571428571428571,1,True,False,-17.900146484375,-41.0,0.0,-16.0,-16.0,-3.8544921875,-12.347320556640625,-12.347320556640625,-19.181661128997803,-19.181661128997803,0.0,12.0,
blanket_285_minus_baseline_298,blanket_285,2023,41,0.8571428571428571,1,True,False,12.900146484375,-33.0999755859375,0.0,-8.0,-8.0,-1.2454833984375,-6.8309326171875,-6.8309326171875,-11.909148931503296,-11.909148931503296,0.0,2.0,
blanket_285_minus_baseline_298,blanket_285,2023,42,0.8571428571428571,1,True,True,25.0001220703125,38.0999755859375,0.0,0.0,-15.0,-25.952880859375,-12.501739501953125,-12.501739501953125,-10.777113914489746,-10.777113914489746,0.0,2.0,25.0001220703125
blanket_285_minus_baseline_298,blanket_285,2023,43,0.7333333333333333,2,True,False,-16.300048828125,-70.400146484375,0.0,-19.0,-19.0,-8.33740234375,-15.68865966796875,-15.68865966796875,-15.746333956718445,-15.746333956718445,0.0,0.0,
blanket_285_minus_baseline_298,blanket_285,2023,44,0.5294117647058824,4,True,False,-32.10009765625,77.199951171875,0.0,-36.0,-36.0,7.640625,-10.809661865234375,-10.809661865234375,-26.48707914352417,-26.48707914352417,0.0,0.0,
blanket_285_minus_baseline_298,blanket_285,2023,45,0.625,3,True,False,-117.7999267578125,-73.199951171875,0.0,-9.0,-9.0,-39.753662109375,-13.77532958984375,-13.77532958984375,-18.643795013427734,-18.643795013427734,0.0,-7.0,
blanket_285_minus_baseline_298,blanket_285,2023,46,0.7333333333333333,2,True,False,17.0,-17.7000732421875,0.0,-39.0,-39.0,-12.7091064453125,-13.235198974609375,-13.235198974609375,-24.216681003570557,-24.216681003570557,0.0,0.0,
blanket_285_minus_baseline_298,blanket_285,2023,47,0.7333333333333333,2,True,False,-34.300048828125,-87.7000732421875,0.0,-18.0,-18.0,-19.9517822265625,-13.5428466796875,-13.5428466796875,-10.288721799850464,-10.288721799850464,0.0,4.0,
blanket_285_minus_baseline_298,blanket_285,2023,48,0.625,3,True,False,85.9998779296875,-18.7999267578125,0.0,1.0,1.0,-32.567138671875,-8.52789306640625,-8.52789306640625,-10.76484489440918,-10.76484489440918,0.0,-3.0,
blanket_285_minus_baseline_298,blanket_285,2023,49,0.7333333333333333,2,True,False,-33.9998779296875,-131.9000244140625,0.0,-1.0,-1.0,-23.24755859375,-0.77679443359375,-0.77679443359375,-2.358034610748291,-2.358034610748291,0.0,5.0,
blanket_285_minus_baseline_298,blanket_285,2023,50,0.625,3,True,True,-176.60009765625,-156.89990234375,0.0,0.0,6.0,-1.3504638671875,-13.350128173828125,-13.350128173828125,-19.39259958267212,-19.39259958267212,0.0,-6.0,-176.60009765625
blanket_285_minus_baseline_298,blanket_285,2023,51,0.7333333333333333,2,True,False,12.5,-34.0,0.0,-23.0,-23.0,-10.9566650390625,-24.612777709960938,-24.612777709960938,-29.014885902404785,-29.014885902404785,0.0,1.0,
blanket_285_minus_baseline_298,blanket_285,2023,52,0.4444444444444444,5,True,False,-70.5599365234375,-155.89990234375,1.0,-16.0,-25.0,-40.7823486328125,-14.344390869140625,-14.344390869140625,-28.290698051452637,-28.290698051452637,0.0,19.0,
blanket_285_minus_baseline_298,blanket_285,2023,53,0.7333333333333333,2,True,False,15.4000244140625,-45.0,0.0,-24.0,-24.0,-11.54345703125,-12.500396728515625,-12.500396728515625,-7.416824817657471,-7.416824817657471,0.0,6.0,
blanket_285_minus_baseline_298,blanket_285,2023,54,0.625,3,True,False,-106.5999755859375,-95.4000244140625,0.0,-18.0,-18.0,-35.1492919921875,-13.466583251953125,-13.466583251953125,-10.376197814941406,-10.376197814941406,0.0,-1.0,
blanket_285_minus_baseline_298,blanket_285,2023,55,0.5294117647058824,4,True,False,6.5,8.2001953125,0.0,-4.0,-4.0,-30.3018798828125,-10.90057373046875,-10.90057373046875,-9.33573055267334,-9.33573055267334,0.0,-5.0,
blanket_285_minus_baseline_298,blanket_285,2023,56,0.7333333333333333,2,True,False,-28.199951171875,50.2000732421875,0.0,-6.0,-6.0,-1.7161865234375,-12.021087646484375,-12.021087646484375,-11.343585014343262,-11.343585014343262,0.0,-2.0,
blanket_285_minus_baseline_298,blanket_285,2023,57,0.7333333333333333,2,True,False,40.5,89.4000244140625,0.0,-17.0,-17.0,-18.8387451171875,-11.96990966796875,-11.96990966796875,-11.333226680755615,-11.333226680755615,0.0,-3.0,
blanket_285_minus_baseline_298,blanket_285,2023,58,0.8571428571428571,1,True,False,7.699951171875,30.2000732421875,0.0,0.0,0.0,-5.906494140625,-12.440277099609375,-12.440277099609375,-7.987189292907715,-7.987189292907715,0.0,0.0,
blanket_285_minus_baseline_298,blanket_285,2023,59,0.3684210526315789,6,True,False,22.699951171875,4.7000732421875,0.0,-52.0,-52.0,-43.95654296875,-5.514984130859375,-5.514984130859375,-12.321794986724854,-12.321794986724854,0.0,13.0,
blanket_285_minus_baseline_298,blanket_285,2023,60,0.7333333333333333,2,True,False,-13.199951171875,24.2998046875,0.0,-7.0,-7.0,2.4776611328125,3.881622314453125,3.881622314453125,-2.928980827331543,-2.928980827331543,0.0,3.0,
blanket_285_minus_baseline_298,blanket_285,2023,61,0.625,3,True,False,4.800048828125,-1.300048828125,0.0,-10.0,-10.0,-18.410400390625,-17.38201904296875,-17.38201904296875,-23.06500816345215,-23.06500816345215,0.0,-1.0,
blanket_285_minus_baseline_298,blanket_285,2023,62,0.625,3,True,False,46.5999755859375,99.699951171875,0.0,-31.0,-31.0,-29.5985107421875,-15.27874755859375,-15.27874755859375,-7.051490783691406,-7.051490783691406,0.0,-8.0,
blanket_285_minus_baseline_298,blanket_285,2023,63,0.625,3,True,False,-8.89990234375,-154.0999755859375,0.0,-28.0,-28.0,-41.8677978515625,-18.8602294921875,-18.8602294921875,-27.273685932159424,-27.273685932159424,0.0,6.0,
blanket_285_minus_baseline_298,blanket_285,2023,64,0.625,3,True,False,-19.300048828125,33.5400390625,0.0,7.0,7.0,0.124267578125,-8.23968505859375,-8.23968505859375,-0.9736934900283813,-0.9736934900283813,0.0,-2.0,
blanket_285_minus_baseline_298,blanket_285,2023,65,0.8571428571428571,1,True,False,14.7000732421875,6.800048828125,0.0,0.0,0.0,8.0606689453125,-14.124053955078125,-14.124053955078125,-12.463776588439941,-12.463776588439941,0.0,1.0,
blanket_285_minus_baseline_298,blanket_285,2023,66,0.7333333333333333,2,True,False,-44.7999267578125,-53.7000732421875,0.0,4.0,4.0,-21.73583984375,-15.507598876953125,-15.507598876953125,-2.7027339935302734,-2.7027339935302734,0.0,-11.0,
blanket_285_minus_baseline_298,blanket_285,2023,67,0.8571428571428571,1,True,False,-17.599853515625,-69.7000732421875,0.0,8.0,8.0,4.3394775390625,-5.507843017578125,-5.507843017578125,-0.1543283462524414,-0.1543283462524414,0.0,8.0,
blanket_285_minus_baseline_298,blanket_285,2023,68,0.8571428571428571,1,True,False,6.099853515625,-11.89990234375,0.0,-6.0,-6.0,-5.4476318359375,-16.54046630859375,-16.54046630859375,-15.324541091918945,-15.324541091918945,0.0,0.0,
blanket_285_minus_baseline_298,blanket_285,2023,69,0.8571428571428571,1,True,False,-63.9000244140625,-128.199951171875,0.0,-13.0,-13.0,-9.3837890625,-15.68890380859375,-15.68890380859375,-14.348594665527344,-14.348594665527344,0.0,3.0,
blanket_285_minus_baseline_298,blanket_285,2023,70,0.625,3,True,False,32.2000732421875,62.4000244140625,0.0,-25.0,-25.0,1.5648193359375,-10.205291748046875,-10.205291748046875,-10.895959854125977,-10.895959854125977,0.0,-11.0,
blanket_285_minus_baseline_298,blanket_285,2023,71,0.625,3,True,False,141.5999755859375,114.199951171875,1.0,-19.0,-42.0,-34.3475341796875,-11.40301513671875,-11.40301513671875,-25.702621459960938,-25.702621459960938,0.0,7.0,
blanket_285_minus_baseline_298,blanket_285,2023,72,0.7333333333333333,2,True,False,-2.4000244140625,-6.2998046875,0.0,-21.0,-21.0,-7.2432861328125,-14.15545654296875,-14.15545654296875,-15.552491545677185,-15.552491545677185,0.0,1.0,
blanket_285_minus_baseline_298,blanket_285,2023,73,0.8571428571428571,1,True,False,-2.0999755859375,-36.300048828125,0.0,-12.0,-12.0,-5.314453125,-13.4595947265625,-13.4595947265625,-10.49708366394043,-10.49708366394043,0.0,0.0,
blanket_285_minus_baseline_298,blanket_285,2023,74,0.8571428571428571,1,True,False,13.0,40.5,0.0,-18.0,-18.0,-5.4560546875,-13.7833251953125,-13.7833251953125,-16.743139266967773,-16.743139266967773,0.0,1.0,
blanket_285_minus_baseline_298,blanket_285,2023,75,0.7333333333333333,2,True,False,15.7999267578125,-86.2998046875,0.0,-25.0,-25.0,-18.255615234375,-11.27105712890625,-11.27105712890625,-14.05039119720459,-14.05039119720459,0.0,3.0,
blanket_285_minus_baseline_298,blanket_285,2023,76,0.8571428571428571,1,True,False,0.0,0.5,1.0,-12.0,-15.0,0.5018310546875,-12.58648681640625,-12.58648681640625,-14.116572260856628,-14.116572260856628,0.0,0.0,
blanket_285_minus_baseline_298,blanket_285,2023,77,0.625,3,True,False,42.9998779296875,47.39990234375,0.0,8.0,8.0,-3.450439453125,5.699310302734375,5.699310302734375,5.73048734664917,5.73048734664917,0.0,-6.0,
