model_family,candidate_id,origin,rows,rmse,parameters_json,league
conditional_ppg_catboost,5,2013,299,3.6652902190060788,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,6,2013,299,3.6161574318548886,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,7,2013,299,3.6403220561994685,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,0,2014,376,3.2211960402406956,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,1,2014,376,3.243001335817398,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,2,2014,376,3.257427024339739,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,3,2014,376,3.279014673838457,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,4,2014,376,3.1687587843677694,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,5,2014,376,3.198740301362338,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,6,2014,376,3.214211555779732,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,7,2014,376,3.2362691281618625,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,0,2015,395,3.5713655633961596,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,1,2015,395,3.5443245878568397,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,2,2015,395,3.5415294524711705,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,3,2015,395,3.5316795056429533,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,4,2015,395,3.595290013139615,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,5,2015,395,3.575721653573239,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,6,2015,395,3.580035466504373,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,7,2015,395,3.5620072062060295,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,0,2016,369,3.0728986680162405,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,1,2016,369,3.089193547140833,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,2,2016,369,3.066920681177979,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,3,2016,369,3.0980837444159266,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,4,2016,369,3.0623880731825643,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,5,2016,369,3.0942869314704233,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,6,2016,369,3.0751230832265217,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,7,2016,369,3.089772143092525,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,0,2017,402,2.9114090434700395,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,1,2017,402,2.9276176824813933,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,2,2017,402,2.9174050263614553,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,3,2017,402,2.9446411916053163,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,4,2017,402,2.9119072655154863,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,5,2017,402,2.915421663924012,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,6,2017,402,2.9405651596601836,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,7,2017,402,2.9391802712380333,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,0,2018,365,3.008962966726045,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,1,2018,365,3.0467041483012025,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,2,2018,365,3.04536709528216,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,3,2018,365,3.063491955994216,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,4,2018,365,2.998867942821207,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,5,2018,365,3.0219361824342195,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,6,2018,365,3.038924012783876,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,7,2018,365,3.054425813551546,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,0,2019,385,2.9241419443652523,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,1,2019,385,2.9265225055064152,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,2,2019,385,2.9546232654126148,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,3,2019,385,2.941540400667221,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,4,2019,385,2.931184514176563,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,5,2019,385,2.947693908206865,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,6,2019,385,2.9589756861066863,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,7,2019,385,2.975247555694609,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,0,2020,409,3.1403202629963727,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,1,2020,409,3.165107361577483,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,2,2020,409,3.1826251774945393,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,3,2020,409,3.1854643518712225,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,4,2020,409,3.12858161618193,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,5,2020,409,3.1604654868747093,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,6,2020,409,3.151362101139238,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,7,2020,409,3.1865382636795876,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
