lock_version,model_run_id,target_name,method,prediction_bin,n_rows,prediction_min,prediction_max,mean_prediction,mean_actual,bias
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_team_game,7,362,7.982424060732493,10.2846875,9.084456746529472,9.487062860824764,-0.4026061142952904
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_team_game,8,362,10.290996334433427,13.354475618145564,11.673460359394399,11.974058909476037,-0.30059855008163683
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_team_game,9,363,13.364705882352943,23.62823529411765,16.243978969758626,16.632051092922993,-0.3880721231643668
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,participation,participation_lightgbm,0,782,0.052653975114191426,0.15279389341479066,0.12105778807577067,0.13043478260869565,-0.009376994532924982
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,participation,participation_lightgbm,1,782,0.15284243335879308,0.22126971844406781,0.1843979517745469,0.18542199488491048,-0.0010240431103635947
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,participation,participation_lightgbm,2,781,0.22186054062359953,0.33891813083258393,0.2739869631610952,0.22919334186939821,0.04479362129169701
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,participation,participation_lightgbm,3,782,0.3391194721154463,0.5358369169493188,0.43628881786969925,0.38107416879795397,0.0552146490717453
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,participation,participation_lightgbm,4,782,0.5359612891208559,0.7290779044536231,0.6365810510334242,0.592071611253197,0.04450943978022734
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,participation,participation_lightgbm,5,781,0.7299311336503619,0.8662299863144909,0.8023494830144813,0.7477592829705506,0.05459020004393059
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,participation,participation_lightgbm,6,782,0.866231877397122,0.9547118042983036,0.9149781689190865,0.8925831202046036,0.02239504871448285
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,participation,participation_lightgbm,7,781,0.9549517886965331,0.9852937532883269,0.9731579861293473,0.969270166453265,0.003887819676082361
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,participation,participation_lightgbm,8,782,0.9853134646363868,0.9936732722924477,0.9902796048182753,0.9872122762148338,0.0030673286034416172
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,participation,participation_lightgbm,9,782,0.9936774773130208,0.9985616913915367,0.9958826818878764,0.9948849104859335,0.0009977714019429459
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,participation,participation_logistic,0,782,0.00041497046994581736,0.20122519954027276,0.1405858959528801,0.15089514066496162,-0.010309244712081549
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,participation,participation_logistic,1,782,0.20135394992878422,0.30962487790715854,0.2556695021485129,0.23657289002557544,0.01909661212293746
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,participation,participation_logistic,2,781,0.3096367241557031,0.41466098402418533,0.35936424382457627,0.2970550576184379,0.06230918620613836
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,participation,participation_logistic,3,782,0.41507664389186016,0.550694676494051,0.47919023296471913,0.37468030690537085,0.10450992605934832
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,participation,participation_logistic,4,782,0.55105163804008,0.6995963317498706,0.6256547362438254,0.5268542199488491,0.09880051629497633
