player,player_key,pos,pred_fp_per_game,stored_pred_salary,pred_salary_raw,base_salary_observed,salary_resid_5,salary_resid_10,salary_resid_25,salary_resid_75,salary_resid_90,salary_resid_95,espn_source_salary,salary_model_matched,espn_source_matched,raw_point_salary,point_salary,year,actual_salary,is_keeper,actual_salary_recorded,actual_salary_used_in_replay,salary_residual,replay_salary_residual,scenario_market_mean,scenario_center_shift,actual_minus_scenario,selection_slots,selection_slots_chance_60,selection_slots_chance_70,selection_slots_chance_80,selection_slots_chance_90,selection_rate,selection_bucket,predicted_salary_tier,projection_strength_pct,price_strength_pct,value_rank_gap,value_over_price_quintile,top_projection_quartile,salary_center_source
Ben Sinnott,bensinnott,TE,5.3885,1.235689809424434,1.0,1.0,-11.981100311202349,-6.638578601626975,-3.3777515062747687,1.7402404043690585,5.754844578985493,7.199432540254131,0.0,True,True,1.0,1.0,2024,,,False,1.0,,0.0,2.4009361677844834,1.4009361677844834,,0,0,0,0,0,0.0,never,$1-5,0.047619047619047616,0.2857142857142857,-0.23809523809523808,1,False,current_salary_model
Bijan Robinson,bijanrobinson,RB,17.520583333333335,99.20635934627686,98.97066953685244,1.0,-14.839653782991856,-10.65956896232582,-6.638738281118333,6.121424065141952,12.8698457157579,17.427131507100647,98.0,True,True,98.97066953685244,99.64057,2024,96.0,0.0,True,96.0,-3.6405699999999968,-3.6405699999999968,101.30656339119605,1.6659933911960536,-5.30656339119605,121,32,31,31,27,0.121,occasional_5-25%,$51+,0.9807692307692307,0.9807692307692307,0.0,3,True,current_salary_model
Blake Corum,blakecorum,RB,7.4621,7.293821065266616,7.058131255842183,1.0,-6.143868540191519,-5.151807965868573,-3.880399471495911,1.4826791851535717,5.123764090081881,6.625382908448204,2.0,True,True,7.058131255842183,7.0995555,2024,9.0,0.0,True,9.0,1.9004444999999999,1.9004444999999999,6.487047264877089,-0.6125082351229114,2.5129527351229113,9,2,3,2,2,0.009,rare_0-5%,$6-15,0.3076923076923077,0.4230769230769231,-0.11538461538461536,1,False,current_salary_model
Bo Melton,bomelton,WR,3.09375,1.235689809424434,1.0,0.0,-2.077173474679845,-1.7662466398417482,-1.2375518953448112,-0.122677967330342,0.3376314774237512,0.7593574100988231,,True,False,1.0,1.0,2024,,,False,1.0,,0.0,1.0844041279233942,0.08440412792339425,,0,0,0,0,0,0.0,never,$1-5,0.05343511450381679,0.2824427480916031,-0.22900763358778628,1,False,current_salary_model
Braelon Allen,braelonallen,RB,6.147737500000001,1.993990664112402,1.7583008546879682,1.0,-4.10107755734086,-3.811695290972826,-2.9427450978365384,-0.2691550997594668,0.5713454559009344,1.718196586171593,0.0,True,True,1.7583008546879682,1.763486,2024,,,False,1.0,,-0.7634860000000001,1.4011512497624474,-0.3623347502375527,,0,0,0,0,0,0.0,never,$1-5,0.07692307692307693,0.17307692307692307,-0.09615384615384615,1,False,current_salary_model
Brandin Cooks,brandincooks,WR,7.5275,2.247546133804241,2.011856324379807,1.0,-2.2727462204348954,-1.9465360320444904,-1.4004327113933157,-0.1979753134070855,0.4036570126152921,0.8883108756940997,0.0,True,True,2.011856324379807,2.0187752,2024,1.0,0.0,True,1.0,-1.0187751999999999,-1.0187751999999999,1.47889887508365,-0.5398763249163498,-0.47889887508365003,0,0,0,0,0,0.0,never,$1-5,0.5801526717557252,0.5954198473282443,-0.01526717557251911,2,False,current_salary_model
Braxton Berrios,braxtonberrios,WR,3.0151250000000003,,,,-2.077173474679845,-1.7662466398417482,-1.2375518953448112,-0.122677967330342,0.3376314774237512,0.7593574100988231,,False,False,1.0,1.0,2024,,,False,1.0,,0.0,1.0851102362682004,0.08511023626820036,,0,0,0,0,0,0.0,never,$1-5,0.03816793893129771,0.2824427480916031,-0.24427480916030536,1,False,minimum_fallback
Brian Robinson,brianrobinson,RB,10.0235,19.74422767356126,19.508537864136823,1.0,-8.423507312877845,-6.680936985677306,-4.512933997819065,5.019043341446436,11.581547516733623,13.80249766395754,8.0,True,True,19.508537864136823,19.635096,2024,20.0,0.0,True,20.0,0.36490399999999923,0.36490399999999923,21.101003941927768,1.4659079419277674,-1.1010039419277682,95,25,25,24,21,0.095,occasional_5-25%,$16-30,0.6538461538461539,0.6538461538461539,0.0,3,False,current_salary_model
Brian Thomas,brianthomas,WR,10.273216666666668,10.563256651709098,10.327566842284664,1.0,-6.724111831815014,-6.2026068744225045,-4.497369110372352,0.4121984195372314,4.358851044284817,6.798858597392251,2.0,True,True,10.327566842284664,10.391347,2024,3.0,0.0,True,3.0,-7.391347,-7.391347,8.924126613902194,-1.4672203860978055,-5.924126613902194,275,71,67,67,70,0.275,frequent_25-50%,$6-15,0.8015267175572519,0.7404580152671756,0.06106870229007633,4,True,current_salary_model
Brock Bowers,brockbowers,TE,9.138,7.335763403944536,7.100073594520103,1.0,-11.981100311202349,-6.638578601626975,-3.3777515062747687,1.7402404043690585,5.754844578985493,7.199432540254131,2.0,True,True,7.100073594520103,7.1417847,2024,11.0,0.0,True,11.0,3.8582153000000003,3.8582153000000003,6.8671740617852794,-0.2746106382147202,4.1328259382147206,291,67,75,73,76,0.291,frequent_25-50%,$6-15,0.8095238095238095,0.7619047619047619,0.04761904761904767,4,True,current_salary_model
Brock Purdy,brockpurdy,QB,16.75225,3.379272144344881,3.1435823349204477,1.0,-6.217300466256658,-5.14316504405296,-3.373781225048674,1.0589874824056225,4.267992591536976,8.726403429276768,4.0,True,True,3.1435823349204477,3.1582398,2024,3.0,0.0,True,3.0,-0.15823980000000004,-0.15823980000000004,3.4940259115055294,0.3357861115055294,-0.49402591150552944,13,3,3,4,3,0.013,rare_0-5%,$1-5,0.5416666666666666,0.5,0.04166666666666663,3,False,current_salary_model
Bub Means,bubmeans,WR,3.5468333333333333,1.235689809424434,1.0,0.0,-2.077173474679845,-1.7662466398417482,-1.2375518953448112,-0.122677967330342,0.3376314774237512,0.7593574100988231,,True,False,1.0,1.0,2024,,,False,1.0,,0.0,1.0792809811378983,0.07928098113789828,,0,0,0,0,0,0.0,never,$1-5,0.11450381679389313,0.2824427480916031,-0.16793893129770995,1,False,current_salary_model
Bucky Irving,buckyirving,RB,6.8992125,2.9478452138300533,2.7121554044056198,0.0,-4.134421385855696,-3.8349244697917895,-2.9597093324275963,-0.2530223442755376,0.6183754404849792,1.7767483507591235,,True,False,2.7121554044056198,2.723863,2024,2.0,0.0,True,2.0,-0.7238630000000001,-0.7238630000000001,1.8273476721291544,-0.8965153278708458,0.1726523278708456,4,1,0,1,2,0.004,rare_0-5%,$1-5,0.1346153846153846,0.25,-0.11538461538461539,1,False,current_salary_model
Cade Otton,cadeotton,TE,5.8795,1.235689809424434,1.0,0.0,-11.981100311202349,-6.638578601626975,-3.3777515062747687,1.7402404043690585,5.754844578985493,7.199432540254131,,True,False,1.0,1.0,2024,,,False,1.0,,0.0,2.4963847931221643,1.4963847931221643,,0,0,0,0,0,0.0,never,$1-5,0.2857142857142857,0.2857142857142857,0.0,2,False,current_salary_model
Caleb Williams,calebwilliams,QB,18.441000000000003,3.7109265090870753,3.4752366996626414,1.0,-6.217300466256658,-5.14316504405296,-3.373781225048674,1.0589874824056225,4.267992591536976,8.726403429276768,0.0,True,True,3.4752366996626414,3.492162,2024,3.0,0.0,True,3.0,-0.492162,-0.492162,3.6006200880191783,0.10845808801917833,-0.6006200880191783,44,12,11,10,11,0.044,rare_0-5%,$1-5,0.7083333333333334,0.5416666666666666,0.16666666666666674,5,False,current_salary_model
Calvin Austin,calvinaustin,WR,4.541625,1.235689809424434,1.0,0.0,-2.077173474679845,-1.7662466398417482,-1.2375518953448112,-0.122677967330342,0.3376314774237512,0.7593574100988231,,True,False,1.0,1.0,2024,,,False,1.0,,0.0,1.0725595455204744,0.07255954552047439,,0,0,0,0,0,0.0,never,$1-5,0.24427480916030533,0.2824427480916031,-0.038167938931297746,2,False,current_salary_model
Calvin Ridley,calvinridley,WR,10.614375,23.955312394690665,23.71962258526623,1.0,-9.81410984695226,-8.784662857764983,-6.564280984148854,1.9358095280130216,3.889950576820661,5.807210606291416,26.0,True,True,23.71962258526623,23.874975,2024,28.0,0.0,True,28.0,4.125025000000001,4.125025000000001,21.860712800686887,-2.0142621993131122,6.139287199313113,103,26,27,25,25,0.103,occasional_5-25%,$16-30,0.8091603053435115,0.8396946564885496,-0.030534351145038108,2,True,current_salary_model
Cedrick Wilson,cedrickwilson,WR,4.1865000000000006,1.235689809424434,1.0,0.0,-2.077173474679845,-1.7662466398417482,-1.2375518953448112,-0.122677967330342,0.3376314774237512,0.7593574100988231,,True,False,1.0,1.0,2024,,,False,1.0,,0.0,1.0786198723260927,0.07861987232609269,,0,0,0,0,0,0.0,never,$1-5,0.1984732824427481,0.2824427480916031,-0.08396946564885499,2,False,current_salary_model
Cedric Tillman,cedrictillman,WR,4.537625,1.235689809424434,1.0,0.0,-2.077173474679845,-1.7662466398417482,-1.2375518953448112,-0.122677967330342,0.3376314774237512,0.7593574100988231,,True,False,1.0,1.0,2024,,,False,1.0,,0.0,1.0865490710702281,0.08654907107022813,,0,0,0,0,0,0.0,never,$1-5,0.2366412213740458,0.2824427480916031,-0.04580152671755727,2,False,current_salary_model
Ceedee Lamb,ceedeelamb,WR,17.668374999999997,95.90291068526636,95.66722087584192,1.0,-10.763766823524954,-8.615106322188405,-5.241791229984005,3.109835041737374,6.968701619307244,11.149483861578457,97.0,True,True,95.66722087584192,96.31454,2024,88.0,0.0,True,88.0,-8.314539999999994,-8.314539999999994,96.95304591787996,0.6385059178799679,-8.953045917879962,84,23,22,20,19,0.084,occasional_5-25%,$51+,1.0,1.0,0.0,3,True,current_salary_model
Chase Brown,chasebrown,RB,10.006166666666669,12.455102311106169,12.219412501681736,1.0,-8.206064283628141,-6.478503837483397,-4.678713119765754,3.580872543224161,10.091770171393096,11.940462738354602,2.0,True,True,12.219412501681736,12.296128,2024,9.0,0.0,True,9.0,-3.2961279999999995,-3.2961279999999995,12.77290321734331,0.4767752173433113,-3.772903217343311,290,74,72,74,70,0.29,frequent_25-50%,$6-15,0.6346153846153846,0.5576923076923077,0.07692307692307687,5,False,current_salary_model
Chigoziem Okonkwo,chigoziemokonkwo,TE,6.28325,1.235689809424434,1.0,1.0,-11.981100311202349,-6.638578601626975,-3.3777515062747687,1.7402404043690585,5.754844578985493,7.199432540254131,0.0,True,True,1.0,1.0,2024,,,False,1.0,,0.0,2.429845633851469,1.429845633851469,,0,0,0,0,0,0.0,never,$1-5,0.38095238095238093,0.2857142857142857,0.09523809523809523,5,False,current_salary_model
Chris Godwin,chrisgodwin,WR,10.061125,20.854438604024388,20.618748794599952,1.0,-9.144836794547867,-8.270370786076244,-6.285818477043866,1.8198781344476265,3.892072522144528,5.707694907774141,19.0,True,True,20.618748794599952,20.752897,2024,10.0,0.0,True,10.0,-10.752897,-10.752897,18.807174789932695,-1.9457222100673057,-8.807174789932695,55,12,12,12,19,0.055,occasional_5-25%,$16-30,0.7709923664122137,0.8244274809160306,-0.05343511450381688,2,True,current_salary_model
Chris Olave,chrisolave,WR,13.276,58.05485067638335,57.81916086695891,1.0,-10.73415510895789,-8.626169723488248,-5.230677755190923,3.0856144386782307,6.946156115430253,11.102374810965726,65.0,True,True,57.81916086695891,58.20768,2024,47.0,0.0,True,47.0,-11.207680000000003,-11.207680000000003,58.18087930062924,-0.026800699370760128,-11.180879300629243,22,5,5,7,5,0.022,rare_0-5%,$51+,0.9465648854961832,0.9465648854961832,0.0,3,True,current_salary_model
Christian Kirk,christiankirk,WR,9.99275,16.90105864735634,16.665368837931904,1.0,-8.237033159430855,-7.523378144039174,-5.60982752476549,1.4288280502732609,4.295507368237343,6.484341631797802,10.0,True,True,16.665368837931904,16.772486,2024,11.0,0.0,True,11.0,-5.772486000000001,-5.772486000000001,15.244829989270281,-1.5276560107297197,-4.244829989270281,20,5,4,5,6,0.02,rare_0-5%,$16-30,0.7633587786259542,0.8015267175572519,-0.03816793893129766,2,True,current_salary_model
Christian Mccaffrey,christianmccaffrey,RB,18.787916666666664,114.81823153599385,114.58254172656942,1.0,-14.839653782991856,-10.65956896232582,-6.638738281118333,6.121424065141952,12.8698457157579,17.427131507100647,100.0,True,True,114.58254172656942,115.3592,2024,108.0,0.0,True,108.0,-7.359200000000001,-7.359200000000001,117.10493583938337,1.7457358393833715,-9.104935839383373,15,3,4,4,4,0.015,rare_0-5%,$51+,1.0,1.0,0.0,3,True,current_salary_model
Christian Watson,christianwatson,WR,9.490125,10.838939133009957,10.60324932358552,1.0,-6.822343474109265,-6.297326668347418,-4.555465006998655,0.4984673696992843,4.479566182876721,6.967505244758439,6.0,True,True,10.60324932358552,10.668915,2024,13.0,0.0,True,13.0,2.331085,2.331085,9.335301343821003,-1.333613656178997,3.664698656178997,139,33,35,35,36,0.139,occasional_5-25%,$6-15,0.7175572519083969,0.7480916030534351,-0.03053435114503822,2,False,current_salary_model
Chuba Hubbard,chubahubbard,RB,7.940166666666666,6.4042478768058215,6.168558067381388,1.0,-5.670192633717205,-4.8411899356038735,-3.6646785679480542,1.063728373942562,4.044702478592119,5.468226461788377,2.0,True,True,6.168558067381388,6.2039,2024,3.0,0.0,True,3.0,-3.2039,-3.2039,5.3455200573116874,-0.8583799426883125,-2.3455200573116874,36,9,9,8,10,0.036,rare_0-5%,$6-15,0.38461538461538464,0.38461538461538464,0.0,3,False,current_salary_model
Cj Stroud,cjstroud,QB,18.291000000000004,14.432700416030873,14.19701060660644,1.0,-6.217300466256658,-5.14316504405296,-3.373781225048674,1.0589874824056225,4.267992591536976,8.726403429276768,16.0,True,True,14.19701060660644,14.28725,2024,21.0,0.0,True,21.0,6.71275,6.71275,13.934096346975183,-0.35315365302481716,7.065903653024817,20,5,4,5,6,0.02,rare_0-5%,$6-15,0.6666666666666666,0.7916666666666666,-0.125,1,False,current_salary_model
Cole Kmet,colekmet,TE,6.041,1.235689809424434,1.0,1.0,-11.981100311202349,-6.638578601626975,-3.3777515062747687,1.7402404043690585,5.754844578985493,7.199432540254131,0.0,True,True,1.0,1.0,2024,2.0,0.0,True,2.0,1.0,1.0,2.431013030356668,1.431013030356668,-0.43101303035666794,0,0,0,0,0,0.0,never,$1-5,0.3333333333333333,0.2857142857142857,0.047619047619047616,4,False,current_salary_model
Cooper Kupp,cooperkupp,WR,12.66025,38.682026394531015,38.44633658510658,1.0,-10.420781412220824,-8.87394996753106,-5.922471321708693,2.5091812504337163,5.441924884454464,8.618850783671933,30.0,True,True,38.44633658510658,38.70239,2024,62.0,0.0,True,62.0,23.29761,23.29761,37.58065531213077,-1.1217346878692283,24.419344687869227,177,43,44,45,45,0.177,occasional_5-25%,$31-50,0.9083969465648855,0.8931297709923665,0.015267175572518998,3,True,current_salary_model
Courtland Sutton,courtlandsutton,WR,8.51375,8.583113515888419,8.347423706463985,1.0,-5.898936284496497,-5.392566880832807,-4.061144434404843,-0.144701622679698,3.3311849265714484,5.313844633082654,5.0,True,True,8.347423706463985,8.397664,2024,4.0,0.0,True,4.0,-4.397664000000001,-4.397664000000001,6.809577839254087,-1.588086160745914,-2.8095778392540867,42,11,9,11,11,0.042,rare_0-5%,$6-15,0.7022900763358778,0.7022900763358778,0.0,3,False,current_salary_model
Curtis Samuel,curtissamuel,WR,7.145250000000001,2.950517631475844,2.71482782205141,1.0,-2.7489050601249057,-2.3893677683403025,-1.8174861529251636,-0.3510786481601637,0.6214204446970627,1.2564491787592624,0.0,True,True,2.71482782205141,2.7265534,2024,2.0,0.0,True,2.0,-0.7265533999999998,-0.7265533999999998,1.8752687670377555,-0.8512846329622443,0.12473123296224453,0,0,0,0,0,0.0,never,$1-5,0.5038167938931297,0.6259541984732825,-0.12213740458015276,1,False,current_salary_model
Dak Prescott,dakprescott,QB,19.018500000000003,12.18142156637936,11.945731756954926,1.0,-6.217300466256658,-5.14316504405296,-3.373781225048674,1.0589874824056225,4.267992591536976,8.726403429276768,14.0,True,True,11.945731756954926,12.0205765,2024,7.0,0.0,True,7.0,-5.020576500000001,-5.020576500000001,11.652765977303178,-0.36781052269682313,-4.6527659773031775,91,20,23,25,23,0.091,occasional_5-25%,$6-15,0.7916666666666666,0.7083333333333334,0.08333333333333326,4,True,current_salary_model
Dallas Goedert,dallasgoedert,TE,7.596999999999999,2.9700454357328967,2.7343556263084627,1.0,-11.981100311202349,-6.638578601626975,-3.3777515062747687,1.7402404043690585,5.754844578985493,7.199432540254131,2.0,True,True,2.7343556263084627,2.7462149,2024,1.0,0.0,True,1.0,-1.7462149,-1.7462149,3.2824591612226977,0.5362442612226976,-2.2824591612226977,71,21,17,16,17,0.071,occasional_5-25%,$1-5,0.5714285714285714,0.6190476190476191,-0.04761904761904767,2,False,current_salary_model
Dalton Schultz,daltonschultz,TE,7.359,1.235689809424434,1.0,1.0,-11.981100311202349,-6.638578601626975,-3.3777515062747687,1.7402404043690585,5.754844578985493,7.199432540254131,0.0,True,True,1.0,1.0,2024,1.0,0.0,True,1.0,0.0,0.0,2.4825501374185412,1.4825501374185412,-1.4825501374185412,55,15,16,12,12,0.055,occasional_5-25%,$1-5,0.5238095238095238,0.2857142857142857,0.23809523809523814,5,False,current_salary_model
D'Andre Swift,dandreswift,RB,10.001583333333333,28.109285295289016,27.87359548586458,1.0,-8.563937289911419,-6.77882666038745,-4.281803696751121,6.366451524507219,12.687010782085624,15.363999507045644,14.0,True,True,27.87359548586458,28.057352,2024,32.0,0.0,True,32.0,3.9426479999999984,3.9426479999999984,30.28235936426223,2.225007364262229,1.7176406357377694,30,8,8,7,7,0.03,rare_0-5%,$16-30,0.6153846153846154,0.7692307692307693,-0.15384615384615385,1,False,current_salary_model
Daniel Jones,danieljones,QB,16.31975,1.235689809424434,1.0,1.0,-6.217300466256658,-5.14316504405296,-3.373781225048674,1.0589874824056225,4.267992591536976,8.726403429276768,0.0,True,True,1.0,1.0,2024,,,False,1.0,,0.0,2.3423873460023894,1.3423873460023894,,0,0,0,0,0,0.0,never,$1-5,0.3333333333333333,0.22916666666666666,0.10416666666666666,4,False,current_salary_model
Darius Slayton,dariusslayton,WR,5.766249999999999,1.235689809424434,1.0,0.0,-2.077173474679845,-1.7662466398417482,-1.2375518953448112,-0.122677967330342,0.3376314774237512,0.7593574100988231,,True,False,1.0,1.0,2024,,,False,1.0,,0.0,1.078829082405573,0.07882908240557307,,0,0,0,0,0,0.0,never,$1-5,0.40458015267175573,0.2824427480916031,0.12213740458015265,5,False,current_salary_model
Darnell Mooney,darnellmooney,WR,6.989000000000001,1.235689809424434,1.0,1.0,-2.077173474679845,-1.7662466398417482,-1.2375518953448112,-0.122677967330342,0.3376314774237512,0.7593574100988231,0.0,True,True,1.0,1.0,2024,1.0,0.0,True,1.0,0.0,0.0,1.0871995484696875,0.08719954846968747,-0.08719954846968747,2,0,1,0,1,0.002,rare_0-5%,$1-5,0.4961832061068702,0.2824427480916031,0.21374045801526714,5,False,current_salary_model
Davante Adams,davanteadams,WR,13.198625,58.18567129668425,57.94998148725981,1.0,-10.73520353495635,-8.62538793893695,-5.230394353284744,3.0867370236562035,6.947131319564333,11.10275760027384,63.0,True,True,57.94998148725981,58.339394,2024,39.0,0.0,True,39.0,-19.339394,-19.339394,58.29127313408034,-0.04812086591965681,-19.291273134080342,26,7,6,7,6,0.026,rare_0-5%,$51+,0.9312977099236641,0.9541984732824428,-0.022900763358778664,2,True,current_salary_model
David Montgomery,davidmontgomery,RB,10.74425,22.628639010328435,22.392949200904,1.0,-8.442220490789524,-6.708939417887589,-4.419780476879486,5.541055787068215,12.030140804336346,14.399126301757338,7.0,True,True,22.392949200904,22.53923,2024,37.0,0.0,True,37.0,14.46077,14.46077,24.187562737684697,1.6483327376846972,12.812437262315303,127,32,33,31,31,0.127,occasional_5-25%,$16-30,0.75,0.6923076923076923,0.05769230769230771,5,False,current_salary_model
David Njoku,davidnjoku,TE,8.179,5.260184731898403,5.024494922473969,1.0,-11.981100311202349,-6.638578601626975,-3.3777515062747687,1.7402404043690585,5.754844578985493,7.199432540254131,2.0,True,True,5.024494922473969,5.052014,2024,10.0,0.0,True,10.0,4.947986,4.947986,4.952248126241775,-0.09976587375822454,5.047751873758225,90,24,21,23,22,0.09,occasional_5-25%,$6-15,0.6666666666666666,0.6666666666666666,0.0,2,False,current_salary_model
Deandre Hopkins,deandrehopkins,WR,8.561,8.731382573205295,8.49569276378086,1.0,-5.965811442634808,-5.459446678489416,-4.094941067573004,-0.1109659346242422,3.4170811180238623,5.4346891451112125,4.0,True,True,8.49569276378086,8.546947,2024,9.0,0.0,True,9.0,0.4530530000000006,0.4530530000000006,7.02756843330585,-1.519378566694149,1.9724315666941497,30,6,8,9,7,0.03,rare_0-5%,$6-15,0.7099236641221374,0.7099236641221374,0.0,3,False,current_salary_model
Deebo Samuel,deebosamuel,WR,13.21125,46.121052248905706,45.88536243948127,1.0,-10.63214939086051,-8.820568112897998,-5.52296246808759,2.81075137361021,6.281189285508335,10.062564243806024,44.0,True,True,45.88536243948127,46.19228,2024,55.0,0.0,True,55.0,8.807720000000003,8.807720000000003,45.775326319660515,-0.416953680339482,9.224673680339485,216,57,54,51,54,0.216,occasional_5-25%,$31-50,0.9389312977099237,0.916030534351145,0.022900763358778664,4,True,current_salary_model
Demarcus Robinson,demarcusrobinson,WR,5.79,1.235689809424434,1.0,1.0,-2.077173474679845,-1.7662466398417482,-1.2375518953448112,-0.122677967330342,0.3376314774237512,0.7593574100988231,0.0,True,True,1.0,1.0,2024,,,False,1.0,,0.0,1.0798611908533098,0.07986119085330978,,0,0,0,0,0,0.0,never,$1-5,0.4122137404580153,0.2824427480916031,0.1297709923664122,5,False,current_salary_model
Demario Douglas,demariodouglas,WR,7.982749999999999,1.235689809424434,1.0,1.0,-2.077173474679845,-1.7662466398417482,-1.2375518953448112,-0.122677967330342,0.3376314774237512,0.7593574100988231,0.0,True,True,1.0,1.0,2024,,,False,1.0,,0.0,1.0839288742372204,0.0839288742372204,,41,9,10,11,11,0.041,rare_0-5%,$1-5,0.6412213740458015,0.2824427480916031,0.3587786259541984,5,False,current_salary_model
Derrick Henry,derrickhenry,RB,13.927166666666666,69.51307050306461,69.27738069364018,1.0,-13.38505439211915,-9.777563899749229,-6.123646239626035,6.506820441003903,13.219971816254809,17.30467746086556,56.0,True,True,69.27738069364018,69.74425,2024,78.0,0.0,True,78.0,8.255750000000006,8.255750000000006,71.39361266781044,1.6493626678104505,6.606387332189556,82,21,21,19,21,0.082,occasional_5-25%,$51+,0.9230769230769231,0.9038461538461539,0.019230769230769273,4,True,current_salary_model
Deshaun Watson,deshaunwatson,QB,16.332,1.235689809424434,1.0,1.0,-6.217300466256658,-5.14316504405296,-3.373781225048674,1.0589874824056225,4.267992591536976,8.726403429276768,0.0,True,True,1.0,1.0,2024,,,False,1.0,,0.0,2.386161816914665,1.3861618169146648,,0,0,0,0,0,0.0,never,$1-5,0.375,0.22916666666666666,0.14583333333333334,5,False,current_salary_model
Devin Duvernay,devinduvernay,WR,2.957625,1.235689809424434,1.0,0.0,-2.077173474679845,-1.7662466398417482,-1.2375518953448112,-0.122677967330342,0.3376314774237512,0.7593574100988231,,True,False,1.0,1.0,2024,,,False,1.0,,0.0,1.0874089899987596,0.08740898999875957,,0,0,0,0,0,0.0,never,$1-5,0.030534351145038167,0.2824427480916031,-0.2519083969465649,1,False,current_salary_model
Devin Singletary,devinsingletary,RB,9.296833333333334,18.314605100813925,18.07891529138949,1.0,-8.414232359195145,-6.667057928737906,-4.559104380859984,4.760314370996484,11.359207838004384,13.50678610670716,4.0,True,True,18.07891529138949,18.195698,2024,16.0,0.0,True,16.0,-2.195698,-2.195698,19.407509598131785,1.211811598131785,-3.407509598131785,25,9,5,5,6,0.025,rare_0-5%,$16-30,0.5384615384615384,0.6346153846153846,-0.09615384615384615,1,False,current_salary_model
Devon Achane,devonachane,RB,13.614416666666664,52.39094398685148,52.15525417742704,1.0,-11.285376651210209,-8.465052187766021,-5.292418394831902,6.717337262460204,13.11367256956919,16.631779194841094,33.0,True,True,52.15525417742704,52.505043,2024,72.0,0.0,True,72.0,19.494957,19.494957,54.79415019065102,2.2891071906510163,17.205849809348983,50,16,12,9,13,0.05,rare_0-5%,$51+,0.9038461538461539,0.7884615384615384,0.11538461538461542,5,True,current_salary_model
Devonta Smith,devontasmith,WR,12.64125,36.63932099562053,36.403631186196094,1.0,-10.36091641508533,-8.88821119417842,-6.034482466441202,2.424845321944876,5.208832194962644,8.212856021860807,33.0,True,True,36.403631186196094,36.645714,2024,40.0,0.0,True,40.0,3.354286000000002,3.354286000000002,35.421152150389126,-1.2245618496108719,4.578847849610874,268,68,70,64,66,0.268,frequent_25-50%,$31-50,0.9007633587786259,0.8854961832061069,0.015267175572518998,3,True,current_salary_model
Devontez Walker,devontezwalker,WR,6.2771,,,,-2.077173474679845,-1.7662466398417482,-1.2375518953448112,-0.122677967330342,0.3376314774237512,0.7593574100988231,,False,False,1.0,1.0,2024,,,False,1.0,,0.0,1.0814730108920791,0.08147301089207915,,0,0,0,0,0,0.0,never,$1-5,0.45038167938931295,0.2824427480916031,0.16793893129770987,5,False,minimum_fallback
Diontae Johnson,diontaejohnson,WR,9.541625,15.473032999892007,15.237343190467572,1.0,-7.91108298296318,-7.251005341697621,-5.346028444994862,1.2762065272623286,4.463730641805649,6.819714334147638,12.0,True,True,15.237343190467572,15.334696,2024,8.0,0.0,True,8.0,-7.334695999999999,-7.334695999999999,13.77049407020959,-1.5642019297904088,-5.77049407020959,45,12,12,9,12,0.045,rare_0-5%,$16-30,0.7251908396946565,0.7938931297709924,-0.06870229007633588,2,False,current_salary_model
Dj Chark,djchark,WR,5.744249999999999,,,,-2.077173474679845,-1.7662466398417482,-1.2375518953448112,-0.122677967330342,0.3376314774237512,0.7593574100988231,0.0,False,True,1.0,1.0,2024,,,False,1.0,,0.0,1.0818302173667642,0.08183021736676421,,0,0,0,0,0,0.0,never,$1-5,0.3969465648854962,0.2824427480916031,0.1145038167938931,5,False,espn_fallback
Dj Moore,djmoore,WR,11.745,40.99917437859968,40.76348456917524,1.0,-10.488689421619922,-8.857772709374357,-5.795411199212031,2.6048479220872536,5.706334160429937,9.079391958319462,42.0,True,True,40.76348456917524,41.03538,2024,30.0,0.0,True,30.0,-11.035380000000004,-11.035380000000004,40.23543701170433,-0.7999429882956761,-10.235437011704327,24,7,6,7,4,0.024,rare_0-5%,$31-50,0.8549618320610687,0.9007633587786259,-0.04580152671755722,2,True,current_salary_model
Dk Metcalf,dkmetcalf,WR,12.28525,43.82005619426668,43.58436638484224,1.0,-10.571360217861296,-8.838078614014307,-5.640728981454879,2.7213119443630323,6.028224399474241,9.640051973934003,46.0,True,True,43.58436638484224,43.87555,2024,48.0,0.0,True,48.0,4.124450000000003,4.124450000000003,43.048853325367205,-0.8266966746327924,4.9511466746327955,99,25,24,24,26,0.099,occasional_5-25%,$31-50,0.8854961832061069,0.9083969465648855,-0.022900763358778553,2,True,current_salary_model
Donovan Peoples Jones,donovanpeoplesjones,WR,3.452,1.235689809424434,1.0,0.0,-2.077173474679845,-1.7662466398417482,-1.2375518953448112,-0.122677967330342,0.3376314774237512,0.7593574100988231,,True,False,1.0,1.0,2024,,,False,1.0,,0.0,1.0798256792006753,0.07982567920067529,,0,0,0,0,0,0.0,never,$1-5,0.10687022900763359,0.2824427480916031,-0.17557251908396948,1,False,current_salary_model
