scope,period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,ypr_weight,td_rate_weight,positions,primary,recency_half_life,reception_shrinkage,total_match_weight,qb_feature_count,rb_feature_count,wr_feature_count,te_feature_count
wr_te,all_2017_2025,both_w025_wrte,864.0,2.352999241445483,3.269583254637818,-2.119035664480242,0.7384259259259259,0.6684412817671161,0.2549571893009924,27.41977358635953,37.066541908645895,-21.54380979307702,0.7384259259259259,0.647289744097742,0.21566440509419943,0.4074074074074074,0.18470631036399177,0.28980219503856697,0.5481123490767046,0.19907407407407407,0.08479791780112772,0.17165054116101272,0.5470409329210916,0.18287037037037038,0.07988477812507877,0.14349878810369288,0.7895524796500162,0.019675925925925927,0.04460747835222456,0.020108137102588762,0.7644975345510104,0.5846017437481994,0.14167539263119272,0.5978470221016049,63.80847109586542,0.050000000000000024,1.4796718889209062,2.18788124320943,0.21089954442478087,0.9108796296296297,0.12037037037037036,0.10401954186914424,0.10498882131761703,0.5981148785425101,5.724223593105857,0.35533518342957277,0.17572757861588897,0.25,0.25,"WR,TE",0,12.0,10.0,59.25,13,16,15,15
wr_te,all_2017_2025,both_w050_rbwrte,864.0,2.352420778615366,3.2693985953434486,-2.11867021663652,0.7361111111111112,0.6678998988229919,0.2516200652544525,27.4194904495422,37.056773191592654,-21.500825686789085,0.7407407407407407,0.6461083017228623,0.21240162307823757,0.4074074074074074,0.1843445238437723,0.2897574945115317,0.5483953302556818,0.19907407407407407,0.08475178542575824,0.171634287094945,0.546822489581933,0.18287037037037038,0.08080945863256339,0.14348086717637312,0.786011403162764,0.019675925925925927,0.04544588382044246,0.02013938762605494,0.7631085492048059,0.5820949344545983,0.12829660986045155,0.5961019245011707,63.60047272610317,0.05000000000000002,1.480769621591439,2.187264673403758,0.20577412247394344,0.9120370370370371,0.12037037037037036,0.10418063274746131,0.10494218213187993,0.5993168016194332,5.697572099122973,0.35844078431809684,0.17409538950404826,0.5,0.5,"RB,WR,TE",0,12.0,10.0,61.25,13,18,15,15
wr_te,all_2017_2025,both_w050_wrte,864.0,2.352420778615366,3.2693985953434486,-2.11867021663652,0.7361111111111112,0.6678998988229919,0.2516200652544525,27.4194904495422,37.056773191592654,-21.500825686789085,0.7407407407407407,0.6461083017228623,0.21240162307823757,0.4074074074074074,0.1843445238437723,0.2897574945115317,0.5483953302556818,0.19907407407407407,0.08475178542575824,0.171634287094945,0.546822489581933,0.18287037037037038,0.08080945863256339,0.14348086717637312,0.786011403162764,0.019675925925925927,0.04544588382044246,0.02013938762605494,0.7631085492048059,0.5820949344545983,0.12829660986045155,0.5961019245011707,63.60047272610317,0.05000000000000002,1.480769621591439,2.187264673403758,0.20577412247394344,0.9120370370370371,0.12037037037037036,0.10418063274746131,0.10494218213187993,0.5993168016194332,5.697572099122973,0.35844078431809684,0.17409538950404826,0.5,0.5,"WR,TE",1,12.0,10.0,60.25,13,16,15,15
wr_te,all_2017_2025,both_w100_wrte,864.0,2.3550263256497748,3.269526839124804,-2.118355517351059,0.7384259259259259,0.6677067332329848,0.24966949693884705,27.434184277648516,37.07594992259099,-21.490396692124076,0.7430555555555556,0.6467791034628958,0.21529314506760672,0.4074074074074074,0.18389388954090455,0.29003189420039854,0.5477627840909091,0.19907407407407407,0.0844817300407536,0.17199585708206158,0.5402103777389434,0.18287037037037038,0.08105866169976651,0.14384946998299877,0.7793774877182916,0.019675925925925927,0.04575796575732502,0.019920423276477445,0.7922772414751025,0.5802179322853273,0.1280973452973935,0.5849109071380428,62.52266510904389,0.050000000000000024,1.484560203586824,2.1962497394915057,0.20084536801504552,0.9085648148148148,0.12037037037037036,0.10420982453860349,0.1052436026175059,0.5866017206477733,5.660497898255126,0.36230648442381086,0.17186783537346498,1.0,1.0,"WR,TE",0,12.0,10.0,62.25,13,16,15,15
wr_te,all_2017_2025,production,864.0,2.3527042475024382,3.2694596667773532,-2.119328095476581,0.7384259259259259,0.6688176072680887,0.2555201282718167,27.44018702818034,37.07805167708556,-21.59205204144939,0.7384259259259259,0.6477260891536981,0.21986022631730218,0.4074074074074074,0.1850331701960474,0.2897242183135748,0.5440951260653409,0.19907407407407407,0.0847337177008998,0.17185278093174097,0.5421007527893534,0.18287037037037038,0.07914904226739973,0.14357335169655186,0.7908882274895113,0.019675925925925927,0.043584204329706035,0.02010549209773926,0.7415792763386346,0.5900238285503037,0.1601116439717167,0.6079023591842813,63.39116418974041,0.050000000000000024,1.4785906698308735,2.1868453448213874,0.21517400182224886,0.9108796296296297,0.12037037037037036,0.10420738694021808,0.10512024027030488,0.598292004048583,5.76187829769766,0.3518079108510881,0.17847957144128426,0.0,0.0,,0,12.0,10.0,58.25,13,16,13,13
wr_te,all_2017_2025,tdrate_w050_wrte,864.0,2.352072969649753,3.2693647440923406,-2.1189595119200852,0.7256944444444444,0.6684867699239111,0.2561840859334286,27.42962330965342,37.07103460110026,-21.54879222089278,0.7337962962962963,0.6469215611779249,0.21756611636849799,0.4074074074074074,0.18459244444853215,0.28942982365586534,0.5518909801136364,0.19907407407407407,0.08459283619737186,0.1715164460175513,0.550897298023928,0.18287037037037038,0.07957258393705578,0.14342017844472935,0.7929052963746549,0.019675925925925927,0.04472371056920528,0.020071834595837997,0.7692200847281061,0.5882620040299051,0.14937416787044044,0.5982535788506192,63.62224847284372,0.050000000000000024,1.4814935977584218,2.192666769052527,0.20745519107773822,0.9097222222222222,0.12037037037037036,0.10487457549506066,0.10490259744728743,0.6018092105263158,5.743278453727911,0.35409661221785393,0.17744324152914503,0.0,0.5,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
wr_te,all_2017_2025,ypr_w050_wrte,864.0,2.3523640911329182,3.269506426965014,-2.1189961682309906,0.7326388888888888,0.6686168389351652,0.25788176484865594,27.41443298782901,37.05958675690159,-21.54431290575695,0.7326388888888888,0.6466105676355328,0.2168474449794882,0.4074074074074074,0.18440278347698832,0.2901430021415739,0.5427079634232954,0.19907407407407407,0.08490088244822733,0.1716384937694387,0.5510821346955236,0.18287037037037038,0.07969584942451986,0.14343068494663244,0.7894986911464124,0.019675925925925927,0.04453776918453524,0.020253164810381117,0.7377595666365719,0.5830377427237446,0.13051719108038976,0.6012934079477191,63.45429580287602,0.050000000000000024,1.479427606530184,2.1853751334290212,0.21535513391925784,0.90625,0.12037037037037036,0.10321688359934329,0.10510757753151764,0.5949013157894737,5.71219288602664,0.3569913843412515,0.17505378221328574,0.5,0.0,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
wr_te,development_2017_2022,both_w025_wrte,576.0,2.383603246988559,3.3156018716925493,-2.1879415525445434,0.734375,0.676173648246139,0.26969846581668244,27.975956029998223,37.72774929112597,-22.26592742383629,0.7239583333333334,0.6541743243624423,0.2338744983493527,0.4184027777777778,0.18624560710102733,0.29616055493067683,0.5414628104291819,0.2013888888888889,0.08705528797380412,0.17313020226222134,0.543571964017991,0.1857638888888889,0.07879755823892798,0.1446772030451521,0.8049937229739155,0.020833333333333332,0.0449651538726675,0.02094269241843076,0.7652186761229315,0.572713585664631,0.12765108130510133,0.6079138184344366,63.32260149255371,0.050000000000000024,1.5026653068684035,2.198695762602636,0.3148538961867306,0.9097222222222222,0.1267361111111111,0.10343851199683152,0.10929426180021345,0.61635665459299,5.154771974199487,0.3896994605427247,0.12433610430557139,0.25,0.25,"WR,TE",0,12.0,10.0,59.25,13,16,15,15
wr_te,development_2017_2022,both_w050_rbwrte,576.0,2.3836962567716276,3.3154848830262242,-2.187297550070571,0.7378472222222222,0.6757313592459328,0.27013858377297106,27.9728950335874,37.72088420757249,-22.222059651909344,0.7291666666666666,0.6527415711578991,0.22923763359471644,0.4184027777777778,0.18575756999265153,0.2962920004206528,0.5448937883198117,0.2013888888888889,0.08714601593479517,0.1732284970750807,0.5402548725637182,0.1857638888888889,0.0796689228869719,0.1444555903324688,0.8048143793715004,0.020833333333333332,0.045969244001263655,0.02100255131839279,0.7637411347517731,0.5686702868891271,0.11787387285559996,0.6074467059933681,63.152266962555665,0.05000000000000002,1.5016104396896388,2.1967542212517714,0.3070545226959417,0.9131944444444444,0.1267361111111111,0.10389450509379874,0.10916191737151253,0.6192434434488957,5.124372157339183,0.39381407899926746,0.12277806759790907,0.5,0.5,"RB,WR,TE",0,12.0,10.0,61.25,13,18,15,15
wr_te,development_2017_2022,both_w050_wrte,576.0,2.3836962567716276,3.3154848830262242,-2.187297550070571,0.7378472222222222,0.6757313592459328,0.27013858377297106,27.9728950335874,37.72088420757249,-22.222059651909344,0.7291666666666666,0.6527415711578991,0.22923763359471644,0.4184027777777778,0.18575756999265153,0.2962920004206528,0.5448937883198117,0.2013888888888889,0.08714601593479517,0.1732284970750807,0.5402548725637182,0.1857638888888889,0.0796689228869719,0.1444555903324688,0.8048143793715004,0.020833333333333332,0.045969244001263655,0.02100255131839279,0.7637411347517731,0.5686702868891271,0.11787387285559996,0.6074467059933681,63.152266962555665,0.05000000000000002,1.5016104396896388,2.1967542212517714,0.3070545226959417,0.9131944444444444,0.1267361111111111,0.10389450509379874,0.10916191737151253,0.6192434434488957,5.124372157339183,0.39381407899926746,0.12277806759790907,0.5,0.5,"WR,TE",1,12.0,10.0,60.25,13,16,15,15
wr_te,development_2017_2022,both_w100_wrte,576.0,2.3869737277182943,3.3155924250423428,-2.186822982969303,0.7361111111111112,0.6754404372072452,0.26576921056315994,27.983454557850944,37.73644550164022,-22.1907338671539,0.7274305555555556,0.6535508876822775,0.23432033337321956,0.4184027777777778,0.18512589827569886,0.29623276009343363,0.5482999938068991,0.2013888888888889,0.08662545214527882,0.1735230931469102,0.5412481259370315,0.1857638888888889,0.08013020708556685,0.14495380997136864,0.7931171910806448,0.020833333333333332,0.04639946246091341,0.020707289399975102,0.7943262411347518,0.5679998364926984,0.12418048124984304,0.5971887186561153,62.11763158465429,0.050000000000000024,1.5028864204659402,2.2021740853747267,0.30219687872908324,0.9097222222222222,0.1267361111111111,0.1036834739030637,0.10908421426606364,0.6188077017347967,5.087399195651528,0.39816998478870463,0.12082725711963366,1.0,1.0,"WR,TE",0,12.0,10.0,62.25,13,16,15,15
wr_te,development_2017_2022,production,576.0,2.3827021881016814,3.315618466256209,-2.1882580410058035,0.7326388888888888,0.6764120244781802,0.26998772086440925,27.98465518847529,37.727643373772175,-22.306438627255922,0.7222222222222222,0.6544702291502335,0.23367087126950598,0.4184027777777778,0.1866508123519996,0.29581198846694107,0.5390970458908776,0.2013888888888889,0.08672224011443995,0.1732812972479835,0.5406296851574213,0.1857638888888889,0.07811086776116845,0.1448676101885581,0.8049737959069805,0.020833333333333332,0.04420795377844157,0.021196467188097548,0.7254728132387707,0.5835650297249539,0.15128117700248667,0.6201305867749807,62.882956340842156,0.050000000000000024,1.5032818215828767,2.2007242813551002,0.32173648765896,0.9079861111111112,0.1267361111111111,0.10308093209775146,0.10951024481228579,0.6127345515945424,5.198680616394275,0.3843743879532258,0.12647889499979068,0.0,0.0,,0,12.0,10.0,58.25,13,16,13,13
wr_te,development_2017_2022,tdrate_w050_wrte,576.0,2.3825386038149823,3.3154026324031185,-2.1877871441657453,0.71875,0.6767821576831259,0.2726835394272467,27.975601109383422,37.71545239020733,-22.26418503334174,0.7222222222222222,0.6537780361823322,0.2337698200722017,0.4184027777777778,0.18636776827598003,0.2959285244702247,0.5442744782312504,0.2013888888888889,0.08676273044000789,0.17310746627048912,0.5418103448275862,0.1857638888888889,0.07873114300911123,0.14459767160051293,0.8069465755335472,0.020833333333333332,0.045127117226895275,0.02094763910359668,0.7675827423167849,0.5785386925532626,0.13535352774219478,0.6067689320341498,63.14577359517107,0.050000000000000024,1.504246330955534,2.2030474871133285,0.313033604864176,0.9079861111111112,0.1267361111111111,0.10370914604706688,0.10916410322169035,0.6205234347340614,5.163230280344465,0.3884668153336736,0.12464984440352106,0.0,0.5,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
wr_te,development_2017_2022,ypr_w050_wrte,576.0,2.383354261412622,3.3155988855282135,-2.18789519162671,0.7326388888888888,0.6760049647766064,0.2740854685523596,27.973704905709027,37.73060995598298,-22.267387589124937,0.7170138888888888,0.6534836736345493,0.22923885224507795,0.4184027777777778,0.18572326943303272,0.2969525989498427,0.5323094073202452,0.2013888888888889,0.08705472457245667,0.17342477824739536,0.5387368815592204,0.1857638888888889,0.07851914679964847,0.14463961075277132,0.8042763485642548,0.020833333333333332,0.044846559810311104,0.021222403466920312,0.7216312056737588,0.5667374280661922,0.10822966116595084,0.6116530069841679,62.98288241519104,0.050000000000000024,1.5031967503274626,2.198514410121035,0.3193533161272687,0.90625,0.1267361111111111,0.10263482512048981,0.10938085511195349,0.6124077453089681,5.152735261387639,0.3908001148074784,0.12470237468602782,0.5,0.0,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
wr_te,recent_2020_2025,both_w025_wrte,576.0,2.3078935763642994,3.2054231084250304,-2.1151681453782674,0.7465277777777778,0.6687895327479672,0.25727200411580725,26.85706945969061,36.27721402016656,-20.966763764037182,0.7430555555555556,0.6451876696141804,0.21850898095195986,0.3993055555555556,0.18378691800932778,0.2860044371429378,0.5411158582558432,0.1857638888888889,0.08339723987519106,0.16185378497478753,0.5198772492676803,0.1840277777777778,0.08153869995873125,0.14461472665018324,0.7817141710156563,0.015625,0.04236087048485829,0.016433364485766558,0.7901234567901234,0.5963970876102686,0.14306646070379023,0.6147978945369084,64.06329070359146,0.050000000000000024,1.4724573399024727,2.1767002579033394,0.20425733173662375,0.9079861111111112,0.11979166666666667,0.1051810863435099,0.10445440511995299,0.5989766457993883,6.256963806211571,0.3189487577588989,0.23227160507802747,0.25,0.25,"WR,TE",0,12.0,10.0,59.25,13,16,15,15
wr_te,recent_2020_2025,both_w050_rbwrte,576.0,2.3068736595237294,3.2053038652957713,-2.115052861069652,0.7430555555555556,0.6681976428253581,0.2500352405443855,26.860270387737387,36.261120368726466,-20.933528649057322,0.7465277777777778,0.6440065246480362,0.21402252337543054,0.3993055555555556,0.18361919496294296,0.28585429513133354,0.5398592611208847,0.1857638888888889,0.08305626253893811,0.1621334667240833,0.510651017276767,0.1840277777777778,0.08248097187586752,0.14468339384988496,0.7777599357687676,0.015625,0.04335539372357643,0.01646175996935656,0.7954144620811288,0.59457311829429,0.12122943510913524,0.6131781088250148,63.86577395982769,0.05000000000000002,1.4737388989185787,2.1741844442939167,0.20102757165621718,0.9097222222222222,0.11979166666666667,0.10514551104621907,0.10452658552114269,0.5980047451619358,6.234423919069138,0.3210062610463162,0.23012988011229338,0.5,0.5,"RB,WR,TE",0,12.0,10.0,61.25,13,18,15,15
wr_te,recent_2020_2025,both_w050_wrte,576.0,2.3068736595237294,3.2053038652957713,-2.115052861069652,0.7430555555555556,0.6681976428253581,0.2500352405443855,26.860270387737387,36.261120368726466,-20.933528649057322,0.7465277777777778,0.6440065246480362,0.21402252337543054,0.3993055555555556,0.18361919496294296,0.28585429513133354,0.5398592611208847,0.1857638888888889,0.08305626253893811,0.1621334667240833,0.510651017276767,0.1840277777777778,0.08248097187586752,0.14468339384988496,0.7777599357687676,0.015625,0.04335539372357643,0.01646175996935656,0.7954144620811288,0.59457311829429,0.12122943510913524,0.6131781088250148,63.86577395982769,0.05000000000000002,1.4737388989185787,2.1741844442939167,0.20102757165621718,0.9097222222222222,0.11979166666666667,0.10514551104621907,0.10452658552114269,0.5980047451619358,6.234423919069138,0.3210062610463162,0.23012988011229338,0.5,0.5,"WR,TE",1,12.0,10.0,60.25,13,16,15,15
wr_te,recent_2020_2025,both_w100_wrte,576.0,2.310639594504157,3.2056385438961965,-2.114957482027151,0.7465277777777778,0.6676246319459873,0.25314171916106926,26.887794270566943,36.28449622842578,-20.945493434026442,0.7552083333333334,0.644406072948904,0.21459388263710072,0.3993055555555556,0.1828729248910534,0.28705038238590475,0.5267655189746168,0.1857638888888889,0.0827471064773283,0.16287645447746596,0.4874758384313413,0.1840277777777778,0.08236120761620619,0.1451853783376128,0.7726816539542353,0.015625,0.04314659764161085,0.016235440871628582,0.8242210464432687,0.5932582804966768,0.11359135207093161,0.6037292510922242,62.775182447355455,0.050000000000000024,1.4790084400675008,2.183945954866968,0.1990218154753544,0.9079861111111112,0.11979166666666667,0.10514929374133135,0.10495182932462432,0.58059628962639,6.202881852958374,0.3231484992111976,0.22734396782348495,1.0,1.0,"WR,TE",0,12.0,10.0,62.25,13,16,15,15
wr_te,recent_2020_2025,production,576.0,2.307982456709043,3.2051760188787726,-2.1153912203148852,0.7482638888888888,0.669435218650622,0.2560988319755204,26.889653698998565,36.30974726836552,-21.01800747417779,0.7447916666666666,0.6458232578257261,0.2169667077987837,0.3993055555555556,0.1842457037138762,0.28555933028470465,0.5430887157577281,0.1857638888888889,0.08368197944325965,0.16182796875297575,0.519618197397525,0.1840277777777778,0.08079100121259897,0.14465655140135755,0.7848655158570855,0.015625,0.041357629890872744,0.01623180990200208,0.7889476778365667,0.6003264677155001,0.16018618290508127,0.6249842779717643,63.604486234647055,0.050000000000000024,1.4708233395072468,2.175620677154546,0.20705191805681927,0.9114583333333334,0.11979166666666667,0.10568099378064699,0.10453151869869526,0.6010919589514907,6.288966532158464,0.31741568567262063,0.23615029004184093,0.0,0.0,,0,12.0,10.0,58.25,13,16,13,13
wr_te,recent_2020_2025,tdrate_w050_wrte,576.0,2.307717485288608,3.2051975728275,-2.1150617624764205,0.7378472222222222,0.6690771255475458,0.2546707371166927,26.877707974027196,36.293130491873384,-20.98105464497039,0.7378472222222222,0.6450722221448122,0.21643407667365816,0.3993055555555556,0.18333550375951113,0.28575001763229735,0.5455390801708973,0.1857638888888889,0.08324222823126283,0.1614958138765229,0.5316342187593408,0.1840277777777778,0.0810794684556063,0.14471668635712967,0.7856884785226816,0.015625,0.04251707061612914,0.01639306453889257,0.7956104252400549,0.6004849904730374,0.15472527817547033,0.6157782916985776,63.822980955850234,0.05000000000000002,1.473776235567909,2.1815428746095527,0.19901685352144421,0.9079861111111112,0.11979166666666667,0.10621993081211817,0.10433034717949213,0.6027499070977332,6.285278874748541,0.31759604943919073,0.23504502605391395,0.0,0.5,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
wr_te,recent_2020_2025,ypr_w050_wrte,576.0,2.3064230004883157,3.205325433402228,-2.115138364202572,0.7378472222222222,0.6691567101469263,0.25711709500523633,26.849967296750624,36.26080114440112,-20.965892891795907,0.7413194444444444,0.6444554563041591,0.21378328737425428,0.3993055555555556,0.18375001005590474,0.28596087589026303,0.5390801708972104,0.1857638888888889,0.08344813763502544,0.16172638198113307,0.5287447940537632,0.1840277777777778,0.08139700159806429,0.14475515011707557,0.7804696908871939,0.015625,0.042500454624857215,0.016463168683021057,0.7836566725455615,0.599033733308916,0.13059647602541885,0.6198561438878392,63.73955671368414,0.050000000000000024,1.471680631337235,2.1714406490339093,0.2087066901502477,0.9027777777777778,0.11979166666666667,0.10448918352075337,0.10471696236897948,0.5939170454220621,6.235425750051347,0.32137349190916364,0.23104180949828873,0.5,0.0,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
wr_te,temporal_2023_2025,both_w025_wrte,288.0,2.2917912303593306,3.1775460205283577,-1.9812238883516404,0.7465277777777778,0.6529765488090704,0.22694856493255028,26.307408699082153,35.74412714368576,-20.09957453155849,0.7673611111111112,0.6335205835683416,0.20288398095195986,0.3854166666666667,0.18162771688992055,0.2770854752543472,0.5525016541965695,0.19444444444444445,0.08028317745577489,0.1686912189585955,0.5535714285714286,0.17708333333333334,0.08205921789738035,0.14114195822077447,0.7562670637875404,0.017361111111111112,0.04389212731133865,0.018439026470904767,0.7561837455830389,0.6065222472220431,0.17025045312242548,0.5777134294359416,64.78021030248887,0.05000000000000002,1.4336850530259115,2.166252204423018,0.0029908409008815307,0.9131944444444444,0.1076388888888889,0.10518160161376972,0.09637794035242415,0.5544119492908246,6.863126830918599,0.2866066292032687,0.2785105272365242,0.25,0.25,"WR,TE",0,12.0,10.0,59.25,13,16,15,15
wr_te,temporal_2023_2025,both_w050_rbwrte,288.0,2.289869822302842,3.1772260199778963,-1.9814155497684185,0.7326388888888888,0.6522369779771103,0.2276625420166536,26.312681281451788,35.728551159632985,-20.05835775654856,0.7638888888888888,0.6328417628527886,0.19885651005928862,0.3854166666666667,0.1815184315460139,0.2766884826932896,0.5488878709217693,0.19444444444444445,0.07996332440768437,0.16844586713467363,0.5606527093596059,0.17708333333333334,0.08309053012374633,0.14153142086418166,0.7451807727310333,0.017361111111111112,0.04439916345880007,0.01841306024137924,0.7434628975265017,0.6083694055458015,0.14623998810428046,0.5734123615167758,64.49688425319819,0.05000000000000002,1.439087985395039,2.16828557770773,0.003213322029947088,0.9097222222222222,0.1076388888888889,0.10475288805478648,0.09650271165261477,0.5566712689845613,6.8439719826905545,0.28769419495575566,0.2767300333163267,0.5,0.5,"RB,WR,TE",0,12.0,10.0,61.25,13,18,15,15
wr_te,temporal_2023_2025,both_w050_wrte,288.0,2.289869822302842,3.1772260199778963,-1.9814155497684185,0.7326388888888888,0.6522369779771103,0.2276625420166536,26.312681281451788,35.728551159632985,-20.05835775654856,0.7638888888888888,0.6328417628527886,0.19885651005928862,0.3854166666666667,0.1815184315460139,0.2766884826932896,0.5488878709217693,0.19444444444444445,0.07996332440768437,0.16844586713467363,0.5606527093596059,0.17708333333333334,0.08309053012374633,0.14153142086418166,0.7451807727310333,0.017361111111111112,0.04439916345880007,0.01841306024137924,0.7434628975265017,0.6083694055458015,0.14623998810428046,0.5734123615167758,64.49688425319819,0.05000000000000002,1.439087985395039,2.16828557770773,0.003213322029947088,0.9097222222222222,0.1076388888888889,0.10475288805478648,0.09650271165261477,0.5566712689845613,6.8439719826905545,0.28769419495575566,0.2767300333163267,0.5,0.5,"WR,TE",1,12.0,10.0,60.25,13,16,15,15
wr_te,temporal_2023_2025,both_w100_wrte,288.0,2.2911315215127357,3.177395667289725,-1.981420586114571,0.7430555555555556,0.652239325284464,0.21955968237288226,26.335643717243656,35.75495876449252,-20.089722342064423,0.7743055555555556,0.6332355350241325,0.20081775701774557,0.3854166666666667,0.18142987207131586,0.27763016241432825,0.5430345599837125,0.19444444444444445,0.08019428583170313,0.16894138495236433,0.5360991379310345,0.17708333333333334,0.0829155709281658,0.14164079000625904,0.750889385289981,0.017361111111111112,0.04447497235014825,0.018346691029482127,0.7787985865724382,0.6005110705829099,0.13255538944415646,0.560355284101898,63.3327321578231,0.05000000000000002,1.4479077698285918,2.1844010477250637,-0.0018576534130298533,0.90625,0.1076388888888889,0.10526252580968305,0.09756237932039048,0.5079703778084599,6.8066953034623205,0.2905794836940232,0.27394899188112765,1.0,1.0,"WR,TE",0,12.0,10.0,62.25,13,16,15,15
wr_te,temporal_2023_2025,production,288.0,2.2927083663039522,3.1771420678196427,-1.9814682044181373,0.75,0.6536287728479055,0.23019999490413162,26.351250707590438,35.77886828371234,-20.163278869836326,0.7708333333333334,0.6342378091606279,0.2071812812577502,0.3854166666666667,0.18179788588414297,0.2775486780068422,0.5452231892909859,0.19444444444444445,0.0807566728738195,0.16899574829925582,0.5474137931034483,0.17708333333333334,0.08122539127986224,0.1409848347125394,0.761975676346488,0.017361111111111112,0.042336705432234986,0.017923541917022674,0.7703180212014135,0.6053927026229212,0.1762374964332936,0.5834459040028825,64.40757988753691,0.05000000000000002,1.4292083663268675,2.159087471753961,0.0020490301488265386,0.9166666666666666,0.1076388888888889,0.10646029662515134,0.09634023118634309,0.5678423496924815,6.888273660304428,0.28667495664681253,0.28248092432427147,0.0,0.0,,0,12.0,10.0,58.25,13,16,13,13
wr_te,temporal_2023_2025,tdrate_w050_wrte,288.0,2.291141701319295,3.177288967470785,-1.981304247428766,0.7395833333333334,0.6518959944054815,0.22861662966691843,26.33766771019341,35.7821990228861,-20.118006595994864,0.7569444444444444,0.6332086111691103,0.19924800627226585,0.3854166666666667,0.18104179679363636,0.2764324220271467,0.558762151982491,0.19444444444444445,0.08025304771209982,0.1683344055116756,0.5677339901477833,0.17708333333333334,0.08125546579294488,0.14106519213316218,0.7651195499296765,0.017361111111111112,0.04391689725382529,0.01832022558032062,0.7660777385159011,0.6110472074073174,0.17993029349472933,0.581222872483558,64.57519822818898,0.05000000000000002,1.4359881313641978,2.171905332930924,-0.003701636495137353,0.9131944444444444,0.1076388888888889,0.1072054343910482,0.09637958589848157,0.5599347307644031,6.903374800494801,0.28535620598621453,0.283030035780393,0.0,0.5,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
wr_te,temporal_2023_2025,ypr_w050_wrte,288.0,2.2903837505735103,3.177321509838616,-1.9811981214395529,0.7326388888888888,0.6538405872522829,0.23095073504974423,26.295889152068963,35.71754035873879,-20.09816353902098,0.7638888888888888,0.6328643556375001,0.20371766323659496,0.3854166666666667,0.18176181156489943,0.2765238085250362,0.5550974703517076,0.19444444444444445,0.08059319819976868,0.16806592481352528,0.5713516009852216,0.17708333333333334,0.08204925467426266,0.1410128333343547,0.7581699346405228,0.017361111111111112,0.043920187932983544,0.018314687497302733,0.7597173144876325,0.6129121993238126,0.18032614767571306,0.5805742098748216,64.397122578246,0.050000000000000024,1.431889318935626,2.159096580044993,0.0073587695032360945,0.90625,0.1076388888888889,0.10438100055705025,0.09656102237064598,0.5572988577883771,6.831108135304645,0.28937392340879764,0.27575659726780155,0.5,0.0,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
wr,all_2017_2025,both_w025_wrte,648.0,2.4567868463686824,3.4370063687102954,-2.216890769590346,0.7314814814814815,0.6683273191623479,0.2522565720170418,28.178014800006363,38.33845749545774,-22.020621927691824,0.7314814814814815,0.6446218485788923,0.21224059976387466,0.43209876543209874,0.19673354141835578,0.30162535507216565,0.5177115683229814,0.21604938271604937,0.09023306871793259,0.18548213923305634,0.5071569178852643,0.1867283950617284,0.07748608527949778,0.14494933869479218,0.8085059670362413,0.021604938271604937,0.05075337661907751,0.0220145226333804,0.7939387111311401,0.6043084516483055,0.13552865516295165,0.6452933398491962,64.59465052630287,0.050000000000000024,1.458594681875352,2.161975331196109,0.18623207002919134,0.9120370370370371,0.12191358024691358,0.10438376862823207,0.10561414947947549,0.6171609085448599,5.715652399488022,0.3548203871526625,0.17312190736883756,0.25,0.25,"WR,TE",0,12.0,10.0,59.25,13,16,15,15
