scope,candidate_method,baseline_method,period,metric,cluster_type,n,clusters,candidate_minus_baseline,bootstrap_p025,bootstrap_p975,probability_candidate_better
all,both_w050_wrte,production,temporal_2023_2025,plus5_brier_row,player,540,268,-0.00029326995444384836,-0.0009745733055695364,0.0004306672623813483,0.788
all,both_w050_wrte,production,temporal_2023_2025,impact_brier_row,player,540,268,0.0002915126142092221,-0.0003263044503988278,0.0009857258853341595,0.18
all,both_w050_wrte,production,temporal_2023_2025,zero_brier_row,player,540,268,0.0002610764396568359,-2.7391099782669617e-05,0.0005509172765878548,0.04
all,both_w050_wrte,production,temporal_2023_2025,extended_absence_brier_row,player,540,268,8.66562486782383e-05,-0.00042993264436963995,0.000634651484141239,0.3625
all,both_w100_wrte,production,all_2017_2025,ppg_crps,season,1620,9,0.0012384416785794518,-0.0010093568124919339,0.0034129231141229173,0.135
all,both_w100_wrte,production,all_2017_2025,contribution_crps,season,1620,9,-0.003201466950306667,-0.03052642545151617,0.020851394533149548,0.59
all,both_w100_wrte,production,all_2017_2025,played_crps,season,1620,9,0.0031837513365068457,-0.0015227477594702617,0.008714183829747845,0.107
all,both_w100_wrte,production,all_2017_2025,plus3_brier_row,season,1620,9,0.00016409380630600043,-0.001066600167079164,0.001129054805792221,0.3585
all,both_w100_wrte,production,all_2017_2025,plus5_brier_row,season,1620,9,7.630728017099732e-05,-0.0006092519162856483,0.0007578182629573246,0.413
all,both_w100_wrte,production,all_2017_2025,impact_brier_row,season,1620,9,0.00014726308610502165,-0.0004563278648455557,0.0006810100919139411,0.3115
all,both_w100_wrte,production,all_2017_2025,zero_brier_row,season,1620,9,-9.8703371339633e-05,-0.0003117736387530591,0.00012915666610581505,0.8065
all,both_w100_wrte,production,all_2017_2025,extended_absence_brier_row,season,1620,9,6.579325184055393e-05,-0.00022000941411689796,0.00036712327432474886,0.343
all,both_w100_wrte,production,all_2017_2025,ppg_crps,player,1620,518,0.0012384416785794518,-0.001114853195558299,0.0035747054954376914,0.1545
all,both_w100_wrte,production,all_2017_2025,contribution_crps,player,1620,518,-0.003201466950306667,-0.03773305719627302,0.032627236672935454,0.563
all,both_w100_wrte,production,all_2017_2025,played_crps,player,1620,518,0.0031837513365068457,-0.0007825721036794579,0.0072616937703038655,0.0565
all,both_w100_wrte,production,all_2017_2025,plus3_brier_row,player,1620,518,0.00016409380630600043,-0.0006209645882047493,0.001003103297347766,0.341
all,both_w100_wrte,production,all_2017_2025,plus5_brier_row,player,1620,518,7.630728017099732e-05,-0.0004900987503559655,0.0006494613941753515,0.402
all,both_w100_wrte,production,all_2017_2025,impact_brier_row,player,1620,518,0.00014726308610502165,-0.0003862087921843652,0.0007311946503029175,0.3065
all,both_w100_wrte,production,all_2017_2025,zero_brier_row,player,1620,518,-9.8703371339633e-05,-0.0003627803988577843,0.0001300588530037438,0.795
all,both_w100_wrte,production,all_2017_2025,extended_absence_brier_row,player,1620,518,6.579325184055393e-05,-0.0004225844659638432,0.0005939530272660494,0.417
all,both_w100_wrte,production,development_2017_2022,ppg_crps,season,1080,6,0.0022781544621935565,-0.0007686356391756151,0.004500594253767973,0.061
all,both_w100_wrte,production,development_2017_2022,contribution_crps,season,1080,6,-0.0006403363329843012,-0.028357011991778168,0.025877449572965446,0.5255
all,both_w100_wrte,production,development_2017_2022,played_crps,season,1080,6,-0.00021088059569951246,-0.003935376033958955,0.004481818850059836,0.579
all,both_w100_wrte,production,development_2017_2022,plus3_brier_row,season,1080,6,0.00022441153412937445,-0.0016447487676593262,0.0015416704901738722,0.3615
all,both_w100_wrte,production,development_2017_2022,plus5_brier_row,season,1080,6,0.00012895781276089544,-0.0008803119300504847,0.00109590974825422,0.405
all,both_w100_wrte,production,development_2017_2022,impact_brier_row,season,1080,6,4.597321749895076e-05,-0.0006778568004266414,0.0007016490012535304,0.429
all,both_w100_wrte,production,development_2017_2022,zero_brier_row,season,1080,6,-0.000260894820331971,-0.00047279383089834866,-0.0001001853315946169,1.0
all,both_w100_wrte,production,development_2017_2022,extended_absence_brier_row,season,1080,6,-0.00022721629131847328,-0.0004405386146561627,-9.255409199243704e-06,0.9775
all,both_w100_wrte,production,development_2017_2022,ppg_crps,player,1080,407,0.0022781544621935565,-0.0004372077113867361,0.005144422656247609,0.051
all,both_w100_wrte,production,development_2017_2022,contribution_crps,player,1080,407,-0.0006403363329843012,-0.04074942901233667,0.03951201360086332,0.502
all,both_w100_wrte,production,development_2017_2022,played_crps,player,1080,407,-0.00021088059569951246,-0.005218060067526061,0.004682128293956904,0.5495
all,both_w100_wrte,production,development_2017_2022,plus3_brier_row,player,1080,407,0.00022441153412937445,-0.0008842569928584615,0.0012651462292826811,0.3545
all,both_w100_wrte,production,development_2017_2022,plus5_brier_row,player,1080,407,0.00012895781276089544,-0.0005020695385157445,0.0007364744992800561,0.33
all,both_w100_wrte,production,development_2017_2022,impact_brier_row,player,1080,407,4.597321749895076e-05,-0.000758459861598284,0.0008028722514287042,0.433
all,both_w100_wrte,production,development_2017_2022,zero_brier_row,player,1080,407,-0.000260894820331971,-0.0005820358092277758,6.722735599784275e-06,0.97
all,both_w100_wrte,production,development_2017_2022,extended_absence_brier_row,player,1080,407,-0.00022721629131847328,-0.0007960665916013747,0.00037314496765794916,0.768
all,both_w100_wrte,production,temporal_2023_2025,ppg_crps,season,540,3,-0.0008409838886487571,-0.002416854394215193,0.0020972181868234795,0.7435
all,both_w100_wrte,production,temporal_2023_2025,contribution_crps,season,540,3,-0.008323728184951399,-0.0736527089029855,0.030743070684567244,0.696
all,both_w100_wrte,production,temporal_2023_2025,played_crps,season,540,3,0.009973015200919564,-4.250383151480445e-05,0.019587870605668568,0.036
all,both_w100_wrte,production,temporal_2023_2025,plus3_brier_row,season,540,3,4.345835065925241e-05,-0.00010508895894109841,0.00020128852157248888,0.3645
all,both_w100_wrte,production,temporal_2023_2025,plus5_brier_row,season,540,3,-2.8993785008798855e-05,-0.00047718458039914597,0.00046414190435266984,0.626
all,both_w100_wrte,production,temporal_2023_2025,impact_brier_row,season,540,3,0.0003498428233171636,-0.0007879335086736013,0.0009911604333086613,0.2595
all,both_w100_wrte,production,temporal_2023_2025,zero_brier_row,season,540,3,0.0002256795266450429,-0.00018637519037457685,0.0004918125056154551,0.1525
all,both_w100_wrte,production,temporal_2023_2025,extended_absence_brier_row,season,540,3,0.0006518123381586084,0.0004247040678182729,0.0008401924440161122,0.0
all,both_w100_wrte,production,temporal_2023_2025,ppg_crps,player,540,268,-0.0008409838886487571,-0.005404261804928156,0.0037019146803708085,0.655
all,both_w100_wrte,production,temporal_2023_2025,contribution_crps,player,540,268,-0.008323728184951399,-0.07889970091355601,0.05887399640173432,0.5945
all,both_w100_wrte,production,temporal_2023_2025,played_crps,player,540,268,0.009973015200919564,0.003400012042320292,0.016683622004466984,0.0015
all,both_w100_wrte,production,temporal_2023_2025,plus3_brier_row,player,540,268,4.345835065925241e-05,-0.0012653772898021352,0.0012811244216037797,0.4875
all,both_w100_wrte,production,temporal_2023_2025,plus5_brier_row,player,540,268,-2.8993785008798855e-05,-0.0010625691997758829,0.0010362466311459677,0.548
all,both_w100_wrte,production,temporal_2023_2025,impact_brier_row,player,540,268,0.0003498428233171636,-0.0005521606912970698,0.0012241992276001681,0.2005
all,both_w100_wrte,production,temporal_2023_2025,zero_brier_row,player,540,268,0.0002256795266450429,-0.0001997955999398724,0.0006274770203405727,0.146
all,both_w100_wrte,production,temporal_2023_2025,extended_absence_brier_row,player,540,268,0.0006518123381586084,-0.00021744699319993087,0.0016745907957202686,0.0735
all,both_w050_rbwrte,production,all_2017_2025,ppg_crps,season,1620,9,-0.00025306944943979774,-0.0017470207446077144,0.001224321202944176,0.6365
all,both_w050_rbwrte,production,all_2017_2025,contribution_crps,season,1620,9,-0.009522611906903821,-0.030622895617206346,0.012453646217489735,0.7975
all,both_w050_rbwrte,production,all_2017_2025,played_crps,season,1620,9,0.001158753529986469,-0.0030285376899906423,0.0057222530455357246,0.2875
all,both_w050_rbwrte,production,all_2017_2025,plus3_brier_row,season,1620,9,-8.23444387392841e-05,-0.0008110184641670861,0.000540818020608201,0.587
all,both_w050_rbwrte,production,all_2017_2025,plus5_brier_row,season,1620,9,-9.478190880513199e-05,-0.000665341203075127,0.00040982955272508446,0.6295
all,both_w050_rbwrte,production,all_2017_2025,impact_brier_row,season,1620,9,6.958718541457968e-07,-0.0003241172893360647,0.00031702561372360755,0.493
all,both_w050_rbwrte,production,all_2017_2025,zero_brier_row,season,1620,9,-6.455571957772327e-05,-0.00022796314449656242,0.00012622902396088913,0.752
all,both_w050_rbwrte,production,all_2017_2025,extended_absence_brier_row,season,1620,9,-8.075094766478532e-05,-0.0004184513789491119,0.00027042736277981444,0.6755
all,both_w050_rbwrte,production,all_2017_2025,ppg_crps,player,1620,518,-0.00025306944943979774,-0.0021491417586594623,0.001702855150037332,0.591
all,both_w050_rbwrte,production,all_2017_2025,contribution_crps,player,1620,518,-0.009522611906903821,-0.03681789897321381,0.018008290508575654,0.7495
all,both_w050_rbwrte,production,all_2017_2025,played_crps,player,1620,518,0.001158753529986469,-0.0019259946408374902,0.00409584405225256,0.2475
all,both_w050_rbwrte,production,all_2017_2025,plus3_brier_row,player,1620,518,-8.23444387392841e-05,-0.0007704282826028157,0.0006041540628949425,0.575
all,both_w050_rbwrte,production,all_2017_2025,plus5_brier_row,player,1620,518,-9.478190880513199e-05,-0.0005556085770261371,0.000383971087722768,0.658
all,both_w050_rbwrte,production,all_2017_2025,impact_brier_row,player,1620,518,6.958718541457968e-07,-0.0004805628915035509,0.000498057546196683,0.4875
all,both_w050_rbwrte,production,all_2017_2025,zero_brier_row,player,1620,518,-6.455571957772327e-05,-0.00028957852872986986,0.00014197400457037666,0.735
all,both_w050_rbwrte,production,all_2017_2025,extended_absence_brier_row,player,1620,518,-8.075094766478532e-05,-0.00048671163274217617,0.0003138246094384227,0.6725
all,both_w050_rbwrte,production,development_2017_2022,ppg_crps,season,1080,6,0.00033751924460226015,-0.0015104135967072966,0.002139742561899492,0.3475
all,both_w050_rbwrte,production,development_2017_2022,contribution_crps,season,1080,6,-0.003319189558808299,-0.03413132008796999,0.02868742079688271,0.575
all,both_w050_rbwrte,production,development_2017_2022,played_crps,season,1080,6,-0.0007291564878519544,-0.004650378660289753,0.002957540541509705,0.6445
all,both_w050_rbwrte,production,development_2017_2022,plus3_brier_row,season,1080,6,0.00010384980322286578,-0.000716244351127826,0.000710361349195732,0.359
all,both_w050_rbwrte,production,development_2017_2022,plus5_brier_row,season,1080,6,-9.367208588314139e-05,-0.0008568457402378662,0.0005573107439538808,0.579
all,both_w050_rbwrte,production,development_2017_2022,impact_brier_row,season,1080,6,-0.00015555276822765458,-0.0005506957677447516,0.0002613798398754951,0.756
all,both_w050_rbwrte,production,development_2017_2022,zero_brier_row,season,1080,6,-0.00015494785907741186,-0.0003003907474788183,-1.7943867037575266e-06,0.976
all,both_w050_rbwrte,production,development_2017_2022,extended_absence_brier_row,season,1080,6,-0.00031209202726591287,-0.0006816924166279691,4.8466348476473636e-05,0.958
all,both_w050_rbwrte,production,development_2017_2022,ppg_crps,player,1080,407,0.00033751924460226015,-0.00202723061400337,0.0025451333687779814,0.3925
all,both_w050_rbwrte,production,development_2017_2022,contribution_crps,player,1080,407,-0.003319189558808299,-0.036077342330251096,0.029745159953986453,0.591
all,both_w050_rbwrte,production,development_2017_2022,played_crps,player,1080,407,-0.0007291564878519544,-0.004441411635291411,0.00280382533549643,0.6555
all,both_w050_rbwrte,production,development_2017_2022,plus3_brier_row,player,1080,407,0.00010384980322286578,-0.0007333321410818977,0.00093118729911018,0.4235
all,both_w050_rbwrte,production,development_2017_2022,plus5_brier_row,player,1080,407,-9.367208588314139e-05,-0.0006900199417086483,0.00045489268878085845,0.628
all,both_w050_rbwrte,production,development_2017_2022,impact_brier_row,player,1080,407,-0.00015555276822765458,-0.0008008740129312544,0.0004883346293693575,0.6935
all,both_w050_rbwrte,production,development_2017_2022,zero_brier_row,player,1080,407,-0.00015494785907741186,-0.0004280844785767192,7.570216087328853e-05,0.898
all,both_w050_rbwrte,production,development_2017_2022,extended_absence_brier_row,player,1080,407,-0.00031209202726591287,-0.0007850417168087286,0.00017402711483553905,0.8865
all,both_w050_rbwrte,production,temporal_2023_2025,ppg_crps,season,540,3,-0.0014342468375239134,-0.0033787516962993152,0.0009976282620588646,0.86
all,both_w050_rbwrte,production,temporal_2023_2025,contribution_crps,season,540,3,-0.021929456603094866,-0.026625535847072286,-0.012817758417481171,1.0
all,both_w050_rbwrte,production,temporal_2023_2025,played_crps,season,540,3,0.004934573565663315,-0.006331728523978835,0.013065548129552849,0.154
all,both_w050_rbwrte,production,temporal_2023_2025,plus3_brier_row,season,540,3,-0.0004547329226635839,-0.0014368210463999726,0.0011412884462028844,0.7545
all,both_w050_rbwrte,production,temporal_2023_2025,plus5_brier_row,season,540,3,-9.700155464911302e-05,-0.0007565815598296392,0.0010029993962600687,0.7545
all,both_w050_rbwrte,production,temporal_2023_2025,impact_brier_row,season,540,3,0.00031319315201774667,0.0001699167024140237,0.0005445965167407186,0.0
all,both_w050_rbwrte,production,temporal_2023_2025,zero_brier_row,season,540,3,0.00011622855942165392,-0.00020488161120715235,0.0006217079381117934,0.3215
all,both_w050_rbwrte,production,temporal_2023_2025,extended_absence_brier_row,season,540,3,0.0003819312115374698,6.964867910942367e-05,0.0009733542141861188,0.0
all,both_w050_rbwrte,production,temporal_2023_2025,ppg_crps,player,540,268,-0.0014342468375239134,-0.004915831299477204,0.002155201362611299,0.7935
all,both_w050_rbwrte,production,temporal_2023_2025,contribution_crps,player,540,268,-0.021929456603094866,-0.06701548219109418,0.02406484594143808,0.831
all,both_w050_rbwrte,production,temporal_2023_2025,played_crps,player,540,268,0.004934573565663315,-0.000699054753926888,0.010449851365708838,0.048
all,both_w050_rbwrte,production,temporal_2023_2025,plus3_brier_row,player,540,268,-0.0004547329226635839,-0.0016848816270323198,0.0007193251505153319,0.7625
all,both_w050_rbwrte,production,temporal_2023_2025,plus5_brier_row,player,540,268,-9.700155464911302e-05,-0.0008757477397098821,0.0006859124242280668,0.603
all,both_w050_rbwrte,production,temporal_2023_2025,impact_brier_row,player,540,268,0.00031319315201774667,-0.0005189104231926231,0.0012071231947763067,0.218
all,both_w050_rbwrte,production,temporal_2023_2025,zero_brier_row,player,540,268,0.00011622855942165392,-0.00031411498539873743,0.0005134161813539812,0.275
all,both_w050_rbwrte,production,temporal_2023_2025,extended_absence_brier_row,player,540,268,0.0003819312115374698,-0.000292683328687903,0.0010778458963425798,0.125
wr_te,ypr_w050_wrte,production,all_2017_2025,ppg_crps,season,864,9,-0.00034015636952001993,-0.002896437503451544,0.0023151997797801385,0.6055
wr_te,ypr_w050_wrte,production,all_2017_2025,contribution_crps,season,864,9,-0.0257540403513334,-0.062128545692314116,0.008243537321630384,0.9225
wr_te,ypr_w050_wrte,production,all_2017_2025,played_crps,season,864,9,0.0008369366993102131,-0.0032079209617036637,0.0050322271650219096,0.354
wr_te,ypr_w050_wrte,production,all_2017_2025,plus3_brier_row,season,864,9,0.00041878382799913106,-0.0005728992204367122,0.001332021061599789,0.2005
wr_te,ypr_w050_wrte,production,all_2017_2025,plus5_brier_row,season,864,9,-0.00021428716230227258,-0.0008943480647804978,0.0004089848052520619,0.742
wr_te,ypr_w050_wrte,production,all_2017_2025,impact_brier_row,season,864,9,-0.00014266674991942813,-0.000508656226240181,0.00027863541420042884,0.7635
wr_te,ypr_w050_wrte,production,all_2017_2025,zero_brier_row,season,864,9,0.00014767271264185913,-3.63057581314108e-05,0.00031326478301086524,0.0575
wr_te,ypr_w050_wrte,production,all_2017_2025,extended_absence_brier_row,season,864,9,-1.2662738787234026e-05,-0.0005080270741001801,0.0004048814162860581,0.4995
wr_te,ypr_w050_wrte,production,all_2017_2025,ppg_crps,player,864,272,-0.00034015636952001993,-0.0027046503991925075,0.0021692205512631635,0.63
wr_te,ypr_w050_wrte,production,all_2017_2025,contribution_crps,player,864,272,-0.0257540403513334,-0.060795978297318976,0.008898977235040956,0.934
wr_te,ypr_w050_wrte,production,all_2017_2025,played_crps,player,864,272,0.0008369366993102131,-0.003252352380107256,0.0047911319871669165,0.3555
wr_te,ypr_w050_wrte,production,all_2017_2025,plus3_brier_row,player,864,272,0.00041878382799913106,-0.0006311048338885687,0.0013991899447058287,0.214
wr_te,ypr_w050_wrte,production,all_2017_2025,plus5_brier_row,player,864,272,-0.00021428716230227258,-0.0008787581770967597,0.00037984474659844003,0.765
wr_te,ypr_w050_wrte,production,all_2017_2025,impact_brier_row,player,864,272,-0.00014266674991942813,-0.0007232644485862488,0.0004508329745105568,0.677
wr_te,ypr_w050_wrte,production,all_2017_2025,zero_brier_row,player,864,272,0.00014767271264185913,-4.8394596685786444e-05,0.0003316318261366905,0.068
wr_te,ypr_w050_wrte,production,all_2017_2025,extended_absence_brier_row,player,864,272,-1.2662738787234026e-05,-0.0005525895563767554,0.000503505209003289,0.5155
wr_te,ypr_w050_wrte,production,development_2017_2022,ppg_crps,season,576,6,0.000652073310940851,-0.0024463169660677497,0.004064451512970539,0.3445
wr_te,ypr_w050_wrte,production,development_2017_2022,contribution_crps,season,576,6,-0.010950282766261853,-0.060185789796919256,0.02597358450420012,0.662
wr_te,ypr_w050_wrte,production,development_2017_2022,played_crps,season,576,6,-8.507125541395486e-05,-0.0051699579193727006,0.005309305680343452,0.533
wr_te,ypr_w050_wrte,production,development_2017_2022,plus3_brier_row,season,576,6,0.0011406104829016683,0.0004532602728805244,0.0019517613171864921,0.0
wr_te,ypr_w050_wrte,production,development_2017_2022,plus5_brier_row,season,576,6,0.00014348099941186078,-0.0005202102882512823,0.0008210187289491713,0.3395
wr_te,ypr_w050_wrte,production,development_2017_2022,impact_brier_row,season,576,6,-0.00022799943578680714,-0.0007255293540400344,0.0003939015352373104,0.7915
wr_te,ypr_w050_wrte,production,development_2017_2022,zero_brier_row,season,576,6,2.5936278822759494e-05,-0.00017124968192033517,0.00020684202747967264,0.3975
wr_te,ypr_w050_wrte,production,development_2017_2022,extended_absence_brier_row,season,576,6,-0.00012938970033230435,-0.0007944444658982935,0.0003208566028925368,0.6645
wr_te,ypr_w050_wrte,production,development_2017_2022,ppg_crps,player,576,213,0.000652073310940851,-0.002198079118018778,0.0034800615790693897,0.329
wr_te,ypr_w050_wrte,production,development_2017_2022,contribution_crps,player,576,213,-0.010950282766261853,-0.05162873209071385,0.030292975319509113,0.7045
wr_te,ypr_w050_wrte,production,development_2017_2022,played_crps,player,576,213,-8.507125541395486e-05,-0.005361242009040302,0.005312294264379971,0.512
wr_te,ypr_w050_wrte,production,development_2017_2022,plus3_brier_row,player,576,213,0.0011406104829016683,-0.0001664352564884077,0.0023392896803715174,0.041
wr_te,ypr_w050_wrte,production,development_2017_2022,plus5_brier_row,player,576,213,0.00014348099941186078,-0.0005925992228475854,0.0008910595842922294,0.343
wr_te,ypr_w050_wrte,production,development_2017_2022,impact_brier_row,player,576,213,-0.00022799943578680714,-0.001127480208430916,0.0006414532916606007,0.6845
wr_te,ypr_w050_wrte,production,development_2017_2022,zero_brier_row,player,576,213,2.5936278822759494e-05,-0.0001949729475458833,0.000245824291483025,0.411
wr_te,ypr_w050_wrte,production,development_2017_2022,extended_absence_brier_row,player,576,213,-0.00012938970033230435,-0.0008427671190275416,0.0005974733452389173,0.636
wr_te,ypr_w050_wrte,production,temporal_2023_2025,ppg_crps,season,288,3,-0.0023246157304417617,-0.004992446537317477,0.0008123035430773565,0.9655
wr_te,ypr_w050_wrte,production,temporal_2023_2025,contribution_crps,season,288,3,-0.0553615555214765,-0.1006528073164103,-0.02212166573859392,1.0
wr_te,ypr_w050_wrte,production,temporal_2023_2025,played_crps,season,288,3,0.0026809526087585487,-0.0013341618306221235,0.009268158052338512,0.268
wr_te,ypr_w050_wrte,production,temporal_2023_2025,plus3_brier_row,season,288,3,-0.0010248694818059435,-0.002710723526520072,0.00025034629569712556,0.9655
wr_te,ypr_w050_wrte,production,temporal_2023_2025,plus5_brier_row,season,288,3,-0.0009298234857305389,-0.0021512655847604183,-0.0002871293545477174,1.0
wr_te,ypr_w050_wrte,production,temporal_2023_2025,impact_brier_row,season,288,3,2.799862181532967e-05,-0.00023741326612537942,0.00029565409271577637,0.365
wr_te,ypr_w050_wrte,production,temporal_2023_2025,zero_brier_row,season,288,3,0.00039114558028005835,0.0002498667297509523,0.0005156598383277037,0.0
wr_te,ypr_w050_wrte,production,temporal_2023_2025,extended_absence_brier_row,season,288,3,0.0002207911843029067,-0.0004320082493073951,0.001078829112528663,0.252
wr_te,ypr_w050_wrte,production,temporal_2023_2025,ppg_crps,player,288,145,-0.0023246157304417617,-0.006839126108289079,0.0020406455255998135,0.852
wr_te,ypr_w050_wrte,production,temporal_2023_2025,contribution_crps,player,288,145,-0.0553615555214765,-0.11593934395335391,0.00419579821751382,0.9665
wr_te,ypr_w050_wrte,production,temporal_2023_2025,played_crps,player,288,145,0.0026809526087585487,-0.003201536978042181,0.008597226815114762,0.186
wr_te,ypr_w050_wrte,production,temporal_2023_2025,plus3_brier_row,player,288,145,-0.0010248694818059435,-0.0028687737816357776,0.0006599106456501269,0.8745
wr_te,ypr_w050_wrte,production,temporal_2023_2025,plus5_brier_row,player,288,145,-0.0009298234857305389,-0.0021266339801985093,0.00023741777956734126,0.946
wr_te,ypr_w050_wrte,production,temporal_2023_2025,impact_brier_row,player,288,145,2.799862181532967e-05,-0.0008045207707010351,0.0008519612465233684,0.499
wr_te,ypr_w050_wrte,production,temporal_2023_2025,zero_brier_row,player,288,145,0.00039114558028005835,2.4904519287544162e-05,0.0007885077262261797,0.0185
wr_te,ypr_w050_wrte,production,temporal_2023_2025,extended_absence_brier_row,player,288,145,0.0002207911843029067,-0.0005120931753216652,0.000976825980972526,0.2785
wr_te,tdrate_w050_wrte,production,all_2017_2025,ppg_crps,season,864,9,-0.0006312778526849828,-0.0023251790935135274,0.0014394320374674005,0.7465
wr_te,tdrate_w050_wrte,production,all_2017_2025,contribution_crps,season,864,9,-0.010563718526920498,-0.027656358391828176,0.005529386586028426,0.886
wr_te,tdrate_w050_wrte,production,all_2017_2025,played_crps,season,864,9,0.0029029279275483042,-0.0019346362689332034,0.007904084772778262,0.1185
wr_te,tdrate_w050_wrte,production,all_2017_2025,plus3_brier_row,season,864,9,-0.0002943946577094398,-0.001458216881291764,0.0009285170487857778,0.675
wr_te,tdrate_w050_wrte,production,all_2017_2025,plus5_brier_row,season,864,9,-0.0003363349141896549,-0.0008018145916123549,0.0001187369451437585,0.918
wr_te,tdrate_w050_wrte,production,all_2017_2025,impact_brier_row,season,864,9,-0.00015317325182251842,-0.0004886771447260849,0.0001896917999259181,0.7955
wr_te,tdrate_w050_wrte,production,all_2017_2025,zero_brier_row,season,864,9,-3.3657501901260475e-05,-0.00031830342244206064,0.00027181841699758436,0.586
wr_te,tdrate_w050_wrte,production,all_2017_2025,extended_absence_brier_row,season,864,9,-0.00021764282301745615,-0.0007164384431945629,0.00023776951682794164,0.807
wr_te,tdrate_w050_wrte,production,all_2017_2025,ppg_crps,player,864,272,-0.0006312778526849828,-0.0028685937805906685,0.001555511196343303,0.7045
wr_te,tdrate_w050_wrte,production,all_2017_2025,contribution_crps,player,864,272,-0.010563718526920498,-0.04126864631239568,0.023590237165123033,0.7145
wr_te,tdrate_w050_wrte,production,all_2017_2025,played_crps,player,864,272,0.0029029279275483042,-0.0011966667454681198,0.006732368539433839,0.074
wr_te,tdrate_w050_wrte,production,all_2017_2025,plus3_brier_row,player,864,272,-0.0002943946577094398,-0.0012960840186959151,0.0006840865574590034,0.7245
wr_te,tdrate_w050_wrte,production,all_2017_2025,plus5_brier_row,player,864,272,-0.0003363349141896549,-0.0009214134839056955,0.00021523930026303974,0.874
wr_te,tdrate_w050_wrte,production,all_2017_2025,impact_brier_row,player,864,272,-0.00015317325182251842,-0.000657360783385774,0.00035061161203052936,0.702
wr_te,tdrate_w050_wrte,production,all_2017_2025,zero_brier_row,player,864,272,-3.3657501901260475e-05,-0.0003557833559940251,0.00026010120742942953,0.5915
wr_te,tdrate_w050_wrte,production,all_2017_2025,extended_absence_brier_row,player,864,272,-0.00021764282301745615,-0.000683544734037919,0.0002208311427914161,0.823
wr_te,tdrate_w050_wrte,production,development_2017_2022,ppg_crps,season,576,6,-0.00016358428669917732,-0.0023193800920433844,0.002862889045676621,0.5645
wr_te,tdrate_w050_wrte,production,development_2017_2022,contribution_crps,season,576,6,-0.009054079091868077,-0.030759104014515672,0.010375138284205141,0.782
wr_te,tdrate_w050_wrte,production,development_2017_2022,played_crps,season,576,6,0.0009645093726572756,-0.004434316213793203,0.005520858530366383,0.3495
wr_te,tdrate_w050_wrte,production,development_2017_2022,plus3_brier_row,season,576,6,0.00011653600328357184,-0.0015853181166642976,0.0017644148207935108,0.432
wr_te,tdrate_w050_wrte,production,development_2017_2022,plus5_brier_row,season,576,6,-0.0001738309774943749,-0.0006720247715998046,0.00032271469150202105,0.7365
wr_te,tdrate_w050_wrte,production,development_2017_2022,impact_brier_row,season,576,6,-0.0002699385880451838,-0.0006126979911463126,5.785343331757166e-05,0.9425
wr_te,tdrate_w050_wrte,production,development_2017_2022,zero_brier_row,season,576,6,-0.0002488280845008649,-0.0004787441152737855,-3.775722026904869e-05,0.9955
wr_te,tdrate_w050_wrte,production,development_2017_2022,extended_absence_brier_row,season,576,6,-0.0003461415905954259,-0.0010038815771167013,0.0002697389804203418,0.8505
wr_te,tdrate_w050_wrte,production,development_2017_2022,ppg_crps,player,576,213,-0.00016358428669917732,-0.003005672109904628,0.002706096372569482,0.5375
wr_te,tdrate_w050_wrte,production,development_2017_2022,contribution_crps,player,576,213,-0.009054079091868077,-0.046022620066848687,0.027364243262588968,0.675
wr_te,tdrate_w050_wrte,production,development_2017_2022,played_crps,player,576,213,0.0009645093726572756,-0.003749379323861969,0.005631394428840689,0.3405
wr_te,tdrate_w050_wrte,production,development_2017_2022,plus3_brier_row,player,576,213,0.00011653600328357184,-0.0010474338898442859,0.001221679085975488,0.448
wr_te,tdrate_w050_wrte,production,development_2017_2022,plus5_brier_row,player,576,213,-0.0001738309774943749,-0.0008616464353297557,0.0005244695469040319,0.681
wr_te,tdrate_w050_wrte,production,development_2017_2022,impact_brier_row,player,576,213,-0.0002699385880451838,-0.0008794130946240398,0.000354637962196484,0.8065
wr_te,tdrate_w050_wrte,production,development_2017_2022,zero_brier_row,player,576,213,-0.0002488280845008649,-0.0006869064999337272,5.921033235243674e-05,0.9265
wr_te,tdrate_w050_wrte,production,development_2017_2022,extended_absence_brier_row,player,576,213,-0.0003461415905954259,-0.0008890924039647712,0.00017944995174199623,0.8955
wr_te,tdrate_w050_wrte,production,temporal_2023_2025,ppg_crps,season,288,3,-0.0015666649846565938,-0.0037183988986785065,0.000507498765648616,0.96
wr_te,tdrate_w050_wrte,production,temporal_2023_2025,contribution_crps,season,288,3,-0.013582997397025343,-0.04860217575566141,0.010193260254780697,0.75
wr_te,tdrate_w050_wrte,production,temporal_2023_2025,played_crps,season,288,3,0.0067797650373303585,-0.0015786143714769212,0.018711970547387366,0.0365
wr_te,tdrate_w050_wrte,production,temporal_2023_2025,plus3_brier_row,season,288,3,-0.001116255979695463,-0.0013592012542800944,-0.000938534978768335,1.0
wr_te,tdrate_w050_wrte,production,temporal_2023_2025,plus5_brier_row,season,288,3,-0.000661342787580215,-0.0017171602985966597,0.0002760056026657466,0.85
wr_te,tdrate_w050_wrte,production,temporal_2023_2025,impact_brier_row,season,288,3,8.035742062281222e-05,-0.0007142792925467125,0.0007239301664493965,0.395
