player,season,pos,next_pred_ppg,recorded_next_y_act,validation_rows,raw_year_exp,pred_ppg,input_current_y_act,input_next_y_act,true_current_games,true_current_ppg,true_current_points,next_season,true_next_games,true_next_ppg,true_next_points,true_no_appearance,true_no_useful,recorded_no_useful,recorded_minus_true_ppg,carried_forward_current_ppg,threshold,above_threshold,experience_cohort,exp_below,excess_exp,further_excess_exp
Josh Gordon,2018,WR,9.437307954609544,6.313636363636364,2,6.0,9.462434935832384,11.558333333333332,6.881818181818182,12.0,11.558333333333332,138.7,2019,11.0,6.881818181818182,75.7,False,False,True,-0.5681818181818175,False,9.0,False,threshold_or_below,6.0,0.0,0.0
Josh Gordon,2019,WR,7.887694788859104,6.313636363636364,2,7.0,7.924369521535756,6.881818181818182,6.881818181818182,11.0,6.881818181818182,75.7,2020,0.0,0.0,0.0,True,True,False,6.313636363636364,True,9.0,False,threshold_or_below,7.0,0.0,0.0
Josh Hill,2017,TE,4.774930088972189,4.05,1,4.0,3.7424604433844535,3.3222222222222224,4.05,9.0,3.3222222222222224,29.900000000000002,2018,10.0,4.05,40.5,False,False,False,0.0,False,8.0,False,threshold_or_below,4.0,0.0,0.0
Josh Jacobs,2019,RB,14.022550832028443,14.707142857142857,3,0.0,13.831649129878485,14.815384615384614,15.171428571428573,13.0,14.815384615384614,192.6,2020,14.0,15.171428571428573,212.4,False,False,False,-0.4642857142857153,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Josh Jacobs,2020,RB,14.28265710879233,13.328571428571431,3,1.0,14.59810072956479,15.171428571428573,14.685714285714287,14.0,15.171428571428573,212.4,2021,14.0,14.685714285714287,205.60000000000002,False,False,False,-1.3571428571428559,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Josh Jacobs,2021,RB,12.220794702882804,19.7375,2,2.0,12.608657275928016,14.685714285714287,20.14375,14.0,14.685714285714287,205.60000000000002,2022,16.0,20.14375,322.3,False,False,False,-0.40625,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Josh Jacobs,2022,RB,9.999230960841263,13.123076923076923,2,3.0,11.155673989967804,20.14375,14.00769230769231,16.0,20.14375,322.3,2023,13.0,14.00769230769231,182.10000000000002,False,False,False,-0.8846153846153868,False,7.0,False,threshold_or_below,3.0,0.0,0.0
Josh Jacobs,2023,RB,13.75591959920688,17.625,2,4.0,14.44109878389405,14.00769230769231,17.78125,13.0,14.00769230769231,182.10000000000002,2024,16.0,17.78125,284.5,False,False,False,-0.15625,False,7.0,False,threshold_or_below,4.0,0.0,0.0
Josh Jacobs,2024,RB,11.85373709426783,15.540000000000001,2,5.0,12.670978540215758,17.78125,15.940000000000001,16.0,17.78125,284.5,2025,15.0,15.940000000000001,239.10000000000002,False,False,False,-0.40000000000000036,False,7.0,False,threshold_or_below,5.0,0.0,0.0
Josh Reynolds,2017,WR,4.256027895215337,6.900000000000001,3,0.0,3.8077203032715428,3.4,7.85,7.0,3.4,23.8,2018,10.0,7.85,78.5,False,False,False,-0.9499999999999984,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Josh Reynolds,2018,WR,4.518668656039747,3.4933333333333336,3,1.0,4.149274210923056,7.85,4.126666666666667,10.0,7.85,78.5,2019,15.0,4.126666666666667,61.9,False,False,False,-0.6333333333333333,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Josh Reynolds,2019,WR,4.845502442982388,6.493333333333334,2,2.0,4.7219801253809335,4.126666666666667,7.96,15.0,4.126666666666667,61.9,2020,15.0,7.96,119.4,False,False,False,-1.466666666666666,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Josh Reynolds,2020,WR,5.83571154321766,7.388888888888889,2,3.0,5.872681597818614,7.96,8.722222222222221,15.0,7.96,119.4,2021,9.0,8.722222222222221,78.5,False,False,False,-1.3333333333333321,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Josh Reynolds,2021,WR,5.740062739462958,8.504545454545456,2,4.0,5.450128279820065,8.722222222222221,9.20909090909091,9.0,8.722222222222221,78.5,2022,11.0,9.20909090909091,101.30000000000001,False,False,False,-0.704545454545455,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Josh Reynolds,2022,WR,4.1407543116793875,7.576666666666667,2,5.0,4.102793464243172,9.20909090909091,8.026666666666667,11.0,9.20909090909091,101.30000000000001,2023,15.0,8.026666666666667,120.4,False,False,False,-0.4500000000000002,False,9.0,False,threshold_or_below,5.0,0.0,0.0
Josh Reynolds,2023,WR,4.9888768897604,4.857142857142858,2,6.0,5.013764954036812,8.026666666666667,5.214285714285714,15.0,8.026666666666667,120.4,2024,7.0,5.214285714285714,36.5,False,False,False,-0.35714285714285676,False,9.0,False,threshold_or_below,6.0,0.0,0.0
Josh Reynolds,2024,WR,4.265729170838058,3.6700000000000004,2,7.0,4.440534268442793,5.214285714285714,4.220000000000001,7.0,5.214285714285714,36.5,2025,5.0,4.220000000000001,21.1,False,False,False,-0.5500000000000003,False,9.0,False,threshold_or_below,7.0,0.0,0.0
Joshua Kelley,2020,RB,6.994270397118157,1.8125,3,0.0,6.220357823795637,6.4,2.25,13.0,6.4,83.2,2021,8.0,2.25,18.0,False,True,True,-0.4375,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Joshua Kelley,2021,RB,6.477604657109659,5.172727272727273,3,1.0,5.477282600217156,2.25,5.581818181818182,8.0,2.25,18.0,2022,11.0,5.581818181818182,61.400000000000006,False,False,False,-0.40909090909090917,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Joshua Kelley,2022,RB,5.504062115833041,3.725,2,2.0,4.672298779779133,5.581818181818182,3.9125,11.0,5.581818181818182,61.400000000000006,2023,16.0,3.9125,62.6,False,False,True,-0.1875,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Joshua Kelley,2023,RB,6.052731369013532,3.725,2,3.0,5.682708226172103,3.9125,3.9125,16.0,3.9125,62.6,2024,0.0,0.0,0.0,True,True,True,3.725,True,7.0,False,threshold_or_below,3.0,0.0,0.0
Joshua Palmer,2021,WR,6.5139643644235035,8.693333333333333,3,0.0,6.111054123135285,5.6000000000000005,10.626666666666667,14.0,5.6000000000000005,78.4,2022,15.0,10.626666666666667,159.4,False,False,False,-1.9333333333333336,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Joshua Palmer,2022,WR,7.842471388742133,9.3,3,1.0,7.456594173082245,10.626666666666667,10.744444444444445,15.0,10.626666666666667,159.4,2023,9.0,10.744444444444445,96.7,False,False,False,-1.4444444444444446,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Joshua Palmer,2023,WR,5.891184385243077,5.6,2,2.0,5.837183985118995,10.744444444444445,6.833333333333333,9.0,10.744444444444445,96.7,2024,15.0,6.833333333333333,102.5,False,False,False,-1.2333333333333334,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Joshua Palmer,2024,WR,7.669818124652008,4.0,2,3.0,7.818442427553668,6.833333333333333,4.954545454545454,15.0,6.833333333333333,102.5,2025,11.0,4.954545454545454,54.5,False,True,True,-0.9545454545454541,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Juju Smith Schuster,2017,WR,5.723674577408393,15.740000000000002,3,0.0,5.297440572604917,13.533333333333333,18.473333333333336,12.0,13.533333333333333,162.4,2018,15.0,18.473333333333336,277.1,False,False,False,-2.7333333333333343,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Juju Smith Schuster,2018,WR,12.156773166944992,8.600000000000001,3,1.0,12.023347937545948,18.473333333333336,10.145454545454546,15.0,18.473333333333336,277.1,2019,11.0,10.145454545454546,111.60000000000001,False,False,False,-1.545454545454545,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Juju Smith Schuster,2019,WR,14.967214575629841,11.753333333333334,2,2.0,15.325236643399135,10.145454545454546,14.32,11.0,10.145454545454546,111.60000000000001,2020,15.0,14.32,214.8,False,False,False,-2.5666666666666664,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Juju Smith Schuster,2020,WR,11.451016589418181,5.66,2,3.0,11.532812020011193,14.32,6.960000000000001,15.0,14.32,214.8,2021,5.0,6.960000000000001,34.800000000000004,False,True,True,-1.3000000000000007,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Juju Smith Schuster,2021,WR,11.357088346888425,10.953333333333333,2,4.0,10.932839665480536,6.960000000000001,12.120000000000001,5.0,6.960000000000001,34.800000000000004,2022,15.0,12.120000000000001,181.8,False,False,False,-1.1666666666666679,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Juju Smith Schuster,2022,WR,9.799452140665341,4.931818181818182,2,5.0,9.692791421136992,12.120000000000001,5.545454545454546,15.0,12.120000000000001,181.8,2023,11.0,5.545454545454546,61.0,False,True,True,-0.6136363636363642,False,9.0,False,threshold_or_below,5.0,0.0,0.0
Juju Smith Schuster,2023,WR,8.208748226242552,4.895,2,6.0,8.154110387059188,5.545454545454546,5.17,11.0,5.545454545454546,61.0,2024,10.0,5.17,51.7,False,True,True,-0.27500000000000036,False,9.0,False,threshold_or_below,6.0,0.0,0.0
Julian Edelman,2018,WR,8.72726633246004,14.916666666666666,2,9.0,8.632032508901013,16.854545454545455,16.266666666666666,11.0,16.854545454545455,185.4,2019,15.0,16.266666666666666,244.0,False,False,False,-1.3499999999999996,False,9.0,False,threshold_or_below,9.0,0.0,0.0
Julian Edelman,2019,WR,11.213602268974537,8.325000000000001,2,10.0,11.053423576761716,16.266666666666666,9.116666666666667,15.0,16.266666666666666,244.0,2020,6.0,9.116666666666667,54.7,False,False,False,-0.7916666666666661,False,9.0,True,above_threshold,9.0,1.0,0.0
Julian Edelman,2020,WR,9.121143974583102,8.325000000000001,2,11.0,9.069126774460035,9.116666666666667,9.116666666666667,6.0,9.116666666666667,54.7,2021,0.0,0.0,0.0,True,True,False,8.325000000000001,True,9.0,True,above_threshold,9.0,2.0,1.0
Julio Jones,2017,WR,16.07053618586049,18.673333333333336,2,6.0,15.34401808082307,15.926666666666668,19.94,15.0,15.926666666666668,238.9,2018,15.0,19.94,299.1,False,False,False,-1.2666666666666657,False,9.0,False,threshold_or_below,6.0,0.0,0.0
Julio Jones,2018,WR,15.14258203485078,17.307142857142857,2,7.0,14.253617104057955,19.94,18.521428571428572,15.0,19.94,299.1,2019,14.0,18.521428571428572,259.3,False,False,False,-1.2142857142857153,False,9.0,False,threshold_or_below,7.0,0.0,0.0
Julio Jones,2019,WR,15.556981285637395,15.150000000000002,2,8.0,15.055201612511096,18.521428571428572,16.233333333333334,14.0,18.521428571428572,259.3,2020,9.0,16.233333333333334,146.10000000000002,False,False,False,-1.0833333333333321,False,9.0,False,threshold_or_below,8.0,0.0,0.0
Julio Jones,2020,WR,13.601061027760508,6.4,2,9.0,13.325569768041696,16.233333333333334,7.066666666666666,9.0,16.233333333333334,146.10000000000002,2021,9.0,7.066666666666666,63.6,False,True,True,-0.6666666666666661,False,9.0,False,threshold_or_below,9.0,0.0,0.0
Julio Jones,2021,WR,11.009658432245914,6.540000000000001,2,10.0,10.848557126191446,7.066666666666666,7.040000000000001,9.0,7.066666666666666,63.6,2022,10.0,7.040000000000001,70.4,False,True,True,-0.5,False,9.0,True,above_threshold,9.0,1.0,0.0
Julio Jones,2022,WR,6.643016397500963,4.621428571428571,2,11.0,6.639532543103372,7.040000000000001,4.728571428571428,10.0,7.040000000000001,70.4,2023,7.0,4.728571428571428,33.099999999999994,False,False,True,-0.10714285714285676,False,9.0,True,above_threshold,9.0,2.0,1.0
Julius Chestnut,2024,RB,4.759001504616375,0.5714285714285714,3,2.0,3.862341691980088,2.0333333333333337,0.5714285714285714,6.0,2.0333333333333337,12.200000000000001,2025,7.0,0.5714285714285714,4.0,False,True,True,0.0,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Julius Thomas,2017,TE,7.705807192319092,6.985714285714286,1,6.0,6.594344475779394,6.985714285714286,6.985714285714286,14.0,6.985714285714286,97.8,2018,0.0,0.0,0.0,True,True,False,6.985714285714286,True,8.0,False,threshold_or_below,6.0,0.0,0.0
Justice Hill,2019,RB,8.273688948134419,1.6800000000000004,3,0.0,7.424980253081638,2.685714285714286,2.18,14.0,2.685714285714286,37.6,2020,5.0,2.18,10.9,False,True,True,-0.4999999999999998,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Justice Hill,2020,RB,5.852405373783515,1.6800000000000004,3,1.0,4.850779988394174,2.18,2.18,5.0,2.18,10.9,2021,0.0,0.0,0.0,True,True,True,1.6800000000000004,True,7.0,False,threshold_or_below,1.0,0.0,0.0
Justice Hill,2023,RB,4.808934250341731,7.306666666666667,2,4.0,4.6766609729351805,6.98,8.440000000000001,15.0,6.98,104.7,2024,15.0,8.440000000000001,126.60000000000001,False,False,False,-1.1333333333333346,False,7.0,False,threshold_or_below,4.0,0.0,0.0
Justice Hill,2024,RB,4.910055525544458,6.411111111111111,2,5.0,5.070324371778432,8.440000000000001,7.2444444444444445,15.0,8.440000000000001,126.60000000000001,2025,9.0,7.2444444444444445,65.2,False,False,False,-0.833333333333333,False,7.0,False,threshold_or_below,5.0,0.0,0.0
Justin Hardy,2017,WR,4.322215584209717,4.9,2,2.0,4.238214126844232,6.1,5.614285714285715,9.0,6.1,54.9,2018,7.0,5.614285714285715,39.300000000000004,False,False,False,-0.7142857142857144,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Justin Hardy,2018,WR,4.109384242191046,2.3500000000000005,2,3.0,4.110319475353996,5.614285714285715,3.1500000000000004,7.0,5.614285714285715,39.300000000000004,2019,10.0,3.1500000000000004,31.500000000000004,False,False,True,-0.7999999999999998,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Justin Hardy,2019,WR,4.140577718347575,2.7500000000000004,2,4.0,3.7617737486119167,3.1500000000000004,3.1500000000000004,10.0,3.1500000000000004,31.500000000000004,2020,0.0,0.0,0.0,True,True,True,2.7500000000000004,True,9.0,False,threshold_or_below,4.0,0.0,0.0
Justin Hunter,2017,WR,3.958235754720958,1.0875,2,4.0,3.524412290895456,2.46,1.275,5.0,2.46,12.3,2018,4.0,1.275,5.1,False,True,True,-0.1875,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Justin Jackson,2019,RB,7.584020223553158,6.128571428571429,3,1.0,7.029776941874786,5.016666666666667,7.4142857142857155,6.0,5.016666666666667,30.1,2020,7.0,7.4142857142857155,51.900000000000006,False,False,False,-1.2857142857142865,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Justin Jackson,2020,RB,6.709156583542346,6.266666666666667,2,2.0,6.6845210150930425,7.4142857142857155,7.1000000000000005,7.0,7.4142857142857155,51.900000000000006,2021,12.0,7.1000000000000005,85.2,False,False,False,-0.8333333333333339,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Justin Jackson,2021,RB,6.300147332742565,4.118181818181818,2,3.0,5.982531572749564,7.1000000000000005,4.4363636363636365,12.0,7.1000000000000005,85.2,2022,11.0,4.4363636363636365,48.800000000000004,False,False,True,-0.31818181818181834,False,7.0,False,threshold_or_below,3.0,0.0,0.0
Justin Jefferson,2020,WR,14.01290465863221,16.900000000000002,3,0.0,12.663496648525722,16.553333333333335,19.243750000000002,15.0,16.553333333333335,248.3,2021,16.0,19.243750000000002,307.90000000000003,False,False,False,-2.34375,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Justin Jefferson,2021,WR,14.123399198515544,19.73125,3,1.0,14.322938046099985,19.243750000000002,22.35625,16.0,19.243750000000002,307.90000000000003,2022,16.0,22.35625,357.7,False,False,False,-2.625,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Justin Jefferson,2022,WR,16.75188909556639,16.244444444444444,2,2.0,16.43879420757643,22.35625,18.577777777777776,16.0,22.35625,357.7,2023,9.0,18.577777777777776,167.2,False,False,False,-2.333333333333332,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Justin Jefferson,2023,WR,16.72390468216821,17.075,2,3.0,16.889540362237454,18.577777777777776,19.262500000000003,9.0,18.577777777777776,167.2,2024,16.0,19.262500000000003,308.20000000000005,False,False,False,-2.1875000000000036,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Justin Jefferson,2024,WR,16.34713784779344,10.38125,2,4.0,15.571765275505667,19.262500000000003,11.44375,16.0,19.262500000000003,308.20000000000005,2025,16.0,11.44375,183.1,False,False,True,-1.0625,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Justin Watson,2023,WR,4.814440727358232,4.082142857142857,2,5.0,4.824148024083712,6.428571428571429,4.385714285714285,14.0,6.428571428571429,90.0,2024,14.0,4.385714285714285,61.4,False,False,False,-0.30357142857142794,False,9.0,False,threshold_or_below,5.0,0.0,0.0
Juwan Johnson,2021,TE,6.3795124208757,8.78,1,0.0,5.120407564469986,4.127272727272727,8.78,11.0,4.127272727272727,45.4,2022,15.0,8.78,131.7,False,False,False,0.0,False,8.0,False,threshold_or_below,0.0,0.0,0.0
Juwan Johnson,2023,TE,7.445209199061865,7.771428571428572,1,2.0,6.414525049346926,7.566666666666666,7.771428571428572,12.0,7.566666666666666,90.8,2024,14.0,7.771428571428572,108.80000000000001,False,False,False,0.0,False,8.0,False,threshold_or_below,2.0,0.0,0.0
Juwan Johnson,2024,TE,6.783530772355576,10.8625,1,3.0,5.820107350604429,7.771428571428572,10.8625,14.0,7.771428571428572,108.80000000000001,2025,16.0,10.8625,173.8,False,False,False,0.0,False,8.0,False,threshold_or_below,3.0,0.0,0.0
Kadarius Toney,2021,WR,6.374972563489304,5.2375,3,0.0,5.7725777867306505,9.066666666666666,5.8625,9.0,9.066666666666666,81.6,2022,8.0,5.8625,46.9,False,False,False,-0.625,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Kadarius Toney,2022,WR,8.65857364903426,3.1153846153846154,3,1.0,8.627546608509917,5.8625,4.076923076923077,8.0,5.8625,46.9,2023,13.0,4.076923076923077,53.0,False,True,True,-0.9615384615384612,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Kalen Ballage,2018,RB,7.021363392637583,3.983333333333334,3,0.0,5.695979148804501,3.7666666666666666,4.316666666666666,9.0,3.7666666666666666,33.9,2019,12.0,4.316666666666666,51.8,False,True,True,-0.3333333333333326,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Kalen Ballage,2019,RB,8.533964450724469,7.18,3,1.0,8.247003085828583,4.316666666666666,8.43,12.0,4.316666666666666,51.8,2020,10.0,8.43,84.3,False,False,False,-1.25,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Kalif Raymond,2020,WR,4.249333483568903,6.266666666666667,3,4.0,3.9485814000135036,3.425,7.466666666666667,8.0,3.425,27.4,2021,15.0,7.466666666666667,112.0,False,False,False,-1.2000000000000002,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Kalif Raymond,2021,WR,5.485385535422212,5.206666666666667,2,5.0,5.235160675334982,7.466666666666667,6.706666666666667,15.0,7.466666666666667,112.0,2022,15.0,6.706666666666667,100.60000000000001,False,False,False,-1.5,False,9.0,False,threshold_or_below,5.0,0.0,0.0
Kalif Raymond,2022,WR,3.6804697899220242,4.68125,2,6.0,3.8946731701523123,6.706666666666667,5.65,15.0,6.706666666666667,100.60000000000001,2023,16.0,5.65,90.4,False,False,False,-0.96875,False,9.0,False,threshold_or_below,6.0,0.0,0.0
Kalif Raymond,2023,WR,3.8180918457388087,5.044444444444445,2,7.0,3.9384350265696964,5.65,5.377777777777778,16.0,5.65,90.4,2024,9.0,5.377777777777778,48.400000000000006,False,False,False,-0.33333333333333304,False,9.0,False,threshold_or_below,7.0,0.0,0.0
Kalif Raymond,2024,WR,4.330687028704979,4.3500000000000005,2,8.0,4.313941045337018,5.377777777777778,4.781818181818182,9.0,5.377777777777778,48.400000000000006,2025,11.0,4.781818181818182,52.6,False,False,False,-0.43181818181818166,False,9.0,False,threshold_or_below,8.0,0.0,0.0
Kareem Hunt,2017,RB,11.27667835269741,21.2,3,0.0,11.456943224713159,19.113333333333337,20.927272727272726,15.0,19.113333333333337,286.70000000000005,2018,11.0,20.927272727272726,230.2,False,False,False,0.2727272727272734,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Kareem Hunt,2018,RB,14.434617259716179,11.542857142857143,3,1.0,15.654480295818049,20.927272727272726,13.542857142857143,11.0,20.927272727272726,230.2,2019,7.0,13.542857142857143,94.8,False,False,False,-2.0,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Kareem Hunt,2019,RB,8.72532918305605,13.793333333333333,2,2.0,8.019059640333436,13.542857142857143,14.226666666666667,7.0,13.542857142857143,94.8,2020,15.0,14.226666666666667,213.4,False,False,False,-0.43333333333333357,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Kareem Hunt,2020,RB,9.735351394115732,12.75,2,3.0,10.64288425533388,14.226666666666667,13.5,15.0,14.226666666666667,213.4,2021,8.0,13.5,108.0,False,False,False,-0.75,False,7.0,False,threshold_or_below,3.0,0.0,0.0
Kareem Hunt,2021,RB,8.773484443761639,6.8125,2,4.0,9.795985620012361,13.5,7.5625,8.0,13.5,108.0,2022,16.0,7.5625,121.0,False,False,False,-0.75,False,7.0,False,threshold_or_below,4.0,0.0,0.0
Kareem Hunt,2022,RB,8.533001011066297,8.5,2,5.0,9.231076744583632,7.5625,8.357142857142858,16.0,7.5625,121.0,2023,14.0,8.357142857142858,117.0,False,False,False,0.14285714285714235,False,7.0,False,threshold_or_below,5.0,0.0,0.0
Kavontae Turpin,2024,WR,4.732973600934133,5.200000000000001,3,2.0,4.580475254093718,6.028571428571429,6.057142857142857,14.0,6.028571428571429,84.4,2025,14.0,6.057142857142857,84.8,False,False,False,-0.8571428571428559,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Ke'Shawn Vaughn,2020,RB,6.30074014645644,4.9,3,0.0,5.303941246622446,4.05,4.9,6.0,4.05,24.3,2021,5.0,4.9,24.5,False,False,False,0.0,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Ke'Shawn Vaughn,2022,RB,5.45388395167814,1.08,2,2.0,4.732537228756041,1.2000000000000002,1.28,4.0,1.2000000000000002,4.800000000000001,2023,5.0,1.28,6.4,False,True,True,-0.19999999999999996,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Keelan Cole,2018,WR,7.92317130547368,4.954545454545454,3,1.0,8.044781145156866,6.883333333333333,5.7272727272727275,12.0,6.883333333333333,82.6,2019,11.0,5.7272727272727275,63.0,False,False,True,-0.7727272727272734,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Keelan Cole,2019,WR,4.046639502609904,8.273333333333333,2,2.0,4.205884053273289,5.7272727272727275,9.606666666666666,11.0,5.7272727272727275,63.0,2020,15.0,9.606666666666666,144.1,False,False,False,-1.3333333333333321,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Keelan Cole,2020,WR,5.603196152315645,4.0,2,3.0,5.57512340197013,9.606666666666666,4.961538461538462,15.0,9.606666666666666,144.1,2021,13.0,4.961538461538462,64.5,False,False,False,-0.9615384615384617,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Keelan Cole,2021,WR,4.9937977651788135,3.35625,2,4.0,4.854602782357197,4.961538461538462,3.575,13.0,4.961538461538462,64.5,2022,8.0,3.575,28.6,False,False,True,-0.21875,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Keenan Allen,2017,WR,12.302085858258641,16.40357142857143,2,4.0,12.011336818455806,16.66,17.77857142857143,15.0,16.66,249.9,2018,14.0,17.77857142857143,248.9,False,False,False,-1.375,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Keenan Allen,2018,WR,14.632503774988056,14.536666666666667,2,5.0,13.900352822697268,17.77857142857143,15.886666666666667,14.0,17.77857142857143,248.9,2019,15.0,15.886666666666667,238.3,False,False,False,-1.3499999999999996,False,9.0,False,threshold_or_below,5.0,0.0,0.0
Keenan Allen,2019,WR,13.707636240310755,16.09285714285714,2,6.0,13.188876449615222,15.886666666666667,17.521428571428572,15.0,15.886666666666667,238.3,2020,14.0,17.521428571428572,245.3,False,False,False,-1.4285714285714306,False,9.0,False,threshold_or_below,6.0,0.0,0.0
Keenan Allen,2020,WR,12.353248187053564,14.973333333333333,2,7.0,11.86132942230159,17.521428571428572,16.306666666666665,14.0,17.521428571428572,245.3,2021,15.0,16.306666666666665,244.6,False,False,False,-1.3333333333333321,False,9.0,False,threshold_or_below,7.0,0.0,0.0
Keenan Allen,2021,WR,13.575870371818871,13.68888888888889,2,8.0,13.044130173856708,16.306666666666665,15.133333333333335,15.0,16.306666666666665,244.6,2022,9.0,15.133333333333335,136.20000000000002,False,False,False,-1.4444444444444446,False,9.0,False,threshold_or_below,8.0,0.0,0.0
Keenan Allen,2022,WR,12.775878763142819,19.6,2,9.0,12.201136631636754,15.133333333333335,21.176923076923078,9.0,15.133333333333335,136.20000000000002,2023,13.0,21.176923076923078,275.3,False,False,False,-1.5769230769230766,False,9.0,False,threshold_or_below,9.0,0.0,0.0
Keenan Allen,2023,WR,11.158655459070218,12.010714285714286,2,10.0,10.789512579057778,21.176923076923078,12.921428571428573,13.0,21.176923076923078,275.3,2024,14.0,12.921428571428573,180.9,False,False,False,-0.9107142857142865,False,9.0,True,above_threshold,9.0,1.0,0.0
Keenan Allen,2024,WR,9.332879456251092,9.75625,2,11.0,9.367333398693322,12.921428571428573,10.75625,14.0,12.921428571428573,180.9,2025,16.0,10.75625,172.1,False,False,False,-1.0,False,9.0,True,above_threshold,9.0,2.0,1.0
Keesean Johnson,2019,WR,6.561878420407596,3.214285714285714,3,0.0,5.93818280548223,4.5200000000000005,4.142857142857143,10.0,4.5200000000000005,45.2,2020,7.0,4.142857142857143,29.0,False,True,True,-0.9285714285714293,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Keesean Johnson,2020,WR,4.760079484352733,3.214285714285714,3,1.0,4.284976719912422,4.142857142857143,4.142857142857143,7.0,4.142857142857143,29.0,2021,0.0,0.0,0.0,True,True,True,3.214285714285714,True,9.0,False,threshold_or_below,1.0,0.0,0.0
Keke Coutee,2018,WR,6.087215849852959,5.942857142857143,3,0.0,5.374308185654527,10.450000000000001,7.442857142857143,6.0,10.450000000000001,62.7,2019,7.0,7.442857142857143,52.1,False,False,False,-1.5,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Keke Coutee,2019,WR,8.201908009117021,8.957142857142857,3,1.0,7.903073077647843,7.442857142857143,10.6,7.0,7.442857142857143,52.1,2020,7.0,10.6,74.2,False,False,False,-1.6428571428571423,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Kelvin Benjamin,2017,WR,10.333103363748704,4.007142857142857,2,3.0,10.853230113640116,9.8,4.792857142857144,13.0,9.8,127.4,2018,14.0,4.792857142857144,67.10000000000001,False,True,True,-0.7857142857142865,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Kelvin Benjamin,2018,WR,7.970276855079233,4.4,2,4.0,7.984001070686768,4.792857142857144,4.792857142857144,14.0,4.792857142857144,67.10000000000001,2019,0.0,0.0,0.0,True,True,True,4.4,True,9.0,False,threshold_or_below,4.0,0.0,0.0
Kendall Wright,2017,WR,6.2797563255877105,8.153846153846155,2,5.0,6.212007134198631,9.115384615384617,9.115384615384617,13.0,9.115384615384617,118.50000000000001,2018,0.0,0.0,0.0,True,True,False,8.153846153846155,True,9.0,False,threshold_or_below,5.0,0.0,0.0
Kendre Miller,2023,RB,8.457112834899322,4.6000000000000005,3,0.0,7.036369431507055,4.733333333333333,4.8500000000000005,6.0,4.733333333333333,28.4,2024,6.0,4.8500000000000005,29.1,False,True,True,-0.25,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Kendre Miller,2024,RB,7.511244978021421,4.542857142857143,3,1.0,6.63203621767149,4.8500000000000005,4.757142857142857,6.0,4.8500000000000005,29.1,2025,7.0,4.757142857142857,33.3,False,True,True,-0.2142857142857144,False,7.0,False,threshold_or_below,1.0,0.0,0.0
