league,model_family,candidate_id,candidate_source,origin,rows,rmse,parameters_json
dk,conditional_ppg_lightgbm_expanded,4,original,2020,414,3.3274970891686015,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,5,original,2020,414,3.3231840965482187,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,6,original,2020,414,3.371804828950931,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,7,original,2020,414,3.304740273999073,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,8,expanded,2020,414,3.312174404422893,"{""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 7, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,9,expanded,2020,414,3.30987293929732,"{""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 250, ""num_leaves"": 7, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,10,expanded,2020,414,3.3078560943353725,"{""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 125, ""num_leaves"": 7, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,11,expanded,2020,414,3.317583834895236,"{""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 7, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,12,expanded,2020,414,3.3223252890482606,"{""learning_rate"": 0.01, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,13,expanded,2020,414,3.324840166100504,"{""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 250, ""num_leaves"": 15, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,14,expanded,2020,414,3.3232555351429265,"{""learning_rate"": 0.04, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 125, ""num_leaves"": 15, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,15,expanded,2020,414,3.3304491866760957,"{""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,0,original,2021,419,3.092756743349463,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 40, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,1,original,2021,419,3.0705459066518848,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,2,original,2021,419,3.08627172115938,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,3,original,2021,419,3.0807108641351593,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 40, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,4,original,2021,419,3.1263874701437353,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,5,original,2021,419,3.1299333034722525,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,6,original,2021,419,3.083072749167102,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,7,original,2021,419,3.0660153230667624,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,8,expanded,2021,419,3.0754481825673508,"{""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 7, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,9,expanded,2021,419,3.0756463063519854,"{""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 250, ""num_leaves"": 7, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,10,expanded,2021,419,3.076564003493081,"{""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 125, ""num_leaves"": 7, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,11,expanded,2021,419,3.074246520054087,"{""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 7, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,12,expanded,2021,419,3.115170468991606,"{""learning_rate"": 0.01, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,13,expanded,2021,419,3.11421804609396,"{""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 250, ""num_leaves"": 15, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,14,expanded,2021,419,3.107388596005894,"{""learning_rate"": 0.04, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 125, ""num_leaves"": 15, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,15,expanded,2021,419,3.1232463418043457,"{""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,0,original,2022,426,2.9025784570740765,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 40, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,1,original,2022,426,2.8499047193855698,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,2,original,2022,426,2.8456466934361986,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,3,original,2022,426,2.854720500762958,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 40, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,4,original,2022,426,2.8938402431862893,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,5,original,2022,426,2.8926432573771503,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,6,original,2022,426,2.8979647897185714,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,7,original,2022,426,2.839801477119543,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,8,expanded,2022,426,2.836273335213583,"{""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 7, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,9,expanded,2022,426,2.834294647523079,"{""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 250, ""num_leaves"": 7, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,10,expanded,2022,426,2.832529058722841,"{""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 125, ""num_leaves"": 7, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,11,expanded,2022,426,2.8358822956029384,"{""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 7, ""reg_lambda"": 1.0}"
dk,conditional_ppg_lightgbm_expanded,12,expanded,2022,426,2.8843895911434942,"{""learning_rate"": 0.01, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,13,expanded,2022,426,2.8814607641522554,"{""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 250, ""num_leaves"": 15, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,14,expanded,2022,426,2.888072649790353,"{""learning_rate"": 0.04, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 125, ""num_leaves"": 15, ""reg_lambda"": 5.0}"
dk,conditional_ppg_lightgbm_expanded,15,expanded,2022,426,2.8862907289584996,"{""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_lambda"": 5.0}"
dk,conditional_ppg_catboost_expanded,0,original,2013,299,3.9039481323538934,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,1,original,2013,299,3.907943427867614,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,2,original,2013,299,3.885120090509462,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,3,original,2013,299,3.9075866815589175,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,4,original,2013,299,3.901864232771894,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,5,original,2013,299,3.8727992733792576,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,6,original,2013,299,3.861811091203724,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,7,original,2013,299,3.8697448065142863,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,8,expanded,2013,299,3.8892343088789874,"{""depth"": 5, ""iterations"": 900, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.01, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,9,expanded,2013,299,3.884785410936918,"{""depth"": 5, ""iterations"": 450, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.02, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,10,expanded,2013,299,3.8992271269236256,"{""depth"": 5, ""iterations"": 180, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,11,expanded,2013,299,3.9265277785287,"{""depth"": 5, ""iterations"": 120, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.075, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,12,expanded,2013,299,3.8957891721019693,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,13,expanded,2013,299,3.9427256474067236,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,14,expanded,2013,299,3.9036158834756853,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
dk,conditional_ppg_catboost_expanded,15,expanded,2013,299,3.9185180254457372,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
dk,conditional_ppg_catboost_expanded,0,original,2014,380,3.4942882989115263,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,1,original,2014,380,3.5377260871507334,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,2,original,2014,380,3.521663723739651,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,3,original,2014,380,3.559284117746793,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,4,original,2014,380,3.4642565294954477,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,5,original,2014,380,3.4907335990806616,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,6,original,2014,380,3.492896411071264,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,7,original,2014,380,3.515773057458928,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,8,expanded,2014,380,3.461971035326609,"{""depth"": 5, ""iterations"": 900, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.01, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,9,expanded,2014,380,3.476203499905318,"{""depth"": 5, ""iterations"": 450, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.02, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,10,expanded,2014,380,3.4619624743292,"{""depth"": 5, ""iterations"": 180, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,11,expanded,2014,380,3.4772837535277556,"{""depth"": 5, ""iterations"": 120, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.075, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,12,expanded,2014,380,3.460080517446142,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,13,expanded,2014,380,3.461153129401435,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,14,expanded,2014,380,3.4670450120343466,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
dk,conditional_ppg_catboost_expanded,15,expanded,2014,380,3.492444172804965,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
dk,conditional_ppg_catboost_expanded,0,original,2015,399,3.827945908027865,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,1,original,2015,399,3.8063725096629772,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,2,original,2015,399,3.8121382753691946,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,3,original,2015,399,3.81408740455801,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,4,original,2015,399,3.878524833103442,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,5,original,2015,399,3.8658022389283944,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,6,original,2015,399,3.863085057745972,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,7,original,2015,399,3.8434346057242608,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,8,expanded,2015,399,3.882821159687545,"{""depth"": 5, ""iterations"": 900, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.01, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,9,expanded,2015,399,3.8978480112477762,"{""depth"": 5, ""iterations"": 450, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.02, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,10,expanded,2015,399,3.879118565686187,"{""depth"": 5, ""iterations"": 180, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,11,expanded,2015,399,3.9188527899168757,"{""depth"": 5, ""iterations"": 120, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.075, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,12,expanded,2015,399,3.930222687674828,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,13,expanded,2015,399,3.891339061426744,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,14,expanded,2015,399,3.8817453612829294,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
dk,conditional_ppg_catboost_expanded,15,expanded,2015,399,3.9532855568069905,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
dk,conditional_ppg_catboost_expanded,0,original,2016,372,3.3016976594443155,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,1,original,2016,372,3.3031339248970073,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,2,original,2016,372,3.2904955510476226,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,3,original,2016,372,3.319952755020016,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,4,original,2016,372,3.3108325988902467,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,5,original,2016,372,3.3347133477539805,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,6,original,2016,372,3.3057927487379106,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,7,original,2016,372,3.34152368587176,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,8,expanded,2016,372,3.3069360795712806,"{""depth"": 5, ""iterations"": 900, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.01, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,9,expanded,2016,372,3.2956792859192916,"{""depth"": 5, ""iterations"": 450, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.02, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,10,expanded,2016,372,3.305407686739791,"{""depth"": 5, ""iterations"": 180, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,11,expanded,2016,372,3.3023506607187167,"{""depth"": 5, ""iterations"": 120, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.075, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,12,expanded,2016,372,3.3090061268142694,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,13,expanded,2016,372,3.3375132096215308,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,14,expanded,2016,372,3.315057735374049,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
dk,conditional_ppg_catboost_expanded,15,expanded,2016,372,3.309497244174945,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
dk,conditional_ppg_catboost_expanded,0,original,2017,407,3.15635229748568,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,1,original,2017,407,3.190425286357338,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,2,original,2017,407,3.176913425036734,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,3,original,2017,407,3.2109639767693086,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,4,original,2017,407,3.154684525142562,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,5,original,2017,407,3.1899764247206983,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,6,original,2017,407,3.1663300306068356,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,7,original,2017,407,3.196809961519617,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,8,expanded,2017,407,3.1521729803436322,"{""depth"": 5, ""iterations"": 900, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.01, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,9,expanded,2017,407,3.1523909287142526,"{""depth"": 5, ""iterations"": 450, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.02, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,10,expanded,2017,407,3.166146795325635,"{""depth"": 5, ""iterations"": 180, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,11,expanded,2017,407,3.1745035010395144,"{""depth"": 5, ""iterations"": 120, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.075, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,12,expanded,2017,407,3.169371938228195,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,13,expanded,2017,407,3.141653243546813,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,14,expanded,2017,407,3.1509918028673933,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
dk,conditional_ppg_catboost_expanded,15,expanded,2017,407,3.164087025549434,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
dk,conditional_ppg_catboost_expanded,0,original,2018,405,3.4013726529823156,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
dk,conditional_ppg_catboost_expanded,1,original,2018,405,3.441811926945454,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
dk,conditional_ppg_catboost_expanded,2,original,2018,405,3.419790134372329,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
