period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons
recent_2020_2025,raw_add_w050,1080.0,2.303153095561523,3.2081728327032875,-1.566013165843063,0.7787037037037037,0.6263326622389562,0.19106368294011833,26.18124450921891,35.80187967377368,-16.157752855038794,0.7638888888888888,0.61009799389275,0.16530805698527162,0.35185185185185186,0.19695349052553157,0.2530815939004548,0.5161917293233083,0.16666666666666666,0.0921745237941873,0.14396847955499045,0.5537716049382716,0.1685185185185185,0.08967143720033109,0.134960731763939,0.7384052473139333,0.027777777777777776,0.04525285153319478,0.026299634121218062,0.7768253968253969,0.5751961155276297,0.07448230741700643,0.5778377963213115,61.21611930475828,0.050000000000000024,1.5342375633109793,2.3021335158369305,0.15239511628957228,0.9120370370370371,0.1361111111111111,0.12508787282006362,0.11172078385470632,0.6345196170644035,5.467343480061732,0.37678119223006323,0.15925063911152687
recent_2020_2025,smooth_k3_add_w050,1080.0,2.3041849299907766,3.2084618489893173,-1.5661110906690763,0.7814814814814814,0.6268286413200836,0.19282970162800656,26.180155473014143,35.79648093398899,-16.184735811673402,0.7657407407407407,0.6112449347931745,0.1663530690697801,0.35185185185185186,0.19567593021561275,0.25379686666674556,0.5157669172932331,0.16666666666666666,0.09152460308803664,0.1440004894910054,0.5571666666666667,0.1685185185185185,0.08855951712069722,0.1352930503267918,0.7368786558652929,0.027777777777777776,0.044809167202784,0.026109117144381473,0.7791746031746032,0.5750792683821601,0.07680289696940945,0.5888538349014333,61.04451906534208,0.05000000000000002,1.5352697450588002,2.3014808483786875,0.1536065956261138,0.9101851851851852,0.1361111111111111,0.12473489066286153,0.11184150788694915,0.6299334310358656,5.382410721163975,0.381778495795421,0.15041247258471904
recent_2020_2025,smooth_k5_add_w050,1080.0,2.3031713570420456,3.208348728299083,-1.5661968230376173,0.7796296296296297,0.6270070056176585,0.191813462158184,26.167716562554286,35.78762070826659,-16.178169289343582,0.7666666666666667,0.6107868540275654,0.16262180316254,0.35185185185185186,0.1962325272362606,0.2536861248605691,0.5138533834586466,0.16666666666666666,0.09169276024388111,0.14388886709562215,0.5598395061728395,0.1685185185185185,0.08903617583785838,0.13517485663101703,0.7377444381898725,0.027777777777777776,0.04484374971208823,0.0260840821739193,0.7815238095238095,0.57421159306845,0.07352688821654414,0.5841079701253175,61.12245429679924,0.05000000000000002,1.5346861957182685,2.301656923056675,0.1516435906819219,0.9101851851851852,0.1361111111111111,0.1248179979234974,0.1116623335351874,0.6337832024556875,5.423266234975846,0.37900174284976335,0.15424674563253898
recent_2020_2025,smooth_k8_add_w050,1080.0,2.3031507733085155,3.2082683853406686,-1.5661452680673533,0.7787037037037037,0.626792371609438,0.18962949360113707,26.16925610995868,35.788661280021174,-16.17064731228418,0.762962962962963,0.6105088372132267,0.16341853769220033,0.35185185185185186,0.19649980646543824,0.2534675973493728,0.5148721804511278,0.16666666666666666,0.09171199940432234,0.14378907641565744,0.561962962962963,0.1685185185185185,0.08911753434287215,0.13526461231907586,0.7375486428938545,0.027777777777777776,0.044951797802174856,0.02623925450255774,0.7764126984126984,0.5747473695239087,0.07238055854909949,0.5829536341348305,61.159270581815754,0.050000000000000024,1.534500169274115,2.301311160556504,0.15196483588114545,0.9092592592592592,0.1361111111111111,0.12491522537341253,0.11172428801233701,0.6320187238882692,5.452935214692864,0.3770132753516499,0.1571619580010439
temporal_2023_2025,additive_k5_add_w050,540.0,2.3445736057195465,3.2701962807103486,-1.4061575251517033,0.7648148148148148,0.6124909363349976,0.17060883571586977,26.284262028154085,36.156699286236865,-15.933688673956322,0.7574074074074074,0.6011495960879328,0.15442435370997948,0.34814814814814815,0.19320172650022144,0.25312284909437505,0.5093236218568665,0.17592592592592593,0.08694184578606547,0.15119024174123424,0.5976345357776464,0.1648148148148148,0.08561799562891804,0.13493086411914465,0.7121502777846982,0.03333333333333333,0.047190209466606216,0.030045550140280156,0.7778842060451255,0.5479417051571477,0.07378763301657414,0.5199091586152377,62.11521482557721,0.050000000000000024,1.527058440001308,2.3494190693159536,-0.003947960315926848,0.9092592592592592,0.13148148148148148,0.1247056898572411,0.1084685279925636,0.6070752875461726,5.948269165000985,0.3408578806449102,0.18614746229483117
temporal_2023_2025,hard_floor_k5_add_w050,540.0,2.3431999651732913,3.2700021418861827,-1.4058134835802636,0.7703703703703704,0.611680609210871,0.17515213268532664,26.25511691173399,36.139078346255765,-15.928614639621966,0.762962962962963,0.6014976949194327,0.1605170729008199,0.34814814814814815,0.1932999968332287,0.25287687132575604,0.5109858558994197,0.17592592592592593,0.08692440235717064,0.1509976394210119,0.6016085156712004,0.1648148148148148,0.08558027463563064,0.13491274464672207,0.714915668053514,0.03333333333333333,0.04751797954975773,0.03006440890273613,0.7821413367390379,0.5533179503970053,0.08915737022417773,0.5187307552247467,62.08885270557203,0.050000000000000024,1.5262300204983388,2.347522427230693,-0.004648300771957518,0.9092592592592592,0.13148148148148148,0.12476794171206401,0.10841794595655609,0.6059641430673594,5.943468157849825,0.3409593562870933,0.18547056120098224
temporal_2023_2025,incumbent,540.0,2.34572078116403,3.270336403416658,-1.4061101889370098,0.7555555555555555,0.6135474151152707,0.1741777942570189,26.21921830302641,36.11413803840045,-15.657656405775063,0.7666666666666667,0.6007308705159417,0.15389391111708528,0.34814814814814815,0.19396444187723616,0.2525724519641363,0.5125725338491296,0.17592592592592593,0.09020415844162055,0.15135060290018326,0.5768657599053815,0.1648148148148148,0.08831103902572386,0.13364117353306698,0.7225018062233738,0.03333333333333333,0.04718296984455244,0.029659442891546095,0.7863984674329502,0.5536466805618226,0.09478435187439678,0.5302465239646159,63.00658296623678,0.05000000000000002,1.5250712721288346,2.3369358255756763,0.03298479828128523,0.9074074074074074,0.13148148148148148,0.12334598441562505,0.10812028027134765,0.6164149073545752,7.037317388162823,0.2812268629798072,0.3034674536197935
temporal_2023_2025,raw_add_w050,540.0,2.343282447389716,3.2699817264709012,-1.4059473158210452,0.7648148148148148,0.6123119644594037,0.1696483833936927,26.272002919743652,36.14746097143465,-15.936254884879997,0.7574074074074074,0.6006321475390138,0.16153947542699953,0.34814814814814815,0.1944997729939859,0.25194748037776993,0.5191610251450677,0.17592592592592593,0.08711841477233086,0.1514183719872181,0.5907037256061503,0.1648148148148148,0.08606646991515571,0.1347736662096385,0.7135578863449513,0.03333333333333333,0.047540725879808364,0.030332584384434536,0.7710727969348659,0.5536690480831797,0.08917352635335207,0.5135497628305531,62.10939838677411,0.050000000000000024,1.5239680052931568,2.3478300783980828,-0.007704875762896825,0.9092592592592592,0.13148148148148148,0.12536449042534673,0.10841061966149532,0.6118502057118832,5.99638654375907,0.34033483864149655,0.19273851545274057
temporal_2023_2025,smooth_k3_add_w050,540.0,2.344580015667747,3.27021297813108,-1.4058083821034963,0.7703703703703704,0.6122479379223558,0.17106675590401949,26.276056618341336,36.14831639430219,-15.93941107036415,0.7611111111111111,0.6014978815726183,0.15476396465527265,0.34814814814814815,0.19290481537572968,0.25332166541734824,0.5071324951644101,0.17592592592592593,0.08665219880805511,0.15139836412204746,0.5930218805440568,0.1648148148148148,0.08526381207147009,0.13516313709715547,0.7090734696928175,0.03333333333333333,0.04735517447395482,0.030052490480570633,0.7751170710940826,0.5497854443196439,0.08110925544250076,0.5205141913225835,62.06301222419449,0.05000000000000002,1.5277319865642,2.3499238041251536,-0.004993296387526124,0.9092592592592592,0.13148148148148148,0.1248496816045,0.1086274787820729,0.6016697198114057,5.899467550505774,0.343634489714124,0.18113553765365242
temporal_2023_2025,smooth_k5_add_w050,540.0,2.3433917839525846,3.2700681877790543,-1.4060015904917238,0.7666666666666667,0.6121801889581289,0.17063202126149635,26.265250735000585,36.14160988743171,-15.936306917806457,0.762962962962963,0.601464199010057,0.15520013249620884,0.34814814814814815,0.19351219164254999,0.25297773511231847,0.5083413926499033,0.17592592592592593,0.08678585503840593,0.1512721969788879,0.597705499704317,0.1648148148148148,0.0856583718610712,0.134950484062496,0.7124243254689953,0.03333333333333333,0.04710856235859239,0.02997509067762899,0.7780970625798213,0.5514894912618757,0.08722381687789663,0.5145120623648146,62.10747288917028,0.05000000000000002,1.5270051834093392,2.3499129355593196,-0.007674807307939057,0.9092592592592592,0.13148148148148148,0.12493315113798549,0.10842692815968913,0.6070752875461726,5.95230842422843,0.340466897003276,0.18645783551786568
temporal_2023_2025,smooth_k8_add_w050,540.0,2.34332976832652,3.269946150168999,-1.405973747413242,0.7666666666666667,0.6121477292315186,0.17300365807853563,26.266277242689366,36.14111689899386,-15.928799752181847,0.7574074074074074,0.6008206329997755,0.15835530408362508,0.34814814814814815,0.19365693043403345,0.252404680288919,0.5168036750483559,0.17592592592592593,0.08676918931958338,0.15126525199254442,0.5960023654642224,0.1648148148148148,0.08573719541644365,0.13507791387092025,0.7119136002391689,0.03333333333333333,0.04728822751446122,0.03017967456166168,0.7725627926777352,0.5508305829495976,0.08309089613552251,0.5165109822866195,62.10359696591372,0.050000000000000024,1.5268405856886582,2.3483921331400803,-0.006153156859302003,0.9074074074074074,0.13148148148148148,0.12500067342512308,0.10860636110227656,0.6032913901318357,5.9876363865253825,0.33882296319155586,0.19040190484056027
