,player,pos,team,year,age,avg_pick,new_team,tgt,receptions,yds,td,catch_pct,games,games_started,long,rec_per_game,yd_per_game,yd_per_rec,fmb,adjust_line_yds,rb_yds,power_success_pct,stuffed_pct,second_level_yds,open_field_yds,pass_block_rank,sacks_allowed,adjusted_sack_rate,qb_age,qb_games_started,qb_att,qb_rating,qb_complete,qb_complete_pct,qb_yds,qb_yd_per_game,qb_tds,qb_td_pct,int,int_pct,qb_long,yd_per_att,yd_per_comp,net_yd_per_att,adj_net_yd_per_att,adj_yd_per_att,qb_sacks,sack_pct,qb_avg_pick,overall_dvoa,last_year,pass_off,rush_off,variance,schedule_diff,tm_pass_att,tm_pass_complete,tm_pass_complete_pct,tm_pass_yds,tm_pass_td,tm_pass_int,tm_sack,tm_loss_sack_yds,tm_qb_rate,tm_net_pass_yds,tm_pass_yperg,tm_rush_att,tm_rush_yds,team_rush_avg_att,tm_rush_td,tm_rush_first_downs,tm_rush_yperg,tm_rush_fd,tm_pass_fd,tm_pen_fd,tm_tot_fd,tm_third_down_att,tm_third_down_made,tm_third_down_pct,total_tm_td,total_tm_yds,tgt_on_team,available_tgt,available_tgt_2,yds_on_team,available_yds,available_yds_2,ms_rec_yd,ms_tgts,ms_yds_per_tgts,avail_tgt_x_newteam,avail_yds_x_newteam,min_teammate,teammate_diff,max_teammate,avg_teammate
1214,Jabar Gaffney,WR,HOU,2003.0,23.0,229.43,0.0,57.0,34.0,402.0,2.0,59.6,16.0,11.0,33.0,2.1,25.1,11.8,0.0,3.61,3.75,66.0,19.0,1.1,0.62,26,36.0,8.1,25.541561712846352,8.944584382871538,397.0,73.30251889168765,228.0,57.42216624685139,2706.0,150.12342569269518,14.0,3.5624685138539043,16.0,4.014609571788413,69.77833753148614,6.8,11.92015113350126,6.0278589420654916,4.984785894206549,5.7569269521410575,28.0,6.470025188916877,135.18916876574306,-14.7,32,-5.9,-8.0,8.3,-2.7,439.0,248.0,56.5,2841.0,14.0,18.0,36.0,186.0,69.7,2655.0,165.9,421.0,1651.0,3.92,14.0,86.0,103.2,89.0,142.0,12.0,243.0,219.0,75.0,34.2,28.0,4492.0,238.0,0.45785876993166286,0.5876993166287017,1838.0,0.3530447025695178,0.4945441745864132,0.14149947201689547,0.12984054669703873,1.089794179217844,0.0,0.0,125.26,47.499999999999986,229.43,172.76
1215,Corey Bradford,WR,HOU,2003.0,28.0,163.59,0.0,62.0,24.0,460.0,4.0,38.7,16.0,6.0,78.0,1.5,28.8,19.2,0.0,3.61,3.75,66.0,19.0,1.1,0.62,26,36.0,8.1,25.541561712846352,8.944584382871538,397.0,73.30251889168765,228.0,57.42216624685139,2706.0,150.12342569269518,14.0,3.5624685138539043,16.0,4.014609571788413,69.77833753148614,6.8,11.92015113350126,6.0278589420654916,4.984785894206549,5.7569269521410575,28.0,6.470025188916877,135.18916876574306,-14.7,32,-5.9,-8.0,8.3,-2.7,439.0,248.0,56.5,2841.0,14.0,18.0,36.0,186.0,69.7,2655.0,165.9,421.0,1651.0,3.92,14.0,86.0,103.2,89.0,142.0,12.0,243.0,219.0,75.0,34.2,28.0,4492.0,238.0,0.45785876993166286,0.5990888382687927,1838.0,0.3530447025695178,0.5149595212953185,0.16191481872580077,0.14123006833712984,1.146461377752041,0.0,0.0,125.26,47.499999999999986,229.43,172.76
1216,Eric Moulds,WR,BUF,2003.0,30.0,25.31,0.0,121.0,64.0,780.0,1.0,52.9,13.0,13.0,49.0,4.9,60.0,12.2,0.0,3.99,3.95,67.0,22.0,1.15,0.53,31,51.0,9.0,31.0,16.0,471.0,73.0,274.0,58.2,2860.0,178.8,11.0,2.3,12.0,2.5,54.0,6.1,10.4,4.79,4.17,5.4,49.0,9.4,121.27,-16.1,18,-16.2,-4.9,14.9,-1.3,502.0,293.0,58.4,3069.0,11.0,17.0,51.0,385.0,69.4,2684.0,167.8,427.0,1664.0,3.9,13.0,96.0,104.0,96.0,129.0,34.0,259.0,201.0,74.0,36.8,24.0,4733.0,225.0,0.5517928286852589,0.7928286852589641,1368.0,0.5542521994134897,0.8084066471163245,0.2541544477028348,0.2410358565737052,1.054425890469612,0.0,0.0,25.31,36.72,98.75,62.03
1217,Josh Reed,WR,BUF,2003.0,23.0,98.75,0.0,104.0,58.0,588.0,2.0,55.8,16.0,16.0,26.0,3.6,36.8,10.1,1.0,3.99,3.95,67.0,22.0,1.15,0.53,31,51.0,9.0,31.0,16.0,471.0,73.0,274.0,58.2,2860.0,178.8,11.0,2.3,12.0,2.5,54.0,6.1,10.4,4.79,4.17,5.4,49.0,9.4,121.27,-16.1,18,-16.2,-4.9,14.9,-1.3,502.0,293.0,58.4,3069.0,11.0,17.0,51.0,385.0,69.4,2684.0,167.8,427.0,1664.0,3.9,13.0,96.0,104.0,96.0,129.0,34.0,259.0,201.0,74.0,36.8,24.0,4733.0,225.0,0.5517928286852589,0.7589641434262948,1368.0,0.5542521994134897,0.7458455522971652,0.19159335288367546,0.20717131474103587,0.9248063764192795,0.0,0.0,25.31,36.72,98.75,62.03
1218,Peerless Price,WR,ATL,2003.0,27.0,43.75,0.0,141.0,64.0,838.0,3.0,45.4,16.0,15.0,49.0,4.0,52.4,13.1,0.0,4.07,4.5,81.0,18.0,1.19,1.05,22,34.0,7.2,24.595185995623638,6.12691466083151,457.0,59.097374179431064,230.0,50.346608315098464,2631.0,127.5472647702407,14.0,3.0789934354485773,21.0,4.5840262582056885,64.18380743982495,5.754923413566741,11.267396061269144,4.912407002188184,3.5505470459518604,4.273960612691466,33.0,6.745514223194747,162.1159737417943,-9.3,16,-20.0,7.8,7.8,-2.3,460.0,230.0,50.0,2631.0,14.0,21.0,35.0,223.0,58.7,2408.0,150.5,435.0,1949.0,4.48,17.0,99.0,121.8,139.0,149.0,25.0,313.0,219.0,94.0,42.9,31.0,4580.0,302.0,0.34347826086956523,0.65,1789.0,0.3200304066894717,0.6385404789053593,0.3185100722158875,0.3065217391304348,1.0391108738958033,0.0,0.0,43.75,94.25333333333333,208.02,138.00333333333333
1219,Dez White,WR,ATL,2003.0,24.0,208.02,1.0,107.0,49.0,583.0,3.0,45.8,15.0,11.0,49.0,3.3,38.9,11.9,0.0,4.07,4.5,81.0,18.0,1.19,1.05,22,34.0,7.2,24.595185995623638,6.12691466083151,457.0,59.097374179431064,230.0,50.346608315098464,2631.0,127.5472647702407,14.0,3.0789934354485773,21.0,4.5840262582056885,64.18380743982495,5.754923413566741,11.267396061269144,4.912407002188184,3.5505470459518604,4.273960612691466,33.0,6.745514223194747,162.1159737417943,-9.3,16,-20.0,7.8,7.8,-2.3,460.0,230.0,50.0,2631.0,14.0,21.0,35.0,223.0,58.7,2408.0,150.5,435.0,1949.0,4.48,17.0,99.0,121.8,139.0,149.0,25.0,313.0,219.0,94.0,42.9,31.0,4580.0,302.0,0.34347826086956523,0.5760869565217391,1789.0,0.3200304066894717,0.5416191562143672,0.2215887495248955,0.2326086956521739,0.9526245306677751,0.34347826086956523,0.3200304066894717,43.75,94.25333333333333,208.02,138.00333333333333
1220,Brian Finneran,WR,ATL,2003.0,27.0,162.24,0.0,54.0,26.0,368.0,2.0,48.1,12.0,10.0,38.0,2.2,30.7,14.2,0.0,4.07,4.5,81.0,18.0,1.19,1.05,22,34.0,7.2,24.595185995623638,6.12691466083151,457.0,59.097374179431064,230.0,50.346608315098464,2631.0,127.5472647702407,14.0,3.0789934354485773,21.0,4.5840262582056885,64.18380743982495,5.754923413566741,11.267396061269144,4.912407002188184,3.5505470459518604,4.273960612691466,33.0,6.745514223194747,162.1159737417943,-9.3,16,-20.0,7.8,7.8,-2.3,460.0,230.0,50.0,2631.0,14.0,21.0,35.0,223.0,58.7,2408.0,150.5,435.0,1949.0,4.48,17.0,99.0,121.8,139.0,149.0,25.0,313.0,219.0,94.0,42.9,31.0,4580.0,302.0,0.34347826086956523,0.4608695652173913,1789.0,0.3200304066894717,0.45990117825921706,0.13987077156974534,0.11739130434782609,1.191491757816349,0.0,0.0,43.75,94.25333333333333,208.02,138.00333333333333
1221,Jerry Rice,WR,OAK,2003.0,41.0,71.87,0.0,124.0,63.0,869.0,2.0,50.8,16.0,15.0,47.0,3.9,54.3,13.8,2.0,4.37,4.27,71.0,18.0,1.09,0.71,28,43.0,8.1,35.522421524663685,7.4955156950672635,446.0,69.18901345291479,241.0,54.063901345291484,2541.0,161.58475336322869,9.0,2.055829596412556,9.0,2.047757847533632,46.495515695067255,5.699999999999998,10.546860986547085,4.8008071748878915,4.337735426008969,5.201793721973094,39.0,8.040582959641256,163.65190582959642,-9.1,2,-10.9,6.9,10.2,2.1,521.0,278.0,53.4,2988.0,9.0,14.0,43.0,237.0,65.0,2751.0,171.9,423.0,1822.0,4.31,15.0,98.0,113.9,80.0,189.0,25.0,294.0,214.0,85.0,39.7,24.0,4810.0,275.0,0.472168905950096,0.710172744721689,1797.0,0.3985943775100401,0.6894243641231593,0.29082998661311915,0.2380038387715931,1.2219550243986699,0.0,0.0,62.99,24.96999999999999,129.02,87.96
1222,Tim Brown,WR,OAK,2003.0,37.0,129.02,0.0,94.0,52.0,567.0,2.0,55.3,16.0,15.0,36.0,3.3,35.4,10.9,0.0,4.37,4.27,71.0,18.0,1.09,0.71,28,43.0,8.1,35.522421524663685,7.4955156950672635,446.0,69.18901345291479,241.0,54.063901345291484,2541.0,161.58475336322869,9.0,2.055829596412556,9.0,2.047757847533632,46.495515695067255,5.699999999999998,10.546860986547085,4.8008071748878915,4.337735426008969,5.201793721973094,39.0,8.040582959641256,163.65190582959642,-9.1,2,-10.9,6.9,10.2,2.1,521.0,278.0,53.4,2988.0,9.0,14.0,43.0,237.0,65.0,2751.0,171.9,423.0,1822.0,4.31,15.0,98.0,113.9,80.0,189.0,25.0,294.0,214.0,85.0,39.7,24.0,4810.0,275.0,0.472168905950096,0.6525911708253359,1797.0,0.3985943775100401,0.5883534136546185,0.1897590361445783,0.18042226487523993,1.0517495513970776,0.0,0.0,62.99,24.96999999999999,129.02,87.96
1223,Jerry Porter,WR,OAK,2003.0,25.0,62.99,0.0,57.0,28.0,361.0,1.0,49.1,10.0,1.0,35.0,2.8,36.1,12.9,1.0,4.37,4.27,71.0,18.0,1.09,0.71,28,43.0,8.1,35.522421524663685,7.4955156950672635,446.0,69.18901345291479,241.0,54.063901345291484,2541.0,161.58475336322869,9.0,2.055829596412556,9.0,2.047757847533632,46.495515695067255,5.699999999999998,10.546860986547085,4.8008071748878915,4.337735426008969,5.201793721973094,39.0,8.040582959641256,163.65190582959642,-9.1,2,-10.9,6.9,10.2,2.1,521.0,278.0,53.4,2988.0,9.0,14.0,43.0,237.0,65.0,2751.0,171.9,423.0,1822.0,4.31,15.0,98.0,113.9,80.0,189.0,25.0,294.0,214.0,85.0,39.7,24.0,4810.0,275.0,0.472168905950096,0.5815738963531669,1797.0,0.3985943775100401,0.5194109772423026,0.12081659973226239,0.10940499040307101,1.104306113342258,0.0,0.0,62.99,24.96999999999999,129.02,87.96
1224,Amani Toomer,WR,NYG,2003.0,29.0,41.14,0.0,152.0,63.0,1057.0,5.0,41.4,16.0,16.0,77.0,3.9,66.1,16.8,0.0,3.91,4.08,57.0,23.0,1.32,0.59,16,44.0,6.6,29.870129870129873,11.116883116883118,616.0,68.40259740259741,344.0,55.839610389610385,3642.0,210.85909090909092,16.0,2.6,20.0,3.237662337662338,70.03246753246754,5.898701298701298,10.604545454545452,5.152532467532468,4.275,4.97987012987013,44.0,6.580519480519481,174.82954545454547,-11.3,13,-1.2,-9.4,7.9,-2.9,616.0,344.0,55.8,3642.0,16.0,20.0,44.0,259.0,68.4,3383.0,211.4,387.0,1559.0,4.03,6.0,90.0,97.4,106.0,172.0,34.0,312.0,227.0,90.0,39.6,22.0,5201.0,254.0,0.5876623376623377,0.8344155844155844,1665.0,0.5428336079077429,0.8330587589236683,0.29022515101592533,0.24675324675324675,1.176175612011908,0.0,0.0,41.14,46.09500000000001,133.33,87.23500000000001
1225,Ike Hilliard,WR,NYG,2003.0,27.0,133.33,0.0,102.0,60.0,608.0,6.0,58.8,13.0,12.0,38.0,4.6,46.8,10.1,2.0,3.91,4.08,57.0,23.0,1.32,0.59,16,44.0,6.6,29.870129870129873,11.116883116883118,616.0,68.40259740259741,344.0,55.839610389610385,3642.0,210.85909090909092,16.0,2.6,20.0,3.237662337662338,70.03246753246754,5.898701298701298,10.604545454545452,5.152532467532468,4.275,4.97987012987013,44.0,6.580519480519481,174.82954545454547,-11.3,13,-1.2,-9.4,7.9,-2.9,616.0,344.0,55.8,3642.0,16.0,20.0,44.0,259.0,68.4,3383.0,211.4,387.0,1559.0,4.03,6.0,90.0,97.4,106.0,172.0,34.0,312.0,227.0,90.0,39.6,22.0,5201.0,254.0,0.5876623376623377,0.7532467532467533,1665.0,0.5428336079077429,0.7097748489840747,0.16694124107633168,0.16558441558441558,1.0081941617943169,0.0,0.0,41.14,46.09500000000001,133.33,87.23500000000001
1226,Dennis Northcutt,WR,CLE,2003.0,26.0,171.26,0.0,93.0,62.0,729.0,2.0,66.7,15.0,6.0,44.0,4.1,48.6,11.8,2.0,4.09,4.07,45.0,21.0,1.22,0.64,23,40.0,7.5,28.39207920792079,8.0,505.0,75.80594059405941,313.0,61.970495049504954,3116.0,160.48534653465344,17.0,3.34019801980198,18.0,3.598019801980198,69.2059405940594,6.200990099009902,9.983366336633665,5.198732673267326,4.333643564356435,5.242178217821784,40.0,7.344158415841584,200.0,-8.4,24,-4.1,-2.8,6.9,-0.4,509.0,313.0,61.5,3116.0,17.0,18.0,40.0,282.0,75.2,2834.0,177.1,412.0,1670.0,4.05,8.0,91.0,104.4,76.0,149.0,16.0,241.0,203.0,67.0,33.0,25.0,4786.0,227.0,0.5540275049115914,0.7367387033398821,1821.0,0.41559691912708596,0.6495507060333761,0.23395378690629012,0.18271119842829076,1.280456747691416,0.0,0.0,80.39,61.993333333333325,175.5,142.38333333333333
1227,Andre' Davis,WR,CLE,2003.0,24.0,175.5,0.0,55.0,40.0,576.0,5.0,72.7,16.0,8.0,49.0,2.5,36.0,14.4,2.0,4.09,4.07,45.0,21.0,1.22,0.64,23,40.0,7.5,28.39207920792079,8.0,505.0,75.80594059405941,313.0,61.970495049504954,3116.0,160.48534653465344,17.0,3.34019801980198,18.0,3.598019801980198,69.2059405940594,6.200990099009902,9.983366336633665,5.198732673267326,4.333643564356435,5.242178217821784,40.0,7.344158415841584,200.0,-8.4,24,-4.1,-2.8,6.9,-0.4,509.0,313.0,61.5,3116.0,17.0,18.0,40.0,282.0,75.2,2834.0,177.1,412.0,1670.0,4.05,8.0,91.0,104.4,76.0,149.0,16.0,241.0,203.0,67.0,33.0,25.0,4786.0,227.0,0.5540275049115914,0.6620825147347741,1821.0,0.41559691912708596,0.6004492939666239,0.18485237483953787,0.10805500982318271,1.7107247053331778,0.0,0.0,80.39,61.993333333333325,175.5,142.38333333333333
1228,Quincy Morgan,WR,CLE,2003.0,26.0,80.39,0.0,79.0,38.0,516.0,3.0,48.1,16.0,15.0,71.0,2.4,32.3,13.6,0.0,4.09,4.07,45.0,21.0,1.22,0.64,23,40.0,7.5,28.39207920792079,8.0,505.0,75.80594059405941,313.0,61.970495049504954,3116.0,160.48534653465344,17.0,3.34019801980198,18.0,3.598019801980198,69.2059405940594,6.200990099009902,9.983366336633665,5.198732673267326,4.333643564356435,5.242178217821784,40.0,7.344158415841584,200.0,-8.4,24,-4.1,-2.8,6.9,-0.4,509.0,313.0,61.5,3116.0,17.0,18.0,40.0,282.0,75.2,2834.0,177.1,412.0,1670.0,4.05,8.0,91.0,104.4,76.0,149.0,16.0,241.0,203.0,67.0,33.0,25.0,4786.0,227.0,0.5540275049115914,0.7092337917485265,1821.0,0.41559691912708596,0.581193838254172,0.16559691912708602,0.15520628683693516,1.066947238426415,0.0,0.0,80.39,61.993333333333325,175.5,142.38333333333333
1229,Kevin Johnson,WR,JAX,2003.0,27.0,138.25,1.0,95.0,58.0,634.0,3.0,61.1,15.0,9.0,41.0,3.9,42.3,10.9,0.0,4.33,4.39,69.0,19.0,1.22,0.78,6,28.0,5.1,24.64,11.36,500.0,75.7388,293.0,58.6268,3303.0,183.5376,16.0,3.1524,16.0,3.1768,80.884,6.5688,11.340800000000002,6.00548,5.24164,5.8148,28.0,5.2184,104.25748000000002,1.0,8,12.6,4.0,4.3,-2.9,515.0,303.0,58.8,3421.0,17.0,17.0,28.0,136.0,76.0,3285.0,205.3,481.0,2073.0,4.31,13.0,118.0,129.6,97.0,170.0,34.0,301.0,225.0,93.0,41.3,30.0,5494.0,207.0,0.5980582524271845,0.7825242718446602,1439.0,0.579362759427068,0.7646886875182695,0.1853259280912014,0.18446601941747573,1.004661610178618,0.5980582524271845,0.579362759427068,81.6,28.325000000000003,138.25,109.925
1230,Jimmy Smith,WR,JAX,2003.0,34.0,81.6,0.0,112.0,54.0,805.0,4.0,48.2,12.0,12.0,67.0,4.5,67.1,14.9,1.0,4.33,4.39,69.0,19.0,1.22,0.78,6,28.0,5.1,24.64,11.36,500.0,75.7388,293.0,58.6268,3303.0,183.5376,16.0,3.1524,16.0,3.1768,80.884,6.5688,11.340800000000002,6.00548,5.24164,5.8148,28.0,5.2184,104.25748000000002,1.0,8,12.6,4.0,4.3,-2.9,515.0,303.0,58.8,3421.0,17.0,17.0,28.0,136.0,76.0,3285.0,205.3,481.0,2073.0,4.31,13.0,118.0,129.6,97.0,170.0,34.0,301.0,225.0,93.0,41.3,30.0,5494.0,207.0,0.5980582524271845,0.8155339805825242,1439.0,0.579362759427068,0.8146740719087986,0.23531131248173048,0.2174757281553398,1.0820118386436715,0.0,0.0,81.6,28.325000000000003,138.25,109.925
1231,Deion Branch,WR,NWE,2003.0,24.0,153.39,0.0,104.0,57.0,803.0,3.0,54.8,15.0,12.0,66.0,3.8,53.5,14.1,0.0,3.97,3.63,60.0,19.0,0.95,0.41,13,32.0,6.0,26.0,16.0,527.0,85.9,317.0,60.2,3620.0,226.3,23.0,4.4,12.0,2.3,82.0,6.9,11.4,6.08,5.94,6.7,32.0,5.7,55.8,1.2,9,18.0,-5.8,7.5,-2.2,537.0,320.0,59.6,3651.0,23.0,13.0,32.0,219.0,84.3,3432.0,214.5,473.0,1607.0,3.4,9.0,91.0,100.4,101.0,204.0,29.0,334.0,221.0,93.0,42.1,32.0,5258.0,205.0,0.6182495344506518,0.8119180633147114,1569.0,0.5702547247329499,0.7901944672692414,0.21993974253629142,0.19366852886405958,1.135650401365274,0.0,0.0,77.6,63.8425,168.21,141.4425
1232,Troy Brown,WR,NWE,2003.0,32.0,77.6,0.0,60.0,40.0,472.0,4.0,66.7,12.0,10.0,82.0,3.3,39.3,11.8,2.0,3.97,3.63,60.0,19.0,0.95,0.41,13,32.0,6.0,26.0,16.0,527.0,85.9,317.0,60.2,3620.0,226.3,23.0,4.4,12.0,2.3,82.0,6.9,11.4,6.08,5.94,6.7,32.0,5.7,55.8,1.2,9,18.0,-5.8,7.5,-2.2,537.0,320.0,59.6,3651.0,23.0,13.0,32.0,219.0,84.3,3432.0,214.5,473.0,1607.0,3.4,9.0,91.0,100.4,101.0,204.0,29.0,334.0,221.0,93.0,42.1,32.0,5258.0,205.0,0.6182495344506518,0.7299813780260708,1569.0,0.5702547247329499,0.69953437414407,0.12927964941112025,0.11173184357541899,1.1570528622295262,0.0,0.0,77.6,63.8425,168.21,141.4425
1233,J.J. Stokes,WR,NWE,2003.0,31.0,166.57,1.0,19.0,15.0,154.0,0.0,78.9,7.0,3.0,31.0,2.1,22.0,10.3,0.0,3.97,3.63,60.0,19.0,0.95,0.41,13,32.0,6.0,26.0,16.0,527.0,85.9,317.0,60.2,3620.0,226.3,23.0,4.4,12.0,2.3,82.0,6.9,11.4,6.08,5.94,6.7,32.0,5.7,55.8,1.2,9,18.0,-5.8,7.5,-2.2,537.0,320.0,59.6,3651.0,23.0,13.0,32.0,219.0,84.3,3432.0,214.5,473.0,1607.0,3.4,9.0,91.0,100.4,101.0,204.0,29.0,334.0,221.0,93.0,42.1,32.0,5258.0,205.0,0.6182495344506518,0.6536312849162011,1569.0,0.5702547247329499,0.6124349493289509,0.0421802245960011,0.035381750465549346,1.1921463477922416,0.6182495344506518,0.5702547247329499,77.6,63.8425,168.21,141.4425
1234,David Patten,WR,NWE,2003.0,29.0,168.21,0.0,22.0,9.0,140.0,0.0,40.9,6.0,5.0,42.0,1.5,23.3,15.6,0.0,3.97,3.63,60.0,19.0,0.95,0.41,13,32.0,6.0,26.0,16.0,527.0,85.9,317.0,60.2,3620.0,226.3,23.0,4.4,12.0,2.3,82.0,6.9,11.4,6.08,5.94,6.7,32.0,5.7,55.8,1.2,9,18.0,-5.8,7.5,-2.2,537.0,320.0,59.6,3651.0,23.0,13.0,32.0,219.0,84.3,3432.0,214.5,473.0,1607.0,3.4,9.0,91.0,100.4,101.0,204.0,29.0,334.0,221.0,93.0,42.1,32.0,5258.0,205.0,0.6182495344506518,0.6592178770949721,1569.0,0.5702547247329499,0.6086003834565872,0.03834565872363736,0.040968342644320296,0.9359826697542393,0.0,0.0,77.6,63.8425,168.21,141.4425
1235,Eddie Kennison,WR,KAN,2003.0,30.0,151.36,0.0,99.0,56.0,853.0,5.0,56.6,16.0,16.0,51.0,3.5,53.3,15.2,1.0,4.45,4.34,67.0,19.0,1.41,0.62,4,21.0,4.3,33.0,16.0,523.0,92.6,330.0,63.10000000000001,4039.0,252.40000000000003,24.0,4.6,12.0,2.3,67.0,7.7,12.2,7.2,7.09,7.6,20.0,3.7,45.18,33.4,1,43.3,28.9,11.3,1.8,536.0,339.0,63.2,4113.0,24.0,12.0,21.0,132.0,92.4,3981.0,248.8,446.0,1929.0,4.33,32.0,120.0,120.6,138.0,182.0,27.0,347.0,213.0,91.0,42.7,56.0,6042.0,277.0,0.48320895522388063,0.667910447761194,2174.0,0.47143204473620226,0.6788232433746657,0.20739119863846342,0.18470149253731344,1.1228452774769333,0.0,0.0,137.69,7.502499999999998,152.36,145.1925
1236,Johnnie Morton,WR,KAN,2003.0,32.0,152.36,0.0,92.0,50.0,740.0,4.0,54.3,16.0,16.0,50.0,3.1,46.3,14.8,0.0,4.45,4.34,67.0,19.0,1.41,0.62,4,21.0,4.3,33.0,16.0,523.0,92.6,330.0,63.10000000000001,4039.0,252.40000000000003,24.0,4.6,12.0,2.3,67.0,7.7,12.2,7.2,7.09,7.6,20.0,3.7,45.18,33.4,1,43.3,28.9,11.3,1.8,536.0,339.0,63.2,4113.0,24.0,12.0,21.0,132.0,92.4,3981.0,248.8,446.0,1929.0,4.33,32.0,120.0,120.6,138.0,182.0,27.0,347.0,213.0,91.0,42.7,56.0,6042.0,277.0,0.48320895522388063,0.6548507462686567,2174.0,0.47143204473620226,0.651349380014588,0.1799173352783856,0.17164179104477612,1.0482140403175508,0.0,0.0,137.69,7.502499999999998,152.36,145.1925
1237,Dante Hall,WR,KAN,2003.0,25.0,137.69,0.0,60.0,40.0,423.0,1.0,66.7,16.0,2.0,67.0,2.5,26.4,10.6,3.0,4.45,4.34,67.0,19.0,1.41,0.62,4,21.0,4.3,33.0,16.0,523.0,92.6,330.0,63.10000000000001,4039.0,252.40000000000003,24.0,4.6,12.0,2.3,67.0,7.7,12.2,7.2,7.09,7.6,20.0,3.7,45.18,33.4,1,43.3,28.9,11.3,1.8,536.0,339.0,63.2,4113.0,24.0,12.0,21.0,132.0,92.4,3981.0,248.8,446.0,1929.0,4.33,32.0,120.0,120.6,138.0,182.0,27.0,347.0,213.0,91.0,42.7,56.0,6042.0,277.0,0.48320895522388063,0.5951492537313433,2174.0,0.47143204473620226,0.574276683685874,0.10284463894967177,0.11194029850746269,0.9187454412837345,0.0,0.0,137.69,7.502499999999998,152.36,145.1925
1238,Marc Boerigter,WR,KAN,2003.0,25.0,139.36,0.0,26.0,11.0,158.0,0.0,42.3,15.0,0.0,30.0,0.7,10.5,14.4,0.0,4.45,4.34,67.0,19.0,1.41,0.62,4,21.0,4.3,33.0,16.0,523.0,92.6,330.0,63.10000000000001,4039.0,252.40000000000003,24.0,4.6,12.0,2.3,67.0,7.7,12.2,7.2,7.09,7.6,20.0,3.7,45.18,33.4,1,43.3,28.9,11.3,1.8,536.0,339.0,63.2,4113.0,24.0,12.0,21.0,132.0,92.4,3981.0,248.8,446.0,1929.0,4.33,32.0,120.0,120.6,138.0,182.0,27.0,347.0,213.0,91.0,42.7,56.0,6042.0,277.0,0.48320895522388063,0.5317164179104478,2174.0,0.47143204473620226,0.5098468271334793,0.03841478239727693,0.048507462686567165,0.7919355140361705,0.0,0.0,137.69,7.502499999999998,152.36,145.1925
1239,Marty Booker,WR,CHI,2003.0,27.0,57.92,0.0,105.0,52.0,715.0,4.0,49.5,13.0,13.0,61.0,4.0,55.0,13.8,1.0,4.03,3.99,68.0,21.0,1.17,0.68,27,43.0,8.1,32.49126213592233,6.067961165048544,515.0,60.99417475728155,271.0,52.61398058252427,2905.0,146.13126213592233,12.0,2.352621359223301,20.0,3.877281553398058,51.77281553398058,5.6326213592233,10.768737864077673,4.693883495145632,3.5151067961165046,4.365631067961163,43.0,7.711262135922331,193.89607766990292,-16.8,28,-27.0,5.6,8.1,4.1,515.0,271.0,52.6,2905.0,12.0,20.0,43.0,288.0,61.0,2617.0,163.6,443.0,1763.0,3.98,13.0,104.0,110.2,99.0,111.0,23.0,233.0,215.0,62.0,28.8,25.0,4668.0,189.0,0.6330097087378641,0.8368932038834951,1076.0,0.6296041308089502,0.8757314974182444,0.24612736660929432,0.20388349514563106,1.207196131464634,0.0,0.0,57.92,61.46499999999999,180.85,119.38499999999999
1240,David Terrell,WR,CHI,2003.0,24.0,180.85,0.0,84.0,43.0,361.0,1.0,51.2,16.0,7.0,35.0,2.7,22.6,8.4,1.0,4.03,3.99,68.0,21.0,1.17,0.68,27,43.0,8.1,32.49126213592233,6.067961165048544,515.0,60.99417475728155,271.0,52.61398058252427,2905.0,146.13126213592233,12.0,2.352621359223301,20.0,3.877281553398058,51.77281553398058,5.6326213592233,10.768737864077673,4.693883495145632,3.5151067961165046,4.365631067961163,43.0,7.711262135922331,193.89607766990292,-16.8,28,-27.0,5.6,8.1,4.1,515.0,271.0,52.6,2905.0,12.0,20.0,43.0,288.0,61.0,2617.0,163.6,443.0,1763.0,3.98,13.0,104.0,110.2,99.0,111.0,23.0,233.0,215.0,62.0,28.8,25.0,4668.0,189.0,0.6330097087378641,0.7961165048543689,1076.0,0.6296041308089502,0.7538726333907056,0.12426850258175559,0.16310679611650486,0.7618842717810015,0.0,0.0,57.92,61.46499999999999,180.85,119.38499999999999
1241,Donald Driver,WR,GNB,2003.0,28.0,46.87,0.0,86.0,52.0,621.0,2.0,60.5,15.0,15.0,41.0,3.5,41.4,11.9,0.0,4.58,5.29,76.0,20.0,1.45,1.44,5,19.0,4.5,34.0,16.0,471.0,90.4,308.0,65.4,3361.0,210.1,32.0,6.8,21.0,4.5,66.0,7.1,10.9,6.58,5.96,6.5,19.0,3.9,50.19,11.4,14,22.8,13.6,11.9,3.4,473.0,310.0,65.5,3377.0,32.0,21.0,19.0,137.0,90.5,3240.0,202.5,507.0,2558.0,5.05,18.0,127.0,159.9,76.0,206.0,36.0,318.0,221.0,91.0,41.2,50.0,5935.0,220.0,0.5348837209302326,0.7167019027484144,1857.0,0.4501036422860527,0.6339946698252887,0.183891027539236,0.18181818181818182,1.011400651465798,0.0,0.0,46.87,59.809999999999995,137.22,106.67999999999999
