year,trial,policy,solve_status,bench_weight,keeper_lambda,roster,bench_players,identified_keeper_players,accepted_swaps,forecast_salary_spend,starter_forecast_spend,bench_forecast_spend,bench_mean_price,bench_le5,bench_le10,top3_spend_share,stars_ge40,actual_cap_feasible,actual_cap_overage,forecast_ev,forecast_p10,forecast_p90,actual_points,drafted_only_points,actual_waiver_starts,actual_salary_spend,actual_salary_missing_players,raw_outcome_missing_players,actual_playoff_points,bench_actual_max4_ppg,bench_dead_below10,bench_sustained_12_hits,bench_sustained_15_hits,predicted_keeper_option_top2,identified_keeper_count,identified_nominal_bench_count,identified_young_count,future_outcome_years,actual_keeper_cost_coverage,realized_next_keeper_surplus,realized_next_keeper_hits,realized_next_ppg_max,realized_next_market_value_max,realized_available_contract_surplus,realized_contract_surplus_per_year,roster_oracle_next_keeper_surplus,keeper_identification_regret
2022,107,bench0,optimal,0.0,0.0,Aaron Rodgers|Austin Hooper|Breece Hall|Chris Godwin|Diontae Johnson|Elijah Mitchell|Joshua Palmer|Keenan Allen|Kenneth Walker|Kyle Pitts|Michael Carter|Michael Pittman|Rashaad Penny,Austin Hooper|Joshua Palmer|Kenneth Walker|Michael Carter|Rashaad Penny,Michael Carter|Kenneth Walker,6,297.95928955078125,280.0932006835937,17.86605453491211,3.5732109546661377,4,5,0.5322336554527283,2,False,55.0,1592.0784912109375,1434.4923095703125,1768.013427734375,1221.0999755859375,1302.10009765625,58,353.0,2,0,290.5599975585937,15.008333587646485,1,3,2,106.79162216186523,2,2,2,3,1.0,31.45147516367534,1.0,13.09999942779541,58.45147516367534,97.21413844095768,32.40471281365256,31.45147516367534,0.0
2022,107,current_bench025,optimal,0.25,0.0,Aaron Rodgers|Austin Hooper|Clyde Edwards Helaire|Diontae Johnson|Ezekiel Elliott|Hunter Renfrow|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Carter|Michael Pittman|Rashaad Penny|Tyreek Hill,Austin Hooper|Hunter Renfrow|Kenneth Walker|Michael Carter|Rashaad Penny,Michael Carter|Kenneth Walker,5,296.5297241210937,269.1332397460937,27.396465301513672,5.479292869567871,3,4,0.5500659346580505,2,False,68.0,1602.5887451171875,1437.8511962890625,1768.8284912109375,1373.699951171875,1412.300048828125,47,366.0,1,0,340.9599914550781,12.441667079925535,2,2,1,106.79162216186523,2,2,2,3,1.0,31.45147516367534,1.0,13.09999942779541,58.45147516367534,97.21413844095768,32.40471281365256,31.45147516367534,0.0
2022,107,keeper_0p01,optimal,0.0,0.01,Aaron Rodgers|Austin Hooper|Breece Hall|Chris Godwin|Diontae Johnson|Elijah Mitchell|Joshua Palmer|Keenan Allen|Kenneth Walker|Kyle Pitts|Michael Carter|Michael Pittman|Tony Pollard,Austin Hooper|Joshua Palmer|Kenneth Walker|Michael Carter|Tony Pollard,Tony Pollard|Michael Carter,7,293.67059326171875,280.0932006835937,13.577369689941406,2.715473890304565,5,5,0.5400062203407288,2,False,54.0,1592.8179931640625,1441.3795166015625,1773.68798828125,1324.0,1423.699951171875,53,352.0,2,0,347.3600158691406,18.50166702270508,1,3,3,125.00234603881836,2,2,1,3,1.0,11.743197511550235,1.0,11.886667251586914,47.74319751155024,18.79998783769939,6.266662612566464,43.194672675225576,31.45147516367534
2022,107,keeper_10p0,optimal,0.0,10.0,Aaron Rodgers|Austin Hooper|Breece Hall|Chris Godwin|Diontae Johnson|Joshua Palmer|Keenan Allen|Kenneth Walker|Michael Carter|Michael Pittman|Rhamondre Stevenson|Tony Pollard|Travis Kelce,Austin Hooper|Joshua Palmer|Michael Carter|Rhamondre Stevenson|Tony Pollard,Rhamondre Stevenson|Tony Pollard,7,297.2445068359375,276.04278564453125,21.201698303222656,4.240339756011963,4,5,0.566377580165863,3,False,57.0,1594.057861328125,1437.9267578125,1760.650634765625,1525.5,1655.9000244140625,41,355.0,2,0,364.0600280761719,18.021666717529296,1,3,3,129.76935577392578,2,2,1,3,1.0,11.743197511550235,1.0,11.886667251586914,47.74319751155024,18.79998783769939,6.266662612566464,43.194672675225576,31.45147516367534
2022,107,keeper_1p0,optimal,0.0,1.0,Aaron Rodgers|Austin Hooper|Breece Hall|Chris Godwin|Clyde Edwards Helaire|Diontae Johnson|Joshua Palmer|Keenan Allen|Kenneth Walker|Kyle Pitts|Michael Pittman|Rhamondre Stevenson|Tony Pollard,Austin Hooper|Joshua Palmer|Kenneth Walker|Rhamondre Stevenson|Tony Pollard,Rhamondre Stevenson|Tony Pollard,7,293.67059326171875,273.8984375,19.772136688232425,3.9544272422790527,4,5,0.5400062203407288,2,False,79.0,1607.91796875,1457.6456298828125,1783.7442626953125,1376.39990234375,1493.60009765625,45,377.0,2,0,342.8599853515625,20.4883337020874,1,4,4,129.76935577392578,2,2,1,3,1.0,11.743197511550235,1.0,11.886667251586914,47.74319751155024,18.79998783769939,6.266662612566464,43.194672675225576,31.45147516367534
2022,107,keeper_engine0,optimal,0.0,0.0,Aaron Rodgers|Austin Hooper|Breece Hall|Chris Godwin|Diontae Johnson|Elijah Mitchell|Joshua Palmer|Keenan Allen|Kenneth Walker|Kyle Pitts|Michael Carter|Michael Pittman|Rashaad Penny,Austin Hooper|Joshua Palmer|Kenneth Walker|Michael Carter|Rashaad Penny,Michael Carter|Kenneth Walker,6,297.95928955078125,280.0932006835937,17.86605453491211,3.5732109546661377,4,5,0.5322336554527283,2,False,55.0,1592.0784912109375,1434.4923095703125,1768.013427734375,1221.0999755859375,1302.10009765625,58,353.0,2,0,290.5599975585937,15.008333587646485,1,3,2,106.79162216186523,2,2,2,3,1.0,31.45147516367534,1.0,13.09999942779541,58.45147516367534,97.21413844095768,32.40471281365256,31.45147516367534,0.0
2022,107,keeper_tiebreak,optimal,0.0,0.0001,Aaron Rodgers|Austin Hooper|Breece Hall|Chris Godwin|Diontae Johnson|Elijah Mitchell|Joshua Palmer|Keenan Allen|Kenneth Walker|Kyle Pitts|Michael Carter|Michael Pittman|Tony Pollard,Austin Hooper|Joshua Palmer|Kenneth Walker|Michael Carter|Tony Pollard,Tony Pollard|Michael Carter,7,293.67059326171875,280.0932006835937,13.577369689941406,2.715473890304565,5,5,0.5400062203407288,2,False,54.0,1592.8179931640625,1441.3795166015625,1773.68798828125,1324.0,1423.699951171875,53,352.0,2,0,347.3600158691406,18.50166702270508,1,3,3,125.00234603881836,2,2,1,3,1.0,11.743197511550235,1.0,11.886667251586914,47.74319751155024,18.79998783769939,6.266662612566464,43.194672675225576,31.45147516367534
2022,108,bench0,optimal,0.0,0.0,Aaron Rodgers|Abram Smith|Christian Mccaffrey|Diontae Johnson|Jaylen Waddle|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Kyle Pitts|Michael Gallup|Michael Pittman|Rachaad White|Tim Patrick,Abram Smith|Kenneth Gainwell|Michael Gallup|Rachaad White|Tim Patrick,Kenneth Gainwell|Rachaad White,7,293.95318603515625,282.83526611328125,11.117908477783203,2.2235817909240723,5,5,0.6674012541770935,3,False,24.0,1583.6253662109375,1416.8375244140625,1768.2735595703125,1404.5,1397.5999755859375,55,322.0,3,2,348.8600158691406,6.001666736602783,4,1,0,97.29227447509766,2,2,2,3,0.5,0.0,0.0,15.266666412353516,107.94575119018556,0.0,0.0,31.94726011747076,31.94726011747076
2022,108,current_bench025,optimal,0.25,0.0,Aaron Rodgers|Alvin Kamara|Chase Edmonds|Diontae Johnson|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Kyle Pitts|Michael Gallup|Michael Pittman|Mike Williams|Rachaad White|Travis Etienne,Chase Edmonds|Kenneth Gainwell|Kenneth Walker|Michael Gallup|Rachaad White,Kenneth Gainwell|Chase Edmonds,6,295.600341796875,282.83526611328125,12.765037536621094,2.5530076026916504,5,5,0.5498512983322144,3,False,74.0,1607.720947265625,1425.4268798828125,1762.2335205078125,1284.5,1269.199951171875,47,372.0,1,0,303.8599853515625,12.656667041778563,2,2,1,101.91310501098631,2,2,1,3,1.0,0.0,0.0,5.121428966522217,1.9412167072296145,0.0,0.0,31.94726011747076,31.94726011747076
2022,108,keeper_0p01,optimal,0.0,0.01,Aaron Rodgers|Alexander Mattison|Christian Mccaffrey|Diontae Johnson|Jaylen Waddle|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Kyle Pitts|Michael Gallup|Michael Pittman|Rachaad White|Tim Patrick,Alexander Mattison|Kenneth Gainwell|Michael Gallup|Rachaad White|Tim Patrick,Kenneth Gainwell|Alexander Mattison,7,293.95318603515625,282.83526611328125,11.117908477783203,2.2235817909240723,5,5,0.6674012541770935,3,False,29.0,1590.1619873046875,1418.1689453125,1767.7861328125,1404.5,1395.9000244140625,55,327.0,2,1,348.8600158691406,7.481666660308837,4,1,0,104.19833755493164,2,2,1,3,1.0,0.0,0.0,8.128571510314941,2.258365838424019,0.0,0.0,31.94726011747076,31.94726011747076
2022,108,keeper_10p0,optimal,0.0,10.0,Aaron Rodgers|Alvin Kamara|Diontae Johnson|Dk Metcalf|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Kyle Pitts|Michael Gallup|Michael Pittman|Rachaad White|Rhamondre Stevenson|Travis Etienne,Kenneth Gainwell|Kenneth Walker|Michael Gallup|Rachaad White|Rhamondre Stevenson,Rhamondre Stevenson|Kenneth Gainwell,6,296.3062438964844,277.6585693359375,18.64764404296875,3.7295289039611816,4,4,0.5485413670539856,3,False,60.0,1610.63037109375,1424.9749755859375,1773.8677978515625,1339.199951171875,1352.199951171875,40,358.0,1,0,328.3599853515625,14.801666736602783,2,3,2,117.46453094482422,2,2,2,3,1.0,0.0,0.0,10.891666412353516,29.833111938873483,0.0,0.0,79.08244368646909,79.08244368646909
2022,108,keeper_1p0,optimal,0.0,1.0,Aaron Rodgers|Christian Mccaffrey|Devonta Smith|Diontae Johnson|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Michael Gallup|Michael Pittman|Rachaad White|Rhamondre Stevenson|Tim Patrick|Travis Kelce,Kenneth Gainwell|Michael Gallup|Rachaad White|Rhamondre Stevenson|Tim Patrick,Rhamondre Stevenson|Kenneth Gainwell,5,294.4237976074219,275.0702514648437,19.35355567932129,3.870711088180542,4,4,0.6831177473068237,3,False,38.0,1586.5174560546875,1407.19775390625,1770.5931396484375,1585.0,1644.199951171875,38,336.0,2,1,417.3599853515625,10.161666584014892,3,2,1,117.46453094482422,2,2,2,3,1.0,0.0,0.0,10.891666412353516,29.833111938873483,0.0,0.0,82.24290768333765,82.24290768333765
2022,108,keeper_engine0,optimal,0.0,0.0,Aaron Rodgers|Abram Smith|Christian Mccaffrey|Diontae Johnson|Jaylen Waddle|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Kyle Pitts|Michael Gallup|Michael Pittman|Rachaad White|Tim Patrick,Abram Smith|Kenneth Gainwell|Michael Gallup|Rachaad White|Tim Patrick,Kenneth Gainwell|Rachaad White,7,293.95318603515625,282.83526611328125,11.117908477783203,2.2235817909240723,5,5,0.6674012541770935,3,False,24.0,1583.6253662109375,1416.8375244140625,1768.2735595703125,1404.5,1397.5999755859375,55,322.0,3,2,348.8600158691406,6.001666736602783,4,1,0,97.29227447509766,2,2,2,3,0.5,0.0,0.0,15.266666412353516,107.94575119018556,0.0,0.0,31.94726011747076,31.94726011747076
2022,108,keeper_tiebreak,optimal,0.0,0.0001,Aaron Rodgers|Alexander Mattison|Christian Mccaffrey|Diontae Johnson|Jaylen Waddle|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Kyle Pitts|Michael Gallup|Michael Pittman|Rachaad White|Tim Patrick,Alexander Mattison|Kenneth Gainwell|Michael Gallup|Rachaad White|Tim Patrick,Kenneth Gainwell|Alexander Mattison,7,293.95318603515625,282.83526611328125,11.117908477783203,2.2235817909240723,5,5,0.6674012541770935,3,False,29.0,1590.1619873046875,1418.1689453125,1767.7861328125,1404.5,1395.9000244140625,55,327.0,2,1,348.8600158691406,7.481666660308837,4,1,0,104.19833755493164,2,2,1,3,1.0,0.0,0.0,8.128571510314941,2.258365838424019,0.0,0.0,31.94726011747076,31.94726011747076
2022,109,bench0,optimal,0.0,0.0,Aaron Rodgers|Adam Thielen|Alexander Mattison|Alvin Kamara|Chase Edmonds|Chris Godwin|Ezekiel Elliott|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Pittman|Rhamondre Stevenson|Treylon Burks,Alexander Mattison|Chase Edmonds|Kenneth Walker|Rhamondre Stevenson|Treylon Burks,Rhamondre Stevenson|Alexander Mattison,6,295.15924072265625,255.29879760742188,39.8604736328125,7.972094535827637,2,4,0.586432695388794,3,False,69.0,1608.1392822265625,1437.1575927734375,1795.127685546875,1362.5999755859375,1358.0,41,367.0,0,0,354.5599975585937,14.60166664123535,1,2,2,112.98585510253906,2,2,1,3,1.0,0.0,0.0,10.891666412353516,27.01387139510515,0.0,0.0,41.17508964068635,41.17508964068635
2022,109,current_bench025,optimal,0.25,0.0,Aaron Rodgers|Abram Smith|Adam Thielen|Alexander Mattison|Alvin Kamara|Chris Godwin|Ezekiel Elliott|Juju Smith Schuster|Kenneth Walker|Kenny Golladay|Kyle Pitts|Rhamondre Stevenson|Tyreek Hill,Abram Smith|Alexander Mattison|Kenneth Walker|Kenny Golladay|Rhamondre Stevenson,Rhamondre Stevenson|Alexander Mattison,7,296.56304931640625,277.7592468261719,18.803810119628903,3.7607619762420654,4,5,0.6593925356864929,3,False,49.0,1594.51708984375,1427.6612548828125,1788.7733154296875,1480.199951171875,1498.699951171875,41,347.0,1,1,400.6599731445313,10.493333268165587,3,2,2,112.98585510253906,2,2,1,3,1.0,0.0,0.0,10.891666412353516,27.01387139510515,0.0,0.0,41.17508964068635,41.17508964068635
2022,109,keeper_0p01,optimal,0.0,0.01,Aaron Rodgers|Adam Thielen|Alvin Kamara|Chase Edmonds|Chris Godwin|Ezekiel Elliott|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Carter|Michael Pittman|Rhamondre Stevenson|Treylon Burks,Chase Edmonds|Kenneth Walker|Michael Carter|Rhamondre Stevenson|Treylon Burks,Rhamondre Stevenson|Michael Carter,7,297.0309753417969,255.29879760742188,41.732177734375,8.346435546875,2,4,0.5827373266220093,3,False,70.0,1608.3782958984375,1433.155029296875,1792.282470703125,1362.5999755859375,1356.800048828125,41,368.0,0,0,354.5599975585937,15.294999885559085,0,2,2,121.8451042175293,2,2,2,3,1.0,0.0,0.0,10.891666412353516,27.01387139510515,0.0,0.0,41.17508964068635,41.17508964068635
2022,109,keeper_10p0,optimal,0.0,10.0,Aaron Rodgers|Aj Dillon|Alexander Mattison|Breece Hall|Chase Edmonds|Chris Godwin|Clyde Edwards Helaire|Devin Singletary|Juju Smith Schuster|Kyle Pitts|Mike Williams|Rhamondre Stevenson|Tee Higgins,Aj Dillon|Alexander Mattison|Chase Edmonds|Devin Singletary|Rhamondre Stevenson,Rhamondre Stevenson|Devin Singletary,2,297.2649230957031,242.8987579345703,54.36616897583008,10.873233795166016,1,3,0.4988512098789215,2,False,89.0,1609.51611328125,1463.50439453125,1766.5362548828125,1416.300048828125,1392.0,41,387.0,0,0,350.8600158691406,14.449999618530274,1,3,2,123.50300979614258,2,2,1,3,1.0,0.0,0.0,10.891666412353516,27.01387139510515,0.0,0.0,0.0,0.0
2022,109,keeper_1p0,optimal,0.0,1.0,Adam Thielen|Alexander Mattison|Alvin Kamara|Baker Mayfield|Chris Godwin|Ezekiel Elliott|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Carter|Nick Chubb|Rhamondre Stevenson|Treylon Burks,Alexander Mattison|Kenneth Walker|Michael Carter|Rhamondre Stevenson|Treylon Burks,Rhamondre Stevenson|Michael Carter,6,296.0950927734375,262.31768798828125,33.777435302734375,6.755486965179443,3,4,0.6398905515670776,3,False,81.0,1563.8184814453125,1404.0142822265625,1727.2681884765625,1428.89990234375,1351.860107421875,40,379.0,1,0,329.3599853515625,14.759999656677246,1,2,2,121.8451042175293,2,2,2,3,1.0,0.0,0.0,10.891666412353516,27.01387139510515,0.0,0.0,41.17508964068635,41.17508964068635
2022,109,keeper_engine0,optimal,0.0,0.0,Aaron Rodgers|Adam Thielen|Alexander Mattison|Alvin Kamara|Chase Edmonds|Chris Godwin|Ezekiel Elliott|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Pittman|Rhamondre Stevenson|Treylon Burks,Alexander Mattison|Chase Edmonds|Kenneth Walker|Rhamondre Stevenson|Treylon Burks,Rhamondre Stevenson|Alexander Mattison,6,295.15924072265625,255.29879760742188,39.8604736328125,7.972094535827637,2,4,0.586432695388794,3,False,69.0,1608.1392822265625,1437.1575927734375,1795.127685546875,1362.5999755859375,1358.0,41,367.0,0,0,354.5599975585937,14.60166664123535,1,2,2,112.98585510253906,2,2,1,3,1.0,0.0,0.0,10.891666412353516,27.01387139510515,0.0,0.0,41.17508964068635,41.17508964068635
2022,109,keeper_tiebreak,optimal,0.0,0.0001,Aaron Rodgers|Adam Thielen|Alvin Kamara|Chase Edmonds|Chris Godwin|Ezekiel Elliott|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Carter|Michael Pittman|Rhamondre Stevenson|Treylon Burks,Chase Edmonds|Kenneth Walker|Michael Carter|Rhamondre Stevenson|Treylon Burks,Rhamondre Stevenson|Michael Carter,7,297.0309753417969,255.29879760742188,41.732177734375,8.346435546875,2,4,0.5827373266220093,3,False,70.0,1608.3782958984375,1433.155029296875,1792.282470703125,1362.5999755859375,1356.800048828125,41,368.0,0,0,354.5599975585937,15.294999885559085,0,2,2,121.8451042175293,2,2,2,3,1.0,0.0,0.0,10.891666412353516,27.01387139510515,0.0,0.0,41.17508964068635,41.17508964068635
2022,110,bench0,optimal,0.0,0.0,Aaron Rodgers|Alvin Kamara|Breece Hall|Chase Edmonds|Chris Godwin|Corey Davis|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Pittman|Mike Williams|Noah Fant|Treylon Burks,Chase Edmonds|Corey Davis|Kenneth Walker|Noah Fant|Treylon Burks,Chase Edmonds|Kenneth Walker,6,296.9595031738281,277.5086669921875,19.45086669921875,3.8901734352111816,4,5,0.5818897485733032,2,False,66.0,1620.2822265625,1466.5963134765625,1791.970458984375,1335.300048828125,1319.199951171875,47,364.0,2,0,321.46002197265625,13.096666717529295,1,1,1,85.33340835571289,2,2,1,3,1.0,33.75959856700966,1.0,13.09999942779541,60.75959856700966,102.04668505382608,34.01556168460869,33.75959856700966,0.0
2022,110,current_bench025,optimal,0.25,0.0,Aaron Rodgers|Alvin Kamara|Breece Hall|Chase Edmonds|Chris Godwin|Corey Davis|Devante Parker|Diontae Johnson|Michael Pittman|Mike Williams|Noah Fant|Treylon Burks|Zach Ertz,Chase Edmonds|Corey Davis|Devante Parker|Noah Fant|Treylon Burks,Chase Edmonds|Devante Parker,6,293.10595703125,273.17340087890625,19.93256378173828,3.9865126609802246,4,5,0.5895400047302246,2,False,28.0,1575.596923828125,1412.1220703125,1734.9427490234375,1296.199951171875,1229.9000244140625,57,326.0,3,0,291.8599853515625,10.983333396911622,1,1,0,71.13396072387695,2,2,0,3,0.5,0.0,0.0,4.799999713897705,2.135425227028983,0.0,0.0,0.0,0.0
2022,110,keeper_0p01,optimal,0.0,0.01,Aaron Rodgers|Alvin Kamara|Breece Hall|Chris Godwin|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Kyle Pitts|Michael Carter|Michael Pittman|Mike Williams|Noah Fant|Rhamondre Stevenson,Kenneth Gainwell|Kenneth Walker|Michael Carter|Noah Fant|Rhamondre Stevenson,Rhamondre Stevenson|Michael Carter,9,297.44122314453125,277.5086669921875,19.93256187438965,3.9865124225616455,4,5,0.5809473395347595,2,False,70.0,1626.0140380859375,1453.3162841796875,1798.453857421875,1389.800048828125,1416.0,43,368.0,1,0,325.4599914550781,14.033333110809329,2,2,2,118.08948135375977,2,2,2,3,1.0,0.0,0.0,10.891666412353516,23.238278071085613,0.0,0.0,33.75959856700966,33.75959856700966
2022,110,keeper_10p0,optimal,0.0,10.0,Aaron Rodgers|Alvin Kamara|Breece Hall|Clyde Edwards Helaire|Corey Davis|Juju Smith Schuster|Kenneth Walker|Michael Carter|Michael Pittman|Mike Williams|Noah Fant|Rhamondre Stevenson|Travis Kelce,Corey Davis|Kenneth Walker|Michael Carter|Noah Fant|Rhamondre Stevenson,Rhamondre Stevenson|Michael Carter,10,297.9229431152344,277.0269775390625,20.89595413208008,4.179190635681152,4,5,0.5800079703330994,2,False,106.0,1636.253173828125,1479.117919921875,1802.3621826171875,1551.199951171875,1514.099853515625,32,404.0,2,0,332.260009765625,15.108333015441897,1,2,2,118.08948135375977,2,2,2,3,1.0,0.0,0.0,10.891666412353516,23.238278071085613,0.0,0.0,33.75959856700966,33.75959856700966
2022,110,keeper_1p0,optimal,0.0,1.0,Aaron Rodgers|Breece Hall|Chris Godwin|Clyde Edwards Helaire|Devonta Smith|Diontae Johnson|Kyle Pitts|Michael Carter|Mike Evans|Mike Williams|Noah Fant|Rhamondre Stevenson|Treylon Burks,Devonta Smith|Michael Carter|Noah Fant|Rhamondre Stevenson|Treylon Burks,Rhamondre Stevenson|Michael Carter,5,297.6820373535156,265.9479675292969,31.73410415649414,6.346820831298828,2,5,0.5440688729286194,2,False,47.0,1604.2130126953125,1425.84033203125,1768.77294921875,1345.199951171875,1356.60009765625,46,345.0,1,0,337.46002197265625,14.544999504089356,1,2,2,118.08948135375977,2,2,2,3,1.0,0.0,0.0,10.891666412353516,23.238278071085613,0.0,0.0,50.56999721560153,50.56999721560153
2022,110,keeper_engine0,optimal,0.0,0.0,Aaron Rodgers|Alvin Kamara|Breece Hall|Chase Edmonds|Chris Godwin|Corey Davis|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Pittman|Mike Williams|Noah Fant|Treylon Burks,Chase Edmonds|Corey Davis|Kenneth Walker|Noah Fant|Treylon Burks,Chase Edmonds|Kenneth Walker,6,296.9595031738281,277.5086669921875,19.45086669921875,3.8901734352111816,4,5,0.5818897485733032,2,False,66.0,1620.2822265625,1466.5963134765625,1791.970458984375,1335.300048828125,1319.199951171875,47,364.0,2,0,321.46002197265625,13.096666717529295,1,1,1,85.33340835571289,2,2,1,3,1.0,33.75959856700966,1.0,13.09999942779541,60.75959856700966,102.04668505382608,34.01556168460869,33.75959856700966,0.0
2022,110,keeper_tiebreak,optimal,0.0,0.0001,Aaron Rodgers|Alvin Kamara|Breece Hall|Chris Godwin|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Kyle Pitts|Michael Carter|Michael Pittman|Mike Williams|Noah Fant|Rhamondre Stevenson,Kenneth Gainwell|Kenneth Walker|Michael Carter|Noah Fant|Rhamondre Stevenson,Rhamondre Stevenson|Michael Carter,9,297.44122314453125,277.5086669921875,19.93256187438965,3.9865124225616455,4,5,0.5809473395347595,2,False,70.0,1626.0140380859375,1453.3162841796875,1798.453857421875,1389.800048828125,1416.0,43,368.0,1,0,325.4599914550781,14.033333110809329,2,2,2,118.08948135375977,2,2,2,3,1.0,0.0,0.0,10.891666412353516,23.238278071085613,0.0,0.0,33.75959856700966,33.75959856700966
2022,111,bench0,optimal,0.0,0.0,Aaron Rodgers|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Dj Chark|Elijah Moore|Ezekiel Elliott|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Pittman|Rachaad White|Zach Ertz,Dj Chark|Elijah Moore|Kenneth Walker|Rachaad White|Zach Ertz,Kenneth Walker|Rachaad White,5,295.8711853027344,278.32647705078125,17.544723510742188,3.5089447498321533,4,5,0.609548807144165,2,False,64.0,1602.244140625,1435.201904296875,1768.3358154296875,1390.300048828125,1438.300048828125,44,362.0,1,0,344.0599975585937,13.636666870117187,1,2,1,80.33517837524414,2,2,2,3,0.5,25.03766114498797,1.0,15.266666412353516,114.47644805908205,102.51410920407,34.17136973469,25.03766114498797,0.0
2022,111,current_bench025,optimal,0.25,0.0,Alvin Kamara|Chris Godwin|Diontae Johnson|Dj Chark|Ezekiel Elliott|Josh Allen|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Michael Pittman|Mike Gesicki|Rachaad White|Zach Ertz,Dj Chark|Kenneth Gainwell|Kenneth Walker|Mike Gesicki|Rachaad White,Kenneth Gainwell|Kenneth Walker,6,295.37921142578125,285.4597473144531,9.919498443603516,1.983899712562561,5,5,0.5672614574432373,3,False,33.0,1586.61572265625,1410.1484375,1758.6112060546875,1410.02001953125,1533.340087890625,35,331.0,2,0,382.3199768066406,13.31666669845581,1,2,1,95.01554870605467,2,2,2,3,1.0,25.03766114498797,1.0,13.09999942779541,52.03766114498797,102.51410920407,34.17136973469,25.03766114498797,0.0
2022,111,keeper_0p01,optimal,0.0,0.01,Aaron Rodgers|Alvin Kamara|Diontae Johnson|Dj Chark|Ezekiel Elliott|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Kyle Pitts|Michael Carter|Michael Pittman|Mike Williams|Rachaad White,Dj Chark|Kenneth Gainwell|Kenneth Walker|Michael Carter|Rachaad White,Michael Carter|Kenneth Gainwell,10,297.8389892578125,286.1976928710937,11.64132308959961,2.328264713287353,5,5,0.5477110147476196,2,False,45.0,1600.501708984375,1412.2100830078125,1761.91748046875,1327.89990234375,1301.7000732421875,50,343.0,1,0,332.0599975585937,13.294999980926514,1,2,1,112.00474166870116,2,2,2,3,1.0,0.0,0.0,5.121428966522217,2.149665591509446,0.0,0.0,25.03766114498797,25.03766114498797
2022,111,keeper_10p0,optimal,0.0,10.0,Aaron Rodgers|Clyde Edwards Helaire|Dalvin Cook|Elijah Mitchell|Elijah Moore|Ezekiel Elliott|Juju Smith Schuster|Kenneth Walker|Mike Gesicki|Miles Sanders|Travis Etienne|Treylon Burks|Zach Ertz,Clyde Edwards Helaire|Elijah Moore|Kenneth Walker|Mike Gesicki|Miles Sanders,Clyde Edwards Helaire|Miles Sanders,5,297.3470458984375,244.3819274902344,52.965118408203125,10.593023300170898,2,3,0.6081778407096863,2,False,74.0,1617.1729736328125,1441.1978759765625,1773.010009765625,1309.5999755859375,1317.699951171875,50,372.0,1,0,350.3600158691406,16.220000076293946,1,3,3,146.05413055419922,2,2,1,3,1.0,0.0,0.0,5.007142543792725,2.149665591509446,0.0,0.0,25.03766114498797,25.03766114498797
2022,111,keeper_1p0,optimal,0.0,1.0,Aaron Rodgers|Adam Thielen|Christian Mccaffrey|Clyde Edwards Helaire|Dj Chark|Elijah Mitchell|Elijah Moore|Ezekiel Elliott|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Travis Etienne|Zach Ertz,Clyde Edwards Helaire|Dj Chark|Elijah Moore|Kenneth Gainwell|Kenneth Walker,Clyde Edwards Helaire|Kenneth Gainwell,4,297.3470764160156,265.78173828125,31.56529426574707,6.313058853149414,3,4,0.6652567982673645,2,False,85.0,1611.821533203125,1455.8179931640625,1793.457763671875,1407.4000244140625,1415.89990234375,43,383.0,0,0,381.3599853515625,13.690000247955322,2,2,2,135.3219108581543,2,2,2,3,1.0,0.0,0.0,5.121428966522217,2.149665591509446,0.0,0.0,33.495154598167815,33.495154598167815
