scope,period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,ppg_weight,ypr_weight,td_rate_weight,primary,recency_half_life,wr_feature_count,wr_total_match_weight
wr,development_2017_2022,ppg225_both025_wr,432.0,2.500923006165996,3.5005408863137215,-2.3243768110124288,0.7175925925925926,0.6807169491283412,0.27034899324035505,28.686058388809315,38.76558381683976,-23.012270388935264,0.6921296296296297,0.6547296022683534,0.23243553003237022,0.4537037037037037,0.1964083781295881,0.3159524306869742,0.4951141473538568,0.22453703703703703,0.09152804307611537,0.1924061649749984,0.500261578704416,0.18981481481481483,0.07338374528064609,0.14637793191118562,0.83198606271777,0.02546296296296296,0.05123217672655057,0.025181421715760956,0.7659252861153099,0.5860928435263207,0.09959338702446464,0.6407035234491864,63.38596316070126,0.05000000000000002,1.4791234095390118,2.1827833604887124,0.2689616047294225,0.9166666666666666,0.125,0.10626865080450659,0.10704281410413542,0.6432000783852636,5.131617427568342,0.3918773697962832,0.12048402944280072,2.25,0.25,0.25,0,12.0,15,14.5
wr,development_2017_2022,ppg225_both050_wr,432.0,2.501194745447526,3.500346221767523,-2.323657216573512,0.7222222222222222,0.6798296306166561,0.2730426307948824,28.691517541859927,38.764378604202165,-22.961827630155152,0.7013888888888888,0.6544419646759573,0.2291915574461117,0.4537037037037037,0.19680031913901003,0.3165630343539638,0.48506139744033205,0.22453703703703703,0.09204041286708936,0.1927468418741647,0.4885674719187567,0.18981481481481483,0.07415374737685135,0.14644256147239,0.8278048780487804,0.02546296296296296,0.05296891316436305,0.025380098376115517,0.7706758799395379,0.5828907250344731,0.09446763439304552,0.6396094726730334,63.24036287716503,0.05000000000000002,1.4790090807121348,2.183495694465432,0.25881026161787424,0.9189814814814815,0.125,0.10715831209776282,0.10693388375446163,0.6460415441896923,5.100493559972488,0.39625046874873343,0.11905359689833547,2.25,0.5,0.5,0,12.0,15,15.0
wr,development_2017_2022,ppg225_tdrate050_wr,432.0,2.499911309852703,3.500361706542956,-2.324404313503546,0.7106481481481481,0.6815668657722511,0.2761801498524404,28.682439581429918,38.77226498439833,-23.02250836691806,0.6944444444444444,0.6549769568433417,0.23313970114187343,0.4537037037037037,0.19580135929175893,0.3162881618048389,0.5015997924593566,0.22453703703703703,0.0909302177452491,0.1928389684199041,0.48844437605785507,0.18981481481481483,0.07281687046655477,0.14646025233019022,0.832020905923345,0.02546296296296296,0.050832913621341826,0.025091316317236424,0.7838479809976246,0.5912713358077264,0.12128343118360427,0.6425392152610969,63.27699025890004,0.050000000000000024,1.4794800535535362,2.1834849399285283,0.2689939771472377,0.9143518518518519,0.125,0.10607841844515684,0.10707776991891824,0.6419753086419753,5.139813333393668,0.39024089622980795,0.12048626283234976,2.25,0.0,0.5,0,12.0,14,14.5
wr,development_2017_2022,ppg225_wr,432.0,2.501486983612555,3.500523867781829,-2.325028766585977,0.7083333333333334,0.6812804591085784,0.27407134388272497,28.7241678680456,38.803667502194905,-23.087147460249778,0.6967592592592593,0.65539470417432,0.2309907058616032,0.4537037037037037,0.19592357366552274,0.3165288143910826,0.48532082324455206,0.22453703703703703,0.09067421691339023,0.19272820304511537,0.49032158793660563,0.18981481481481483,0.07238738543149378,0.14706735188937436,0.828170731707317,0.02546296296296296,0.04998570766071092,0.025192723081921126,0.7685165191103434,0.5871815012983366,0.11391251048608396,0.6528542890734156,62.95377618556909,0.050000000000000024,1.4819404634245563,2.185634578319906,0.27942965330057146,0.9120370370370371,0.125,0.10504238863762731,0.1074473495564959,0.6383989809915736,5.165249049593247,0.38775168417123534,0.1218906550968427,2.25,0.0,0.0,0,12.0,13,14.0
wr,development_2017_2022,ppg225_ypr050_wr,432.0,2.502880874473033,3.5005093813914128,-2.324498765497504,0.7199074074074074,0.6806743623136385,0.2763673712163773,28.714675939623568,38.767587402394604,-23.024194739475238,0.6990740740740741,0.6551270622952996,0.23587163705630387,0.4537037037037037,0.19584511050389497,0.31731590312540975,0.47626253891387066,0.22453703703703703,0.09236372137597965,0.19194316159340327,0.506570241575627,0.18981481481481483,0.07334675923054934,0.14699083416729172,0.824390243902439,0.02546296296296296,0.05132753270188561,0.02541846302888313,0.7268408551068883,0.5891835509787438,0.11765207575343518,0.6469933703271535,63.026030635785226,0.050000000000000024,1.4797135766887342,2.1808641281892673,0.27087787171213074,0.9074074074074074,0.125,0.10606121383832134,0.10712151727093151,0.6417303546933176,5.124180040992035,0.3936543355807803,0.12041713017934182,2.25,0.5,0.0,1,12.0,14,14.5
wr,development_2017_2022,production,432.0,2.4996943136437477,3.500179536899433,-2.323872961836373,0.7129629629629629,0.6814800008804306,0.2751960541977426,28.709203385733183,38.79959523264184,-23.100603905401773,0.6990740740740741,0.6563180776126963,0.23482827867691342,0.4537037037037037,0.19750776774720702,0.3160494397095614,0.47790556900726394,0.22453703703703703,0.09213047576499493,0.1926548886367106,0.48619787659639946,0.18981481481481483,0.0731793883049563,0.14638038390417757,0.8309407665505226,0.02546296296296296,0.05019612295614819,0.025566026411716413,0.721442453033902,0.5977630196660542,0.12571586686647532,0.6651925149352989,63.73371604199528,0.050000000000000024,1.4792784796089211,2.1786583803544755,0.3088308566006625,0.9120370370370371,0.125,0.10321987994151807,0.10702926426675112,0.6477562218302959,5.1447035360268565,0.38855136486685865,0.11987037323647981,1.5,0.0,0.0,0,12.0,13,13.25
wr,development_2017_2022,tdrate050_wr,432.0,2.4988658489459827,3.499942236233597,-2.323316503724138,0.7013888888888888,0.681918560180132,0.28033917653253637,28.70726082436017,38.7923657165607,-23.067485498577913,0.6990740740740741,0.6557768602547311,0.23724204229442392,0.4537037037037037,0.1971972266760356,0.31637779609520467,0.4834832237979938,0.22453703703703703,0.09206525150187685,0.19231979598092022,0.4897984305277735,0.18981481481481483,0.07343093533664555,0.14613227900304865,0.8348780487804878,0.02546296296296296,0.05131220450074913,0.025212479407226283,0.7732671129345714,0.5927620259344337,0.10970706242591274,0.6471993465142463,63.98403746516737,0.050000000000000024,1.4817628778670089,2.1820996520435916,0.2972341674447569,0.9097222222222222,0.125,0.10422508073622715,0.10698277373501376,0.6453066823437194,5.115962807691403,0.3919350314406371,0.11859222264843926,1.5,0.0,0.5,0,12.0,14,13.75
wr,development_2017_2022,ypr050_wr,432.0,2.5008921856701343,3.5000983631755167,-2.3233193338619764,0.7175925925925926,0.6804481784623712,0.28158522139052394,28.7133255328714,38.810317882211564,-23.043454607924325,0.7013888888888888,0.6550039333901844,0.23312917083253187,0.4537037037037037,0.1971159060203644,0.3174806583523684,0.46400466966447595,0.22453703703703703,0.0930737183661293,0.19275390939211748,0.48096630250807815,0.18981481481481483,0.07395517850475311,0.14605033197140727,0.830034843205575,0.02546296296296296,0.05120786788998726,0.025609020104308988,0.7151803066292377,0.5783835270587541,0.07646089233969613,0.6457078108515263,63.713972245586746,0.05000000000000002,1.4793257826885922,2.178189837216751,0.2999071124521373,0.9097222222222222,0.125,0.10381248959200938,0.1069724315723183,0.6447677836566725,5.103205598244945,0.39464357733641625,0.11865866732105684,1.5,0.5,0.0,0,12.0,14,13.75
wr,recent_2020_2025,both050_wr,432.0,2.4195898425408977,3.3822397908910298,-2.2205588327575394,0.7337962962962963,0.6672149913603704,0.2470534005605482,27.940113510628134,38.03155819561801,-21.498349722494737,0.7361111111111112,0.6388030129547514,0.21325723893604231,0.41898148148148145,0.19685319104148993,0.29393855095860966,0.5126455503951046,0.2037037037037037,0.08669603212122715,0.17724327314191285,0.4728131606765328,0.19212962962962962,0.07891589180363223,0.1496955203280572,0.794800980426002,0.016203703703703703,0.0487409535006599,0.017176728167195333,0.8426890756302521,0.6092960889862786,0.1184995954410764,0.6637137750429126,64.5001710495511,0.05000000000000002,1.4823200581215716,2.1852361629080725,0.20291644547801269,0.9074074074074074,0.12731481481481483,0.10490592941903566,0.11028564495239176,0.6013021461297323,6.24881365974502,0.31807268360780716,0.22904949825602933,1.5,0.5,0.5,0,12.0,15,14.25
wr,recent_2020_2025,ppg225_both025_wr,432.0,2.4236536184702597,3.3826616583225966,-2.2216469608930716,0.7361111111111112,0.6674534607063857,0.2481023032382531,27.945682593934613,38.0379666446795,-21.453977452289617,0.7337962962962963,0.6389368173015645,0.22114904973597682,0.41898148148148145,0.19649471903564267,0.29453793111175874,0.5034227729964121,0.2037037037037037,0.08719947740479263,0.17691530763022445,0.4830206131078224,0.19212962962962962,0.07724661348981278,0.15100350858059972,0.7913142541512755,0.016203703703703703,0.04740240763369438,0.016896779942056024,0.8497478991596639,0.6183005314091277,0.14459974863167396,0.6670481033763496,64.3514913704739,0.05000000000000002,1.4820405047576612,2.1928574190831562,0.1848126107962413,0.9074074074074074,0.12731481481481483,0.1061523244010278,0.11021319881145658,0.6012056908608633,6.340509717383379,0.3110772851717448,0.2371876886644637,2.25,0.25,0.25,0,12.0,15,14.5
wr,recent_2020_2025,ppg225_both050_wr,432.0,2.4225998404646303,3.3826873166598093,-2.221589588221087,0.7430555555555556,0.6667112708059937,0.24560101324623262,27.956185594307183,38.028819761131636,-21.414005411681448,0.7361111111111112,0.6386515280693977,0.208204662352872,0.41898148148148145,0.1959808576882194,0.29516679874692514,0.5038189782307235,0.2037037037037037,0.08700708959199374,0.1769670437434381,0.4792547568710359,0.19212962962962962,0.07799346265843185,0.15103022293941393,0.7900369385852867,0.016203703703703703,0.048697512096523454,0.017154211852545433,0.8420168067226891,0.6071382110610567,0.11003719917814109,0.6662492302031348,64.1596181706247,0.05000000000000002,1.4829621147669187,2.19265216566343,0.17874913731716793,0.9097222222222222,0.12731481481481483,0.10623135589417779,0.11050991355643501,0.5918495297805643,6.319591147272086,0.3123450051327846,0.2351801880663,2.25,0.5,0.5,0,12.0,15,15.0
wr,recent_2020_2025,ppg225_tdrate050_wr,432.0,2.4238531867530946,3.382609555687413,-2.2216301135810625,0.7314814814814815,0.6675475126697269,0.24785480107506763,27.950872787838488,38.03498873524494,-21.473891110306255,0.7453703703703703,0.6384824988985139,0.21214318613794636,0.41898148148148145,0.19555226389675637,0.29540182605962456,0.5033567387906935,0.2037037037037037,0.08660859210082548,0.17723441066825854,0.46792415433403806,0.19212962962962962,0.07681747109066282,0.15043643996993103,0.8024648738219353,0.016203703703703703,0.0473182131542713,0.016698450067890933,0.8652100840336134,0.6215673033190298,0.16805672398364618,0.6696875314958232,64.2227410597331,0.050000000000000024,1.4857405929109728,2.200479556100825,0.18452910359346986,0.9074074074074074,0.12731481481481483,0.10628859623706591,0.11030459052450403,0.5987460815047022,6.363916128048406,0.3090449977404114,0.23904707608431255,2.25,0.0,0.5,0,12.0,14,14.5
wr,recent_2020_2025,ppg225_wr,432.0,2.4252722260393167,3.3824664057612153,-2.222112005580966,0.7361111111111112,0.6680172217928267,0.25284147144413,27.967046356280303,38.08291322721022,-21.52485133196134,0.7384259259259259,0.6399220135079328,0.21879083741350103,0.41898148148148145,0.1965214788281543,0.29466020375544216,0.5033567387906935,0.2037037037037037,0.08677111797967736,0.17682839733149916,0.4826902748414376,0.19212962962962962,0.07704727808085038,0.15091249962320977,0.794835502468326,0.016203703703703703,0.04583356548735824,0.016743373525572317,0.8500840336134454,0.6116134541470151,0.12213824424404043,0.6754616101624618,63.94969406365455,0.05000000000000002,1.4807489149261472,2.1889723107719488,0.1927167320710408,0.9074074074074074,0.12731481481481483,0.10558623352638394,0.11020812096218702,0.6054979503255365,6.364319529052773,0.30983156717982896,0.23994252538483585,2.25,0.0,0.0,0,12.0,13,14.0
wr,recent_2020_2025,ppg225_ypr050_wr,432.0,2.423246250967754,3.382541166107663,-2.221633048189576,0.7384259259259259,0.6675067433856111,0.25090733961383027,27.955752717724824,38.04347681942453,-21.46239914302569,0.7384259259259259,0.6393204325255157,0.2149409522262951,0.41898148148148145,0.19647894773512847,0.2947431120604194,0.5038409896326297,0.2037037037037037,0.08771547866746061,0.17622098668743322,0.5041622621564482,0.19212962962962962,0.07766532012798566,0.15094276543222435,0.7877930058342252,0.016203703703703703,0.047612204340932385,0.01702410549407282,0.8127731092436975,0.6152559104082369,0.13797364502529463,0.6713775565090349,63.9993367986009,0.050000000000000024,1.4823123275071541,2.187777425722475,0.18504305744783472,0.9027777777777778,0.12731481481481483,0.10580356609375048,0.11046014488456908,0.5982638051603569,6.316805453330023,0.3119297067750632,0.2350150926632514,2.25,0.5,0.0,1,12.0,14,14.5
wr,recent_2020_2025,production,432.0,2.420206942386723,3.3819135909455684,-2.220841312486514,0.7361111111111112,0.6687045695428915,0.24741827641996483,27.940589077766905,38.07775230169799,-21.59254262561078,0.7361111111111112,0.6407783339966491,0.21661440291506984,0.41898148148148145,0.19668055884534572,0.29370208357125377,0.5207457462965817,0.2037037037037037,0.08701316479993056,0.1767401285631155,0.4864561310782241,0.19212962962962962,0.07673182039529808,0.14977692575498833,0.8029136603721476,0.016203703703703703,0.046089845525531456,0.016871554085527127,0.8309243697478992,0.6180225636888067,0.16511362479437156,0.6835232338600308,64.46567064374918,0.050000000000000024,1.478550813170045,2.1847412360837986,0.21694219218779665,0.9097222222222222,0.12731481481481483,0.10459508268875005,0.1100476913687751,0.6096455268869062,6.287851535088271,0.315186747260454,0.2335063841840379,1.5,0.0,0.0,0,12.0,13,13.25
wr,recent_2020_2025,tdrate050_wr,432.0,2.4197148852359898,3.3819932628340554,-2.220477871771576,0.7268518518518519,0.6684757979195665,0.2502465839399438,27.933941843596084,38.062735852754685,-21.555808007211265,0.7291666666666666,0.6396865900711188,0.21652418512542532,0.41898148148148145,0.19581577307565348,0.29391308879983824,0.5247298100416016,0.2037037037037037,0.08676417609528728,0.17627245373011616,0.5045917019027484,0.19212962962962962,0.07707329414766839,0.14966443563755938,0.8067456070701142,0.016203703703703703,0.047449426955120624,0.01705574356579193,0.8433613445378151,0.6179396571184085,0.16638936965611598,0.6715441943689476,64.60694101607656,0.05000000000000002,1.485920474184841,2.1952950622964846,0.20771767036240935,0.9050925925925926,0.12731481481481483,0.10529060925937613,0.11014096783456376,0.6022184711839884,6.294865234748111,0.3147972199062667,0.23338975618594804,1.5,0.0,0.5,0,12.0,14,13.75
wr,recent_2020_2025,ypr050_wr,432.0,2.4186565730225897,3.382076466149851,-2.2204777050379527,0.7268518518518519,0.6681300361058965,0.2514926287979314,27.91180874359034,38.02323684000911,-21.528519209923658,0.7361111111111112,0.6393039206156155,0.21386806733471592,0.41898148148148145,0.19691693720133874,0.29359237807435334,0.5177301842354339,0.2037037037037037,0.0871412242441405,0.17648274386871918,0.497026955602537,0.19212962962962962,0.0778044650892204,0.1497082672279753,0.800566161494114,0.016203703703703703,0.04773507931007965,0.017191131521779153,0.8208403361344537,0.6132601989254728,0.12488680387733561,0.6727059593504475,64.45160209803959,0.05000000000000002,1.4786093526577544,2.1812095383734946,0.21340926066770635,0.9027777777777778,0.12731481481481483,0.10392239802055558,0.1102981042528101,0.6022184711839884,6.240124477018498,0.31883790603842366,0.22901858925008542,1.5,0.5,0.0,0,12.0,14,13.75
wr,temporal_2023_2025,both050_wr,216.0,2.36703664774681,3.3103934775400004,-2.0041242514610556,0.7453703703703703,0.6423690027459865,0.21219053392191412,27.133270619344287,37.374103987184874,-19.909555970786382,0.7777777777777778,0.6212482927318229,0.18490611283607594,0.3888888888888889,0.1959890991956881,0.2717337564058138,0.5737734487734488,0.19907407407407407,0.08505804481813938,0.17135662530560403,0.5589460949052292,0.18055555555555555,0.08601409643310784,0.14265845692679183,0.7540199913081269,0.013888888888888888,0.050357907874611536,0.015518967800272229,0.863849765258216,0.6363328114775644,0.17838269091082293,0.6414949866377471,65.14968726709743,0.05000000000000002,1.4240969566960178,2.1360322778457204,-0.04094041982321186,0.9074074074074074,0.11574074074074074,0.10422743226792616,0.1034188852520481,0.5426178010471204,6.9164700775235195,0.27927477149353,0.2812266824917596,1.5,0.5,0.5,0,12.0,15,14.25
wr,temporal_2023_2025,ppg225_both025_wr,216.0,2.3725788804608743,3.3106453743334043,-2.0050467489778656,0.7592592592592593,0.6427808391161518,0.20643563657158648,27.142856980021104,37.38351360064543,-19.828110644603232,0.7824074074074074,0.6210300897576149,0.1923978303063822,0.3888888888888889,0.19653617408719587,0.2727679646122746,0.5627705627705628,0.19907407407407407,0.08633628414292055,0.17165144250052117,0.5407984944212931,0.18055555555555555,0.08476115584249656,0.14370735591174355,0.7456178473127626,0.013888888888888888,0.049773940504462585,0.01515212816912759,0.9123630672926447,0.6369710679894056,0.2032841543719263,0.6570201394451848,65.43030741343955,0.05000000000000002,1.4247569418382466,2.145547597836934,-0.07293720727633109,0.9120370370370371,0.11574074074074074,0.10715030884885568,0.10370070731717934,0.5281675392670158,7.068391751331789,0.26865827629949174,0.29263342223065525,2.25,0.25,0.25,0,12.0,15,14.5
