lock_version,model_run_id,target_name,method,slice_type,slice_value,metric,n_rows,n_seasons,value
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,position,RB,spearman,1011,9,0.7455144931825893
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,position,TE,rmse,802,9,2.212272966185609
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,position,TE,mae,802,9,1.7486547547339606
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,position,TE,bias,802,9,0.2774335333850478
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,position,TE,spearman,802,9,0.7138271004174426
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,position,WR,rmse,1503,9,2.9684451360712907
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,position,WR,mae,1503,9,2.3706657298291813
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,position,WR,bias,1503,9,0.24289223310104158
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,position,WR,spearman,1503,9,0.7509199940616739
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,history_depth,other_no_history,rmse,27,8,2.504514961535236
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,history_depth,other_no_history,mae,27,8,1.9962591941232464
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,history_depth,other_no_history,bias,27,8,0.4316020101657947
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,history_depth,other_no_history,spearman,27,8,0.4078144078144078
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,history_depth,rookie,rmse,531,9,3.455279744639274
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,history_depth,rookie,mae,531,9,2.737405609451016
