player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties
Cleo Lemon,1271,QB,4,MIA,40,3,3,1.0,0,53.8,61.8,83.3,60.0,11,3.7,6,0,0,0,0,0
Nate Washington,2832,WR,15,PIT,118,3,8,2.7,0,64.8,60.5,78.4,68.3,6,2.0,8,1,0,0,2,0
Anthony Wright,577,QB,4,CIN,16,3,-3,-1.0,0,61.7,60.5,70.5,60.0,0,0.0,0,0,0,0,0,0
Vincent Jackson,2278,WR,15,SD,360,3,16,5.3,0,69.2,58.3,77.0,71.3,3,1.0,8,0,0,0,2,0
Kay-Jay Harris,2630,HB,1,STR,6,3,9,3.0,0,60.1,59.9,68.2,59.0,5,1.7,9,0,0,0,0,0
Seneca Wallace,1422,QB,6,SEA,108,3,3,1.0,0,50.1,46.7,26.1,60.0,1,0.3,4,0,0,1,0,0
Tim Rattay,701,QB,4,TB,79,3,-2,-0.7,0,72.8,59.2,85.6,60.0,0,0.0,0,0,0,1,0,0
Anquan Boldin,1369,WR,16,ARZ,369,3,27,9.0,0,82.6,48.7,82.7,68.0,20,6.7,18,2,0,0,5,0
Reggie Brown,2252,WR,16,PHI,325,3,24,8.0,1,63.7,63.1,79.5,75.4,9,3.0,15,1,1,0,3,0
Fred McAfee,18,HB,1,NO,3,3,12,4.0,1,47.4,60.7,67.2,,3,1.0,6,1,0,0,0,0
Billy Volek,768,QB,1,SD,14,3,-3,-1.0,0,45.5,49.6,69.8,60.0,0,0.0,0,0,0,0,0,0
Dante' Hall,677,WR,15,KC,149,3,11,3.7,0,63.9,69.9,76.6,70.1,9,3.0,9,0,0,0,0,0
Lawrence Vickers,3125,FB,8,CLV,20,3,2,0.7,0,55.7,51.0,71.8,56.3,5,1.7,2,0,0,0,1,0
Adam Jones,2223,CB,15,TEN,432,2,8,4.0,0,87.2,62.6,16.5,60.3,5,2.5,7,1,0,0,5,0
Chris Weinke,861,QB,3,CAR,66,2,-1,-0.5,0,41.6,37.1,30.6,60.5,0,0.0,0,0,0,1,1,0
Moran Norris,865,FB,14,SF,244,2,8,4.0,0,81.0,48.1,70.9,80.6,3,1.5,4,1,0,0,0,0
Cedrick Wilson,901,WR,14,PIT,203,2,14,7.0,0,64.2,45.2,22.7,58.6,10,5.0,14,1,0,1,1,0
Michael Jennings,1261,WR,3,NYG,10,2,12,6.0,0,66.5,59.5,70.0,60.6,3,1.5,21,1,1,0,0,0
Eric Parker,1292,WR,15,SD,171,2,19,9.5,0,86.3,59.1,79.4,69.2,25,12.5,18,1,0,0,0,0
Edell Shepherd,1304,WR,7,HST,21,2,5,2.5,0,59.8,62.2,68.7,80.6,13,6.5,6,0,2,0,0,0
Jim Finn,541,FB,16,NYG,269,2,14,7.0,0,75.9,53.3,71.5,86.8,8,4.0,12,1,1,0,2,0
Shawn Bryson,491,FB,3,DET,7,2,1,0.5,0,71.9,53.0,72.0,58.5,1,0.5,1,0,0,0,0,0
Roy Williams,1728,WR,16,DET,247,2,2,1.0,0,88.4,53.6,28.7,67.9,2,1.0,2,0,0,0,1,0
Devery Henderson,1771,WR,13,NO,158,2,14,7.0,1,71.7,68.2,77.5,71.3,0,0.0,11,2,0,0,2,0
Bernard Berrian,1799,WR,15,CHI,270,2,5,2.5,0,72.4,50.5,40.9,64.3,2,1.0,5,0,0,0,2,0
Jerricho Cotchery,1829,WR,16,NYJ,398,2,5,2.5,0,79.5,58.1,82.7,75.8,2,1.0,8,0,1,0,1,0
Tim Dwight,390,WR,7,NYJ,47,2,28,14.0,0,62.8,61.9,74.2,84.0,5,2.5,28,1,0,0,1,0
Drew Carter,1881,WR,12,CAR,71,2,18,9.0,0,71.0,69.3,76.9,78.3,5,2.5,11,1,0,0,1,0
Quincy Wilson,1935,HB,1,CIN,2,2,2,1.0,0,63.4,62.1,65.2,,6,3.0,5,0,0,0,0,0
Shaud Williams,2207,HB,2,BUF,2,2,2,1.0,0,51.1,53.6,65.2,,1,0.5,2,0,0,0,0,0
Matt Jones,2238,WR,14,JAX,140,2,-15,-7.5,0,76.3,50.5,30.7,69.2,0,0.0,0,0,0,0,4,0
Roscoe Parrish,2272,WR,13,BUF,44,2,18,9.0,0,63.2,78.6,25.7,60.0,7,3.5,11,1,2,0,0,0
Tab Perry,2407,WR,2,CIN,6,2,4,2.0,0,67.4,50.5,70.0,60.0,2,1.0,2,0,0,0,0,0
Matt Cassel,2447,QB,5,NE,28,2,4,2.0,0,52.5,53.8,72.7,60.0,2,1.0,5,1,0,0,0,0
Joshua Cribbs,2544,WR,12,CLV,24,2,11,5.5,0,47.0,59.5,21.5,76.4,4,2.0,9,0,0,0,1,1
Sam Gado,2599,HB,1,GB,2,2,-7,-3.5,0,51.5,50.9,54.5,56.6,1,0.5,-3,0,0,0,0,0
John Kuhn,2686,FB,3,PIT,22,2,18,9.0,0,71.0,62.6,66.7,62.9,8,4.0,16,1,0,0,0,0
Vernon Davis,2951,TE,10,SF,206,2,5,2.5,0,69.5,59.5,25.5,66.9,5,2.5,9,0,1,0,5,0
Joey Galloway,117,WR,16,TB,262,2,9,4.5,0,71.4,50.5,80.9,53.8,11,5.5,7,0,1,0,2,0
Charlie Whitehurst,3026,QB,2,SD,4,2,13,6.5,1,65.5,63.6,65.2,60.0,0,0.0,14,1,1,0,0,0
Maurice Stovall,3035,WR,8,TB,63,2,29,14.5,0,64.5,78.2,71.5,80.2,13,6.5,18,2,1,0,2,0
Brandon Marshall,3064,WR,13,DEN,94,2,12,6.0,0,74.0,59.3,25.7,70.2,2,1.0,6,1,0,0,0,0
Ingle Martin,3093,QB,1,GB,3,2,-5,-2.5,0,58.6,59.0,65.2,60.0,0,0.0,0,0,0,0,0,0
Devale Ellis,3303,WR,7,DET,20,2,3,1.5,0,55.6,69.5,69.4,56.0,5,2.5,12,1,1,0,0,0
Sammy Knight,311,S,16,KC,334,1,2,2.0,0,,,,,,,2,0,0,0,0,0
Hines Ward,380,WR,14,PIT,307,1,9,9.0,0,84.2,56.6,27.6,90.4,2,2.0,9,0,0,0,1,0
Chad Morton,683,HB,2,NYG,2,1,22,22.0,0,90.5,70.0,61.9,60.0,3,3.0,22,1,1,0,0,0
Jared Lorenzen,2107,QB,1,NYG,1,1,2,2.0,0,53.3,56.8,61.9,,1,1.0,2,1,0,0,0,0
Kelvin Kight,2095,WR,3,NE,43,1,8,8.0,0,47.0,56.6,64.6,87.5,6,6.0,8,0,0,0,2,0
Terrance Copper,2016,WR,11,NO,183,1,8,8.0,0,61.6,60.0,18.9,80.7,9,9.0,8,1,1,0,1,0
Derrick Wimbush,2848,FB,12,JAX,149,1,3,3.0,0,55.4,56.9,68.3,56.2,2,2.0,3,0,0,0,1,0
Az-Zahir Hakim,383,WR,5,DET,27,1,1,1.0,0,61.3,,73.6,56.4,0,0.0,1,0,0,0,0,0
Alvis Whitted,411,WR,14,OAK,234,1,4,4.0,0,56.7,59.2,27.0,67.4,1,1.0,4,0,0,0,2,0
Keyshawn Johnson,153,WR,16,CAR,375,1,4,4.0,1,76.0,62.8,48.1,88.2,5,5.0,4,1,1,0,7,0
Keenan McCardell,19,WR,14,SD,173,1,8,8.0,0,71.2,63.1,41.9,64.9,1,1.0,8,0,0,0,1,0
Michael Jenkins,1750,WR,16,ATL,451,1,2,2.0,0,54.4,56.6,78.2,52.7,2,2.0,2,0,0,0,2,2
A.J. Schable,3498,FB,5,ARZ,14,1,5,5.0,0,63.5,,,62.3,4,4.0,5,1,0,0,0,0
Marlion Jackson,742,HB,1,ATL,1,1,2,2.0,0,57.7,59.7,61.9,,2,2.0,2,0,0,0,0,0
Santonio Holmes,2970,WR,14,PIT,196,1,13,13.0,0,79.4,62.0,79.2,76.2,5,5.0,13,1,1,0,0,0
Kevin Walter,1549,WR,16,HST,134,1,3,3.0,0,59.5,63.1,24.0,73.9,3,3.0,3,1,0,0,2,0
Rod Smith,111,WR,16,DEN,353,1,-5,-5.0,0,61.9,56.6,24.8,68.4,0,0.0,0,0,0,0,0,0
Chris Simms,1411,QB,3,TB,50,1,-1,-1.0,0,32.9,45.2,86.1,60.0,0,0.0,0,0,0,0,0,0
Bryant Johnson,1333,WR,16,ARZ,217,1,-3,-3.0,0,65.1,59.2,78.4,58.2,1,1.0,0,0,1,0,3,2
Travis Taylor,588,WR,16,MIN,346,1,5,5.0,0,61.4,62.8,80.4,66.4,2,2.0,5,0,1,0,7,0
Tony Scheffler,3006,TE,11,DEN,161,1,3,3.0,0,75.6,56.2,74.3,75.7,1,1.0,3,0,0,0,0,0
Tarvaris Jackson,3009,QB,2,MIN,33,1,4,4.0,0,46.0,63.7,56.4,60.0,2,2.0,4,1,0,0,0,0
Eddie Drummond,1237,WR,4,DET,11,1,2,2.0,0,45.1,56.6,66.2,57.8,1,1.0,2,0,0,0,0,0
Troy Brown,56,WR,15,NE,245,1,16,16.0,0,61.7,63.1,78.9,67.2,19,19.0,16,1,0,0,4,1
Dane Looker,755,WR,2,STR,9,1,13,13.0,0,55.5,63.1,61.9,60.4,0,0.0,13,1,0,0,0,0
David Givens,1210,WR,5,TEN,83,1,3,3.0,0,60.1,56.6,70.8,54.9,0,0.0,3,0,0,0,0,0
Dan Kreider,749,FB,16,PIT,264,1,5,5.0,0,72.2,56.4,70.8,80.4,4,4.0,5,0,2,0,0,0
Ronald Curry,1199,WR,16,OAK,125,1,4,4.0,0,81.3,63.4,80.9,82.0,6,6.0,4,0,1,0,2,1
Robert Royal,1151,TE,16,BUF,363,1,-9,-9.0,0,66.0,57.0,75.4,63.5,0,0.0,0,0,1,0,5,0
Keith Bulluck,604,LB,16,TEN,483,1,16,16.0,0,,,,,,,16,0,0,0,3,0
Marques Tuiasosopo,826,QB,2,OAK,16,1,1,1.0,0,47.0,68.3,74.3,60.0,0,0.0,1,1,0,0,0,0
Lamar Gordon,1088,HB,1,DET,1,1,2,2.0,0,53.7,56.7,61.9,,2,2.0,2,0,0,0,0,0
Brandon Manumaleuna,876,TE,16,SD,323,1,1,1.0,0,75.8,60.0,73.6,76.4,1,1.0,1,0,0,0,0,0
Bobby Engram,177,WR,7,SEA,87,1,4,4.0,0,76.8,56.2,75.8,62.6,2,2.0,4,0,0,0,1,0
Brandon Jones,2313,WR,16,TEN,228,1,3,3.0,0,63.8,63.1,76.2,60.6,11,11.0,3,0,1,0,3,0
Derrick Mason,271,WR,16,BLT,373,1,-4,-4.0,0,74.6,56.5,58.2,60.3,6,6.0,0,0,2,0,2,0
Amani Toomer,169,WR,8,NYG,212,1,0,0.0,0,74.7,57.2,77.2,62.7,4,4.0,0,0,0,0,1,0
Laveranues Coles,638,WR,16,NYJ,394,1,15,15.0,0,83.5,63.1,56.8,73.0,13,13.0,15,1,1,0,2,0
Derek Anderson,2430,QB,5,CLV,61,1,-1,-1.0,0,40.9,52.2,36.8,60.3,0,0.0,0,0,0,0,1,0
Reche Caldwell,1055,WR,16,NE,278,1,5,5.0,0,67.5,63.1,26.5,63.6,0,0.0,5,0,0,0,5,0
Eric Moulds,165,WR,16,HST,278,1,6,6.0,0,65.5,56.6,40.2,71.0,1,1.0,6,0,0,0,1,0
Courtney Roby,2285,WR,10,TEN,73,1,3,3.0,0,56.0,56.6,66.2,62.0,0,0.0,3,0,0,0,1,1
Madison Hedgecock,2468,FB,15,STR,160,1,2,2.0,0,69.1,56.9,70.3,73.8,1,1.0,2,1,0,0,0,0
Adam Jennings,3129,WR,5,ATL,18,1,-4,-4.0,0,49.8,57.2,61.9,78.0,1,1.0,0,0,0,0,1,0
Reggie McNeal,3138,WR,5,CIN,16,1,8,8.0,0,52.9,63.7,61.9,57.4,2,2.0,8,1,0,0,1,0
