year,information_mode,reserve,phase,player,player_key,pos,selections,point_salary,actual_salary,actual_minus_point,actual_salary_matched,available_trials,selection_rate
2023,static_full_surface,none,plan,Bijan Robinson,bijanrobinson,RB,7,92.07505798339844,100.0,7.9249420166015625,True,32,0.21875
2023,static_full_surface,none,plan,Chigoziem Okonkwo,chigoziemokonkwo,TE,7,1.0,1.0,0.0,False,32,0.21875
2023,static_full_surface,none,plan,David Njoku,davidnjoku,TE,7,5.250024795532227,6.0,0.7499752044677734,True,32,0.21875
2023,static_full_surface,none,plan,Elijah Moore,elijahmoore,WR,7,5.3776021003723145,4.0,-1.3776021003723145,True,32,0.21875
2023,static_full_surface,none,plan,Davante Adams,davanteadams,WR,6,71.5242919921875,95.0,23.4757080078125,True,32,0.1875
2023,static_full_surface,none,plan,Drake London,drakelondon,WR,6,20.51527976989746,24.0,3.484720230102539,True,32,0.1875
2023,static_full_surface,none,plan,Zay Flowers,zayflowers,WR,6,13.005937576293945,14.0,0.9940624237060547,True,32,0.1875
2023,static_full_surface,none,plan,George Kittle,georgekittle,TE,5,17.664148330688477,35.0,17.335851669311523,True,32,0.15625
2023,static_full_surface,none,plan,Kirk Cousins,kirkcousins,QB,5,3.358034610748291,2.0,-1.358034610748291,True,32,0.15625
2023,static_full_surface,none,plan,Marquise Brown,marquisebrown,WR,5,14.247655868530273,7.0,-7.247655868530273,True,32,0.15625
2023,static_full_surface,none,plan,Adam Thielen,adamthielen,WR,4,3.048447847366333,1.0,-2.048447847366333,True,32,0.125
2023,static_full_surface,none,plan,Chris Godwin,chrisgodwin,WR,4,28.33047866821289,20.0,-8.33047866821289,True,32,0.125
2023,static_full_surface,none,plan,Christian Watson,christianwatson,WR,4,29.298660278320312,28.0,-1.2986602783203125,True,32,0.125
2023,static_full_surface,none,plan,Diontae Johnson,diontaejohnson,WR,4,24.991867065429688,24.0,-0.9918670654296875,True,32,0.125
2023,static_full_surface,none,plan,Jameson Williams,jamesonwilliams,WR,4,2.6892645359039307,2.0,-0.6892645359039307,True,32,0.125
2023,static_full_surface,none,plan,Khalil Herbert,khalilherbert,RB,4,15.947100639343262,17.0,1.0528993606567383,True,32,0.125
2023,static_full_surface,none,plan,Michael Pittman,michaelpittman,WR,4,14.598413467407227,10.0,-4.598413467407227,True,32,0.125
2023,static_full_surface,none,plan,Zay Jones,zayjones,WR,4,2.1351661682128906,1.0,-1.1351661682128906,True,32,0.125
2023,static_full_surface,none,plan,Aaron Rodgers,aaronrodgers,QB,3,1.17765474319458,4.0,2.82234525680542,True,32,0.09375
2023,static_full_surface,none,plan,Alexander Mattison,alexandermattison,RB,3,36.13902282714844,40.0,3.8609771728515625,True,32,0.09375
2023,static_full_surface,none,plan,Chris Olave,chrisolave,WR,3,52.7901725769043,65.0,12.209827423095703,True,32,0.09375
2023,static_full_surface,none,plan,Christian Mccaffrey,christianmccaffrey,RB,3,105.53138732910156,105.0,-0.5313873291015625,True,32,0.09375
2023,static_full_surface,none,plan,Courtland Sutton,courtlandsutton,WR,3,9.738165855407715,9.0,-0.7381658554077148,True,32,0.09375
2023,static_full_surface,none,plan,Dallas Goedert,dallasgoedert,TE,3,13.125578880310059,6.0,-7.125578880310059,True,32,0.09375
2023,static_full_surface,none,plan,Donta Foreman,dontaforeman,RB,3,3.275618076324463,1.0,-2.275618076324463,False,32,0.09375
2023,static_full_surface,none,plan,Evan Engram,evanengram,TE,3,5.591814041137695,3.0,-2.5918140411376953,True,32,0.09375
2023,static_full_surface,none,plan,James Cook,jamescook,RB,3,30.90943145751953,30.0,-0.9094314575195312,True,32,0.09375
2023,static_full_surface,none,plan,Michael Thomas,michaelthomas,WR,3,6.540201663970947,8.0,1.4597983360290527,True,32,0.09375
2023,static_full_surface,none,plan,Mike Evans,mikeevans,WR,3,19.965852737426758,22.0,2.034147262573242,True,32,0.09375
2023,static_full_surface,none,plan,Mike Williams,mikewilliams,WR,3,15.657599449157715,17.0,1.3424005508422852,True,32,0.09375
2023,static_full_surface,none,plan,Rashod Bateman,rashodbateman,WR,3,4.567332744598389,1.0,-3.5673327445983887,False,32,0.09375
2023,static_full_surface,none,plan,Tj Hockenson,tjhockenson,TE,3,23.79456329345703,21.0,-2.7945632934570312,True,32,0.09375
2023,static_full_surface,none,plan,Zach Charbonnet,zachcharbonnet,RB,3,10.41242504119873,6.0,-4.4124250411987305,True,32,0.09375
2023,static_full_surface,none,plan,Adam Trautman,adamtrautman,TE,2,1.0,1.0,0.0,False,32,0.0625
2023,static_full_surface,none,plan,David Montgomery,davidmontgomery,RB,2,23.692649841308594,16.0,-7.692649841308594,True,32,0.0625
2023,static_full_surface,none,plan,Deandre Hopkins,deandrehopkins,WR,2,31.919309616088867,41.0,9.080690383911133,True,32,0.0625
2023,static_full_surface,none,plan,Devon Achane,devonachane,RB,2,12.778495788574219,2.0,-10.778495788574219,True,32,0.0625
2023,static_full_surface,none,plan,Dj Chark,djchark,WR,2,1.3262742757797241,2.0,0.6737257242202759,True,32,0.0625
2023,static_full_surface,none,plan,Dj Moore,djmoore,WR,2,24.849123001098633,28.0,3.150876998901367,True,32,0.0625
2023,static_full_surface,none,plan,George Pickens,georgepickens,WR,2,13.480616569519043,19.0,5.519383430480957,True,32,0.0625
2023,static_full_surface,none,plan,Isiah Pacheco,isiahpacheco,RB,2,27.81892967224121,17.0,-10.818929672241211,True,32,0.0625
2023,static_full_surface,none,plan,Jakobi Meyers,jakobimeyers,WR,2,4.028014183044434,2.0,-2.0280141830444336,True,32,0.0625
2023,static_full_surface,none,plan,Jerry Jeudy,jerryjeudy,WR,2,17.83339500427246,8.0,-9.833395004272461,True,32,0.0625
2023,static_full_surface,none,plan,Josh Allen,joshallen,QB,2,50.07966613769531,50.0,-0.0796661376953125,True,32,0.0625
2023,static_full_surface,none,plan,Kyle Pitts,kylepitts,TE,2,13.11446762084961,14.0,0.8855323791503906,True,32,0.0625
2023,static_full_surface,none,plan,Marquez Valdes Scantling,marquezvaldesscantling,WR,2,1.8292083740234375,1.0,-0.8292083740234375,False,32,0.0625
2023,static_full_surface,none,plan,Miles Sanders,milessanders,RB,2,34.42879104614258,29.0,-5.428791046142578,True,32,0.0625
2023,static_full_surface,none,plan,Najee Harris,najeeharris,RB,2,52.58018493652344,66.0,13.419815063476562,True,32,0.0625
2023,static_full_surface,none,plan,Pat Freiermuth,patfreiermuth,TE,2,4.6129021644592285,5.0,0.3870978355407715,True,32,0.0625
2023,static_full_surface,none,plan,Quentin Johnston,quentinjohnston,WR,2,7.533910751342773,5.0,-2.5339107513427734,True,32,0.0625
2023,static_full_surface,none,plan,Sam Laporta,samlaporta,TE,2,3.7893435955047607,1.0,-2.7893435955047607,True,32,0.0625
2023,static_full_surface,none,plan,Aj Dillon,ajdillon,RB,1,13.344563484191895,11.0,-2.3445634841918945,True,32,0.03125
2023,static_full_surface,none,plan,Allen Lazard,allenlazard,WR,1,2.4503352642059326,1.0,-1.4503352642059326,True,32,0.03125
2023,static_full_surface,none,plan,Alvin Kamara,alvinkamara,RB,1,28.5206298828125,27.0,-1.5206298828125,True,32,0.03125
2023,static_full_surface,none,plan,Breece Hall,breecehall,RB,1,40.255027770996094,34.0,-6.255027770996094,True,32,0.03125
2023,static_full_surface,none,plan,Calvin Ridley,calvinridley,WR,1,42.30022048950195,41.0,-1.3002204895019531,True,32,0.03125
2023,static_full_surface,none,plan,Cam Akers,camakers,RB,1,30.254680633544922,27.0,-3.254680633544922,True,32,0.03125
2023,static_full_surface,none,plan,Cole Kmet,colekmet,TE,1,1.2828035354614258,1.0,-0.2828035354614258,True,32,0.03125
2023,static_full_surface,none,plan,Deebo Samuel,deebosamuel,WR,1,42.78501892089844,44.0,1.2149810791015625,True,32,0.03125
2023,static_full_surface,none,plan,Elijah Higgins,elijahhiggins,TE,1,1.0,1.0,0.0,False,32,0.03125
2023,static_full_surface,none,plan,Ezekiel Elliott,ezekielelliott,RB,1,4.318144798278809,7.0,2.6818552017211914,True,32,0.03125
2023,static_full_surface,none,plan,Greg Dulcich,gregdulcich,TE,1,1.0,1.0,0.0,False,32,0.03125
2023,static_full_surface,none,plan,Jahan Dotson,jahandotson,WR,1,12.325509071350098,12.0,-0.32550907135009766,True,32,0.03125
2023,static_full_surface,none,plan,Jalin Hyatt,jalinhyatt,WR,1,1.7690057754516602,2.0,0.23099422454833984,True,32,0.03125
2023,static_full_surface,none,plan,Jerick Mckinnon,jerickmckinnon,RB,1,6.852227210998535,1.0,-5.852227210998535,True,32,0.03125
2023,static_full_surface,none,plan,Keaontay Ingram,keaontayingram,RB,1,1.0,1.0,0.0,False,32,0.03125
2023,static_full_surface,none,plan,Mack Hollins,mackhollins,WR,1,1.0,1.0,0.0,False,32,0.03125
2023,static_full_surface,none,plan,Malik Davis,malikdavis,RB,1,1.0,1.0,0.0,False,32,0.03125
2023,static_full_surface,none,plan,Matt Breida,mattbreida,RB,1,1.0,1.0,0.0,False,32,0.03125
2023,static_full_surface,none,plan,Michael Gallup,michaelgallup,WR,1,2.795361280441284,1.0,-1.7953612804412842,True,32,0.03125
2023,static_full_surface,none,plan,Noah Fant,noahfant,TE,1,1.0,1.0,0.0,False,32,0.03125
2023,static_full_surface,none,plan,Rachaad White,rachaadwhite,RB,1,37.46965408325195,35.0,-2.469654083251953,True,32,0.03125
2023,static_full_surface,none,plan,Skyy Moore,skyymoore,WR,1,6.597079753875732,12.0,5.402920246124268,True,32,0.03125
2023,static_full_surface,none,plan,Treylon Burks,treylonburks,WR,1,7.097635269165039,4.0,-3.097635269165039,True,32,0.03125
2023,static_full_surface,none,plan,Tyler Allgeier,tylerallgeier,RB,1,3.483975648880005,3.0,-0.4839756488800049,True,32,0.03125
2023,static_full_surface,none,plan,Tyler Boyd,tylerboyd,WR,1,1.8789514303207397,3.0,1.1210485696792603,True,32,0.03125
2023,static_full_surface,none,plan,Tyreek Hill,tyreekhill,WR,1,87.53463745117188,88.0,0.465362548828125,True,32,0.03125
2024,blind_sequential,half,final,Brian Thomas,brianthomas,WR,15,10.39134693145752,3.0,-7.3913469314575195,True,32,0.46875
2024,blind_sequential,half,final,Jordan Addison,jordanaddison,WR,10,8.963298797607422,5.0,-3.963298797607422,True,32,0.3125
2024,blind_sequential,half,final,Chase Brown,chasebrown,RB,9,12.296128273010254,9.0,-3.296128273010254,True,32,0.28125
2024,blind_sequential,half,final,George Kittle,georgekittle,TE,9,14.800436973571777,16.0,1.1995630264282227,True,32,0.28125
2024,blind_sequential,half,final,Javonte Williams,javontewilliams,RB,9,21.55754852294922,17.0,-4.557548522949219,True,32,0.28125
2024,blind_sequential,half,final,Jayden Reed,jaydenreed,WR,9,13.360770225524902,8.0,-5.360770225524902,True,32,0.28125
2024,blind_sequential,half,final,Zamir White,zamirwhite,RB,9,25.460065841674805,21.0,-4.460065841674805,True,32,0.28125
2024,blind_sequential,half,final,Aj Brown,ajbrown,WR,8,79.40283203125,66.0,-13.40283203125,True,32,0.25
2024,blind_sequential,half,final,Josh Allen,joshallen,QB,8,37.74591827392578,36.0,-1.7459182739257812,True,32,0.25
2024,blind_sequential,half,final,Malik Nabers,maliknabers,WR,8,48.636268615722656,40.0,-8.636268615722656,True,32,0.25
2024,blind_sequential,half,final,Zach Charbonnet,zachcharbonnet,RB,8,2.731172800064087,3.0,0.2688271999359131,True,32,0.25
2024,blind_sequential,half,final,Brian Robinson,brianrobinson,RB,7,19.635095596313477,20.0,0.36490440368652344,True,32,0.21875
2024,blind_sequential,half,final,Jalen Hurts,jalenhurts,QB,7,34.51079559326172,27.0,-7.510795593261719,True,32,0.21875
2024,blind_sequential,half,final,Jk Dobbins,jkdobbins,RB,7,5.041126728057861,7.0,1.9588732719421387,True,32,0.21875
2024,blind_sequential,half,final,Jonathon Brooks,jonathonbrooks,RB,7,4.020513534545898,3.0,-1.0205135345458984,True,32,0.21875
2024,blind_sequential,half,final,Keon Coleman,keoncoleman,WR,7,10.389544486999512,11.0,0.6104555130004883,True,32,0.21875
2024,blind_sequential,half,final,Nathaniel Dell,nathanieldell,WR,7,23.08650016784668,21.0,-2.0865001678466797,True,32,0.21875
2024,blind_sequential,half,final,Anthony Richardson,anthonyrichardson,QB,6,15.352409362792969,17.0,1.6475906372070312,True,32,0.1875
2024,blind_sequential,half,final,Christian Kirk,christiankirk,WR,6,16.772485733032227,11.0,-5.772485733032227,True,32,0.1875
2024,blind_sequential,half,final,Kyle Pitts,kylepitts,TE,6,13.75915813446045,10.0,-3.759158134460449,True,32,0.1875
2024,blind_sequential,half,final,Marvin Harrison,marvinharrison,WR,6,62.220314025878906,63.0,0.7796859741210938,True,32,0.1875
2024,blind_sequential,half,final,Zay Flowers,zayflowers,WR,6,27.327838897705078,25.0,-2.327838897705078,True,32,0.1875
2024,blind_sequential,half,final,Jake Ferguson,jakeferguson,TE,5,5.705463886260986,8.0,2.2945361137390137,True,32,0.15625
2024,blind_sequential,half,final,Rome Odunze,romeodunze,WR,5,13.663299560546875,13.0,-0.663299560546875,True,32,0.15625
2024,blind_sequential,half,final,Zack Moss,zackmoss,RB,5,12.206762313842773,14.0,1.7932376861572266,True,32,0.15625
2024,blind_sequential,half,final,Alvin Kamara,alvinkamara,RB,4,53.99216842651367,46.0,-7.992168426513672,True,32,0.125
2024,blind_sequential,half,final,Ceedee Lamb,ceedeelamb,WR,4,96.31453704833984,88.0,-8.314537048339844,True,32,0.125
2024,blind_sequential,half,final,Cole Kmet,colekmet,TE,4,1.0,2.0,1.0,True,32,0.125
2024,blind_sequential,half,final,Dak Prescott,dakprescott,QB,4,12.020576477050781,7.0,-5.020576477050781,True,32,0.125
2024,blind_sequential,half,final,Dallas Goedert,dallasgoedert,TE,4,2.7462148666381836,1.0,-1.7462148666381836,True,32,0.125
2024,blind_sequential,half,final,Deandre Hopkins,deandrehopkins,WR,4,8.54694652557373,9.0,0.45305347442626953,True,32,0.125
2024,blind_sequential,half,final,James Cook,jamescook,RB,4,55.351104736328125,44.0,-11.351104736328125,True,32,0.125
2024,blind_sequential,half,final,Jaylen Waddle,jaylenwaddle,WR,4,36.61561584472656,40.0,3.3843841552734375,True,32,0.125
2024,blind_sequential,half,final,Jaylen Warren,jaylenwarren,RB,4,15.05499267578125,11.0,-4.05499267578125,True,32,0.125
2024,blind_sequential,half,final,Joshua Palmer,joshuapalmer,WR,4,2.9372434616088867,2.0,-0.9372434616088867,True,32,0.125
2024,blind_sequential,half,final,Ladd Mcconkey,laddmcconkey,WR,4,11.103771209716797,9.0,-2.103771209716797,True,32,0.125
2024,blind_sequential,half,final,Xavier Legette,xavierlegette,WR,4,2.269028425216675,1.0,-1.2690284252166748,True,32,0.125
2024,blind_sequential,half,final,Amari Cooper,amaricooper,WR,3,24.09605598449707,20.0,-4.09605598449707,True,32,0.09375
2024,blind_sequential,half,final,Bo Melton,bomelton,WR,3,1.0,1.0,0.0,False,32,0.09375
2024,blind_sequential,half,final,Brock Bowers,brockbowers,TE,3,7.14178466796875,11.0,3.85821533203125,True,32,0.09375
2024,blind_sequential,half,final,Cade Otton,cadeotton,TE,3,1.0,1.0,0.0,False,32,0.09375
2024,blind_sequential,half,final,Calvin Ridley,calvinridley,WR,3,23.874975204467773,28.0,4.125024795532227,True,32,0.09375
2024,blind_sequential,half,final,David Njoku,davidnjoku,TE,3,5.052013874053955,10.0,4.947986125946045,True,32,0.09375
2024,blind_sequential,half,final,Dyami Brown,dyamibrown,WR,3,1.0,1.0,0.0,False,32,0.09375
2024,blind_sequential,half,final,Jakobi Meyers,jakobimeyers,WR,3,3.6274428367614746,3.0,-0.6274428367614746,True,32,0.09375
2024,blind_sequential,half,final,Jerry Jeudy,jerryjeudy,WR,3,2.073469638824463,3.0,0.9265303611755371,True,32,0.09375
2024,blind_sequential,half,final,Khalil Shakir,khalilshakir,WR,3,3.6436941623687744,4.0,0.3563058376312256,True,32,0.09375
2024,blind_sequential,half,final,Parker Washington,parkerwashington,WR,3,1.0,1.0,0.0,False,32,0.09375
2024,blind_sequential,half,final,Rico Dowdle,ricodowdle,RB,3,5.24839973449707,2.0,-3.2483997344970703,True,32,0.09375
2024,blind_sequential,half,final,Tony Pollard,tonypollard,RB,3,17.653961181640625,18.0,0.346038818359375,True,32,0.09375
2024,blind_sequential,half,final,Tyler Allgeier,tylerallgeier,RB,3,1.6519814729690552,2.0,0.3480185270309448,True,32,0.09375
2024,blind_sequential,half,final,Xavier Worthy,xavierworthy,WR,3,14.860575675964355,26.0,11.139424324035645,True,32,0.09375
2024,blind_sequential,half,final,Adonai Mitchell,adonaimitchell,WR,2,3.08530330657959,2.0,-1.0853033065795898,True,32,0.0625
2024,blind_sequential,half,final,Blake Corum,blakecorum,RB,2,7.099555492401123,9.0,1.900444507598877,True,32,0.0625
2024,blind_sequential,half,final,Braelon Allen,braelonallen,RB,2,1.7634860277175903,1.0,-0.7634860277175903,False,32,0.0625
2024,blind_sequential,half,final,Chris Godwin,chrisgodwin,WR,2,20.752897262573242,10.0,-10.752897262573242,True,32,0.0625
2024,blind_sequential,half,final,Cooper Kupp,cooperkupp,WR,2,38.702388763427734,62.0,23.297611236572266,True,32,0.0625
2024,blind_sequential,half,final,Devon Achane,devonachane,RB,2,52.505043029785156,72.0,19.494956970214844,True,32,0.0625
2024,blind_sequential,half,final,Diontae Johnson,diontaejohnson,WR,2,15.334695816040039,8.0,-7.334695816040039,True,32,0.0625
2024,blind_sequential,half,final,Dk Metcalf,dkmetcalf,WR,2,43.87554931640625,48.0,4.12445068359375,True,32,0.0625
2024,blind_sequential,half,final,Jerome Ford,jeromeford,RB,2,9.564592361450195,14.0,4.435407638549805,True,32,0.0625
2024,blind_sequential,half,final,Joe Mixon,joemixon,RB,2,54.30043411254883,52.0,-2.300434112548828,True,32,0.0625
2024,blind_sequential,half,final,Kavontae Turpin,kavontaeturpin,WR,2,1.0,1.0,0.0,False,32,0.0625
2024,blind_sequential,half,final,Keenan Allen,keenanallen,WR,2,17.09172821044922,19.0,1.9082717895507812,True,32,0.0625
2024,blind_sequential,half,final,Lamar Jackson,lamarjackson,QB,2,24.600976943969727,39.0,14.399023056030273,True,32,0.0625
2024,blind_sequential,half,final,Malik Washington,malikwashington,WR,2,1.0,1.0,0.0,False,32,0.0625
2024,blind_sequential,half,final,Mark Andrews,markandrews,TE,2,23.790681838989258,28.0,4.209318161010742,True,32,0.0625
2024,blind_sequential,half,final,Mike Evans,mikeevans,WR,2,51.90282440185547,44.0,-7.902824401855469,True,32,0.0625
2024,blind_sequential,half,final,Puka Nacua,pukanacua,WR,2,74.1670150756836,57.0,-17.167015075683594,True,32,0.0625
2024,blind_sequential,half,final,Rachaad White,rachaadwhite,RB,2,58.512813568115234,40.0,-18.512813568115234,True,32,0.0625
2024,blind_sequential,half,final,Trey Benson,treybenson,RB,2,6.279317855834961,9.0,2.720682144165039,True,32,0.0625
2024,blind_sequential,half,final,Tyjae Spears,tyjaespears,RB,2,13.810685157775879,25.0,11.189314842224121,True,32,0.0625
2024,blind_sequential,half,final,Aaron Jones,aaronjones,RB,1,27.456268310546875,32.0,4.543731689453125,True,32,0.03125
2024,blind_sequential,half,final,Ainias Smith,ainiassmith,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Alec Pierce,alecpierce,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Alexander Mattison,alexandermattison,RB,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Andrei Iosivas,andreiiosivas,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,At Perry,atperry,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Austin Ekeler,austinekeler,RB,1,11.866828918457031,7.0,-4.866828918457031,True,32,0.03125
2024,blind_sequential,half,final,Braxton Berrios,braxtonberrios,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Brock Purdy,brockpurdy,QB,1,3.1582398414611816,3.0,-0.15823984146118164,True,32,0.03125
2024,blind_sequential,half,final,Chigoziem Okonkwo,chigoziemokonkwo,TE,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Christian Mccaffrey,christianmccaffrey,RB,1,115.35919952392578,108.0,-7.359199523925781,True,32,0.03125
2024,blind_sequential,half,final,Christian Watson,christianwatson,WR,1,10.668914794921875,13.0,2.331085205078125,True,32,0.03125
2024,blind_sequential,half,final,Courtland Sutton,courtlandsutton,WR,1,8.397664070129395,4.0,-4.3976640701293945,True,32,0.03125
2024,blind_sequential,half,final,Dalton Schultz,daltonschultz,TE,1,1.0,1.0,0.0,True,32,0.03125
2024,blind_sequential,half,final,Darius Slayton,dariusslayton,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Davante Adams,davanteadams,WR,1,58.339393615722656,39.0,-19.339393615722656,True,32,0.03125
2024,blind_sequential,half,final,David Montgomery,davidmontgomery,RB,1,22.539230346679688,37.0,14.460769653320312,True,32,0.03125
2024,blind_sequential,half,final,Demario Douglas,demariodouglas,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Devonta Smith,devontasmith,WR,1,36.645713806152344,40.0,3.3542861938476562,True,32,0.03125
2024,blind_sequential,half,final,Devontez Walker,devontezwalker,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Drake London,drakelondon,WR,1,55.142425537109375,49.0,-6.142425537109375,True,32,0.03125
2024,blind_sequential,half,final,Evan Engram,evanengram,TE,1,16.334701538085938,9.0,-7.3347015380859375,True,32,0.03125
2024,blind_sequential,half,final,Ezekiel Elliott,ezekielelliott,RB,1,11.237590789794922,8.0,-3.237590789794922,True,32,0.03125
2024,blind_sequential,half,final,Hunter Henry,hunterhenry,TE,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Isiah Pacheco,isiahpacheco,RB,1,71.55287170410156,61.0,-10.552871704101562,True,32,0.03125
2024,blind_sequential,half,final,Jahan Dotson,jahandotson,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Jake Bobo,jakebobo,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Jaleel Mclaughlin,jaleelmclaughlin,RB,1,1.8463255167007446,1.0,-0.8463255167007446,True,32,0.03125
2024,blind_sequential,half,final,Jalen Nailor,jalennailor,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Jalen Reagor,jalenreagor,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Joe Burrow,joeburrow,QB,1,12.381477355957031,17.0,4.618522644042969,True,32,0.03125
2024,blind_sequential,half,final,Jonathan Taylor,jonathantaylor,RB,1,92.758544921875,102.0,9.241455078125,True,32,0.03125
2024,blind_sequential,half,final,Josh Jacobs,joshjacobs,RB,1,52.619239807128906,47.0,-5.619239807128906,True,32,0.03125
2024,blind_sequential,half,final,Josh Reynolds,joshreynolds,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Justin Jefferson,justinjefferson,WR,1,85.88619995117188,74.0,-11.886199951171875,True,32,0.03125
2024,blind_sequential,half,final,Justin Watson,justinwatson,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Kendre Miller,kendremiller,RB,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Khalil Herbert,khalilherbert,RB,1,1.1624969244003296,1.0,-0.1624969244003296,True,32,0.03125
2024,blind_sequential,half,final,Kimani Vidal,kimanividal,RB,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Mack Hollins,mackhollins,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Marshawn Lloyd,marshawnlloyd,RB,1,1.0,1.0,0.0,True,32,0.03125
2024,blind_sequential,half,final,Nick Chubb,nickchubb,RB,1,10.743701934814453,10.0,-0.7437019348144531,True,32,0.03125
2024,blind_sequential,half,final,Quentin Johnston,quentinjohnston,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Rashee Rice,rasheerice,WR,1,9.054702758789062,26.0,16.945297241210938,True,32,0.03125
2024,blind_sequential,half,final,Rashid Shaheed,rashidshaheed,WR,1,1.8964757919311523,1.0,-0.8964757919311523,True,32,0.03125
2024,blind_sequential,half,final,Roman Wilson,romanwilson,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Terry Mclaurin,terrymclaurin,WR,1,18.881811141967773,21.0,2.1181888580322266,True,32,0.03125
2024,blind_sequential,half,final,Tim Patrick,timpatrick,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Tj Hockenson,tjhockenson,TE,1,1.3294422626495361,1.0,-0.32944226264953613,True,32,0.03125
2024,blind_sequential,half,final,Trenton Irwin,trentonirwin,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Trey Palmer,treypalmer,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Tutu Atwell,tutuatwell,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,final,Ty Chandler,tychandler,RB,1,3.2591283321380615,1.0,-2.2591283321380615,True,32,0.03125
2024,blind_sequential,half,final,Tyrone Tracy,tyronetracy,RB,1,1.9829301834106445,1.0,-0.9829301834106445,False,32,0.03125
2024,blind_sequential,half,final,Wan'Dale Robinson,wandalerobinson,WR,1,1.0,1.0,0.0,False,32,0.03125
2024,blind_sequential,half,plan,Rashee Rice,rasheerice,WR,20,9.054702758789062,26.0,16.945297241210938,True,32,0.625
2024,blind_sequential,half,plan,Nathaniel Dell,nathanieldell,WR,14,23.08650016784668,21.0,-2.0865001678466797,True,32,0.4375
2024,blind_sequential,half,plan,Chase Brown,chasebrown,RB,12,12.296128273010254,9.0,-3.296128273010254,True,32,0.375
2024,blind_sequential,half,plan,Keon Coleman,keoncoleman,WR,12,10.389544486999512,11.0,0.6104555130004883,True,32,0.375
2024,blind_sequential,half,plan,George Kittle,georgekittle,TE,11,14.800436973571777,16.0,1.1995630264282227,True,32,0.34375
2024,blind_sequential,half,plan,Jonathon Brooks,jonathonbrooks,RB,11,4.020513534545898,3.0,-1.0205135345458984,True,32,0.34375
2024,blind_sequential,half,plan,Marvin Harrison,marvinharrison,WR,10,62.220314025878906,63.0,0.7796859741210938,True,32,0.3125
2024,blind_sequential,half,plan,Brian Robinson,brianrobinson,RB,9,19.635095596313477,20.0,0.36490440368652344,True,32,0.28125
2024,blind_sequential,half,plan,Jaxon Smith Njigba,jaxonsmithnjigba,WR,9,12.004047393798828,17.0,4.995952606201172,True,32,0.28125
2024,blind_sequential,half,plan,Jordan Addison,jordanaddison,WR,9,8.963298797607422,5.0,-3.963298797607422,True,32,0.28125
2024,blind_sequential,half,plan,Mark Andrews,markandrews,TE,9,23.790681838989258,28.0,4.209318161010742,True,32,0.28125
2024,blind_sequential,half,plan,Rome Odunze,romeodunze,WR,9,13.663299560546875,13.0,-0.663299560546875,True,32,0.28125
2024,blind_sequential,half,plan,Zamir White,zamirwhite,RB,9,25.460065841674805,21.0,-4.460065841674805,True,32,0.28125
2024,blind_sequential,half,plan,Aj Brown,ajbrown,WR,8,79.40283203125,66.0,-13.40283203125,True,32,0.25
2024,blind_sequential,half,plan,Josh Allen,joshallen,QB,8,37.74591827392578,36.0,-1.7459182739257812,True,32,0.25
2024,blind_sequential,half,plan,Kyle Pitts,kylepitts,TE,8,13.75915813446045,10.0,-3.759158134460449,True,32,0.25
2024,blind_sequential,half,plan,Malik Nabers,maliknabers,WR,8,48.636268615722656,40.0,-8.636268615722656,True,32,0.25
