year,trial,information_mode,reserve,selection_premium_mean,selection_premium_max,plan_roster,plan_roster_size,plan_actual_salary_spend,plan_point_salary_spend,plan_actual_minus_point,plan_replay_clearing_spend,plan_actual_cap_feasible,plan_recorded_salary_players,plan_recorded_salary_rate,plan_recorded_actual_minus_point,final_roster,final_roster_size,final_actual_salary_spend,final_point_salary_spend,final_actual_minus_point,final_replay_clearing_spend,final_actual_cap_feasible,final_recorded_salary_players,final_recorded_salary_rate,final_recorded_actual_minus_point,status,complete,sampled_base_spend,paid_or_decision_spend,unused_paid_budget,scenario_discount_point_minus_sampled,replans,actual_points,forecast_ev,events_seen
2022,2,blind_sequential,none,0.0,0.0,Aaron Rodgers|Cordarrelle Patterson|Dallas Goedert|Damien Harris|Dawson Knox|Derrick Henry|Devonta Smith|Dj Chark|Juju Smith Schuster|Michael Carter|Miles Sanders|Travis Etienne|Trey Sermon,13,253.0,276.9932985305786,-23.993298530578613,262.0,True,12,0.9230769230769231,-23.993298530578613,,,,,,,,,,,failed:market_slots,False,,274.0,24.0,,15,,,136.0
2022,2,blind_sequential,half,0.0,0.0,Aaron Rodgers|Cordarrelle Patterson|Dallas Goedert|Damien Harris|Dawson Knox|Derrick Henry|Devonta Smith|Dj Chark|Juju Smith Schuster|Michael Carter|Miles Sanders|Travis Etienne|Trey Sermon,13,253.0,276.9932985305786,-23.993298530578613,262.0,True,12,0.9230769230769231,-23.993298530578613,,,,,,,,,,,failed:market_slots,False,,274.0,24.0,,15,,,136.0
2022,3,static_full_surface,none,0.0,0.0,Chuba Hubbard|Cordarrelle Patterson|Devonta Smith|Garrett Wilson|Jaylen Waddle|Juju Smith Schuster|Kareem Hunt|Khalil Herbert|Lamar Jackson|Miles Sanders|Nick Chubb|Travis Kelce|Zach Ertz,13,302.0,296.2471561431885,5.752843856811523,313.0,False,11,0.8461538461538461,5.8071064949035645,Chuba Hubbard|Cordarrelle Patterson|Devonta Smith|Garrett Wilson|Jaylen Waddle|Juju Smith Schuster|Kareem Hunt|Khalil Herbert|Lamar Jackson|Miles Sanders|Nick Chubb|Travis Kelce|Zach Ertz,13.0,302.0,296.2471561431885,5.752843856811523,313.0,False,11.0,0.8461538461538461,5.8071064949035645,optimal,True,290.5954895019531,290.59548449516296,7.404515504837036,5.651666641235352,0,1663.159912109375,1577.47509765625,
2022,3,static_full_surface,half,0.0,0.0,Chuba Hubbard|Cordarrelle Patterson|Devonta Smith|Garrett Wilson|Jaylen Waddle|Juju Smith Schuster|Kareem Hunt|Khalil Herbert|Lamar Jackson|Miles Sanders|Nick Chubb|Travis Kelce|Zach Ertz,13,302.0,296.2471561431885,5.752843856811523,313.0,False,11,0.8461538461538461,5.8071064949035645,Chuba Hubbard|Cordarrelle Patterson|Devonta Smith|Garrett Wilson|Jaylen Waddle|Juju Smith Schuster|Kareem Hunt|Khalil Herbert|Lamar Jackson|Miles Sanders|Nick Chubb|Travis Kelce|Zach Ertz,13.0,302.0,296.2471561431885,5.752843856811523,313.0,False,11.0,0.8461538461538461,5.8071064949035645,optimal,True,290.5954895019531,290.59548449516296,7.404515504837036,5.651666641235352,0,1663.159912109375,1577.47509765625,
2022,3,blind_sequential,none,0.0,0.0,Aj Dillon|Chuba Hubbard|Devonta Smith|Garrett Wilson|Jaylen Waddle|Juju Smith Schuster|Kareem Hunt|Khalil Herbert|Lamar Jackson|Miles Sanders|Travis Etienne|Travis Kelce|Zach Ertz,13,301.0,284.3457717895508,16.65422821044922,312.0,False,11,0.8461538461538461,16.70849084854126,Chris Godwin|Chuba Hubbard|Devonta Smith|Garrett Wilson|Hassan Haskins|Jaylen Waddle|Kendrick Bourne|Khalil Shakir|Lamar Jackson|Miles Sanders|Travis Kelce|Tyler Badie|Tyreek Hill,13.0,245.0,277.2220253944397,-32.2220253944397,254.0,True,8.0,0.6153846153846154,-32.2220253944397,complete,True,,267.0,31.0,,15,1619.159912109375,1514.8330078125,117.0
2022,3,blind_sequential,half,0.0,0.0,Aj Dillon|Chuba Hubbard|Devonta Smith|Garrett Wilson|Jaylen Waddle|Juju Smith Schuster|Kareem Hunt|Khalil Herbert|Lamar Jackson|Miles Sanders|Travis Etienne|Travis Kelce|Zach Ertz,13,301.0,284.3457717895508,16.65422821044922,312.0,False,11,0.8461538461538461,16.70849084854126,Chris Godwin|Chuba Hubbard|Devonta Smith|Garrett Wilson|Hassan Haskins|Jaylen Waddle|Kendrick Bourne|Khalil Shakir|Lamar Jackson|Miles Sanders|Travis Kelce|Tyler Badie|Tyreek Hill,13.0,245.0,277.2220253944397,-32.2220253944397,254.0,True,8.0,0.6153846153846154,-32.2220253944397,complete,True,,267.0,31.0,,15,1619.159912109375,1514.8330078125,117.0
2022,4,static_full_surface,none,0.0,0.0,Breece Hall|Chase Claypool|Cordarrelle Patterson|Darren Waller|Dj Chark|James Cook|Kyle Pitts|Miles Sanders|Rashaad Penny|Rondale Moore|Tom Brady|Travis Etienne|Tyreek Hill,13,316.0,317.78192138671875,-1.78192138671875,328.0,False,13,1.0,-1.78192138671875,Breece Hall|Chase Claypool|Cordarrelle Patterson|Darren Waller|Dj Chark|James Cook|Kyle Pitts|Miles Sanders|Rashaad Penny|Rondale Moore|Tom Brady|Travis Etienne|Tyreek Hill,13.0,316.0,317.78192138671875,-1.78192138671875,328.0,False,13.0,1.0,-1.78192138671875,optimal,True,294.6781311035156,294.67813789844513,3.3218621015548706,23.103790283203125,0,1422.2999267578125,1580.41455078125,
2022,4,static_full_surface,half,0.0,0.0,Breece Hall|Chase Claypool|Cordarrelle Patterson|Darren Waller|Dj Chark|James Cook|Kyle Pitts|Miles Sanders|Rashaad Penny|Rondale Moore|Tom Brady|Travis Etienne|Tyreek Hill,13,316.0,317.78192138671875,-1.78192138671875,328.0,False,13,1.0,-1.78192138671875,Breece Hall|Chase Claypool|Cordarrelle Patterson|Darren Waller|Dj Chark|James Cook|Kyle Pitts|Miles Sanders|Rashaad Penny|Rondale Moore|Tom Brady|Travis Etienne|Tyreek Hill,13.0,316.0,317.78192138671875,-1.78192138671875,328.0,False,13.0,1.0,-1.78192138671875,optimal,True,294.6781311035156,294.67813789844513,3.3218621015548706,23.103790283203125,0,1422.2999267578125,1580.41455078125,
2022,4,blind_sequential,none,0.0,0.0,Aaron Rodgers|Breece Hall|Chase Claypool|Cordarrelle Patterson|Davante Adams|Devin Singletary|Dj Chark|James Cook|Kyle Pitts|Miles Sanders|Pat Freiermuth|Rashaad Penny|Rondale Moore,13,285.0,284.4231355190277,0.57686448097229,297.0,True,13,1.0,0.57686448097229,Aaron Rodgers|Aj Brown|Alexander Mattison|Austin Hooper|Chase Claypool|Cordarrelle Patterson|Derrick Gore|Garrett Wilson|Kyle Pitts|Melvin Gordon|Mike Evans|Quez Watkins|Tony Pollard,13.0,222.0,217.70825290679932,4.291747093200684,230.0,True,10.0,0.7692307692307693,4.291747093200684,complete,True,,243.0,55.0,,14,1332.7999267578125,1482.6224365234375,116.0
2022,4,blind_sequential,half,0.0,0.0,Aaron Rodgers|Breece Hall|Chase Claypool|Cordarrelle Patterson|Davante Adams|Devin Singletary|Dj Chark|James Cook|Kyle Pitts|Miles Sanders|Pat Freiermuth|Rashaad Penny|Rondale Moore,13,285.0,284.4231355190277,0.57686448097229,297.0,True,13,1.0,0.57686448097229,Aaron Rodgers|Aj Brown|Alexander Mattison|Austin Hooper|Chase Claypool|Cordarrelle Patterson|Derrick Gore|Garrett Wilson|Kyle Pitts|Melvin Gordon|Mike Evans|Quez Watkins|Tony Pollard,13.0,222.0,217.70825290679932,4.291747093200684,230.0,True,10.0,0.7692307692307693,4.291747093200684,complete,True,,243.0,55.0,,14,1332.7999267578125,1482.6224365234375,116.0
2022,5,static_full_surface,none,0.0,0.0,Breece Hall|Cordarrelle Patterson|Dawson Knox|Dj Chark|George Kittle|Jaylen Waddle|Juju Smith Schuster|Kenneth Gainwell|Lamar Jackson|Nick Chubb|Rhamondre Stevenson|Travis Etienne|Treylon Burks,13,336.0,318.22247552871704,17.77752447128296,349.0,False,13,1.0,17.77752447128296,Breece Hall|Cordarrelle Patterson|Dawson Knox|Dj Chark|George Kittle|Jaylen Waddle|Juju Smith Schuster|Kenneth Gainwell|Lamar Jackson|Nick Chubb|Rhamondre Stevenson|Travis Etienne|Treylon Burks,13.0,336.0,318.22247552871704,17.77752447128296,349.0,False,13.0,1.0,17.77752447128296,optimal,True,297.7780456542969,297.77804386615753,0.22195613384246826,20.444429874420166,0,1536.3599853515625,1639.2467041015625,
2022,5,static_full_surface,half,0.0,0.0,Breece Hall|Cordarrelle Patterson|Dawson Knox|Dj Chark|George Kittle|Jaylen Waddle|Juju Smith Schuster|Kenneth Gainwell|Lamar Jackson|Nick Chubb|Rhamondre Stevenson|Travis Etienne|Treylon Burks,13,336.0,318.22247552871704,17.77752447128296,349.0,False,13,1.0,17.77752447128296,Breece Hall|Cordarrelle Patterson|Dawson Knox|Dj Chark|George Kittle|Jaylen Waddle|Juju Smith Schuster|Kenneth Gainwell|Lamar Jackson|Nick Chubb|Rhamondre Stevenson|Travis Etienne|Treylon Burks,13.0,336.0,318.22247552871704,17.77752447128296,349.0,False,13.0,1.0,17.77752447128296,optimal,True,297.7780456542969,297.77804386615753,0.22195613384246826,20.444429874420166,0,1536.3599853515625,1639.2467041015625,
2022,5,blind_sequential,none,0.0,0.0,Alexander Mattison|Breece Hall|Cordarrelle Patterson|Dalton Schultz|Dawson Knox|Dj Chark|Jarvis Landry|Jaylen Waddle|Kenneth Gainwell|Lamar Jackson|Nick Chubb|Rhamondre Stevenson|Travis Etienne,13,318.0,284.8726007938385,33.1273992061615,330.0,False,12,0.9230769230769231,34.27884483337402,Cordarrelle Patterson|Elijah Mitchell|Hunter Renfrow|Jaylen Waddle|Kenneth Gainwell|Kenneth Walker|Kenyan Drake|Kyren Williams|Lamar Jackson|Mike Evans|Nico Collins|Terrace Marshall|Travis Kelce,13.0,261.0,279.7758388519287,-18.77583885192871,272.0,True,9.0,0.6923076923076923,-18.77583885192871,complete,True,,285.0,13.0,,15,1416.159912109375,1574.5667724609375,118.0
2022,5,blind_sequential,half,0.0,0.0,Alexander Mattison|Breece Hall|Cordarrelle Patterson|Dalton Schultz|Dawson Knox|Dj Chark|Jarvis Landry|Jaylen Waddle|Kenneth Gainwell|Lamar Jackson|Nick Chubb|Rhamondre Stevenson|Travis Etienne,13,318.0,284.8726007938385,33.1273992061615,330.0,False,12,0.9230769230769231,34.27884483337402,Cordarrelle Patterson|Elijah Mitchell|Hunter Renfrow|Jaylen Waddle|Kenneth Gainwell|Kenneth Walker|Kenyan Drake|Kyren Williams|Lamar Jackson|Mike Evans|Nico Collins|Terrace Marshall|Travis Kelce,13.0,261.0,279.7758388519287,-18.77583885192871,272.0,True,9.0,0.6923076923076923,-18.77583885192871,complete,True,,285.0,13.0,,15,1416.159912109375,1574.5667724609375,118.0
2022,6,static_full_surface,none,0.0,0.0,Aaron Jones|Aj Dillon|Chris Godwin|Cordarrelle Patterson|Dj Chark|Garrett Wilson|Kyle Pitts|Michael Carter|Noah Fant|Rhamondre Stevenson|Tom Brady|Tony Pollard|Travis Etienne,13,312.0,283.12642788887024,28.87357211112976,323.0,False,12,0.9230769230769231,28.87357211112976,Aaron Jones|Aj Dillon|Chris Godwin|Cordarrelle Patterson|Dj Chark|Garrett Wilson|Kyle Pitts|Michael Carter|Noah Fant|Rhamondre Stevenson|Tom Brady|Tony Pollard|Travis Etienne,13.0,312.0,283.12642788887024,28.87357211112976,323.0,False,12.0,0.9230769230769231,28.87357211112976,optimal,True,285.1396484375,285.13966929912567,12.860330700874329,-2.0132205486297607,0,1410.5999755859375,1579.91015625,
2022,6,static_full_surface,half,0.0,0.0,Aaron Jones|Aj Dillon|Chris Godwin|Cordarrelle Patterson|Dj Chark|Garrett Wilson|Kyle Pitts|Michael Carter|Noah Fant|Rhamondre Stevenson|Tom Brady|Tony Pollard|Travis Etienne,13,312.0,283.12642788887024,28.87357211112976,323.0,False,12,0.9230769230769231,28.87357211112976,Aaron Jones|Aj Dillon|Chris Godwin|Cordarrelle Patterson|Dj Chark|Garrett Wilson|Kyle Pitts|Michael Carter|Noah Fant|Rhamondre Stevenson|Tom Brady|Tony Pollard|Travis Etienne,13.0,312.0,283.12642788887024,28.87357211112976,323.0,False,12.0,0.9230769230769231,28.87357211112976,optimal,True,285.1396484375,285.13966929912567,12.860330700874329,-2.0132205486297607,0,1410.5999755859375,1579.91015625,
2022,6,blind_sequential,none,0.0,0.0,Aaron Jones|Aj Dillon|Chris Godwin|Cordarrelle Patterson|Dj Chark|Garrett Wilson|Jalen Hurts|Kyle Pitts|Michael Carter|Noah Fant|Rhamondre Stevenson|Travis Etienne|Tyler Boyd,13,295.0,277.81224942207336,17.187750577926636,305.0,True,12,0.9230769230769231,17.187750577926636,Aj Brown|Boston Scott|Brevin Jordan|Bryan Edwards|Chuba Hubbard|Deandre Hopkins|Elijah Moore|Jalen Hurts|Kareem Hunt|Keenan Allen|Kyle Pitts|Mike Evans|Tyler Boyd,13.0,273.0,273.08160972595215,-0.08160972595214844,283.0,True,9.0,0.6923076923076923,-0.08160972595214844,complete,True,,296.0,2.0,,16,1276.06005859375,1471.4560546875,121.0
2022,6,blind_sequential,half,0.0,0.0,Aaron Jones|Aj Dillon|Chris Godwin|Cordarrelle Patterson|Dj Chark|Garrett Wilson|Jalen Hurts|Kyle Pitts|Michael Carter|Noah Fant|Rhamondre Stevenson|Travis Etienne|Tyler Boyd,13,295.0,277.81224942207336,17.187750577926636,305.0,True,12,0.9230769230769231,17.187750577926636,Aj Brown|Boston Scott|Brevin Jordan|Bryan Edwards|Chuba Hubbard|Deandre Hopkins|Elijah Moore|Jalen Hurts|Kareem Hunt|Keenan Allen|Kyle Pitts|Mike Evans|Tyler Boyd,13.0,273.0,273.08160972595215,-0.08160972595214844,283.0,True,9.0,0.6923076923076923,-0.08160972595214844,complete,True,,296.0,2.0,,16,1276.06005859375,1471.4560546875,121.0
2022,7,static_full_surface,none,0.0,0.0,Aj Dillon|Dalvin Cook|Devin Singletary|Devonta Smith|James Robinson|Jaylen Waddle|Khalil Herbert|Kyle Pitts|Rashaad Penny|Rashod Bateman|Tom Brady|Treylon Burks|Zach Ertz,13,311.0,305.75654220581055,5.243457794189453,323.0,False,12,0.9230769230769231,5.297720432281494,Aj Dillon|Dalvin Cook|Devin Singletary|Devonta Smith|James Robinson|Jaylen Waddle|Khalil Herbert|Kyle Pitts|Rashaad Penny|Rashod Bateman|Tom Brady|Treylon Burks|Zach Ertz,13.0,311.0,305.75654220581055,5.243457794189453,323.0,False,12.0,0.9230769230769231,5.297720432281494,optimal,True,297.2387390136719,297.2387750148773,0.7612249851226807,8.517803192138672,0,1361.300048828125,1537.9468994140625,
2022,7,static_full_surface,half,0.0,0.0,Aj Dillon|Dalvin Cook|Devin Singletary|Devonta Smith|James Robinson|Jaylen Waddle|Khalil Herbert|Kyle Pitts|Rashaad Penny|Rashod Bateman|Tom Brady|Treylon Burks|Zach Ertz,13,311.0,305.75654220581055,5.243457794189453,323.0,False,12,0.9230769230769231,5.297720432281494,Aj Dillon|Dalvin Cook|Devin Singletary|Devonta Smith|James Robinson|Jaylen Waddle|Khalil Herbert|Kyle Pitts|Rashaad Penny|Rashod Bateman|Tom Brady|Treylon Burks|Zach Ertz,13.0,311.0,305.75654220581055,5.243457794189453,323.0,False,12.0,0.9230769230769231,5.297720432281494,optimal,True,297.2387390136719,297.2387750148773,0.7612249851226807,8.517803192138672,0,1361.300048828125,1537.9468994140625,
2022,7,blind_sequential,none,0.0,0.0,Aj Dillon|Dalvin Cook|Devin Singletary|Devonta Smith|Ezekiel Elliott|James Cook|James Robinson|Noah Fant|Rashaad Penny|Rashod Bateman|Tom Brady|Treylon Burks|Zach Ertz,13,294.0,281.4396319389343,12.560368061065674,305.0,True,12,0.9230769230769231,12.560368061065674,Allen Lazard|Breece Hall|Dalvin Cook|Dawson Knox|Deandre Hopkins|Donovan Peoples Jones|Ezekiel Elliott|James Robinson|Kyle Philips|Mike Davis|Tom Brady|Treylon Burks|Wandale Robinson,13.0,258.0,252.18957018852234,5.810429811477661,267.0,True,10.0,0.7692307692307693,5.810429811477661,complete,True,,280.0,18.0,,15,1320.5999755859375,1477.8980712890625,116.0
2022,7,blind_sequential,half,0.0,0.0,Aj Dillon|Dalvin Cook|Devin Singletary|Devonta Smith|Ezekiel Elliott|James Cook|James Robinson|Noah Fant|Rashaad Penny|Rashod Bateman|Tom Brady|Treylon Burks|Zach Ertz,13,294.0,281.4396319389343,12.560368061065674,305.0,True,12,0.9230769230769231,12.560368061065674,Allen Lazard|Breece Hall|Dalvin Cook|Dawson Knox|Deandre Hopkins|Donovan Peoples Jones|Ezekiel Elliott|James Robinson|Kyle Philips|Mike Davis|Tom Brady|Treylon Burks|Wandale Robinson,13.0,258.0,252.18957018852234,5.810429811477661,267.0,True,10.0,0.7692307692307693,5.810429811477661,complete,True,,280.0,18.0,,15,1320.5999755859375,1477.8980712890625,116.0
2022,8,static_full_surface,none,0.0,0.0,Breece Hall|Calvin Ridley|Chris Godwin|Deandre Hopkins|Garrett Wilson|George Kittle|Jaylen Waddle|Kenneth Gainwell|Lamar Jackson|Michael Carter|Nick Chubb|Noah Fant|Travis Etienne,13,327.0,301.66602182388306,25.333978176116943,339.0,False,11,0.8461538461538461,25.333978176116943,Breece Hall|Calvin Ridley|Chris Godwin|Deandre Hopkins|Garrett Wilson|George Kittle|Jaylen Waddle|Kenneth Gainwell|Lamar Jackson|Michael Carter|Nick Chubb|Noah Fant|Travis Etienne,13.0,327.0,301.66602182388306,25.333978176116943,339.0,False,11.0,0.8461538461538461,25.333978176116943,optimal,True,286.62982177734375,286.6298311948776,11.370168805122375,15.036200046539307,0,1525.760009765625,1605.7537841796875,
2022,8,static_full_surface,half,0.0,0.0,Breece Hall|Calvin Ridley|Chris Godwin|Deandre Hopkins|Garrett Wilson|George Kittle|Jaylen Waddle|Kenneth Gainwell|Lamar Jackson|Michael Carter|Nick Chubb|Noah Fant|Travis Etienne,13,327.0,301.66602182388306,25.333978176116943,339.0,False,11,0.8461538461538461,25.333978176116943,Breece Hall|Calvin Ridley|Chris Godwin|Deandre Hopkins|Garrett Wilson|George Kittle|Jaylen Waddle|Kenneth Gainwell|Lamar Jackson|Michael Carter|Nick Chubb|Noah Fant|Travis Etienne,13.0,327.0,301.66602182388306,25.333978176116943,339.0,False,11.0,0.8461538461538461,25.333978176116943,optimal,True,286.62982177734375,286.6298311948776,11.370168805122375,15.036200046539307,0,1525.760009765625,1605.7537841796875,
2022,8,blind_sequential,none,0.0,0.0,Breece Hall|Calvin Ridley|Deandre Hopkins|Devonta Smith|Garrett Wilson|Jaylen Waddle|Juju Smith Schuster|Kenneth Gainwell|Lamar Jackson|Mark Andrews|Michael Carter|Noah Fant|Travis Etienne,13,285.0,284.56911611557007,0.43088388442993164,295.0,True,11,0.8461538461538461,0.43088388442993164,,,,,,,,,,,failed:market_slots,False,,291.0,7.0,,15,,,136.0
