slice_type,slice_value,period,method,rows,rmse,mae,bias,spearman,rmse_baseline,mae_baseline,bias_baseline,spearman_baseline,rmse_delta,mae_delta,bias_delta,spearman_delta
history_depth,other_no_history,all_2017_2025,normalized_rank,27,2.5627432264898022,2.044764094362717,0.6223967695835048,0.42612942612942606,2.5355655738258744,2.012935848413891,0.61038987244918,0.40964590964590963,0.027177652663927798,0.03182824594882616,0.01200689713432479,0.016483516483516425
history_depth,other_no_history,all_2017_2025,production,27,2.5355655738258744,2.012935848413891,0.61038987244918,0.40964590964590963,2.5355655738258744,2.012935848413891,0.61038987244918,0.40964590964590963,0.0,0.0,0.0,0.0
history_depth,other_no_history,development_2017_2022,normalized_rank,23,2.3098290334215963,1.9682432861863133,1.0757569654857948,0.3290513833992095,2.296892094583521,1.9421863168226836,1.0545078611033556,0.3073122529644269,0.012936938838075118,0.026056969363629667,0.02124910438243921,0.021739130434782594
history_depth,other_no_history,development_2017_2022,production,23,2.296892094583521,1.9421863168226836,1.0545078611033556,0.3073122529644269,2.296892094583521,1.9421863168226836,1.0545078611033556,0.3073122529644269,0.0,0.0,0.0,0.0
history_depth,other_no_history,temporal_2023_2025,normalized_rank,4,3.6950809547682377,2.4847587413770356,-1.984424356854664,0.6000000000000001,3.6140039869903626,2.419745655063331,-1.9432885623123286,0.6000000000000001,0.0810769677778751,0.06501308631370462,-0.0411357945423354,0.0
history_depth,other_no_history,temporal_2023_2025,production,4,3.6140039869903626,2.419745655063331,-1.9432885623123286,0.6000000000000001,3.6140039869903626,2.419745655063331,-1.9432885623123286,0.6000000000000001,0.0,0.0,0.0,0.0
history_depth,rookie,all_2017_2025,normalized_rank,531,3.4741813623232556,2.7670780799804233,0.23331472542206216,0.648500627077725,3.473134058908538,2.7641530228008486,0.23115099962500055,0.647399416557664,0.001047303414717593,0.002925057179574697,0.0021637257970616164,0.001101210520061069
history_depth,rookie,all_2017_2025,production,531,3.473134058908538,2.7641530228008486,0.23115099962500055,0.647399416557664,3.473134058908538,2.7641530228008486,0.23115099962500055,0.647399416557664,0.0,0.0,0.0,0.0
history_depth,rookie,development_2017_2022,normalized_rank,351,3.4944876792213306,2.7924472111303476,0.051745586592224516,0.6441714148154889,3.49651132755403,2.793100575518373,0.056435952357138344,0.6441421385159022,-0.0020236483326994126,-0.0006533643880253237,-0.004690365764913829,2.9276299586711296e-05
history_depth,rookie,development_2017_2022,production,351,3.49651132755403,2.793100575518373,0.056435952357138344,0.6441421385159022,3.49651132755403,2.793100575518373,0.056435952357138344,0.6441421385159022,0.0,0.0,0.0,0.0
history_depth,rookie,temporal_2023_2025,normalized_rank,180,3.434238712521192,2.7176082742380716,0.5873745461402456,0.6517779888045145,3.4270897580384965,2.7077052950016753,0.5718453417973317,0.6477439095283215,0.00714895448269548,0.00990297923639627,0.015529204342913938,0.004034079276193037
history_depth,rookie,temporal_2023_2025,production,180,3.4270897580384965,2.7077052950016753,0.5718453417973317,0.6477439095283215,3.4270897580384965,2.7077052950016753,0.5718453417973317,0.6477439095283215,0.0,0.0,0.0,0.0
history_depth,second_year,all_2017_2025,normalized_rank,567,3.207572667138574,2.4564383336488818,0.09272961894199236,0.7623631824616809,3.2056539408558535,2.4587476532608257,0.10467764251058792,0.7622493598548391,0.0019187262827204954,-0.0023093196119439163,-0.011948023568595562,0.00011382260684178469
history_depth,second_year,all_2017_2025,production,567,3.2056539408558535,2.4587476532608257,0.10467764251058792,0.7622493598548391,3.2056539408558535,2.4587476532608257,0.10467764251058792,0.7622493598548391,0.0,0.0,0.0,0.0
history_depth,second_year,development_2017_2022,normalized_rank,379,3.290275310576889,2.5238735874494522,-0.039643360457555274,0.7565816088193374,3.2872054818249072,2.526245750621475,-0.023508107540059435,0.7546798660437418,0.003069828751981696,-0.002372163172022823,-0.01613525291749584,0.0019017427755956273
history_depth,second_year,development_2017_2022,production,379,3.2872054818249072,2.526245750621475,-0.023508107540059435,0.7546798660437418,3.2872054818249072,2.526245750621475,-0.023508107540059435,0.7546798660437418,0.0,0.0,0.0,0.0
history_depth,second_year,temporal_2023_2025,normalized_rank,188,3.0340020841282795,2.3204917315722016,0.3595879125187399,0.7638277352975942,3.034594255426006,2.3226743612412184,0.363094659899925,0.765580470503645,-0.0005921712977263738,-0.0021826296690168334,-0.0035067473811851158,-0.0017527352060507928
history_depth,second_year,temporal_2023_2025,production,188,3.034594255426006,2.3226743612412184,0.363094659899925,0.765580470503645,3.034594255426006,2.3226743612412184,0.363094659899925,0.765580470503645,0.0,0.0,0.0,0.0
history_depth,veteran_with_history,all_2017_2025,normalized_rank,2571,3.005826704699249,2.350654464986783,0.14173590440240338,0.83632406111767,3.0094614162125763,2.3545010917701297,0.1548280037479604,0.8357194749433995,-0.0036347115133272823,-0.003846626783346796,-0.013092099345557023,0.000604586174270505
history_depth,veteran_with_history,all_2017_2025,production,2571,3.0094614162125763,2.3545010917701297,0.1548280037479604,0.8357194749433995,3.0094614162125763,2.3545010917701297,0.1548280037479604,0.8357194749433995,0.0,0.0,0.0,0.0
history_depth,veteran_with_history,development_2017_2022,normalized_rank,1706,3.007070126190198,2.350664570308461,0.09828640413207555,0.8312515249381444,3.0087764701189967,2.352097375504843,0.10364031527966532,0.8303720307080795,-0.0017063439287987592,-0.0014328051963818922,-0.005353911147589763,0.0008794942300648367
history_depth,veteran_with_history,development_2017_2022,production,1706,3.0087764701189967,2.352097375504843,0.10364031527966532,0.8303720307080795,3.0087764701189967,2.352097375504843,0.10364031527966532,0.8303720307080795,0.0,0.0,0.0,0.0
history_depth,veteran_with_history,temporal_2023_2025,normalized_rank,865,3.0033728524224585,2.350634534722294,0.22742936967544303,0.8419097622587767,3.0108118473971612,2.3592418315950767,0.25578314424149956,0.8421908255708462,-0.007438994974702684,-0.008607296872782833,-0.028353774566056533,-0.0002810633120695627
history_depth,veteran_with_history,temporal_2023_2025,production,865,3.0108118473971612,2.3592418315950767,0.25578314424149956,0.8421908255708462,3.0108118473971612,2.3592418315950767,0.25578314424149956,0.8421908255708462,0.0,0.0,0.0,0.0
season,2017,all_2017_2025,normalized_rank,407,3.0881308431435723,2.4127353989375795,0.39512808423402374,0.7894883896397996,3.0872078787055286,2.41269288435537,0.39448231766800146,0.788757642926747,0.0009229644380437385,4.251458220938531e-05,0.0006457665660222767,0.0007307467130526213
season,2017,all_2017_2025,production,407,3.0872078787055286,2.41269288435537,0.39448231766800146,0.788757642926747,3.0872078787055286,2.41269288435537,0.39448231766800146,0.788757642926747,0.0,0.0,0.0,0.0
season,2017,development_2017_2022,normalized_rank,407,3.0881308431435723,2.4127353989375795,0.39512808423402374,0.7894883896397996,3.0872078787055286,2.41269288435537,0.39448231766800146,0.788757642926747,0.0009229644380437385,4.251458220938531e-05,0.0006457665660222767,0.0007307467130526213
season,2017,development_2017_2022,production,407,3.0872078787055286,2.41269288435537,0.39448231766800146,0.788757642926747,3.0872078787055286,2.41269288435537,0.39448231766800146,0.788757642926747,0.0,0.0,0.0,0.0
season,2018,all_2017_2025,normalized_rank,405,3.36789121659386,2.5769533618821665,-0.5132753643472492,0.7958643074326797,3.3627282189773493,2.575870115678471,-0.5140209234412882,0.7962079790340068,0.005162997616510623,0.001083246203695598,0.0007455590940390611,-0.00034367160132708907
season,2018,all_2017_2025,production,405,3.3627282189773493,2.575870115678471,-0.5140209234412882,0.7962079790340068,3.3627282189773493,2.575870115678471,-0.5140209234412882,0.7962079790340068,0.0,0.0,0.0,0.0
season,2018,development_2017_2022,normalized_rank,405,3.36789121659386,2.5769533618821665,-0.5132753643472492,0.7958643074326797,3.3627282189773493,2.575870115678471,-0.5140209234412882,0.7962079790340068,0.005162997616510623,0.001083246203695598,0.0007455590940390611,-0.00034367160132708907
season,2018,development_2017_2022,production,405,3.3627282189773493,2.575870115678471,-0.5140209234412882,0.7962079790340068,3.3627282189773493,2.575870115678471,-0.5140209234412882,0.7962079790340068,0.0,0.0,0.0,0.0
season,2019,all_2017_2025,normalized_rank,388,3.0942235956241166,2.4609540853166476,-0.07382207986401829,0.7959928128174306,3.0962138946117905,2.462048645979365,-0.06190349808274453,0.7950358640090556,-0.0019902989876738886,-0.0010945606627172921,-0.011918581781273759,0.0009569488083750466
season,2019,all_2017_2025,production,388,3.0962138946117905,2.462048645979365,-0.06190349808274453,0.7950358640090556,3.0962138946117905,2.462048645979365,-0.06190349808274453,0.7950358640090556,0.0,0.0,0.0,0.0
season,2019,development_2017_2022,normalized_rank,388,3.0942235956241166,2.4609540853166476,-0.07382207986401829,0.7959928128174306,3.0962138946117905,2.462048645979365,-0.06190349808274453,0.7950358640090556,-0.0019902989876738886,-0.0010945606627172921,-0.011918581781273759,0.0009569488083750466
season,2019,development_2017_2022,production,388,3.0962138946117905,2.462048645979365,-0.06190349808274453,0.7950358640090556,3.0962138946117905,2.462048645979365,-0.06190349808274453,0.7950358640090556,0.0,0.0,0.0,0.0
season,2020,all_2017_2025,normalized_rank,414,3.296316933498918,2.519688939184543,-0.302127848640405,0.7950256583904373,3.3010425513446293,2.5241590544126926,-0.288741914681542,0.7910073934266993,-0.0047256178457111275,-0.0044701152281496626,-0.013385933958863006,0.004018264963737916
season,2020,all_2017_2025,production,414,3.3010425513446293,2.5241590544126926,-0.288741914681542,0.7910073934266993,3.3010425513446293,2.5241590544126926,-0.288741914681542,0.7910073934266993,0.0,0.0,0.0,0.0
season,2020,development_2017_2022,normalized_rank,414,3.296316933498918,2.519688939184543,-0.302127848640405,0.7950256583904373,3.3010425513446293,2.5241590544126926,-0.288741914681542,0.7910073934266993,-0.0047256178457111275,-0.0044701152281496626,-0.013385933958863006,0.004018264963737916
season,2020,development_2017_2022,production,414,3.3010425513446293,2.5241590544126926,-0.288741914681542,0.7910073934266993,3.3010425513446293,2.5241590544126926,-0.288741914681542,0.7910073934266993,0.0,0.0,0.0,0.0
season,2021,all_2017_2025,normalized_rank,419,3.050905101058081,2.368906598278294,0.2734817272719939,0.8032251561561393,3.0533525618666797,2.370208469197744,0.2858025709935012,0.8041665968254547,-0.0024474608085984784,-0.00130187091945011,-0.012320843721507324,-0.000941440669315341
season,2021,all_2017_2025,production,419,3.0533525618666797,2.370208469197744,0.2858025709935012,0.8041665968254547,3.0533525618666797,2.370208469197744,0.2858025709935012,0.8041665968254547,0.0,0.0,0.0,0.0
season,2021,development_2017_2022,normalized_rank,419,3.050905101058081,2.368906598278294,0.2734817272719939,0.8032251561561393,3.0533525618666797,2.370208469197744,0.2858025709935012,0.8041665968254547,-0.0024474608085984784,-0.00130187091945011,-0.012320843721507324,-0.000941440669315341
season,2021,development_2017_2022,production,419,3.0533525618666797,2.370208469197744,0.2858025709935012,0.8041665968254547,3.0533525618666797,2.370208469197744,0.2858025709935012,0.8041665968254547,0.0,0.0,0.0,0.0
season,2022,all_2017_2025,normalized_rank,426,2.8042462496664133,2.291027520527879,0.661388093452444,0.8294908915498542,2.8067148924616725,2.292456283679701,0.6652443863450487,0.8288992600964347,-0.002468642795259157,-0.0014287631518219435,-0.0038562928926046958,0.000591631453419561
season,2022,all_2017_2025,production,426,2.8067148924616725,2.292456283679701,0.6652443863450487,0.8288992600964347,2.8067148924616725,2.292456283679701,0.6652443863450487,0.8288992600964347,0.0,0.0,0.0,0.0
season,2022,development_2017_2022,normalized_rank,426,2.8042462496664133,2.291027520527879,0.661388093452444,0.8294908915498542,2.8067148924616725,2.292456283679701,0.6652443863450487,0.8288992600964347,-0.002468642795259157,-0.0014287631518219435,-0.0038562928926046958,0.000591631453419561
season,2022,development_2017_2022,production,426,2.8067148924616725,2.292456283679701,0.6652443863450487,0.8288992600964347,2.8067148924616725,2.292456283679701,0.6652443863450487,0.8288992600964347,0.0,0.0,0.0,0.0
season,2023,all_2017_2025,normalized_rank,413,3.181302394620834,2.456014658306149,0.4760130989021657,0.8099388289148329,3.1779755340013773,2.4439425002142565,0.45737178193107814,0.8100737435257659,0.0033268606194565287,0.012072158091892327,0.018641316971087563,-0.00013491461093295687
season,2023,all_2017_2025,production,413,3.1779755340013773,2.4439425002142565,0.45737178193107814,0.8100737435257659,3.1779755340013773,2.4439425002142565,0.45737178193107814,0.8100737435257659,0.0,0.0,0.0,0.0
season,2023,temporal_2023_2025,normalized_rank,413,3.181302394620834,2.456014658306149,0.4760130989021657,0.8099388289148329,3.1779755340013773,2.4439425002142565,0.45737178193107814,0.8100737435257659,0.0033268606194565287,0.012072158091892327,0.018641316971087563,-0.00013491461093295687
season,2023,temporal_2023_2025,production,413,3.1779755340013773,2.4439425002142565,0.45737178193107814,0.8100737435257659,3.1779755340013773,2.4439425002142565,0.45737178193107814,0.8100737435257659,0.0,0.0,0.0,0.0
season,2024,all_2017_2025,normalized_rank,407,3.1297852654063325,2.5121062413430884,0.2237602688732421,0.8107687084308576,3.129039145559319,2.514554453133965,0.23555482900888738,0.8121798308988628,0.0007461198470135599,-0.00244821179087662,-0.011794560135645282,-0.0014111224680052326
season,2024,all_2017_2025,production,407,3.129039145559319,2.514554453133965,0.23555482900888738,0.8121798308988628,3.129039145559319,2.514554453133965,0.23555482900888738,0.8121798308988628,0.0,0.0,0.0,0.0
season,2024,temporal_2023_2025,normalized_rank,407,3.1297852654063325,2.5121062413430884,0.2237602688732421,0.8107687084308576,3.129039145559319,2.514554453133965,0.23555482900888738,0.8121798308988628,0.0007461198470135599,-0.00244821179087662,-0.011794560135645282,-0.0014111224680052326
season,2024,temporal_2023_2025,production,407,3.129039145559319,2.514554453133965,0.23555482900888738,0.8121798308988628,3.129039145559319,2.514554453133965,0.23555482900888738,0.8121798308988628,0.0,0.0,0.0,0.0
season,2025,all_2017_2025,normalized_rank,417,2.915264651502608,2.234768700939191,0.17854871444269294,0.821046795825925,2.9311852194114985,2.2582757432844933,0.2395871984657098,0.8192153840903017,-0.015920567908890515,-0.02350704234530232,-0.06103848402301687,0.0018314117356232895
season,2025,all_2017_2025,production,417,2.9311852194114985,2.2582757432844933,0.2395871984657098,0.8192153840903017,2.9311852194114985,2.2582757432844933,0.2395871984657098,0.8192153840903017,0.0,0.0,0.0,0.0
season,2025,temporal_2023_2025,normalized_rank,417,2.915264651502608,2.234768700939191,0.17854871444269294,0.821046795825925,2.9311852194114985,2.2582757432844933,0.2395871984657098,0.8192153840903017,-0.015920567908890515,-0.02350704234530232,-0.06103848402301687,0.0018314117356232895
season,2025,temporal_2023_2025,production,417,2.9311852194114985,2.2582757432844933,0.2395871984657098,0.8192153840903017,2.9311852194114985,2.2582757432844933,0.2395871984657098,0.8192153840903017,0.0,0.0,0.0,0.0
